change_date,total_shares_10k,reason
2007-12-31,7700.0,定期报告
2008-02-01,10300.0,A股上市
2008-05-05,10300.0,配售股份上市
2008-06-30,10300.0,定期报告
2008-12-31,10300.0,定期报告
2009-02-02,10300.0,限售股份上市
2009-06-30,10300.0,定期报告
2009-12-31,10300.0,定期报告
2010-05-26,20600.0,"送股,转增"
2010-06-30,20600.0,定期报告
2010-12-31,20600.0,定期报告
2011-02-01,20600.0,限售股份上市
2011-06-30,20600.0,定期报告
2011-12-31,20600.0,定期报告
2012-06-30,20600.0,定期报告
2012-12-31,20600.0,定期报告
2013-06-30,20600.0,定期报告
2013-12-31,20600.0,定期报告
2014-02-27,20600.0,承诺限售
2014-06-30,20600.0,定期报告
2014-12-31,20600.0,定期报告
2015-03-09,20600.0,限售股份上市
2015-06-30,20600.0,定期报告
2015-12-31,20600.0,定期报告
2016-06-30,20600.0,定期报告
2016-12-31,20600.0,定期报告
2017-06-30,20600.0,定期报告
2017-12-31,20600.0,定期报告
2018-06-30,20600.0,定期报告
2018-12-31,20600.0,定期报告
2019-06-30,20600.0,定期报告
2019-12-31,20600.0,定期报告
2020-06-30,20600.0,定期报告
2020-12-31,20600.0,定期报告
2021-06-30,20600.0,定期报告
2021-12-31,20600.0,定期报告
2022-06-30,20600.0,定期报告
2022-12-28,23600.0,增发新股上市
2022-12-31,23600.0,定期报告
2023-06-30,23600.0,定期报告
2023-09-21,23708.22,"增发新股上市,股权激励"
2023-12-26,23725.0,"增发新股上市,股权激励"
2023-12-31,23725.0,定期报告
2024-06-28,23725.0,限售股份上市
2024-06-30,23725.0,定期报告
2024-09-23,23725.0,激励股份解禁
2024-11-13,23715.5,股份回购
2024-12-31,23718.094,"定期报告,期权行权"
2025-04-24,23732.138,期权行权
2025-05-09,23732.138,激励股份解禁
2025-06-30,23739.883,"定期报告,期权行权"
2025-07-09,23733.783,"股份回购,期权行权"
2025-09-22,23733.783,激励股份解禁
2025-12-22,23748.492,期权行权
2025-12-31,23748.492,定期报告
