change_date,total_shares_10k,reason
2016-12-08,8000.0,A股上市
2016-12-31,8000.0,定期报告
2017-06-21,8092.93,"增发新股上市,股权激励"
2017-06-30,8092.93,定期报告
2017-11-20,8092.26,股份回购
2017-12-08,8092.26,限售股份上市
2017-12-31,8092.26,定期报告
2018-06-30,8092.26,定期报告
2018-10-23,8063.483,股份回购
2018-12-31,8063.483,定期报告
2019-05-21,11288.8762,转增
2019-06-30,11288.8762,定期报告
2019-11-21,11245.4776,股份回购
2019-12-09,11245.4776,限售股份上市
2019-12-31,11245.4776,定期报告
2020-04-25,11245.4776,其他
2020-06-30,11245.4776,定期报告
2020-07-03,14619.1209,转增
2020-09-22,14560.0,股份回购
2020-12-04,16546.3488,增发新股上市
2020-12-31,16546.3488,定期报告
2021-06-04,16546.3488,限售股份上市
2021-06-30,16546.3488,定期报告
2021-07-23,16546.3488,其他
2021-12-31,16546.3488,定期报告
2022-06-30,21440.1344,"定期报告,转增"
2022-12-31,21440.1344,定期报告
2023-01-03,23584.1478,增发新股上市
2023-06-30,23584.1478,定期报告
2023-07-07,30628.2731,转增
2023-12-31,30628.2731,定期报告
2024-06-30,30628.2731,定期报告
2024-07-03,30628.2731,限售股份上市
2024-08-02,30628.2731,其他
2024-12-31,30628.2731,定期报告
2025-06-30,30628.2731,定期报告
2025-12-31,30628.2731,定期报告
