change_date,total_shares_10k,reason
2017-06-30,10357.1429,定期报告
2017-07-31,13810.1429,A股上市
2017-12-31,13810.1429,定期报告
2018-06-30,13810.1429,定期报告
2018-08-02,13810.1429,限售股份上市
2018-12-31,13810.1429,定期报告
2019-06-30,13810.1429,定期报告
2019-12-31,13810.1429,定期报告
2020-06-30,13810.1429,定期报告
2020-07-31,13810.1429,限售股份上市
2020-12-31,13810.1429,定期报告
2021-06-30,13810.1429,定期报告
2021-12-31,13810.1429,定期报告
2022-04-07,13810.1429,其他
2022-06-30,13810.1429,定期报告
2022-12-31,13810.1429,定期报告
2023-06-07,19296.02,送股
2023-06-30,19296.02,定期报告
2023-12-31,19296.02,定期报告
2024-05-29,26976.248,转增
2024-06-30,26976.248,定期报告
2024-12-31,26976.248,定期报告
2025-05-30,37766.7472,转增
2025-06-30,37766.7472,定期报告
