change_date,total_shares_10k,reason
2004-06-30,7118.1865,定期报告
2004-07-05,7118.1865,A股上市
2004-12-31,7118.1865,定期报告
2005-06-30,7118.1865,定期报告
2005-11-10,7118.1865,股权分置
2005-12-31,7118.1865,定期报告
2006-06-30,7118.1865,定期报告
2006-11-10,7118.1865,股权分置受限股份上市
2006-12-31,7118.1865,定期报告
2007-06-30,7118.1865,定期报告
2007-11-12,7118.1865,股权分置受限股份上市
2007-12-31,16118.1865,定期报告
2008-01-02,16118.1865,增发新股上市
2008-06-10,32236.373,转增
2008-06-30,32236.373,定期报告
2008-12-31,32236.373,定期报告
2009-06-30,32236.373,定期报告
2009-09-17,37236.373,增发新股上市
2009-12-31,37236.373,定期报告
2010-06-30,37236.373,定期报告
2010-09-17,37236.373,限售股份上市
2010-12-31,37236.373,定期报告
2011-01-05,37236.373,限售股份上市
2011-05-19,74472.746,转增
2011-06-30,74472.746,定期报告
2011-11-09,83022.746,增发新股上市
2011-12-09,83793.746,期权行权
2011-12-31,83793.746,定期报告
2012-06-30,83793.746,定期报告
2012-11-09,83793.746,限售股份上市
2012-12-31,83793.746,定期报告
2013-06-30,83793.746,定期报告
2013-08-12,84342.746,期权行权
2013-12-31,84342.746,定期报告
2014-06-30,84342.746,定期报告
2014-12-31,84342.746,定期报告
2015-06-30,84342.746,定期报告
2015-12-31,84342.746,定期报告
2016-03-23,91721.218,增发新股上市
2016-06-30,91721.218,定期报告
2016-12-31,91721.218,定期报告
2017-06-30,91721.218,定期报告
2017-12-31,91721.218,定期报告
2018-06-30,91721.218,定期报告
2018-12-31,91721.218,定期报告
2019-03-25,91721.218,限售股份上市
2019-06-30,91721.218,定期报告
2019-12-31,91721.218,定期报告
2020-06-30,91721.218,定期报告
2020-12-31,91721.218,定期报告
2021-06-30,91721.218,定期报告
2021-12-31,91721.218,定期报告
2022-06-30,91721.218,定期报告
2022-12-31,91721.218,定期报告
2023-01-06,105662.6982,增发新股上市
2023-06-30,105662.6982,定期报告
2023-12-31,105662.6982,定期报告
2024-02-27,106543.6182,"增发新股上市,股权激励"
2024-06-30,106543.6182,定期报告
2024-12-31,106543.6182,定期报告
2025-06-30,106543.6182,定期报告
2025-08-15,106543.6182,激励股份解禁
2025-11-20,106460.2139,股份回购
2025-12-18,107467.7139,"增发新股上市,股权激励"
2026-01-09,107467.7139,限售股份上市
