change_date,total_shares_10k,reason
2016-09-30,5977.9215,A股上市
2016-12-31,5977.9215,定期报告
2017-06-30,5977.9215,定期报告
2017-09-28,6135.4215,"增发新股上市,股权激励"
2017-10-09,6135.4215,限售股份上市
2017-12-31,6135.4215,定期报告
2018-01-26,6174.4215,"增发新股上市,股权激励"
2018-05-11,12348.843,转增
2018-06-30,12348.843,定期报告
2018-10-16,12348.843,激励股份解禁
2018-12-31,12348.843,定期报告
2019-05-16,22227.9174,转增
2019-06-26,21690.6174,股份回购
2019-06-30,21690.6174,定期报告
2019-10-08,21690.6174,限售股份上市
2019-12-31,21690.6174,定期报告
2020-06-30,21690.6174,定期报告
2020-12-31,21690.6174,定期报告
2021-06-30,21690.6174,定期报告
2021-12-31,21690.6174,定期报告
2022-06-30,21690.6174,定期报告
2022-12-31,21690.6174,定期报告
2023-06-30,21690.6174,定期报告
2023-09-20,21690.6174,其他
2023-12-31,21690.6174,定期报告
2024-06-30,21690.6174,定期报告
2024-12-31,21690.6174,定期报告
2025-06-30,21690.6174,定期报告
