change_date,total_shares_10k,reason
2018-05-28,40010.0,A股上市
2018-06-30,40010.0,定期报告
2018-12-31,40010.0,定期报告
2019-05-28,40010.0,限售股份上市
2019-06-12,56014.0,转增
2019-06-30,56014.0,定期报告
2019-10-23,56447.76,"股权激励,增发新股上市"
2019-12-31,56447.76,定期报告
2020-04-28,56447.76,其他
2020-06-30,56447.76,定期报告
2020-07-09,56322.3175,股份回购
2020-11-06,56456.6675,"股权激励,增发新股上市"
2020-12-31,56436.5525,"股份回购,定期报告"
2021-03-22,57254.4025,"增发新股上市,股权激励"
2021-05-28,57254.4025,限售股份上市
2021-06-30,57254.4025,定期报告
2021-07-16,57227.78,股份回购
2021-10-28,57202.3875,股份回购
2021-11-04,57202.3875,激励股份解禁
2021-11-22,57202.3875,激励股份解禁
2021-12-31,57202.3875,定期报告
2022-01-10,57298.9275,"增发新股上市,股权激励"
2022-02-08,57392.1875,"增发新股上市,股权激励"
2022-05-05,57392.1875,激励股份解禁
2022-06-30,57392.253,"定期报告,可转债转股"
2022-07-05,57372.24,股份回购
2022-09-30,57372.2583,可转债转股
2022-10-24,57349.9928,"股份回购,可转债转股"
2022-11-04,57349.9933,"可转债转股,激励股份解禁"
2022-11-17,57350.0016,"可转债转股,激励股份解禁"
2022-12-31,57350.0074,"定期报告,可转债转股"
2023-01-17,57331.8004,"股份回购,可转债转股"
2023-02-15,57239.7925,"股份回购,可转债转股"
2023-03-31,57239.8342,可转债转股
2023-05-12,57239.8363,"可转债转股,激励股份解禁"
2023-06-09,57239.8374,可转债转股
2023-06-30,57225.7734,"定期报告,股份回购,可转债转股"
2023-07-18,57686.4534,"增发新股上市,股权激励"
2023-09-05,57686.4555,可转债转股
2023-09-30,57686.4555,可转债转股
2023-10-23,57658.7365,股份回购
2023-10-31,57658.737,可转债转股
2023-11-14,57658.738,"可转债转股,激励股份解禁"
2023-12-27,57646.2591,"股份回购,可转债转股"
2023-12-31,57646.2591,定期报告
2024-03-31,57646.274,可转债转股
2024-04-25,57646.2773,可转债转股
2024-06-12,57646.2835,可转债转股
2024-06-30,57646.2835,定期报告
2024-07-25,56920.144,"可转债转股,股份回购"
2024-08-31,56920.145,可转债转股
2024-09-30,56920.1511,可转债转股
2024-11-07,57529.516,"增发新股上市,可转债转股,股权激励"
2024-12-31,57529.5227,"可转债转股,定期报告"
2025-03-31,57529.5389,可转债转股
2025-05-30,57529.5565,可转债转股
2025-06-30,57529.5565,定期报告
2025-07-03,57480.6265,股份回购
2025-08-26,57635.679,"增发新股上市,可转债转股,股权激励"
2025-09-30,57886.2838,"可转债转股,期权行权"
2025-11-07,57912.1261,"期权行权,激励股份解禁"
2025-12-29,57892.1301,"可转债转股,股份回购,期权行权"
2025-12-31,57892.1306,"可转债转股,期权行权"
