change_date,total_shares_10k,reason
2019-10-25,31707.1758,A股上市
2019-12-31,31707.1758,定期报告
2020-04-27,31707.1758,限售股份上市
2020-06-30,31707.1758,定期报告
2020-10-26,31707.1758,限售股份上市
2020-12-31,31707.1758,定期报告
2021-06-30,31707.1758,定期报告
2021-10-25,31707.1758,限售股份上市
2021-12-31,31707.1758,定期报告
2022-06-30,31707.1758,定期报告
2022-10-25,31707.1758,限售股份上市
2022-11-11,31795.2508,"增发新股上市,股权激励"
2022-12-31,31795.2508,定期报告
2023-06-30,31795.2508,定期报告
2023-12-31,31795.2508,定期报告
2024-02-09,31795.2508,其他
2024-02-20,31795.2508,其他
2024-06-30,31795.2508,定期报告
2024-12-31,31795.2508,定期报告
2025-01-07,31795.2508,其他
2025-01-14,31795.2508,其他
2025-06-30,31795.2508,定期报告
2025-12-31,31795.2508,定期报告
2026-01-06,31649.2922,股份回购
2026-01-13,31649.2922,其他
