change_date,total_shares_10k,reason
1994-05-20,6195.99,A股上市
1994-06-30,6195.99,定期报告
1994-12-31,6195.99,定期报告
1995-06-30,6195.99,定期报告
1995-12-31,6195.99,定期报告
1996-06-17,7435.1985,"送股,转增"
1996-06-30,7435.1985,定期报告
1996-12-31,7435.1985,定期报告
1997-06-30,7435.1985,定期报告
1997-12-31,7435.1985,定期报告
1998-06-30,7435.1985,定期报告
1998-08-20,7435.1985,股权转让
1998-12-31,7435.1985,定期报告
1999-06-30,7435.1985,定期报告
1999-09-27,14870.397,"送股,转增"
1999-12-31,14870.397,定期报告
2000-06-07,19870.397,增发新股上市
2000-06-30,19870.397,定期报告
2000-08-09,19870.397,配售股份上市
2000-09-08,19870.397,配售股份上市
2000-12-31,19870.397,定期报告
2001-05-15,23844.4764,"送股,转增"
2001-06-30,23844.4764,定期报告
2001-12-31,23844.4764,定期报告
2002-06-30,23844.4764,定期报告
2002-12-31,23844.4764,定期报告
2003-06-30,23844.4764,定期报告
2003-12-31,23844.4764,定期报告
2004-06-30,23844.4764,定期报告
2004-12-31,23844.4764,定期报告
2005-06-30,23844.4764,定期报告
2005-12-31,23844.4764,定期报告
2006-06-30,23844.4764,定期报告
2006-12-31,23844.4764,定期报告
2007-06-30,23844.4764,定期报告
2007-12-31,23844.4764,定期报告
2008-01-18,23844.4764,股权分置
2008-06-30,23844.4764,定期报告
2008-12-31,23844.4764,定期报告
2009-06-30,23844.4764,定期报告
2009-12-31,23844.4764,定期报告
2010-05-20,31896.4244,增发新股上市
2010-06-30,31896.4244,定期报告
2010-12-31,31896.4244,定期报告
2011-01-18,31896.4244,股权分置受限股份上市
2011-05-20,31896.4244,限售股份上市
2011-06-30,31896.4244,定期报告
2011-12-31,31896.4244,定期报告
2012-01-05,63792.8488,转增
2012-06-30,63792.8488,定期报告
2012-12-31,63792.8488,定期报告
2013-05-20,63792.8488,限售股份上市
2013-06-30,63792.8488,定期报告
2013-12-31,63792.8488,定期报告
2014-06-30,63792.8488,定期报告
2014-12-31,63792.8488,定期报告
2015-06-30,63792.8488,定期报告
2015-12-15,139304.9107,增发新股上市
2015-12-31,139304.9107,定期报告
2016-06-30,139304.9107,定期报告
2016-12-28,139304.9107,限售股份上市
2016-12-31,139304.9107,定期报告
2017-06-30,139304.9107,定期报告
2017-12-31,139304.9107,定期报告
2018-03-28,139304.9107,限售股份上市
2018-06-30,139304.9107,定期报告
2018-12-17,139304.9107,限售股份上市
2018-12-31,139304.9107,定期报告
2019-06-30,139304.9107,定期报告
2019-12-31,139304.9107,定期报告
2020-06-30,139304.9107,定期报告
2020-12-31,139304.9107,定期报告
2021-06-30,139304.9107,定期报告
2021-12-31,139304.9107,定期报告
2022-06-30,139304.9107,定期报告
2022-12-31,139304.9107,定期报告
2023-06-30,139304.9107,定期报告
2023-12-31,139304.9107,定期报告
2024-06-30,139304.9107,定期报告
2024-12-31,139304.9107,定期报告
2025-06-30,139304.9107,定期报告
2025-12-31,139304.9107,定期报告
