change_date,total_shares_10k,reason
1995-12-31,8166.951,定期报告
1996-12-31,18377.0,定期报告
1997-04-28,18377.0,A股上市
1997-06-30,18377.0,定期报告
1997-11-03,18377.0,职工股上市
1997-12-31,18377.0,定期报告
1998-06-30,18377.0,定期报告
1998-08-13,20237.0,配股上市
1998-12-31,20237.0,定期报告
1999-05-21,40474.0,"送股,转增"
1999-06-30,40474.0,定期报告
1999-12-31,40474.0,定期报告
2000-06-30,40474.0,定期报告
2000-09-12,45730.0,配股上市
2000-12-31,45730.0,定期报告
2001-06-30,45730.0,定期报告
2001-12-31,45730.0,定期报告
2002-06-30,45730.0,定期报告
2002-12-31,45730.0,定期报告
2003-06-30,45730.0,定期报告
2003-12-31,45730.0,定期报告
2004-06-30,45730.0,定期报告
2004-12-31,45730.0,定期报告
2005-06-30,45730.0,定期报告
2005-12-31,45730.0,定期报告
2006-04-28,45730.0,股权分置
2006-06-30,45730.0,定期报告
2006-12-31,45730.0,定期报告
2007-05-10,45730.0,股权分置受限股份上市
2007-05-21,54876.0,转增
2007-06-30,54876.0,定期报告
2007-12-31,54876.0,定期报告
2008-06-02,54876.0,股权分置受限股份上市
2008-06-30,54876.0,定期报告
2008-12-31,54876.0,定期报告
2009-06-05,54876.0,股权分置受限股份上市
2009-06-30,54876.0,定期报告
2009-12-31,54876.0,定期报告
2010-06-30,54876.0,定期报告
2010-12-31,54876.0,定期报告
2011-06-30,54876.0,定期报告
2011-12-30,54876.0,股权分置受限股份上市
2011-12-31,54876.0,定期报告
2012-06-30,54876.0,定期报告
2012-12-31,54876.0,定期报告
2013-06-30,54876.0,定期报告
2013-12-31,54876.0,定期报告
2014-06-30,54876.0,定期报告
2014-12-31,54876.0,定期报告
2015-06-30,54876.0,定期报告
2015-12-31,54876.0,定期报告
2016-06-30,54876.0,定期报告
2016-12-31,54876.0,定期报告
2017-06-30,54876.0,定期报告
2017-12-31,54876.0,定期报告
2018-06-30,54876.0,定期报告
2018-12-31,54876.0,定期报告
2019-06-30,54876.0,定期报告
2019-12-31,54876.0,定期报告
2020-06-30,54876.0,定期报告
2020-12-31,54876.0,定期报告
2021-06-30,54876.0,定期报告
2021-12-16,169128.7336,增发新股上市
2021-12-31,169128.7336,定期报告
2022-02-11,177245.6167,增发新股上市
2022-06-30,177245.6167,定期报告
2022-08-11,177245.6167,限售股份上市
2022-12-16,177245.6167,限售股份上市
2022-12-31,177245.6167,定期报告
2023-06-30,177245.6167,定期报告
2023-12-31,177245.6167,定期报告
2024-06-30,177245.6167,定期报告
2024-12-24,177245.6167,限售股份上市
2024-12-31,177245.6167,定期报告
2025-01-20,190471.6435,增发新股上市
2025-06-30,190471.6435,定期报告
2025-07-21,190471.6435,限售股份上市
