change_date,total_shares_10k,reason
1995-12-31,3701.9258,定期报告
1996-12-31,3701.9258,定期报告
1997-09-25,5001.9258,A股上市
1997-12-31,5001.9258,定期报告
1998-03-27,5001.9258,职工股上市
1998-06-30,5001.9258,定期报告
1998-12-31,5001.9258,定期报告
1999-04-07,6002.3109,"送股,转增"
1999-06-30,6002.3109,定期报告
1999-11-26,6781.0131,配股上市
1999-12-31,6781.0131,定期报告
2000-06-30,6781.0131,定期报告
2000-09-19,13562.0262,"送股,转增"
2000-12-31,13562.0262,定期报告
2001-06-30,13562.0262,定期报告
2001-12-31,13562.0262,定期报告
2002-06-30,13562.0262,定期报告
2002-12-31,13562.0262,定期报告
2003-06-30,13562.0262,定期报告
2003-12-31,13562.0262,定期报告
2004-06-30,13562.0262,定期报告
2004-12-31,13562.0262,定期报告
2005-06-30,13562.0262,定期报告
2005-12-31,13562.0262,定期报告
2006-06-30,13562.0262,定期报告
2006-12-31,13562.0262,定期报告
2007-01-31,17462.0264,股权分置
2007-06-30,17462.0264,定期报告
2007-12-31,17462.0264,定期报告
2008-06-30,17462.0264,定期报告
2008-12-31,17462.0264,定期报告
2009-06-30,17462.0264,定期报告
2009-12-31,17462.0264,定期报告
2010-01-31,17462.0264,股权分置受限股份上市
2010-06-30,17462.0264,定期报告
2010-12-31,17462.0264,定期报告
2011-06-30,17462.0264,定期报告
2011-12-31,73869.0925,定期报告
2012-06-30,73869.0925,定期报告
2012-08-03,73869.0925,"增发新股上市,股权分置受限股份上市"
2012-12-31,73869.0925,定期报告
2013-06-30,73869.0925,定期报告
2013-12-31,73869.0925,定期报告
2014-03-07,73869.0925,股权分置受限股份上市
2014-06-30,73869.0925,定期报告
2014-12-01,92848.191,增发新股上市
2014-12-31,92848.191,定期报告
2015-06-30,95648.191,"增发新股上市,定期报告,股权激励"
2015-08-12,95648.191,限售股份上市
2015-12-03,95648.191,限售股份上市
2015-12-31,95648.191,定期报告
2016-06-23,138878.9602,增发新股上市
2016-06-30,138878.9602,定期报告
2016-08-04,138298.6746,股份回购
2016-12-31,138298.6746,定期报告
2017-06-29,138298.6746,激励股份解禁
2017-06-30,138298.6746,定期报告
2017-08-15,138175.2594,股份回购
2017-12-31,138175.2594,定期报告
2018-06-30,138175.2594,定期报告
2018-07-12,137127.1098,股份回购
2018-12-31,137127.1098,定期报告
2019-06-24,137127.1098,限售股份上市
2019-06-30,137127.1098,定期报告
2019-12-31,137127.1098,定期报告
2020-02-05,137127.1098,其他
2020-06-30,137127.1098,定期报告
2020-07-17,122520.816,股份回购
2020-12-31,122520.816,定期报告
2021-05-07,122520.816,限售股份上市
2021-06-30,122520.816,定期报告
2021-12-31,122520.816,定期报告
2022-03-31,122520.816,其他
2022-05-25,120437.046,股份回购
2022-06-30,120437.046,定期报告
2022-12-31,120437.046,定期报告
2023-03-31,120437.046,其他
2023-05-31,118069.956,股份回购
2023-06-30,118069.956,定期报告
2023-12-31,118069.956,定期报告
2024-06-30,118069.956,定期报告
2024-12-31,118069.956,定期报告
2025-06-30,118069.956,定期报告
