change_date,total_shares_10k,reason
2018-09-21,12080.0,A股上市
2018-12-31,12080.0,定期报告
2019-04-15,12241.5,"增发新股上市,股权激励"
2019-05-28,17750.175,转增
2019-06-30,17750.175,定期报告
2019-09-24,17750.175,限售股份上市
2019-12-31,17750.175,定期报告
2020-06-04,17803.765,"股权激励,增发新股上市"
2020-06-23,17744.8951,股份回购
2020-06-30,17744.8951,定期报告
2020-07-10,24842.8531,转增
2020-10-16,27282.0778,增发新股上市
2020-12-31,27282.0778,定期报告
2021-03-04,27279.7032,股份回购
2021-04-19,27279.7032,限售股份上市
2021-04-26,27279.7032,激励股份解禁
2021-06-07,38191.5845,转增
2021-06-30,38191.5845,定期报告
2021-09-22,38191.5845,限售股份上市
2021-12-31,38191.5845,定期报告
2022-04-18,38191.5845,限售股份上市
2022-04-29,38191.5845,激励股份解禁
2022-06-15,38190.8985,股份回购
2022-06-30,38190.8985,定期报告
2022-07-18,38422.6985,"增发新股上市,股权激励"
2022-12-31,38422.6985,定期报告
2023-04-28,38422.6985,激励股份解禁
2023-06-16,38415.8055,股份回购
2023-06-20,38463.3055,"增发新股上市,股权激励"
2023-06-30,38463.3055,定期报告
2023-07-21,38463.3055,激励股份解禁
2023-12-29,38459.5355,股份回购
2023-12-31,38459.5355,定期报告
2024-06-30,38459.5355,定期报告
2024-07-18,38345.6555,股份回购
2024-12-31,38345.6555,定期报告
2025-06-30,38345.6555,定期报告
2025-07-11,38224.6955,股份回购
2025-10-29,38577.0955,"增发新股上市,股权激励"
