change_date,total_shares_10k,reason
2020-12-25,11200.8,A股上市
2020-12-31,11200.8,定期报告
2021-06-25,11200.8,限售股份上市
2021-06-30,11200.8,定期报告
2021-12-27,11200.8,限售股份上市
2021-12-31,11200.8,定期报告
2022-05-26,15681.12,转增
2022-06-30,15681.12,定期报告
2022-12-31,15681.12,定期报告
2023-06-30,15681.12,定期报告
2023-12-25,15681.12,限售股份上市
2023-12-31,15681.12,定期报告
2024-01-29,15681.12,其他
2024-02-01,15681.12,其他
2024-02-29,15681.12,其他
2024-06-30,15681.12,定期报告
2024-12-31,15681.12,定期报告
2025-06-13,15858.236,"增发新股上市,股权激励"
2025-06-30,15858.236,定期报告
2025-12-23,15876.236,"增发新股上市,股权激励"
2026-03-02,15876.236,其他
