change_date,total_shares_10k,reason
2018-12-31,329480.0,定期报告
2019-01-03,366088.8889,A股上市
2019-06-30,366088.8889,定期报告
2019-12-31,366088.8889,定期报告
2020-01-03,366088.8889,限售股份上市
2020-03-03,366088.8889,限售股份上市
2020-04-03,366088.8889,限售股份上市
2020-05-06,366088.8889,限售股份上市
2020-06-03,366088.8889,限售股份上市
2020-06-30,366088.8889,定期报告
2020-07-03,366088.8889,限售股份上市
2020-08-03,366088.8889,限售股份上市
2020-09-03,366088.8889,限售股份上市
2020-10-09,366088.8889,限售股份上市
2020-11-03,366088.8889,限售股份上市
2020-12-31,366088.8889,定期报告
2021-01-04,366088.8889,限售股份上市
2021-02-03,366088.8889,限售股份上市
2021-03-31,366091.3465,可转债转股
2021-05-06,366091.3465,限售股份上市
2021-06-03,366091.3465,限售股份上市
2021-06-07,366092.6078,可转债转股
2021-06-30,366093.9194,"可转债转股,定期报告"
2021-07-05,366093.9194,限售股份上市
2021-08-03,366093.9194,"可转债转股,限售股份上市"
2021-09-03,366093.9194,限售股份上市
2021-09-30,366095.5106,可转债转股
2021-10-08,366095.5106,限售股份上市
2021-11-03,366095.5106,限售股份上市
2021-12-03,366095.5106,限售股份上市
2021-12-31,366095.7566,"定期报告,可转债转股"
2022-01-04,366095.7566,限售股份上市
2022-06-07,366097.3342,可转债转股
2022-06-30,366097.3595,"定期报告,可转债转股"
2022-09-30,366097.5366,可转债转股
2022-12-31,366097.6125,"定期报告,可转债转股"
2023-01-09,366097.6125,限售股份上市
2023-03-31,366097.7137,可转债转股
2023-06-09,366097.739,可转债转股
2023-06-30,366097.7908,"可转债转股,定期报告"
2023-09-30,366097.8685,可转债转股
2023-12-31,366097.9462,"可转债转股,定期报告"
2024-01-03,366097.9462,"可转债转股,限售股份上市"
2024-03-31,366097.998,可转债转股
2024-05-30,366098.0239,可转债转股
2024-06-30,366098.0772,"可转债转股,定期报告"
2024-09-30,366098.157,可转债转股
2024-12-31,366098.3433,"可转债转股,定期报告"
2025-01-03,366098.3433,"可转债转股,限售股份上市"
2025-03-31,366098.4513,可转债转股
2025-05-29,366098.4783,可转债转股
2025-06-30,366098.4783,定期报告
2025-09-30,366098.7241,可转债转股
2025-12-31,366100.4219,可转债转股
2026-01-29,366100.4492,可转债转股
