date,baseline_return,baseline_nav,ths_volume_below_ma50_days17_scale0.00_return,ths_volume_below_ma50_days17_scale0.00_nav,ths_volume_below_ma50_days17_scale0.25_return,ths_volume_below_ma50_days17_scale0.25_nav,ths_volume_below_ma55_days9_scale0.00_return,ths_volume_below_ma55_days9_scale0.00_nav,ths_volume_below_ma55_days9_scale0.25_return,ths_volume_below_ma55_days9_scale0.25_nav,ths_volume_below_ma55_days9_scale0.50_return,ths_volume_below_ma55_days9_scale0.50_nav,ths_volume_below_ma50_days17_scale0.50_return,ths_volume_below_ma50_days17_scale0.50_nav,ths_amount_above_ma20_days15_scale0.00_return,ths_amount_above_ma20_days15_scale0.00_nav,ths_volume_above_ma40_days11_scale0.00_return,ths_volume_above_ma40_days11_scale0.00_nav,ths_volume_below_ma30_days25_scale0.00_return,ths_volume_below_ma30_days25_scale0.00_nav,ths_volume_above_ma40_days11_scale0.25_return,ths_volume_above_ma40_days11_scale0.25_nav
2023-07-04,0.0050612478594451,1.0050612478594452,0.005061247859445173,1.0050612478594452,0.005061247859445173,1.0050612478594452,0.005061247859445173,1.0050612478594452,0.005061247859445173,1.0050612478594452,0.005061247859445173,1.0050612478594452,0.005061247859445173,1.0050612478594452,0.005061247859445173,1.0050612478594452,0.005061247859445173,1.0050612478594452,0.005061247859445173,1.0050612478594452,0.005061247859445173,1.0050612478594452
2023-07-05,0.0070752321613369,1.0121722895244138,0.007075232161336986,1.0121722895244138,0.007075232161336986,1.0121722895244138,0.007075232161336986,1.0121722895244138,0.007075232161336986,1.0121722895244138,0.007075232161336986,1.0121722895244138,0.007075232161336986,1.0121722895244138,0.007075232161336986,1.0121722895244138,0.007075232161336986,1.0121722895244138,0.007075232161336986,1.0121722895244138,0.007075232161336986,1.0121722895244138
2023-07-06,0.0034907832052599,1.0157055635535153,0.003490783205259973,1.0157055635535153,0.003490783205259973,1.0157055635535153,0.003490783205259973,1.0157055635535153,0.003490783205259973,1.0157055635535153,0.003490783205259973,1.0157055635535153,0.003490783205259973,1.0157055635535153,0.003490783205259973,1.0157055635535153,0.003490783205259973,1.0157055635535153,0.003490783205259973,1.0157055635535153,0.003490783205259973,1.0157055635535153
2023-07-07,0.0038785837418726,1.0196450626388436,0.0038785837418726654,1.0196450626388436,0.0038785837418726654,1.0196450626388436,0.0038785837418726654,1.0196450626388436,0.0038785837418726654,1.0196450626388436,0.0038785837418726654,1.0196450626388436,0.0038785837418726654,1.0196450626388436,0.0038785837418726654,1.0196450626388436,0.0038785837418726654,1.0196450626388436,0.0038785837418726654,1.0196450626388436,0.0038785837418726654,1.0196450626388436
2023-07-10,-0.0017369286857783,1.0178740118802339,-0.0017369286857783495,1.0178740118802339,-0.0017369286857783495,1.0178740118802339,-0.0017369286857783495,1.0178740118802339,-0.0017369286857783495,1.0178740118802339,-0.0017369286857783495,1.0178740118802339,-0.0017369286857783495,1.0178740118802339,-0.0017369286857783495,1.0178740118802339,-0.0017369286857783495,1.0178740118802339,-0.0017369286857783495,1.0178740118802339,-0.0017369286857783495,1.0178740118802339
2023-07-11,0.0008359695599742,1.0187249235700546,0.0008359695599742256,1.0187249235700546,0.0008359695599742256,1.0187249235700546,0.0008359695599742256,1.0187249235700546,0.0008359695599742256,1.0187249235700546,0.0008359695599742256,1.0187249235700546,0.0008359695599742256,1.0187249235700546,0.0008359695599742256,1.0187249235700546,0.0008359695599742256,1.0187249235700546,0.0008359695599742256,1.0187249235700546,0.0008359695599742256,1.0187249235700546
2023-07-12,0.0044297926007668,1.023237663698702,0.004429792600766813,1.023237663698702,0.004429792600766813,1.023237663698702,0.004429792600766813,1.023237663698702,0.004429792600766813,1.023237663698702,0.004429792600766813,1.023237663698702,0.004429792600766813,1.023237663698702,0.004429792600766813,1.023237663698702,0.004429792600766813,1.023237663698702,0.004429792600766813,1.023237663698702,0.004429792600766813,1.023237663698702
2023-07-13,-0.0074081572649509,1.015657358166601,-0.007408157264950921,1.015657358166601,-0.007408157264950921,1.015657358166601,-0.007408157264950921,1.015657358166601,-0.007408157264950921,1.015657358166601,-0.007408157264950921,1.015657358166601,-0.007408157264950921,1.015657358166601,-0.007408157264950921,1.015657358166601,-0.007408157264950921,1.015657358166601,-0.007408157264950921,1.015657358166601,-0.007408157264950921,1.015657358166601
2023-07-14,0.0038475918244191,1.0195651931142942,0.003847591824419183,1.0195651931142942,0.003847591824419183,1.0195651931142942,0.003847591824419183,1.0195651931142942,0.003847591824419183,1.0195651931142942,0.003847591824419183,1.0195651931142942,0.003847591824419183,1.0195651931142942,0.003847591824419183,1.0195651931142942,0.003847591824419183,1.0195651931142942,0.003847591824419183,1.0195651931142942,0.003847591824419183,1.0195651931142942
2023-07-17,0.0116886213000948,1.0314825045473652,0.011688621300094848,1.0314825045473652,0.011688621300094848,1.0314825045473652,0.011688621300094848,1.0314825045473652,0.011688621300094848,1.0314825045473652,0.011688621300094848,1.0314825045473652,0.011688621300094848,1.0314825045473652,0.011688621300094848,1.0314825045473652,0.011688621300094848,1.0314825045473652,0.011688621300094848,1.0314825045473652,0.011688621300094848,1.0314825045473652
