rule,full_annual,full_vol,full_sharpe,full_max_dd,full_total_return,full_annual_delta,full_sharpe_delta,full_max_dd_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_total_return,last_10y_annual_delta,last_10y_sharpe_delta,last_10y_max_dd_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_total_return,last_5y_annual_delta,last_5y_sharpe_delta,last_5y_max_dd_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_total_return,last_3y_annual_delta,last_3y_sharpe_delta,last_3y_max_dd_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_total_return,last_1y_annual_delta,last_1y_sharpe_delta,last_1y_max_dd_delta,family,direction,threshold,scale,trigger_days,trigger_events,score_3_5_10,robust_pass
daily_holding_count_below_99:scale0.25,30.324358589327716,11.694261170048044,2.412302998863083,-12.201612441149745,7265.088786768201,-0.7431758342416614,-0.04234434468847814,-4.440892098500626e-14,30.63399166695515,13.551725695699893,2.116852792223859,-12.201612441149724,1346.7820162060846,-1.2115565470066443,-0.06217568119935413,-2.3092638912203256e-14,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,daily_holding_count,low,99.0,0.25,64.0,64.0,-0.09098715413286257,False
daily_holding_count_below_99:scale0.50,30.572584771545763,11.70142479343109,2.4278089603862916,-12.201612441149724,7496.136993395776,-0.49494965202361385,-0.02683838316526943,-2.3092638912203256e-14,31.03818263719318,13.561710264772826,2.139080102878446,-12.201612441149711,1392.1686231979759,-0.8073655767686141,-0.03994837054476719,-1.0658141036401503e-14,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,daily_holding_count,low,99.0,0.5,64.0,64.0,-0.0601684776278195,False
daily_holding_count_below_99:scale0.75,30.820311177332748,11.715142113795894,2.4419286853805833,-12.201612441149724,7733.487950493312,-0.24722324623662928,-0.012718658170977726,-2.3092638912203256e-14,31.442037737631324,13.580860735575238,2.159815431778859,-12.201612441149734,1438.793328778572,-0.4035104763304709,-0.019213041644354334,-3.375077994860476e-14,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,daily_holding_count,low,99.0,0.75,64.0,64.0,-0.029836798769609398,False
daily_holding_count_below_100:scale0.00,27.755616968613992,11.273277569243534,2.314493693438572,-12.474164763609918,5231.341807176683,-3.3119174549553847,-0.14015365011298897,-0.27255232246021777,26.479497075404534,12.959423876094563,1.9482880365668924,-12.474164763609895,947.2771845912046,-5.3660511385572605,-0.23074043685632084,-0.2725523224601947,29.018260224149863,15.558671465085746,1.7864608748284152,-12.201612441149724,257.4210856812432,-3.1297385790854904,-0.07769451994369692,1.0658141036401503e-14,26.576783485821622,15.00438863911775,1.7210350478078555,-12.201612441149711,102.83001541475612,-0.7410802111528874,0.013093342101657246,1.2434497875801753e-14,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,daily_holding_count,low,100.0,0.0,179.0,179.0,-0.415055819412656,False
daily_holding_count_below_100:scale0.25,28.589081866859644,11.295583180445565,2.3700079813004677,-12.201612441149745,5824.8752584644,-2.4784525567097333,-0.08463936225109325,-4.440892098500626e-14,27.82182855658837,12.991131032357917,2.028335846809724,-12.201612441149724,1063.8696043434982,-4.023719657373427,-0.15069262661348937,-2.3092638912203256e-14,29.82374596648456,15.600989654381522,1.8236877018705693,-12.201612441149711,268.71694297462716,-2.3242528367507944,-0.04046769290154284,2.3092638912203256e-14,26.780357451171067,15.034576618904572,1.7290856687856277,-12.20161244114969,103.8104514463647,-0.5375062458034421,0.02114396307942945,3.375077994860476e-14,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,daily_holding_count,low,100.0,0.25,179.0,179.0,-0.2932110226565199,False
daily_holding_count_below_100:scale0.50,29.418959717969262,11.38109916578628,2.4118268449462064,-12.201612441149756,6477.037611840595,-1.6485747056001152,-0.04282049860535464,-5.5067062021407764e-14,29.163783616891827,13.111813117651124,2.0936801230108197,-12.201612441149724,1191.9789580564325,-2.681764597069968,-0.08534835041239353,-2.3092638912203256e-14,30.614065875646613,15.743555735867009,1.8488398089232132,-12.2016124411497,280.07591800604746,-1.5339329275887401,-0.015315585848898916,3.375077994860476e-14,26.971750284318773,15.132236162212878,1.7293484981425522,-12.201612441149745,104.73509887878505,-0.34611341265573614,0.021406792436353905,-2.1316282072803006e-14,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,daily_holding_count,low,100.0,0.5,179.0,179.0,-0.18407726819741646,False
daily_holding_count_below_100:scale0.75,30.245145813676586,11.528464488235985,2.4398552359610384,-12.2016124411497,7192.756948083354,-0.8223886098927906,-0.01479210759052263,0.0,30.505109090800175,13.319115810141632,2.1437900321752337,-12.201612441149724,1332.5733071954924,-1.3404391231616195,-0.03523844124797959,-2.3092638912203256e-14,31.38891717528147,15.983758135417133,1.8620712607653944,-12.201612441149724,291.48264896982147,-0.7590816279538828,-0.0020841340067176972,1.0658141036401503e-14,27.150929202499263,15.296081559456475,1.7221139514994448,-12.2016124411497,105.60327006027191,-0.166934494475246,0.014172245793246496,2.3092638912203256e-14,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,daily_holding_count,low,100.0,0.75,179.0,179.0,-0.08653492087264202,False
turnover_one_side_low_q20:scale0.00,25.13737626957844,11.727363380979918,2.0457124022574873,-24.844946745671372,3709.3981920895862,-5.930158153990938,-0.4089349412940737,-12.643334304521671,29.846331976545272,13.592706597790722,2.064618639694864,-12.201612441149711,1261.8885887513832,-1.9992162374165225,-0.11440983372834923,-1.0658141036401503e-14,30.84118557448392,16.284800996852063,1.803836508923774,-12.201612441149756,283.3914700749898,-1.3068132287514338,-0.06031888584833811,-2.1316282072803006e-14,25.9883875739813,15.45836539138494,1.6433470183462364,-12.201612441149724,100.01392198897707,-1.32947612299321,-0.06459468735996188,0.0,14.617529301912402,15.340514127560608,1.0099169724194001,-12.20161244114969,14.60682662945989,-3.2185399565465964,-0.18651539401430006,6.572520305780927e-14,turnover_one_side,low,0.07,0.0,110.0,110.0,-0.7005110268970762,False
turnover_one_side_low_q20:scale0.25,26.597717861743607,11.703170684382803,2.15277917088199,-18.24675655470799,4498.861229814963,-4.46981656182577,-0.3018681726695709,-6.045144113558289,30.344982074954952,13.587035309457468,2.094755148705448,-12.201612441149724,1315.0950481545274,-1.5005661390068425,-0.08427332471776516,-2.3092638912203256e-14,31.168442071533995,16.285959972841066,1.8197343277572287,-12.201612441149745,288.20949362906265,-0.9795567317013578,-0.044421067014883464,-1.0658141036401503e-14,26.32197785405004,15.464167031709295,1.6607143830557576,-12.201612441149678,101.60727949453543,-0.9958858429244692,-0.04722732265044072,4.618527782440651e-14,15.415185813969456,15.342324487027795,1.057274466437578,-12.201612441149766,15.40386084948051,-2.420883444489542,-0.13915789999612227,-1.0658141036401503e-14,turnover_one_side,low,0.07,0.25,110.0,110.0,-0.5261000747759503,False
turnover_one_side_low_q20:scale0.50,28.07277851528911,11.69640730216048,2.2569402234813327,-13.056862987868524,5450.298884177842,-2.9947559082802684,-0.19770712007022828,-0.855250546718823,30.84440638743824,13.587873744888611,2.1238979547594226,-12.201612441149734,1370.2520149307193,-1.001141826523554,-0.055130518663790706,-3.375077994860476e-14,31.495336927805152,16.291765547036974,1.8350956945475827,-12.20161244114969,293.0704276998404,-0.6526618754302014,-0.029059700224529417,4.440892098500626e-14,26.654765666960255,15.477040122189825,1.6772831167518176,-12.201612441149756,103.20521426837912,-0.6630980300142539,-0.030658588954380672,-3.197442310920451e-14,16.217480391356176,15.350343002242447,1.1041834443607104,-12.201612441149711,16.20552571319056,-1.6185888671028223,-0.09224892207298985,4.440892098500626e-14,turnover_one_side,low,0.07,0.5,110.0,110.0,-0.3511738077804264,False
turnover_one_side_low_q20:scale0.75,29.562677440189656,11.707149240008107,2.3577099968517943,-12.201612441149724,6596.604515121958,-1.504856983379721,-0.09693734669976672,-2.3092638912203256e-14,31.344597580083878,13.595240317700434,2.1520024641358453,-12.2016124411497,1427.4255286847476,-0.5009506338779168,-0.02702600928736798,0.0,31.821859439349343,16.30222832519978,1.8499068436383068,-12.201612441149734,297.9743113805816,-0.3261393638860106,-0.014248551133805298,0.0,26.98673350138181,15.496992869532884,1.693031631583853,-12.201612441149724,104.80760286128947,-0.3311301955926993,-0.014910074122345351,0.0,17.024434396237844,15.364572297697695,1.1505875502249836,-12.20161244114969,17.01184252626371,-0.8116348622211547,-0.04584481620871661,6.572520305780927e-14,turnover_one_side,low,0.07,0.75,110.0,110.0,-0.1757901537050751,False
turnover_one_side_low_q30:scale0.00,23.077957838824847,11.70361439463603,1.9022110866445918,-29.827403868144554,2809.852796019747,-7.98957658474453,-0.5524362569069692,-17.62579142699485,28.25566169400926,13.553770553792187,1.9756071420093937,-12.90394903826514,1103.9751064626168,-3.589886519952536,-0.20342133141381957,-0.7023365971154387,28.96678193917075,16.235433203959207,1.7160376893925997,-12.727612581014814,256.7086968548081,-3.181216864064602,-0.1481177053795124,-0.5260001398650793,24.020168207228252,15.403834648394445,1.5414632127277061,-12.72761258101478,90.78355635821933,-3.297695489746257,-0.16647849297849215,-0.5260001398650562,11.507114994039203,15.274998058322318,0.8245079871350977,-12.72761258101479,11.498802397759267,-6.328954264419796,-0.37192437929860256,-0.5260001398650349,turnover_one_side,low,0.08,0.0,153.0,154.0,-1.015167568219788,False
turnover_one_side_low_q30:scale0.25,25.03399252495,11.6706314959916,2.0477253509005107,-22.266197008507305,3658.631110884268,-6.033541898619376,-0.40692199265105033,-10.064584567357604,29.147979223031093,13.543671575203453,2.030202989116338,-12.596260705827511,1190.3991875946258,-2.6975689909307015,-0.14882548430687548,-0.39464826467781045,29.759234161961402,16.23454005872648,1.7555178977850543,-12.596260705827566,267.80186700021864,-2.3887646412739514,-0.10863749698705782,-0.39464826467783176,24.841852044737212,15.40636940654231,1.5861672148769836,-12.596260705827545,94.60167028009631,-2.476011652237297,-0.12177449082921465,-0.3946482646778211,13.061010427538267,15.269713309449747,0.9198870182397453,-12.596260705827532,13.051511116874925,-4.775058830920731,-0.27654534819395493,-0.3946482646777767,turnover_one_side,low,0.08,0.25,153.0,154.0,-0.7615593504883139,False
turnover_one_side_low_q30:scale0.50,27.017387117490888,11.664886226361478,2.188962666939826,-13.901385952530509,4752.678874313946,-4.05014730607849,-0.2656846766117349,-1.6997735113808083,30.04374294789349,13.549520997520078,2.0824248427659033,-12.464810057454256,1282.7333245564496,-1.8018052660683033,-0.09660363065730992,-0.26319761630455574,30.553603009873175,16.247891458326055,1.7934270108224164,-12.46481005745428,279.19714305550156,-1.5943957933621782,-0.07072838394969572,-0.2631976163045451,25.665387992360667,15.427261033786833,1.628906760716829,-12.464810057454223,98.47917168183875,-1.6524757046138419,-0.07903494498936925,-0.2631976163044989,14.63366975136382,15.286304404146534,1.0139286896975377,-12.464810057454267,14.62295452447895,-3.202399507095178,-0.18250367673616252,-0.26319761630451133,turnover_one_side,low,0.08,0.5,153.0,154.0,-0.5080586466226387,False
turnover_one_side_low_q30:scale0.75,29.028460572344805,11.686497869065139,2.324905444251869,-12.333260635894995,6162.196464156723,-2.039073851224572,-0.12974189929969215,-0.13164819474529388,30.942937797932313,13.571352663945751,2.132086349489478,-12.333260635894995,1381.3597060237519,-0.9026104160294821,-0.046942123933735314,-0.13164819474529388,31.349865642940355,16.275503510837346,1.8296675483121765,-12.333260635895005,290.9012901110849,-0.7981331602949986,-0.034487846459935634,-0.13164819474527079,26.4907380900286,15.4665029869929,1.669538337151497,-12.333260635894982,102.41655801243938,-0.8271256069459092,-0.03840336855470139,-0.13164819474525835,16.225289818078803,15.324767976597798,1.1062348595472078,-12.333260635895005,16.213328991707844,-1.6107794403801954,-0.09019750688649242,-0.13164819474524947,turnover_one_side,low,0.08,0.75,153.0,154.0,-0.2541515925997113,False
turnover_one_side_low_q40:scale0.00,21.085495529567243,11.685792078250028,1.7597353475993844,-33.21607350398773,2132.60015574435,-9.982038894002134,-0.6949119959521766,-21.01446106283803,26.06853223648935,13.535599069243402,1.8459696786455613,-12.90394903826514,913.7462074422155,-5.777015977472445,-0.333058794777652,-0.7023365971154387,26.93887821069336,16.215533706189206,1.6159074302703025,-12.727612581014803,229.5356264226799,-5.209120592541993,-0.24824796450180964,-0.5260001398650687,22.12147428152873,15.375200593597205,1.43886161352494,-12.72761258101479,82.15266165369232,-5.196389415445779,-0.2690800921812584,-0.5260001398650669,11.507114994039203,15.274998058322318,0.8245079871350977,-12.72761258101479,11.498802397759267,-6.328954264419796,-0.37192437929860256,-0.5260001398650349,turnover_one_side,low,0.09,0.0,191.0,192.0,-1.325545016136608,False
turnover_one_side_low_q40:scale0.25,23.514227307280745,11.64658828563787,1.9425415059463562,-25.029699019250817,2981.8812733246114,-7.553307116288632,-0.5121058376052048,-12.828086578101116,27.494342258940407,13.519375674309392,1.9345055545048517,-12.596260705827522,1034.3960836325846,-4.351205955021388,-0.24452291891836153,-0.3946482646778211,28.22757585905382,16.211085895908393,1.6813542927356178,-12.596260705827522,246.60374493032253,-3.9204229441815315,-0.18280110203649436,-0.39464826467778735,23.407118800046113,15.376420331438142,1.5101530825589393,-12.596260705827522,87.96766984694035,-3.9107448969283958,-0.19778862314725898,-0.394648264677798,13.061010427538267,15.269713309449747,0.9198870182397453,-12.596260705827532,13.051511116874925,-4.775058830920731,-0.27654534819395493,-0.3946482646777767,turnover_one_side,low,0.09,0.25,191.0,192.0,-0.9957559517515701,False
turnover_one_side_low_q40:scale0.50,25.98700923734809,11.641742394219676,2.1203355155831862,-15.852356156285873,4151.672528489642,-5.080525186221287,-0.3343118279683748,-3.650743715136173,28.932413563281155,13.52621744617146,2.019809003477147,-12.464810057454267,1169.0246208468545,-2.9131346506806395,-0.15921946994606628,-0.2631976163045664,29.52532026829151,16.226577808407164,1.7446922975371049,-12.464810057454256,264.49910935605556,-2.6226785349438444,-0.11946309723500725,-0.263197616304522,24.701734342972024,15.40167102637896,1.5789602541761363,-12.46481005745429,93.94701601434986,-2.616129354002485,-0.12898145153006202,-0.2631976163045664,14.63366975136382,15.286304404146534,1.0139286896975377,-12.464810057454267,14.62295452447895,-3.202399507095178,-0.18250367673616252,-0.26319761630451133,turnover_one_side,low,0.09,0.5,191.0,192.0,-0.6650207445694356,False
turnover_one_side_low_q40:scale0.75,28.504541775331283,11.671398060450722,2.291512755276809,-12.333260635894995,5761.960035538018,-2.562992648238094,-0.1631345882747519,-0.13164819474529388,30.382798369309327,13.556165727395598,2.1014430904078107,-12.333260635895005,1319.205388545773,-1.4627498446524676,-0.07758538301540252,-0.13164819474530454,30.832124010483586,16.26202126519999,1.8056931726338918,-12.333260635894982,283.25874543947316,-1.3158747927517673,-0.05846222213822028,-0.1316481947452477,26.005317542785566,15.450920020918593,1.6449777365281806,-12.33326063589505,100.09458316941387,-1.3125461541889436,-0.06296396917801772,-0.13164819474532585,16.225289818078803,15.324767976597798,1.1062348595472078,-12.333260635895005,16.213328991707844,-1.6107794403801954,-0.09019750688649242,-0.13164819474524947,turnover_one_side,low,0.09,0.75,191.0,192.0,-0.3329986347204636,False
turnover_one_side_high_q60:scale0.00,21.053450359337987,11.545769748574033,1.777309241553461,-14.9356932202802,2123.0282709746616,-10.01408406423139,-0.6773381019981,-2.7340807791304993,19.61457157397426,13.365986696688998,1.459017033227112,-14.935693220280255,499.424390398532,-12.230976639987535,-0.7200114401961013,-2.7340807791305544,20.26058918134954,15.928011371800283,1.2880403703044077,-14.93569322028021,151.51378599743225,-11.887409621885812,-0.5761150244677045,-2.734080779130476,17.91614848906804,15.230019471561857,1.2099859567956481,-14.935693220280232,63.97167958394092,-9.40171520790647,-0.49795574891055017,-2.734080779130508,6.632102208210311,15.06472220178281,0.5224288286014621,-14.935693220280266,6.627415576554707,-11.203967050248687,-0.6740035378322381,-2.73408077913051,turnover_one_side,high,0.11,0.0,177.0,177.0,-1.6382827293689073,False
turnover_one_side_high_q60:scale0.25,23.492957792373083,11.514532318230518,1.961958157692948,-13.503545928793216,2973.277712810439,-7.574576631196294,-0.4926891858586131,-1.301933487643515,22.575737938064712,13.334906932038201,1.652721279865963,-13.503545928793226,665.4628988036171,-9.269810275897083,-0.5263071935572503,-1.3019334876435256,23.148223684625346,15.919451260638256,1.4442148360649736,-13.503545928793248,183.19062021560308,-8.999775118610007,-0.41994055870713853,-1.3019334876435131,20.2148098655083,15.219308545959361,1.3436812018385804,-13.503545928793226,73.75153494091842,-7.103053831466209,-0.3642605038676179,-1.3019334876435025,9.341434411975836,15.058626484294347,0.6974722776895897,-13.503545928793226,9.33475100122978,-8.494634846483162,-0.49896008874411046,-1.3019334876434705,turnover_one_side,high,0.11,0.25,177.0,177.0,-1.2098931950956886,False
turnover_one_side_high_q60:scale0.50,25.9747430367095,11.535914536377364,2.1378638679983673,-13.05391011844832,4144.9580341014125,-5.092791386859876,-0.31678347555319375,-0.852297677298619,25.600537225053642,13.365343223097979,1.8388626312123215,-13.053910118448275,876.7410894098712,-6.245010988908152,-0.34016584221089174,-0.8522976772985746,26.09151177956157,15.982010009120732,1.5934497775980727,-13.053910118448286,218.68406120357488,-6.056487023673782,-0.2707056171740394,-0.8522976772985515,22.547804924718328,15.26503367229768,1.472089656328963,-13.053910118448275,84.06747363821847,-4.770058772256181,-0.23585204937723536,-0.8522976772985515,12.111111704639388,15.110337093215229,0.8693847685114421,-13.053910118448254,12.102339582615262,-5.7249575538196105,-0.3270475979222581,-0.8522976772984983,turnover_one_side,high,0.11,0.5,177.0,177.0,-0.8016271961678055,False
