candidate,segment,start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,total_return,final_nav,avg_weight,held_day_avg_weight,holding_days,holding_day_ratio,avg_turnover,scale_raw,final_weight,max_scale,max_leverage_days,max_leverage_day_ratio,avg_realized_vol,target_vol_return_source
current_return_raw,full,2010-03-04,2026-05-12,3921,0.3751754208459215,0.150840936648897,2.4872254785794246,-0.1884983210955704,172.72690680387794,173.72690680387794,1.1041028057438518,1.4725126194971576,2940,0.7498087222647284,0.000948362635128588,1.4831719002367172,1.5,1.5,2615,0.6669217036470289,0.09988250798140684,return_raw
current_return_raw,last_10y,2016-05-12,2026-05-12,2417,0.3399530005059561,0.17045191443297633,1.9944217208521267,-0.18849832109557096,17.651839914049525,18.651839914049525,1.0807835899584204,1.470863703226071,1776,0.7347952006619777,0.0013693084310955929,1.4749646732487125,1.5,1.5,1530,0.6330161357054199,0.11658293352119334,return_raw
current_return_raw,last_5y,2021-05-12,2026-05-12,1201,0.3588026681732166,0.2045531234619219,1.7540806129025386,-0.1884983210955704,3.6311709712940665,4.6311709712940665,1.0609941190087442,1.44146372955826,884,0.736053288925895,0.0027557189658268507,1.4496166654805478,1.5,1.5,638,0.5312239800166528,0.1463799563591688,return_raw
current_return_raw,last_3y,2023-05-12,2026-05-12,715,0.4563920940058519,0.2047117562604587,2.229437636327908,-0.1884983210955703,2.089916162521374,3.089916162521374,1.080073022420634,1.443462076692997,535,0.7482517482517482,0.003290993775256521,1.4507892583483022,1.5,1.5,386,0.5398601398601398,0.14967528637299893,return_raw
current_return_raw,last_1y,2025-05-12,2026-05-12,233,0.23114913711562912,0.18776102467887043,1.2310815703683222,-0.1244309483051451,0.2309739168754024,1.2309739168754024,0.8994352755501343,1.435400131528639,146,0.6266094420600858,0.002117829693986029,1.4674204237215631,1.5,1.5,107,0.4592274678111588,0.1463151959113666,return_raw
proposed_overlay_first,full,2010-03-04,2026-05-12,3921,0.3830067607762402,0.15257737243156588,2.510246143791909,-0.18849832109557074,189.45492580677316,190.45492580677316,1.1121399483715508,1.4832315433894054,2940,0.7498087222647284,0.00032567406800112136,1.4920977713145425,1.5,1.5,2721,0.693955623565417,0.09150547806303644,overlay_pre_cost_return
proposed_overlay_first,last_10y,2016-05-12,2026-05-12,2417,0.35128616491506803,0.17267403266137607,2.0343890711347483,-0.18849832109557021,19.2905733703522,20.2905733703522,1.0925530565018,1.4868810459261548,1776,0.7347952006619777,0.0005283276874772018,1.4873734351744985,1.5,1.5,1609,0.6657012825817129,0.1076076402272743,overlay_pre_cost_return
proposed_overlay_first,last_5y,2021-05-12,2026-05-12,1201,0.3818850565155556,0.2082621395519941,1.8336748932717812,-0.18849832109557085,4.038061382507617,5.038061382507617,1.084680047930767,1.4736433682860306,884,0.736053288925895,0.0010632539722168167,1.4745891697058806,1.5,1.5,717,0.5970024979184013,0.13549632083342517,overlay_pre_cost_return
proposed_overlay_first,last_3y,2023-05-12,2026-05-12,715,0.49031990892016,0.2094204440143174,2.34131825681087,-0.1884983210955703,2.3109842344115425,3.3109842344115425,1.1103957945161183,1.4839869029514476,535,0.7482517482517482,0.0012081212064991855,1.4853241142611109,1.5,1.5,464,0.6489510489510489,0.13652732334882356,overlay_pre_cost_return
proposed_overlay_first,last_1y,2025-05-12,2026-05-12,233,0.24738901597617116,0.19010192714130902,1.3013493324151244,-0.12443094830514456,0.24720029749513928,1.2472002974951393,0.9252866145035025,1.4766560354747678,146,0.6266094420600858,0.0007743996310566817,1.4903620104497097,1.5,1.5,112,0.48068669527896996,0.1347468696375922,overlay_pre_cost_return
constructed_spread_always,full,2010-03-04,2026-05-12,3921,0.36753694100123036,0.1437288282234742,2.5571553427665337,-0.15589135770702178,157.74700760314465,158.74700760314465,1.0726722379624065,1.4305945051192506,2940,0.7498087222647284,0.0011204540573201418,1.4318294711804291,1.1063440940014873,1.5,2333,0.5950012751849018,0.1269827931245825,constructed_microcap_minus_hedge
constructed_spread_always,last_10y,2016-05-12,2026-05-12,2417,0.32792294603048444,0.16016394259139832,2.047420541257928,-0.155891357707022,16.04355316698799,17.04355316698799,1.0297950685388726,1.4014722301004816,1776,0.7347952006619777,0.0016484852893550411,1.392927246266758,1.1063440940014873,1.5,1248,0.5163425734381465,0.1538466440411148,constructed_microcap_minus_hedge
constructed_spread_always,last_5y,2021-05-12,2026-05-12,1201,0.34073399670093285,0.1878887091026277,1.8134884119876449,-0.15589135770702167,3.3313766191961505,4.33137661919615,0.9655654954824503,1.3118146607176728,884,0.736053288925895,0.002974628030548563,1.2926542767141098,1.1063440940014873,1.5,403,0.33555370524562866,0.1991937649930627,constructed_microcap_minus_hedge
constructed_spread_always,last_3y,2023-05-12,2026-05-12,715,0.41759277039417375,0.1768925633524316,2.3607141107576326,-0.15388678039284265,1.8494313644659113,2.8494313644659113,0.9274722514110157,1.2395189902035066,535,0.7482517482517482,0.004041113951889925,1.1996483173153731,1.1063440940014873,1.5,199,0.2783216783216783,0.22613385165944497,constructed_microcap_minus_hedge
constructed_spread_always,last_1y,2025-05-12,2026-05-12,233,0.21555160933664208,0.16724571226547721,1.288831901379251,-0.12180373844425307,0.21538921552373158,1.2153892155237316,0.8099908566768518,1.2926566411349758,146,0.6266094420600858,0.0023867501905038804,1.296144063889377,1.1063440940014873,1.5,30,0.12875536480686695,0.1904213584168263,constructed_microcap_minus_hedge
