date,current_return_raw_return_net,current_return_raw_nav_net,current_return_raw_current_execution_scale,current_return_raw_next_session_target_scale,current_return_raw_target_vol_realized_vol,current_return_raw_target_vol_return,current_return_raw_target_vol_return_source,current_return_raw_holding,current_return_raw_next_holding,proposed_overlay_first_return_net,proposed_overlay_first_nav_net,proposed_overlay_first_current_execution_scale,proposed_overlay_first_next_session_target_scale,proposed_overlay_first_target_vol_realized_vol,proposed_overlay_first_target_vol_return,proposed_overlay_first_target_vol_return_source,proposed_overlay_first_holding,proposed_overlay_first_next_holding,constructed_spread_always_return_net,constructed_spread_always_nav_net,constructed_spread_always_current_execution_scale,constructed_spread_always_next_session_target_scale,constructed_spread_always_target_vol_realized_vol,constructed_spread_always_target_vol_return,constructed_spread_always_target_vol_return_source,constructed_spread_always_holding,constructed_spread_always_next_holding
2010-12-08,-0.00456119877049177,1.0012542492884233,1.5,1.5,0.05561476978497793,-0.002337870210860164,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.00456119877049177,1.0012542492884233,1.5,1.5,0.05083558575820114,0.0,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.00456119877049177,1.0012542492884233,1.5,1.5,0.06780520782564423,-0.0020978702108601643,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2010-12-09,-0.00456119877049177,0.9966873296376193,1.5,0.0,0.055622500705716116,-0.0005156769777195501,return_raw,long_microcap_short_zz1000,cash,-0.00456119877049177,0.9966873296376193,1.5,0.0,0.05084432455066308,0.0,overlay_pre_cost_return,long_microcap_short_zz1000,cash,-0.00456119877049177,0.9966873296376193,1.5,0.0,0.06782348733843618,-0.00027567697771955016,constructed_microcap_minus_hedge,long_microcap_short_zz1000,cash
2010-12-10,0.0,0.9966873296376193,0.0,0.0,0.05541320995366678,0.0,return_raw,cash,cash,0.0,0.9966873296376193,0.0,0.0,0.05068148354628768,0.0,overlay_pre_cost_return,cash,cash,0.0,0.9966873296376193,0.0,0.0,0.06799984282724333,-0.002737218526598008,constructed_microcap_minus_hedge,cash,cash
2010-12-13,0.0,0.9966873296376193,0.0,0.0,0.055287760263064506,0.0,return_raw,cash,cash,0.0,0.9966873296376193,0.0,0.0,0.0505957685353933,0.0,overlay_pre_cost_return,cash,cash,0.0,0.9966873296376193,0.0,0.0,0.06795510084600354,0.00174924621457637,constructed_microcap_minus_hedge,cash,cash
2010-12-14,0.0,0.9966873296376193,0.0,0.0,0.05504551598031779,0.0,return_raw,cash,cash,0.0,0.9966873296376193,0.0,0.0,0.050399815407583565,0.0,overlay_pre_cost_return,cash,cash,0.0,0.9966873296376193,0.0,0.0,0.06777898904702365,0.00016689471845596736,constructed_microcap_minus_hedge,cash,cash
2010-12-15,0.0,0.9966873296376193,0.0,0.0,0.05351260277672624,0.0,return_raw,cash,cash,0.0,0.9966873296376193,0.0,0.0,0.04889106454851077,0.0,overlay_pre_cost_return,cash,cash,0.0,0.9966873296376193,0.0,0.0,0.06700467156092346,0.004062275914078706,constructed_microcap_minus_hedge,cash,cash
2010-12-16,-0.0044999999999999485,0.9922022366542501,0.0,1.5,0.0532307604893254,0.0,return_raw,cash,long_microcap_short_zz1000,-0.0044999999999999485,0.9922022366542501,0.0,1.5,0.04865378499441119,0.0,overlay_pre_cost_return,cash,long_microcap_short_zz1000,-0.0044999999999999485,0.9922022366542501,0.0,1.5,0.06709575656857666,0.003448071920474538,constructed_microcap_minus_hedge,cash,long_microcap_short_zz1000
2010-12-17,0.007660703304541272,0.9998032036073605,1.5,1.5,0.05412164099383254,0.005148435645109402,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,0.007660703304541272,0.9998032036073605,1.5,1.5,0.049444792928333044,0.005148435645109473,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,0.007660703304541272,0.9998032036073605,1.5,1.5,0.06770437876095048,0.005388435645109402,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2010-12-20,-0.00494258464140418,0.9948615916487841,1.5,1.5,0.05443313867311593,-0.0032542728788044024,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.00494258464140418,0.9948615916487841,1.5,1.5,0.04991300260910371,-0.0032542728788044206,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.00494258464140418,0.9948615916487841,1.5,1.5,0.06802405719083027,-0.0030142728788044026,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2010-12-21,0.0071146091790650345,1.0019396430606278,1.5,1.5,0.05394087489310594,0.004784350512509334,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0071146091790650345,1.0019396430606278,1.5,1.5,0.04909531763752068,0.004784350512509361,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0071146091790650345,1.0019396430606278,1.5,1.5,0.06747679530347021,0.005024350512509334,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2010-12-22,0.001629123339801808,1.0035719263182106,1.5,1.5,0.05369024460256627,0.0011271351241857366,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,0.001629123339801808,1.0035719263182106,1.5,1.5,0.04886652650139484,0.0011271351241857186,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,0.001629123339801808,1.0035719263182106,1.5,1.5,0.06730216025300988,0.0013671351241857366,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2010-12-23,0.007286319512629813,1.0108842720272704,1.5,1.5,0.053794688474761,0.005261672409061322,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,0.007286319512629813,1.0108842720272704,1.5,1.5,0.048974044126154026,0.00526167240906128,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,0.007286319512629813,1.0108842720272704,1.5,1.5,0.06738155878149289,0.005501672409061322,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2010-12-24,0.00016429522871397317,1.0110503554899464,1.5,1.5,0.0537908039742324,0.00015052301249724657,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,0.00016429522871397317,1.0110503554899464,1.5,1.5,0.04896111792028949,0.00015052301249718347,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,0.00016429522871397317,1.0110503554899464,1.5,1.5,0.06737371515457842,0.00039052301249724655,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2010-12-27,-0.0028697513552290443,1.0081488923620743,1.5,1.5,0.0539336335932656,-0.0018722990639476148,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.0028697513552290443,1.0081488923620743,1.5,1.5,0.04915652343866766,-0.0018722990639475912,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.0028697513552290443,1.0081488923620743,1.5,1.5,0.06750894155712632,-0.0016322990639476148,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2010-12-28,-0.006134498898230145,1.0019644040926272,1.5,1.5,0.054438768709131176,-0.0040489312353031255,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.006134498898230145,1.0019644040926272,1.5,1.5,0.04976640888843421,-0.004048931235303144,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.006134498898230145,1.0019644040926272,1.5,1.5,0.06794418053456733,-0.0038089312353031257,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2010-12-29,-0.0036162284596099603,0.9983410718990313,1.5,1.5,0.054557027187884265,-0.0023699810620731393,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.0036162284596099603,0.9983410718990313,1.5,1.5,0.04991530952764515,-0.00236998106207309,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.0036162284596099603,0.9983410718990313,1.5,1.5,0.06804978398835759,-0.0021299810620731396,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2010-12-30,0.00048722212429730405,0.9988274857568552,1.5,1.5,0.05455500932929732,0.0003658208450751223,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,0.00048722212429730405,0.9988274857568552,1.5,1.5,0.049895992985454274,0.0003658208450751932,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,0.00048722212429730405,0.9988274857568552,1.5,1.5,0.06803870899166699,0.0006058208450751223,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2010-12-31,-0.0016977724267778216,0.9971317039924295,1.5,1.5,0.05460621312145577,-0.0010909317434372658,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.0016977724267778216,0.9971317039924295,1.5,1.5,0.04998037128229731,-0.0010909317434372179,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.0016977724267778216,0.9971317039924295,1.5,1.5,0.06809547725071637,-0.0008509317434372658,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-01-04,0.0003140172869107172,0.9974448205848098,1.5,1.5,0.05455253206742914,0.0002503438544889387,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0003140172869107172,0.9974448205848098,1.5,1.5,0.049948032486552295,0.0002503438544889658,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0003140172869107172,0.9974448205848098,1.5,1.5,0.06806698790473086,0.0004903438544889387,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-01-05,-0.002611142140167111,0.9948403503812894,1.5,1.5,0.05465890708264611,-0.001699882321183148,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.002611142140167111,0.9948403503812894,1.5,1.5,0.05012012170770227,-0.0016998823211831215,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.002611142140167111,0.9948403503812894,1.5,1.5,0.06818324415182456,-0.001459882321183148,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-01-06,0.003734287911862477,0.9985553706759512,1.5,1.5,0.05479719759470516,0.0027716622531779493,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,0.003734287911862477,0.9985553706759512,1.5,1.5,0.05035668676424912,0.002771662253177931,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,0.003734287911862477,0.9985553706759512,1.5,1.5,0.06822741422122561,0.003011662253177949,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-01-07,0.0058297405049008155,1.0043766893667672,1.5,1.5,0.053636565069153805,0.003927718734610349,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0058297405049008155,1.0043766893667672,1.5,1.5,0.05085709394714824,0.003927718734610286,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0058297405049008155,1.0043766893667672,1.5,1.5,0.06714708510995142,0.004167718734610349,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-01-10,0.0009602406081188342,1.005341132649745,1.5,1.5,0.051183618251565186,0.0006811858881513768,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0009602406081188342,1.005341132649745,1.5,1.5,0.05085140801456108,0.0006811858881514699,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0009602406081188342,1.005341132649745,1.5,1.5,0.06508058743039229,0.0009211858881513768,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-01-11,0.0015938620554865057,1.0069435077338953,1.5,1.5,0.05119628114810149,0.001103626156085232,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0015938620554865057,1.0069435077338953,1.5,1.5,0.05085981774041091,0.00110362615608528,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0015938620554865057,1.0069435077338953,1.5,1.5,0.060528906350622455,0.001343626156085232,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-01-12,0.00887688576629908,1.0158820302251657,1.5,1.5,0.05239109199087641,0.005959273799555937,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,0.00887688576629908,1.0158820302251657,1.5,1.5,0.05203947311698349,0.005959273799555964,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,0.00887688576629908,1.0158820302251657,1.5,1.5,0.060438197183526526,0.006199273799555937,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-01-13,0.002693111305965168,1.0186179136062918,1.5,1.5,0.052446822766333175,0.0018365040437062065,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,0.002693111305965168,1.0186179136062918,1.5,1.5,0.05208853524985107,0.0018365040437062774,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,0.002693111305965168,1.0186179136062918,1.5,1.5,0.06015202125732299,0.0020765040437062065,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-01-14,0.005191554307284907,1.0239061238231522,1.5,1.5,0.05276977076524132,0.0035022351127526894,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,0.005191554307284907,1.0239061238231522,1.5,1.5,0.052400337114973904,0.0035022351127527163,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,0.005191554307284907,1.0239061238231522,1.5,1.5,0.06024158301184408,0.003742235112752689,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-01-17,0.005684358484902008,1.0297263732858495,1.5,1.5,0.05315152746817234,0.003830791429298608,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,0.005684358484902008,1.0297263732858495,1.5,1.5,0.05277026175090701,0.0038307914292985412,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,0.005684358484902008,1.0297263732858495,1.5,1.5,0.059875295530535055,0.004070791429298608,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-01-18,0.0022240441599872263,1.0320165302127406,1.5,1.5,0.053160780912060585,0.001523773387809131,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0022240441599872263,1.0320165302127406,1.5,1.5,0.05277381269602581,0.0015237733878090687,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0022240441599872263,1.0320165302127406,1.5,1.5,0.05987329448366891,0.001763773387809131,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-01-19,-0.008102251950769634,1.023654872267598,1.5,1.5,0.05453277743608071,-0.0053608472542378055,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.008102251950769634,1.023654872267598,1.5,1.5,0.05417539061978735,-0.005360847254237799,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.008102251950769634,1.023654872267598,1.5,1.5,0.06091473058562697,-0.005120847254237806,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-01-20,0.006162056696214169,1.0299626916278668,1.5,1.5,0.055116543698965896,0.004632611963119167,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,0.006162056696214169,1.0299626916278668,1.5,1.5,0.05474606019399267,0.00463261196311926,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,0.006162056696214169,1.0299626916278668,1.5,1.5,0.06137237312219003,0.004872611963119167,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-01-21,0.0005864516737392744,1.030566714972261,1.5,1.5,0.055101242581487714,0.0004319779450713665,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0005864516737392744,1.030566714972261,1.5,1.5,0.054729078305102465,0.00043197794507143783,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0005864516737392744,1.030566714972261,1.5,1.5,0.06132389336872444,0.0006719779450713665,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-01-24,0.004050479020626163,1.0347410038306117,1.5,1.5,0.055236117059997626,0.002741471486724563,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,0.004050479020626163,1.0347410038306117,1.5,1.5,0.05485488201584746,0.002741471486724656,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,0.004050479020626163,1.0347410038306117,1.5,1.5,0.0613700342944261,0.002981471486724563,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-01-25,-0.005445939460943516,1.0291058669659943,1.5,1.5,0.05590463299984325,-0.003589863389061378,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.005445939460943516,1.0291058669659943,1.5,1.5,0.05554090499360848,-0.0035898633890614207,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.005445939460943516,1.0291058669659943,1.5,1.5,0.06101225776222539,-0.0033498633890613784,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-01-26,-0.0006015198913802422,1.0284868393166782,1.5,1.5,0.05592738751396853,-0.00036005178869407653,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.0006015198913802422,1.0284868393166782,1.5,1.5,0.05556510330198635,-0.0003600517886940269,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.0006015198913802422,1.0284868393166782,1.5,1.5,0.060246267506609705,-0.00012005178869407655,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-01-27,-0.0037320806716106825,1.0246484434626584,1.5,1.5,0.05626560783613515,-0.0024472206184068144,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.0037320806716106825,1.0246484434626584,1.5,1.5,0.0559142619021903,-0.0024472206184068535,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.0037320806716106825,1.0246484434626584,1.5,1.5,0.06043511692229442,-0.0022072206184068147,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-01-28,0.006525278903326104,1.031334560334111,1.5,1.5,0.05675681430296069,0.00439143950765157,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,0.006525278903326104,1.031334560334111,1.5,1.5,0.05639296938857784,0.00439143950765164,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,0.006525278903326104,1.031334560334111,1.5,1.5,0.060803593753115066,0.0046314395076515694,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-01-31,-0.00230634651838324,1.0289559454615962,1.5,1.5,0.05691360673529729,-0.0014966727476019945,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.00230634651838324,1.0289559454615962,1.5,1.5,0.05655605892646834,-0.0014966727476020125,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.00230634651838324,1.0289559454615962,1.5,1.5,0.060960115695669226,-0.0012566727476019945,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-02-01,-0.0025692214109814815,1.0263123298155596,1.5,1.5,0.057095665403633346,-0.0016719334502243207,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.0025692214109814815,1.0263123298155596,1.5,1.5,0.0567451527733444,-0.0016719334502243166,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.0025692214109814815,1.0263123298155596,1.5,1.5,0.06030000205467502,-0.0014319334502243207,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-02-09,-0.0037048942969628573,1.0225099511179234,1.5,1.5,0.05734537282246542,-0.002070213169489081,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.0037048942969628573,1.0225099511179234,1.5,1.5,0.05700365336663067,-0.002070213169489077,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.0037048942969628573,1.0225099511179234,1.5,1.5,0.0598700283594446,-0.001830213169489081,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-02-10,-0.00456119877049177,1.0178460799860687,1.5,1.5,0.057600357335976744,-0.0021298803688018014,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.00456119877049177,1.0178460799860687,1.5,1.5,0.05700365336663067,0.0,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.00456119877049177,1.0178460799860687,1.5,1.5,0.06011591850625907,-0.0018898803688018016,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-02-11,-6.14754098360315e-05,1.0177835074811517,1.5,1.5,0.05759519629980846,0.0010414004186253673,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,-6.14754098360315e-05,1.0177835074811517,1.5,1.5,0.05700365336663067,0.0,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,-6.14754098360315e-05,1.0177835074811517,1.5,1.5,0.05904560975893092,0.0012814004186253673,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-02-14,-6.14754098360315e-05,1.017720938822905,1.5,1.5,0.05761985288819686,-0.00042532573275109596,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,-6.14754098360315e-05,1.017720938822905,1.5,1.5,0.05700365336663067,0.0,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,-6.14754098360315e-05,1.017720938822905,1.5,1.5,0.058653263810454395,-0.00018532573275109598,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-02-15,-0.00456119877049177,1.013078911328042,1.5,0.0,0.05768999241976958,0.0021539583733744825,return_raw,long_microcap_short_zz1000,cash,-0.00456119877049177,1.013078911328042,1.5,0.0,0.05700365336663067,0.0,overlay_pre_cost_return,long_microcap_short_zz1000,cash,-0.00456119877049177,1.013078911328042,1.5,0.0,0.0587079955662235,0.0023939583733744827,constructed_microcap_minus_hedge,long_microcap_short_zz1000,cash
2011-02-16,0.0,1.013078911328042,0.0,0.0,0.05488826840171222,0.0,return_raw,cash,cash,0.0,1.013078911328042,0.0,0.0,0.0541926306352058,0.0,overlay_pre_cost_return,cash,cash,0.0,1.013078911328042,0.0,0.0,0.05608086914267047,0.0022296813967693993,constructed_microcap_minus_hedge,cash,cash
2011-02-17,0.0,1.013078911328042,0.0,0.0,0.0501424942462159,0.0,return_raw,cash,cash,0.0,1.013078911328042,0.0,0.0,0.049415140750111934,0.0,overlay_pre_cost_return,cash,cash,0.0,1.013078911328042,0.0,0.0,0.052101127560587095,-0.0030854677234473556,constructed_microcap_minus_hedge,cash,cash
2011-02-18,0.0,1.013078911328042,0.0,0.0,0.0501222928289595,0.0,return_raw,cash,cash,0.0,1.013078911328042,0.0,0.0,0.04939781359257924,0.0,overlay_pre_cost_return,cash,cash,0.0,1.013078911328042,0.0,0.0,0.05212024684442068,-0.00039843375162262884,constructed_microcap_minus_hedge,cash,cash
2011-02-21,0.0,1.013078911328042,0.0,0.0,0.049381117146093896,0.0,return_raw,cash,cash,0.0,1.013078911328042,0.0,0.0,0.04863326071900283,0.0,overlay_pre_cost_return,cash,cash,0.0,1.013078911328042,0.0,0.0,0.05145700333962753,0.0020043423573986793,constructed_microcap_minus_hedge,cash,cash
2011-02-22,0.0,1.013078911328042,0.0,0.0,0.04914126502514918,0.0,return_raw,cash,cash,0.0,1.013078911328042,0.0,0.0,0.04838318611074278,0.0,overlay_pre_cost_return,cash,cash,0.0,1.013078911328042,0.0,0.0,0.05138545785743034,-0.0014390934108641437,constructed_microcap_minus_hedge,cash,cash
2011-02-23,0.0,1.013078911328042,0.0,0.0,0.048995326813995155,0.0,return_raw,cash,cash,0.0,1.013078911328042,0.0,0.0,0.04824204166299424,0.0,overlay_pre_cost_return,cash,cash,0.0,1.013078911328042,0.0,0.0,0.05125082684239023,0.0007193477339851647,constructed_microcap_minus_hedge,cash,cash
2011-02-24,0.0,1.013078911328042,0.0,0.0,0.04691997852627988,0.0,return_raw,cash,cash,0.0,1.013078911328042,0.0,0.0,0.04611110404089029,0.0,overlay_pre_cost_return,cash,cash,0.0,1.013078911328042,0.0,0.0,0.049514317617389926,0.0034185600867012497,constructed_microcap_minus_hedge,cash,cash
2011-02-25,0.0,1.013078911328042,0.0,0.0,0.046888771202492296,0.0,return_raw,cash,cash,0.0,1.013078911328042,0.0,0.0,0.046083886727876,0.0,overlay_pre_cost_return,cash,cash,0.0,1.013078911328042,0.0,0.0,0.04948728166682444,0.0009350821264861864,constructed_microcap_minus_hedge,cash,cash
2011-02-28,0.0,1.013078911328042,0.0,0.0,0.046693344576172593,0.0,return_raw,cash,cash,0.0,1.013078911328042,0.0,0.0,0.04589345716228508,0.0,overlay_pre_cost_return,cash,cash,0.0,1.013078911328042,0.0,0.0,0.049325265881751554,0.0011314570360009928,constructed_microcap_minus_hedge,cash,cash
2011-03-01,0.0,1.013078911328042,0.0,0.0,0.0453382663962557,0.0,return_raw,cash,cash,0.0,1.013078911328042,0.0,0.0,0.044533998187685934,0.0,overlay_pre_cost_return,cash,cash,0.0,1.013078911328042,0.0,0.0,0.048441704191235495,0.0034751563502286587,constructed_microcap_minus_hedge,cash,cash
2011-03-02,0.0,1.013078911328042,0.0,0.0,0.044056149370191346,0.0,return_raw,cash,cash,0.0,1.013078911328042,0.0,0.0,0.04321053803146899,0.0,overlay_pre_cost_return,cash,cash,0.0,1.013078911328042,0.0,0.0,0.0474023605676258,0.0032679367157734344,constructed_microcap_minus_hedge,cash,cash
2011-03-03,-0.0044999999999999485,1.008520056227066,0.0,1.5,0.04374270125878372,0.0,return_raw,cash,long_microcap_short_zz1000,-0.0044999999999999485,1.008520056227066,0.0,1.5,0.04290135159904494,0.0,overlay_pre_cost_return,cash,long_microcap_short_zz1000,-0.0044999999999999485,1.008520056227066,0.0,1.5,0.048201450700823774,0.005748567329095899,constructed_microcap_minus_hedge,cash,long_microcap_short_zz1000
2011-03-04,0.0012146502032626127,1.0097450553183567,1.5,1.5,0.04028170705869758,0.0008508027121779625,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0012146502032626127,1.0097450553183567,1.5,1.5,0.039396680674061046,0.0008508027121778561,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0012146502032626127,1.0097450553183567,1.5,1.5,0.04532928922917196,0.0010908027121779625,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-03-07,-0.004649092682213474,1.005050656970775,1.5,1.5,0.040597965736363775,-0.003058599543578815,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.004649092682213474,1.005050656970775,1.5,1.5,0.03972447893264746,-0.0030585995435787883,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.004649092682213474,1.005050656970775,1.5,1.5,0.04564698760582176,-0.0028185995435788154,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
2011-03-08,-0.001546818356175983,1.0034960261656858,1.5,1.5,0.03766959804592221,-0.0009902895093467916,return_raw,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.001546818356175983,1.0034960261656858,1.5,1.5,0.03670019463405494,-0.0009902895093467645,overlay_pre_cost_return,long_microcap_short_zz1000,long_microcap_short_zz1000,-0.001546818356175983,1.0034960261656858,1.5,1.5,0.04285370134729696,-0.0007502895093467916,constructed_microcap_minus_hedge,long_microcap_short_zz1000,long_microcap_short_zz1000
