date,return,holding,next_holding,signal_on,microcap_close,hedge_close,ratio_close,microcap_ret,hedge_ret,active_spread_ret,futures_drag,beta,r2,zscore,zscore_r2,right_skew,nav
2010-06-01,0.0,cash,long_microcap_short_zz1000,True,917.060117157023,4061.45,0.2257962346346805,-0.02201284660893721,-0.02132791641365228,0.0,0.0,1.003292190016309,0.7318444518945024,0.8557445747580288,0.6262719192754836,0.628333725435617,1.0
2010-06-02,0.0011334945187512994,long_microcap_short_zz1000,long_microcap_short_zz1000,True,933.746925462262,4129.53,0.2261145761048502,0.018195980822903746,0.016762486304152446,0.0014334945187512993,0.0003,1.0297763334146435,0.7427155363105807,1.0762000210749385,0.7993104758301313,0.8231110110602666,1.0011334945187513
2010-06-03,0.0023802895189125265,long_microcap_short_zz1000,long_microcap_short_zz1000,True,929.3237480938036,4098.9,0.22672515750416056,-0.004737019472667692,-0.007417308991580218,0.0026802895189125264,0.0003,1.0051984438521513,0.694363816430511,1.0072640061159468,0.6994076794397545,0.7030435109910854,1.0035164820827864
2010-06-04,-0.00022813923573553578,long_microcap_short_zz1000,long_microcap_short_zz1000,True,937.1966771814592,4133.33,0.22674131443205822,0.00847167534866533,0.008399814584400866,7.18607642644642e-05,0.0003,1.0107706636797298,0.6803762540530134,1.025035727371002,0.6974099684591882,0.7049215366763532,1.003287540599516
2010-06-07,0.0036715134170149603,long_microcap_short_zz1000,long_microcap_short_zz1000,True,937.8101429384038,4119.62,0.22764481746821402,0.0006545752581939013,-0.003316938158821059,0.00397151341701496,0.0003,0.9841407372981673,0.6829204956749968,0.8642903986011989,0.5902416274198713,0.5808808303930623,1.0069711242659511
2010-06-08,-0.0019209549189440952,long_microcap_short_zz1000,long_microcap_short_zz1000,True,950.1763288397332,4180.62,0.22728119964018093,0.01318623603556146,0.014807190954505556,-0.0016209549189440953,0.0003,0.8443785655839889,0.5903630989128573,0.07464022316313988,0.044064833450138494,0.03720740086132532,1.005036778131558
2010-06-09,-0.003938201923406692,long_microcap_short_zz1000,cash,False,971.3294037896115,4288.9,0.2264751809996996,0.022262262600993843,0.025900464524400535,-0.003638201923406692,0.0003,0.770456593517455,0.5440467075614335,-0.3396474869753087,-0.18478409702043158,-0.14236812592656062,1.0010787403588257
2010-06-10,0.0,cash,cash,False,974.304844747936,4297.88,0.22669428759014584,0.003063266639222295,0.0020937769591271582,0.0,0.0,0.7586275091379991,0.5178719600841997,-0.40726564396147796,-0.2109114573132844,-0.16000323351024237,1.0010787403588257
2010-06-11,0.0,cash,cash,False,970.2476390192184,4277.14,0.2268449569149521,-0.004164205639116347,-0.004825634964214842,0.0,0.0,0.7247533587136648,0.49868902080279076,-0.6003251362505744,-0.2993755543601009,-0.21697343853924844,1.0010787403588257
2010-06-17,0.0,cash,cash,False,961.7286227973026,4231.55,0.22727573177613464,-0.008780249370693882,-0.010658991756173575,0.0,0.0,0.5370900045193027,0.5545582244888421,-1.6445762840187539,-0.9120133041018978,-0.48983322962175246,1.0010787403588257
2010-06-18,0.0,cash,cash,False,918.1281953822572,4067.74,0.2257096558241818,-0.045335478617895664,-0.038711583226004764,0.0,0.0,0.6532503140433604,0.5546797883197705,-1.0063400579227233,-0.5581964903062817,-0.3646420325904801,1.0010787403588257
2010-06-21,0.0,cash,cash,False,945.3465684076232,4169.36,0.2267366138706236,0.029645503930999295,0.024981930998539736,0.0,0.0,0.6517426568514707,0.5768575138586971,-1.0370787678852396,-0.5982466797179201,-0.3899028804919281,1.0010787403588257
2010-06-22,0.0,cash,cash,False,954.371662498946,4207.43,0.22683007500991006,0.00954686291031348,0.009130897787670289,0.0,0.0,0.5997918264359494,0.5338780040703934,-1.3402962491443455,-0.715554686356218,-0.4291838522443989,1.0010787403588257
2010-06-23,0.0,cash,cash,False,953.8868504007038,4205.53,0.2268172740179487,-0.0005079908774456854,-0.0004515820821737737,0.0,0.0,0.7241995367161266,0.5368871114777132,-0.6455689403147198,-0.3465976436252981,-0.25100585294034206,1.0010787403588257
2010-06-24,0.0,cash,cash,False,955.3801232048228,4207.91,0.2270438586388071,0.001565461148239633,0.0005659215366433656,0.0,0.0,0.7219327216881078,0.48135340571737595,-0.6785196526204049,-0.3266077456350028,-0.2357888187306948,1.0010787403588257
2010-06-25,0.0,cash,cash,False,937.0901212371216,4139.81,0.22636065936289865,-0.019144214458164943,-0.016183806212585194,0.0,0.0,0.718531327374039,0.48322665667515696,-0.7180673066874667,-0.3469892638783191,-0.2493226563590293,1.0010787403588257
2010-06-28,0.0,cash,cash,False,921.8821800830935,4053.19,0.22744608076184278,-0.016228899237515138,-0.020923665578855166,0.0,0.0,0.7155551061100465,0.513442347328517,-0.7591431887113045,-0.3897762607703875,-0.2789063936347318,1.0010787403588257
2010-06-29,0.0,cash,long_microcap_short_zz1000,True,866.7298088932317,3814.47,0.2272215560466413,-0.059825834994327254,-0.058896819542138434,0.0,0.0,0.9759110801277772,0.45020813390119496,0.8079263872389106,0.3637350311283642,0.35497304710879257,1.0010787403588257
2010-06-30,-0.0036302943631515757,long_microcap_short_zz1000,long_microcap_short_zz1000,True,845.252075780563,3732.65,0.22644825413059436,-0.024780194349257045,-0.02144989998610547,-0.003330294363151576,0.0003,0.9802899714808802,0.4565304631447362,0.8330694785615528,0.3803215948794496,0.3728254453979385,0.9974445298506303
2010-07-01,-0.000123276377872272,long_microcap_short_zz1000,long_microcap_short_zz1000,True,834.7334745369136,3685.54,0.22648878442152673,-0.012444336482623664,-0.012621060104751392,0.00017672362212772796,0.0003,0.9410534291805527,0.4379529995812419,0.5517064187495033,0.2416214809795697,0.22737872323950775,0.9973215685018618
2010-07-02,0.0025994797565112807,long_microcap_short_zz1000,cash,False,831.3579193550688,3659.95,0.22715007564449483,-0.004043871828331103,-0.006943351584842383,0.0028994797565112806,0.0003,0.8193680167200025,0.3943167019647309,-0.30292902504322117,-0.11944997408443435,-0.09787348836281867,0.9999140857299144
2010-07-05,0.0,cash,cash,False,827.696974394186,3627.29,0.2281860491976616,-0.00440357260771973,-0.008923619175125297,0.0,0.0,0.7944883970095947,0.3443527943513298,-0.5035108637679536,-0.17338537292474657,-0.1377526669998927,0.9999140857299144
2010-07-06,0.0,cash,cash,False,851.4748908999112,3738.74,0.22774380965242602,0.028727804065163953,0.030725417598262084,0.0,0.0,0.8118135228294122,0.35293201746088765,-0.4098040031429464,-0.14463295359278802,-0.11741498757338413,0.9999140857299144
2010-07-07,0.0,cash,cash,False,862.2675060290189,3795.59,0.2271761454817351,0.012675200695232647,0.015205657520983129,0.0,0.0,0.7896066386437687,0.32638554747497595,-0.5660323574579095,-0.18474478087745105,-0.14587570543562373,0.9999140857299144
2010-07-08,0.0,cash,cash,False,861.0457083137976,3773.37,0.22819010812981436,-0.0014169590140861166,-0.005854162330494184,0.0,0.0,0.7812653938550257,0.3181301812855575,-0.6126972599193169,-0.1949174903712966,-0.15228228988416423,0.9999140857299144
2010-07-09,0.0,cash,cash,False,885.88264049609,3886.27,0.2279519025945418,0.02884507981687867,0.029920203955615232,0.0,0.0,0.7615489708087826,0.3204653175736989,-0.7353864038875872,-0.23566583746121605,-0.17947107597337894,0.9999140857299144
2010-07-12,0.0,cash,cash,False,897.9313402694255,3934.18,0.2282384995779109,0.013600785502003276,0.012328016324135938,0.0,0.0,0.7240345426405574,0.2927427115808061,-0.9850321822293846,-0.2883609920201888,-0.20878331897271482,0.9999140857299144
2010-07-13,0.0,cash,cash,False,886.3210170462615,3878.64,0.22851334927868056,-0.012930079063372735,-0.014117300174369185,0.0,0.0,0.7293402808012144,0.30580404854916177,-0.9227953268827028,-0.28219454694297763,-0.20581585010796277,0.9999140857299144
2010-07-14,0.0,cash,cash,False,895.5067247523292,3916.17,0.2286690120072237,0.010363860869146313,0.009676072025246008,0.0,0.0,0.7320849108823029,0.3131278068306065,-0.8800157090804005,-0.2755573889608268,-0.20173140654034696,0.9999140857299144
2010-07-15,0.0,cash,cash,False,874.8941849195237,3816.8,0.2292219096938597,-0.023017738742840077,-0.025374281504633278,0.0,0.0,0.8097524943125481,0.376941790771822,-0.29034233322051595,-0.10944215902101034,-0.08862106125021367,0.9999140857299144
2010-07-16,0.0,cash,cash,False,880.6403129995125,3841.83,0.22922417519763044,0.006567797773758599,0.0065578495074407606,0.0,0.0,0.7852176507972114,0.3956945996213924,-0.45813068453902517,-0.181279837792944,-0.14234412836867502,0.9999140857299144
2010-07-19,0.0,cash,cash,False,900.2571771841527,3930.96,0.22901712995913281,0.022275682699357757,0.023199881306564807,0.0,0.0,0.816587343529367,0.3582768825665674,-0.21279394858408834,-0.07623915252773761,-0.06225592703555548,0.9999140857299144
2010-07-20,0.0,cash,cash,False,925.7913143539128,4053.19,0.22841053944027118,0.028363158680529965,0.031094185644219285,0.0,0.0,0.8270221671726159,0.3766480431133703,-0.12486474527741652,-0.047030061962588375,-0.038894903766562246,0.9999140857299144
2010-07-21,0.0,cash,cash,False,926.9820770451,4059.38,0.228355580666284,0.0012862106964335318,0.0015271921622228568,0.0,0.0,0.781769450368456,0.3620540414573151,-0.44901732272722017,-0.1625685363777336,-0.12709111533122516,0.9999140857299144
2010-07-22,0.0,cash,cash,False,940.2712769159727,4125.25,0.2279307379955088,0.01433598361818822,0.016226615887155127,0.0,0.0,0.8116932463731895,0.3869075806621096,-0.2089947062750001,-0.08086163617604851,-0.06563484397478456,0.9999140857299144
2010-07-23,0.0,cash,cash,False,942.682236822592,4131.47,0.2281711441260839,0.002564110981382983,0.0015077874068238906,0.0,0.0,0.8009278664668131,0.3763842606605059,-0.277318927113463,-0.1043784793487655,-0.08359963276985706,0.9999140857299144
2010-07-26,0.0,cash,cash,False,956.8957987017128,4188.47,0.22845950877091462,0.015077786897766288,0.013796542150856794,0.0,0.0,0.8046518999522279,0.3610703254832307,-0.23789913680516628,-0.08589831875842102,-0.06911824539166557,0.9999140857299144
2010-07-27,0.0,cash,cash,False,957.2730936282104,4184.58,0.2287620486711236,0.0003942905037408462,-0.0009287400888631225,0.0,0.0,0.5017513456166541,0.45173071337786663,-2.424569492146596,-1.0952525063215937,-0.5495444188368726,0.9999140857299144
2010-07-28,0.0,cash,cash,False,976.4757366878152,4266.85,0.2288516673161267,0.020059733410895175,0.019660276539103183,0.0,0.0,0.5144400077393583,0.46655211069653413,-2.226796975034034,-1.038916828794786,-0.5344603814457393,0.9999140857299144
2010-07-29,0.0,cash,cash,False,985.8109413777936,4296.21,0.22946060396903167,0.009560098975570197,0.006880954333993383,0.0,0.0,0.5001185965560906,0.46749842955208654,-2.2344427658095007,-1.0445984839399622,-0.5224231277526739,0.9999140857299144
2010-07-30,0.0,cash,cash,False,985.8375701731544,4299.05,0.22931521386658782,2.7012071222909384e-05,0.0006610477607007503,0.0,0.0,0.7076868210978606,0.6598766862288135,-0.7650788109270833,-0.5048576704584447,-0.357281119913608,0.9999140857299144
2010-08-02,0.0,cash,cash,False,1004.5798941412156,4389.72,0.2288482851164119,0.01901157405146292,0.021090706086228428,0.0,0.0,0.7237527624138023,0.6657887171067982,-0.6344348075144854,-0.42239953658296775,-0.30571283144423284,0.9999140857299144
2010-08-03,0.0,cash,cash,False,988.248067223971,4320.95,0.2287108314662218,-0.0162573698841606,-0.015666147271352293,0.0,0.0,0.8041108746792507,0.7085814124788872,-0.05919189064441798,-0.04194227348011752,-0.03372623821413363,0.9999140857299144
2010-08-04,0.0,cash,cash,False,999.666379239422,4372.51,0.2286252928499699,0.011554094962740846,0.011932561126604124,0.0,0.0,0.7895104218997239,0.7191926124794591,-0.14782029870184019,-0.10631126680087044,-0.08393385310464933,0.9999140857299144
