date,close,proxy_high,proxy_low,beta,r2,zscore,zscore_r2,right_skew,position,asset_nav,strategy_nav,strategy_drawdown
2010-01-29,973.9913458836508,991.6090442950244,950.4596214701652,0.9774238699247406,0.9270204948644785,,,,0,0.9739913458836511,1.0,0.0
2010-02-01,958.6364236318748,985.3195203248038,936.8278423607392,0.9734276514951755,0.9384821563553833,,,,0,0.9586364236318752,1.0,0.0
2010-02-02,955.8334878701672,983.2789919367414,945.3481332573944,0.9869320247654437,0.941613545082074,,,,0,0.9558334878701676,1.0,0.0
2010-02-03,972.751633845221,980.8989992889836,920.265650959537,0.9500370467714225,0.9413026438654998,,,,0,0.9727516338452215,1.0,0.0
2010-02-04,984.0716004708072,998.6502766882962,953.983720097559,0.9524616653338802,0.9432012512543598,,,,0,0.9840716004708077,1.0,0.0
2010-02-05,968.3334840977468,993.1377359181092,945.2560410261898,0.9537025141787211,0.9455333555576884,,,,0,0.9683334840977473,1.0,0.0
2010-02-08,971.9709087752832,987.6812666984392,952.9351033920528,0.9635165831038428,0.9425875509407277,,,,0,0.9719709087752837,1.0,0.0
2010-02-09,972.1058332920768,987.8411620559632,955.1737576805912,0.974011728408875,0.9365286196851711,,,,0,0.9721058332920772,1.0,0.0
2010-02-10,985.6819145158468,994.4084965069602,965.5175661198086,0.9934741790306278,0.9236003459457749,,,,0,0.9856819145158472,1.0,0.0
2010-02-11,982.0868917237063,999.2466293608676,972.5213515933084,1.0073199556654735,0.8961347629056476,,,,0,0.9820868917237068,1.0,0.0
2010-02-12,993.3886295779466,1000.8902909359838,976.4330209007724,1.0213920692999663,0.8307921825920912,,,,0,0.993388629577947,1.0,0.0
2010-02-22,998.0512183233708,1013.3950632474364,981.19477563517,0.8555265767095522,0.77386614890773,,,,0,0.9980512183233712,1.0,0.0
2010-02-23,1010.3629633025574,1018.328262055752,977.7091079201888,0.7836429302656273,0.6677128640962617,,,,0,1.010362963302558,1.0,0.0
2010-02-24,1034.2901175596137,1040.9827702365385,996.5939596109466,0.7449720577869263,0.7154944904840361,,,,0,1.0342901175596142,1.0,0.0
2010-02-25,1051.2298600343993,1062.7673987619344,1027.1203330508351,0.8063200934278282,0.8105849426427858,,,,0,1.0512298600343999,1.0,0.0
2010-02-26,1056.7064309007928,1073.0996550070113,1037.4090180956027,0.8790663582214722,0.9203804466007636,,,,0,1.0567064309007934,1.0,0.0
2010-03-01,1074.7629735291794,1086.5135067817866,1048.2325372515024,0.9136830865608513,0.9402696568423078,,,,0,1.07476297352918,1.0,0.0
2010-03-02,1078.041309689717,1094.8916092600978,1057.1515599593592,0.9246710238878716,0.9534992299776031,,,,0,1.0780413096897177,1.0,0.0
2010-03-03,1091.5280815086487,1103.2189607801702,1063.287516160215,0.9440981535210843,0.9614529616203261,,,,0,1.0915280815086492,1.0,0.0
2010-03-04,1050.310652106058,1109.7030759579688,1040.6084743846263,1.0070329066923118,0.9417799990960214,,,,0,1.0503106521060583,1.0,0.0
2010-03-05,1056.4165077440182,1073.3928403162502,1035.5226478938696,1.0025915555279605,0.9406837761006052,,,,0,1.0564165077440186,1.0,0.0
2010-03-08,1071.5378155951355,1083.6137445183872,1049.0061805359608,1.0530691987583676,0.9545959781943507,,,,0,1.071537815595136,1.0,0.0
2010-03-09,1073.544933268107,1088.8303448761194,1052.125626658643,1.0634322075704143,0.9571410348399616,,,,0,1.0735449332681073,1.0,0.0
2010-03-10,1064.6281301628817,1088.349483296494,1047.6648955709109,1.100240914687097,0.9628148175389122,,,,0,1.0646281301628822,1.0,0.0
2010-03-11,1065.1856340734878,1082.558825434466,1042.379683481174,1.1100073807311823,0.9591014779843915,,,,0,1.0651856340734882,1.0,0.0
2010-03-12,1050.587289291267,1081.977109916525,1041.391385774293,1.1174245176737316,0.9522536615294638,,,,0,1.0505872892912675,1.0,0.0
2010-03-15,1043.5727495049143,1063.7481676005884,1025.9126023025208,1.1083649142753327,0.9418762748287945,,,,0,1.0435727495049147,1.0,0.0
2010-03-16,1056.6147361969302,1065.5231216870252,1031.1158079179816,1.081520837897359,0.9271804490555078,,,,0,1.0566147361969305,1.0,0.0
2010-03-17,1083.1871877308404,1089.5789322594255,1049.8876635269355,1.023420544595419,0.9110686887289778,,,,0,1.0831871877308406,1.0,0.0
2010-03-18,1089.976792361676,1106.1222708708167,1072.5063048780976,0.9526787708160299,0.8844503911979772,,,,0,1.089976792361676,1.0,0.0
2010-03-19,1099.829734506927,1111.3407283287934,1077.3109381508395,0.9052693620258271,0.8239991531355694,,,,0,1.0998297345069272,1.0,0.0
2010-03-22,1111.2109396880903,1124.176228603217,1087.16478530402,0.9215975627406662,0.8045582318314431,,,,0,1.1112109396880905,1.0,0.0
2010-03-23,1106.0399672961453,1127.2161360077453,1091.0967938400545,0.9013258965191357,0.8310720029782448,,,,0,1.1060399672961454,1.0,0.0
2010-03-24,1113.0219114919892,1131.4491419901026,1093.8085994522598,0.9021941066834183,0.8594060392040784,,,,0,1.1130219114919893,1.0,0.0
2010-03-25,1101.0341104035824,1127.8583669788547,1085.4931531200143,0.9209852657463697,0.8722484031827068,,,,0,1.1010341104035826,1.0,0.0
2010-03-26,1113.3399913600708,1125.0632100230966,1085.6495192543637,0.9269558202024769,0.8829020553396626,,,,0,1.113339991360071,1.0,0.0
2010-03-29,1117.9984808226743,1134.250804527159,1096.6824282809037,0.9294337438159509,0.8970870304266527,,,,0,1.1179984808226744,1.0,0.0
2010-03-30,1129.524105028226,1140.890798898861,1105.3540391235952,0.9878222967666797,0.9901505871777758,,,,0,1.1295241050282259,1.0,0.0
2010-03-31,1137.2653902889715,1153.916066563051,1115.8851815801609,0.9917789853488506,0.9911985722060421,,,,0,1.1372653902889716,1.0,0.0
2010-04-01,1154.168244223408,1169.2967509743678,1129.545765197681,0.9964215074095135,0.9931686435265156,,,,0,1.154168244223408,1.0,0.0
2010-04-02,1158.570650680717,1174.353539174865,1140.0044075124815,0.9841616262560074,0.9939454164974848,,,,0,1.1585706506807172,1.0,0.0
2010-04-06,1168.8887336331331,1183.3393005192945,1145.3814698697236,0.9919563804850674,0.9951050015010219,,,,0,1.1688887336331333,1.0,0.0
2010-04-07,1177.180899113912,1189.3405761065078,1152.6501433183796,0.9956775142665021,0.9958345782751822,,,,0,1.1771808991139119,1.0,0.0
2010-04-08,1176.0866097165324,1198.9732001891375,1157.828538716096,1.0119642508504012,0.9961607198916942,,,,0,1.1760866097165323,1.0,0.0
2010-04-09,1195.6567348548758,1206.0266035299212,1165.474577869763,1.0220698780846562,0.9959671556806038,,,,0,1.195656734854876,1.0,0.0
2010-04-12,1213.2388239644597,1229.6218589663858,1182.224754168651,1.040797737036411,0.9940348078003355,,,,0,1.2132388239644598,1.0,0.0
2010-04-13,1182.791712086017,1229.84003514689,1142.2964115096488,1.1131377370605995,0.9165852773043428,,,,0,1.1827917120860172,1.0,0.0
2010-04-14,1194.7321563940911,1208.2341293438271,1161.6139722674372,1.1090204955709875,0.9136622360057088,,,,0,1.1947321563940914,1.0,0.0
2010-04-15,1180.930714067693,1215.8718507285903,1161.083537563897,1.1182312127220149,0.9081560123825835,,,,0,1.1809307140676932,1.0,0.0
2010-04-16,1178.243703926166,1198.121208261142,1153.9467445544597,1.1133333556985139,0.9014194173903454,,,,0,1.1782437039261662,1.0,0.0
2010-04-19,1130.2740705289505,1187.039113149916,1121.178582386314,1.0879807687984362,0.8662503743676935,,,,0,1.1302740705289507,1.0,0.0
2010-04-20,1137.8648761338184,1152.297900983917,1094.7164849605465,1.037868462792333,0.8462612742528464,,,,0,1.1378648761338186,1.0,0.0
2010-04-21,1171.1723296747357,1180.1943006906076,1126.2047346132806,1.0250933343629038,0.8172194732973369,,,,0,1.1711723296747358,1.0,0.0
2010-04-22,1178.4398338363171,1199.8865900899416,1148.033470647193,0.9991232124041177,0.7750936687424459,,,,0,1.1784398338363171,1.0,0.0
2010-04-23,1170.4649814904833,1203.360892549757,1151.913692842321,0.9529004827024294,0.7294511188247684,,,,0,1.1704649814904833,1.0,0.0
2010-04-26,1166.845184577446,1192.7053427995947,1144.7277670720132,0.8766570352958338,0.6766605372772636,,,,0,1.166845184577446,1.0,0.0
2010-04-27,1134.3944133789432,1176.4465285713688,1103.231404491719,0.7323097443488372,0.6255818296655571,,,,0,1.1343944133789432,1.0,0.0
2010-04-28,1128.3528255927092,1150.2402929717312,1097.0196329787727,0.7587620060327835,0.6993461347182233,,,,0,1.128352825592709,1.0,0.0
2010-04-29,1094.7763731024454,1152.283953418614,1087.0701416513746,0.7581901052905653,0.7739342628661388,,,,0,1.0947763731024451,1.0,0.0
2010-04-30,1048.2203311182984,1098.3455841878608,1022.2784402295948,0.788011513419788,0.8892593418819094,,,,0,1.048220331118298,1.0,0.0
2010-05-04,1043.5361396681092,1062.4756458061483,1006.8728463288594,0.8758499856089366,0.933946301482672,,,,0,1.0435361396681087,1.0,0.0
2010-05-05,1075.9374716885443,1081.5469037685075,1021.353934082273,0.9029962428225784,0.9496529610472952,,,,0,1.075937471688544,1.0,0.0
2010-05-06,1043.3580169451693,1091.6728981466715,1036.1329429832374,0.930197397133928,0.9570291924792659,,,,0,1.043358016945169,1.0,0.0
2010-05-07,1024.2597283246682,1053.5028672887852,996.0988763597016,0.9545676212897516,0.9627571510093369,,,,0,1.024259728324668,1.0,0.0
2010-05-10,1006.8399140810398,1043.8185804595937,975.3006149253076,0.9237764759639822,0.9838486306193366,,,,0,1.0068399140810393,1.0,0.0
2010-05-11,977.6046523541262,1035.97531258501,968.258636467996,0.9288530142475107,0.9860850276388767,,,,0,0.9776046523541257,1.0,0.0
2010-05-12,951.3692777621852,989.8306442617444,929.5826699966808,0.9413171509920677,0.9875600161636422,,,,0,0.9513692777621848,1.0,0.0
2010-05-13,967.3074925236295,973.7655894785104,916.7206627366752,0.9663408183170308,0.9899481906465178,,,,0,0.9673074925236292,1.0,0.0
2010-05-14,971.4644067216424,985.14216872513,945.1063685888004,0.9821655780100763,0.9868292033772549,,,,0,0.971464406721642,1.0,0.0
2010-05-17,904.3717492496844,967.8214802010588,898.5903454125747,0.9731082096027361,0.9878905765614321,,,,0,0.9043717492496841,1.0,0.0
2010-05-18,909.2775486795188,924.214555783558,862.9908542324531,0.9779881941588616,0.9894168478318414,,,,0,0.9092775486795185,1.0,0.0
2010-05-19,907.223413267252,927.6496309515704,883.6984502572215,0.9998200210070055,0.9878213735899618,,,,0,0.9072234132672518,1.0,0.0
2010-05-20,887.2745269109148,922.9603131233442,877.5775133316652,1.0224506563254399,0.9868234024148231,,,,0,0.8872745269109146,1.0,0.0
2010-05-21,901.6214852944923,906.9095881619538,842.7691614557076,1.034744410088789,0.98755385935042,,,,0,0.901621485294492,1.0,0.0
2010-05-24,944.7325662780338,953.4286974235472,902.5100394785086,1.0253313844470342,0.9859663615291671,,,,0,0.9447325662780335,1.0,0.0
2010-05-25,942.0087895062655,959.6128471215872,921.5535980081264,1.0485016351279437,0.980545796776115,,,,0,0.9420087895062652,1.0,0.0
2010-05-26,943.183718410904,956.5566374867032,924.2991974187872,1.052767883775846,0.9666192431954902,,,,0,0.9431837184109038,1.0,0.0
2010-05-27,963.3633056771556,971.4953976441948,925.5129216401352,1.0277478144064403,0.9646418566399556,,,,0,0.9633633056771553,1.0,0.0
2010-05-28,969.155610475812,987.6558693382945,952.6984449187412,1.0199904325112357,0.9537423374681211,,,,0,0.9691556104758117,1.0,0.0
2010-05-31,937.7015986122292,981.3241199156446,930.8937025276608,1.0064650378731697,0.9436547954555633,,,,0,0.9377015986122289,1.0,0.0
2010-06-01,917.060117157023,944.0207589785482,891.4860917018918,0.9955125940411925,0.919813010918757,,,,0,0.9170601171570227,1.0,0.0
2010-06-02,933.746925462262,937.8013968408792,895.4794002114699,0.9825378619636475,0.8951638952815913,,,,0,0.9337469254622618,1.0,0.0
2010-06-03,929.3237480938036,957.2929348275306,919.7228142172848,0.9066133183899013,0.8711663854876731,,,,0,0.9293237480938035,1.0,0.0
2010-06-04,937.1966771814592,944.9241060236616,907.3471520580972,0.8015966637178562,0.8564283909295237,,,,0,0.937196677181459,1.0,0.0
2010-06-07,937.8101429384038,949.3024754768414,903.386302562767,0.7717024250252602,0.8701129575437861,,,,0,0.9378101429384036,1.0,0.0
2010-06-08,950.1763288397332,961.8146195633968,925.016209507756,0.7534974268013885,0.8808888883293005,,,,0,0.950176328839733,1.0,0.0
2010-06-09,971.3294037896115,980.8265702602516,942.5349627226084,0.7462171759071736,0.8785657339912892,,,,0,0.9713294037896114,1.0,0.0
2010-06-10,974.304844747936,989.5263272188832,957.7556082929116,0.7575379731430553,0.9442130364940866,,,,0,0.9743048447479358,1.0,0.0
2010-06-11,970.2476390192184,990.6827272841692,959.505534145158,0.7763389562099318,0.9506135401362142,,,,0,0.9702476390192181,1.0,0.0
2010-06-17,961.7286227973026,990.2994903638804,954.7505278624152,0.7701268762808793,0.9534210545217079,,,,0,0.9617286227973023,1.0,0.0
2010-06-18,918.1281953822572,967.656773034562,907.5775097152203,0.7386567635538268,0.9244609853965182,,,,0,0.918128195382257,1.0,0.0
2010-06-21,945.3465684076232,950.2762497107452,899.7591263879859,0.7439370416795539,0.8800099839699399,,,,0,0.945346568407623,1.0,0.0
2010-06-22,954.371662498946,966.67111993117,935.4660449693304,0.744966039391418,0.869720753527061,,,,0,0.9543716624989459,1.0,0.0
2010-06-23,953.8868504007038,968.4414113854232,932.394988851696,0.7407686460938693,0.8697146460708731,,,,0,0.9538868504007038,1.0,0.0
2010-06-24,955.3801232048228,966.9656539551924,939.8706906335638,0.7226232443185676,0.8634139474236772,,,,0,0.9553801232048227,1.0,0.0
2010-06-25,937.0901212371216,959.1089781579976,922.3261666606104,0.7256983020190356,0.8665927280940302,,,,0,0.9370901212371215,1.0,0.0
2010-06-28,921.8821800830935,946.9734755607902,911.6372433084344,0.7311387509761699,0.8495094770000646,,,,0,0.9218821800830934,1.0,0.0
2010-06-29,866.7298088932317,933.0538617082908,860.7225698878599,0.6399975777084974,0.8665688033362884,,,,0,0.8667298088932316,1.0,0.0
2010-06-30,845.252075780563,867.0921715843394,826.5603699715292,0.8021323072076433,0.9033191712202177,,,,0,0.8452520757805629,1.0,0.0
2010-07-01,834.7334745369136,859.561894750763,823.757898934324,0.8760174667344559,0.9255547371909201,,,,0,0.8347334745369135,1.0,0.0
2010-07-02,831.3579193550688,846.4967583889437,791.0420835925837,0.8756141964125089,0.9494594784658686,,,,0,0.8313579193550688,1.0,0.0
2010-07-05,827.696974394186,838.8883396248817,802.7548522572549,0.9097456663821224,0.9568073968372358,,,,0,0.8276969743941859,1.0,0.0
2010-07-06,851.4748908999112,857.7567635619865,820.3259870107345,0.9230347796681131,0.9610217667686692,,,,0,0.8514748908999111,1.0,0.0
2010-07-07,862.2675060290189,869.8823802962534,841.6034675694485,0.937492877175055,0.9588636336831269,,,,0,0.8622675060290188,1.0,0.0
2010-07-08,861.0457083137976,877.6644017811819,846.3296709672036,0.9437015638185902,0.9564324902823196,,,,0,0.8610457083137975,1.0,0.0
2010-07-09,885.88264049609,895.3642291289252,851.6370347095891,0.9481247750816764,0.9533239025662024,,,,0,0.8858826404960898,1.0,0.0
2010-07-12,897.9313402694255,909.2387849669584,877.3503508498624,0.956790263993926,0.9467266323915393,,,,0,0.8979313402694253,1.0,0.0
2010-07-13,886.3210170462615,902.9611464646944,868.0352867373499,0.9599061892402071,0.937701170586361,,,,0,0.8863210170462614,1.0,0.0
2010-07-14,895.5067247523292,910.457772515696,880.2892293362843,0.9346475727641622,0.9440580239911288,,,,0,0.8955067247523292,1.0,0.0
2010-07-15,874.8941849195237,908.3580488200664,867.5663228439254,0.9220566846996782,0.946918668162551,,,,0,0.8748941849195236,1.0,0.0
2010-07-16,880.6403129995125,888.45062041744,851.9620770194651,0.9264094486312414,0.9395735484159256,,,,0,0.8806403129995124,1.0,0.0
2010-07-19,900.2571771841527,905.9589091609616,862.7828334812061,0.9192173910011489,0.9268993762863147,,,,0,0.9002571771841527,1.0,0.0
2010-07-20,925.7913143539128,932.8318859821786,895.3637162045991,0.9427537807906701,0.9155059169435131,,,,0,0.9257913143539127,1.0,0.0
2010-07-21,926.9820770451,945.2050515728045,914.1296715769176,0.9240181519214206,0.9075972300551157,,,,0,0.9269820770450999,1.0,0.0
2010-07-22,940.2712769159727,947.2573964998325,915.9703837981608,0.9131549712209011,0.9074174834054922,,,,0,0.9402712769159726,1.0,0.0
2010-07-23,942.682236822592,954.58481609985,922.638419622915,0.9080352710046352,0.9751937267023437,,,,0,0.9426822368225918,1.0,0.0
2010-07-26,956.8957987017128,965.743278389575,933.91095363598,0.9146269795839783,0.9787333665224506,,,,0,0.9568957987017125,1.0,0.0
2010-07-27,957.2730936282104,973.0226765866768,942.9961514847032,0.9104512547492783,0.9814594447952707,,,,0,0.9572730936282101,1.0,0.0
2010-07-28,976.4757366878152,982.902457484106,946.3198014565626,0.9640108862371821,0.9887351822077669,,,,0,0.976475736687815,1.0,0.0
2010-07-29,985.8109413777936,998.2690096811596,964.7717401007798,0.9647901822736351,0.9886155825853677,,,,0,0.9858109413777932,1.0,0.0
2010-07-30,985.8375701731544,999.4513570290552,966.7190381361868,0.9680849147872588,0.9887198276166683,,,,0,0.9858375701731541,1.0,0.0
2010-08-02,1004.5798941412156,1012.6667223500796,977.787122916654,0.9599860337604598,0.9913185183569736,,,,0,1.0045798941412154,1.0,0.0
2010-08-03,988.248067223971,1020.3958964378676,982.1749834681656,0.9626777187816907,0.9916432619832621,,,,0,0.9882480672239707,1.0,0.0
2010-08-04,999.666379239422,1005.2103627235966,968.0849126160058,0.9822618240625604,0.9927934794224007,,,,0,0.9996663792394216,1.0,0.0
2010-08-05,1003.5063400415544,1020.987788711896,986.9068544620536,0.9785427464861086,0.9936041207039319,,,,0,1.003506340041554,1.0,0.0
2010-08-06,1022.315039063843,1028.678435145519,988.3924439189082,0.9877521894331731,0.9925759797150988,,,,0,1.0223150390638425,1.0,0.0
2010-08-09,1036.9261612749945,1047.334995963737,1014.0598079659136,0.9775533815351272,0.9940148162625426,,,,0,1.0369261612749938,1.0,0.0
2010-08-10,997.559914872142,1048.532369809464,993.4316005176828,1.0149843524550572,0.9840938228052802,,,,0,0.9975599148721414,1.0,0.0
2010-08-11,1010.3809771306312,1019.8197516857116,985.952642696294,1.0185830664250806,0.979313423336448,,,,0,1.0103809771306305,1.0,0.0
2010-08-12,1000.1826827864556,1023.9436438032182,984.9949315794062,1.0687734367980397,0.9787581723247404,,,,0,1.0001826827864548,1.0,0.0
2010-08-13,1020.3581060714928,1026.0385726841212,988.7813615315696,1.0979671724245577,0.9775621461712698,,,,0,1.020358106071492,1.0,0.0
2010-08-16,1041.3702642025382,1049.3473066791996,1012.003862443105,1.091108235967424,0.9752702952052783,,,,0,1.0413702642025375,1.0,0.0
2010-08-17,1050.3557564811656,1061.7713565076144,1031.4433889278816,1.0477737557783255,0.9672367711561283,,,,0,1.050355756481165,1.0,0.0
2010-08-18,1049.223969712548,1065.9824495819096,1030.943553340467,1.0282181960551287,0.9637364994504485,,,,0,1.0492239697125474,1.0,0.0
2010-08-19,1053.150361137616,1068.9843884241184,1033.6425489103644,1.0073245718978314,0.9615877443684373,,,,0,1.0531503611376154,1.0,0.0
2010-08-20,1033.7355107334686,1064.2867054562498,1020.9179016495502,0.9972343449025428,0.9559773219990978,,,,0,1.0337355107334678,1.0,0.0
2010-08-23,1047.5844250402663,1061.7787489176571,1024.953656969932,0.9934264746249725,0.9488866261646998,,,,0,1.0475844250402657,1.0,0.0
2010-08-24,1059.9679606173377,1072.4849156571054,1032.6781911405485,0.9884639051345276,0.948727812233095,,,,0,1.0599679606173371,1.0,0.0
2010-08-25,1040.1314421463446,1072.387570768691,1029.0625951067325,0.9834693069641015,0.944062569484697,,,,0,1.0401314421463441,1.0,0.0
2010-08-26,1049.7099599502126,1064.0534004079798,1027.5221374048022,0.9680153132560626,0.9416785061657159,,,,0,1.049709959950212,1.0,0.0
2010-08-27,1055.633108352045,1067.001124439535,1033.589854516092,0.9547136110334656,0.937907412395054,,,,0,1.0556331083520445,1.0,0.0
2010-08-30,1081.0406811131545,1089.996295650478,1052.0734971058275,0.9481173574783267,0.9343019034602015,,,,0,1.081040681113154,1.0,0.0
2010-08-31,1092.2920678420733,1104.6183835344782,1064.108409317027,0.9547084537524463,0.9445956889644664,,,,0,1.092292067842073,1.0,0.0
2010-09-01,1079.3769515291376,1113.160401946081,1056.58719978481,1.0294603823287323,0.9234006775173658,,,,0,1.0793769515291372,1.0,0.0
2010-09-02,1104.7329836844897,1116.2861618945408,1073.6057050610414,1.031770327184161,0.9400035718613027,,,,0,1.1047329836844892,1.0,0.0
2010-09-03,1119.7643926820444,1135.868271960148,1090.8889672413009,1.090549350069364,0.97302016019366,,,,0,1.119764392682044,1.0,0.0
2010-09-06,1114.2163035769056,1146.374912326375,1096.9458461926797,1.103710311935421,0.9753301814366069,,,,0,1.1142163035769053,1.0,0.0
2010-09-07,1124.2977690166829,1134.8057579189242,1096.3965337126083,1.0950825960776573,0.9733115975999342,,,,0,1.1242977690166824,1.0,0.0
2010-09-08,1131.2382569492838,1143.0193830698745,1105.0085816693615,1.0780742129615775,0.969990839992721,,,,0,1.1312382569492834,1.0,0.0
2010-09-09,1116.5603028912649,1153.031085972174,1103.4759430757065,1.095236914027701,0.9712075807255217,,,,0,1.1165603028912645,1.0,0.0
2010-09-10,1129.3318822830242,1142.9184838470298,1092.61814537625,1.0941728834561846,0.9739026245833005,,,,0,1.1293318822830238,1.0,0.0
2010-09-13,1147.6710355398602,1161.0916825727863,1118.710401147429,1.0726151473792598,0.9761338738233846,,,,0,1.1476710355398598,1.0,0.0
2010-09-14,1149.4098880197628,1169.3398202450862,1129.6841504688125,1.0448655680662977,0.9775302438344916,,,,0,1.1494098880197625,1.0,0.0
2010-09-15,1127.45778572479,1166.9395151566553,1115.0111524234867,1.0670992911349984,0.9763102115010559,,,,0,1.1274577857247898,1.0,0.0
2010-09-16,1095.4195019333815,1140.120743621461,1074.698634103857,1.0560520553213633,0.951766627077322,,,,0,1.0954195019333812,1.0,0.0
2010-09-17,1094.8246545990098,1116.6415327061968,1079.077863661552,1.050128659453329,0.9431804599549825,,,,0,1.0948246545990095,1.0,0.0
2010-09-20,1081.570623535699,1113.48303626079,1068.0875707837067,1.0542751356803435,0.9339411880370725,,,,0,1.0815706235356988,1.0,0.0
2010-09-21,1075.6984449957924,1097.2068445108437,1060.3537858371617,1.0427893753352797,0.9174162969920598,,,,0,1.0756984449957923,1.0,0.0
2010-09-27,1100.9750828287922,1107.7165409495522,1069.80765388278,1.0008419868758085,0.894816425124933,,,,0,1.1009750828287919,1.0,0.0
2010-09-28,1093.398259936404,1116.162165750844,1078.5836644596918,0.9779049450409985,0.876160656649825,,,,0,1.0933982599364036,1.0,0.0
2010-09-29,1078.37926672478,1107.6481093247623,1067.2450770174069,0.9760462047605507,0.8737496387523749,,,,0,1.0783792667247798,1.0,0.0
2010-09-30,1091.3876472234729,1099.9947094392755,1063.7952063115874,1.05529464276438,0.8953358383260772,,,,0,1.0913876472234727,1.0,0.0
2010-10-08,1115.5354640945548,1127.9949602141996,1090.059654380263,1.0540909467315294,0.888962535618672,,,,0,1.1155354640945545,1.0,0.0
2010-10-11,1122.8980760410757,1141.7747963435245,1101.3822004293254,1.04775160817181,0.8889088036862496,,,,0,1.1228980760410754,1.0,0.0
2010-10-12,1130.9074618559964,1147.1866720213309,1108.0502480904497,1.0304973077203303,0.8916363297162225,,,,0,1.1309074618559962,1.0,0.0
2010-10-13,1134.2340290815257,1151.4867768015406,1108.3747854188675,1.033755131186255,0.8977516489485111,,,,0,1.1342340290815256,1.0,0.0
2010-10-14,1096.9054600554207,1147.1284850563457,1087.652502969556,1.0395320178487353,0.8740658001971732,,,,0,1.0969054600554207,1.0,0.0
2010-10-15,1085.6761892114996,1115.2478604372343,1066.495269094219,1.0135702664242772,0.8723819717981534,,,,0,1.0856761892114994,1.0,0.0
2010-10-18,1068.067297216765,1099.425913176942,1036.481433344665,0.9152594084603735,0.8585095434178781,,,,0,1.0680672972167649,1.0,0.0
2010-10-19,1105.024713369516,1112.2355527799884,1057.1811939666306,0.8922879681486364,0.8388440807827408,,,,0,1.1050247133695157,1.0,0.0
2010-10-20,1106.506685653286,1125.78957988862,1073.0569623957542,0.8908784487125234,0.7895483590084315,,,,0,1.106506685653286,1.0,0.0
2010-10-21,1114.6573162105626,1129.5483688119014,1088.9032641686283,0.8165483725137082,0.7377591164158852,,,,0,1.1146573162105626,1.0,0.0
2010-10-22,1126.0493097770322,1141.760887887217,1101.3114977623668,0.8254408061683426,0.8176921645447441,,,,0,1.1260493097770323,1.0,0.0
2010-10-25,1150.6325759980132,1161.7027376138587,1119.0706195027335,0.8524176423200714,0.8591926218750341,,,,0,1.1506325759980134,1.0,0.0
2010-10-26,1156.712568630562,1173.262994266667,1129.685142827787,0.8812444868741026,0.888379162863999,,,,0,1.1567125686305622,1.0,0.0
2010-10-27,1153.0147609622975,1184.0698547606353,1136.5241114893458,0.8968044765750158,0.9105375600944464,,,,0,1.1530147609622978,1.0,0.0
2010-10-28,1157.5504296366942,1175.5960559624027,1131.6887427206932,0.8935010090737755,0.9242053722879332,,,,0,1.1575504296366943,1.0,0.0
2010-10-29,1170.3138586014932,1187.411684130898,1141.481027855461,0.9025266579888435,0.9390626887899334,,,,0,1.1703138586014934,1.0,0.0
