strategy,start_date,end_date,annual,max_dd,sharpe,vol,total_return,win_rate,active_days_pct,signal_changes,median_holding_spell,latest_next_holding
mom5_hedged_same_start,2010-06-09,2026-03-18,0.2280025143974873,-0.12171608663242083,2.549895817023339,0.08941640394690699,24.522212111399927,0.6526315789473685,0.6448158788195352,580,6.0,long_microcap_short_zz1000
rsrs_n20_m80_hedged,2010-06-01,2026-03-18,0.13892309050200202,-0.17983910137811948,1.46252804426821,0.09498832589669316,6.803867271574495,0.5736842105263158,0.5303780964797914,313,10.0,cash
