strategy,start_date,end_date,annual,max_dd,sharpe,vol,total_return,win_rate,active_days_pct,signal_changes,median_holding_spell,latest_next_holding
top100_mom16_biweekly_same_start,2010-06-01,2026-03-18,0.7021029664473537,-0.1500209858282133,5.203107696950788,0.1349391570078036,4448.824704238586,0.6789473684210526,0.7674054758800521,185,15.0,long_microcap_short_zz1000
top100_relative_rsrs_n20_m80,2010-06-01,2026-03-18,0.22057155940604578,-0.21581992717703297,2.134115426063836,0.10335502790159205,22.29362854631792,0.631578947368421,0.5142112125162973,349,7.0,cash
