date,open,close,high,low
2021-08-02,88.0,82.91,100.0,82.67
2021-08-03,79.0,92.56,100.07,79.0
2021-08-04,94.3,107.53,111.19,90.5
2021-08-05,104.0,100.3,105.2,98.18
2021-08-06,101.0,90.1,102.3,87.0
2021-08-09,87.5,89.0,91.88,82.13
2021-08-10,88.5,89.42,94.28,87.01
2021-08-11,94.32,92.1,98.86,92.1
2021-08-12,90.3,89.16,94.43,86.82
2021-08-13,88.0,84.86,89.66,82.54
2021-08-16,84.97,86.53,88.4,83.02
2021-08-17,85.3,86.52,87.87,84.57
2021-08-18,86.52,82.31,86.52,81.63
2021-08-19,81.0,85.61,87.28,81.0
2021-08-20,84.68,90.0,91.88,84.68
2021-08-23,90.18,90.1,92.49,87.04
2021-08-24,91.5,89.5,91.5,88.1
2021-08-25,89.98,95.2,97.0,86.38
2021-08-26,93.5,87.45,93.5,86.81
2021-08-27,88.85,88.4,93.5,87.0
2021-08-30,88.05,89.97,95.0,88.05
2021-08-31,91.0,86.0,91.0,85.0
2021-09-01,85.48,85.05,88.07,83.6
2021-09-02,84.09,84.5,85.99,82.76
2021-09-03,85.3,84.99,85.98,84.13
2021-09-06,85.04,84.99,87.0,83.6
2021-09-07,84.02,84.48,84.98,83.95
2021-09-08,84.6,83.66,84.6,83.02
2021-09-09,83.5,83.2,83.66,82.57
2021-09-10,82.8,83.02,85.88,82.8
2021-09-13,83.53,84.58,85.5,83.16
2021-09-14,85.19,83.59,85.19,82.56
2021-09-15,83.22,82.14,83.51,81.81
2021-09-16,82.59,82.65,84.22,81.92
2021-09-17,82.67,88.06,88.53,82.05
2021-09-22,87.6,90.01,93.33,86.82
2021-09-23,90.01,86.75,90.76,85.92
2021-09-24,86.75,86.7,88.56,85.76
2021-09-27,87.88,90.82,92.0,87.01
2021-09-28,90.98,93.24,94.17,89.36
2021-09-29,91.6,93.05,95.59,91.02
2021-09-30,94.44,97.23,99.33,93.11
2021-10-08,97.9,96.64,97.98,94.01
2021-10-11,98.29,98.0,98.39,95.17
2021-10-12,98.8,94.68,99.54,94.0
2021-10-13,94.89,97.13,97.98,93.9
2021-10-14,98.0,103.56,104.87,96.3
2021-10-15,103.0,103.46,104.48,100.65
2021-10-18,104.9,95.75,104.9,92.02
2021-10-19,100.0,92.6,101.8,92.06
2021-10-20,93.79,92.58,94.39,90.09
2021-10-21,91.8,91.5,92.79,90.0
2021-10-22,90.68,90.51,93.0,90.26
2021-10-25,90.18,86.61,90.24,86.0
2021-10-26,87.18,86.75,88.57,86.3
2021-10-27,87.71,84.35,87.71,83.8
2021-10-28,83.5,84.8,86.1,83.11
2021-10-29,85.78,84.98,86.83,84.4
2021-11-01,85.48,84.09,85.66,82.1
2021-11-02,84.0,80.9,84.5,80.11
2021-11-03,81.35,80.92,82.25,80.59
2021-11-04,81.13,82.86,83.86,81.13
2021-11-05,83.01,80.72,83.18,80.66
2021-11-08,81.31,80.42,81.5,79.39
2021-11-09,80.19,80.42,81.0,80.03
2021-11-10,80.45,79.84,80.9,77.9
2021-11-11,79.38,79.8,80.6,78.5
2021-11-12,79.8,81.78,82.49,79.15
2021-11-15,82.44,82.92,84.31,81.79
2021-11-16,83.59,83.15,83.85,82.11
2021-11-17,83.15,80.92,83.15,80.85
2021-11-18,80.93,79.93,81.55,79.6
2021-11-19,79.93,80.11,81.54,79.53
2021-11-22,80.35,79.47,81.35,79.1
2021-11-23,79.35,79.47,79.88,79.13
2021-11-24,79.75,81.45,83.08,79.52
2021-11-25,81.39,82.09,83.44,80.56
2021-11-26,82.09,80.14,82.59,79.89
2021-11-29,81.88,78.43,82.3,78.27
2021-11-30,78.25,79.02,79.7,77.9
2021-12-01,78.8,77.77,79.16,77.31
2021-12-02,77.89,74.0,77.9,73.5
2021-12-03,74.36,74.45,75.0,73.0
2021-12-06,74.96,70.89,74.96,70.43
2021-12-07,71.55,69.98,71.55,69.0
2021-12-08,69.98,71.75,71.98,69.82
2021-12-09,71.66,72.65,72.98,71.57
2021-12-10,72.48,72.05,72.89,71.65
2021-12-13,72.05,72.0,72.88,71.68
2021-12-14,72.0,72.81,73.23,71.93
2021-12-15,72.84,72.69,73.28,72.31
2021-12-16,72.13,71.28,72.48,70.41
2021-12-17,71.21,71.6,71.7,71.0
2021-12-20,71.62,72.76,74.44,71.62
2021-12-21,72.76,72.85,73.81,71.9
2021-12-22,73.23,75.0,75.0,72.87
2021-12-23,74.98,74.16,74.98,73.21
2021-12-24,74.17,72.71,74.66,72.6
2021-12-27,72.7,72.46,73.66,71.7
2021-12-28,72.47,72.58,73.46,71.67
2021-12-29,72.56,73.54,74.58,72.28
2021-12-30,73.98,74.78,75.06,72.86
2021-12-31,75.49,75.68,76.89,75.15
2022-01-04,76.03,76.48,77.29,76.01
2022-01-05,76.38,73.72,76.38,73.42
2022-01-06,73.41,74.57,75.21,73.41
2022-01-07,74.66,74.98,76.2,74.2
2022-01-10,74.66,76.16,76.9,74.58
2022-01-11,75.88,76.99,78.3,75.52
2022-01-12,76.99,77.48,77.9,76.0
2022-01-13,77.68,76.16,78.16,76.03
2022-01-14,75.7,79.15,79.83,74.99
2022-01-17,79.41,77.96,79.5,76.71
2022-01-18,77.92,75.65,78.0,75.12
2022-01-19,75.64,75.49,76.38,75.02
2022-01-20,75.6,70.49,75.6,70.0
2022-01-21,70.45,66.26,70.47,64.51
2022-01-24,65.94,65.53,67.2,65.0
2022-01-25,65.33,63.17,66.0,62.86
2022-01-26,63.17,64.45,64.58,62.21
2022-01-27,64.98,61.7,64.98,61.56
2022-01-28,62.0,62.28,63.23,61.5
2022-02-07,62.0,59.45,62.0,58.11
2022-02-08,59.78,59.54,60.27,58.68
2022-02-09,59.54,60.22,61.01,59.27
2022-02-10,60.7,59.17,60.88,58.6
2022-02-11,59.17,56.21,59.19,55.88
2022-02-14,56.0,55.88,56.73,55.19
2022-02-15,55.88,57.87,57.88,55.25
2022-02-16,57.9,57.85,58.25,56.78
2022-02-17,57.86,57.11,58.77,56.98
2022-02-18,57.13,56.92,57.26,56.44
2022-02-21,56.42,57.42,57.79,56.41
2022-02-22,57.3,55.18,57.3,54.98
2022-02-23,55.21,57.28,57.75,55.21
2022-02-24,57.0,57.75,59.6,56.85
2022-02-25,57.76,59.01,59.78,57.76
2022-02-28,53.0,55.39,56.79,52.99
2022-03-01,55.0,56.28,57.25,54.3
2022-03-02,57.62,57.66,58.76,54.88
2022-03-03,57.19,56.27,58.0,56.21
2022-03-04,56.66,55.09,57.42,55.07
2022-03-07,54.75,57.01,57.95,54.33
2022-03-08,56.95,53.63,57.19,53.37
2022-03-09,54.68,51.29,54.73,49.79
2022-03-10,52.79,53.9,54.54,51.81
2022-03-11,53.39,54.89,54.96,52.5
2022-03-14,54.6,53.23,54.99,53.16
2022-03-15,53.19,52.1,54.55,51.76
2022-03-16,54.2,50.85,54.2,48.66
2022-03-17,51.17,52.01,53.88,51.0
2022-03-18,51.68,51.52,52.38,50.9
2022-03-21,51.53,53.86,54.09,51.52
2022-03-22,53.3,52.1,53.3,51.76
2022-03-23,51.6,51.9,52.66,51.3
2022-03-24,51.21,52.76,53.2,50.31
2022-03-25,52.78,52.24,53.21,52.15
2022-03-28,52.24,50.35,52.24,49.99
2022-03-29,50.7,49.21,50.87,49.17
2022-03-30,49.21,49.2,49.87,48.19
2022-03-31,49.2,49.81,50.8,49.02
2022-04-01,49.46,48.51,49.46,48.21
2022-04-06,48.48,49.05,49.85,48.47
2022-04-07,48.97,47.98,49.36,47.78
2022-04-08,48.0,45.57,48.0,45.57
2022-04-11,46.99,43.82,46.99,43.16
2022-04-12,43.82,44.1,44.76,42.94
2022-04-13,44.29,43.72,44.43,43.04
2022-04-14,43.9,43.7,44.14,43.21
2022-04-15,43.3,42.37,43.3,41.5
2022-04-18,42.4,43.21,43.75,41.68
2022-04-19,42.12,42.39,44.05,42.06
2022-04-20,42.45,41.69,43.1,41.61
2022-04-21,41.11,40.8,43.0,40.5
2022-04-22,40.34,39.57,40.66,39.0
2022-04-25,40.37,35.8,40.37,35.06
2022-04-26,35.8,34.81,36.65,34.78
2022-04-27,34.7,35.76,36.19,33.38
2022-04-28,34.86,33.4,36.06,33.06
2022-04-29,34.02,37.3,37.8,33.36
2022-05-05,36.5,36.58,37.85,36.16
2022-05-06,36.58,37.35,37.88,35.71
2022-05-09,37.08,38.87,39.17,37.08
2022-05-10,37.8,38.37,38.95,37.8
2022-05-11,38.39,38.69,39.59,38.23
2022-05-12,38.69,39.47,39.98,38.69
2022-05-13,39.15,39.51,40.66,39.15
2022-05-16,39.67,38.88,40.01,38.6
2022-05-17,39.4,37.69,39.4,37.37
2022-05-18,37.66,38.12,38.66,37.48
2022-05-19,38.1,38.05,38.49,37.0
2022-05-20,38.66,38.9,39.8,38.29
2022-05-23,39.27,40.52,41.13,39.27
2022-05-24,40.02,37.98,40.52,37.96
2022-05-25,38.0,37.4,38.4,36.92
2022-05-26,39.16,39.34,40.88,39.0
2022-05-27,38.98,38.66,39.79,38.25
2022-05-30,38.82,37.61,38.82,37.0
2022-05-31,38.26,39.83,40.44,37.31
2022-06-01,39.8,39.95,41.08,39.12
2022-06-02,40.53,41.48,41.6,39.45
2022-06-06,42.0,42.75,44.8,41.89
2022-06-07,42.79,41.41,42.96,40.8
2022-06-08,42.0,40.69,42.0,40.18
2022-06-09,40.68,39.24,40.68,39.0
2022-06-10,39.17,39.76,40.1,39.13
2022-06-13,39.3,40.02,40.62,39.21
2022-06-14,39.59,39.14,40.02,38.09
2022-06-15,39.1,42.99,42.99,39.1
2022-06-16,43.45,49.0,50.8,43.45
2022-06-17,48.31,49.1,52.0,48.18
2022-06-20,51.56,52.36,53.48,50.0
2022-06-21,53.7,53.12,56.68,52.37
2022-06-22,53.12,54.82,56.17,52.58
2022-06-23,54.5,56.88,57.94,54.0
2022-06-24,56.79,52.78,57.56,51.0
2022-06-27,51.11,51.8,54.37,50.8
2022-06-28,51.47,51.0,52.29,47.09
2022-06-29,50.59,51.9,54.0,49.72
2022-06-30,50.9,50.62,52.53,49.2
2022-07-01,51.6,50.81,51.6,49.0
2022-07-04,51.0,54.46,56.87,50.77
2022-07-05,54.55,55.05,56.5,53.3
2022-07-06,54.97,51.75,55.13,51.0
2022-07-07,51.55,51.3,52.37,50.62
