date,baseline_return,baseline_nav,zz2000_and_cyb_below_ma60_days15__scale0p00_return,zz2000_and_cyb_below_ma60_days15__scale0p00_nav,cyb_below_ma50_days20__scale0p00_return,cyb_below_ma50_days20__scale0p00_nav,zz2000_and_cyb_below_ma60_days15__scale0p25_return,zz2000_and_cyb_below_ma60_days15__scale0p25_nav,cyb_below_ma50_days20__scale0p25_return,cyb_below_ma50_days20__scale0p25_nav,zz2000_and_cyb_below_ma50_days20__scale0p00_return,zz2000_and_cyb_below_ma50_days20__scale0p00_nav,cyb_below_ma50_days20__scale0p50_return,cyb_below_ma50_days20__scale0p50_nav,zz2000_and_cyb_below_ma60_days15__scale0p50_return,zz2000_and_cyb_below_ma60_days15__scale0p50_nav,zz2000_and_cyb_below_ma50_days20__scale0p25_return,zz2000_and_cyb_below_ma50_days20__scale0p25_nav
2010-04-12,0.0025424820669197,1.0635866999901982,0.00254248206691976,1.0635866999901982,0.00254248206691976,1.0635866999901982,0.00254248206691976,1.0635866999901982,0.00254248206691976,1.0635866999901982,0.00254248206691976,1.0635866999901982,0.00254248206691976,1.0635866999901982,0.00254248206691976,1.0635866999901982,0.00254248206691976,1.0635866999901982
2010-04-13,0.0009891686066962,1.0646387665643282,0.000989168606696289,1.0646387665643282,0.000989168606696289,1.0646387665643282,0.000989168606696289,1.0646387665643282,0.000989168606696289,1.0646387665643282,0.000989168606696289,1.0646387665643282,0.000989168606696289,1.0646387665643282,0.000989168606696289,1.0646387665643282,0.000989168606696289,1.0646387665643282
2010-04-14,-0.0052411271752159,1.0590588593930996,-0.005241127175215854,1.0590588593930996,-0.005241127175215854,1.0590588593930996,-0.005241127175215854,1.0590588593930996,-0.005241127175215854,1.0590588593930996,-0.005241127175215854,1.0590588593930996,-0.005241127175215854,1.0590588593930996,-0.005241127175215854,1.0590588593930996,-0.005241127175215854,1.0590588593930996
2010-04-15,0.0030061930286091,1.062242594753094,0.003006193028609161,1.062242594753094,0.003006193028609161,1.062242594753094,0.003006193028609161,1.062242594753094,0.003006193028609161,1.062242594753094,0.003006193028609161,1.062242594753094,0.003006193028609161,1.062242594753094,0.003006193028609161,1.062242594753094,0.003006193028609161,1.062242594753094
2010-04-16,-0.0018890574177242,1.060235957500053,-0.0018890574177241604,1.060235957500053,-0.0018890574177241604,1.060235957500053,-0.0018890574177241604,1.060235957500053,-0.0018890574177241604,1.060235957500053,-0.0018890574177241604,1.060235957500053,-0.0018890574177241604,1.060235957500053,-0.0018890574177241604,1.060235957500053,-0.0018890574177241604,1.060235957500053
2010-04-19,0.0078901393925223,1.068601366993693,0.007890139392522366,1.068601366993693,0.007890139392522366,1.068601366993693,0.007890139392522366,1.068601366993693,0.007890139392522366,1.068601366993693,0.007890139392522366,1.068601366993693,0.007890139392522366,1.068601366993693,0.007890139392522366,1.068601366993693,0.007890139392522366,1.068601366993693
2010-04-20,-0.0065790104454892,1.0615710274381773,-0.006579010445489253,1.0615710274381773,-0.006579010445489253,1.0615710274381773,-0.006579010445489253,1.0615710274381773,-0.006579010445489253,1.0615710274381773,-0.006579010445489253,1.0615710274381773,-0.006579010445489253,1.0615710274381773,-0.006579010445489253,1.0615710274381773,-0.006579010445489253,1.0615710274381773
2010-04-21,-0.0096445554536968,1.051332646796012,-0.009644555453696801,1.051332646796012,-0.009644555453696801,1.051332646796012,-0.009644555453696801,1.051332646796012,-0.009644555453696801,1.051332646796012,-0.009644555453696801,1.051332646796012,-0.009644555453696801,1.051332646796012,-0.009644555453696801,1.051332646796012,-0.009644555453696801,1.051332646796012
2010-04-22,0.0018327124484878,1.0532594372252968,0.0018327124484878166,1.0532594372252968,0.0018327124484878166,1.0532594372252968,0.0018327124484878166,1.0532594372252968,0.0018327124484878166,1.0532594372252968,0.0018327124484878166,1.0532594372252968,0.0018327124484878166,1.0532594372252968,0.0018327124484878166,1.0532594372252968,0.0018327124484878166,1.0532594372252968
2010-04-23,0.003467168182107,1.0569112648335484,0.0034671681821070166,1.0569112648335484,0.0034671681821070166,1.0569112648335484,0.0034671681821070166,1.0569112648335484,0.0034671681821070166,1.0569112648335484,0.0034671681821070166,1.0569112648335484,0.0034671681821070166,1.0569112648335484,0.0034671681821070166,1.0569112648335484,0.0034671681821070166,1.0569112648335484
2010-04-26,-0.0017373301802854,1.0550750609952695,-0.0017373301802854346,1.0550750609952695,-0.0017373301802854346,1.0550750609952695,-0.0017373301802854346,1.0550750609952695,-0.0017373301802854346,1.0550750609952695,-0.0017373301802854346,1.0550750609952695,-0.0017373301802854346,1.0550750609952695,-0.0017373301802854346,1.0550750609952695,-0.0017373301802854346,1.0550750609952695
2010-04-27,-0.0006442398081826,1.0543953396403556,-0.0006442398081826228,1.0543953396403556,-0.0006442398081826228,1.0543953396403556,-0.0006442398081826228,1.0543953396403556,-0.0006442398081826228,1.0543953396403556,-0.0006442398081826228,1.0543953396403556,-0.0006442398081826228,1.0543953396403556,-0.0006442398081826228,1.0543953396403556,-0.0006442398081826228,1.0543953396403556
2010-04-28,0.0089145497631535,1.0637947993656167,0.008914549763153534,1.0637947993656167,0.008914549763153534,1.0637947993656167,0.008914549763153534,1.0637947993656167,0.008914549763153534,1.0637947993656167,0.008914549763153534,1.0637947993656167,0.008914549763153534,1.0637947993656167,0.008914549763153534,1.0637947993656167,0.008914549763153534,1.0637947993656167
2010-04-29,0.0075711045813076,1.071848901044665,0.007571104581307608,1.071848901044665,0.007571104581307608,1.071848901044665,0.007571104581307608,1.071848901044665,0.007571104581307608,1.071848901044665,0.007571104581307608,1.071848901044665,0.007571104581307608,1.071848901044665,0.007571104581307608,1.071848901044665,0.007571104581307608,1.071848901044665
2010-04-30,-0.0024683606721159,1.0692031913708757,-0.0024683606721158657,1.0692031913708757,-0.0024683606721158657,1.0692031913708757,-0.0024683606721158657,1.0692031913708757,-0.0024683606721158657,1.0692031913708757,-0.0024683606721158657,1.0692031913708757,-0.0024683606721158657,1.0692031913708757,-0.0024683606721158657,1.0692031913708757,-0.0024683606721158657,1.0692031913708757
2010-05-04,-0.0058111424050957,1.0629898993658367,-0.005811142405095726,1.0629898993658367,-0.005811142405095726,1.0629898993658367,-0.005811142405095726,1.0629898993658367,-0.005811142405095726,1.0629898993658367,-0.005811142405095726,1.0629898993658367,-0.005811142405095726,1.0629898993658367,-0.005811142405095726,1.0629898993658367,-0.005811142405095726,1.0629898993658367
2010-05-05,-0.0058798626313436,1.05673966477906,-0.0058798626313435465,1.05673966477906,-0.0058798626313435465,1.05673966477906,-0.0058798626313435465,1.05673966477906,-0.0058798626313435465,1.05673966477906,-0.0058798626313435465,1.05673966477906,-0.0058798626313435465,1.05673966477906,-0.0058798626313435465,1.05673966477906,-0.0058798626313435465,1.05673966477906
2010-05-06,0.0044128638281333,1.0614029130215172,0.004412863828133329,1.0614029130215172,0.004412863828133329,1.0614029130215172,0.004412863828133329,1.0614029130215172,0.004412863828133329,1.0614029130215172,0.004412863828133329,1.0614029130215172,0.004412863828133329,1.0614029130215172,0.004412863828133329,1.0614029130215172,0.004412863828133329,1.0614029130215172
2010-05-07,0.0056940812233747,1.0674466274189884,0.005694081223374781,1.0674466274189884,0.005694081223374781,1.0674466274189884,0.005694081223374781,1.0674466274189884,0.005694081223374781,1.0674466274189884,0.005694081223374781,1.0674466274189884,0.005694081223374781,1.0674466274189884,0.005694081223374781,1.0674466274189884,0.005694081223374781,1.0674466274189884
2010-05-10,0.0048323533238507,1.07260490667703,0.004832353323850791,1.07260490667703,0.004832353323850791,1.07260490667703,0.004832353323850791,1.07260490667703,0.004832353323850791,1.07260490667703,0.004832353323850791,1.07260490667703,0.004832353323850791,1.07260490667703,0.004832353323850791,1.07260490667703,0.004832353323850791,1.07260490667703
2010-05-11,-0.0019182678944533,1.0705473631211184,-0.0019182678944532627,1.0705473631211184,-0.0019182678944532627,1.0705473631211184,-0.0019182678944532627,1.0705473631211184,-0.0019182678944532627,1.0705473631211184,-0.0019182678944532627,1.0705473631211184,-0.0019182678944532627,1.0705473631211184,-0.0019182678944532627,1.0705473631211184,-0.0019182678944532627,1.0705473631211184
2010-05-12,-0.003111608495558,1.0672162388511335,-0.003111608495558027,1.0672162388511335,-0.003111608495558027,1.0672162388511335,-0.003111608495558027,1.0672162388511335,-0.003111608495558027,1.0672162388511335,-0.003111608495558027,1.0672162388511335,-0.003111608495558027,1.0672162388511335,-0.003111608495558027,1.0672162388511335,-0.003111608495558027,1.0672162388511335
2010-05-13,-0.0053661880837005,1.061489355787479,-0.005366188083700485,1.061489355787479,-0.005366188083700485,1.061489355787479,-0.005366188083700485,1.061489355787479,-0.005366188083700485,1.061489355787479,-0.005366188083700485,1.061489355787479,-0.005366188083700485,1.061489355787479,-0.005366188083700485,1.061489355787479,-0.005366188083700485,1.061489355787479
2010-05-14,0.0029219237395416,1.064590946735425,0.0029219237395416986,1.064590946735425,0.0029219237395416986,1.064590946735425,0.0029219237395416986,1.064590946735425,0.0029219237395416986,1.064590946735425,0.0029219237395416986,1.064590946735425,0.0029219237395416986,1.064590946735425,0.0029219237395416986,1.064590946735425,0.0029219237395416986,1.064590946735425
2010-05-17,0.0107653167891865,1.0760516055279319,0.010765316789186574,1.0760516055279319,0.010765316789186574,1.0760516055279319,0.010765316789186574,1.0760516055279319,0.010765316789186574,1.0760516055279319,0.010765316789186574,1.0760516055279319,0.010765316789186574,1.0760516055279319,0.010765316789186574,1.0760516055279319,0.010765316789186574,1.0760516055279319
2010-05-18,-0.0108563509126676,1.0643696116981813,-0.010856350912667567,1.0643696116981813,-0.010856350912667567,1.0643696116981813,-0.010856350912667567,1.0643696116981813,-0.010856350912667567,1.0643696116981813,-0.010856350912667567,1.0643696116981813,-0.010856350912667567,1.0643696116981813,-0.010856350912667567,1.0643696116981813,-0.010856350912667567,1.0643696116981813
2010-05-19,-0.0029934847003899,1.0611834375500029,-0.002993484700389848,1.0611834375500029,-0.002993484700389848,1.0611834375500029,-0.002993484700389848,1.0611834375500029,-0.002993484700389848,1.0611834375500029,-0.002993484700389848,1.0611834375500029,-0.002993484700389848,1.0611834375500029,-0.002993484700389848,1.0611834375500029,-0.002993484700389848,1.0611834375500029
2010-05-20,0.0022282908327824,1.063548062875796,0.0022282908327824202,1.063548062875796,0.0022282908327824202,1.063548062875796,0.0022282908327824202,1.063548062875796,0.0022282908327824202,1.063548062875796,0.0022282908327824202,1.063548062875796,0.0022282908327824202,1.063548062875796,0.0022282908327824202,1.063548062875796,0.0022282908327824202,1.063548062875796
2010-05-21,-0.0101367164656485,1.0527671777148344,-0.01013671646564851,1.0527671777148344,-0.01013671646564851,1.0527671777148344,-0.01013671646564851,1.0527671777148344,-0.01013671646564851,1.0527671777148344,-0.01013671646564851,1.0527671777148344,-0.01013671646564851,1.0527671777148344,-0.01013671646564851,1.0527671777148344,-0.01013671646564851,1.0527671777148344
2010-05-24,0.0,1.0527671777148344,0.0,1.0527671777148344,0.0,1.0527671777148344,0.0,1.0527671777148344,0.0,1.0527671777148344,0.0,1.0527671777148344,0.0,1.0527671777148344,0.0,1.0527671777148344,0.0,1.0527671777148344
2010-05-25,0.0,1.0527671777148344,0.0,1.0527671777148344,0.0,1.0527671777148344,0.0,1.0527671777148344,0.0,1.0527671777148344,0.0,1.0527671777148344,0.0,1.0527671777148344,0.0,1.0527671777148344,0.0,1.0527671777148344
2010-05-26,0.0,1.0527671777148344,0.0,1.0527671777148344,0.0,1.0527671777148344,0.0,1.0527671777148344,0.0,1.0527671777148344,0.0,1.0527671777148344,0.0,1.0527671777148344,0.0,1.0527671777148344,0.0,1.0527671777148344
2010-05-27,-0.003,1.04960887618169,-0.0030000000000000027,1.04960887618169,-0.0030000000000000027,1.04960887618169,-0.0030000000000000027,1.04960887618169,-0.0030000000000000027,1.04960887618169,-0.0030000000000000027,1.04960887618169,-0.0030000000000000027,1.04960887618169,-0.0030000000000000027,1.04960887618169,-0.0030000000000000027,1.04960887618169
