date,baseline_v1_0_costed,fixed_1.2x_no_financing,fixed_1.2x_3pct_financing,fixed_1.5x_no_financing,fixed_1.5x_3pct_financing,targetvol_15_w60_max1p5_no_financing,targetvol_15_w60_max1p5_3pct_financing,targetvol_20_w60_max1p5_no_financing,targetvol_20_w60_max1p5_3pct_financing,targetvol_25_w60_max1p5_no_financing,targetvol_25_w60_max1p5_3pct_financing,targetvol_30_w60_max1p5_no_financing,targetvol_30_w60_max1p5_3pct_financing,targetvol_35_w60_max1p5_no_financing,targetvol_35_w60_max1p5_3pct_financing
2010-02-26,0.999415196099956,1.0016771806929907,1.0013570569963663,1.0020460274938077,1.001245617821337,1.0014200410269352,1.0014200410269352,1.0014200410269352,1.0014200410269352,1.0014200410269352,1.0014200410269352,1.0014200410269352,1.0014200410269352,1.0014200410269352,1.0014200410269352
2010-03-01,0.9996788385148838,1.0019942676357465,1.00164941906785,1.002442532123097,1.0015802537477976,1.0016842123133072,1.0016842123133072,1.0016842123133072,1.0016842123133072,1.0016842123133072,1.0016842123133072,1.0016842123133072,1.0016842123133072,1.0016842123133072,1.0016842123133072
2010-03-02,1.006648466207125,1.0103771923024991,1.0100048279252505,1.012925875816975,1.0119930073501435,1.0086678212045297,1.0086678212045297,1.0086678212045297,1.0086678212045297,1.0086678212045297,1.0086678212045297,1.0086678212045297,1.0086678212045297,1.0086678212045297,1.0086678212045297
2010-03-03,1.0076713155877175,1.0116091580422835,1.0112115034521283,1.0144697175444193,1.0134732145697514,1.0096927224394465,1.0096927224394465,1.0096927224394465,1.0096927224394465,1.0096927224394465,1.0096927224394465,1.0096927224394465,1.0096927224394465,1.0096927224394465,1.0096927224394465
2010-03-04,1.0131066599735434,1.0181566451599051,1.0177315509539777,1.0226764395722818,1.0216095715393265,1.015138970224241,1.015138970224241,1.015138970224241,1.015138970224241,1.015138970224241,1.015138970224241,1.015138970224241,1.015138970224241,1.015138970224241,1.015138970224241
2010-03-05,1.0243152803097442,1.0316740348633844,1.0312182707782758,1.0396481845881163,1.0385008075649906,1.0263700752551983,1.0263700752551983,1.0263700752551983,1.0263700752551983,1.0263700752551983,1.0263700752551983,1.0263700752551983,1.0263700752551983,1.0263700752551983,1.0263700752551983
2010-03-08,1.0256047218874478,1.0332324808857314,1.0327506704974074,1.0416112992967825,1.0403979134773098,1.0276621034759863,1.0276621034759863,1.0276621034759863,1.0276621034759863,1.0276621034759863,1.0276621034759863,1.0276621034759863,1.0276621034759863,1.0276621034759863,1.0276621034759863
2010-03-09,1.0248800890495755,1.0323564542815307,1.031849656888061,1.0405073860605307,1.0392313273150469,1.0269360170115587,1.0269360170115587,1.0269360170115587,1.0269360170115587,1.0269360170115587,1.0269360170115587,1.0269360170115587,1.0269360170115587,1.0269360170115587,1.0269360170115587
2010-03-10,1.0288867062292049,1.0371994681904784,1.0366649199454145,1.0466089507407277,1.0452615219789825,1.0309506715375865,1.0309506715375865,1.0309506715375865,1.0309506715375865,1.0309506715375865,1.0309506715375865,1.0309506715375865,1.0309506715375865,1.0309506715375865,1.0309506715375865
2010-03-11,1.040466793506378,1.0512078447700561,1.0506405851763934,1.0642782766071293,1.0628438420629067,1.0425539886789064,1.0425539886789064,1.0425539886789064,1.0425539886789064,1.0425539886789064,1.0425539886789064,1.0425539886789064,1.0425539886789064,1.0425539886789064,1.0425539886789064
2010-03-12,1.044098385134736,1.0556107427376493,1.0550152717994095,1.0698503296082797,1.0683430462887582,1.0461928653456363,1.0461928653456363,1.0461928653456363,1.0461928653456363,1.0461928653456363,1.0461928653456363,1.0461928653456363,1.0461928653456363,1.0461928653456363,1.0461928653456363
2010-03-15,1.0433700700053266,1.0547271279913968,1.0541062125025171,1.0687309118517478,1.0671595288231428,1.045463089202928,1.045463089202928,1.045463089202928,1.045463089202928,1.045463089202928,1.045463089202928,1.045463089202928,1.045463089202928,1.045463089202928,1.045463089202928
2010-03-16,1.043532403580772,1.0549240486783842,1.054277096618169,1.0689803308955235,1.0673429770701763,1.0456257484224567,1.0456257484224567,1.0456257484224567,1.0456257484224567,1.0456257484224567,1.0456257484224567,1.0456257484224567,1.0456257484224567,1.0456257484224567,1.0456257484224567
2010-03-17,1.0407974952615022,1.0516063321834925,1.050935489928825,1.064777926844528,1.063081394481355,1.042885353827722,1.042885353827722,1.042885353827722,1.042885353827722,1.042885353827722,1.042885353827722,1.042885353827722,1.042885353827722,1.042885353827722,1.042885353827722
2010-03-18,1.0437043600190894,1.05513050918676,1.0544315761079448,1.0692377803830004,1.0674687886799108,1.045798049808494,1.045798049808494,1.045798049808494,1.045798049808494,1.045798049808494,1.045798049808494,1.045798049808494,1.045798049808494,1.045798049808494,1.045798049808494
2010-03-19,1.0441324578288331,1.0556498505756968,1.0549246448326308,1.069895636720597,1.0680599335511973,1.0462270063901729,1.0462270063901729,1.0462270063901729,1.0462270063901729,1.0462270063901729,1.0462270063901729,1.0462270063901729,1.0462270063901729,1.0462270063901729,1.0462270063901729
2010-03-22,1.0476222192108728,1.0598837571692976,1.0591297020655392,1.0752594396287127,1.0733488739432775,1.0497237682965497,1.0497237682965497,1.0497237682965497,1.0497237682965497,1.0497237682965497,1.0497237682965497,1.0497237682965497,1.0497237682965497,1.0497237682965497,1.0497237682965497
2010-03-23,1.0514251014222438,1.0645006272726785,1.063717243320178,1.0811142481473592,1.0791272948327617,1.0535342791582945,1.0535342791582945,1.0535342791582945,1.0535342791582945,1.0535342791582945,1.0535342791582945,1.0535342791582945,1.0535342791582945,1.0535342791582945,1.0535342791582945
2010-03-24,1.0516899732503886,1.0648224262027124,1.0640126484515626,1.081522774689506,1.0794687307612987,1.0537996823241085,1.0537996823241085,1.0537996823241085,1.0537996823241085,1.0537996823241085,1.0537996823241085,1.0537996823241085,1.0537996823241085,1.0537996823241085,1.0537996823241085
2010-03-25,1.0586324508777385,1.0732574282193221,1.0724150715597702,1.0922318921923744,1.0900911485683893,1.0607560866869195,1.0607560866869195,1.0607560866869195,1.0607560866869195,1.0607560866869195,1.0607560866869195,1.0607560866869195,1.0607560866869195,1.0607560866869195,1.0607560866869195
2010-03-26,1.0532820162696641,1.0667482073664496,1.0658845886705568,1.0839515178596446,1.0817599897350931,1.0553949190104237,1.0553949190104237,1.0553949190104237,1.0553949190104237,1.0553949190104237,1.0553949190104237,1.0553949190104237,1.0553949190104237,1.0553949190104237,1.0553949190104237
2010-03-29,1.0516713261125499,1.0647906680052708,1.0639024238185752,1.0814651324277698,1.0792121296269777,1.0537809977797745,1.0537809977797745,1.0537809977797745,1.0537809977797745,1.0537809977797745,1.0537809977797745,1.0537809977797745,1.0537809977797745,1.0537809977797745,1.0537809977797745
2010-03-30,1.0538384076187621,1.0674236063851552,1.0665070042766085,1.0848078446847833,1.0824815330453341,1.055952426490613,1.055952426490613,1.055952426490613,1.055952426490613,1.055952426490613,1.055952426490613,1.055952426490613,1.055952426490613,1.055952426490613,1.055952426490613
2010-03-31,1.0572952685129493,1.0716253149914483,1.0706788792721655,1.0901455175987051,1.0877412136130455,1.0594162219101644,1.0594162219101644,1.0594162219101644,1.0594162219101644,1.0594162219101644,1.0594162219101644,1.0594162219101644,1.0594162219101644,1.0594162219101644,1.0594162219101644
2010-04-01,1.0526516491606415,1.065977762860578,1.0650099867649634,1.0829646761229343,1.0805093400675094,1.054763287373599,1.054763287373599,1.054763287373599,1.054763287373599,1.054763287373599,1.054763287373599,1.054763287373599,1.054763287373599,1.054763287373599,1.054763287373599
2010-04-02,1.0540402658611292,1.0676651980439498,1.0666697011955233,1.0851075828050762,1.082580963520845,1.0561546896642582,1.0561546896642582,1.0561546896642582,1.0561546896642582,1.0561546896642582,1.0561546896642582,1.0561546896642582,1.0561546896642582,1.0561546896642582,1.0561546896642582
2010-04-06,1.0605553625425663,1.0755843740533926,1.0745552637392866,1.0951682717190236,1.0925516745103354,1.0626828557472625,1.0626828557472625,1.0626828557472625,1.0626828557472625,1.0626828557472625,1.0626828557472625,1.0626828557472625,1.0626828557472625,1.0626828557472625,1.0626828557472625
2010-04-07,1.0672954919084805,1.0837871456364194,1.0827237634875968,1.1056084280128935,1.1028997219189813,1.0694365059343722,1.0694365059343722,1.0694365059343722,1.0694365059343722,1.0694365059343722,1.0694365059343722,1.0694365059343722,1.0694365059343722,1.0694365059343722,1.0694365059343722
2010-04-08,1.0654646568756805,1.0815561959254472,1.0804683783683018,1.1027635926445571,1.099994055095972,1.0676019982134424,1.0676019982134424,1.0676019982134424,1.0676019982134424,1.0676019982134424,1.0676019982134424,1.0676019982134424,1.0676019982134424,1.0676019982134424,1.0676019982134424
2010-04-09,1.0608894076961457,1.075982977818854,1.0748741968498225,1.09566046887141,1.0928411478900624,1.0630175710014511,1.0630175710014511,1.0630175710014511,1.0630175710014511,1.0630175710014511,1.0630175710014511,1.0630175710014511,1.0630175710014511,1.0630175710014511,1.0630175710014511
2010-04-12,1.0635866999901982,1.0792657787293525,1.0781271835607356,1.0998390145117176,1.0969417585633638,1.0657202741125429,1.0657202741125429,1.0657202741125429,1.0657202741125429,1.0657202741125429,1.0657202741125429,1.0657202741125429,1.0657202741125429,1.0657202741125429,1.0657202741125429
2010-04-13,1.0646387665643282,1.0805468697212735,1.0793804117133547,1.1014709038500798,1.0985019141456076,1.0667744511512147,1.0667744511512147,1.0667744511512147,1.0667744511512147,1.0667744511512147,1.0667744511512147,1.0667744511512147,1.0667744511512147,1.0667744511512147,1.0667744511512147
2010-04-14,1.0590588593930996,1.0737509294456846,1.072565265562211,1.0928114802197624,1.089798300938847,1.0611833505854602,1.0611833505854602,1.0611833505854602,1.0611833505854602,1.0611833505854602,1.0611833505854602,1.0611833505854602,1.0611833505854602,1.0611833505854602,1.0611833505854602
2010-04-15,1.062242594753094,1.0776241568372513,1.0764078414789935,1.0977384704206576,1.094644710286888,1.0643734725760663,1.0643734725760663,1.0643734725760663,1.0643734725760663,1.0643734725760663,1.0643734725760663,1.0643734725760663,1.0643734725760663,1.0643734725760663,1.0643734725760663
2010-04-16,1.060235957500053,1.0751813241488606,1.0739412969727802,1.0946279339202534,1.091475646490088,1.0623628099724676,1.0623628099724676,1.0623628099724676,1.0623628099724676,1.0623628099724676,1.0623628099724676,1.0623628099724676,1.0623628099724676,1.0623628099724676,1.0623628099724676
2010-04-19,1.068601366993693,1.085361320772586,1.0840831444192334,1.1075830843926227,1.1043263900689193,1.0707450006285821,1.0707450006285821,1.0707450006285821,1.0707450006285821,1.0707450006285821,1.0707450006285821,1.0707450006285821,1.0707450006285821,1.0707450006285821,1.0707450006285821
2010-04-20,1.0615710274381773,1.0767925966127947,1.075497853439898,1.0966528833704234,1.0933604388682578,1.0637005580849912,1.0637005580849912,1.0637005580849912,1.0637005580849912,1.0637005580849912,1.0637005580849912,1.0637005580849912,1.0637005580849912,1.0637005580849912,1.0637005580849912
2010-04-21,1.051332646796012,1.0643303735206,1.0630241683459714,1.0807877890497397,1.077475761011865,1.0534416390664123,1.0534416390664123,1.0534416390664123,1.0534416390664123,1.0534416390664123,1.0534416390664123,1.0534416390664123,1.0534416390664123,1.0534416390664123,1.0534416390664123
2010-04-22,1.0532594372252968,1.0666711073504258,1.0653358895590506,1.0837589489024873,1.0803715776080938,1.0553722946720845,1.0553722946720845,1.0553722946720845,1.0553722946720845,1.0553722946720845,1.0553722946720845,1.0553722946720845,1.0553722946720845,1.0553722946720845,1.0553722946720845
2010-04-23,1.0569112648335484,1.0711091010994396,1.0697421312143238,1.0893953107195498,1.0859239062606882,1.0590314479124485,1.0590314479124485,1.0590314479124485,1.0590314479124485,1.0590314479124485,1.0590314479124485,1.0590314479124485,1.0590314479124485,1.0590314479124485,1.0590314479124485
2010-04-26,1.0550750609952695,1.0688760568981774,1.067485631732332,1.0865563516921881,1.08302723607974,1.0571915606161189,1.0571915606161189,1.0571915606161189,1.0571915606161189,1.0571915606161189,1.0571915606161189,1.0571915606161189,1.0571915606161189,1.0571915606161189,1.0571915606161189
2010-04-27,1.0543953396403556,1.068049721891137,1.0666341219993003,1.0855063474087976,1.0819140626482955,1.0565104757278951,1.0565104757278951,1.0565104757278951,1.0565104757278951,1.0565104757278951,1.0565104757278951,1.0565104757278951,1.0565104757278951,1.0565104757278951,1.0565104757278951
2010-04-28,1.0637947993656167,1.0794751407655219,1.0780181688429507,1.1000215479370896,1.0963147166642875,1.0659287909390645,1.0659287909390645,1.0659287909390645,1.0659287909390645,1.0659287909390645,1.0659287909390645,1.0659287909390645,1.0659287909390645,1.0659287909390645,1.0659287909390645
2010-04-29,1.071848901044665,1.0892816538997252,1.0877849374435893,1.1125113450733402,1.108695029527923,1.0739990492914908,1.0739990492914908,1.0739990492914908,1.0739990492914908,1.0739990492914908,1.0739990492914908,1.0739990492914908,1.0739990492914908,1.0739990492914908,1.0739990492914908
2010-04-30,1.0692031913708757,1.086055165905313,1.084536133962485,1.1083922261961472,1.1045218832342136,1.0713480322763298,1.0713480322763298,1.0713480322763298,1.0713480322763298,1.0713480322763298,1.0713480322763298,1.0713480322763298,1.0713480322763298,1.0713480322763298,1.0713480322763298
2010-05-04,1.0629898993658367,1.0784817004306744,1.0769465923396446,1.0987306885954569,1.0948261813692413,1.065122276295353,1.065122276295353,1.065122276295353,1.065122276295353,1.065122276295353,1.065122276295353,1.065122276295353,1.065122276295353,1.065122276295353,1.065122276295353
2010-05-05,1.05673966477906,1.0708721113319342,1.0693213524172895,1.0890401103187826,1.085102735153568,1.0588595036251522,1.0588595036251522,1.0588595036251522,1.0588595036251522,1.0588595036251522,1.0588595036251522,1.0588595036251522,1.0588595036251522,1.0588595036251522,1.0588595036251522
2010-05-06,1.0614029130215172,1.0765428466975184,1.0749575810500145,1.0962487888841006,1.0922186439328618,1.0653354736251717,1.0652703798032277,1.0653354736251717,1.0652703798032277,1.0653354736251717,1.0652703798032277,1.0653354736251717,1.0652703798032277,1.0653354736251717,1.0652703798032277
2010-05-07,1.0674466274189884,1.083898753588965,1.0822762226006915,1.105611983351499,1.1014802718524526,1.0744346337006179,1.0743034959712254,1.0744346337006179,1.0743034959712254,1.0744346337006179,1.0743034959712254,1.0744346337006179,1.0743034959712254,1.0744346337006179,1.0743034959712254
2010-05-10,1.07260490667703,1.090184091682513,1.0885255385728863,1.1136260449654558,1.1093966706805773,1.0822227053607532,1.0820245738278937,1.0822227053607532,1.0820245738278937,1.0822227053607532,1.0820245738278937,1.0822227053607532,1.0820245738278937,1.0822227053607532,1.0820245738278937
2010-05-11,1.0705473631211184,1.0876745735119708,1.0859930712399215,1.1104216953327293,1.1061362900422065,1.0791087157552401,1.0788446364222894,1.0791087157552401,1.0788446364222894,1.0791087157552401,1.0788446364222894,1.0791087157552401,1.0788446364222894,1.0791087157552401,1.0788446364222894
2010-05-12,1.0672162388511335,1.08361327257996,1.0819113441723633,1.1052388989614554,1.100905495244431,1.0740720699838782,1.0737429008019979,1.0740720699838782,1.0737429008019979,1.0740720699838782,1.0737429008019979,1.0740720699838782,1.0737429008019979,1.0740720699838782,1.0737429008019979
2010-05-13,1.061489355787479,1.076636035669936,1.074918461368095,1.0963444643270692,1.0919782551563784,1.0654284510992478,1.0650359221287982,1.0654284510992478,1.0650359221287982,1.0654284510992478,1.0650359221287982,1.0654284510992478,1.0650359221287982,1.0654284510992478,1.0650359221287982
2010-05-14,1.064590946735425,1.0804110537396998,1.0786610246713253,1.1011496167026178,1.0966971411258175,1.0700981021253226,1.0696383792254942,1.0700981021253226,1.0696383792254942,1.0700981021253226,1.0696383792254942,1.0700981021253226,1.0696383792254942,1.0700981021253226,1.0696383792254942
2010-05-17,1.0760516055279319,1.0943682144469558,1.0925690533863814,1.1189309533867604,1.1143391594386227,1.0873780197226524,1.0868451167711068,1.0873780197226524,1.0868451167711068,1.0873780197226524,1.0868451167711068,1.0873780197226524,1.0868451167711068,1.0873780197226524,1.0868451167711068
2010-05-18,1.0643696116981813,1.0801112000105089,1.0783086112863884,1.1007096927712416,1.0961241695562105,1.069670583687406,1.0690795445590453,1.069670583687406,1.0690795445590453,1.069670583687406,1.0690795445590453,1.069670583687406,1.0690795445590453,1.069670583687406,1.0690795445590453
2010-05-19,1.0611834375500029,1.0762312443881674,1.0744086151046437,1.0957672563339191,1.0911349384767146,1.0648675198973179,1.0642134125656901,1.0648675198973179,1.0642134125656901,1.0648675198973179,1.0642134125656901,1.0648675198973179,1.0642134125656901,1.0648675198973179,1.0642134125656901
2010-05-20,1.063548062875796,1.0791090318471563,1.0772551090619058,1.099429788532147,1.0947149094802895,1.06842677169639,1.0677050550970157,1.06842677169639,1.0677050550970157,1.06842677169639,1.0677050550970157,1.06842677169639,1.0677050550970157,1.06842677169639,1.0677050550970157
2010-05-21,1.0527671777148344,1.0659882467149233,1.0641303757225615,1.0827305838108245,1.0780200208619197,1.0521984708295196,1.051422078755187,1.0521984708295196,1.051422078755187,1.0521984708295196,1.051422078755187,1.0521984708295196,1.051422078755187,1.0521984708295196,1.051422078755187
2010-05-24,1.0527671777148344,1.0647090608188654,1.0628534192716945,1.0811064879351084,1.076402990830627,1.0506201731232754,1.0498449456370542,1.0506201731232754,1.0498449456370542,1.0506201731232754,1.0498449456370542,1.0506201731232754,1.0498449456370542,1.0506201731232754,1.0498449456370542
2010-05-25,1.0527671777148344,1.0647090608188654,1.0628534192716945,1.0811064879351084,1.076402990830627,1.0506201731232754,1.0498449456370542,1.0506201731232754,1.0498449456370542,1.0506201731232754,1.0498449456370542,1.0506201731232754,1.0498449456370542,1.0506201731232754,1.0498449456370542
2010-05-26,1.0527671777148344,1.0647090608188654,1.0628534192716945,1.0811064879351084,1.076402990830627,1.0506201731232754,1.0498449456370542,1.0506201731232754,1.0498449456370542,1.0506201731232754,1.0498449456370542,1.0506201731232754,1.0498449456370542,1.0506201731232754,1.0498449456370542
2010-05-27,1.04960887618169,1.0647090608188654,1.0628534192716945,1.0811064879351084,1.076402990830627,1.0506201731232754,1.0498449456370542,1.0506201731232754,1.0498449456370542,1.0506201731232754,1.0498449456370542,1.0506201731232754,1.0498449456370542,1.0506201731232754,1.0498449456370542
2010-05-28,1.053070932175959,1.0676405882455446,1.0657537017091936,1.0848257275682134,1.0800398771036164,1.0542345332541474,1.0533920991697738,1.0542345332541474,1.0533920991697738,1.0542345332541474,1.0533920991697738,1.0542345332541474,1.0533920991697738,1.0542345332541474,1.0533920991697738
2010-05-31,1.0571972705230805,1.0726607017048928,1.0707387358506666,1.0912018764051568,1.0863215008326321,1.060430879932007,1.0595187366637966,1.060430879932007,1.0595187366637966,1.060430879932007,1.0595187366637966,1.060430879932007,1.0595187366637966,1.060430879932007,1.0595187366637966
2010-06-01,1.050933210195881,1.0650361473370236,1.0631015133221484,1.081510765415868,1.0766069510573384,1.0510130503111985,1.0500438735617705,1.0510130503111985,1.0500438735617705,1.0510130503111985,1.0500438735617705,1.0510130503111985,1.0500438735617705,1.0510130503111985,1.0500438735617705
2010-06-02,1.050933210195881,1.063758103960219,1.061825791506162,1.0798884992677442,1.0749920406307525,1.0494365307357318,1.048468807751428,1.0494365307357318,1.048468807751428,1.0494365307357318,1.048468807751428,1.0494365307357318,1.048468807751428,1.0494365307357318,1.048468807751428
2010-06-03,1.0477804105652935,1.063758103960219,1.061825791506162,1.0798884992677442,1.0749920406307525,1.0494365307357318,1.048468807751428,1.0494365307357318,1.048468807751428,1.0494365307357318,1.048468807751428,1.0494365307357318,1.048468807751428,1.0494365307357318,1.048468807751428
2010-06-04,1.0418363737487764,1.0552486706388897,1.0533057050670462,1.0690931724163708,1.0641795766560636,1.038945623233017,1.0379231192403338,1.038945623233017,1.0379231192403338,1.038945623233017,1.0379231192403338,1.038945623233017,1.0379231192403338,1.038945623233017,1.0379231192403338
2010-06-07,1.0356851599239576,1.0477744005274032,1.045819295917225,1.059631964120351,1.0546964315830754,1.0297512132383966,1.0286739514022392,1.0297512132383966,1.0286739514022392,1.0297512132383966,1.0286739514022392,1.0297512132383966,1.0286739514022392,1.0297512132383966,1.0286739514022392
2010-06-08,1.0356851599239576,1.0465170712467704,1.0445643127621242,1.0580425161741707,1.0531143869357007,1.028206586418539,1.0271309404751359,1.028206586418539,1.0271309404751359,1.028206586418539,1.0271309404751359,1.028206586418539,1.0271309404751359,1.028206586418539,1.0271309404751359
2010-06-09,1.0356851599239576,1.0465170712467704,1.0445643127621242,1.0580425161741707,1.0531143869357007,1.028206586418539,1.0271309404751359,1.028206586418539,1.0271309404751359,1.028206586418539,1.0271309404751359,1.028206586418539,1.0271309404751359,1.028206586418539,1.0271309404751359
2010-06-10,1.0356851599239576,1.0465170712467704,1.0445643127621242,1.0580425161741707,1.0531143869357007,1.028206586418539,1.0271309404751359,1.028206586418539,1.0271309404751359,1.028206586418539,1.0271309404751359,1.028206586418539,1.0271309404751359,1.028206586418539,1.0271309404751359
2010-06-11,1.0356851599239576,1.0465170712467704,1.0445643127621242,1.0580425161741707,1.0531143869357007,1.028206586418539,1.0271309404751359,1.028206586418539,1.0271309404751359,1.028206586418539,1.0271309404751359,1.028206586418539,1.0271309404751359,1.028206586418539,1.0271309404751359
2010-06-17,1.0325781044441857,1.0465170712467704,1.0445643127621242,1.0580425161741707,1.0531143869357007,1.028206586418539,1.0271309404751359,1.028206586418539,1.0271309404751359,1.028206586418539,1.0271309404751359,1.028206586418539,1.0271309404751359,1.028206586418539,1.0271309404751359
2010-06-18,1.0314961734670296,1.043946986372108,1.0419733375540923,1.0547950280576475,1.049817284265736,1.0250506747990333,1.023915187079061,1.0250506747990333,1.023915187079061,1.0250506747990333,1.023915187079061,1.0250506747990333,1.023915187079061,1.0250506747990333,1.023915187079061
2010-06-21,1.03139123944377,1.0438195455999546,1.0418205154217168,1.0546340717368357,1.0495925495753382,1.02489425731424,1.0236959972581172,1.02489425731424,1.0236959972581172,1.02489425731424,1.0236959972581172,1.02489425731424,1.0236959972581172,1.02489425731424,1.0236959972581172
2010-06-22,1.0344213166874727,1.0474994533564255,1.0454677572095072,1.0592816136864742,1.0541533505060798,1.0294107423989363,1.0281442697415493,1.0294107423989363,1.0281442697415493,1.0294107423989363,1.0281442697415493,1.0294107423989363,1.0281442697415493,1.0294107423989363,1.0281442697415493
2010-06-23,1.0329584338175197,1.0457217997270427,1.0436678432362183,1.05703455308053,1.0518523640071273,1.02722704705608,1.025900055384582,1.02722704705608,1.025900055384582,1.02722704705608,1.025900055384582,1.02722704705608,1.025900055384582,1.02722704705608,1.025900055384582
2010-06-24,1.0275595926843697,1.0391648213265363,1.0370980797741316,1.0487528491665232,1.043546598696064,1.0191788803888833,1.0177992178676418,1.0191788803888833,1.0177992178676418,1.0191788803888833,1.0177992178676418,1.0191788803888833,1.0177992178676418,1.0191788803888833,1.0177992178676418
2010-06-25,1.0275595926843697,1.0379178235409445,1.0358535620784026,1.0471797198927735,1.0419812787980198,1.0176501120683,1.0162725190408404,1.0176501120683,1.0162725190408404,1.0176501120683,1.0162725190408404,1.0176501120683,1.0162725190408404,1.0176501120683,1.0162725190408404
2010-06-28,1.0244769139063166,1.0379178235409445,1.0358535620784026,1.0471797198927735,1.0419812787980198,1.0176501120683,1.0162725190408404,1.0176501120683,1.0162725190408404,1.0176501120683,1.0162725190408404,1.0176501120683,1.0162725190408404,1.0176501120683,1.0162725190408404
2010-06-29,1.0306803230403248,1.0442050278270805,1.0421027902578759,1.0551060019666991,1.0498041567576681,1.0253528794993205,1.023902383465441,1.0253528794993205,1.023902383465441,1.0253528794993205,1.023902383465441,1.0253528794993205,1.023902383465441,1.0253528794993205,1.023902383465441
2010-06-30,1.0223405611259129,1.0340698306185332,1.0319623721770397,1.0423120216550734,1.037009928299059,1.0129196789220034,1.0114238264612176,1.0129196789220034,1.0114238264612176,1.0129196789220034,1.0114238264612176,1.0129196789220034,1.0114238264612176,1.0129196789220034,1.0114238264612176
