version,candidate_count,ann_return_full_median,ann_return_full_p25,ann_return_full_p75,ann_return_full_min,ann_return_full_max,sharpe_repo_full_median,sharpe_repo_full_p25,sharpe_repo_full_p75,sharpe_repo_full_min,sharpe_repo_full_max,max_dd_full_median,max_dd_full_p25,max_dd_full_p75,max_dd_full_min,max_dd_full_max,ann_return_last_8y_median,ann_return_last_8y_p25,ann_return_last_8y_p75,ann_return_last_8y_min,ann_return_last_8y_max,ann_return_last_5y_median,ann_return_last_5y_p25,ann_return_last_5y_p75,ann_return_last_5y_min,ann_return_last_5y_max,ann_return_last_3y_median,ann_return_last_3y_p25,ann_return_last_3y_p75,ann_return_last_3y_min,ann_return_last_3y_max,positive_3y_share,positive_5y_share,max_dd_worse_than_30_share
v2_0,961,0.3503153694477274,0.3233373269261466,0.3875633060026802,0.2501114368341559,0.4465373696035397,2.04353164665746,1.9630531930138404,2.143778795979465,1.7384968001031145,2.400797872845199,-0.3347832361293387,-0.4161256640846872,-0.2752596225272306,-0.5491226715377713,-0.1623414309618126,0.2507008819549021,0.2118778986843326,0.2820894423297189,0.1395917993684066,0.3538278587110961,0.3029621976503918,0.2496624729214738,0.341524378948925,0.1587247823624193,0.4387356674623368,0.2625720703684511,0.2173137544401917,0.3020539206114898,0.0822517525426256,0.432634108220298,1.0,1.0,0.6482830385015609
v2_3,4800,0.33529112567686603,0.3076124870082264,0.35663144959504206,0.2495539001252626,0.4169575900654143,2.292614621624406,2.1134978289363167,2.42096522189886,1.8071522992074205,2.7440078200013094,-0.1814350223888623,-0.2325209654751088,-0.1624297510564898,-0.3031070206448648,-0.1083655259213814,0.2495907044312281,0.21258959337255542,0.2768691884777246,0.1534237108765337,0.349149194336682,0.2776003214351162,0.22628684174670688,0.31892594420217907,0.1482273768240778,0.4263447420098496,0.30176101594532234,0.2441733427355372,0.35741788786243717,0.1411233222740884,0.5262029362375722,1.0,1.0,0.024166666666666666
