candidate,version,lookback,halflife,exit_buffer,target_vol,scale_threshold,execution_hedge_ratio,signal_spread_hedge_ratio,ann_return_full,ann_return_last_10y,ann_return_last_1y,ann_return_last_3y,ann_return_last_5y,ann_return_last_8y,ann_vol_full,ann_vol_last_10y,ann_vol_last_1y,ann_vol_last_3y,ann_vol_last_5y,ann_vol_last_8y,sharpe_repo_full,sharpe_repo_last_10y,sharpe_repo_last_1y,sharpe_repo_last_3y,sharpe_repo_last_5y,sharpe_repo_last_8y,max_dd_full,max_dd_last_10y,max_dd_last_1y,max_dd_last_3y,max_dd_last_5y,max_dd_last_8y,holding_day_ratio_full,holding_day_ratio_last_10y,holding_day_ratio_last_1y,holding_day_ratio_last_3y,holding_day_ratio_last_5y,holding_day_ratio_last_8y,avg_execution_scale_full,avg_execution_scale_last_10y,avg_execution_scale_last_1y,avg_execution_scale_last_3y,avg_execution_scale_last_5y,avg_execution_scale_last_8y,avg_target_vol_turnover_full,avg_target_vol_turnover_last_10y,avg_target_vol_turnover_last_1y,avg_target_vol_turnover_last_3y,avg_target_vol_turnover_last_5y,avg_target_vol_turnover_last_8y,cost_total_full,cost_total_last_10y,cost_total_last_1y,cost_total_last_3y,cost_total_last_5y,cost_total_last_8y,cost_days_full,cost_days_last_10y,cost_days_last_1y,cost_days_last_3y,cost_days_last_5y,cost_days_last_8y
v2_3_lb15_h8p00_gap20_tv25_thr10_exec1p00,v2_3,15,8.0,0.2,0.25,0.1,1.0,1.0,0.3401189441245296,0.3057792999460751,0.0156951942732244,0.332051834175858,0.2940002688723402,0.2667274781391173,0.1500010211829995,0.1702236539451509,0.1886014682662521,0.1901594181732908,0.2003092194805571,0.1786926172696087,2.2674441909937952,1.796338480929346,0.0832188339651058,1.746176115627687,1.467732087593088,1.4926608732619486,-0.1851329892033123,-0.1851329892033124,-0.1718905243174547,-0.1718905243174545,-0.171890524317455,-0.1851329892033123,0.7438208032955715,0.7363410596026491,0.6206896551724138,0.7703081232492998,0.755,0.7202072538860104,1.0639369720521277,1.0303523176533376,0.8145640415353325,0.9680314551435608,0.99244135105569,0.9874773054147482,0.0012125330103584,0.0019492873395,0.0010539289519708,0.0041394755208009,0.0035711347696945,0.0024401441514156,1.5785905231964437,1.0128077363112054,0.1042371023279057,0.2705487963992478,0.5016880002997384,0.8204438018849771,2839,1742,149,482,848,1346
v2_3_lb15_h8p00_gap20_tv25_thr20_exec0p60,v2_3,15,8.0,0.2,0.25,0.2,0.6,1.0,0.354717641748558,0.2965200138314181,0.1796416961458149,0.4049778694199775,0.3321242386347498,0.2648729083969636,0.1758485295398772,0.183381595993091,0.1851069955395025,0.1922829364084713,0.2014731150774298,0.1847314023065584,2.017177184686771,1.6169562284897423,0.9704749170729134,2.1061560478755803,1.648479195385987,1.433827194996397,-0.2775946420632155,-0.1713778422033746,-0.1468053126236125,-0.1468053126236125,-0.1623098434733868,-0.1713778422033751,0.7438208032955715,0.7363410596026491,0.6206896551724138,0.7703081232492998,0.755,0.7202072538860104,1.0318794151739816,1.0104542604071802,0.7848285922913034,0.8950489252492965,0.952514233225495,0.9640098371641932,0.0014467410034792,0.0011404494490786,0.0023618348995866,0.0028086025276276,0.0019419049511211,0.0012074020421478,1.5511321690909,0.996887777862058,0.1029156351089414,0.2557760649908235,0.4868022569304066,0.8056192164029575,2766,1698,149,438,804,1302
v2_3_lb15_h8p00_gap20_tv25_thr20_exec0p80,v2_3,15,8.0,0.2,0.25,0.2,0.8,1.0,0.3677018702402774,0.3104510282094828,0.0922521804244644,0.386519185117621,0.3276395898858577,0.2765329005468171,0.1551133507760244,0.1710984044381802,0.1855809572706125,0.1879272969040792,0.1974361047055574,0.1760721021275466,2.370536568262392,1.8144589321500788,0.4970993887586383,2.0567484952167754,1.6594715053484106,1.5705662464715542,-0.1624297510564898,-0.1602297465063415,-0.1602297465063415,-0.1602297465063418,-0.1602297465063415,-0.1602297465063415,0.7438208032955715,0.7363410596026491,0.6206896551724138,0.7703081232492998,0.755,0.7202072538860104,1.0617086364371366,1.026770009901423,0.8053133812030366,0.9404783672766172,0.9817632368449168,0.9829929243118332,0.00073115447515,0.0011754155552495,0.001754724599073,0.003345632536103,0.0023665033179023,0.001471401026675,1.5746353795893178,1.0088525927040792,0.104656881499201,0.2646914256375963,0.4971840529009134,0.8164886582778511,2836,1739,149,479,845,1343
v2_3_lb15_h8p00_gap20_tv25_thr20_exec1p00,v2_3,15,8.0,0.2,0.25,0.2,1.0,1.0,0.3402983905998458,0.306059825007283,0.0099068379339906,0.326900339279051,0.2924709100138589,0.2670677264386236,0.1495243211432439,0.1695480286003544,0.1824341935037867,0.1883253289439504,0.1987910540810416,0.17788672787774,2.27587316897992,1.8051511865626209,0.0543036244671149,1.735827788604811,1.4712478454620328,1.501335876064778,-0.185088338213586,-0.1850883382135857,-0.1679804508801171,-0.1679804508801178,-0.1679804508801178,-0.1850883382135859,0.7438208032955715,0.7363410596026491,0.6206896551724138,0.7703081232492998,0.755,0.7202072538860104,1.060778339739209,1.025274450143662,0.7793516146585364,0.953284236573652,0.9796789860428732,0.9811207624596312,0.0005536360764506,0.0008900341560158,0.0,0.0024116797993807,0.0017919354341119,0.001114156746598,1.5724077777325711,1.0066249908473328,0.1019724732217457,0.2666639865886864,0.4953371788598365,0.8142610564211046,2837,1740,149,480,846,1344
v2_3_lb15_h8p00_gap20_tv25_thr30_exec0p60,v2_3,15,8.0,0.2,0.25,0.3,0.6,1.0,0.3545861019021576,0.2936719312952616,0.1562508377937073,0.3861504510316706,0.3248771053413337,0.2620156580210206,0.1737554657316001,0.1808926376276694,0.1810892423731345,0.186308538399866,0.1974743184639536,0.1816627730552976,2.0407191244843275,1.623459833117837,0.8628388729560884,2.072639581353446,1.645161294229942,1.4423189386262631,-0.2807374808568391,-0.1713778422033748,-0.1468053126236124,-0.1468053126236124,-0.1623098434733868,-0.171377842203375,0.7438208032955715,0.7363410596026491,0.6206896551724138,0.7703081232492998,0.755,0.7202072538860104,1.0240901126058617,1.0003938104349448,0.7549767334017914,0.8740401881243498,0.936465318231887,0.9519666002140124,0.0009197366731146,0.000830734233172,0.0038091977548357,0.0021111179493952,0.0016725449227863,0.001039924304323,1.5408377637975577,0.9894435901222448,0.1020581981995324,0.2517137336167265,0.4816469266205428,0.7990016790633745,2682,1637,120,377,743,1241
v2_3_lb15_h8p00_gap20_tv25_thr30_exec0p80,v2_3,15,8.0,0.2,0.25,0.3,0.8,1.0,0.364029127573874,0.3048099785189506,0.0837517244019716,0.3632281585648942,0.3162341099058467,0.26966638967365,0.1543411845126255,0.1699674690610387,0.1800241984435957,0.1843794450831551,0.1954620848830403,0.1746919306091379,2.358600063381627,1.7933430450122625,0.4652248149196027,1.9700035348358824,1.6178795498629484,1.5436682663780923,-0.1624297510564898,-0.1539657877653256,-0.1529968350710369,-0.1529968350710371,-0.1539657877653261,-0.153965787765326,0.7438208032955715,0.7363410596026491,0.6206896551724138,0.7703081232492998,0.755,0.7202072538860104,1.0571219718967564,1.0193964150856796,0.7689397997084011,0.9168761502699592,0.9669177326158864,0.973762558988084,0.0004837407899056,0.0007776693824476,0.002408632911186,0.0018501525271997,0.0015657076899946,0.0009734970093231,1.56967115753598,1.0038883706507415,0.1027795152248415,0.260050486208449,0.4922198308475757,0.8115244362245133,2835,1738,149,478,844,1342
v2_3_lb15_h8p00_gap20_tv25_thr30_exec1p00,v2_3,15,8.0,0.2,0.25,0.3,1.0,1.0,0.3392787065812697,0.3044660755196604,0.016518365637592,0.3124352755499366,0.2893184999842484,0.2651349140948911,0.1505791650043813,0.1710419360110738,0.1867241556115748,0.187884048273168,0.2013520650539576,0.1796674668011426,2.2531583740114227,1.7800668223256568,0.0884639996549437,1.6629153907503704,1.4368787323175345,1.475697959210081,-0.185088338213586,-0.1850883382135857,-0.1696463043104855,-0.1696463043104858,-0.1696463043104855,-0.1850883382135859,0.7438208032955715,0.7363410596026491,0.6206896551724138,0.7703081232492998,0.755,0.7202072538860104,1.0635384200731453,1.029711599157325,0.805704387482254,0.9508991397051524,0.9886124460570472,0.9866752453699984,0.0005355209658607,0.0008609120163091,0.002711862457599,0.0029131140495839,0.0017333028595024,0.0010777012597942,1.575759749566802,1.0099769626815631,0.1039590082552747,0.2670534431873295,0.4986891506940671,0.8176130282553353,2836,1739,149,479,845,1343
v2_3_lb15_h8p00_gap20_tv25_thr50_exec0p60,v2_3,15,8.0,0.2,0.25,0.5,0.6,1.0,0.3597065427505175,0.2932305484967523,0.1562508377937073,0.3850355701329566,0.3239732004312017,0.2614773427987509,0.1776458834432993,0.1828207934282136,0.1810892423731345,0.1856869530437659,0.2010190030728868,0.1840634345981051,2.0248515517407304,1.603923399511403,0.8628388729560884,2.073573634665677,1.6116545972210063,1.4205827646847715,-0.2973550998447296,-0.1713778422033748,-0.1468053126236124,-0.1468053126236124,-0.162309843473387,-0.171377842203375,0.7438208032955715,0.7363410596026491,0.6206896551724138,0.7703081232492998,0.755,0.7202072538860104,1.0342015639047184,1.0046471175954736,0.7549767334017914,0.8656861686942195,0.9450286433150848,0.9572909474160006,0.0008669109147869,0.0007137239285381,0.0038091977548357,0.0024150658422242,0.0014369641761234,0.0008934492286777,1.5501146386532656,0.9932099159257752,0.1020581981995324,0.2514718890112961,0.4854132524240734,0.8027680048669049,2628,1623,120,363,729,1227
v2_3_lb15_h8p00_gap20_tv25_thr50_exec0p80,v2_3,15,8.0,0.2,0.25,0.5,0.8,1.0,0.3629805706728366,0.3032011585152929,0.0665655369228528,0.3538201714202416,0.3129902992075148,0.2677094294721818,0.1549216336217073,0.1708133259915889,0.170876286229551,0.1813664267828692,0.1969423432646761,0.1757209277243921,2.3429947269932243,1.7750439361518138,0.3895539772758772,1.9508581477642108,1.5892483760431284,1.5234920105365486,-0.1624297510564898,-0.1539657877653254,-0.141978515340286,-0.1419785153402867,-0.1539657877653257,-0.1539657877653258,0.7438208032955715,0.7363410596026491,0.6206896551724138,0.7703081232492998,0.755,0.7202072538860104,1.0576122716175012,1.020184628709592,0.716752753299371,0.8978407995300121,0.9685046693786972,0.9747492554209192,0.0002370577379825,0.0003810977873857,0.0,0.0012895409724426,0.0007672768786034,0.0004770633442093,1.5702572430984725,1.004474456213234,0.0990929432949368,0.2567975329539587,0.4928059164100681,0.8121105217870057,2829,1732,149,472,838,1336
v2_3_lb15_h8p00_gap20_tv25_thr50_exec1p00,v2_3,15,8.0,0.2,0.25,0.5,1.0,1.0,0.3381623579809276,0.3027220815597622,-0.0028277496135978,0.3065870435737026,0.2858733194307157,0.2630205705350965,0.1495271500842487,0.1695506133428717,0.1744468678570002,0.1832497968940903,0.198794987804143,0.1778876342136558,2.261544861855491,1.7854378441414784,-0.0162098044426678,1.6730552981234426,1.4380308205374073,1.4785770337424913,-0.185088338213586,-0.1850883382135857,-0.1679804508801174,-0.1679804508801177,-0.1679804508801176,-0.1850883382135859,0.7438208032955715,0.7363410596026491,0.6206896551724138,0.7703081232492998,0.755,0.7202072538860104,1.0580994956945644,1.020967897879838,0.7243485137542823,0.9213126098922548,0.9710084608183732,0.9757297623200456,0.0002606586224069,0.0004190389442999,0.0,0.0014179244949982,0.0008436650745239,0.0005245585955589,1.569651847040599,1.0038690601553604,0.0989330113120546,0.2609455406611265,0.4925812481678641,0.8115051257291321,2829,1732,149,472,838,1336
v2_3_lb15_h8p00_gap20_tv30_thr10_exec0p60,v2_3,15,8.0,0.2,0.3,0.1,0.6,1.0,0.3757617917063118,0.3111812689300206,0.1886268604801675,0.4446704651186175,0.35653920785312,0.2823764673675051,0.1854497349161855,0.1940846012782989,0.210426218397209,0.2155343999761171,0.2193831266001414,0.1976531619459921,2.0262190823628745,1.6033279656422412,0.8964037937711159,2.063106702075819,1.6251897462605045,1.4286463448769076,-0.2926910186757437,-0.1766612785764648,-0.1571263319828894,-0.1571263319828894,-0.1766612785764649,-0.1766612785764648,0.7438208032955715,0.7363410596026491,0.6206896551724138,0.7703081232492998,0.755,0.7202072538860104,1.0665879620239826,1.0509802726033324,0.8842327625793093,0.9822017986046376,1.025099214422473,1.0133872321871218,0.0012535887682532,0.0012551007774878,0.0013088325572484,0.0040151073077239,0.0025269362320089,0.0015711520613526,1.591758578295341,1.031707247869242,0.1139526076857941,0.2783059291585799,0.5180388612987772,0.8394395899122931,2840,1743,149,483,849,1347
v2_3_lb15_h8p00_gap20_tv30_thr10_exec0p80,v2_3,15,8.0,0.2,0.3,0.1,0.8,1.0,0.3739549493295711,0.3200763487143965,0.092813611898183,0.413458196872045,0.3431299909379302,0.2882663002036492,0.1618840351661383,0.1809101355560485,0.2099356516552568,0.2093194437847239,0.2134738352295573,0.1879564701317311,2.310017469886938,1.7692560327292015,0.4421050506018659,1.9752498353534185,1.6073632188644955,1.5336864966745487,-0.1678399008915044,-0.1678399008915042,-0.1678399008915044,-0.1678399008915043,-0.1678399008915044,-0.1678399008915044,0.7438208032955715,0.7363410596026491,0.6206896551724138,0.7703081232492998,0.755,0.7202072538860104,1.0851376319264023,1.0644348354313524,0.8990683886067982,1.0260402007399927,1.0518121353351229,1.0301422603119934,0.0006251793233061,0.001005048216772,0.0,0.0028945549497512,0.0020234970764343,0.0012581328972648,1.6070546180502832,1.0412718311650448,0.1153411859935261,0.2868816428366946,0.5274037983781619,0.8489078967388166,2862,1765,149,505,871,1369
v2_3_lb15_h8p00_gap20_tv30_thr10_exec1p00,v2_3,15,8.0,0.2,0.3,0.1,1.0,1.0,0.3458277821723754,0.3147149311518631,-0.0039711016178293,0.342127760156766,0.3061400462270549,0.2775744606776882,0.1568941813126601,0.1799415586413704,0.2128602232266793,0.2074320165510829,0.2154986938974025,0.1902464571841282,2.2042103746550468,1.7489841342271606,-0.0186559121175044,1.6493488606302609,1.4206120728175091,1.4590256490770828,-0.1990821883908805,-0.1990821883908801,-0.1990821883908801,-0.1990821883908803,-0.1990821883908804,-0.1990821883908803,0.7438208032955715,0.7363410596026491,0.6206896551724138,0.7703081232492998,0.755,0.7202072538860104,1.0869687246147457,1.0673785291405926,0.900889511963298,1.0406683020531209,1.0596796447042354,1.0338272157531978,0.0008004684334112,0.001286845776229,0.0008980474820404,0.0031796080945985,0.0022533064176758,0.0016108908784297,1.609777459763006,1.0439946728777676,0.1152081442465405,0.2898055047650095,0.530171992600247,0.8516307384515392,2862,1765,149,505,871,1369
v2_3_lb15_h8p00_gap20_tv30_thr20_exec0p60,v2_3,15,8.0,0.2,0.3,0.2,0.6,1.0,0.3807438343833951,0.3164741677289209,0.1926246984077717,0.465000713478533,0.3675133071076781,0.2888518389673702,0.1868660918992312,0.1953097099634446,0.2094480935074063,0.2171878384979893,0.2215551795468773,0.1991605835659839,2.037522326890176,1.6203708857493777,0.9196774970929028,2.1410071424548844,1.6587890558880778,1.450346417927976,-0.2973550998447296,-0.1766612785764651,-0.1516283126895046,-0.1516283126895046,-0.1766612785764647,-0.1766612785764656,0.7438208032955715,0.7363410596026491,0.6206896551724138,0.7703081232492998,0.755,0.7202072538860104,1.0706293319042657,1.0547636734882433,0.8810962523084689,0.987758758886432,1.0327164615374271,1.0181233443829478,0.0007418808692417,0.0006371457248536,0.0,0.0021559440773758,0.0012827867260386,0.000797587601682,1.5930617993276668,1.032350530313132,0.1132549476468527,0.2776468978410288,0.5186821437426672,0.840082872356183,2836,1739,149,479,845,1343
