version,parameter,value,candidate_count,ann_return_full_mean,ann_return_full_std,ann_return_full_min,ann_return_full_max,sharpe_repo_full_mean,sharpe_repo_full_std,sharpe_repo_full_min,sharpe_repo_full_max,max_dd_full_mean,max_dd_full_std,max_dd_full_min,max_dd_full_max,ann_return_last_8y_mean,ann_return_last_8y_std,ann_return_last_8y_min,ann_return_last_8y_max,ann_return_last_5y_mean,ann_return_last_5y_std,ann_return_last_5y_min,ann_return_last_5y_max,ann_return_last_3y_mean,ann_return_last_3y_std,ann_return_last_3y_min,ann_return_last_3y_max
v2_0,lookback,12.0,192,0.3621682757596593,0.04073160999999053,0.2870260660770425,0.4465373696035397,2.0941164552997327,0.12219235374778575,1.825904467576016,2.366323472130724,-0.3250008381585171,0.08546398421054319,-0.5079038835371138,-0.2221757091500111,0.25990473245612805,0.04559831973983612,0.1687925305728934,0.3538278587110961,0.30807755037203477,0.05808494683698758,0.1924717134254812,0.4356873682891649,0.2778990254589664,0.058056870490835015,0.1416555144882465,0.4262110010076905
v2_0,lookback,15.0,192,0.35891232133873613,0.04017461650919732,0.2823029468592226,0.4404011469423252,2.0782553776451533,0.12503908202097044,1.8310884213408176,2.400797872845199,-0.3254591781936154,0.09014175567703549,-0.5065316843053566,-0.1623414309618126,0.25499699307802387,0.04571386172173773,0.146873891312657,0.3440868181403256,0.30258920167141135,0.057505685986930996,0.1806354549252018,0.4387356674623368,0.2729879424618385,0.055702364784962516,0.142218622844374,0.432634108220298
v2_0,lookback,16.0,1,0.35415652280471854,0.0,0.35415652280471854,0.35415652280471854,2.269964403051264,0.0,2.269964403051264,2.269964403051264,-0.18333843538827022,0.0,-0.18333843538827022,-0.18333843538827022,0.27596527999978515,0.0,0.27596527999978515,0.27596527999978515,0.3127746596397558,0.0,0.3127746596397558,0.3127746596397558,0.34856946568360314,0.0,0.34856946568360314,0.34856946568360314
v2_0,lookback,17.0,192,0.35524472654433686,0.041316840027775234,0.2749764553746197,0.4404817956683007,2.0537609404070385,0.11624803139983991,1.8263087249099343,2.31556419096316,-0.3286557907181868,0.08353966085967696,-0.5048306795360062,-0.2083932109250652,0.24897702030996618,0.047078561157825556,0.1545852191924219,0.3430387666817931,0.3004117962305351,0.05925357317295438,0.173087014210391,0.4176453256559973,0.2722114449062888,0.053843843649770386,0.1409363097398455,0.4205040323428592
v2_0,lookback,20.0,192,0.3545194074014361,0.04014177415691178,0.2712328580096048,0.4388125903703921,2.057051998853386,0.11427042052614014,1.8190764215649693,2.321916388843515,-0.3546383387346572,0.08107404951288467,-0.5139378483024624,-0.18323934721761,0.24954572530916572,0.04412267984366536,0.1550813257706815,0.3398828203776529,0.29438653735828163,0.05558730601379035,0.1669510186158167,0.4025297686476268,0.2560406980601572,0.047737532338591064,0.1141824604366292,0.3579073959258234
v2_0,lookback,24.0,192,0.34192425087610484,0.03864308895095709,0.2501114368341559,0.4354688967426636,1.9814023627656263,0.1275559435200817,1.7384968001031145,2.26361092433438,-0.38768498495078846,0.07397294810756036,-0.5491226715377713,-0.2206188602611947,0.22700417918364993,0.043879633298289214,0.1395917993684066,0.3361338103613098,0.27871421904033317,0.05886748766904362,0.1587247823624193,0.4182425085219772,0.23053311907817728,0.054942675743088185,0.0822517525426256,0.3623199641483932
v2_0,exit_buffer,0.003,1,0.35415652280471854,0.0,0.35415652280471854,0.35415652280471854,2.269964403051264,0.0,2.269964403051264,2.269964403051264,-0.18333843538827022,0.0,-0.18333843538827022,-0.18333843538827022,0.27596527999978515,0.0,0.27596527999978515,0.27596527999978515,0.3127746596397558,0.0,0.3127746596397558,0.3127746596397558,0.34856946568360314,0.0,0.34856946568360314,0.34856946568360314
v2_0,exit_buffer,0.05,240,0.3392224998669285,0.03829281629994671,0.2501114368341559,0.430027825426684,2.071531422471914,0.14402181456459553,1.7384968001031145,2.400797872845199,-0.26386512261335365,0.05791504137016997,-0.4346765129960892,-0.1623414309618126,0.23242978524890384,0.04267404470933757,0.1476393448010113,0.333416522703378,0.2696890750011846,0.05362272501855546,0.1587247823624193,0.4025853588137105,0.2683897252139037,0.06304640122726088,0.1212604050182803,0.432634108220298
v2_0,exit_buffer,0.08,240,0.35193453644789063,0.04056668679461989,0.2773791787937516,0.4465373696035397,2.0530264093603665,0.13217623584408367,1.7631184288647612,2.357055706682903,-0.3237780304262404,0.07686700875121422,-0.5491226715377713,-0.2114310864686286,0.23907224344221112,0.04751318377766215,0.1395917993684066,0.3538278587110961,0.2944472463790048,0.061057231134609896,0.162476439318878,0.4387356674623368,0.2579928494927218,0.06597469322785413,0.0822517525426256,0.4260364661439202
v2_0,exit_buffer,0.13,240,0.36337592644329003,0.039751011072799346,0.287353322582359,0.4404817956683007,2.0527261488206543,0.1124900696951821,1.828769742004247,2.283285595479446,-0.3840823924676199,0.06522568211968319,-0.5079038835371138,-0.2465918874479447,0.2601497034422746,0.0453049542125907,0.161104602884454,0.3430387666817931,0.31611185778619616,0.05512295266073849,0.2125476364277618,0.4182425085219772,0.2684135691905096,0.04735614407192144,0.1690751048411414,0.3623199641483932
v2_0,exit_buffer,0.2,240,0.36368222277810935,0.03942765946364912,0.2954823567239539,0.4410497926973244,2.034385727323815,0.11448679783277319,1.8163725770108503,2.277256194990265,-0.40542575909739814,0.06430279596295953,-0.5244484338557793,-0.2729888923064667,0.26069118813615727,0.044078540602908466,0.1740040662385962,0.3440868181403256,0.3070952645716911,0.05407563533598184,0.1912198138574463,0.4095758350784706,0.2529416400752075,0.0466974788366573,0.1349553901905509,0.3471418071540773
v2_0,target_vol,0.15,240,0.3081165115498187,0.017236465978430576,0.2501114368341559,0.3373708155657047,2.1441441575010183,0.11183682710733613,1.7923192141010604,2.400797872845199,-0.27704435761572926,0.046684891386431664,-0.371026482575202,-0.1623414309618126,0.1922716622100492,0.02193503339580419,0.1395917993684066,0.2300819651239201,0.22412214998791052,0.025825679264847363,0.1587247823624193,0.2777844992759102,0.19768174555081738,0.028778658503155724,0.0822517525426256,0.2532567309539644
v2_0,target_vol,0.2,240,0.35014635864720217,0.02434426278028051,0.3031124678202044,0.3897984037318529,2.0657075057092205,0.1094863975671838,1.7753124543100096,2.336127897819336,-0.33177434831230085,0.06624627245777256,-0.4519391174664514,-0.1788787023335274,0.2410928836078773,0.028356842475692208,0.1760177072089688,0.2930174006741191,0.28642504611883657,0.031648752972259664,0.2122002436248731,0.3421676346936853,0.25382204930049423,0.03213011833482569,0.1546859328752312,0.3311536773717087
v2_0,target_vol,0.25,241,0.37351844992025346,0.029416052347114523,0.3163167942781066,0.4242399312743752,2.0179476808125654,0.11660552094575043,1.7432037185437017,2.280804034444253,-0.3695838156658246,0.08143770438546567,-0.5261782358413806,-0.18333843538827022,0.2722201032348759,0.03011284975800938,0.2025080632238698,0.325930624967242,0.32901762593239403,0.0347161700085277,0.2411662513610093,0.3886558196018144,0.28890502659061207,0.038345845058463675,0.1616915972429993,0.3792330672951656
v2_0,target_vol,0.3,240,0.3863531907226295,0.03646531045095226,0.3213106736174653,0.4465373696035397,1.9849204336299393,0.11098687647536688,1.7384968001031145,2.2287779372313032,-0.39797276059293407,0.09249976105262508,-0.5491226715377713,-0.2101925804530378,0.2867738761199316,0.03531505172340941,0.2091912645183358,0.3538278587110961,0.3477109426727162,0.04302544691693859,0.2473315210027793,0.4387356674623368,0.3075775643599729,0.050878189369784124,0.1756452050015089,0.432634108220298
v2_0,scale_threshold,0.1,241,0.35360128536887225,0.04161460895300259,0.2735899182520429,0.4400957118149688,2.0560914701573823,0.12152798580081955,1.772589983064815,2.360386186476876,-0.34411356325014436,0.08580569851683446,-0.5374230566972222,-0.1623414309618126,0.24865844465840814,0.047061319112308445,0.1518599665299378,0.3471762390769826,0.30022721850333417,0.05799962909024761,0.1800913151124386,0.4244202215850909,0.27231136007329515,0.053148083265098275,0.1501068140557522,0.4122262297830905
v2_0,scale_threshold,0.2,240,0.35506985508363265,0.04068552912872807,0.2757752655128271,0.4452303873563532,2.057430823107065,0.12858076810135294,1.7671779099907865,2.400797872845199,-0.34322464264320807,0.08799182432803958,-0.5491226715377713,-0.1623414309618126,0.25040119677055495,0.046792481282158835,0.1491014979581204,0.3538278587110961,0.30069548101779386,0.05834265968369946,0.1658896256310889,0.4356873682891649,0.2701014902237137,0.05434647337764767,0.1398980564785044,0.4262110010076905
v2_0,scale_threshold,0.3,240,0.3542748446397984,0.03990589526236607,0.2640400964265361,0.4465373696035397,2.0540017623193854,0.12516921176177384,1.7432037185437017,2.3787709137645967,-0.34166020423065435,0.08389340618011804,-0.5475224271600139,-0.1636329298739681,0.2486690622055215,0.04575376566592848,0.1395917993684066,0.35209603301886,0.29868184234465256,0.05806914441996425,0.1636188121543158,0.4387356674623368,0.2635793852440725,0.056056500105893074,0.1087200371167507,0.432634108220298
v2_0,scale_threshold,0.5,240,0.3552715139332312,0.0407779530425688,0.2501114368341559,0.4357709397967595,2.045036789613309,0.1331866420779033,1.7384968001031145,2.395667990287978,-0.34748299811451416,0.08848096712612882,-0.5475224271600141,-0.1634423970021932,0.2447279951156514,0.046758503043368094,0.1422553979597862,0.3381784067550466,0.2877911828770312,0.05937747106742564,0.1587247823624193,0.4108886865026189,0.24206329053797074,0.05878588748595011,0.0822517525426256,0.3818570673441526
v2_0,execution_hedge_ratio,0.6,320,0.3731957948506709,0.04521918643923739,0.2501114368341559,0.4465373696035397,1.9800363598252901,0.07666681440806374,1.7384968001031145,2.142227361022312,-0.36796384086301387,0.08448364038042881,-0.5491226715377713,-0.2155939408990195,0.2680327242076445,0.04961760063326778,0.1422553979597862,0.3538278587110961,0.31779778654190294,0.06103852049130019,0.162476439318878,0.4387356674623368,0.2756510594697367,0.06303794836656505,0.0822517525426256,0.432634108220298
v2_0,execution_hedge_ratio,0.8,321,0.3657962314223266,0.0330425920564845,0.2873095803642613,0.4155160488123655,2.1773733957328343,0.08143938283971032,1.9445215889210132,2.400797872845199,-0.3411637443635443,0.08980304537242277,-0.5079078906832284,-0.1768847926365062,0.25440150265374306,0.041253412721800116,0.1566337245377038,0.3266419132367679,0.30390074185195026,0.05517955305062879,0.1834703744314845,0.4028439181934986,0.2704566389421041,0.05448147509551281,0.1366621414234954,0.3843897899104269
v2_0,execution_hedge_ratio,1.0,320,0.32463298878973645,0.02166777869665298,0.2757752655128271,0.3594601211184725,2.001631872322308,0.11186184662369715,1.7809330445278813,2.307919029646466,-0.32324268913635307,0.07904866598114149,-0.4723226882680624,-0.1623414309618126,0.22189035014497901,0.035064301182844676,0.1395917993684066,0.2813449289722967,0.2688367854027912,0.04770275208440575,0.1587247823624193,0.3607288528570931,0.2399397421509833,0.0448737844732897,0.1087200371167507,0.3242672950419794
