candidate,version,lookback,halflife,exit_buffer,target_vol,scale_threshold,execution_hedge_ratio,signal_spread_hedge_ratio,ann_return_full,ann_return_last_10y,ann_return_last_1y,ann_return_last_3y,ann_return_last_5y,ann_return_last_8y,ann_vol_full,ann_vol_last_10y,ann_vol_last_1y,ann_vol_last_3y,ann_vol_last_5y,ann_vol_last_8y,sharpe_repo_full,sharpe_repo_last_10y,sharpe_repo_last_1y,sharpe_repo_last_3y,sharpe_repo_last_5y,sharpe_repo_last_8y,max_dd_full,max_dd_last_10y,max_dd_last_1y,max_dd_last_3y,max_dd_last_5y,max_dd_last_8y,holding_day_ratio_full,holding_day_ratio_last_10y,holding_day_ratio_last_1y,holding_day_ratio_last_3y,holding_day_ratio_last_5y,holding_day_ratio_last_8y,avg_execution_scale_full,avg_execution_scale_last_10y,avg_execution_scale_last_1y,avg_execution_scale_last_3y,avg_execution_scale_last_5y,avg_execution_scale_last_8y,avg_target_vol_turnover_full,avg_target_vol_turnover_last_10y,avg_target_vol_turnover_last_1y,avg_target_vol_turnover_last_3y,avg_target_vol_turnover_last_5y,avg_target_vol_turnover_last_8y,cost_total_full,cost_total_last_10y,cost_total_last_1y,cost_total_last_3y,cost_total_last_5y,cost_total_last_8y,cost_days_full,cost_days_last_10y,cost_days_last_1y,cost_days_last_3y,cost_days_last_5y,cost_days_last_8y,distance
v2_3_lb15_h4p00_gap13_tv20_thr30_exec0p80,v2_3,15,4.0,0.13,0.2,0.3,0.8,1.0,0.3436266587676031,0.2875487826149951,0.1640796650564391,0.3344290445491893,0.2982315031320697,0.262905261702149,0.1399235900953367,0.150827254998823,0.1499562002447442,0.1529166620515772,0.1675260034923706,0.1528399017505061,2.4558164819347024,1.9064775966203125,1.094183933632913,2.187001992211875,1.7802102176075107,1.7201349823641738,-0.1624297510564899,-0.1318862068454783,-0.1259829847072988,-0.1259829847072987,-0.1318862068454784,-0.1318862068454788,0.7216786817713697,0.7135761589403974,0.6120689655172413,0.7464985994397759,0.7383333333333333,0.7020725388601037,0.9815859875461388,0.9262748248865178,0.6588282659803412,0.7853407410064418,0.8468722849360825,0.8771719215105576,0.0007603861810491,0.0007718412429858,0.0025619239000665,0.0016895592058382,0.0015539737025448,0.0009662012658309,1.7333246118215166,1.1327607572096452,0.091039390987854,0.2860190999875007,0.5118789388648204,0.8614262489448071,2719,1643,133,411,775,1261,1.3789287741114251
v2_3_lb15_h4p00_gap13_tv30_thr30_exec0p80,v2_3,15,4.0,0.13,0.3,0.3,0.8,1.0,0.3798195599991338,0.3312408204024393,0.2242534252753687,0.4447688021138143,0.3755174251866566,0.3150414803906971,0.1588606079753516,0.1768635609488791,0.2073706346609577,0.200709402503683,0.2086323983549309,0.1838958200995621,2.3908983154468704,1.872860744323595,1.0814136034352868,2.2159838879778078,1.7998998628574283,1.713151936896293,-0.1663664388535379,-0.1663664388535378,-0.1536979613862711,-0.1536979613862712,-0.1663664388535379,-0.1663664388535378,0.7216786817713697,0.7135761589403974,0.6120689655172413,0.7464985994397759,0.7383333333333333,0.7020725388601037,1.0549160439698502,1.0336481435343123,0.9056232718078728,0.9955096845642838,1.0335782623157488,1.0071471061030564,0.0003006847058015,0.0004833855121411,0.0,0.001635657419234,0.0009732161644442,0.0006051084960275,1.83413235479851,1.229864977749337,0.1163395125601462,0.3431977646345859,0.5951485843067159,0.9548805515198298,2799,1723,147,491,855,1341,1.3789287741114251
v2_3_lb20_h4p00_gap13_tv25_thr20_exec0p80,v2_3,20,4.0,0.13,0.25,0.2,0.8,1.0,0.374934866408916,0.3128974868284269,0.1021805612647315,0.3751758884588556,0.3320659407806676,0.2776949222843607,0.153634671746884,0.1695307989860028,0.1848002597013474,0.1851339155653028,0.1958181088848708,0.1752580434898025,2.44043133067403,1.845667505255261,0.5529243380386141,2.026510849258837,1.695787701513869,1.5844917400354213,-0.1982447753787898,-0.1982447753787897,-0.1450178089559762,-0.1450178089559767,-0.1498372979449095,-0.1982447753787893,0.733264675592173,0.7334437086092715,0.6293103448275862,0.7633053221288515,0.7483333333333333,0.7207253886010363,1.0483807976495374,1.0247976068173854,0.806460323119153,0.9322721753785466,0.9765421319690544,0.9867414601403126,0.0009253107116908,0.001115027650748,0.001552383458107,0.0032473954860629,0.0022449223368394,0.0013958066343043,1.4983542580479563,0.977009831818456,0.1055541544685313,0.2646730126612523,0.4825298166054541,0.7866377006709164,2799,1733,151,477,839,1345,1.4028757784500772
v2_3_lb17_h4p00_gap05_tv25_thr30_exec0p80,v2_3,17,4.0,0.05,0.25,0.3,0.8,1.0,0.3636719887632418,0.3137764505044045,0.1838765232852501,0.3902578259747191,0.3358114042100073,0.2862583264729548,0.1515637545371219,0.1671714316281559,0.1801337137661199,0.1826655576588911,0.1937205252405897,0.1724708632272269,2.39946542545018,1.8769741184148387,1.0207779512278847,2.1364609233202287,1.7334838618311037,1.6597489055053618,-0.1699509224994402,-0.1378385866760491,-0.1309963458550661,-0.1309963458550659,-0.1344110198826147,-0.1378385866760488,0.7062306900102987,0.706953642384106,0.6163793103448276,0.7450980392156863,0.7358333333333333,0.6974093264248704,1.0064729494026436,0.98143250640723,0.7755636600325178,0.8993400357854087,0.9503552198045332,0.947223282632056,0.0003403895249606,0.0005472156104914,0.0,0.0010713916809403,0.0011017274291227,0.0006850118730296,1.805515042615497,1.192360780320422,0.1027011264978557,0.3153914030187546,0.5586740996967856,0.9158566819597674,2724,1683,148,466,828,1308,1.4087214501209981
v2_3_lb17_h3p00_gap08_tv25_thr30_exec0p80,v2_3,17,3.0,0.08,0.25,0.3,0.8,1.0,0.3740242478661781,0.3325410714948831,0.2467822069329259,0.3993026629107081,0.3615700998483342,0.3180347606242504,0.1505435502921315,0.1654235032756129,0.1708557881425584,0.1755167341837916,0.1896874806469299,0.1702076686323848,2.484492010055426,2.010240775404416,1.4443889177872986,2.2750119227525043,1.9061358114684104,1.8685101745394517,-0.1699509224994402,-0.1404705675047021,-0.1059344452088919,-0.1081412167690405,-0.140470567504702,-0.1404705675047022,0.7093202883625128,0.7028145695364238,0.5991379310344828,0.7310924369747899,0.7291666666666666,0.6953367875647668,1.0123943107983069,0.9772928407039,0.7550532049867552,0.8827932196189165,0.9428931505753776,0.9467044057723434,0.0003403895249606,0.0005472156104914,0.0,0.0010713916809403,0.0011017274291227,0.0006850118730296,1.8685240507345573,1.2347873294230889,0.1012666367968132,0.3422014588686619,0.5855959674093258,0.94365208352145,2740,1677,144,459,823,1307,1.4616891000447203
v2_3_lb17_h5p00_gap08_tv25_thr30_exec0p80,v2_3,17,5.0,0.08,0.25,0.3,0.8,1.0,0.3635778409111942,0.2993590287404866,0.1020717061257838,0.3525632854168534,0.3036309961871744,0.2633547873182951,0.1522851106303583,0.1678015117884982,0.1803035665615961,0.1860169190897469,0.1948932543303641,0.1732225189029664,2.3874812147177464,1.784006744336173,0.5661102998254539,1.8953291299634605,1.5579348666038924,1.5203265082746993,-0.1624297510564899,-0.1490261084045241,-0.149026108404524,-0.1490261084045242,-0.1490261084045242,-0.1490261084045242,0.7147270854788877,0.7160596026490066,0.6163793103448276,0.7492997198879552,0.7366666666666667,0.7020725388601037,1.0197904597928265,0.9962194312232358,0.7734957795493773,0.9095408948561428,0.9538762284340911,0.9556301273758226,0.0003396769628685,0.0005460700843465,0.0,0.0010675155028367,0.0010994211031511,0.0006835778879696,1.6210091483638804,1.063340131970445,0.102547089976304,0.2991279431356057,0.5285624677402516,0.8602868532819217,2742,1696,148,468,827,1313,1.4616891000447203
v2_3_lb17_h3p00_gap13_tv20_thr30_exec0p80,v2_3,17,3.0,0.13,0.2,0.3,0.8,1.0,0.3573212710618125,0.3196348350987825,0.2176075010218536,0.3405892522881033,0.3077457240184251,0.2823891050130214,0.1391499437080127,0.1508122140082327,0.1464977081912209,0.1511668453302937,0.1664882870643474,0.1522836377376259,2.5678865656719387,2.1194227350931536,1.4853986707956848,2.2530684657996862,1.8484527016575163,1.85436274841003,-0.1693720987600923,-0.1332124824716554,-0.1008707366461965,-0.1008707366461965,-0.1332124824716555,-0.1332124824716553,0.7255406797116375,0.7214403973509934,0.603448275862069,0.7394957983193278,0.7366666666666667,0.7041450777202073,0.98813700106987,0.9405110341185086,0.6489494440081909,0.7774272050857807,0.8450744078179548,0.8813905358524249,0.0004790466089095,0.0007701229424687,0.0025409642447098,0.0016827487856103,0.0015505141908371,0.0009640502740956,1.6784121419370976,1.0644112671578374,0.0895955039709679,0.2979780005649755,0.5238733651746085,0.8459612978031618,2734,1658,131,408,775,1265,1.4756653847190122
v2_3_lb17_h3p00_gap13_tv30_thr30_exec0p80,v2_3,17,3.0,0.13,0.3,0.3,0.8,1.0,0.396906075720923,0.3676541874051668,0.3010496000818745,0.4579489846522913,0.3904543862485363,0.339195486027714,0.1581800748858988,0.1763632291627029,0.2020957100352547,0.1984062176161875,0.2073551466545926,0.1831459006048529,2.5092039942908486,2.0846419582507725,1.4896387460642175,2.3081382738628857,1.8830224016524952,1.852050659651653,-0.1699509224994403,-0.1679432786645448,-0.1226101467533155,-0.1226101467533151,-0.1679432786645446,-0.1679432786645448,0.7255406797116375,0.7214403973509934,0.603448275862069,0.7394957983193278,0.7366666666666667,0.7041450777202073,1.0613335217755424,1.0458275656358471,0.8927533494765435,0.986301678678161,1.0318494988135058,1.0107354396767911,0.0003006847058015,0.0004833855121411,0.0,0.001635657419234,0.0009732161644442,0.0006051084960275,1.7807125279984986,1.1595566263591617,0.1147287021535774,0.3546640034083452,0.6067992493099836,0.9388500689821137,2814,1738,145,488,855,1345,1.4756653847190122
v2_3_lb17_h5p00_gap13_tv20_thr30_exec0p80,v2_3,17,5.0,0.13,0.2,0.3,0.8,1.0,0.34156581312347,0.2748907970857934,0.0700837573072432,0.2964060295215995,0.2598691419493142,0.2366355487482259,0.14060326852358,0.1519377822696602,0.1509242422087317,0.1542459816032353,0.1673248669222909,0.1535820191112716,2.429287858739837,1.8092326541789017,0.4643638177776357,1.9216450661518067,1.5530814201693206,1.5407763885222867,-0.1624297510564899,-0.1503894342623868,-0.1389239919321758,-0.1389239919321755,-0.1389239919321757,-0.1503894342623867,0.7270854788877446,0.7264072847682119,0.6206896551724138,0.7591036414565826,0.7425,0.71139896373057,0.9855300162688296,0.93841001013442,0.6419612028202477,0.7727213976375007,0.8347650343779169,0.8791859715244875,0.0008358074573773,0.0008930896855598,0.0038341235129605,0.0020998340479372,0.0017980872335937,0.0011179816996437,1.4796563923794277,0.9505343410462452,0.0906724450937368,0.2399787980309686,0.4518543780920713,0.7615990224654485,2665,1603,104,359,718,1214,1.4756653847190122
v2_3_lb17_h5p00_gap13_tv30_thr30_exec0p80,v2_3,17,5.0,0.13,0.3,0.3,0.8,1.0,0.3744475997084318,0.313159577332913,0.0835556206690653,0.3931369083528175,0.3275650298699952,0.2822616920162093,0.1596081865456682,0.1780291551682021,0.2053016927808271,0.2035384326846987,0.2094688542141836,0.1852752423679976,2.346042567191829,1.7590353503449447,0.4069894385053431,1.931511917269333,1.563788712641056,1.5234722589409713,-0.1624297510564899,-0.1616567098454265,-0.1615656021986055,-0.1615656021986052,-0.1616567098454264,-0.1616567098454263,0.7270854788877446,0.7264072847682119,0.6206896551724138,0.7591036414565826,0.7425,0.71139896373057,1.0589098307581493,1.0458633206393426,0.8623639579819471,0.9906243454686996,1.0256714855538762,1.012334602416918,0.0002986902987449,0.0004801792716579,0.0,0.0016248082917724,0.0009667609336046,0.0006010948809976,1.5746490973467822,1.041823523576298,0.1133991685458133,0.2930038514451538,0.5310587694779396,0.8513899170189221,2804,1742,149,498,857,1353,1.4756653847190122
v2_3_lb17_h4p00_gap08_tv25_thr20_exec0p80,v2_3,17,4.0,0.08,0.25,0.2,0.8,1.0,0.3765732397287251,0.3280153067148188,0.1698216277652455,0.3949462774451342,0.3386446871551798,0.2915116048884973,0.153160464790168,0.1687731722206879,0.1869644221194693,0.1870487087098082,0.1961372628513359,0.1741899816431092,2.458684362473278,1.9435275310575175,0.9083098583148104,2.1114621970358702,1.7265698635340834,1.6735268133029806,-0.1624297510564898,-0.1389819002323782,-0.1302875092714144,-0.1302875092714147,-0.1389819002323782,-0.1389819002323785,0.717816683831102,0.7206125827814569,0.625,0.7535014005602241,0.7425,0.7067357512953368,1.0254009047136785,1.005238871650632,0.8132046145046534,0.92190250913982,0.9670353684945824,0.9653663802631748,0.0005261262898206,0.0008458089857877,0.0016500683961535,0.0022313630641107,0.0017028954247193,0.001058795082727,1.711122621739957,1.1124765561661936,0.1048942942537457,0.3042412099881384,0.5479029902966557,0.8793003266579981,2759,1711,150,472,836,1324,1.556574310108437
v2_3_lb17_h4p00_gap13_tv20_thr20_exec0p80,v2_3,17,4.0,0.13,0.2,0.2,0.8,1.0,0.354729680158772,0.3071633063225611,0.1426269250681926,0.3241175104028115,0.2912561820171031,0.2585919859365309,0.1407502737924883,0.1522419883708146,0.1542294448573346,0.1565607124613772,0.1691617816337608,0.1539226215999636,2.520277016879973,2.0175991499428263,0.9247710461522144,2.0702352800212878,1.721761140159185,1.680012874316792,-0.16242975105649,-0.1297356841505681,-0.1142766280489923,-0.1142766280489919,-0.1238459422136846,-0.129735684150568,0.7281153450051493,0.7288907284768212,0.625,0.7619047619047619,0.7483333333333333,0.7119170984455958,0.9871698529377416,0.9424606160810536,0.6712615113227837,0.7884306776019824,0.8415271646206973,0.8809304583513581,0.0013088831999037,0.0014567557571515,0.0025619239000665,0.0024271734077144,0.002596537964303,0.0016144277498257,1.5649351208037912,0.9823913452453984,0.0910400484398534,0.2555198191671255,0.4666810897997547,0.793000514471075,2674,1614,135,415,729,1220,1.5705505947827287
v2_3_lb17_h4p00_gap13_tv30_thr20_exec0p80,v2_3,17,4.0,0.13,0.3,0.2,0.8,1.0,0.3932428465338777,0.3541650325001195,0.1908283776659014,0.4329123793535732,0.3741997553448384,0.3144103150279791,0.1608123680361998,0.1797800913578094,0.2140021535757665,0.2089033886325928,0.2136174478517318,0.187182641197541,2.4453520045507715,1.9699902799317108,0.8917124172693875,2.072309033315656,1.751728424377413,1.679698037256403,-0.16242975105649,-0.1616567098454264,-0.1507938933232894,-0.1507938933232896,-0.1616567098454262,-0.1616567098454263,0.7281153450051493,0.7288907284768212,0.625,0.7619047619047619,0.7483333333333333,0.7119170984455958,1.0647207466645312,1.057481531475596,0.9242385669146728,1.0215341457213436,1.0503128167041993,1.0229924248938027,0.0003329860693441,0.0005353136975715,0.0,0.0018113695985054,0.0010777649111107,0.0006701128980999,1.6643849573937084,1.0790397114920762,0.1165016537648319,0.3142241377215878,0.552586432803554,0.8881487278855199,2811,1751,150,502,866,1357,1.5705505947827287
v2_3_lb20_h4p00_gap08_tv25_thr30_exec0p80,v2_3,20,4.0,0.08,0.25,0.3,0.8,1.0,0.3596509482553249,0.2950692872103784,0.1115619832320893,0.3595552002076803,0.3083183799832503,0.2561541194317067,0.1514559633269761,0.1667006951660246,0.1779504307276255,0.1820152442607673,0.1926627876640189,0.1717014876278759,2.374623886409013,1.770054329506579,0.6269273009113887,1.975412563205735,1.600300627440941,1.4918573098613028,-0.178373291780167,-0.1783732917801672,-0.1450178089559761,-0.1450178089559768,-0.1461495612640937,-0.1783732917801666,0.717816683831102,0.7214403973509934,0.6077586206896551,0.7507002801120448,0.7383333333333333,0.7067357512953368,1.022558555695669,1.0012903271200235,0.754567549729892,0.9012822751016244,0.9503356321729574,0.9588691348818532,0.0004843742828956,0.000778687795847,0.0024105034474969,0.0018546364986143,0.0015677580956388,0.000974771872936,1.5653516341267562,1.023194093143157,0.1029265721638108,0.271045132389884,0.5024401994047666,0.8329449128152892,2752,1708,146,469,829,1322,1.6072032809928878
v2_3_lb20_h4p00_gap13_tv20_thr30_exec0p80,v2_3,20,4.0,0.13,0.2,0.3,0.8,1.0,0.3466659574399069,0.2816903033107736,0.0762384169555565,0.2912242166401217,0.2720109473689578,0.2407630293803764,0.140253359894037,0.1516064841157393,0.15341807328878,0.1540459941449526,0.1668517433204144,0.1534567120489187,2.471712319061853,1.8580359867439824,0.4969324364545523,1.8905017183769712,1.6302553509830608,1.5689312390821086,-0.1852716632062033,-0.1852716632062039,-0.1281983668318047,-0.1281983668318049,-0.1281983668318052,-0.1852716632062035,0.733264675592173,0.7334437086092715,0.6293103448275862,0.7633053221288515,0.7483333333333333,0.7207253886010363,0.99245088342831,0.945397033332856,0.6573894777460375,0.7772314598999829,0.8361708881053093,0.8887096233625297,0.0012592578239433,0.0012013186688968,0.0046819951849644,0.0023784339090544,0.0024186549200457,0.0015038268932926,1.4335057021204478,0.9158647983282492,0.0927243191425037,0.2323764239414218,0.431257538136105,0.7269909551572886,2638,1572,111,366,678,1184,1.6211795656671797
v2_3_lb20_h4p00_gap13_tv30_thr30_exec0p80,v2_3,20,4.0,0.13,0.3,0.3,0.8,1.0,0.378521196280668,0.3183958534186075,0.088207654921788,0.3829918785109456,0.3391742526503931,0.2843884727669681,0.1592680116810446,0.1776986889869678,0.2042638476133157,0.2014938720777933,0.2090263441637397,0.1851149354097441,2.3766303872663843,1.7917737898559185,0.4318319465359856,1.900761916784641,1.622638782720625,1.5362805391012135,-0.1986171998375938,-0.1986171998375938,-0.1709742992765357,-0.1709742992765353,-0.1709742992765354,-0.1986171998375934,0.733264675592173,0.7334437086092715,0.6293103448275862,0.7633053221288515,0.7483333333333333,0.7207253886010363,1.066784888976025,1.054384316549206,0.8628981134898986,0.9900455305082376,1.0303270906524014,1.0237785019600425,0.0005312003613086,0.0004814495874679,0.0,0.0016291067273425,0.0009693185027688,0.0006026850794417,1.524755745033696,1.0034113188041958,0.1142774984942598,0.2815559909353466,0.5067318106074769,0.8130391876566558,2825,1759,151,503,865,1371,1.6211795656671797
v2_3_lb15_h6p00_gap13_tv25_thr30_exec0p80,v2_3,15,6.0,0.13,0.25,0.3,0.8,1.0,0.3690838452792515,0.3222667387261027,0.1399215801337698,0.3713865921162973,0.3322950954975818,0.2843525221648264,0.1533736494482512,0.1687360435546288,0.1822407790243816,0.1855059319359402,0.1955230783589913,0.1738218847488403,2.406435829146659,1.909886779002068,0.7677841418525216,2.002020033755827,1.699518534008908,1.6358844720599746,-0.1690195443713736,-0.1461495612640938,-0.1389583000267267,-0.1433948927305773,-0.1461495612640937,-0.1461495612640935,0.7265705458290422,0.7218543046357616,0.625,0.7521008403361344,0.7408333333333333,0.7062176165803109,1.0359615738581738,1.003383589762064,0.7857016854791442,0.908680359408125,0.9570500676255989,0.959935105111475,0.0003398677632848,0.0005463768181285,0.0,0.0010675155028367,0.0011000386604987,0.0006839618614499,1.6670034825140905,1.0653146300550809,0.1027439679065297,0.2994605043074055,0.529083687136363,0.8623424989075412,2787,1710,150,470,832,1321,1.6469779705497023
v2_3_lb24_h4p00_gap13_tv25_thr30_exec0p80,v2_3,24,4.0,0.13,0.25,0.3,0.8,1.0,0.3742598008048536,0.3128938016857794,0.141918490094252,0.3363594298389281,0.3129092078050279,0.281586149205969,0.1537133399089613,0.169545870793475,0.1778339218442174,0.1862933902718578,0.1960339010293878,0.175141581658773,2.4347906370814254,1.845481698972884,0.7980394776344901,1.8055360383322192,1.596199464286124,1.6077629683314214,-0.1945101910177109,-0.1945101910177111,-0.1533992707523173,-0.1945101910177108,-0.1945101910177112,-0.194510191017711,0.740216271884655,0.7413079470198676,0.6293103448275862,0.7619047619047619,0.7508333333333334,0.7274611398963731,1.0546906739724151,1.0295606695814818,0.7761866019440569,0.911838732810765,0.9661317650007686,0.9880407138387876,0.0007187445316762,0.0007829485765854,0.002481936022111,0.0018778470830828,0.0015763364675254,0.0009801055756634,1.4125813504711724,0.9026221701433116,0.0895289441452039,0.2455380796967375,0.4524585483729325,0.7283811865367553,2824,1749,150,477,842,1356,1.6957555408902827
v2_3_lb15_h4p00_gap13_tv25_thr30_exec1p00,v2_3,15,4.0,0.13,0.25,0.3,1.0,1.0,0.3459486205773854,0.3073753189002193,0.1024831026211587,0.342171633364587,0.3190523527325271,0.2858722410660725,0.1478719511971679,0.1675153867245157,0.1792854387413781,0.1806274629971067,0.1965199417661085,0.1759266869940531,2.339514815193777,1.8349079741893055,0.5716197776049853,1.894349993555896,1.6235113335839093,1.62495097219523,-0.1606000555018033,-0.1606000555018029,-0.1476331913212588,-0.147633191321259,-0.1606000555018024,-0.1606000555018027,0.7216786817713697,0.7135761589403974,0.6120689655172413,0.7464985994397759,0.7383333333333333,0.7020725388601037,1.0320632837051424,0.9969096829100882,0.7701199818837665,0.919814584232753,0.9661945027959156,0.961157406171385,0.000375336820336,0.0006033974379905,0.0,0.0020417481935366,0.0012148401751543,0.0007553410415467,1.800500557663467,1.196233180614294,0.1020575524534176,0.3214700679766622,0.5640874031211002,0.9212487543847868,2773,1697,147,465,829,1315,1.709246454503098
v2_3_lb15_h4p00_gap13_tv25_thr30_exec0p60,v2_3,15,4.0,0.13,0.25,0.3,0.6,1.0,0.360871843132833,0.313641218506703,0.2956821532766827,0.4345157096927734,0.3617630467189985,0.2953849421358874,0.1707924328842223,0.1764327784380299,0.1802294722445538,0.1808922481364441,0.193804226635455,0.1777848303019661,2.112926416227484,1.7776811161927373,1.640587133692933,2.402069265925785,1.866641677528908,1.6614743880801213,-0.280737480856839,-0.1566005090809139,-0.1296878031091793,-0.1296878031091793,-0.1417625396333001,-0.1566005090809142,0.7216786817713697,0.7135761589403974,0.6120689655172413,0.7464985994397759,0.7383333333333333,0.7020725388601037,0.9976644445412218,0.9737835269088968,0.7797226576474962,0.8670417053900897,0.9285019509997928,0.9342860395229876,0.0008192957432529,0.0006692637979141,0.0021217931657832,0.0015646383390144,0.0013474511131339,0.0008377934382179,1.7657135887420257,1.176215898583924,0.1031628781197421,0.3073486412608003,0.5484785059239842,0.9031281837121844,2681,1657,147,425,789,1275,1.7092464545030988
v2_3_lb15_h4p00_gap20_tv25_thr30_exec0p80,v2_3,15,4.0,0.2,0.25,0.3,0.8,1.0,0.3826954649567171,0.339651670408714,0.2088574105995613,0.3987329261288761,0.3583189338450983,0.3000132749817668,0.1538681326804893,0.1692881520928898,0.1761399429649336,0.1839916828737705,0.1950383553996292,0.1741399531063371,2.4871651997713715,2.0063522828363345,1.1857470093602858,2.167124730319637,1.837171632784284,1.7228285044878018,-0.1624297510564895,-0.1433948927305773,-0.1329818012777203,-0.1433948927305772,-0.1433948927305771,-0.1433948927305771,0.7427909371781668,0.7350993377483444,0.6163793103448276,0.757703081232493,0.7483333333333333,0.7170984455958549,1.0581047824634586,1.0220111651854609,0.7755648485735819,0.9128650469085176,0.965803586144704,0.974704132169986,0.0005721094013767,0.0005472156104914,0.0,0.0010713916809403,0.0011017274291227,0.0006850118730296,1.655037502597701,1.0561391419419714,0.1027011604005025,0.3007969758317415,0.5307942645970241,0.864940781286235,2833,1738,148,471,838,1339,1.7171328519673827
v2_3_lb15_h3p00_gap13_tv25_thr20_exec0p80,v2_3,15,3.0,0.13,0.25,0.2,0.8,1.0,0.3845214273587254,0.3368726043684162,0.2831586312658847,0.3985064760262622,0.3691822752488936,0.3196615014377808,0.1510360806262813,0.1660125862721744,0.1759713456689684,0.1769646546337549,0.1904290436449756,0.1707696996704277,2.5458911921196656,2.029199182621733,1.6091178378470408,2.25189870175493,1.938686810490813,1.871886535226698,-0.1699509224994405,-0.1450094494489984,-0.1131656397314143,-0.1131656397314141,-0.145009449448998,-0.1450094494489981,0.717816683831102,0.7081953642384106,0.6077586206896551,0.7324929971988795,0.7333333333333333,0.6979274611398963,1.025098302263422,0.9857126680426868,0.7909138256184256,0.8905305398748689,0.9533522919103564,0.9510268424824514,0.0007216207515954,0.0011600889897337,0.0016500683961535,0.0022365278255585,0.0017059684577807,0.0014522150254904,1.8400897859135488,1.2181465072250317,0.1009345017028501,0.341276238600573,0.5852670984395648,0.941519458044705,2767,1687,146,458,826,1310,1.7418631806134188
v2_3_lb15_h5p00_gap13_tv25_thr20_exec0p80,v2_3,15,5.0,0.13,0.25,0.2,0.8,1.0,0.3666375963038037,0.3120380834858096,0.1706586996157677,0.3672025061483837,0.322530495798514,0.2781959380741838,0.1534419320725175,0.1689018084827515,0.186332667361449,0.1866477172943193,0.1958188885972599,0.1739793497009129,2.3894224437328435,1.8474525896960745,0.9158818044756648,1.9673559980878452,1.647085723491473,1.5990170014569494,-0.1624297510564898,-0.1446822189561735,-0.1446822189561732,-0.1446822189561732,-0.1446822189561735,-0.1446822189561735,0.724768280123584,0.7201986754966887,0.625,0.7535014005602241,0.7408333333333333,0.705699481865285,1.0351248933742925,1.0041080653417849,0.813353537118742,0.9202893946542704,0.963508678459436,0.9631736196195604,0.0005263170902369,0.0008461157195696,0.0016500683961535,0.0022313630641107,0.0017035129820669,0.0010591790562074,1.7414972119259704,1.1387642611063056,0.1048985422102787,0.3193368350241539,0.5628792198269317,0.9074765561882738,2783,1710,150,471,833,1322,1.7418631806134188
v2_3_lb17_h4p00_gap08_tv20_thr30_exec0p80,v2_3,17,4.0,0.08,0.2,0.3,0.8,1.0,0.3514682933711619,0.3013852035272395,0.1426269250681926,0.3319549257822287,0.2920207407352135,0.2606602836136962,0.1408857830665589,0.1524842878862338,0.1542294448573346,0.1587119331068037,0.1705716300053699,0.1546138309905894,2.494703764432477,1.976500055875254,0.9247710461522144,2.091556187894472,1.7120123711429625,1.6858794710905345,-0.1624297510564898,-0.1297356841505681,-0.1142766280489923,-0.1142766280489919,-0.1283383768812832,-0.1297356841505681,0.717816683831102,0.7206125827814569,0.625,0.7535014005602241,0.7425,0.7067357512953368,0.9767109225109556,0.9374773279508176,0.6712615113227837,0.7920744701677241,0.8511081141194431,0.8829291290444177,0.0007603861810491,0.0007718412429858,0.0025619239000665,0.0016895592058382,0.0015539737025448,0.0009662012658309,1.6455515251215025,1.0506089819850404,0.0910400484398534,0.2706086507651015,0.4965474651186245,0.8196756256793342,2703,1655,135,416,780,1268,1.7748780973255396
v2_3_lb17_h4p00_gap08_tv30_thr30_exec0p80,v2_3,17,4.0,0.08,0.3,0.3,0.8,1.0,0.3868397002224129,0.3439408355647617,0.1908283776659014,0.43747066828614,0.3665513570557537,0.310904272491795,0.1602614358087758,0.1790707046288509,0.2140021535757665,0.2082889083408095,0.2128833911306185,0.1866282685841941,2.413804033828765,1.9206985099970828,0.8917124172693875,2.100307077179238,1.7218410281281613,1.6659012852146553,-0.1624297510564898,-0.1616567098454263,-0.1507938933232894,-0.1507938933232895,-0.1616567098454265,-0.1616567098454263,0.717816683831102,0.7206125827814569,0.625,0.7535014005602241,0.7425,0.7067357512953368,1.0498779691498692,1.044588589477687,0.9242385669146728,1.007319372798448,1.0406050268150766,1.0146248871389076,0.0002995453732555,0.0004815539030317,0.0,0.0016294597054966,0.0009695285247705,0.0006028156630697,1.7457065303687642,1.147060464795001,0.1165016537648319,0.328355546762217,0.5803063664343471,0.9138842352868052,2784,1736,150,497,861,1349,1.7748780973255396
