window,variant,annual,vol,sharpe,max_dd,calmar,total_return,win_rate,active_days_pct,signal_changes,entry_days,exit_days,entry_exit_cost_sum,rebalance_cost_sum,total_cost_sum,base_annual,base_max_dd,base_sharpe,annual_delta,max_dd_delta,sharpe_delta
last_3y,buffer_0p010,0.34954392904019893,0.15106410708382126,2.313878099754343,-0.20030879190798614,1.7450253965925042,1.4583866322155608,0.7567567567567568,0.7916666666666666,131,66,66,0.396,0.1956899999999936,0.5916899999999936,0.3871288446835326,-0.1190375768696529,2.746588419697867,-0.03758491564333366,-0.08127121503833325,-0.43271031994352427
last_3y,buffer_0p015,0.34350143466993477,0.15424279158678472,2.227017749978051,-0.20030879190798614,1.7148594996655244,1.4255050200736132,0.7567567567567568,0.8079268292682927,107,54,54,0.324,0.2018699999999932,0.5258699999999932,0.3871288446835326,-0.1190375768696529,2.746588419697867,-0.04362741001359782,-0.08127121503833325,-0.5195706697198164
last_3y,buffer_0p020,0.34350143466993477,0.15424279158678472,2.227017749978051,-0.20030879190798614,1.7148594996655244,1.4255050200736132,0.7567567567567568,0.8226626016260162,95,48,48,0.28800000000000003,0.20660999999999308,0.4946099999999931,0.3871288446835326,-0.1190375768696529,2.746588419697867,-0.04362741001359782,-0.08127121503833325,-0.5195706697198164
last_3y,buffer_0p030,0.3086587830983283,0.15832364434495408,1.949543192840012,-0.19080035259761471,1.6177055172915178,1.241605771917174,0.7027027027027027,0.8541666666666666,75,38,38,0.22800000000000004,0.21563999999999262,0.44363999999999265,0.3871288446835326,-0.1190375768696529,2.746588419697867,-0.07847006158520431,-0.07176277572796182,-0.7970452268578552
last_3y,buffer_0p040,0.3203844107033451,0.16651614165358705,1.9240441648585571,-0.1912731923627835,1.6750094811806104,1.3024159188754822,0.7297297297297297,0.8894817073170732,55,28,28,0.168,0.2216999999999924,0.3896999999999924,0.3871288446835326,-0.1190375768696529,2.746588419697867,-0.06674443398018748,-0.07223561549313061,-0.82254425483931
last_3y,buffer_0p050,0.29575653374336097,0.16844813879650825,1.755772048634186,-0.21916349040350658,1.3494790268161787,1.1759416257235067,0.7297297297297297,0.9100609756097561,45,23,23,0.138,0.2271299999999924,0.3651299999999924,0.3871288446835326,-0.1190375768696529,2.746588419697867,-0.09137231094017162,-0.10012591353385368,-0.9908163710636813
last_5y,base_0p000,0.43871027966070164,0.1470954825081901,2.9824864243283256,-0.11903757686965262,3.685477234983487,5.1625237566294295,0.7704918032786885,0.7601626016260162,211,106,106,0.6360000000000001,0.18458999999999398,0.820589999999994,0.43871027966070164,-0.11903757686965262,2.9824864243283256,0.0,0.0,0.0
last_5y,buffer_0p001,0.4506642334685522,0.14693679040499935,3.067061912992615,-0.12212408565459332,3.6902158247733166,5.422793085061656,0.7704918032786885,0.7654979674796748,187,94,94,0.5640000000000001,0.18752999999999387,0.7515299999999938,0.43871027966070164,-0.11903757686965262,2.9824864243283256,0.011953953807850581,-0.0030865087849406975,0.08457548866428954
last_5y,buffer_0p0015,0.4506642334685522,0.14693679040499935,3.067061912992615,-0.12212408565459332,3.6902158247733166,5.422793085061656,0.7704918032786885,0.7665142276422764,185,93,93,0.558,0.18752999999999387,0.7455299999999938,0.43871027966070164,-0.11903757686965262,2.9824864243283256,0.011953953807850581,-0.0030865087849406975,0.08457548866428954
last_5y,buffer_0p002,0.4506642334685522,0.14693679040499935,3.067061912992615,-0.12212408565459332,3.6902158247733166,5.422793085061656,0.7704918032786885,0.7680386178861789,179,90,90,0.54,0.18752999999999387,0.7275299999999939,0.43871027966070164,-0.11903757686965262,2.9824864243283256,0.011953953807850581,-0.0030865087849406975,0.08457548866428954
last_5y,buffer_0p0025,0.4539859134679982,0.14688472540523348,3.090763264972021,-0.12212408565459351,3.7174150458085515,5.49665386509902,0.7704918032786885,0.7693089430894309,175,88,88,0.528,0.18752999999999387,0.7155299999999939,0.43871027966070164,-0.11903757686965262,2.9824864243283256,0.015275633807296574,-0.0030865087849408918,0.10827684064369558
last_5y,buffer_0p003,0.456015799095679,0.1468075096273661,3.1062157532210737,-0.12212408565459308,3.734036546938342,5.542123771633975,0.7704918032786885,0.7710873983739838,169,85,85,0.51,0.1881899999999939,0.6981899999999939,0.43871027966070164,-0.11903757686965262,2.9824864243283256,0.01730551943497738,-0.0030865087849404615,0.12372932889274812
last_5y,buffer_0p0035,0.456015799095679,0.1468075096273661,3.1062157532210737,-0.12212408565459308,3.734036546938342,5.542123771633975,0.7704918032786885,0.7736280487804879,163,82,82,0.49200000000000005,0.18932999999999378,0.6813299999999938,0.43871027966070164,-0.11903757686965262,2.9824864243283256,0.01730551943497738,-0.0030865087849404615,0.12372932889274812
last_5y,buffer_0p004,0.45440792258564056,0.14685369938113876,3.094289925964253,-0.12212408565459308,3.7208706222853944,5.506086086167089,0.7704918032786885,0.7751524390243902,161,81,81,0.48600000000000004,0.1907099999999937,0.6767099999999937,0.43871027966070164,-0.11903757686965262,2.9824864243283256,0.015697642924938915,-0.0030865087849404615,0.11180350163592756
last_5y,buffer_0p0045,0.4342003837958066,0.15237080749890866,2.849629735006271,-0.2003087919079862,2.167655147135333,5.066552751321299,0.7868852459016393,0.7771849593495935,157,79,79,0.47400000000000003,0.1928699999999936,0.6668699999999936,0.43871027966070164,-0.11903757686965262,2.9824864243283256,-0.0045098958648950305,-0.08127121503833358,-0.1328566893220544
last_5y,buffer_0p005,0.43776691834856485,0.1521753633847315,2.8767266173158235,-0.20030879190798587,2.185460329418082,5.142349179784745,0.7868852459016393,0.7789634146341463,153,77,77,0.462,0.1938899999999936,0.6558899999999936,0.43871027966070164,-0.11903757686965262,2.9824864243283256,-0.0009433613121367923,-0.08127121503833325,-0.1057598070125021
