date,open,close,high,low
2023-04-25,60.0,65.31,69.97,55.0
2023-04-26,60.5,68.23,71.55,59.21
2023-04-27,65.99,66.9,71.55,63.18
2023-04-28,67.5,70.42,72.54,67.5
2023-05-04,71.78,65.7,72.0,64.62
2023-05-05,62.87,59.0,62.87,58.01
2023-05-08,58.3,65.34,67.0,57.5
2023-05-09,65.33,68.0,70.5,64.3
2023-05-10,68.0,67.56,69.88,66.4
2023-05-11,67.22,69.97,73.0,67.22
2023-05-12,70.11,68.86,71.97,68.22
2023-05-15,68.15,66.95,68.73,66.0
2023-05-16,67.5,80.34,80.34,67.23
2023-05-17,75.8,82.93,83.88,75.2
2023-05-18,78.8,94.06,99.48,77.16
2023-05-19,94.62,112.87,112.87,94.62
2023-05-22,113.0,118.16,122.99,107.25
2023-05-23,112.0,104.0,113.16,102.0
2023-05-24,100.8,100.7,102.15,96.88
2023-05-25,98.35,104.18,104.73,94.22
2023-05-26,98.55,95.85,98.6,90.01
2023-05-29,93.0,95.44,97.9,92.31
2023-05-30,93.61,97.01,100.98,93.61
2023-05-31,95.51,108.36,113.5,95.42
2023-06-01,108.01,118.0,118.88,103.3
2023-06-02,123.0,111.0,125.99,106.18
2023-06-05,105.56,104.05,107.9,100.0
2023-06-06,95.0,88.81,97.9,88.0
2023-06-07,87.5,92.84,95.8,87.5
2023-06-08,92.0,89.2,94.66,88.01
2023-06-09,89.4,86.2,89.48,84.73
2023-06-12,85.5,88.08,89.55,83.66
2023-06-13,88.8,93.35,93.98,85.28
2023-06-14,92.0,89.6,92.99,89.31
2023-06-15,88.88,86.51,90.63,85.8
2023-06-16,87.51,86.75,88.37,85.23
2023-06-19,86.99,88.07,88.83,86.18
2023-06-20,89.98,100.99,105.0,89.72
2023-06-21,99.0,97.72,105.98,96.6
2023-06-26,97.0,100.31,105.58,93.5
2023-06-27,98.27,104.0,104.88,96.01
2023-06-28,104.0,101.2,111.0,100.86
2023-06-29,98.4,106.99,109.42,96.8
2023-06-30,108.7,104.28,111.28,102.45
2023-07-03,101.72,102.0,106.89,99.66
2023-07-04,101.01,98.1,102.66,97.91
2023-07-05,98.52,98.0,100.7,95.5
2023-07-06,97.0,98.08,98.77,95.69
2023-07-07,97.02,93.03,98.08,93.0
2023-07-10,92.02,92.46,94.51,91.5
2023-07-11,93.15,95.64,97.0,91.0
2023-07-12,94.8,92.83,96.3,92.5
2023-07-13,93.39,96.08,97.37,93.01
2023-07-14,97.2,94.0,97.77,93.78
2023-07-17,92.78,93.38,95.46,92.69
2023-07-18,93.0,94.25,98.19,92.36
2023-07-19,93.12,95.47,96.8,92.01
2023-07-20,95.48,97.72,99.8,94.77
2023-07-21,96.62,90.2,96.62,89.66
2023-07-24,87.02,87.29,88.82,85.7
2023-07-25,87.98,89.0,89.85,86.69
2023-07-26,88.99,89.0,92.0,87.58
2023-07-27,88.21,87.08,89.79,86.6
2023-07-28,87.09,81.29,87.5,80.0
2023-07-31,80.7,80.01,82.18,79.5
2023-08-01,80.24,85.81,86.89,79.0
2023-08-02,85.81,88.96,92.41,84.53
2023-08-03,88.09,90.0,91.46,87.0
2023-08-04,89.03,89.79,91.58,87.59
2023-08-07,88.35,91.04,92.48,88.35
2023-08-08,94.18,91.59,98.87,91.51
2023-08-09,90.15,90.28,93.6,89.01
2023-08-10,88.0,87.97,91.0,87.65
2023-08-11,87.95,87.52,88.9,86.5
2023-08-14,87.5,84.96,88.23,83.5
2023-08-15,83.8,82.73,85.88,82.01
2023-08-16,82.6,80.95,82.76,80.35
2023-08-17,80.1,81.22,83.33,79.35
2023-08-18,80.8,79.19,81.73,79.15
2023-08-21,79.19,79.5,80.77,78.86
2023-08-22,79.51,78.84,80.75,75.91
2023-08-23,77.15,75.31,78.95,75.21
2023-08-24,75.02,74.49,76.98,74.25
2023-08-25,74.4,72.22,74.43,71.6
2023-08-28,75.55,72.01,77.43,71.34
2023-08-29,72.07,75.8,76.36,72.07
2023-08-30,76.5,81.2,81.7,76.5
2023-08-31,83.01,84.0,88.36,80.69
2023-09-01,82.5,80.59,83.33,79.8
2023-09-04,80.59,80.0,81.5,78.8
2023-09-05,81.49,82.0,83.09,80.31
2023-09-06,80.6,83.0,83.91,80.45
2023-09-07,81.94,81.08,83.0,80.68
2023-09-08,90.05,83.3,95.67,81.61
2023-09-11,78.3,77.3,80.0,73.5
2023-09-12,76.0,78.99,79.79,75.74
2023-09-13,77.22,75.0,77.96,73.15
2023-09-14,75.05,71.9,75.6,71.51
2023-09-15,71.9,70.22,72.31,69.33
2023-09-18,70.22,70.81,71.15,68.44
2023-09-19,71.03,68.44,71.13,67.95
2023-09-20,68.4,67.06,68.88,67.0
2023-09-21,67.06,66.88,67.6,65.52
2023-09-22,66.99,68.3,69.0,66.27
2023-09-25,68.3,68.59,69.6,67.0
2023-09-26,68.8,69.18,70.25,67.54
2023-09-27,69.5,68.04,69.8,68.03
2023-09-28,68.41,68.82,71.55,67.61
2023-10-09,68.68,68.72,69.9,68.01
2023-10-10,68.77,69.96,70.58,68.2
2023-10-11,70.28,74.07,74.5,69.24
2023-10-12,73.79,72.27,74.36,71.61
2023-10-13,73.15,70.16,73.15,70.0
2023-10-16,70.76,68.23,70.95,67.78
2023-10-17,68.25,68.24,68.75,67.1
2023-10-18,68.24,66.6,68.38,66.06
2023-10-19,66.0,66.24,68.59,65.9
2023-10-20,66.0,64.81,67.0,64.53
2023-10-23,63.73,63.53,65.0,62.76
2023-10-24,62.0,65.16,66.13,62.0
2023-10-25,64.7,63.39,64.7,62.28
2023-10-26,63.09,64.22,64.39,61.52
2023-10-27,63.52,64.85,65.29,62.18
2023-10-30,66.0,66.56,66.88,63.03
2023-10-31,66.88,68.73,70.99,65.0
2023-11-01,68.73,67.8,69.6,67.01
2023-11-02,68.0,67.83,70.89,67.23
2023-11-03,67.56,70.26,71.88,67.56
2023-11-06,70.84,73.7,76.32,70.26
2023-11-07,74.31,79.0,80.5,74.31
2023-11-08,77.53,73.87,77.94,73.26
2023-11-09,74.3,74.5,75.5,73.31
2023-11-10,73.47,80.55,86.8,72.67
2023-11-13,80.0,78.55,80.3,77.15
2023-11-14,78.32,78.42,79.39,77.15
2023-11-15,78.8,80.11,81.2,77.53
2023-11-16,79.2,78.57,79.32,78.0
2023-11-17,76.51,78.69,80.16,76.51
2023-11-20,80.21,88.12,90.88,79.07
2023-11-21,87.0,83.01,87.0,82.03
2023-11-22,82.61,77.68,82.61,77.62
2023-11-23,78.35,78.63,79.28,75.41
2023-11-24,78.4,76.98,78.4,76.51
2023-11-27,77.1,77.96,79.78,76.2
2023-11-28,79.69,81.3,86.6,78.21
2023-11-29,81.18,80.55,82.19,79.45
2023-11-30,81.13,77.11,81.13,76.05
2023-12-01,76.98,76.74,76.99,75.0
2023-12-04,76.02,78.45,78.87,76.02
2023-12-05,78.46,78.15,80.3,77.04
2023-12-06,78.16,76.47,78.88,75.85
2023-12-07,76.47,79.92,83.0,75.66
2023-12-08,79.93,81.3,83.3,79.93
2023-12-11,81.0,83.45,88.0,79.12
2023-12-12,82.2,83.02,83.47,80.52
2023-12-13,82.59,80.59,84.4,80.59
2023-12-14,80.94,79.17,82.6,79.02
2023-12-15,79.74,79.61,82.85,77.63
2023-12-18,79.6,76.68,79.6,76.12
2023-12-19,76.68,80.92,81.27,75.2
2023-12-20,81.91,89.0,96.59,81.75
2023-12-21,87.21,85.89,87.66,81.16
2023-12-22,85.0,81.61,89.0,79.64
2023-12-25,81.62,88.79,91.69,81.62
2023-12-26,86.99,85.77,87.8,83.11
2023-12-27,86.0,89.06,90.0,83.01
2023-12-28,88.95,89.07,93.8,87.3
2023-12-29,89.36,93.6,98.74,88.39
2024-01-02,92.05,90.79,94.99,89.46
2024-01-03,89.38,84.77,89.4,83.28
2024-01-04,85.0,81.3,85.27,81.01
2024-01-05,81.46,79.39,82.89,78.55
2024-01-08,79.04,77.94,80.68,77.56
2024-01-09,77.37,78.79,81.57,76.5
2024-01-10,76.91,68.92,77.43,68.8
2024-01-11,67.54,69.86,71.13,66.66
2024-01-12,69.8,66.98,69.8,66.2
2024-01-15,66.75,66.25,67.68,65.0
2024-01-16,65.98,66.26,66.73,64.58
2024-01-17,65.79,63.45,66.5,62.5
2024-01-18,63.2,65.85,65.92,61.3
2024-01-19,64.99,62.15,66.0,62.12
2024-01-22,63.4,63.19,67.05,61.5
2024-01-23,62.0,61.57,63.49,60.25
2024-01-24,61.15,60.9,62.0,58.05
2024-01-25,60.66,62.18,62.8,59.44
2024-01-26,62.01,59.11,62.01,59.06
2024-01-29,59.29,57.25,60.39,56.57
2024-01-30,56.95,53.99,58.02,53.84
2024-01-31,54.03,49.94,54.48,49.5
2024-02-01,49.77,49.85,51.5,48.95
2024-02-02,50.0,46.8,51.36,44.72
2024-02-05,46.08,40.89,46.78,40.57
2024-02-06,39.9,42.45,43.87,38.2
2024-02-07,42.51,38.68,43.2,37.55
2024-02-08,37.88,46.42,46.42,37.2
2024-02-19,47.0,48.75,51.58,46.54
2024-02-20,49.0,48.54,49.0,46.78
2024-02-21,48.0,49.4,51.35,47.56
2024-02-22,48.41,51.31,51.5,48.05
2024-02-23,51.62,55.26,57.49,50.65
2024-02-26,55.99,57.66,59.87,53.73
