lb_a,lb_b,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_calmar,last_3y_total_return,last_3y_win_rate,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_calmar,last_5y_total_return,last_5y_win_rate,full_common_annual,full_common_vol,full_common_sharpe,full_common_max_dd,full_common_calmar,full_common_total_return,full_common_win_rate,entry_exit_cost_sum,rebalance_cost_sum,total_cost_sum,avg_prev_weight,avg_next_weight
13,17,0.27580655376919494,0.1444829235705215,1.9089214625047017,-0.11804559057041973,2.336440966887818,1.0741857484582567,0.6216216216216216,0.3445470715881831,0.15576559365668186,2.2119587740768263,-0.11804559057041993,2.918762741778517,3.393312036443625,0.639344262295082,0.32009273341894784,0.1123448861710227,2.849197184922778,-0.11804559057041959,2.711602626342895,86.8758454782596,0.6185567010309279,0.6975,0.18502499999999408,0.8825249999999941,0.7572890025575447,0.7574168797953964
17,19,0.27042098214399757,0.15032019909455768,1.7989663649520014,-0.14174358626316702,1.907818119134666,1.0480706581351806,0.6756756756756757,0.3523218442884184,0.15952965023308027,2.2085038347019488,-0.1417435862631658,2.4856281231256987,3.5217921671534684,0.6721311475409836,0.31979281543979954,0.11436127022497748,2.7963384352996985,-0.1417435862631669,2.256136054340118,86.42168161205161,0.6237113402061856,0.5355,0.1893599999999939,0.724859999999994,0.7713664278403275,0.7714943705220061
17,20,0.24924287641177423,0.14913620589470689,1.671243243158168,-0.1650960449373288,1.5096841145188424,0.9475005392784506,0.6486486486486487,0.34999280916977193,0.15853413621669663,2.2076810554628747,-0.16509604493732893,2.1199345466006196,3.482993085202307,0.6885245901639344,0.31723374688769357,0.11406743355635755,2.7811070784805305,-0.16509604493732918,1.9215102760827263,83.53860954315067,0.6443298969072165,0.531,0.18836999999999385,0.7193699999999938,0.7722037368825185,0.7722037368825185
12,17,0.2633893409288146,0.14394630396782607,1.8297749484952783,-0.10825650584559224,2.4330116594053988,1.0143045624517022,0.6486486486486487,0.342250260481169,0.155425115447558,2.2020267412743064,-0.11121666284611774,3.077328987606069,3.3559209260783485,0.6557377049180327,0.3224950236265336,0.11200558212231475,2.879276349587252,-0.11121666284611816,2.8997005967778846,89.48907985375376,0.6494845360824743,0.7185,0.18703499999999404,0.905534999999994,0.7574168797953964,0.7575447570332481
14,20,0.252546092835332,0.14530171596746297,1.7380805942572901,-0.17468130664740242,1.4457533990463054,0.9629651832095465,0.5945945945945946,0.340456247149449,0.15507236471213276,2.1954669214044165,-0.17468130664740236,1.949013627638283,3.326892601345423,0.639344262295082,0.32017500268001364,0.11226023844169042,2.8520784128417573,-0.17468130664740208,1.8329093640585918,86.63031713107016,0.6134020618556701,0.5700000000000001,0.18659999999999388,0.7565999999999939,0.766316867161505,0.766316867161505
14,19,0.27519609418190427,0.14637349106230493,1.8800951742331886,-0.15773245193607147,1.7447018086895683,1.0712144963058408,0.6216216216216216,0.3421375958590942,0.15598802760312505,2.19335804879579,-0.15773245193607166,2.1691008518510904,3.3540933658056407,0.639344262295082,0.3223176992514982,0.11252337473426353,2.86445105306064,-0.157732451936071,2.0434456910752496,89.15569163221656,0.6134020618556701,0.5805,0.18758999999999393,0.7680899999999939,0.7654810644831116,0.7656090071647902
17,24,0.261241366064928,0.14845252693746172,1.759763686440855,-0.18695622738995585,1.3973397394248184,1.0040643868062533,0.6756756756756757,0.346287107716559,0.15800107182783882,2.191675687452807,-0.1869562273899553,1.852236283064643,3.4218096661419954,0.6557377049180327,0.30732458468452184,0.1134408372874861,2.7091177395463695,-0.18695622738995527,1.643831761985125,73.63948405047152,0.6237113402061856,0.5505,0.189404999999994,0.739904999999994,0.7744043043812452,0.7745324109659236
14,24,0.26571062562405623,0.145204277172653,1.8299090825548958,-0.1825881852263389,1.455245449176668,1.0254100908525245,0.6486486486486487,0.3381640209310537,0.1548885348828468,2.183273417795779,-0.18258818522633888,1.8520586121816196,3.2900282637497265,0.6557377049180327,0.311895679448809,0.11179164824299556,2.789972993070627,-0.18258818522633888,1.70819201177874,77.95210473713209,0.6237113402061856,0.5685,0.18748499999999407,0.7559849999999941,0.7685114014860364,0.7686395080707148
17,22,0.2548095167057023,0.1492527442488017,1.7072350527836146,-0.15779089300712185,1.6148556602325683,0.9736089303399342,0.6486486486486487,0.3437285420500924,0.15838252153954085,2.1702428949161487,-0.15779089300712312,2.1783801048301026,3.3799573942254026,0.6557377049180327,0.31291626659285243,0.11366857480143674,2.752882818663591,-0.15779089300712268,1.9831072670254004,79.06564715817153,0.634020618556701,0.5265,0.18805499999999395,0.714554999999994,0.7737516005121639,0.7738796414852753
13,18,0.26887733631470345,0.14634801360324284,1.837246230370055,-0.13454110511105077,1.998477239299997,1.040625987310063,0.6216216216216216,0.34054041634278787,0.15694253994481852,2.1698413729159918,-0.13454110511105022,2.531125458362378,3.3282510452730376,0.6229508196721312,0.31525784055605777,0.11248192081243494,2.802742327647074,-0.13454110511105097,2.343208347336245,81.7674208276398,0.6185567010309279,0.6825,0.18502499999999414,0.8675249999999941,0.7586339217191097,0.7587618316705039
17,23,0.2567723688349821,0.14980953594361004,1.713992151551915,-0.17546223896312735,1.463405290804147,0.9828703065208602,0.6756756756756757,0.3441283244371971,0.15862642308196295,2.1694262390281884,-0.1754622389631271,1.9612671448328818,3.3864759430869515,0.6721311475409836,0.31259030888035944,0.1137920719633192,2.7470306453434006,-0.17546223896312788,1.7815246786292749,78.6868755495843,0.634020618556701,0.5325,0.18934499999999405,0.7218449999999941,0.7739497950819673,0.774077868852459
16,19,0.2738291075686319,0.14951024959273132,1.8315072599674431,-0.14776190763843725,1.8531779397344543,1.0645713328468123,0.7027027027027027,0.3437877949602395,0.1585119945572476,2.1688440418688844,-0.14776190763843716,2.3266334365516155,3.3809230378382775,0.7049180327868853,0.31834621273995234,0.11377467412702587,2.798041085879347,-0.14776190763843683,2.154453863162917,84.8905036247378,0.654639175257732,0.5565,0.1879499999999939,0.7444499999999938,0.7690634595701126,0.7691914022517912
18,26,0.24956572132465982,0.15496346485176793,1.6104810354065375,-0.21558419173887508,1.157625331021231,0.9490084086231438,0.6486486486486487,0.35210232577260414,0.16238680740116193,2.1682939113567716,-0.21558419173887455,1.6332474238142962,3.518123812900975,0.6721311475409836,0.3017410970886909,0.11501362397882259,2.6235248194966045,-0.215584191738875,1.399643891580756,68.12028783697436,0.634020618556701,0.5415,0.191399999999994,0.7328999999999939,0.7764675724173289,0.776595744680851
16,20,0.2525214581467152,0.14842251032520418,1.7013690011941107,-0.16970517044061015,1.4880009695113408,0.9628495494799258,0.6756756756756757,0.3414404519780332,0.15748621154118334,2.168065690555678,-0.16970517044061073,2.011962576576429,3.3427984610852786,0.7049180327868853,0.31605830094020204,0.11339899687982066,2.7871348921645054,-0.16970517044061015,1.862396414438118,82.33189271538333,0.654639175257732,0.5489999999999999,0.18653999999999385,0.7355399999999939,0.7699001791656002,0.7699001791656002
13,16,0.27799520934316146,0.1444753542942767,1.924170462852252,-0.10343184224929554,2.68771398920969,1.0848617929414979,0.6216216216216216,0.33723727480212284,0.15568594985686257,2.1661381461344345,-0.1102371038777249,3.0591993343383437,3.2751955472847047,0.6229508196721312,0.3218044505090747,0.11221215436999764,2.867821692897789,-0.11023710387772505,2.9192026930063406,88.79906555879539,0.6185567010309279,0.6735,0.18352499999999405,0.8570249999999942,0.7550498593710049,0.755177703912043
16,24,0.26586888443668566,0.1478668735105312,1.7980287141037727,-0.19265932772864094,1.3799948726653908,1.026168716838212,0.6756756756756757,0.3399416716208863,0.15739799614106947,2.159758573522183,-0.19265932772864156,1.7644703510005506,3.318595053366127,0.6721311475409836,0.30852196300997603,0.11302905032770931,2.7295811308284628,-0.1926593277286414,1.601386066521139,74.74728129107235,0.6391752577319587,0.5385,0.18775499999999393,0.726254999999994,0.772098385857033,0.7722264924417115
14,22,0.2579547816968548,0.14580548578134944,1.7691706201211452,-0.17013500609012383,1.5161769915840315,0.9884632635630601,0.6486486486486487,0.3347819388177591,0.15523889755203285,2.156559625821532,-0.17013500609012416,1.96774283265619,3.236095757492617,0.6557377049180327,0.31650882280349935,0.11197138381672354,2.8266938570801785,-0.17013500609012402,1.860339209885108,82.66640417524289,0.6288659793814433,0.5565,0.186344999999994,0.742844999999994,0.7678617157490397,0.7679897567221511
12,18,0.2565331252081364,0.1458159946211156,1.759293456624599,-0.10974100600229167,2.337623232675481,0.981739931161363,0.6486486486486487,0.3380533155182739,0.15684913676898735,2.155276863373307,-0.12462494807748623,2.712565346932682,3.288254244356027,0.6721311475409836,0.31533535420305125,0.11231452687680328,2.8076096919229294,-0.12462494807748661,2.530274708776519,81.84606203448655,0.6494845360824743,0.7305,0.18685499999999414,0.9173549999999941,0.7587618316705039,0.7588897416218982
12,16,0.2656694392453067,0.14360061150938502,1.850057854579149,-0.10820715982076715,2.4551927957942703,1.02521269176016,0.6486486486486487,0.33356416036187864,0.1549917202437831,2.1521418036861766,-0.11993248720602487,2.7812660950562016,3.216809766153532,0.6721311475409836,0.3207548278763579,0.11178293313836668,2.8694436518258337,-0.11993248720602433,2.6744615687437028,87.65642397580535,0.6649484536082474,0.7365,0.18562499999999404,0.9221249999999941,0.755177703912043,0.7553055484530811
14,23,0.2612670885471877,0.14623818146090456,1.786586006042718,-0.18245517303196881,1.4319522116339771,1.0041868095965913,0.6486486486486487,0.33453631528255845,0.15546642928885884,2.1518234953540047,-0.18245517303196904,1.8335260640921505,3.2322001412739088,0.6557377049180327,0.3152023633518912,0.11213315994226354,2.810964780749837,-0.18245517303196884,1.7275605734492554,81.27800015206522,0.6237113402061856,0.5745,0.18652499999999408,0.7610249999999942,0.7680584016393442,0.7681864754098361
13,14,0.2786629208830651,0.1469822080998369,1.8958955950218463,-0.12218880029364794,2.2805929857186067,1.088126095202465,0.6216216216216216,0.3368145883281255,0.1567143517058172,2.1492261854893218,-0.12218880029364781,2.7565094961132486,3.268444021902136,0.6229508196721312,0.32456292140254894,0.11300578769709162,2.8720911381329373,-0.12218880029364834,2.6562411663143277,92.15451144249252,0.6205128205128205,0.6885,0.1834649999999941,0.8719649999999941,0.751597239969333,0.7517250191668796
18,19,0.2658670608533289,0.1566684458786681,1.6970045203565094,-0.17861343957369782,1.4885053526088627,1.0261599742711156,0.6756756756756757,0.3514843393365459,0.1637711588311113,2.146191929306756,-0.1786134395736987,1.967849340875147,3.507809480248194,0.7049180327868853,0.31304732833687354,0.11619436125741091,2.694169707972015,-0.17861343957369774,1.752652706784178,79.49395770479366,0.634020618556701,0.5295000000000001,0.18974999999999392,0.719249999999994,0.7727737973387923,0.7729017400204709
12,14,0.2654399485787631,0.14489204512391246,1.831984277340812,-0.10483426131482172,2.531996174243415,1.024113017875329,0.6216216216216216,0.33190633540663206,0.15526077379589573,2.137734646633623,-0.11212359832708477,2.960182694444049,3.1906677119561797,0.639344262295082,0.32636445297169026,0.1120563811425454,2.9125021676054885,-0.1121235983270846,2.910756146263044,94.21951234002476,0.6564102564102564,0.7215,0.1851149999999941,0.9066149999999942,0.7517250191668796,0.7518527983644263
16,22,0.25808801320399155,0.14866940628294004,1.7359860354376582,-0.1636985737558677,1.5766051425035126,0.9890941227986474,0.6756756756756757,0.33729695066546306,0.15788635436168696,2.136327436459653,-0.16369857375586733,2.060475805784921,3.276149431198287,0.6885245901639344,0.3128110744818857,0.11332716260267908,2.7602480049605584,-0.16369857375586772,1.9108967616809986,78.96243834234477,0.6494845360824743,0.5295000000000001,0.18643499999999397,0.715934999999994,0.7714468629961587,0.7715749039692702
15,26,0.2537114881797762,0.14802162555527093,1.7140163623256583,-0.19781620259394492,1.282561715637454,0.9684406645385748,0.6486486486486487,0.33439925157473893,0.15702009131872494,2.129659005839982,-0.19781620259394525,1.6904543065218773,3.2300275419877904,0.639344262295082,0.30549225333251173,0.11250849480057241,2.7152816671666775,-0.1978162025939446,1.5443237173023319,71.39009708124411,0.6443298969072165,0.5775,0.18893999999999395,0.766439999999994,0.7710843373493976,0.7712125096129198
18,24,0.25560140970278766,0.15492132834803166,1.6498787638108654,-0.22185163506043534,1.152127680434532,0.9773418641507339,0.6756756756756757,0.34481267338928,0.16232176346862998,2.1242541112234647,-0.22185163506043465,1.5542489614527724,3.3976524304503997,0.6721311475409836,0.30205417286424074,0.11517342847185648,2.6226029464604332,-0.22185163506043493,1.361514296624218,68.94156181715725,0.6237113402061856,0.5295000000000001,0.189974999999994,0.719474999999994,0.7758134768127082,0.7759415833973866
16,23,0.2600555943148979,0.14920597074452294,1.7429302126265214,-0.18124596395143022,1.434821436269813,0.9984262674182951,0.6756756756756757,0.3354450592947482,0.15809458108917657,2.121799855401327,-0.18124596395143033,1.8507725743599985,3.2466272488719454,0.6721311475409836,0.310798952816177,0.11346381414276654,2.7391900683429546,-0.18124596395143075,1.7147910278402838,76.95432966866854,0.6391752577319587,0.5565,0.18661499999999404,0.743114999999994,0.7716444672131147,0.7717725409836066
18,20,0.2385732121341333,0.15545364993611394,1.5346903223705497,-0.2010910513202423,1.1863939770954788,0.8981032752799931,0.6756756756756757,0.3426453376912544,0.16280416234359796,2.104647281487201,-0.20109105132024152,1.7039313059514758,3.362334419202833,0.7049180327868853,0.30914048724663523,0.11569916201979981,2.6719336756625034,-0.20109105132024171,1.537315983068399,75.55104498376608,0.634020618556701,0.5429999999999999,0.1887599999999939,0.731759999999994,0.7736114665984131,0.7736114665984131
18,23,0.24984723992131164,0.1562283699422083,1.599243722594908,-0.21337843603841816,1.1709113842990553,0.950323895141683,0.6756756756756757,0.3420024229093923,0.16279040861215616,2.100875756901649,-0.21337843603841888,1.6027974956560962,3.3519015019738783,0.6885245901639344,0.3061069725175074,0.11543989160003251,2.651656791034454,-0.21337843603841858,1.4345731377578994,72.58234157817118,0.634020618556701,0.5265,0.18925499999999404,0.7157549999999941,0.7753586065573771,0.7754866803278688
17,21,0.2465766283712545,0.14911657430265157,1.6535829737531054,-0.16242158876727208,1.5181271790449302,0.9350773434367579,0.6486486486486487,0.3322906339511764,0.15817265134722314,2.1008096603358233,-0.16242158876727136,2.0458526263236156,3.196716096611617,0.6557377049180327,0.31008309433929093,0.11383384471694703,2.7239973762664915,-0.16242158876727142,1.909124868761128,76.38626883758367,0.6391752577319587,0.5565,0.1874099999999939,0.7439099999999939,0.7724014336917563,0.7725294418842806
17,25,0.22927465522925372,0.14841033841398094,1.5448698364241111,-0.2091712819962122,1.0961096238507806,0.8557405313386144,0.6486486486486487,0.33204352806697335,0.15830943059961303,2.0974336576748764,-0.2091712819962128,1.5874240713071943,3.1928261541444884,0.6557377049180327,0.3047060742570873,0.1134244399854374,2.6864234400999343,-0.20917128199621293,1.4567299647883978,70.74524200655848,0.634020618556701,0.5385,0.19073999999999403,0.7292399999999941,0.7751153254741159,0.7752434648898001
13,26,0.23140844592662813,0.14450485765399576,1.6013886985080834,-0.18505605949988063,1.2504775393576204,0.865405469294604,0.5675675675675675,0.3249426389804557,0.1552150024615814,2.093500201830587,-0.18505605949988088,1.7559146123538034,3.0822701750546804,0.6065573770491803,0.3042423080798553,0.11152720408558006,2.7279649891195685,-0.18505605949988058,1.6440548280455072,70.28476500885203,0.6134020618556701,0.6345000000000001,0.1883999999999941,0.8228999999999941,0.7649320687003333,0.7650602409638554
14,25,0.23247724756049304,0.14503117460721623,1.6029467332806515,-0.20491900062512047,1.1344836098717255,0.8702591512236306,0.5945945945945946,0.3233200825318676,0.1550647555183238,2.0850649230454,-0.20491900062512092,1.57779455075203,3.0573384965419015,0.639344262295082,0.3079835577184016,0.11176536229942265,2.755626174174649,-0.20491900062512097,1.5029526631443368,73.696165129252,0.6237113402061856,0.5715000000000001,0.1888199999999941,0.7603199999999941,0.7692209123526397,0.7693490517683239
15,20,0.2452919813329224,0.14871003320275683,1.6494649086553705,-0.18421998814220217,1.3315166492334038,0.9291105129124757,0.6486486486486487,0.32786644449782143,0.15730100976915953,2.084325110048359,-0.1842199881422015,1.7797549972956115,3.1275057504123494,0.6557377049180327,0.31315034877849723,0.11321387723421701,2.766006751368928,-0.18421998814220142,1.6998717236740515,79.41563429796088,0.6391752577319587,0.579,0.18605999999999379,0.7650599999999939,0.7682364985922703,0.7682364985922703
12,26,0.2194201403334568,0.14304607034442554,1.5339123948329247,-0.15877374990534854,1.3819673621380237,0.8115374211189923,0.5675675675675675,0.32182253542147277,0.154454459171203,2.0836079265588103,-0.15877374990534868,2.026925329995191,3.0344359063466158,0.6229508196721312,0.3050606467315693,0.11105746269828246,2.746872108543924,-0.15877374990534898,1.921354423596013,71.00662146817831,0.6494845360824743,0.6735,0.19066499999999406,0.8641649999999941,0.7650602409638554,0.7651884132273776
15,19,0.26514085053991376,0.14983921213666404,1.769502433702644,-0.1650476005804796,1.6064508033282632,1.0226803963481905,0.6756756756756757,0.32944966525549835,0.15822540064897145,2.082154090962891,-0.1650476005804794,1.9960887895177508,3.1521673225816933,0.6557377049180327,0.3157139450880875,0.11355917821956175,2.78017109702633,-0.16504760058047982,1.9128660094282337,82.16866763687321,0.6288659793814433,0.5835000000000001,0.18725999999999385,0.7707599999999939,0.7674002047082907,0.7675281473899693
18,22,0.24518363627118434,0.1558396521683988,1.5733071324250731,-0.19651970324279938,1.2476287732241322,0.9286078412076371,0.6486486486486487,0.3388260528522056,0.16277546212549732,2.0815548512525557,-0.19651970324279897,1.7241327320425877,3.300649374275266,0.6721311475409836,0.3053382621948424,0.11540855863071613,2.64571593144892,-0.19651970324279938,1.5537284921380023,71.94156250260512,0.6391752577319587,0.5325,0.188234999999994,0.7207349999999941,0.7751600512163892,0.7752880921895007
13,15,0.2720793434271722,0.1465718795299544,1.8562861054911168,-0.12633800732193476,2.153582672345457,1.0560887117486786,0.5945945945945946,0.3251721665132272,0.15647455559763368,2.0781152901906355,-0.1263380073219349,2.5738269378004555,3.0858068931898295,0.5901639344262295,0.31890079086333056,0.11267728408429056,2.8302136802016835,-0.126338007321935,2.524187278422924,85.7370381535584,0.6134020618556701,0.6945,0.18346499999999405,0.877964999999994,0.7534509202453987,0.7535787321063395
14,21,0.24713976955560124,0.14561673143301654,1.6971934964031599,-0.17480286842738693,1.4138198748052184,0.9376968497108447,0.6486486486486487,0.3217604413373816,0.15490518747382154,2.077144391253895,-0.17480286842738713,1.8407045847250523,3.033488514491479,0.6721311475409836,0.3123736267154056,0.11214924459861661,2.785338660401987,-0.17480286842738718,1.7870051534375424,78.59379078492782,0.634020618556701,0.6015,0.18569999999999395,0.7871999999999939,0.7665130568356375,0.7666410650281618
15,24,0.255900294092932,0.14827425430463945,1.7258579063035961,-0.20677430434664124,1.237582662417932,0.9787520080272412,0.6756756756756757,0.32552209155534895,0.15695512771639392,2.0739818844500757,-0.20677430434664212,1.5742869627051665,3.0912034956102543,0.6557377049180327,0.30458590420677356,0.11273341075542768,2.7018246158413946,-0.20677430434664115,1.4730355648841107,71.16255557939255,0.6185567010309279,0.5805,0.18766499999999392,0.7681649999999939,0.7704330002562132,0.7705611068408916
16,25,0.23273859300144029,0.14737463054362485,1.5792310531529818,-0.21471855470332735,1.0839239921440924,0.8714472615524289,0.6486486486486487,0.3259437146329829,0.1573584776706229,2.071345118851725,-0.21471855470332835,1.518004417845173,3.0977134098656736,0.6721311475409836,0.30468929060030003,0.11290787385364226,2.6985654782168336,-0.21471855470332837,1.4190170524446857,70.73041597884824,0.6494845360824743,0.5415000000000001,0.18890999999999405,0.7304099999999941,0.7728088159917991,0.7729369554074833
16,21,0.24719228274823246,0.14858717184397854,1.6636179266390005,-0.16829678747329294,1.4687878863252781,0.9379412402940261,0.6486486486486487,0.3244953128181338,0.15730327083522652,2.0628643708117114,-0.16829678747329319,1.9281135290216256,3.0753845033454628,0.6557377049180327,0.3103008848308597,0.1132807008063798,2.739221090812532,-0.16829678747329296,1.8437718835251171,76.59366950993066,0.6391752577319587,0.5565,0.1858499999999939,0.7423499999999938,0.7700972862263185,0.7702252944188428
12,15,0.25756865962991715,0.1448744979797754,1.777874389361984,-0.10537813974512167,2.444232364064302,0.9866357051385788,0.5945945945945946,0.31916126260744804,0.15565088898945675,2.050494312493563,-0.10901348063523715,2.9277228903035635,2.993991249635675,0.6229508196721312,0.3189613949125365,0.11214435636146447,2.844203714402336,-0.10901348063523694,2.9258894684758565,85.80132118324619,0.6494845360824743,0.7455,0.185264999999994,0.9307649999999941,0.7535787321063395,0.7537065439672802
15,22,0.24943068841292404,0.14911599821536534,1.6727292268980833,-0.1783198798320566,1.3987822818624613,0.9483776335540635,0.6486486486486487,0.3221653257501278,0.15748662361766883,2.0456678691153503,-0.17831987983205672,1.8066708325148382,3.039669186586095,0.639344262295082,0.3091491455988127,0.11300453544076329,2.735723344138412,-0.17831987983205722,1.7336773997939618,75.44635482127094,0.634020618556701,0.5685,0.1861649999999939,0.7546649999999939,0.7697823303457106,0.769910371318822
13,20,0.2219014851478731,0.14527084875843524,1.527501815019087,-0.1750982988931075,1.2672966359504019,0.8226008429770664,0.6216216216216216,0.3175729629998474,0.15554596848435975,2.041666306714851,-0.17509829889310716,1.813683885037154,2.970008080226081,0.6557377049180327,0.3106099365590447,0.11231439914944735,2.7655397608078913,-0.1750982988931073,1.7739174996135372,76.94657607506682,0.6237113402061856,0.651,0.18539999999999396,0.836399999999994,0.7620936780138213,0.7620936780138213
