date,return_net,nav_net,return,nav,holding,next_holding,execution_scale,momentum_gap,signal_quality_derisk_triggered
2010-04-29,-0.0004199999999999,1.099129342237141,0.0019383744832868,1.1057004057050397,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0104941134094331,False
2010-04-30,0.0,1.099129342237141,-0.009200852148431,1.095527019751687,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0093600185429418,False
2010-05-04,0.0,1.099129342237141,-0.0060780148541655,1.088868390252497,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0077608840300862,False
2010-05-05,0.0,1.099129342237141,0.0004840600650787,1.089395467956345,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0003393114099025,False
2010-05-06,0.0,1.099129342237141,-0.0010576712105983,1.088243245732931,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0035431538254327,False
2010-05-07,0.0,1.099129342237141,0.0021929087228786,1.0906296638391126,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0131246421526849,False
2010-05-10,0.0,1.099129342237141,0.0010344273969268,1.0917578410432889,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0143970981706909,False
2010-05-11,0.0,1.099129342237141,-0.007696239899848,1.0833554107860794,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0139264470170245,False
2010-05-12,0.0,1.099129342237141,-0.008017420481529,1.0746696949268677,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0042672378397059,False
2010-05-13,-0.00048,1.0986017601528673,9.97279507805877e-05,1.0747768695333089,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0058149045615047,False
2010-05-14,0.0,1.0986017601528673,0.0039926875956459,1.0790681178083816,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0162139053780463,False
2010-05-17,-0.0021635201950845,1.096224913058421,-0.0021635201950846,1.076733532143631,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0228381685446789,False
2010-05-18,-0.0094837110396617,1.0858286327484965,-0.0094837110396617,1.066522102458067,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0115050416987496,False
2010-05-19,-0.0029464606300404,1.0826292814311325,-0.0029464606300404,1.0633796370721065,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0105029450906513,False
2010-05-20,-0.00213279542282,1.0803202546550852,-0.00213279542282,1.0611116658494388,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.012940519448697,False
2010-05-21,-0.0032621075595453,1.0767961337856449,-0.0032621075595453,1.0576502054627497,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,-3.0360885269087312e-05,False
2010-05-24,0.0007892632634776,1.0776460094162963,0.0038006652592554,1.0576502054627497,long_microcap_short_zz1000,cash,1.0,-0.0120363769359638,False
2010-05-25,0.0,1.0776460094162963,0.0,1.0576502054627497,cash,cash,0.0,-0.0114574692118631,False
2010-05-26,0.0,1.0776460094162963,0.0,1.0576502054627497,cash,cash,0.0,-0.002707167229681,False
2010-05-27,-0.003,1.0744130713880475,0.0,1.0576502054627497,cash,long_microcap_short_zz1000,0.0,0.0050391464263376,False
2010-05-28,0.0041524851049636,1.0788745556635646,0.0041524851049636,1.0620420821871954,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0040099530766909,False
2010-05-31,-0.0021476240127296,1.0765575387610986,-0.0021476240127295,1.0597612151089608,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0023287666493539,False
2010-06-01,-0.0101181240241612,1.065664796064768,-0.0071395426521176,1.0521950047126305,long_microcap_short_zz1000,cash,1.0,-0.0050257609108009,False
2010-06-02,0.0,1.065664796064768,0.0,1.0521950047126305,cash,cash,0.0,-0.0034997926896043,False
2010-06-03,-0.003,1.0624678016765738,0.0,1.0521950047126305,cash,long_microcap_short_zz1000,0.0,0.0050581320637991,False
2010-06-04,-0.0039330166087727,1.0582890981662936,-0.0039330166087727,1.048056704283428,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0041406187029802,False
2010-06-07,0.0,1.0582890981662936,-0.0035163298244479,1.0443713912364434,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,-0.0015379315512101,True
2010-06-08,-0.003,1.055114230871795,-0.0012988942584557,1.0443713912364434,long_microcap_short_zz1000,cash,0.0,-0.0180354194671734,False
2010-06-09,0.0,1.055114230871795,0.0,1.0443713912364434,cash,cash,0.0,-0.0130427862549906,False
2010-06-10,0.0,1.055114230871795,0.0,1.0443713912364434,cash,cash,0.0,-0.0100159610789725,False
2010-06-11,0.0,1.055114230871795,0.0,1.0443713912364434,cash,cash,0.0,-0.0134391694650386,False
2010-06-17,-0.003,1.0519488881791792,0.0,1.0443713912364434,cash,long_microcap_short_zz1000,0.0,0.0021984863019892,False
2010-06-18,-0.0087301124221013,1.0427652561230705,-0.0087301124221012,1.0352539115805228,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.006178779696261,False
2010-06-21,0.0049546562796569,1.0479317995475288,0.0049546562796569,1.0403832388745746,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0077285152857303,False
2010-06-22,0.0048240339117524,1.05298705808575,0.0048240339117524,1.0454020829001245,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0069116092076852,False
2010-06-23,-0.001444520519109,1.0514659966739888,-0.001444520519109,1.043891978140656,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0026972000114163,False
2010-06-24,-0.005053916448089,1.0461519753787918,-0.0020600967383039,1.0417414596813466,long_microcap_short_zz1000,cash,1.0,-0.0027294432219245,False
2010-06-25,0.0,1.0461519753787918,0.0,1.0417414596813466,cash,cash,0.0,-0.008812848253577,False
2010-06-28,-0.003,1.0430135194526553,0.0,1.0417414596813466,cash,long_microcap_short_zz1000,0.0,0.0017438127259656,False
2010-06-29,-0.005664167300478,1.0371057163818151,-0.0056641673004779,1.0358408617698671,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0077221738841433,False
2010-06-30,0.0,1.0371057163818151,-0.009336812214803,1.0261694101591023,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,-0.0021834090949344,True
2010-07-01,0.0,1.0371057163818151,-0.0042801451768227,1.0261694101591023,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0012540726450316,False
2010-07-02,0.0065762267338667,1.0439259587197312,0.0065762267338666,1.0329177328676669,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0109580310795245,False
2010-07-05,-2.175548390548343e-05,1.0439032476053378,-2.175548390548712e-05,1.0328952612425537,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0159775401517823,False
2010-07-06,0.0012653925615655,1.0452241950098518,0.0012653925615656,1.0342022792230063,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0169127390914534,False
2010-07-07,-0.00071501015585,1.0444768490952796,-0.00071501015585,1.0334628140901585,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0138526924448969,False
2010-07-08,0.0043596360984361,1.0490303880705762,0.0049626136666361,1.0385914907753224,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0199658951418585,False
2010-07-09,0.0062766845881103,1.0556148209398384,0.0062766845881102,1.0451104019788144,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0140536222615338,False
2010-07-12,0.0075711961931006,1.0636070878535189,0.0075711961931007,1.0530231378756465,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0207535772816349,False
2010-07-13,0.0012812190286037,1.0649698014934343,0.0012812190286038,1.054372291157453,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0239649003255898,False
2010-07-14,0.003126929126578,1.0682998865846502,0.003126929126578,1.0576692385849298,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0222737697177796,False
2010-07-15,0.0012462408928091,1.0696312455890953,0.0012462408928092,1.0589873492411206,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0290182846357978,False
2010-07-16,-0.0011651886095348,1.0683849234453322,-0.0011651886095348,1.0577534292441433,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0289182982616696,False
2010-07-19,-0.0002571714582919,1.0681101653365526,-0.0002571714582919,1.0574814052522312,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0273258419814457,False
2010-07-20,0.0011545004012256,1.0693432989509868,0.0011545004012256,1.0587022679588836,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0158817506488029,False
2010-07-21,0.0022153924552561,1.0717123140275615,0.0022153924552561,1.0610477089756822,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0119550042550791,False
2010-07-22,-0.0037691049457189,1.0676729178443725,-0.0034103326654785,1.0574291833141314,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0108418029965204,False
2010-07-23,0.0060382731807477,1.074119818590003,0.0060382731807478,1.0638142295922772,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0195033666220132,False
2010-07-26,0.0016450445334637,1.0758867935258594,0.0016450445334637,1.065564251375289,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0093737878498638,False
2010-07-27,5.647403968045417e-05,1.0759475531993286,5.647403968056107e-05,1.065624428093103,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0076637981031513,False
2010-07-28,0.0001788072368476,1.076139940408309,0.0001788072368476,1.065814969452608,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0088000368376139,False
2010-07-29,0.0043676231814553,1.0808401141585262,0.0043676231814554,1.0704700476203313,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.016365508458354,False
2010-07-30,-0.0010197662809817,1.0797379098549749,-0.0010197662809818,1.0693784183609671,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0080636026640121,False
2010-08-02,0.0,1.0797379098549749,0.0002274659302252,1.0696216655176625,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0032302172822316,True
2010-08-03,0.0,1.0797379098549749,-0.0022133046741427,1.0672542668858078,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,-0.0013536481505036,False
2010-08-04,-0.003,1.07649869612541,0.0010102035652535,1.0672542668858078,long_microcap_short_zz1000,cash,0.0,-0.0075883298858043,False
2010-08-05,0.0,1.07649869612541,0.0,1.0672542668858078,cash,cash,0.0,-0.0101169199954238,False
2010-08-06,0.0,1.07649869612541,0.0,1.0672542668858078,cash,cash,0.0,-0.0215335212437888,False
2010-08-09,0.0,1.07649869612541,0.0,1.0672542668858078,cash,cash,0.0,-0.0197133920291963,False
2010-08-10,0.0,1.07649869612541,0.0,1.0672542668858078,cash,cash,0.0,-0.0110060798160156,False
2010-08-11,0.0,1.07649869612541,0.0,1.0672542668858078,cash,cash,0.0,-0.0075775922902461,False
2010-08-12,0.0,1.07649869612541,0.0,1.0672542668858078,cash,cash,0.0,-0.0074734945130356,False
2010-08-13,-0.003,1.0732692000370336,0.0,1.0672542668858078,cash,long_microcap_short_zz1000,0.0,0.0017300117145857,False
2010-08-16,-0.0023524059438081,1.0707444351915605,0.0006495426842446,1.0679474940870923,long_microcap_short_zz1000,cash,1.0,-0.0087625100840815,False
2010-08-17,0.0,1.0707444351915605,0.0,1.0679474940870923,cash,cash,0.0,-0.0079970419022492,False
2010-08-18,0.0,1.0707444351915605,0.0,1.0679474940870923,cash,cash,0.0,-0.005847012362361,False
2010-08-19,0.0,1.0707444351915605,0.0,1.0679474940870923,cash,cash,0.0,-0.0009917823288414,False
2010-08-20,0.0,1.0707444351915605,0.0,1.0679474940870923,cash,cash,0.0,-0.0011603166168117,False
2010-08-23,-0.003,1.0675322018859856,0.0,1.0679474940870923,cash,long_microcap_short_zz1000,0.0,0.0059035761618846,False
2010-08-24,-7.147970038157148e-05,1.0674558950040471,-7.147970038159858e-05,1.0678711575201918,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0071611479131201,False
2010-08-25,0.0047579080062061,1.0725347519531587,0.004757908006206,1.0729519902501536,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.01553402377561,False
2010-08-26,0.0044110580848155,1.0772657650420074,0.0044110580848155,1.0776848438013655,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0202508307076529,False
2010-08-27,-0.0005119492788759,1.0767142596104364,-0.000511949278876,1.0771331238227255,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0198198555567101,False
2010-08-30,-0.0014143947810396,1.0751913605809724,-0.0014143947810396,1.075609632353906,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0161863233797185,False
2010-08-31,-0.0004056554968147,1.074755203295425,-0.0004056554968147,1.0751733053941148,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.014231905799741,False
2010-09-01,-0.003640288665451,1.0708427841107342,-0.0036402886654511,1.0712593641970931,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0109859544951316,False
2010-09-02,0.0034226207131502,1.074507872804159,0.0037839829470109,1.0753129913630408,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0125631866491038,False
2010-09-03,0.0069756044247002,1.082003214676067,0.0069756044247002,1.0828139494235305,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.016386413514511,False
2010-09-06,-0.00010886930323,1.0818854177399926,-0.00010886930323,1.082696064223329,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0147287039661532,False
2010-09-07,0.002575277307766,1.0846715727059013,0.002575277307766,1.085484306828731,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0195813723391353,False
2010-09-08,0.0029255943482715,1.0878448817287405,0.0029255943482716,1.0886599935819266,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0213997380824788,False
2010-09-09,0.0025128843114916,1.090578510065373,0.0025128843114916,1.0913956702003471,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0245293633423446,False
2010-09-10,0.0072170419414727,1.0984492609129837,0.0072170419414727,1.0992723185269249,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0295054081048065,False
2010-09-13,0.0013988672897782,1.0999858456535558,0.0013988672897782,1.1008100546158708,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0253764202105986,False
2010-09-14,-0.0013792059202883,1.098468738662997,-0.0013792059202884,1.0992918108714316,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0168831102645674,False
2010-09-15,0.0007065532386134,1.099244865307815,0.0007065532386133,1.100068519060584,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0241903181421188,False
2010-09-16,-0.0101615427514627,1.0880748416146635,-0.0098645021020934,1.0892168908418642,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.009228682915972,False
2010-09-17,0.004003070888727,1.0924304823378876,0.0040030708887271,1.093577103269103,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0100195289477325,False
2010-09-20,0.0076884669820069,1.1008295980314804,0.0076884669820069,1.1019850347198663,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0226317746319208,False
2010-09-21,0.0009092285773548,1.1018305037608087,0.0009092285773549,1.102986991005251,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.030345402585216,False
2010-09-27,-0.0003844093642929,1.1014069497972994,-0.000384409364293,1.1025629924772151,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0276601688262037,False
2010-09-28,-0.0014713121726879,1.0997864363449794,-0.0014713121726878,1.1009407781252285,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0283586995382165,False
2010-09-29,-0.0010666231249701,1.0986133786994452,-0.0010666231249701,1.0997664892320576,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0296883714914677,False
2010-09-30,-0.0002323386161614,1.0983581283873418,0.0001277073584874,1.0999069375053503,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0220358237547291,False
2010-10-08,0.0007857753167181,1.0992211910935454,0.0007857753167181,1.1007712172275292,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0178059600235314,False
2010-10-11,0.0037865159466816,1.1033834096625517,0.0037865159466816,1.1049393049952094,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0197790148189584,False
2010-10-12,-0.0018125394389255,1.101383483716282,-0.0018125394389255,1.1029365589272866,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0154172845897853,False
2010-10-13,0.0,1.101383483716282,-0.0022553880546955,1.100449008987195,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.006999394678387,True
2010-10-14,-0.0002999999999999,1.1010530686711673,-0.0066523972467883,1.0931283850295777,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.001410355903828,False
2010-10-15,-0.003,1.0977499094651535,-0.0087789467267913,1.0835318691718596,long_microcap_short_zz1000,cash,0.0,-0.0044927940196531,False
2010-10-18,0.0,1.0977499094651535,0.0,1.0835318691718596,cash,cash,0.0,-0.0102319629056103,False
2010-10-19,0.0,1.0977499094651535,0.0,1.0835318691718596,cash,cash,0.0,-0.0177656277432991,False
2010-10-20,0.0,1.0977499094651535,0.0,1.0835318691718596,cash,cash,0.0,-0.0192179424183447,False
2010-10-21,0.0,1.0977499094651535,0.0,1.0835318691718596,cash,cash,0.0,-0.0239343743796354,False
2010-10-22,0.0,1.0977499094651535,0.0,1.0835318691718596,cash,cash,0.0,-0.0315399751661888,False
2010-10-25,0.0,1.0977499094651535,0.0,1.0835318691718596,cash,cash,0.0,-0.0393784293201262,False
2010-10-26,0.0,1.0977499094651535,0.0,1.0835318691718596,cash,cash,0.0,-0.0366855988165877,False
2010-10-27,0.0,1.0977499094651535,0.0,1.0835318691718596,cash,cash,0.0,-0.0348729442465871,False
2010-10-28,0.0,1.0977499094651535,0.0,1.0835318691718596,cash,cash,0.0,-0.0385657211808332,False
2010-10-29,0.0,1.0977499094651535,0.0,1.0835318691718596,cash,cash,0.0,-0.038629382037032,False
2010-11-01,0.0,1.0977499094651535,0.0,1.0835318691718596,cash,cash,0.0,-0.0455710810686547,False
2010-11-02,0.0,1.0977499094651535,0.0,1.0835318691718596,cash,cash,0.0,-0.0450560132862329,False
2010-11-03,0.0,1.0977499094651535,0.0,1.0835318691718596,cash,cash,0.0,-0.0374233567254775,False
2010-11-04,0.0,1.0977499094651535,0.0,1.0835318691718596,cash,cash,0.0,-0.0380677372859696,False
