scenario,annual,max_dd,sharpe,vol,total_return,annual_1y,max_dd_1y,sharpe_1y,annual_3y,max_dd_3y,sharpe_3y,annual_5y,max_dd_5y,sharpe_5y
base_close_to_close,0.31349763114616436,-0.11267038809759132,2.153926519567155,0.14554704085688294,2.8367134593060657,0.37245507707946435,-0.06213882967547636,2.4876927922885863,0.34483357513885005,-0.10132928183114233,2.366801357090639,0.31349763114616436,-0.11267038809759132,2.153926519567155
t_plus_1_open,0.3009873315488556,-0.11723779135827976,2.0693611204112003,0.1454493991309969,2.6598691390664126,0.368057408330011,-0.06532715890666711,2.4599946021577175,0.3291578818233407,-0.09889273928104152,2.2594338292724645,0.3009873315488556,-0.11723779135827976,2.0693611204112003
worst_high_low,-0.1596910996255223,-0.5810010455551058,-0.8336246502131924,0.19156235313421052,-0.5759486917429006,-0.02193504562680415,-0.2760268068340994,-0.1224292285334095,-0.10069564288919675,-0.45414448982933536,-0.5117407127763614,-0.1596910996255223,-0.5810010455551058,-0.8336246502131924
