rebalance_date,entry_count,exit_count,turnover_frac_one_side,two_side_cost_rate
2014-01-14,7,7,0.23333333333333334,0.0014
2014-01-28,3,3,0.1,0.0006000000000000001
2014-02-11,4,4,0.13333333333333333,0.0008
2014-02-25,5,5,0.16666666666666666,0.001
2014-03-11,8,8,0.26666666666666666,0.0016
2014-03-25,6,6,0.2,0.0012000000000000001
2014-04-08,6,6,0.2,0.0012000000000000001
2014-04-22,7,7,0.23333333333333334,0.0014
2014-05-06,9,9,0.3,0.0018
2014-05-20,6,6,0.2,0.0012000000000000001
2014-06-03,4,4,0.13333333333333333,0.0008
2014-06-17,5,5,0.16666666666666666,0.001
2014-07-01,3,3,0.1,0.0006000000000000001
2014-07-15,6,6,0.2,0.0012000000000000001
2014-07-29,6,6,0.2,0.0012000000000000001
2014-08-12,2,2,0.06666666666666667,0.0004
2014-08-26,4,4,0.13333333333333333,0.0008
2014-09-09,7,7,0.23333333333333334,0.0014
2014-09-23,6,6,0.2,0.0012000000000000001
2014-10-08,4,4,0.13333333333333333,0.0008
2014-10-21,4,4,0.13333333333333333,0.0008
2014-11-04,4,4,0.13333333333333333,0.0008
2014-11-18,9,9,0.3,0.0018
2014-12-02,3,3,0.1,0.0006000000000000001
2014-12-16,7,7,0.23333333333333334,0.0014
2014-12-30,7,7,0.23333333333333334,0.0014
2015-01-13,4,4,0.13333333333333333,0.0008
2015-01-27,8,8,0.26666666666666666,0.0016
2015-02-10,7,7,0.23333333333333334,0.0014
2015-02-25,8,8,0.26666666666666666,0.0016
2015-03-10,9,9,0.3,0.0018
2015-03-24,6,6,0.2,0.0012000000000000001
2015-04-07,8,8,0.26666666666666666,0.0016
2015-04-21,7,7,0.23333333333333334,0.0014
2015-05-05,7,7,0.23333333333333334,0.0014
2015-05-19,15,15,0.5,0.003
2015-06-02,17,17,0.5666666666666667,0.0034
2015-06-16,15,15,0.5,0.003
2015-06-30,16,16,0.5333333333333333,0.0032
2015-07-14,21,21,0.7,0.0042
2015-07-28,11,11,0.36666666666666664,0.0021999999999999997
2015-08-11,10,10,0.3333333333333333,0.002
2015-08-25,18,18,0.6,0.0036
2015-09-08,11,11,0.36666666666666664,0.0021999999999999997
2015-09-22,8,8,0.26666666666666666,0.0016
2015-10-08,5,5,0.16666666666666666,0.001
2015-10-20,7,7,0.23333333333333334,0.0014
2015-11-03,6,6,0.2,0.0012000000000000001
2015-11-17,13,13,0.43333333333333335,0.0026000000000000003
2015-12-01,6,6,0.2,0.0012000000000000001
2015-12-15,8,8,0.26666666666666666,0.0016
2015-12-29,12,12,0.4,0.0024000000000000002
2016-01-12,14,14,0.4666666666666667,0.0028
2016-01-26,11,11,0.36666666666666664,0.0021999999999999997
2016-02-15,9,9,0.3,0.0018
2016-02-23,8,8,0.26666666666666666,0.0016
2016-03-08,11,11,0.36666666666666664,0.0021999999999999997
2016-03-22,8,8,0.26666666666666666,0.0016
2016-04-05,11,11,0.36666666666666664,0.0021999999999999997
2016-04-19,8,8,0.26666666666666666,0.0016
2016-05-03,7,7,0.23333333333333334,0.0014
2016-05-17,12,12,0.4,0.0024000000000000002
2016-05-31,10,10,0.3333333333333333,0.002
2016-06-14,8,8,0.26666666666666666,0.0016
2016-06-28,11,11,0.36666666666666664,0.0021999999999999997
2016-07-12,9,9,0.3,0.0018
2016-07-26,10,10,0.3333333333333333,0.002
2016-08-09,10,10,0.3333333333333333,0.002
2016-08-23,9,9,0.3,0.0018
2016-09-06,9,9,0.3,0.0018
2016-09-20,9,9,0.3,0.0018
2016-10-10,10,10,0.3333333333333333,0.002
2016-10-18,8,8,0.26666666666666666,0.0016
2016-11-01,12,12,0.4,0.0024000000000000002
2016-11-15,11,11,0.36666666666666664,0.0021999999999999997
2016-11-29,12,12,0.4,0.0024000000000000002
2016-12-13,16,16,0.5333333333333333,0.0032
2016-12-27,14,14,0.4666666666666667,0.0028
2017-01-10,14,14,0.4666666666666667,0.0028
2017-01-24,17,17,0.5666666666666667,0.0034
2017-02-07,14,14,0.4666666666666667,0.0028
2017-02-21,15,15,0.5,0.003
2017-03-07,14,14,0.4666666666666667,0.0028
2017-03-21,13,13,0.43333333333333335,0.0026000000000000003
2017-04-05,12,12,0.4,0.0024000000000000002
2017-04-18,12,12,0.4,0.0024000000000000002
2017-05-02,12,12,0.4,0.0024000000000000002
2017-05-16,11,11,0.36666666666666664,0.0021999999999999997
2017-05-31,11,11,0.36666666666666664,0.0021999999999999997
2017-06-13,8,8,0.26666666666666666,0.0016
2017-06-27,11,11,0.36666666666666664,0.0021999999999999997
2017-07-11,10,10,0.3333333333333333,0.002
2017-07-25,11,11,0.36666666666666664,0.0021999999999999997
2017-08-08,8,8,0.26666666666666666,0.0016
2017-08-22,11,11,0.36666666666666664,0.0021999999999999997
2017-09-05,12,12,0.4,0.0024000000000000002
2017-09-19,6,6,0.2,0.0012000000000000001
2017-10-09,7,7,0.23333333333333334,0.0014
2017-10-17,7,7,0.23333333333333334,0.0014
2017-10-31,9,9,0.3,0.0018
2017-11-14,8,8,0.26666666666666666,0.0016
2017-11-28,8,8,0.26666666666666666,0.0016
2017-12-12,5,5,0.16666666666666666,0.001
2017-12-26,10,10,0.3333333333333333,0.002
2018-01-09,5,5,0.16666666666666666,0.001
2018-01-23,6,6,0.2,0.0012000000000000001
2018-02-06,10,10,0.3333333333333333,0.002
2018-02-22,6,6,0.2,0.0012000000000000001
2018-03-06,5,5,0.16666666666666666,0.001
2018-03-20,3,3,0.1,0.0006000000000000001
2018-04-03,8,8,0.26666666666666666,0.0016
2018-04-17,7,7,0.23333333333333334,0.0014
2018-05-02,7,7,0.23333333333333334,0.0014
2018-05-15,8,8,0.26666666666666666,0.0016
2018-05-29,5,5,0.16666666666666666,0.001
2018-06-12,6,6,0.2,0.0012000000000000001
2018-06-26,7,7,0.23333333333333334,0.0014
2018-07-10,4,4,0.13333333333333333,0.0008
2018-07-24,5,5,0.16666666666666666,0.001
2018-08-07,7,7,0.23333333333333334,0.0014
2018-08-21,6,6,0.2,0.0012000000000000001
2018-09-04,3,3,0.1,0.0006000000000000001
2018-09-18,7,7,0.23333333333333334,0.0014
2018-10-08,5,5,0.16666666666666666,0.001
2018-10-16,6,6,0.2,0.0012000000000000001
2018-10-30,5,5,0.16666666666666666,0.001
2018-11-13,5,5,0.16666666666666666,0.001
2018-11-27,6,6,0.2,0.0012000000000000001
2018-12-11,7,7,0.23333333333333334,0.0014
2018-12-25,6,6,0.2,0.0012000000000000001
2019-01-08,4,4,0.13333333333333333,0.0008
2019-01-22,2,2,0.06666666666666667,0.0004
2019-02-11,2,2,0.06666666666666667,0.0004
2019-02-19,3,3,0.1,0.0006000000000000001
2019-03-05,5,5,0.16666666666666666,0.001
2019-03-19,3,3,0.1,0.0006000000000000001
2019-04-02,4,4,0.13333333333333333,0.0008
2019-04-16,6,6,0.2,0.0012000000000000001
2019-04-30,7,7,0.23333333333333334,0.0014
2019-05-14,3,3,0.1,0.0006000000000000001
2019-05-28,5,5,0.16666666666666666,0.001
2019-06-11,6,6,0.2,0.0012000000000000001
2019-06-25,3,3,0.1,0.0006000000000000001
2019-07-09,6,6,0.2,0.0012000000000000001
2019-07-23,5,5,0.16666666666666666,0.001
2019-08-06,2,2,0.06666666666666667,0.0004
2019-08-20,3,3,0.1,0.0006000000000000001
2019-09-03,0,0,0.0,0.0
2019-09-17,4,4,0.13333333333333333,0.0008
2019-10-08,3,3,0.1,0.0006000000000000001
2019-10-22,3,3,0.1,0.0006000000000000001
2019-11-05,4,4,0.13333333333333333,0.0008
2019-11-19,4,4,0.13333333333333333,0.0008
2019-12-03,4,4,0.13333333333333333,0.0008
2019-12-17,3,3,0.1,0.0006000000000000001
2019-12-31,2,2,0.06666666666666667,0.0004
2020-01-14,4,4,0.13333333333333333,0.0008
2020-02-03,9,9,0.3,0.0018
2020-02-11,4,4,0.13333333333333333,0.0008
2020-02-25,6,6,0.2,0.0012000000000000001
2020-03-10,5,5,0.16666666666666666,0.001
2020-03-24,4,4,0.13333333333333333,0.0008
2020-04-07,7,7,0.23333333333333334,0.0014
2020-04-21,4,4,0.13333333333333333,0.0008
2020-05-06,6,6,0.2,0.0012000000000000001
2020-05-19,7,7,0.23333333333333334,0.0014
2020-06-02,4,4,0.13333333333333333,0.0008
2020-06-16,3,3,0.1,0.0006000000000000001
2020-06-30,3,3,0.1,0.0006000000000000001
2020-07-14,6,6,0.2,0.0012000000000000001
2020-07-28,4,4,0.13333333333333333,0.0008
2020-08-11,3,3,0.1,0.0006000000000000001
2020-08-25,3,3,0.1,0.0006000000000000001
2020-09-08,3,3,0.1,0.0006000000000000001
2020-09-22,2,2,0.06666666666666667,0.0004
2020-10-09,2,2,0.06666666666666667,0.0004
2020-10-20,3,3,0.1,0.0006000000000000001
2020-11-03,4,4,0.13333333333333333,0.0008
2020-11-17,3,3,0.1,0.0006000000000000001
2020-12-01,3,3,0.1,0.0006000000000000001
2020-12-15,3,3,0.1,0.0006000000000000001
2020-12-29,5,5,0.16666666666666666,0.001
2021-01-12,5,5,0.16666666666666666,0.001
2021-01-26,3,3,0.1,0.0006000000000000001
2021-02-09,2,2,0.06666666666666667,0.0004
2021-02-23,3,3,0.1,0.0006000000000000001
2021-03-09,2,2,0.06666666666666667,0.0004
2021-03-23,4,4,0.13333333333333333,0.0008
2021-04-06,5,5,0.16666666666666666,0.001
2021-04-20,4,4,0.13333333333333333,0.0008
2021-05-06,5,5,0.16666666666666666,0.001
2021-05-18,6,6,0.2,0.0012000000000000001
2021-06-01,5,5,0.16666666666666666,0.001
2021-06-15,7,7,0.23333333333333334,0.0014
2021-06-29,4,4,0.13333333333333333,0.0008
2021-07-13,5,5,0.16666666666666666,0.001
2021-07-27,5,5,0.16666666666666666,0.001
2021-08-10,5,5,0.16666666666666666,0.001
2021-08-24,3,3,0.1,0.0006000000000000001
2021-09-07,6,6,0.2,0.0012000000000000001
2021-09-22,6,6,0.2,0.0012000000000000001
2021-10-08,2,2,0.06666666666666667,0.0004
2021-10-19,5,5,0.16666666666666666,0.001
2021-11-02,3,3,0.1,0.0006000000000000001
2021-11-16,3,3,0.1,0.0006000000000000001
2021-11-30,3,3,0.1,0.0006000000000000001
2021-12-14,4,4,0.13333333333333333,0.0008
2021-12-28,3,3,0.1,0.0006000000000000001
2022-01-11,2,2,0.06666666666666667,0.0004
2022-01-25,8,8,0.26666666666666666,0.0016
2022-02-08,6,6,0.2,0.0012000000000000001
2022-02-22,6,6,0.2,0.0012000000000000001
2022-03-08,7,7,0.23333333333333334,0.0014
2022-03-22,5,5,0.16666666666666666,0.001
2022-04-06,5,5,0.16666666666666666,0.001
2022-04-19,4,4,0.13333333333333333,0.0008
2022-05-05,7,7,0.23333333333333334,0.0014
2022-05-17,3,3,0.1,0.0006000000000000001
2022-05-31,4,4,0.13333333333333333,0.0008
2022-06-14,6,6,0.2,0.0012000000000000001
2022-06-28,5,5,0.16666666666666666,0.001
2022-07-12,6,6,0.2,0.0012000000000000001
2022-07-26,4,4,0.13333333333333333,0.0008
2022-08-09,6,6,0.2,0.0012000000000000001
2022-08-23,5,5,0.16666666666666666,0.001
2022-09-06,6,6,0.2,0.0012000000000000001
2022-09-20,5,5,0.16666666666666666,0.001
2022-10-10,4,4,0.13333333333333333,0.0008
2022-10-18,3,3,0.1,0.0006000000000000001
2022-11-01,4,4,0.13333333333333333,0.0008
2022-11-15,2,2,0.06666666666666667,0.0004
2022-11-29,6,6,0.2,0.0012000000000000001
2022-12-13,5,5,0.16666666666666666,0.001
2022-12-27,4,4,0.13333333333333333,0.0008
2023-01-10,6,6,0.2,0.0012000000000000001
2023-01-30,3,3,0.1,0.0006000000000000001
2023-02-07,4,4,0.13333333333333333,0.0008
2023-02-21,1,1,0.03333333333333333,0.0002
2023-03-07,2,2,0.06666666666666667,0.0004
2023-03-21,2,2,0.06666666666666667,0.0004
2023-04-04,4,4,0.13333333333333333,0.0008
2023-04-18,3,3,0.1,0.0006000000000000001
2023-05-04,6,6,0.2,0.0012000000000000001
2023-05-16,6,6,0.2,0.0012000000000000001
2023-05-30,5,5,0.16666666666666666,0.001
2023-06-13,6,6,0.2,0.0012000000000000001
2023-06-27,5,5,0.16666666666666666,0.001
2023-07-11,3,3,0.1,0.0006000000000000001
2023-07-25,3,3,0.1,0.0006000000000000001
2023-08-08,4,4,0.13333333333333333,0.0008
2023-08-22,3,3,0.1,0.0006000000000000001
2023-09-05,4,4,0.13333333333333333,0.0008
2023-09-19,2,2,0.06666666666666667,0.0004
2023-10-09,2,2,0.06666666666666667,0.0004
2023-10-17,2,2,0.06666666666666667,0.0004
2023-10-31,2,2,0.06666666666666667,0.0004
2023-11-14,1,1,0.03333333333333333,0.0002
2023-11-28,2,2,0.06666666666666667,0.0004
2023-12-12,4,4,0.13333333333333333,0.0008
2023-12-26,4,4,0.13333333333333333,0.0008
2024-01-09,4,4,0.13333333333333333,0.0008
2024-01-23,5,5,0.16666666666666666,0.001
2024-02-06,7,7,0.23333333333333334,0.0014
2024-02-20,4,4,0.13333333333333333,0.0008
2024-03-05,4,4,0.13333333333333333,0.0008
2024-03-19,4,4,0.13333333333333333,0.0008
2024-04-02,2,2,0.06666666666666667,0.0004
2024-04-16,6,6,0.2,0.0012000000000000001
2024-04-30,8,8,0.26666666666666666,0.0016
2024-05-14,4,4,0.13333333333333333,0.0008
2024-05-28,7,7,0.23333333333333334,0.0014
2024-06-11,5,5,0.16666666666666666,0.001
2024-06-25,2,2,0.06666666666666667,0.0004
2024-07-09,6,6,0.2,0.0012000000000000001
2024-07-23,6,6,0.2,0.0012000000000000001
2024-08-06,2,2,0.06666666666666667,0.0004
2024-08-20,3,3,0.1,0.0006000000000000001
2024-09-03,2,2,0.06666666666666667,0.0004
2024-09-18,3,3,0.1,0.0006000000000000001
2024-10-08,7,7,0.23333333333333334,0.0014
2024-10-22,3,3,0.1,0.0006000000000000001
2024-11-05,7,7,0.23333333333333334,0.0014
2024-11-19,3,3,0.1,0.0006000000000000001
2024-12-03,6,6,0.2,0.0012000000000000001
2024-12-17,4,4,0.13333333333333333,0.0008
2024-12-31,5,5,0.16666666666666666,0.001
2025-01-14,4,4,0.13333333333333333,0.0008
2025-02-05,7,7,0.23333333333333334,0.0014
2025-02-18,5,5,0.16666666666666666,0.001
2025-03-04,5,5,0.16666666666666666,0.001
2025-03-18,3,3,0.1,0.0006000000000000001
2025-04-01,6,6,0.2,0.0012000000000000001
2025-04-15,5,5,0.16666666666666666,0.001
2025-04-29,6,6,0.2,0.0012000000000000001
2025-05-13,4,4,0.13333333333333333,0.0008
2025-05-27,5,5,0.16666666666666666,0.001
2025-06-10,5,5,0.16666666666666666,0.001
2025-06-24,3,3,0.1,0.0006000000000000001
2025-07-08,2,2,0.06666666666666667,0.0004
2025-07-22,5,5,0.16666666666666666,0.001
2025-08-05,6,6,0.2,0.0012000000000000001
2025-08-19,3,3,0.1,0.0006000000000000001
2025-09-02,4,4,0.13333333333333333,0.0008
2025-09-16,2,2,0.06666666666666667,0.0004
2025-09-30,6,6,0.2,0.0012000000000000001
2025-10-14,4,4,0.13333333333333333,0.0008
2025-10-28,5,5,0.16666666666666666,0.001
2025-11-11,5,5,0.16666666666666666,0.001
2025-11-25,4,4,0.13333333333333333,0.0008
2025-12-09,3,3,0.1,0.0006000000000000001
2025-12-23,3,3,0.1,0.0006000000000000001
2026-01-06,4,4,0.13333333333333333,0.0008
2026-01-20,4,4,0.13333333333333333,0.0008
2026-02-03,5,5,0.16666666666666666,0.001
2026-02-24,3,3,0.1,0.0006000000000000001
2026-03-10,3,3,0.1,0.0006000000000000001
