date,return,holding,next_holding,signal_on,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,futures_drag,active_spread_ret,nav
2023-02-08,0.0,cash,long_microcap_short_zz1000,True,1110.9174857237358,6877.72,-0.0011310856509828549,-0.006729902719689318,0.09928291712871928,0.07108240101661978,0.028200516112099505,0.0,0.0,1.0
2023-02-09,-0.008230068968693638,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1121.7265497936055,6999.18,0.009729853214820672,0.01765992218351431,0.10657813548300221,0.0792093711018631,0.02736876438113911,0.0003,-0.007930068968693638,0.9917699310313064
2023-02-10,0.005163704896749855,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1124.0426182014662,6975.39,0.002064735303168863,-0.0033989695935809916,0.11376524208555283,0.07308409432151053,0.0406811477640423,0.0003,0.005463704896749855,0.996891138280622
2023-02-13,-0.0013346898978004226,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1135.2538345154103,7052.18,0.009974013558207151,0.011008703456007574,0.11712214307063307,0.07901618023945223,0.03810596283118084,0.0003,-0.0010346898978004226,0.9955605977491522
2023-02-14,-0.0017335894276505944,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1135.1186231997003,7061.45,-0.0001191022761598548,0.0013144871514907397,0.12209022593636276,0.07969939757193978,0.04239082836442298,0.0003,-0.0014335894276505945,0.9938347044223088
2023-02-15,0.005651402348252977,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1142.2197804577606,7063.6,0.006255872393357009,0.00030447004510403275,0.1434059874845297,0.0889022491482836,0.05450373833624611,0.0003,0.0059514023482529765,0.9994512642046564
2023-02-16,-0.007431454553507721,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1111.6941132933937,6925.2,-0.026724863013782962,-0.01959340846027524,0.11053770946871855,0.06712771416287988,0.04340999530583867,0.0003,-0.007131454553507721,0.9920238875562737
2023-02-17,0.008763243921442976,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1112.6757111357626,6868.55,0.0008829747595415771,-0.008180269161901399,0.11006594232920497,0.05386106043565708,0.05620488189354789,0.0003,0.009063243921442976,1.0007172348588274
2023-02-20,-0.006728375299990963,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1120.2338455233707,6959.36,0.006792755797547789,0.013221131097538752,0.10282017265140286,0.05575858527475752,0.04706158737664534,0.0003,-0.006428375299990963,0.993984033733528
2023-02-21,-0.0021107325041858412,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1123.214723991441,6990.48,0.0026609430521871147,0.004471675556372956,0.10847702418028349,0.05956659274966691,0.048910431430616574,0.0003,-0.0018107325041858413,0.9918859993248849
2023-02-22,0.004450918442177454,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1129.828413794167,6998.43,0.005888179402798288,0.001137260960620834,0.1028892200799747,0.05828208334782503,0.044607136732149666,0.0003,0.004750918442177454,0.9963008030118177
2023-02-23,0.004901475111642262,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1130.5972180938772,6966.79,0.0006804611127881888,-0.004521013998854073,0.0967098149502339,0.04354501443961123,0.05316480051062267,0.0003,0.005201475111642262,1.0011841466014892
2023-02-24,0.0023427521104027686,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1130.019730993048,6944.82,-0.000510780578253045,-0.0031535326886558135,0.0882779641169873,0.030870510698620235,0.05740745341836706,0.0003,0.0026427521104027685,1.0035296728738416
2023-02-27,-0.005273372958665956,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1116.1794080341094,6894.3,-0.012247859554430751,-0.007274486595764795,0.05335473347604425,0.01589196118736602,0.037462772288678226,0.0003,-0.004973372958665956,0.9982376866336898
2023-02-28,0.002838878280484425,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1129.60250335412,6955.57,0.012025929902839128,0.008887051622354702,0.059320060822726006,0.022084322761150244,0.03723573806157576,0.0003,0.003138878280484425,1.0010715619210353
2023-03-01,0.006011066146590161,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1144.3969011801707,7002.77,0.013096994546419438,0.006785928399829277,0.05180919553115704,0.012440867925837651,0.039368327605319386,0.0003,0.006311066146590161,1.007089069297213
2023-03-02,0.004083015375164168,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1144.4350188037272,6972.31,3.330804506473939e-05,-0.004349707330099428,0.04722578991749993,0.005636622468892627,0.0415891674486073,0.0003,0.004383015375164168,1.0112010294513132
2023-03-03,-0.0023492631200281774,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1141.3724784916988,6967.94,-0.002676028137648001,-0.0006267650176198236,0.04174836611091215,0.006189098176483165,0.035559267934428984,0.0003,-0.0020492631200281775,1.0088254521658888
2023-03-06,-0.0041721932704726124,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1141.7195435013489,6997.04,0.00030407690406963894,0.0041762701745422515,0.03579360424478928,0.01532777762460813,0.02046582662018115,0.0003,-0.0038721932704726125,1.0046164374032809
2023-03-07,0.001722524639299972,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1120.9072567257529,6855.34,-0.018228895961411196,-0.020251420600711167,0.007851104154841915,-0.009961989047299835,0.01781309320214175,0.0003,0.002022524639299972,1.0063469139697538
2023-03-08,0.012384360345965207,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1141.03118002716,6891.46,0.01795324562371947,0.005268885277754265,0.027107048624593233,0.0019977550699941116,0.02510929355459912,0.0003,0.012684360345965207,1.0188098767854052
2023-03-09,0.011304584318333666,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1154.5041730334638,6892.86,0.011807734303967976,0.00020314998563430997,0.029220689521781695,-0.015190350869673352,0.04441104039145505,0.0003,0.011604584318333666,1.0303270989418771
2023-03-10,0.0032024854971770215,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1142.7096913952807,6798.3,-0.010216058039177911,-0.013718543536354932,0.01660708668118205,-0.025387827777371585,0.041994914458553634,0.0003,0.0035024854971770214,1.033626706533587
2023-03-13,-0.009484601122329772,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1137.9831239031892,6832.62,-0.004136280218574484,0.005048320903755288,0.002404122588974822,-0.031133635273064564,0.033537757862039386,0.0003,-0.009184601122329772,1.0238231695127284
2023-03-14,-0.007660679472762199,long_microcap_short_zz1000,cash,False,1119.152357099356,6769.85,-0.016547492144914244,-0.009186812672152045,-0.01406572473926837,-0.04129463495457719,0.02722891021530882,0.0003,-0.007360679472762199,1.015979988374304
2023-03-15,0.0,cash,cash,False,1134.930674093982,6803.47,0.014098453078828621,0.004966136620456751,-0.006381526995494213,-0.03682683051135405,0.030445303515859834,0.0,0.0,1.015979988374304
2023-03-16,0.0,cash,long_microcap_short_zz1000,True,1118.3985502617368,6689.78,-0.014566637601404864,-0.016710590331110553,0.006030828883748507,-0.03399468607404843,0.04002551495779694,0.0,0.0,1.015979988374304
2023-03-17,-0.001811275861602268,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1124.497265597833,6736.37,0.005453078721059601,0.006964354582661869,0.01062443831905302,-0.01924423641088735,0.02986867472994037,0.0003,-0.0015112758616022681,1.0141397683454907
2023-03-20,-0.003840266616777199,long_microcap_short_zz1000,cash,False,1118.025660894379,6721.45,-0.005755109328801633,-0.002214842712024434,-0.0019711818544102533,-0.034185614769174144,0.03221443291476389,0.0003,-0.003540266616777199,1.0102452012483674
2023-03-21,0.0,cash,long_microcap_short_zz1000,True,1140.308800932088,6809.39,0.019930794808308283,0.013083486450096382,0.015218886091433736,-0.025905231114315308,0.041124117205749045,0.0,0.0,1.0102452012483674
2023-03-22,0.00701197887491275,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1153.827965142451,6840.33,0.01185570452434681,0.0045437256494340605,0.021241766497701153,-0.022590781075184085,0.04383254757288524,0.0003,0.00731197887491275,1.017329019258003
2023-03-23,-0.00870986945865918,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1148.9318071640582,6868.83,-0.004243403805686219,0.0041664656529729616,0.016216729332743318,-0.014060995092431416,0.030277724425174735,0.0003,-0.00840986945865918,1.00846821630376
