label,sample_start,sample_end,rows,total_return,annual_return,sharpe,max_drawdown,position_days_pct,trades,delay_days,switch_cost
base_delay1_cost0bp,2023-07-05,2026-03-30,662,1.6338884738762642,0.42487566930755927,2.116189470375159,-0.09891616915469459,0.37613293051359514,24,1,0.0
delay2_cost0bp,2023-07-05,2026-03-30,662,1.7891882292689307,0.45503569899535456,2.2955514659379244,-0.09891616915469459,0.37613293051359514,24,2,0.0
delay1_cost10bp,2023-07-05,2026-03-30,662,1.5714183540563784,0.4124255289671648,2.0652650559903596,-0.09891616915469459,0.37613293051359514,24,1,0.001
delay1_cost20bp,2023-07-05,2026-03-30,662,1.5103695415772815,0.40007186874629275,2.0138441099268594,-0.0989161691546947,0.37613293051359514,24,1,0.002
delay2_cost10bp,2023-07-05,2026-03-30,662,1.723388146347995,0.44239046689824413,2.246458517123768,-0.09891616915469448,0.37613293051359514,24,2,0.001
