date,A_1_100,B_101_200,C_201_300,D_301_400
2014-05-09,2305.183615698693,1389.549987307518,1136.7021338175944,818.9193922049611
2014-05-12,2356.9828827118395,1418.6618666817199,1159.8762610134922,839.3587224813847
2014-05-13,2350.656533583249,1416.9870584173373,1163.8596043698478,826.4571575018099
2014-05-14,2353.2053577290358,1421.2039927447393,1164.6291634859565,819.3481698693471
2014-05-15,2300.495762281957,1381.8661428828439,1138.2048091621155,805.6948016915879
2014-05-16,2312.5297218752585,1375.9833775736424,1138.112204902302,806.0711895641433
2014-05-19,2313.448094102676,1377.3826821056466,1128.9230057990978,795.4752617039943
2014-05-20,2328.0485008675973,1383.1113549772183,1138.3165075604627,802.8034386580152
2014-05-21,2351.434568816339,1398.7050516502989,1150.5452778549923,810.6927290777061
2014-05-22,2346.407819513841,1396.9182444125652,1148.586148166069,810.8390134950725
2014-05-23,2354.5208295490866,1405.6643845893282,1160.8856668573123,818.2706010991685
2014-05-26,2381.6749149299626,1422.1489146238666,1177.8680999417243,827.2865023257235
2014-05-27,2368.079253880308,1413.5805089768196,1178.3190931676224,826.8181203239748
2014-05-28,2371.822166909624,1430.4254962326418,1194.0490488343587,836.3384779819276
2014-05-29,2343.0917138053405,1410.7023160117926,1176.8576488883853,819.0420697705675
2014-05-30,2361.4301777161513,1421.2716675993272,1174.7718632166577,815.3255416888798
2014-06-03,2361.050155805585,1419.8841446796428,1168.1276954682746,814.7305982290685
2014-06-04,2336.956751885967,1408.8861521236045,1158.208890389552,808.965825759934
2014-06-05,2375.097263790957,1430.5088570438172,1178.2869572664915,819.3032079913462
2014-06-06,2379.750436605843,1431.511614504116,1181.5099891666132,819.7400116490387
2014-06-09,2386.93811991161,1429.7563917007835,1179.2078508868565,816.5125839488921
2014-06-10,2417.00458750868,1450.943830010698,1197.195747364229,825.9382850075546
2014-06-11,2417.6109486084465,1460.4119749159547,1209.531071543534,827.0271935523351
2014-06-12,2421.0620769153093,1455.510119683976,1200.7372859732197,826.6447532503897
2014-06-13,2434.2991757228333,1473.577514417462,1213.8975835280526,837.6710013082738
2014-06-16,2454.393888092919,1486.1750122212864,1214.469880722739,845.727381987795
2014-06-17,2435.3429805376786,1474.9305199222574,1203.402742438689,838.2068226907678
2014-06-18,2414.3755878806783,1462.068008374687,1186.8836430560925,831.6062605676833
2014-06-19,2332.4435658555662,1420.1328268038574,1146.2962122822933,803.3042321257998
2014-06-20,2368.809456884442,1436.3353148262333,1164.593800451453,810.9479299050145
2014-06-23,2411.49943606943,1448.686500792264,1181.2444132324933,820.0427727904347
2014-06-24,2435.2216010403913,1464.308726011504,1193.443576712899,824.4505660704697
2014-06-25,2439.3598139148903,1456.5029166704544,1189.2942280030911,824.7879490654714
2014-06-26,2484.052498083162,1479.208935804959,1213.223328572147,840.865591635445
2014-06-27,2510.0719964408677,1496.9446649064173,1232.0772515781753,848.0661583354002
2014-06-30,2530.4452792338634,1512.105591432499,1247.1350761801336,856.7529778487205
2014-07-01,2556.1417783718366,1518.2549291688429,1259.5272860948764,863.8843126678463
2014-07-02,2575.674231305143,1527.4253207560837,1267.983053799275,870.5724668392594
2014-07-03,2598.999691014675,1532.417718663502,1275.4158393419045,875.996868735005
2014-07-04,2606.3919017243043,1538.0605816454965,1274.9680092655487,879.5286865622151
2014-07-07,2625.1761812407635,1542.1269601245378,1277.4920182890332,880.2975634717413
2014-07-08,2654.9996418739315,1559.7940145350287,1286.529744010137,888.8263190677626
2014-07-09,2614.4629781212657,1532.9878225314449,1268.647007224955,876.4075160436588
2014-07-10,2642.5769908988286,1547.1277561529002,1280.2455639387217,884.977738893165
2014-07-11,2672.0876680367173,1569.365996123446,1293.451145049326,896.1573090269083
2014-07-14,2716.7373919362226,1590.963947041136,1306.4498377088237,907.0441687887296
2014-07-15,2719.028819976134,1584.3331710300138,1302.4721280483857,902.6232151698791
2014-07-16,2698.0754043124307,1569.6236202021446,1287.30876484271,896.6113464093521
2014-07-17,2694.81604274655,1564.4355409051373,1281.495876503627,897.2287087582885
2014-07-18,2707.2158373318603,1569.9052719109452,1284.5579716642715,890.0857595693327
2014-07-21,2713.3535261059174,1565.2429258637953,1279.58475397198,888.451140232249
2014-07-22,2726.3991877301546,1588.7575077507959,1295.2742793783773,901.1902744802294
2014-07-23,2702.5725796731776,1564.6413426778254,1285.5488569600589,890.7676566078177
2014-07-24,2689.62659826258,1554.8100112270256,1277.306021439892,887.0619836397176
2014-07-25,2727.6947302795656,1574.9983408875612,1289.6713668870384,895.5997977615074
2014-07-28,2767.038044535436,1590.985985088219,1311.2396223855517,909.6195956052634
2014-07-29,2801.1619063701114,1614.5670189002967,1326.7959618574396,919.8948597526713
2014-07-30,2816.7725275321095,1626.9117397211496,1342.9120394741278,928.7174831343641
2014-07-31,2839.971813566133,1642.8289626620299,1359.362313633053,937.0521618710121
2014-08-01,2824.9141915610735,1625.90842049818,1344.3795848807633,928.1577652285109
2014-08-04,2871.423247558704,1657.3858850638665,1376.2964944580253,948.2894249502424
2014-08-05,2899.9100927468653,1675.7908190648986,1394.9130277553543,960.6170011131845
2014-08-06,2924.229213575283,1687.9137447233434,1406.9096670049112,964.8166540679948
2014-08-07,2905.377289732869,1670.899132086416,1396.9498513083543,960.3960017096678
2014-08-08,2951.3877367509754,1691.7136957428686,1414.336314157747,969.3359573469876
2014-08-11,3000.8205846947526,1710.0441114693344,1442.808213493534,984.8343877545339
2014-08-12,3028.4978461444302,1724.0505653592859,1455.0237559425186,988.6616548143894
2014-08-13,3038.395568823898,1725.3093146580638,1464.0974817398755,995.001378107301
2014-08-14,3032.739535370613,1717.5024404599026,1468.8853275288634,992.8335745318554
2014-08-15,3089.804091573292,1744.268736060559,1493.7412017727454,1003.7811017017218
2014-08-18,3160.618785633632,1785.0494029531867,1526.308801387261,1022.696134387043
2014-08-19,3196.8576133120187,1806.863063460389,1540.9178835128687,1027.5292469887524
2014-08-20,3208.8276006938495,1814.7521434856649,1555.8142225600304,1037.2837527077031
2014-08-21,3223.2255165791075,1820.3302306175265,1559.493107320295,1040.263595996297
2014-08-22,3270.582455793254,1844.1580432947853,1565.8033570868843,1049.5492806184086
2014-08-25,3259.0424744852544,1836.5745315959095,1561.3717882133803,1046.3205981451856
2014-08-26,3182.7135127296056,1792.4089513092476,1529.8272555232431,1019.5961858129647
2014-08-27,3227.083070278153,1810.244401174439,1544.5001619920974,1028.0017656460534
2014-08-28,3202.29457172155,1800.770129088226,1532.985229779083,1024.493852919529
2014-08-29,3245.7018775271576,1826.5990198039972,1553.6181128517558,1039.5587192749442
2014-09-01,3339.1454350160543,1866.6632550473485,1592.23644256263,1060.0142082679608
2014-09-02,3394.4279376301,1903.0726886874106,1615.7735716333118,1078.2153455174769
2014-09-03,3438.712088811963,1924.6167662778191,1626.550697841754,1087.1857977743728
2014-09-04,3493.22766836459,1944.1265253754304,1645.0500534600155,1098.9577580926275
2014-09-05,3530.0448483657774,1960.790882727258,1650.5299145026884,1106.7131509329731
2014-09-09,3571.546094319827,1992.209875351498,1662.5710050238297,1117.9810047830579
2014-09-10,3648.4926027975275,2014.0566790397145,1678.4830803953316,1132.6368288936103
2014-09-11,3668.8627880303334,2029.7938244994652,1689.1489220608296,1133.191072686664
2014-09-12,3760.91697282393,2071.5225998340934,1718.248742109916,1150.6010244530773
2014-09-15,3847.2869925277173,2110.038148222127,1752.652627981799,1170.872962193961
2014-09-16,3725.027859686062,2033.2517212257728,1695.3458706764557,1131.2955548220375
2014-09-17,3806.362159418772,2062.4140686026867,1715.82890699559,1148.3115249273208
2014-09-18,3854.926324103908,2080.798989204711,1740.2971224010748,1158.0658437575048
2014-09-19,3933.068172550027,2115.4479354206555,1761.9463495539023,1172.558909880123
2014-09-22,3889.785098110651,2107.6210575594737,1745.145727488822,1162.2108251959676
2014-09-23,3963.384017356605,2151.6232879791064,1782.4695278495014,1179.1140246941607
2014-09-24,4030.9463757986186,2189.6922984766957,1806.325471097253,1197.3889412898354
2014-09-25,4044.1813854339584,2198.287899391649,1806.3292381922527,1195.383017011973
2014-09-26,4062.974596556658,2217.1216248216256,1826.4669419758125,1206.4761649669795
2014-09-29,4144.242262477869,2253.515141701329,1859.7370893314658,1225.7223222374237
2014-09-30,4206.168290224153,2284.498346078402,1876.1774372633718,1233.5295900249266
2014-10-08,4267.481496614701,2317.3684674678507,1907.7337914070572,1257.8614601005095
2014-10-09,4268.203481453159,2310.3672406033324,1915.6843112751983,1262.6993825498719
2014-10-10,4259.79465591863,2296.1932456331992,1899.441747106757,1260.572379475776
2014-10-13,4277.564384309152,2295.4356691822554,1896.4101857707556,1267.8465499231143
2014-10-14,4267.40058698628,2302.4368038905973,1890.0600692298117,1266.058893072667
2014-10-15,4281.520168731461,2325.4624021444392,1913.1000038635598,1271.8508151420876
2014-10-16,4238.476494506432,2284.631457156097,1898.1428464898127,1252.5253197956931
2014-10-17,4135.642789674059,2238.005577394841,1864.9601832913222,1235.3729904151637
2014-10-20,4178.63479982643,2273.598424559647,1894.1079199884969,1255.155603813218
2014-10-21,4148.498820480006,2255.356502311583,1883.9930434568132,1250.0246556164716
2014-10-22,4065.967655506015,2233.8420355768853,1851.5450817263768,1234.1009150059608
2014-10-23,3951.517389496343,2185.1121919160496,1802.0591688378515,1205.3185875646489
2014-10-24,3979.4007346765443,2193.3815895682355,1802.3320099911164,1211.6663608757365
2014-10-27,4022.4308755664674,2213.649472471635,1818.9015134025572,1220.9169665167303
2014-10-28,4173.8138079372675,2289.8086162491777,1878.5887991772697,1256.0556130614677
2014-10-29,4214.5215795658,2326.318452807562,1906.231680677986,1276.1079466723481
2014-10-30,4223.336174815583,2326.453091680898,1906.1729070707509,1272.054391564432
2014-10-31,4251.411916108994,2331.8325711517778,1900.6279236813832,1269.3725131382334
2014-11-03,4336.607315539632,2362.6453934395226,1931.7504384181602,1291.5682584453323
2014-11-04,4352.806063845839,2357.735458482986,1924.1975880870032,1288.079333974663
2014-11-05,4379.563602616296,2359.3900997371215,1920.9030448722458,1288.4892708700286
2014-11-06,4433.4799378617945,2389.3296117328337,1941.6770628004629,1305.2741311358723
2014-11-07,4422.000262863284,2364.7119945720883,1924.100910004936,1288.2129825116501
2014-11-10,4455.501870269648,2372.4073967393597,1934.3260833471566,1298.5540236172726
2014-11-11,4302.734684698164,2269.999675516152,1862.7800030742483,1255.8128122818669
2014-11-12,4408.7617613403745,2314.3383083999984,1904.4020290914634,1282.9669085055914
2014-11-13,4351.815799066087,2278.277352041207,1864.687024166964,1260.5889486039496
2014-11-14,4348.958549305942,2269.7936961869163,1850.315774849785,1258.0949000156288
2014-11-17,4427.246466614192,2313.236120218744,1877.847246550875,1283.114117899746
2014-11-18,4459.900885205967,2343.615699073654,1896.0225653658013,1293.4862297884995
2014-11-19,4504.7054321328305,2363.1326841532064,1915.2686074694866,1304.4613180699735
2014-11-20,4526.096909855451,2371.539583893803,1922.0689265418496,1304.9457620213525
2014-11-21,4588.695862486371,2398.8861502425602,1953.7029138016492,1324.6094104766282
2014-11-24,4621.41263691524,2419.3601450409105,1972.8891110631819,1337.8752617679838
2014-11-25,4675.576866323447,2448.9970591369224,2005.9815116577415,1360.701998385648
2014-11-26,4704.764038443769,2468.499235670498,2022.1187282839528,1373.5958246532427
2014-11-27,4761.277623516945,2495.255599436709,2055.5712335462576,1390.8633655134952
2014-11-28,4774.19249480682,2495.8900785347882,2050.959932117619,1394.3786802539955
2014-12-01,4694.798685705798,2474.766377709311,2031.817897833287,1379.2500335417426
2014-12-02,4754.8261650740815,2505.125657885765,2059.875839943469,1398.329129668834
2014-12-03,4765.984274174647,2519.995617811789,2073.737822894786,1406.7093856343358
2014-12-04,4806.985889363011,2545.7692127603086,2097.090944380179,1415.819363070707
2014-12-05,4619.2898651576215,2451.2307839996643,2015.1839090995734,1365.6946084727763
2014-12-08,4541.289003367408,2433.460186129915,2004.3200203029648,1357.5375355844978
2014-12-09,4316.927700535595,2307.0900150480775,1897.226724077569,1290.5016808255855
2014-12-10,4453.978474643711,2389.6337683229176,1955.5534364500522,1332.1173992112706
2014-12-11,4536.303561991009,2433.459174285086,1987.2741777406484,1358.8585346536524
2014-12-12,4607.89241976222,2474.788999213487,2010.8807470200456,1379.3069346871985
2014-12-15,4678.156369352423,2513.7481299412657,2037.94074072077,1405.020324103344
2014-12-16,4639.717286644123,2496.6204406811935,2025.0788039731117,1397.705923285097
2014-12-17,4547.897852228067,2448.966078603584,1987.877518287981,1377.3943405328753
2014-12-18,4513.061357230601,2441.2548550436118,1983.8739055178091,1376.137790811728
2014-12-19,4440.319537116216,2404.7548845149418,1943.6647924536605,1349.5955268314724
2014-12-22,4168.070688704264,2266.627628352105,1834.133805050763,1270.542420534757
2014-12-23,4166.989447458475,2239.37300535164,1819.2394488099847,1256.4661989849242
2014-12-24,4314.207001682885,2298.2253961771994,1877.580664272232,1285.7931341484402
2014-12-25,4378.6072561385945,2337.6987995574927,1896.399442688004,1297.0723660714634
2014-12-26,4385.261800343801,2351.183083552578,1896.2988420337904,1296.7427949672121
2014-12-29,4295.923486692861,2315.167061845467,1852.650394000871,1264.7704945924186
2014-12-30,4242.109681389148,2282.365624300499,1823.2790733905654,1242.8185636330993
2014-12-31,4266.212626084814,2298.8875656739865,1841.6833458657643,1256.8242769252251
2015-01-05,4291.6925015076495,2319.607180994398,1851.4976927971534,1265.6407410877168
2015-01-06,4418.927575454998,2366.4429631174103,1895.4944340755442,1295.3585888753753
2015-01-07,4438.163236913378,2357.2212803686257,1886.0449722609342,1291.536889540514
2015-01-08,4476.465109385874,2358.210321195942,1889.784513402262,1292.3306597670517
2015-01-09,4458.0798307002515,2337.710178352323,1878.8256257012306,1277.0706271154488
2015-01-12,4381.373989406638,2282.9460454616105,1849.1611630251887,1252.496374930154
2015-01-13,4474.76600570266,2328.1389602226645,1888.0530920357808,1276.7655630562087
2015-01-14,4444.65045982013,2326.0112471097923,1884.0856748576011,1273.3810939822088
2015-01-15,4490.838248537432,2339.9602006839764,1891.835251424745,1279.1736711077376
2015-01-16,4557.98277738348,2375.5707976437784,1925.141118717965,1295.9330522019418
2015-01-19,4494.397739260991,2348.952050484709,1889.2730415162277,1272.8621924326535
2015-01-20,4678.11377144944,2461.310224656192,1963.79014568285,1327.1024098855864
2015-01-21,4804.510907085464,2513.046829611702,2016.054880555426,1356.6834710145645
2015-01-22,4879.1648483533,2563.4146321825788,2057.9971221979154,1380.8428958961854
2015-01-23,4835.46040532923,2535.5169287932913,2030.1392850623995,1367.8000042854273
2015-01-26,4923.91443060178,2587.4834032366102,2068.2145377886013,1392.28401197369
2015-01-27,4965.932351836676,2602.8461828669,2094.6375783728595,1399.008433037486
2015-01-28,4996.979252996314,2594.984139189056,2101.312488337926,1393.746833067891
2015-01-29,4964.752685356878,2582.0949419964927,2102.925717972878,1383.5257801554872
2015-01-30,4896.194986998762,2557.5690922050962,2077.2273518836178,1362.5003210674888
2015-02-02,4887.401117913747,2566.163971725138,2072.5463997722186,1359.948335811963
2015-02-03,4988.247046786503,2614.7459420813047,2110.4087670184426,1387.4896601785929
2015-02-04,4999.036054297564,2625.0855453659374,2114.4149194705165,1380.8798821888615
2015-02-05,5003.493237610471,2621.0432033753837,2101.6734376200975,1377.9473528403196
2015-02-06,4905.725440887112,2581.077092021122,2055.9817114453936,1357.2953255148616
2015-02-09,4864.224023696826,2564.353798427001,2029.839899600316,1349.3962838356515
2015-02-10,4906.8577163362015,2593.752557438795,2049.3058693216176,1357.4186198724458
2015-02-11,4972.758670270049,2638.4507918793934,2074.7340597248167,1373.8015061296376
2015-02-12,5027.998083185406,2672.5642100997416,2101.8970679673725,1393.2098019847149
2015-02-13,5116.783894065804,2722.927834925231,2146.0242638373684,1420.7494491767864
2015-02-16,5213.555259569007,2778.3333379188866,2191.1913308090943,1456.661401122561
2015-02-17,5226.983124857516,2787.6738630362997,2197.9646487907794,1460.0414875318684
2015-02-25,5233.758824238299,2802.2863870640313,2200.4818912255214,1460.9411145299714
2015-02-26,5301.191828078242,2822.3367547085427,2221.5730729466554,1473.7875706764569
2015-02-27,5366.758548536881,2862.642722456405,2253.5354744794677,1492.3199898753437
2015-03-02,5469.919896539762,2929.5053330027054,2294.374948778472,1528.585837708716
2015-03-03,5484.274348455158,2927.8595532609834,2295.3019304825607,1522.9936938150752
2015-03-04,5632.4262975048205,2991.221946725523,2350.474820077619,1558.0774085447665
2015-03-05,5725.722926126901,3030.679748633745,2372.4678053746316,1575.795601532372
2015-03-06,5733.688740678818,2998.861903284794,2344.9550466860637,1564.274661854271
2015-03-09,5802.294563144825,3039.5385993374302,2388.703825525905,1587.142425721444
2015-03-10,5913.1452060225,3095.827255019249,2422.0076488307573,1608.4426862462758
2015-03-11,6015.17535257567,3106.1749418874656,2424.3307059046933,1606.5327435399731
2015-03-12,5999.486774074666,3091.732980596955,2411.544805752927,1596.1979125493303
2015-03-13,6102.003486662605,3141.2050867882112,2452.181160855404,1620.4353283697305
2015-03-16,6339.436220816154,3241.242051374282,2539.0417407520795,1667.8703886465923
2015-03-17,6475.445111966341,3297.62405378918,2579.1263581794283,1693.1876800383045
2015-03-18,6609.805644000888,3363.6262081797086,2635.202215039504,1737.092614834201
2015-03-19,6715.936879385437,3412.3130424857372,2656.697538867393,1751.8193118827285
2015-03-20,6805.072294213659,3454.83155784532,2694.2987392108034,1782.228905965947
2015-03-23,6985.634707231649,3549.2341490074646,2756.3906617207113,1829.593095533866
2015-03-24,6947.575656926778,3551.383433347624,2772.6166395877635,1837.7546117699867
2015-03-25,7106.975781897853,3603.6228295328406,2812.3882757764636,1878.2999777065902
2015-03-26,7063.1060590860525,3568.4400382630442,2788.5774479154475,1848.026813432471
2015-03-27,7188.693950746836,3648.4646827173074,2821.3755222636205,1877.8210850934115
2015-03-30,7227.59131315555,3677.4634618065907,2834.0634974933514,1897.1955559916378
2015-03-31,7303.954414473312,3689.5497161100902,2842.072137320611,1906.7114282587586
2015-04-01,7519.898427723152,3807.3895855040714,2910.9451945826227,1968.8857927518668
2015-04-02,7746.082851580163,3931.8110660898064,2991.295278493633,2027.7426174899967
2015-04-03,8037.789761872584,4054.547411474448,3085.2974301496,2081.133424352293
2015-04-07,8263.283610488654,4154.7563620525625,3160.1430379944977,2136.351398974644
2015-04-08,8281.991261860783,4109.720730589495,3116.297386776293,2101.7417128932602
2015-04-09,8383.694335338865,4068.790270488384,3072.2687631108906,2072.14767957205
2015-04-10,8699.873450650273,4207.319288985081,3165.27226367997,2135.570550170177
2015-04-13,8943.255289414741,4339.737172778072,3277.8050012382114,2205.6348738448337
2015-04-14,8987.158184239128,4367.395918370442,3295.7046588098633,2207.8307013276253
2015-04-15,8666.061833588097,4205.893682579828,3173.312511264888,2117.067435343688
2015-04-16,8793.716068997906,4227.086507492217,3210.7248164604716,2133.6445016652447
2015-04-17,8839.058707923105,4242.996602032617,3210.806351170799,2143.9665641867987
2015-04-20,8654.317663523516,4099.53296585487,3129.375452378818,2077.8437321155566
2015-04-21,9003.780327107832,4284.270446319492,3257.150994284796,2149.479487332519
2015-04-22,9379.995191276479,4434.426432260127,3357.249446563702,2216.686897057983
2015-04-23,9524.388208671278,4503.711588997078,3386.2103816340314,2259.0877965583836
2015-04-24,9574.9924354637,4542.862055994588,3393.734814210906,2264.2670318114037
2015-04-27,9686.481767973304,4609.234355062262,3426.4337687295915,2286.6003378396294
2015-04-28,9413.661387708258,4472.045747533841,3317.3343013889466,2207.3383714781503
2015-04-29,9749.35854631535,4623.863973789874,3386.514120031279,2268.2588659232247
2015-04-30,9866.16613861752,4680.473386719258,3373.4155690895286,2269.6891597277186
2015-05-04,10033.226944736592,4733.584905923476,3390.7902821285143,2302.8670850999097
2015-05-05,10057.143582316334,4616.321530395234,3331.6115794239813,2250.389426505813
2015-05-06,10131.333012184794,4595.03972672031,3310.6960618258686,2224.078903729461
2015-05-07,10048.018189752098,4485.682545936503,3212.329440956171,2154.089284710859
2015-05-08,10648.831318091507,4729.199090477285,3343.2077954777865,2236.8552788867023
2015-05-11,11330.309786679676,4980.319874516316,3518.3716132878444,2347.1605586112164
2015-05-12,11838.950120132791,5121.847855322087,3563.4684116355807,2419.1230275098947
2015-05-13,12313.948899294202,5198.541641277316,3638.4585840615255,2464.525605238882
2015-05-14,12784.536210183025,5316.7401093268645,3746.619885447174,2527.190660980914
2015-05-15,13214.111992168206,5298.091395667168,3774.9097234120263,2499.4719300603456
2015-05-18,14066.107055978811,5518.1383455943715,3930.6403267968544,2590.4753369082528
2015-05-19,14756.8942288906,5666.880217195032,4013.2381219366553,2658.347845428541
2015-05-20,15466.839927931895,5782.633765382205,4102.933950078424,2718.0351270454385
2015-05-21,16157.05613762792,6019.572056536164,4265.875566289764,2843.0105778918028
2015-05-22,16805.62405687867,6151.559174773631,4369.157635984603,2906.899949477574
2015-05-25,17523.562187887084,6369.369411707158,4541.254373515689,2995.5728052828003
2015-05-26,18868.676624482217,6699.39634967216,4793.338919921888,3144.519061892744
2015-05-27,19830.96726259249,6902.543482385057,4982.750475561343,3240.337581007093
2015-05-28,19555.153023515595,6495.663012247962,4705.136030029841,2991.8613672179595
2015-05-29,20115.12965692825,6611.56918935118,4737.517830317129,3013.0475119292105
2015-06-01,20888.724184272865,7001.168558050628,4974.31577727766,3165.3971112821328
2015-06-02,22574.692590015547,7388.623979740376,5248.025109498186,3349.3401185296375
2015-06-03,23975.163554962073,7587.944163252809,5315.16638605169,3387.786261445241
2015-06-04,25047.630316667422,7523.797696092626,5280.488965020833,3379.8733625927766
2015-06-05,26647.781938205797,7792.852469928531,5408.547979937356,3460.014788502015
2015-06-08,27675.924459662136,7777.961314021726,5395.695420509064,3442.4937203460477
2015-06-09,28684.337358595574,7810.127954287276,5428.857501050045,3426.1834443864846
2015-06-10,30471.866860551214,8079.796914640913,5600.464739513353,3535.1959435208337
2015-06-11,32537.821326978294,8415.043862480059,5804.850029987074,3656.2977458867267
2015-06-12,34630.34343454015,8614.543659768915,5983.443342467555,3771.2588588092754
2015-06-15,35504.1456477281,8547.653001390363,5876.83282206468,3731.2427119622266
2015-06-16,35649.83417957963,8240.398980294705,5627.009454585416,3572.0042276671625
2015-06-17,36261.25080763449,8480.84894108064,5783.723084488695,3674.972699435608
2015-06-18,35439.538737652845,8222.088363222025,5588.294271635994,3545.713615690822
2015-06-19,33501.76743559738,7572.188045834779,5153.64881980991,3238.736262147947
2015-06-23,33728.03935231008,7562.70082599792,5127.047702819103,3213.7192175872856
2015-06-24,34193.93524997187,7820.263218442496,5256.358670311425,3275.572076659064
2015-06-25,32915.554663044546,7501.154978017543,5031.794602608012,3156.2543740068513
2015-06-26,30040.775774355105,6826.338062908474,4518.105863909929,2863.0607423223246
2015-06-29,27606.150554045576,6279.278839494129,4149.017525636337,2622.058884300472
2015-06-30,28598.329919235457,6582.5068566289765,4337.341892425158,2729.8051072246258
2015-07-01,26803.417032313802,6119.805443396098,4012.832377138579,2512.510182895932
2015-07-02,25121.244512056594,5632.884699441715,3662.006094671298,2302.41507035483
2015-07-03,23682.16581912649,5201.504078332489,3348.9694649792596,2098.776591017211
2015-07-06,22423.983535426585,4852.571349367356,3134.38986218749,1950.3844935724746
2015-07-07,20749.682737856943,4396.660415215571,2833.871992883225,1757.7774160686133
2015-07-08,19800.78785907499,4027.711437383587,2614.5639041709296,1632.8558829501296
2015-07-09,21690.99396607654,4423.351575297355,2873.708628875549,1778.6204647094485
2015-07-10,23772.576710179557,4834.139526388147,3158.727506591555,1953.1096038293606
2015-07-13,26004.17648647413,5313.203646216433,3474.0816347951086,2137.937075370589
2015-07-14,27726.572294611327,5662.54789958897,3694.145805040458,2252.810387382092
2015-07-15,26559.753155285336,5306.514472577747,3450.366300451961,2130.4652893342172
2015-07-16,27114.550879533697,5416.319825504928,3509.5727881866887,2168.0514384117882
2015-07-17,29219.942345498413,5834.878392390167,3787.017363416787,2340.7578925674443
2015-07-20,29844.313375261383,6010.175632804692,3925.03939535306,2422.0368219450575
2015-07-21,31154.575185336947,6233.84019111952,4072.6100766944114,2514.739968048674
2015-07-22,31458.16059912356,6350.275862457976,4169.329860443841,2559.4458778310923
2015-07-23,33309.000456948714,6739.863493363974,4403.447752484768,2683.6536943845317
2015-07-24,33358.20359627841,6678.274559268518,4332.584246253367,2648.8660353165874
2015-07-27,30604.335097630516,6081.392496091773,3945.3909128024634,2415.8974870621055
2015-07-28,29357.161661063798,5749.086954152505,3739.3616426087256,2287.537408446881
2015-07-29,31601.29595012794,6216.267683186437,4014.0309491035805,2456.5211374621176
2015-07-30,30967.91898550656,6064.969442229888,3899.3687551606886,2407.6710203891157
2015-07-31,30827.058735385093,5988.337341810961,3849.2602078259556,2357.8383530497917
2015-08-03,29374.569248614698,5695.633012550687,3614.485601185086,2219.953229839183
2015-08-04,31917.21961333851,6182.978891641834,3905.1870758103296,2397.1487471470045
2015-08-05,32380.008017066124,6220.581766268866,3925.232934008882,2403.05480463793
2015-08-06,33037.232159942876,6270.2926090930305,3941.471143253743,2404.5698449968913
2015-08-07,34858.39597230127,6576.633549843794,4127.789489071465,2507.051600289319
2015-08-10,37003.54284102548,6989.258346152549,4386.219563846499,2655.9718540759036
2015-08-11,37639.84824612552,7088.32186552338,4426.080969300129,2692.4322806711257
2015-08-12,39841.14604227132,6970.137408149332,4379.183915883895,2647.26742119617
2015-08-13,41244.7700972769,7265.73995885716,4580.545304832157,2753.352869970826
2015-08-14,42253.66879729333,7399.776175258565,4680.749946199849,2787.3379924615524
2015-08-17,43987.13578491525,7603.731403549136,4800.4729743350135,2846.8079898570145
2015-08-18,40171.4918246133,6911.89531924518,4371.27545999248,2590.545674845361
2015-08-19,41481.21196164048,7115.331036452802,4509.870393019959,2667.2319658049773
2015-08-20,40400.51848953098,6813.168152803898,4334.035964865713,2588.1329636027413
2015-08-21,37628.5101758968,6336.099790186799,4045.8938539461515,2410.985890821514
2015-08-24,34171.853426048394,5710.659792346498,3650.9264453714736,2174.0753761086717
2015-08-25,31249.217143956288,5168.048160199849,3310.256936271492,1965.256125081609
2015-08-26,29858.328483693087,4940.742653950641,3171.70083994371,1857.6823366804522
2015-08-27,31025.18695285745,5193.800793082716,3314.126939427294,1937.3386530509174
2015-08-28,33543.01954747652,5611.525725277499,3586.216884621632,2094.1856325896947
2015-08-31,32070.48376853333,5321.735604764463,3391.5953899388073,1990.4303449184392
2015-09-01,29569.505439069846,4884.977005156437,3111.7406891000524,1830.5982503417758
2015-09-02,28227.04215203992,4620.994867409235,2937.578073362479,1732.3244576146355
2015-09-07,29038.409314596218,4786.802074375544,3027.8451222670233,1786.5209164547073
2015-09-08,31236.80149468708,5153.534571612026,3240.80872777828,1909.9742135930196
2015-09-09,32960.77240169869,5413.595106196885,3421.3512388392796,2015.4899632246336
2015-09-10,32621.588558484855,5317.406786044859,3353.142393072981,1980.2827526591777
2015-09-11,32939.30170365692,5402.357589289794,3412.3862891821736,2012.2941160795415
2015-09-14,29932.67673375114,4905.680923619186,3096.250596102588,1827.714292845425
2015-09-15,27765.342040642725,4547.692256196853,2882.0812070168913,1709.0550913229129
2015-09-16,30352.2209005711,4988.782609061577,3156.448399663486,1871.4405801324879
2015-09-17,29796.75452404019,4912.906881841623,3074.4727434366837,1840.6916217107507
2015-09-18,30483.453740163288,5016.587192983502,3143.501158204771,1886.3188991766779
2015-09-21,32152.755762226494,5249.165936901872,3313.915368825053,1976.6199741055775
2015-09-22,32412.475057136002,5301.219172528661,3333.278961887589,1997.8395054030116
2015-09-23,32369.274633819066,5269.056223374714,3303.9566526338062,1988.5201020829018
2015-09-24,33153.62651396463,5413.739489301537,3393.676028277922,2029.2812720343402
2015-09-25,31415.828615578284,5138.540182159426,3232.654412624179,1940.5614652164397
