date,return,weight,target_weight_next,mom8_signal_on,bias20_10_signal_on,nav
2010-04-02,0.0025009812779681288,1.0,1.0,True,False,1.0395888773674264
2010-04-06,0.005743074519919589,1.0,1.0,True,False,1.0455593137602273
2010-04-07,0.004263065094833618,1.0,1.0,True,False,1.0500166011752967
2010-04-08,-0.0005443700792642555,1.0,1.0,True,False,1.0494450035548861
2010-04-09,0.0008311927552597468,1.0,1.0,True,False,1.0503172946388846
2010-04-12,0.0021526316946134053,1.0,1.0,True,True,1.0525782409367248
2010-04-13,-0.0040955767011546015,1.0,1.0,True,False,1.0482673260170021
2010-04-14,-0.003837051576628869,1.0,1.0,True,False,1.04424507022098
2010-04-15,0.004429517451034004,1.0,1.0,True,False,1.04887057198268
2010-04-16,-0.0011973843217837673,1.0,1.0,True,False,1.0476146708042078
2010-04-19,0.0007244773778492756,1.0,1.0,True,False,1.0483736439339084
2010-04-20,-0.0080567966580252,1.0,0.0,False,False,1.0399271106631
2010-04-21,0.0,0.0,0.0,False,False,1.0399271106631
2010-04-22,0.0,0.0,0.0,False,False,1.0399271106631
2010-04-23,0.0,0.0,0.0,False,False,1.0399271106631
2010-04-26,0.0,0.0,0.0,False,False,1.0399271106631
2010-04-27,0.0,0.0,0.0,False,False,1.0399271106631
2010-04-28,0.0,0.0,0.0,False,False,1.0399271106631
2010-04-29,0.0,0.0,1.0,True,False,1.0399271106631
2010-04-30,-0.010418369944763783,1.0,0.0,False,False,1.0290927653086226
2010-05-04,0.0,0.0,1.0,True,True,1.0290927653086226
2010-05-05,-0.004543847879070506,1.0,0.0,False,False,1.0244167243296083
2010-05-06,0.0,0.0,0.0,False,False,1.0244167243296083
2010-05-07,0.0,0.0,0.0,False,False,1.0244167243296083
2010-05-10,0.0,0.0,1.0,True,False,1.0244167243296083
2010-05-11,0.0005025780628819757,1.0,0.0,False,False,1.0249315737025058
2010-05-12,0.0,0.0,0.0,False,False,1.0249315737025058
2010-05-13,0.0,0.0,0.0,False,False,1.0249315737025058
2010-05-14,0.0,0.0,0.0,False,False,1.0249315737025058
2010-05-17,0.0,0.0,1.0,True,True,1.0249315737025058
2010-05-18,-0.00836448270921356,1.0,0.0,False,False,1.0163585512761442
2010-05-19,0.0,0.0,0.0,False,False,1.0163585512761442
2010-05-20,0.0,0.0,0.0,False,False,1.0163585512761442
2010-05-21,0.0,0.0,0.0,False,False,1.0163585512761442
2010-05-24,0.0,0.0,0.0,False,False,1.0163585512761442
2010-05-25,0.0,0.0,0.0,False,False,1.0163585512761442
2010-05-26,0.0,0.0,0.0,False,False,1.0163585512761442
2010-05-27,0.0,0.0,0.0,False,False,1.0163585512761442
2010-05-28,0.0,0.0,0.0,False,False,1.0163585512761442
2010-05-31,0.0,0.0,1.0,False,True,1.0163585512761442
2010-06-01,-0.005244125690953371,1.0,1.0,False,True,1.011028639286177
2010-06-02,0.0005233932137844403,1.0,1.0,False,True,1.011557804814921
2010-06-03,0.0034366298912041574,1.0,1.0,True,True,1.0150341546036288
2010-06-04,-0.004946798618432646,1.0,1.0,True,True,1.0100129850499737
2010-06-07,-0.0020429642165174285,1.0,1.0,False,True,1.0079495646632988
2010-06-08,-0.0025478232717488832,1.0,1.0,False,True,1.0053814873057005
2010-06-09,-0.0027989962107921925,1.0,1.0,False,True,1.0025674283323314
2010-06-10,0.0005473553425354386,1.0,0.0,False,False,1.0031161889704812
2010-06-11,0.0,0.0,1.0,False,True,1.0031161889704812
2010-06-17,0.006732560469585225,1.0,1.0,True,True,1.0098697293707448
2010-06-18,-0.00502890141402682,1.0,1.0,False,True,1.0047911940607295
2010-06-21,0.002743711161274665,1.0,1.0,True,True,1.0075480508746244
2010-06-22,0.002885268145380782,1.0,1.0,True,True,1.0104550971707535
2010-06-23,-0.0005515556761529813,1.0,1.0,True,True,1.0098977749264113
2010-06-24,-0.00010342607852801248,1.0,1.0,True,True,1.0097933251598366
2010-06-25,-0.002611116704004301,1.0,1.0,True,True,1.0071566369409197
2010-06-28,0.006285889366488962,1.0,1.0,True,True,1.0134875121354554
2010-06-29,0.002255282254302127,1.0,1.0,True,True,1.0157732125365313
2010-06-30,-0.005617581254728254,1.0,1.0,True,True,1.010067023978731
2010-07-01,-0.0003980365445684139,1.0,1.0,True,True,1.009664980390724
2010-07-02,0.005273711800552439,1.0,1.0,True,True,1.014989662512415
2010-07-05,0.0032971711369227056,1.0,1.0,True,True,1.0183362571319259
2010-07-06,-0.002631976395606894,1.0,1.0,True,True,1.015656020140364
2010-07-07,-0.0023227612842436126,1.0,1.0,True,True,1.013296893658673
2010-07-08,0.0063241923464869235,1.0,1.0,True,True,1.0197051781182682
2010-07-09,-9.775114342417372e-05,1.0,1.0,True,True,1.0196055007711518
2010-07-12,0.005046855178123722,1.0,1.0,True,True,1.0247513020723622
2010-07-13,0.002095930914940059,1.0,1.0,True,True,1.0268991100065006
2010-07-14,0.0009887563743997355,1.0,1.0,True,True,1.0279144630473849
2010-07-15,0.004169929399962602,1.0,1.0,True,True,1.032200793787493
2010-07-16,-0.0027186097002270034,1.0,1.0,True,True,1.0293946426969205
2010-07-19,-0.003974922299194305,1.0,1.0,True,True,1.0253028789769933
2010-07-20,-0.004257043907969471,1.0,1.0,True,True,1.020938119602221
2010-07-21,0.0006918492206748564,1.0,1.0,True,False,1.021644454844625
2010-07-22,-0.0042819235669038554,1.0,0.0,False,False,1.0172698513764293
2010-07-23,0.0,0.0,0.0,False,False,1.0172698513764293
2010-07-26,0.0,0.0,0.0,False,False,1.0172698513764293
2010-07-27,0.0,0.0,0.0,False,False,1.0172698513764293
2010-07-28,0.0,0.0,0.0,False,False,1.0172698513764293
2010-07-29,0.0,0.0,0.0,False,False,1.0172698513764293
2010-07-30,0.0,0.0,1.0,True,False,1.0172698513764293
2010-08-02,-0.0033440303720296046,1.0,0.0,False,False,1.0138680700968765
2010-08-03,0.0,0.0,1.0,True,False,1.0138680700968765
2010-08-04,0.0003928521790732223,1.0,0.0,False,False,1.0142663703775068
2010-08-05,0.0,0.0,0.0,False,False,1.0142663703775068
2010-08-06,0.0,0.0,0.0,False,False,1.0142663703775068
2010-08-09,0.0,0.0,0.0,False,False,1.0142663703775068
2010-08-10,0.0,0.0,0.0,False,False,1.0142663703775068
2010-08-11,0.0,0.0,0.0,False,False,1.0142663703775068
2010-08-12,0.0,0.0,1.0,True,False,1.0142663703775068
2010-08-13,0.0025220125017428544,1.0,1.0,True,True,1.0168243628436962
2010-08-16,-0.0038711829186648724,1.0,1.0,False,True,1.0128880497389734
2010-08-17,-0.0012091297609555848,1.0,1.0,False,True,1.0116633366535177
2010-08-18,-4.1872565457101425e-05,1.0,1.0,True,True,1.0116209757142332
2010-08-19,-0.00012659019298836253,1.0,1.0,True,True,1.0114929144196865
2010-08-20,0.004151331013843429,1.0,1.0,True,True,1.0156919563255997
2010-08-23,0.008567590741233444,1.0,1.0,True,True,1.0243939893265603
2010-08-24,-0.00266654667566194,1.0,1.0,True,True,1.0216623949397536
2010-08-25,0.007488861471279662,1.0,1.0,True,True,1.0293134830858732
2010-08-26,0.003805545589420334,1.0,1.0,True,True,1.0332305824715615
2010-08-27,-0.002199105707571236,1.0,1.0,True,True,1.0309583992004112
2010-08-30,-0.005897154413530481,1.0,1.0,True,True,1.0248786783264001
2010-08-31,-0.0022807413849337595,1.0,1.0,True,True,1.022541195110205
2010-09-01,0.0004483275205381057,1.0,1.0,True,True,1.0229996284688567
2010-09-02,-0.00036856103043939574,1.0,1.0,True,False,1.022622590671649
2010-09-03,0.004741019525163115,1.0,1.0,True,False,1.0274708643408963
2010-09-06,0.00025285447358532916,1.0,1.0,True,False,1.0277306649454234
2010-09-07,0.000783955075415366,1.0,0.0,False,False,1.0285363596163675
2010-09-08,0.0,0.0,1.0,True,False,1.0285363596163675
2010-09-09,0.004979433700503211,1.0,1.0,True,True,1.033657888227634
2010-09-10,0.004037915348701982,1.0,1.0,True,True,1.0378317112798152
2010-09-13,0.0016730517794840364,1.0,1.0,True,True,1.039568057471177
2010-09-14,-0.002643577230425442,1.0,1.0,True,True,1.0368198790249685
2010-09-15,0.003605444571334571,1.0,1.0,True,True,1.0405580756292507
2010-09-16,-0.0033346058614365567,1.0,1.0,True,True,1.0370882245710924
2010-09-17,0.0021425114446331443,1.0,1.0,True,True,1.0393101979613302
2010-09-20,0.0072005384997340886,1.0,1.0,True,True,1.046793791054917
2010-09-21,-0.0007543360838982213,1.0,1.0,True,True,1.0460041567259237
2010-09-27,-0.004113624479544586,1.0,1.0,True,False,1.0417012884211105
2010-09-28,-0.0004191723963661628,1.0,1.0,True,False,1.0412646359957454
2010-09-29,0.00017621790630469898,1.0,1.0,True,False,1.0414481254698098
2010-09-30,-0.002856209257031705,1.0,1.0,True,False,1.0384735316931246
2010-10-08,-0.004311267511157435,1.0,0.0,False,False,1.0339963944947392
2010-10-11,0.0,0.0,0.0,False,False,1.0339963944947392
2010-10-12,0.0,0.0,0.0,False,False,1.0339963944947392
2010-10-13,0.0,0.0,0.0,False,False,1.0339963944947392
2010-10-14,0.0,0.0,0.0,False,False,1.0339963944947392
2010-10-15,0.0,0.0,0.0,False,False,1.0339963944947392
2010-10-18,0.0,0.0,0.0,False,False,1.0339963944947392
2010-10-19,0.0,0.0,0.0,False,False,1.0339963944947392
2010-10-20,0.0,0.0,0.0,False,False,1.0339963944947392
2010-10-21,0.0,0.0,0.0,False,False,1.0339963944947392
2010-10-22,0.0,0.0,0.0,False,False,1.0339963944947392
2010-10-25,0.0,0.0,0.0,False,False,1.0339963944947392
2010-10-26,0.0,0.0,0.0,False,False,1.0339963944947392
2010-10-27,0.0,0.0,0.0,False,False,1.0339963944947392
2010-10-28,0.0,0.0,1.0,False,True,1.0339963944947392
2010-10-29,-0.0018942854171930864,1.0,1.0,False,True,1.0320377102032177
2010-11-01,-0.009474304371655229,1.0,1.0,False,True,1.0222598708137263
2010-11-02,0.008891029988877553,1.0,1.0,False,True,1.0313488139815572
2010-11-03,0.00529365345175733,1.0,1.0,False,True,1.0368084171906566
2010-11-04,-0.002305077314997994,1.0,1.0,False,True,1.0344184936281915
2010-11-05,0.00029047845685933356,1.0,1.0,True,True,1.0347189699159673
2010-11-08,0.004955873224199181,1.0,1.0,True,True,1.039846905953545
2010-11-09,0.0024119813483988953,1.0,1.0,True,True,1.0423549972958952
2010-11-10,-0.001071343645001865,1.0,1.0,True,True,1.0412382768937063
2010-11-11,-0.003887513570661671,1.0,1.0,True,True,1.0371904489619896
2010-11-12,0.01342437893565115,1.0,1.0,True,True,1.0511140865772937
2010-11-15,-0.0017406809009235299,1.0,1.0,True,True,1.049284432362097
2010-11-16,0.014172013115059856,1.0,1.0,True,True,1.0641549050989605
2010-11-17,0.015580873041953625,1.0,1.0,True,True,1.0807353675722795
2010-11-18,-0.002588475616333274,1.0,1.0,True,True,1.0779379104256097
2010-11-19,-0.00531065917736998,1.0,1.0,True,True,1.072213349568973
2010-11-22,-0.006461956085623865,1.0,1.0,True,True,1.0652847539896386
2010-11-23,0.0037556640416924417,1.0,1.0,True,True,1.0692856056343607
2010-11-24,-0.009640823492168138,1.0,1.0,True,True,1.0589768118477239
2010-11-25,0.0006435850608752184,1.0,1.0,True,False,1.0596583535036423
2010-11-26,0.003894206381967991,1.0,1.0,True,False,1.063784881826562
2010-11-29,0.005157587793975538,1.0,0.0,False,False,1.0692714457484864
2010-11-30,0.0,0.0,0.0,False,False,1.0692714457484864
2010-12-01,0.0,0.0,1.0,True,False,1.0692714457484864
2010-12-02,0.008713103912838716,1.0,1.0,True,False,1.0785881189663242
2010-12-03,0.0006857181027135287,1.0,1.0,True,False,1.0793277263648713
2010-12-06,-0.004113565645473638,1.0,1.0,True,False,1.0748878409094895
2010-12-07,-0.0028527325788003984,1.0,1.0,True,False,1.0718214733471707
2010-12-08,-0.0024432351626337053,1.0,1.0,True,False,1.0692027614354231
2010-12-09,0.002590841601415506,1.0,1.0,True,False,1.0719728964300985
2010-12-10,-0.006901695739923086,1.0,0.0,False,False,1.064574465657494
2010-12-13,0.0,0.0,0.0,False,False,1.064574465657494
2010-12-14,0.0,0.0,0.0,False,False,1.064574465657494
2010-12-15,0.0,0.0,0.0,False,False,1.064574465657494
2010-12-16,0.0,0.0,0.0,False,False,1.064574465657494
2010-12-17,0.0,0.0,1.0,True,False,1.064574465657494
2010-12-20,-0.00182612551743736,1.0,1.0,True,False,1.0626304190605447
2010-12-21,0.003426360458926159,1.0,1.0,True,True,1.0662713739108658
2010-12-22,0.0019688617146935376,1.0,1.0,True,True,1.0683707147964325
2010-12-23,0.00785253086629919,1.0,1.0,True,True,1.0767601288110216
2010-12-24,0.0013162298377135898,1.0,1.0,True,True,1.078177392620623
2010-12-27,0.0022872320958286733,1.0,1.0,True,True,1.0806434345580218
2010-12-28,0.0007291432514705213,1.0,1.0,True,True,1.0814313784255756
2010-12-29,-0.004516981794168628,1.0,1.0,True,True,1.0765465725775847
2010-12-30,-0.0006684125920151437,1.0,1.0,True,True,1.0758269952925832
2010-12-31,-0.004754474088976701,1.0,1.0,True,True,1.070712003719243
2011-01-04,-0.00010192413494006762,1.0,1.0,True,False,1.070602872324494
2011-01-05,-0.0022957879989147553,1.0,0.0,False,False,1.0681449950986077
2011-01-06,0.0,0.0,0.0,False,False,1.0681449950986077
2011-01-07,0.0,0.0,1.0,True,False,1.0681449950986077
2011-01-10,0.004142829657328118,1.0,1.0,True,False,1.0725701378626287
2011-01-11,0.00260071240611689,1.0,1.0,True,True,1.0753595843265986
2011-01-12,0.005662468485394945,1.0,1.0,True,True,1.0814487740833154
2011-01-13,0.0019773920105780832,1.0,1.0,True,True,1.0835872222490373
2011-01-14,0.005674805332295108,1.0,1.0,True,True,1.0897363687958628
2011-01-17,0.007967429064789722,1.0,1.0,True,True,1.0984187660135654
2011-01-18,0.0016421457771313656,1.0,1.0,True,True,1.1002225297516963
2011-01-19,-0.009523616066166729,1.0,1.0,True,True,1.0897444327909944
2011-01-20,0.009879541600370046,1.0,1.0,True,True,1.1005106082485248
2011-01-21,-0.0011931081430116893,1.0,1.0,True,True,1.0991975800803526
2011-01-24,0.0070564251811090165,1.0,1.0,True,True,1.1069539855634456
2011-01-25,-0.000714710993802747,1.0,1.0,True,True,1.1061628333803297
2011-01-26,-0.003186460474186503,1.0,1.0,True,True,1.1026380892337493
2011-01-27,-0.004978350209746718,1.0,1.0,True,False,1.0971487706709377
2011-01-28,0.0023568405281728325,1.0,1.0,True,False,1.0997345753590901
2011-01-31,-0.004596082442523552,1.0,1.0,True,False,1.094680104585846
2011-02-01,-0.0017785457049240058,1.0,0.0,False,False,1.0927331659875692
2011-02-09,0.0,0.0,0.0,False,False,1.0927331659875692
2011-02-10,0.0,0.0,0.0,False,False,1.0927331659875692
2011-02-11,0.0,0.0,0.0,False,False,1.0927331659875692
2011-02-14,0.0,0.0,0.0,False,False,1.0927331659875692
2011-02-15,0.0,0.0,0.0,False,False,1.0927331659875692
2011-02-16,0.0,0.0,0.0,False,False,1.0927331659875692
2011-02-17,0.0,0.0,0.0,False,False,1.0927331659875692
2011-02-18,0.0,0.0,0.0,False,False,1.0927331659875692
2011-02-21,0.0,0.0,0.0,False,False,1.0927331659875692
2011-02-22,0.0,0.0,0.0,False,False,1.0927331659875692
2011-02-23,0.0,0.0,0.0,False,False,1.0927331659875692
2011-02-24,0.0,0.0,1.0,True,False,1.0927331659875692
2011-02-25,0.00010605965561391069,1.0,1.0,False,True,1.0928490608908317
2011-02-28,-0.0004028945541148296,1.0,1.0,True,True,1.0924087579557293
2011-03-01,0.0014520678303246663,1.0,1.0,True,True,1.0939950095707218
2011-03-02,0.0028650445057436195,1.0,1.0,True,True,1.0971293539622033
2011-03-03,0.007854476852629267,1.0,1.0,True,True,1.1057467310772395
2011-03-04,0.0001055635275386216,1.0,1.0,True,True,1.1058634576027364
2011-03-07,-0.002670587664035195,1.0,1.0,True,True,1.1029101522947553
2011-03-08,-0.00047480426310578776,1.0,1.0,True,True,1.102386485852623
2011-03-09,-0.00572716897156903,1.0,1.0,True,True,1.096072932176171
2011-03-10,0.006019012012438008,1.0,1.0,True,True,1.1026702083214475
2011-03-11,0.005045587076418634,1.0,1.0,True,True,1.1082338268741059
2011-03-14,0.0038350429120550204,1.0,1.0,True,True,1.112483951156759
2011-03-15,-0.0039018140802824838,1.0,1.0,True,True,1.1081432456120472
2011-03-16,0.002455471045161162,1.0,1.0,True,True,1.1108642592655387
2011-03-17,0.00468097483784965,1.0,1.0,True,True,1.116064186911427
2011-03-18,-0.001850399754410403,1.0,1.0,True,True,1.1139990220140599
2011-03-21,0.0018200965658578764,1.0,1.0,True,True,1.1160266078083967
2011-03-22,0.0017490452934711635,1.0,1.0,True,True,1.1179785888941727
2011-03-23,0.0011885724690139047,1.0,1.0,True,True,1.1193073874658794
2011-03-24,0.0035361214270326017,1.0,1.0,True,True,1.1232653943021333
2011-03-25,-0.0001779304151217406,1.0,1.0,True,True,1.1230655312242332
2011-03-28,0.005740027967080142,1.0,1.0,True,True,1.129511958782324
2011-03-29,0.004343569351983068,1.0,1.0,True,True,1.1344180723091892
2011-03-30,-0.0012304759158529351,1.0,1.0,True,True,1.1330221981927044
2011-03-31,-0.002776273614605784,1.0,1.0,True,True,1.1298766185590994
2011-04-01,0.005276887266182995,1.0,1.0,True,True,1.135838850099932
2011-04-06,0.001676705899564446,1.0,1.0,True,True,1.137743317800849
2011-04-07,0.002884187075241818,1.0,1.0,True,True,1.1410247823729929
2011-04-08,-0.0006853770797668243,1.0,1.0,True,True,1.1402427501397085
2011-04-11,-0.0015485015531810139,1.0,1.0,True,False,1.1384770824701138
2011-04-12,0.005561237263591335,1.0,1.0,True,False,1.1448084236448914
2011-04-13,0.001494683306732381,1.0,1.0,True,False,1.1465195496851202
2011-04-14,-0.00031661742361147575,1.0,1.0,True,False,1.1461565416191788
2011-04-15,0.005309526041909341,1.0,1.0,True,True,1.1522420896250105
2011-04-18,0.0028821712085826626,1.0,1.0,True,True,1.1555630486010449
2011-04-19,-0.0016266877004323162,1.0,1.0,True,True,1.1536833084028115
2011-04-20,-0.007707319149355551,1.0,1.0,True,False,1.1447915029476667
2011-04-21,-0.003858215323299585,1.0,1.0,True,False,1.140374650829011
2011-04-22,0.0014349368823902368,1.0,0.0,False,False,1.1420110164752284
2011-04-25,0.0,0.0,0.0,False,False,1.1420110164752284
2011-04-26,0.0,0.0,0.0,False,False,1.1420110164752284
2011-04-27,0.0,0.0,0.0,False,False,1.1420110164752284
2011-04-28,0.0,0.0,0.0,False,False,1.1420110164752284
2011-04-29,0.0,0.0,0.0,False,False,1.1420110164752284
2011-05-03,0.0,0.0,0.0,False,False,1.1420110164752284
2011-05-04,0.0,0.0,0.0,False,False,1.1420110164752284
2011-05-05,0.0,0.0,0.0,False,False,1.1420110164752284
2011-05-06,0.0,0.0,0.0,False,False,1.1420110164752284
2011-05-09,0.0,0.0,1.0,True,False,1.1420110164752284
2011-05-10,-0.010530765936005914,1.0,0.0,False,False,1.1299847657643876
2011-05-11,0.0,0.0,0.0,False,False,1.1299847657643876
2011-05-12,0.0,0.0,0.0,False,False,1.1299847657643876
2011-05-13,0.0,0.0,1.0,True,False,1.1299847657643876
2011-05-16,-0.0011879747026719897,1.0,1.0,False,True,1.1286423724482548
2011-05-17,-0.0004927418178355732,1.0,1.0,False,True,1.1280862431539684
2011-05-18,-0.0042624986559951835,1.0,1.0,False,True,1.123277777058678
2011-05-19,-0.005444760592304398,1.0,1.0,False,True,1.1171617984839375
2011-05-20,-0.0031334654306186868,1.0,1.0,False,True,1.1136612106079804
2011-05-23,-0.006804879966358845,1.0,1.0,False,True,1.1060828797466034
2011-05-24,0.005125111799258309,1.0,0.0,False,False,1.1117516781645502
2011-05-25,0.0,0.0,0.0,False,False,1.1117516781645502
2011-05-26,0.0,0.0,0.0,False,False,1.1117516781645502
2011-05-27,0.0,0.0,0.0,False,False,1.1117516781645502
2011-05-30,0.0,0.0,0.0,False,False,1.1117516781645502
2011-05-31,0.0,0.0,0.0,False,False,1.1117516781645502
2011-06-01,0.0,0.0,0.0,False,False,1.1117516781645502
2011-06-02,0.0,0.0,0.0,False,False,1.1117516781645502
2011-06-03,0.0,0.0,0.0,False,False,1.1117516781645502
2011-06-07,0.0,0.0,0.0,False,False,1.1117516781645502
2011-06-08,0.0,0.0,0.0,False,False,1.1117516781645502
2011-06-09,0.0,0.0,0.0,False,False,1.1117516781645502
2011-06-10,0.0,0.0,0.0,False,False,1.1117516781645502
2011-06-13,0.0,0.0,1.0,False,True,1.1117516781645502
2011-06-14,-0.002222499232119179,1.0,1.0,False,True,1.1092808109135224
2011-06-15,-0.0010365366304995512,1.0,1.0,False,True,1.1081310007195002
2011-06-16,-0.0020431353185741737,1.0,1.0,False,True,1.1058669391343232
2011-06-17,-0.00033968616025484814,1.0,1.0,False,True,1.105491291440016
2011-06-20,0.0023678905336526838,1.0,1.0,False,True,1.1081089738040522
2011-06-21,0.0030085890546871167,1.0,1.0,False,True,1.1114428183340397
2011-06-22,-0.002534325124723324,1.0,1.0,False,True,1.1086260608748424
2011-06-23,0.003696162686057181,1.0,1.0,True,True,1.1127237231538385
2011-06-24,-0.0002902595409524419,1.0,1.0,True,True,1.112400744476749
2011-06-27,-0.005168009149190833,1.0,1.0,True,True,1.1066518472517264
2011-06-28,0.00037661670895469153,1.0,1.0,True,True,1.107068630828397
2011-06-29,0.0029964653498731567,1.0,1.0,True,True,1.1103859236206057
2011-06-30,-0.004966233891609028,1.0,1.0,False,True,1.1048714874139556
2011-07-01,-0.0003818277554655022,1.0,1.0,False,True,1.1044496168138385
2011-07-04,-0.003648208146810583,1.0,1.0,False,True,1.1004203547240363
2011-07-05,-0.001188661595694895,1.0,0.0,False,False,1.099112327309255
2011-07-06,0.0,0.0,0.0,False,False,1.099112327309255
2011-07-07,0.0,0.0,1.0,True,True,1.099112327309255
2011-07-08,0.00030453642986746384,1.0,1.0,True,True,1.099447047053437
2011-07-11,-0.005588327532714465,1.0,1.0,False,True,1.0933029768496267
2011-07-12,-0.007641231297667394,1.0,1.0,False,True,1.0849487959250905
2011-07-13,0.0028462400978896633,1.0,1.0,False,True,1.0880368206922097
2011-07-14,0.0033624908616567088,1.0,1.0,True,True,1.0916953345589333
2011-07-15,0.003382899903354464,1.0,1.0,True,True,1.0953884306007053
2011-07-18,-0.0039939941574192225,1.0,1.0,True,True,1.0910134556087816
2011-07-19,0.00021078720869524033,1.0,0.0,False,False,1.0912434272897382
2011-07-20,0.0,0.0,0.0,False,False,1.0912434272897382
2011-07-21,0.0,0.0,1.0,True,True,1.0912434272897382
2011-07-22,0.002526559370730397,1.0,1.0,True,True,1.094000518596705
2011-07-25,-0.0015754108329131596,1.0,1.0,True,True,1.092277018328495
2011-07-26,-0.0024653543873252356,1.0,1.0,True,True,1.0895841683891845
2011-07-27,0.004464644763596504,1.0,1.0,True,True,1.094448774641081
2011-07-28,0.0031780858175599284,1.0,1.0,True,True,1.0979270267698136
2011-07-29,0.0018878492005462658,1.0,1.0,True,True,1.099999747429559
2011-08-01,0.006614280396867811,1.0,1.0,True,True,1.107275454195542
2011-08-02,0.0037159257994236698,1.0,1.0,True,True,1.1113900076228558
2011-08-03,0.0016855619957911409,1.0,1.0,True,True,1.113263324382207
2011-08-04,-0.004826673986119611,1.0,1.0,True,True,1.1078899652547103
2011-08-05,-4.425690187485036e-05,1.0,1.0,True,True,1.10784093347723
2011-08-08,-0.003273343882094692,1.0,1.0,True,True,1.1042145891352981
2011-08-09,-0.008865564960258398,1.0,0.0,False,False,1.094425102965254
2011-08-10,0.0,0.0,0.0,False,False,1.094425102965254
2011-08-11,0.0,0.0,0.0,False,False,1.094425102965254
2011-08-12,0.0,0.0,0.0,False,False,1.094425102965254
2011-08-15,0.0,0.0,0.0,False,False,1.094425102965254
2011-08-16,0.0,0.0,1.0,True,False,1.094425102965254
2011-08-17,0.004336975752074779,1.0,1.0,True,True,1.0991715980992764
2011-08-18,-0.0010052916701989486,1.0,1.0,True,True,1.098066610047588
2011-08-19,0.003851143749884123,1.0,1.0,True,True,1.1022954224098291
2011-08-22,0.016292879724251162,1.0,1.0,True,True,1.1202549891477451
2011-08-23,0.015385335379018506,1.0,1.0,True,True,1.1374904878658019
2011-08-24,-0.0008361721085411774,1.0,1.0,True,True,1.1365393500461176
2011-08-25,-0.0062334437127605,1.0,1.0,True,True,1.1294547959802679
2011-08-26,0.006293241797396177,1.0,1.0,True,True,1.1365627281106006
2011-08-29,0.00283582584600991,1.0,1.0,True,True,1.139785822070588
2011-08-30,-0.004935255330436183,1.0,1.0,True,True,1.1341606880166586
2011-08-31,0.007873795860955013,1.0,1.0,True,True,1.1430908377476219
2011-09-01,0.0009139958708711208,1.0,1.0,True,True,1.1441356180533537
2011-09-02,0.0017426042316575855,1.0,1.0,True,False,1.1461293936229635
2011-09-05,0.004836223975465426,1.0,1.0,True,False,1.1516723320753885
2011-09-06,-0.004159653034027133,1.0,1.0,True,False,1.1468817747650661
2011-09-07,-0.0017023834084455621,1.0,1.0,True,False,1.1449293422602576
2011-09-08,-0.0027666147943590565,1.0,1.0,True,False,1.1417617638034645
2011-09-09,-0.00046961779313684475,1.0,1.0,True,False,1.141225572163659
2011-09-13,0.003611808655618909,1.0,1.0,True,False,1.1453474605632135
2011-09-14,0.0023521861474508857,1.0,1.0,True,False,1.1480415309939684
2011-09-15,0.0010576867378115588,1.0,1.0,True,False,1.1492557992957577
2011-09-16,0.0010945804527435436,1.0,1.0,True,False,1.150513752228869
