signal_one_side_cost,0.0,0.001,0.002,0.003,0.004,0.005
0.0,-0.11582671465914196,-0.11632178273341633,-0.11681671287665893,-0.11731150508886821,-0.11780615937004556,-0.11830067572018986
0.001,-0.13334319112914433,-0.13382845134288018,-0.13431357635815566,-0.13479856617496755,-0.13528342079331676,-0.13576814021320552
0.002,-0.15052966993164604,-0.15100530705779772,-0.15148081166657867,-0.151956183757989,-0.15243142333202625,-0.15290653038869248
0.003,-0.16739204663226237,-0.16785824214272854,-0.16832430776635302,-0.1687902435031368,-0.1692560493530799,-0.16972172531618368
0.004,-0.18393611722202724,-0.1843930493434008,-0.18484985415880748,-0.1853065316682485,-0.1857630818717244,-0.18621950476923405
0.005,-0.20016757970181986,-0.20061542347025818,-0.20106314246483903,-0.20151073668556202,-0.20195820613242718,-0.20240555080543568
