date,return_raw,holding,next_holding,signal_on,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,hedge_ratio,futures_drag,weight,realized_vol,scale_raw,return,nav,entry_exit_cost,rebalance_cost,total_cost,return_net,nav_net
2010-01-27,0.0,cash,long_microcap_short_zz1000,True,-0.01205735876200098,-0.007643827449644314,-0.04571743226038405,-0.05997001499250365,0.0142525827321196,0.0,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2010-01-28,-0.008738950826308744,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.004293995822144181,0.012732946648452925,-0.03817893040259368,-0.04599954635998804,0.007820615957394361,1.0,0.0003,1.0,,,-0.008738950826308744,0.9912610491736913,0.003,0.0,0.003,-0.01171273397382977,0.9882872660261702
2010-01-29,0.0014460414579066886,long_microcap_short_zz1000,cash,False,0.011698866760869953,0.009952825302963264,-0.01666642648721839,-0.01624338478753362,-0.00042304169968476746,1.0,0.0003,1.0,,,0.0014460414579066886,0.9926944537464045,0.0,0.0,0.0,0.0014460414579067216,0.9897163703851654
2010-02-01,0.0,cash,long_microcap_short_zz1000,True,-0.004113613456589782,-0.011731059687855483,-0.024715062940392607,-0.040242022558892976,0.015526959618500369,0.0,0.0,1.0,,,0.0,0.9926944537464045,0.003,0.0,0.003,-0.0030000000000000027,0.9867472212740098
2010-02-02,0.005204336513135977,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.0020798001345125883,-0.0034245363786233884,-0.030402997005244514,-0.0504433767646304,0.020040379759385885,1.0,0.0003,1.0,,,0.005204336513135977,0.9978607697384245,0.003,0.0,0.003,0.002188723503596668,0.988906938109321
2010-02-03,0.0023143389474218016,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.021398048215266474,0.018783709267844673,-0.027677549400043522,-0.05213140743350364,0.02445385803346012,1.0,0.0003,1.0,,,0.0023143389474218016,1.0001701577819344,0.0,0.0,0.0,0.0023143389474218345,0.991195603951563
2010-02-04,-0.005140945944255548,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.008955153330049592,0.01379609927430514,-0.01661161094980146,-0.026996958968367957,0.010385348018566498,1.0,0.0003,1.0,,,-0.005140945944255548,0.99502833706572,0.0,0.0,0.0,-0.005140945944255515,0.9860999209314644
2010-02-05,0.0091752354938622,long_microcap_short_zz1000,long_microcap_short_zz1000,True,-0.009416986043499498,-0.018892221537361698,-0.046644154109055314,-0.07105634261167648,0.024412188502621168,1.0,0.0003,1.0,,,0.0091752354938622,1.004157956381364,0.0,0.0,0.0,0.009175235493862122,0.9951476199264894
2010-02-08,-0.0011225640890904273,long_microcap_short_zz1000,long_microcap_short_zz1000,True,-0.0015699168255691731,-0.0007473527364787458,-0.05338745460893535,-0.08147330772913364,0.02808585312019829,1.0,0.0003,1.0,,,-0.0011225640890904273,1.0030307247197559,0.0,0.0,0.0,-0.0011225640890903943,0.9940305029450162
2010-02-09,0.0027641240888817923,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.002771971084847724,-0.0002921530040340681,-0.06884511487530809,-0.09647553363399208,0.027630418758683994,1.0,0.0003,1.0,,,0.0027641240888817923,1.0058032261078422,0.0,0.0,0.0,0.0027641240888818253,0.9967781266032898
