date,return_raw,holding,next_holding,signal_on,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,hedge_ratio,futures_drag,weight,realized_vol,scale_raw,return,nav,entry_exit_cost,rebalance_cost,total_cost,return_net,nav_net
2022-11-11,0.0005395602062934354,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.006284541692850754,0.006083312762841464,0.06507487433936987,0.03324882964990583,0.03182604468946404,0.9,0.00027,1.0,,,0.0005395602062934354,100700582.38763344,0.0,0.0,0.0,0.0005395602062934213,48934565.73313073
2022-11-14,0.00839762859866014,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.0027326366968256632,-0.006594435446482749,0.05871450085129459,0.026015456296551998,0.032699044554742596,0.9,0.00027,1.0,,,0.00839762859866014,101546228.47819357,0.0,0.0,0.0,0.008397628598660223,49345500.041794285
2022-11-15,-0.01085894700126869,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.010253913323565733,0.02315873369426047,0.09033701152975948,0.05864766094477791,0.03168935058498157,0.9,0.00027,1.0,,,-0.01085894700126869,100443543.36497015,0.0,0.0,0.0,-0.01085894700126866,48809659.87208934
2022-11-16,0.010254234467959783,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.0037974025195435246,-0.007474257720462507,0.10846454838204944,0.05447954460349491,0.05398500377855453,0.9,0.00027,1.0,,,0.010254234467959783,101473515.00942723,0.0,0.0004,0.0004,0.00985013277417246,49290441.502491616
2022-11-17,0.012281112313599489,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.014224334198279287,0.0018591354274219984,0.09312013437273414,0.03432234133176415,0.05879779304096999,0.9,0.00027,1.0,,,0.012281112313599489,102719722.64411373,0.0,0.0,0.0,0.012281112313599518,49895782.95057062
2022-11-18,0.009568939321577635,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.0023193920730855133,-0.008355052498324578,0.08619505158190988,0.03045525805488114,0.055739793527028736,0.9,0.00027,1.0,,,0.009568939321577635,103702641.43722455,0.0,0.0,0.0,0.009568939321577652,50373232.67002724
2022-11-21,-0.003505405608650677,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.0009453285016460811,0.004645260122551953,0.13197076388605122,0.07202003868633144,0.05995072519971978,0.9,0.00027,1.0,,,-0.003505405608650677,103339121.61629862,0.0,0.0,0.0,-0.003505405608650647,50196654.05769987
2022-11-22,0.004588012429724291,long_microcap_short_zz1000,long_microcap_short_zz1000,True,-0.009416959802173386,-0.015861080257664084,0.09815252585344814,0.046182671129036734,0.0519698547244114,0.9,0.00027,1.0,,,0.004588012429724291,103813242.790751,0.0,0.0,0.0,0.004588012429724397,50426956.93044717
2022-11-23,-0.011492249961865927,long_microcap_short_zz1000,long_microcap_short_zz1000,True,-0.013305725702497773,-0.0023149730451464956,0.061980132816799705,0.01990273020053346,0.042077402616266246,0.9,0.00027,1.0,,,-0.011492249961865927,102620195.05524781,0.0,0.0,0.0,-0.01149224996186593,49847437.73658622
2022-11-24,0.0015426223555306572,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.004398344928189912,0.0028730250807325053,0.05434854664622857,0.009556273191396736,0.04479227345483183,0.9,0.00027,1.0,,,0.0015426223555306572,102778499.26226895,0.0,0.0,0.0,0.0015426223555305985,49924333.5084046
2022-11-25,0.001551871229972483,long_microcap_short_zz1000,long_microcap_short_zz1000,True,-0.008384812986786283,-0.011340760240843073,0.04267374195742657,-0.008326683762662102,0.05100042572008867,0.9,0.00027,1.0,,,0.001551871229972483,102937998.2583338,0.0,0.0,0.0,0.001551871229972468,50001809.64525184
2022-11-28,0.004133221289733483,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.0017151730845297308,-0.0029867202280041694,0.03137679472544641,-0.03233109376956145,0.06370788849500786,0.9,0.00027,1.0,,,0.004133221289733483,103363463.78425771,0.0,0.0,0.0,0.004133221289733591,50208478.189402804
2022-11-29,-0.001299140090555037,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.013055733560046967,0.015649859611780004,0.028529661841123488,-0.0177727730411521,0.04630243488227559,0.9,0.00027,1.0,,,-0.001299140090555037,103229180.16455695,0.0,0.0,0.0,-0.0012991400905549844,50143250.34250119
