date,return_raw,holding,next_holding,signal_on,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,ratio_bias_mom,ratio_r2,futures_drag,active_spread_ret,weight,realized_vol,scale_raw,return,nav,entry_exit_cost,rebalance_cost,total_cost,return_net,nav_net
2010-01-27,0.0,cash,long_microcap_short_zz1000,True,953.1778125122078,4194.63,-0.011092758814455372,-0.007643827449644314,-0.04589210127082166,-0.05997001499250365,0.01407791372168199,,0.32951234254004064,0.0,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2010-01-28,-0.007178241270222407,long_microcap_short_zz1000,long_microcap_short_zz1000,True,958.758387777533,4248.04,0.005854705378230518,0.012732946648452925,-0.03722811251918445,-0.04599954635998804,0.008771433840803589,,0.9828069983610408,0.0003,-0.006878241270222407,1.0,,,-0.007178241270222407,0.9928217587297776,0.003,0.0,0.003,-0.010156706546411765,0.9898432934535882
2010-01-29,0.003964639267608894,long_microcap_short_zz1000,cash,False,972.3895011874989,4290.32,0.014217464570572158,0.009952825302963264,-0.023883157146362688,-0.01624338478753362,-0.007639772358829067,,0.7654654759708804,0.0003,0.004264639267608894,1.0,,,0.003964639267608894,0.9967579388601743,0.0,0.0,0.0,0.003964639267608927,0.9937676650435937
2010-02-01,0.0,cash,long_microcap_short_zz1000,True,979.8428479096605,4239.99,0.007664980661616916,-0.011731059687855483,-0.015853874951519242,-0.040242022558892976,0.024388147607373734,,0.18083377462206612,0.0,0.0,1.0,,,0.0,0.9967579388601743,0.003,0.0,0.003,-0.0030000000000000027,0.9907863620484629
2010-02-02,0.0029119049001574363,long_microcap_short_zz1000,long_microcap_short_zz1000,True,979.6345024762452,4225.47,-0.0002126314784659522,-0.0034245363786233884,-0.02599272387977447,-0.0504433767646304,0.024450652884855928,,0.6928745810961504,0.0003,0.0032119049001574362,1.0,,,0.0029119049001574363,0.999660403186612,0.003,0.0,0.003,-9.683081454314735e-05,0.9906904233979875
2010-02-03,0.002986268175633822,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1001.2550138487492,4304.84,0.022069977443478495,0.018783709267844673,-0.020556881885172462,-0.05213140743350364,0.03157452554833118,,0.8972165715538329,0.0003,0.003286268175633822,1.0,,,0.002986268175633822,1.0026456572350895,0.0,0.0,0.0,0.002986268175633855,0.9936488906812861
2010-02-04,-0.0033639566809023132,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1012.0006254297334,4364.23,0.010732142593402827,0.01379609927430514,0.00736280740583406,-0.026996958968367957,0.034359766374202017,,0.6285663864433271,0.0003,-0.0030639566809023133,1.0,,,-0.0033639566809023132,0.9992728006778558,0.0,0.0,0.0,-0.0033639566809022803,0.9903062988570077
2010-02-05,0.015766870987974767,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1009.1413689066956,4281.78,-0.002825350549386929,-0.018892221537361698,-0.019255295207338485,-0.07105634261167648,0.051801047404337996,,0.6612876677791314,0.0003,0.01606687098797477,1.0,,,0.015766870987974767,1.0150282060079359,0.0,0.0,0.0,0.0157668709879748,1.005920330509665
2010-02-08,-0.0008724980960867264,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1007.8094528307678,4278.58,-0.0013198508325654723,-0.0007473527364787458,-0.03178798143980188,-0.08147330772913364,0.049685326289331755,,0.7289914656133097,0.0003,-0.0005724980960867265,1.0,,,-0.0008724980960867264,1.0141425958307198,0.0,0.0,0.0,-0.0008724980960866935,1.0050426669364803
2010-02-09,0.005293292018739815,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1013.1519908405583,4277.33,0.005301139014705747,-0.0002921530040340681,-0.04471131487554747,-0.09647553363399208,0.05176421875844461,,0.803190319628621,0.0003,0.005593292018739815,1.0,,,0.005293292018739815,1.0195107487390946,0.0,0.0,0.0,0.005293292018739848,1.0103626512638682
2010-02-10,0.0015775693650792125,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1027.629444390103,4330.42,0.014289517940475616,0.012411948575396403,-0.03756851168046105,-0.08649600776297606,0.04892749608251501,,0.7934587196128723,0.0003,0.0018775693650792125,1.0,,,0.0015775693650792125,1.0211190976636744,0.0,0.0018,0.0018,-0.00022527025977792103,1.010135046606948
2010-02-11,0.0033779150615022794,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1025.8821494502822,4307.13,-0.0017003161493271968,-0.005378231210829476,-0.011917395872338088,-0.060962555186133915,0.04904515931379583,,0.9218504407111491,0.0003,0.0036779150615022793,1.0,,,0.0033779150615022794,1.0245683512432602,0.0,0.0,0.0,0.0033779150615023124,1.013547196995033
2010-02-12,-0.0002705108637457762,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1040.00088514364,4366.28,0.01376253178878617,0.013733042652531946,-0.012640656779525306,-0.05213364796599551,0.039492991186470205,,0.9084284652308486,0.0003,2.948913625422378e-05,1.0,,,-0.0002705108637457762,1.0242911943735988,0.0,0.0,0.0,-0.0002705108637457432,1.0132730214673267
2010-02-22,-0.006184994440036095,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1040.1710633657924,4392.69,0.00016363276664788096,0.006048627206683976,0.004317981614643029,-0.01757662235422519,0.02189460396886822,,0.029671839698220567,0.0003,-0.005884994440036095,1.0,,,-0.006184994440036095,1.0179559590314202,0.0,0.0,0.0,-0.006184994440036062,1.0070059334633128
2010-02-23,-0.015316422787260675,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1041.4917949188248,4464.23,0.0012697253360987037,0.01628614812335938,0.026166811042982685,0.012976964130118951,0.013189846912863734,,0.540459888223572,0.0003,-0.015016422787260675,1.0,,,-0.015316422787260675,1.0023645151840836,0.0,0.0,0.0,-0.015316422787260642,0.9915822048371087
2010-02-24,-0.0012837401685250934,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1062.730777339509,4559.66,0.020392846611277937,0.02137658677980303,0.1025667481410486,0.07871415255480341,0.023852595586245195,,0.8775957141488382,0.0003,-0.0009837401685250935,1.0,,,-0.0012837401685250934,1.0010777395924377,0.0,0.0,0.0,-0.0012837401685250605,0.9903092709303647
2010-02-25,-0.008236131568820226,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1074.2011867424799,4645.06,0.010793335101940471,0.018729466670760697,0.12696830815994486,0.10738253433556721,0.01958577382437765,,0.9407781366486159,0.0003,-0.007936131568820226,1.0,,,-0.008236131568820226,0.9928327316185372,0.0,0.0,0.0,-0.008236131568820193,0.9821529534811598
2010-02-26,0.013421578417292824,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1090.8557279310792,4653.34,0.015504117286543107,0.001782538869250283,0.13777959268732642,0.09540870613271069,0.04237088655461574,,0.2770340740959596,0.0003,0.013721578417292823,1.0,,,0.013421578417292824,1.0061581139812106,0.0,0.0,0.0,0.013421578417292856,0.995334996364083
2010-03-01,0.009225230135725593,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1117.3161619516452,4721.89,0.02425658438879985,0.014731354253074258,0.14904177861562617,0.10059156426560278,0.04845021435002339,,0.41103607204650056,0.0003,0.009525230135725593,1.0,,,0.009225230135725593,1.0154401541356148,0.0,0.0,0.0,0.009225230135725626,1.0045171907676833
2010-03-02,0.011327806266031326,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1130.9588159537957,4724.64,0.012210200180332587,0.0005823939143012602,0.15422469875298606,0.11430451486913906,0.039920183883846994,,0.8110910488101579,0.0003,0.011627806266031326,1.0,,,0.011327806266031326,1.0269428634764122,0.0,0.0,0.0,0.01132780626603136,1.0158961668955977
2010-03-03,-0.004516762909654781,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1141.4762928008618,4788.5,0.009299610824640148,0.013516373734294929,0.1652062987936065,0.13324671574996394,0.03195958304364255,,0.8685582370971653,0.0003,-0.004216762909654781,1.0,,,-0.004516762909654781,1.0223044060403272,0.0,0.0,0.0,-0.004516762909654748,1.0113076047689031
2010-03-04,0.005792442658880537,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1107.7513505029335,4617.85,-0.029545022100438634,-0.03563746475931917,0.10636284980468713,0.07271118090335538,0.033651668901331755,,0.8065780642921475,0.0003,0.006092442658880537,1.0,,,0.005792442658880537,1.0282260456922367,0.0,0.0,0.0,0.005792442658880459,1.0171655460800169
