date,return_raw,holding,next_holding,signal_on,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,ratio_bias_mom,ratio_r2,futures_drag,active_spread_ret,weight,realized_vol,scale_raw,return,nav,entry_exit_cost,rebalance_cost,total_cost,return_net,nav_net,overlay_pre_cost_return
2010-02-23,-0.005094078420066266,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1044.6804665281668,4464.23,0.008174840078621237,0.01628614812335938,0.01840036386629662,0.012976964130118951,0.00542339973617767,,0.625574043782054,0.00023999999999999998,-0.004854078420066266,1.0,,,-0.005094078420066266,1.012278476803378,0.0,0.0,0.0,-0.0050940784200662614,1.008333454693449,-0.0050940784200662614
2010-02-24,0.006035995092443542,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1069.1022381291928,4559.66,0.023377264516285967,0.02137658677980303,0.08816267817876833,0.07871415255480341,0.00944852562396492,,0.8628207157978328,0.00023999999999999998,0.006275995092443542,1.0,,,0.006035995092443542,1.0183885847215493,0.0,0.0,0.0,0.006035995092443569,1.0144197504775254,0.006035995092443569
2010-02-25,0.00029079367908219664,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1085.6886826288255,4645.06,0.015514367015690755,0.018729466670760697,0.11310603857305668,0.10738253433556721,0.005723504237489463,,0.8161657407893408,0.00023999999999999998,0.0005307936790821966,1.0,,,0.00029079367908219664,1.0186847256848357,0.0,0.0,0.0,0.00029079367908213527,1.0147147373289003,0.00029079367908213527
2010-02-26,0.006797897612027289,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1094.8778742370569,4653.34,0.008463928707427515,0.001782538869250283,0.11125034816570434,0.09540870613271069,0.015841642032993652,,0.06878614209453658,0.00023999999999999998,0.007037897612027289,1.0,,,0.006797897612027289,1.0256096401489774,0.0,0.0,0.0,0.006797897612027315,1.0216126642186774,0.006797897612027315
2010-03-01,0.00432463315946478,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1112.7788171507548,4721.89,0.016349716561924188,0.014731354253074258,0.1192160543475631,0.10059156426560278,0.01862449008196032,,0.6249041214882591,0.00023999999999999998,0.00456463315946478,1.0,,,0.00432463315946478,1.0300450256074325,0.0,0.0,0.0,0.004324633159464852,1.0260307642224866,0.004324633159464852
2010-03-02,0.004771480525525469,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1118.8739470109806,4724.64,0.005477395656966477,0.0005823939143012602,0.13740348667335867,0.11430451486913906,0.023098971804219603,,0.7942024145571304,0.00023999999999999998,0.005011480525525469,1.0,,,0.004771480525525469,1.0349598653875327,0.0,0.0,0.0,0.004771480525525451,1.0309264500325641,0.004771480525525451
2010-03-03,0.0006898610526289764,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1132.0128390606003,4788.5,0.01174296004006492,0.013516373734294929,0.14912880938484485,0.13324671574996394,0.01588209363488091,,0.8257620437669311,0.00023999999999999998,0.0009298610526289764,1.0,,,0.0006898610526289764,1.0356738438896975,0.0,0.0,0.0,0.0006898610526289151,1.0316376460385666,0.0006898610526289151
2010-03-04,-0.0029182263547557407,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1096.7073983138112,4617.85,-0.031188198162211078,-0.03563746475931917,0.09119476311123331,0.07271118090335538,0.018483582207877935,,0.8483953127812975,0.00023999999999999998,-0.002678226354755741,1.0,,,-0.0029182263547557407,1.0326515131835274,0.0,0.0003,0.0003,-0.0032173508868492684,1.0283185057431772,-0.002918226354755693
2010-03-05,0.008260931116850596,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1105.9373350766537,4617.36,0.00841604312785127,-0.0001061099862491588,0.08557684768941098,0.058001067771405346,0.02757577991800564,,0.8175421439294637,0.00023999999999999998,0.008500931116850597,1.0,,,0.008260931116850596,1.0411821762016482,0.0,0.0,0.0,0.008260931116850667,1.0368133740853043,0.008260931116850667
2010-03-08,0.0031862263181334513,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1121.0470696323464,4676.44,0.013662378578299439,0.012795190325207484,0.1120805172683561,0.09217194718084532,0.01990857008751079,,0.8406686945359073,0.00023999999999999998,0.003426226318133451,1.0,,,0.0031862263181334513,1.0444996182534334,0.0,0.0,0.0,0.0031862263181334782,1.0401168961448077,0.0031862263181334782
2010-03-09,0.00016844979233085608,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1122.6191904418397,4682.25,0.001402368243118346,0.0012423980634843623,0.11206227731910601,0.0943467225107395,0.017715554808366507,,0.8423255264244734,0.00023999999999999998,0.00040844979233085606,1.0,,,0.00016844979233085608,1.0446755639972178,0.0,0.0,0.0,0.00016844979233088253,1.0402921036199633,0.00016844979233088253
2010-03-10,0.0026380909115000647,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1115.8301144549057,4630.01,-0.006047532453335225,-0.011157029206044111,0.10458634731818872,0.08245330615126734,0.022133041166921386,,0.8234884755013423,0.00023999999999999998,0.0028780909115000645,1.0,,,0.0026380909115000647,1.0474315131080651,0.0,0.0,0.0,0.002638090911500024,1.0430364887638284,0.002638090911500024
2010-03-11,0.008579925630495273,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1120.897934901412,4605.25,0.0045417491254768905,-0.005347720631272979,0.09538801071717895,0.06346497568365184,0.031923035033527114,,0.7705706832620598,0.00023999999999999998,0.008819925630495273,1.0,,,0.008579925630495273,1.0564183975935695,0.0,0.0,0.0,0.008579925630495255,1.0519856642673149,0.008579925630495255
2010-03-12,0.0013770066226950386,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1108.4630250205676,4532.08,-0.01109370397933529,-0.01588838825253791,0.08536641885558693,0.05222735324914729,0.033139065606439644,,0.921939890437998,0.00023999999999999998,0.0016170066226950386,1.0,,,0.0013770066226950386,1.0578730927233926,0.0,0.0,0.0,0.0013770066226950206,1.0534342554939913,0.0013770066226950206
2010-03-15,-0.0019496359327971374,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1099.9172960518226,4498.09,-0.007709530021162703,-0.007499867610456956,0.06594280729841784,0.03018816933407864,0.0357546379643392,,0.9111567725150942,0.00023999999999999998,-0.0017096359327971374,1.0,,,-0.0019496359327971374,1.0558106253294797,0.0,0.0,0.0,-0.001949635932797178,1.0513804422166408,-0.001949635932797178
2010-03-16,0.0032669706162411225,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1114.968272337702,4555.31,0.013683734531591885,0.012720954894188452,0.07600648779479369,0.03702059558038484,0.038985892214408846,,0.7522660660308532,0.00023999999999999998,0.0035069706162411222,1.0,,,0.0032669706162411225,1.0592599276187462,0.0,0.0,0.0,0.0032669706162411494,1.0548152712278531,0.0032669706162411494
2010-03-17,0.002005003997951887,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1140.837371278726,4674.64,0.023201645807181093,0.026195802261536505,0.09204432152361552,0.04713242821270436,0.044911893310911166,,0.18089435514676958,0.00023999999999999998,0.0022450039979518867,1.0,,,0.002005003997951887,1.061383748008492,0.0,0.0,0.0,0.002005003997951782,1.0569301800637656,0.002005003997951782
2010-03-18,0.0024882886830659154,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1146.2166244382604,4686.25,0.004715179652210022,0.0024836137114301327,0.07213003916632799,0.02776303496313326,0.044367004203194726,,0.07385279663823807,0.00023999999999999998,0.0027282886830659156,1.0,,,0.0024882886830659154,1.0640247771770517,0.0,0.0003599999999999,0.0003599999999999,0.0021273928991401014,1.0591786858237202,0.0024882886830659423
2010-03-19,0.003366826042727018,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1157.7081388528045,4723.85,0.010025604383617992,0.008023472926113717,0.06633527398443095,0.016962105979255293,0.04937316800517566,,0.1514505159020306,0.00023999999999999998,0.0036068260427270177,1.0,,,0.003366826042727018,1.0676071635069582,0.0,0.0,0.0,0.003366826042727089,1.0627447562070529,0.003366826042727089
2010-03-22,0.007403960762293833,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1175.0059171939706,4766.94,0.014941398233847547,0.009121796839442142,0.07318445722793454,0.024412572474824312,0.04877188475311023,,0.5993574414736499,0.00023999999999999998,0.007643960762293833,1.0,,,0.007403960762293833,1.0755116850551074,0.0,0.0,0.0,0.007403960762293771,1.0706132766823433,0.007403960762293771
2010-03-23,0.001271784186604648,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1171.3456758091322,4739.37,-0.0031150833636476305,-0.005783584437815348,0.052631176794267764,0.003701907498903978,0.048929269295363786,,0.9638617302003695,0.00023999999999999998,0.001511784186604648,1.0,,,0.001271784186604648,1.076879503808669,0.0,0.0,0.0,0.0012717841866045632,1.0719748657175967,0.0012717841866045632
2010-03-24,0.0011500938256437455,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1175.2714829611448,4750.99,0.0033515359582478865,0.002451802665755176,0.05040562084837852,0.0055771445020147414,0.04482847634636378,,0.9418199403586484,0.00023999999999999998,0.0013900938256437454,1.0,,,0.0011500938256437455,1.0781180162769615,0.0,0.0,0.0,0.0011500938256436832,1.0732077373919038,0.0011500938256436832
2010-03-25,0.0017101189540456002,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1163.2790368950589,4678.81,-0.010203979454917467,-0.015192623011203832,0.027620002844141567,-0.022906964602693924,0.05052696744683549,,0.9439526684312367,0.00023999999999999998,0.0019501189540456002,1.0,,,0.0017101189540456002,1.0799617263312948,0.0,0.0,0.0,0.001710118954045603,1.0750430502852462,0.001710118954045603
2010-03-26,-0.002724561511627438,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1173.050880339436,4742.47,0.0084002574914952,0.013606023753903296,0.06961153188444147,0.026986584666024216,0.04262494721841725,,0.4255628647396883,0.00023999999999999998,-0.002484561511627438,1.0,,,-0.002724561511627438,1.0770193041777019,0.0,0.0,0.0,-0.002724561511627477,1.0721140293670963,-0.002724561511627477
2010-03-29,-0.0015926403300500702,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1177.018660393417,4770.54,0.003382444973599741,0.0059188566295622635,0.06427247101829381,0.03317480118509275,0.031097669833201058,,0.038043385230167086,0.00023999999999999998,-0.0013526403300500702,1.0,,,-0.0015926403300500702,1.0753039997976261,0.0,0.0,0.0,-0.0015926403300500214,1.0704065373255138,-0.0015926403300500214
2010-03-30,0.0037643049973446986,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1187.6354739049796,4800.45,0.009020089373956042,0.006269730470764179,0.05939840179455724,0.026518035086518843,0.0328803667080384,,0.1779646369454283,0.00023999999999999998,0.004004304997344698,1.0,,,0.0037643049973446986,1.079351772017729,0.0,0.0,0.0,0.003764304997344592,1.0744358740031585,0.003764304997344592
2010-03-31,0.003860814972238753,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1196.786771775308,4822.08,0.007705477035170327,0.0045058275786644675,0.06606655397034267,0.02986384750921034,0.03620270646113233,,0.03031029275222483,0.00023999999999999998,0.0041008149722387525,1.0,,,0.003860814972238753,1.0835189494994475,0.0,0.0,0.0,0.0038608149722387797,1.0785840721122204,0.0038608149722387797
2010-04-01,-0.0009739049437273814,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1212.233317690714,4904.3,0.012906681691085886,0.017050733293516585,0.08639595041123482,0.05924177269595532,0.027154177715279504,,0.11115942952190865,0.00023999999999999998,-0.0007339049437273815,1.0,,,-0.0009739049437273814,1.0824637050379076,0.0,0.0003,0.0003,-0.001273612772244248,1.077210373662039,-0.0009739049437273994
2010-04-02,0.0037954546848536453,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1220.787414279856,4922.82,0.007056477052979515,0.003776277960157337,0.08911558873308967,0.06895825416644041,0.020157334566649254,,0.37020986882086937,0.00023999999999999998,0.004035454684853645,1.0,,,0.0037954546848536453,1.0865721469783776,0.0,0.0,0.0,0.0037954546848535387,1.0812988768213274,0.0037954546848535387
2010-04-06,0.006976081148361475,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1233.467271219381,4942.33,0.010386621610941837,0.003963175578225453,0.11277258995309647,0.0905213500202997,0.022251239932796762,,0.4864589330681904,0.00023999999999999998,0.007216081148361475,1.0,,,0.006976081148361475,1.094152162449248,0.0,0.0,0.0,0.006976081148361457,1.088842105531665,0.006976081148361457
2010-04-07,0.005943369320567289,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1242.971036476758,4951.73,0.0077049188731062035,0.001901936940673643,0.1300586334431051,0.1008516948304723,0.029206938612632793,,0.706052029184349,0.00023999999999999998,0.006183369320567289,1.0,,,0.005943369320567289,1.1006551128435813,0.0,0.0,0.0,0.005943369320567271,1.0953134962966238,0.005943369320567271
2010-04-08,-0.0023083095659067786,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1241.3319646652146,4956.37,-0.0013186725703515645,0.0009370462444440175,0.1133338907147301,0.08804230667067658,0.025291584044053517,,0.8687165327073486,0.00023999999999999998,-0.0020683095659067784,1.0,,,-0.0023083095659067786,1.0981144601178403,0.0,0.0,0.0,-0.0023083095659067743,1.0927851736754555,-0.0023083095659067743
2010-04-09,0.00044873685633259395,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1257.1899825030566,5031.25,0.012775001602507663,0.015107830932718835,0.10198877960485708,0.07628608834049255,0.02570269126436453,,0.41343897058162765,0.00023999999999999998,0.0006887368563325939,1.0,,,0.00044873685633259395,1.098607224548567,0.0,0.0,0.0,0.00044873685633262106,1.0932755466589374,0.00044873685633262106
2010-04-12,0.001893401523779499,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1271.274427471574,5088.29,0.011203115809493847,0.011337142857142934,0.10910485886086496,0.08579141104294474,0.02331344781792022,,0.02663907921044888,0.00023999999999999998,0.002133401523779499,1.0,,,0.001893401523779499,1.1006873291415624,0.0,0.0,0.0,0.001893401523779481,1.0953455562448924,0.001893401523779481
2010-04-13,-0.006346093079869489,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1243.7443170588515,4989.39,-0.02165552127676862,-0.01943678524612391,0.07431594831085997,0.05621262317812792,0.01810332513273205,,0.950965092724181,0.00023999999999999998,-0.006106093079869489,1.0,,,-0.006346093079869489,1.0937022648989971,0.0,0.0,0.0,-0.0063460930798694415,1.0883943913903409,-0.0063460930798694415
2010-04-14,-0.0013579424827995731,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1259.3626074117535,5074.68,0.012557476756826835,0.01709427404953301,0.07179256630403619,0.06455713728303714,0.007235429020999051,,0.8934955935773462,0.00023999999999999998,-0.0011179424827995731,1.0,,,-0.0013579424827995731,1.0922170801299567,0.0,0.0,0.0,-0.0013579424827995235,1.0869164144082313,-0.0013579424827995235
2010-04-15,0.002466050194226895,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1252.8617371712337,5024.77,-0.005162032128205207,-0.009835102903040127,0.06959180628365114,0.060218974251852186,0.00937283203179895,,0.39646929947797166,0.00023999999999999998,0.0027060501942268948,1.0,,,0.002466050194226895,1.0949105422725491,0.0,0.0003,0.0003,0.0021653103791685613,1.089269925801638,0.0024660501942268542
2010-04-16,-0.0011701894772122399,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1250.6152125656597,5019.35,-0.0017931145464193943,-0.001078656336508943,0.06410751107027912,0.056485069427635315,0.007622441642643807,,0.11429614462293808,0.00023999999999999998,-0.0009301894772122399,1.0,,,-0.0011701894772122399,1.093629289477493,0.0,0.0,0.0,-0.0011701894772122579,1.0879952735966212,-0.0011701894772122579
2010-04-19,-0.0025944095937311213,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1205.1662544486824,4806.11,-0.03634128040369666,-0.04248358851245693,0.036007884802450985,0.02720777291661758,0.008800111885833406,,0.45609543557049204,0.00023999999999999998,-0.0023544095937311216,1.0,,,-0.0025944095937311213,1.0907919671568873,0.0,0.0,0.0,-0.0025944095937311396,1.085172568220868,-0.0025944095937311396
2010-04-20,-0.006089370025979895,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1211.9545714476444,4875.09,0.00563268094663627,0.014352563715770206,0.0331645385210837,0.02796433082338945,0.005200207697694248,,0.13554666621400108,0.00023999999999999998,-0.005849370025979895,1.0,,,-0.006089370025979895,1.0841497312475026,0.0,0.0,0.0,-0.006089370025979868,1.0785645509109283,-0.006089370025979868
2010-04-21,-0.001980430822756836,long_microcap_short_zz1000,cash,False,1240.4610173739125,5029.03,0.02352105152936379,0.03157685294015078,0.05390089309143997,0.054184641570975245,-0.00028374847953527293,,0.3965042816564714,0.00023999999999999998,-0.001740430822756836,1.0,,,-0.001980430822756836,1.0820026477032565,0.003,0.0,0.003,-0.004974489530288562,1.0731992428446815,-0.0019804308227567846
2010-04-22,0.0,cash,cash,False,1249.1090235784832,5060.75,0.0069716065909744,0.006307379355462217,0.051761294626352594,0.054224083158870506,-0.002462788532517912,,0.6579357327917977,0.0,0.0,1.0,,,0.0,1.0820026477032565,0.0,0.0,0.0,0.0,1.0731992428446815,0.0
2010-04-23,0.0,cash,cash,False,1239.8936198637446,5007.6,-0.007377581572774239,-0.010502395889937177,0.036018820649640126,0.038473024089189733,-0.002454203439549607,,0.5808089651842033,0.0,0.0,1.0,,,0.0,1.0820026477032565,0.0,0.0,0.0,0.0,1.0731992428446815,0.0
2010-04-26,0.0,cash,long_microcap_short_zz1000,True,1236.865057870782,4999.06,-0.0024425982555627,-0.0017054077801741396,0.020319306374940282,0.019321819627673653,0.0009974867472666293,,0.08552369697955947,0.0,0.0,1.0,,,0.0,1.0820026477032565,0.003,0.0,0.003,-0.0030000000000000027,1.0699796451161474,0.0
2010-04-27,-0.005190926242005549,long_microcap_short_zz1000,cash,False,1205.1186640392923,4869.61,-0.02566682083018823,-0.025894868235228352,-0.01283495394634837,-0.010808845336615969,-0.002026108609732402,,0.6908277645997267,0.00023999999999999998,-0.004950926242005549,1.0,,,-0.005190926242005549,1.076386051765374,0.003,0.0,0.003,-0.008175353463279578,1.0612321833188085,-0.005190926242005567
2010-04-28,0.0,cash,cash,False,1206.2974905321475,4834.79,0.0009781829192687663,-0.0071504699554995055,-0.022027159796768614,-0.02175896793617582,-0.00026819186059279243,,0.6625326382580796,0.0,0.0,1.0,,,0.0,1.076386051765374,0.0,0.0,0.0,0.0,1.0612321833188085,0.0
2010-04-29,0.0,cash,long_microcap_short_zz1000,True,1177.888117393347,4686.94,-0.02355088472103839,-0.030580438860839942,-0.052360768813962455,-0.05347424031601078,0.0011134715020483243,,0.7653172825106044,0.0,0.0,1.0,,,0.0,1.076386051765374,0.003,0.0,0.003,-0.0030000000000000027,1.058048486768852,0.0
2010-04-30,-0.011068667043341977,long_microcap_short_zz1000,cash,False,1133.1299791659974,4527.76,-0.03799863294860206,-0.033962457381575106,-0.08716603501658737,-0.0864765947659274,-0.0006894402506599784,,0.7668802113253104,0.00023999999999999998,-0.010828667043341976,1.0,,,-0.011068667043341977,1.0644718929482857,0.003,0.0,0.003,-0.014035461042211983,1.0431982884520363,-0.011068667043341973
2010-05-04,0.0,cash,cash,False,1126.935266702547,4520.36,-0.005466903689203995,-0.0016343622453488527,-0.10360782189910012,-0.10154335403726711,-0.002064467861833008,,0.2437821786827551,0.0,0.0,1.0,,,0.0,1.0644718929482857,0.0,0.0,0.0,0.0,1.0431982884520363,0.0
2010-05-05,0.0,cash,cash,False,1155.3097725787804,4662.84,0.025178470063554004,0.031519613482112074,-0.09121921466117633,-0.0836135519005402,-0.007605662760636123,,0.44032307234846446,0.0,0.0,1.0,,,0.0,1.0644718929482857,0.0,0.0,0.0,0.0,1.0431982884520363,0.0
2010-05-06,0.0,cash,cash,False,1126.5009103237394,4533.9,-0.024936050000456955,-0.027652675193658882,-0.09426648638874902,-0.0912917210320301,-0.0029747653567189225,,0.8449137704635353,0.0,0.0,1.0,,,0.0,1.0644718929482857,0.0,0.0,0.0,0.0,1.0431982884520363,0.0
2010-05-07,0.0,cash,long_microcap_short_zz1000,True,1111.8737256852298,4453.17,-0.01298461856928812,-0.017805862502481173,-0.11711391211594202,-0.12247274705006028,0.005358834934118262,,0.10266820698948675,0.0,0.0,1.0,,,0.0,1.0644718929482857,0.003,0.0,0.003,-0.0030000000000000027,1.0400686935866803,0.0
2010-05-10,-0.0008642587863428007,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1094.0215228475208,4367.27,-0.016055962494038623,-0.019289629634619776,-0.12678191823652407,-0.13085176037908197,0.0040698421425579,-11.141977367368279,0.4123310750594613,0.00023999999999999998,-0.0006242587863428007,1.0,,,-0.0008642587863428007,1.0635519137619902,0.0,0.0,0.0,-0.0008642587863427753,1.039169805079848,-0.0008642587863427753
2010-05-11,-0.005865644993301957,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1062.3194780502167,4239.79,-0.028977533014880708,-0.029189860026973435,-0.1505624852660723,-0.1553109466365168,0.00474846137044449,-9.426158321790107,0.939864935299959,0.00023999999999999998,-0.005625644993301957,1.0,,,-0.005865644993301957,1.0573134958039154,0.0,0.0,0.0,-0.005865644993301999,1.0330744039154907,-0.005865644993301999
2010-05-12,-0.007537264294279102,long_microcap_short_zz1000,cash,False,1033.4663368657948,4134.52,-0.02716051223816307,-0.024829059929854957,-0.1424699015169768,-0.13973671014604316,-0.002733191370933641,-8.450423095818921,0.5181640080951486,0.00023999999999999998,-0.007297264294279102,1.0,,,-0.007537264294279102,1.0493442445441332,0.003,0.0,0.003,-0.010514652501396271,1.022211985550232,-0.007537264294279145
2010-05-13,0.0,cash,cash,False,1050.190245609321,4236.4,0.016182344936599424,0.024641312655398817,-0.13347391861817115,-0.13101091467029335,-0.0024630039478777954,-9.265328808511033,0.35972083966774565,0.0,0.0,1.0,,,0.0,1.0493442445441332,0.0,0.0,0.0,0.0,1.022211985550232,0.0
2010-05-14,0.0,cash,long_microcap_short_zz1000,True,1056.9552133833336,4257.81,0.006441659311059,0.005053819280521399,-0.14793355165571054,-0.153353628831007,0.005420077175296467,-9.160147562682539,0.7985155037424368,0.0,0.0,1.0,,,0.0,1.0493442445441332,0.003,0.0,0.003,-0.0030000000000000027,1.0191453495935814,0.0
2010-05-17,-0.003499927980138563,long_microcap_short_zz1000,long_microcap_short_zz1000,True,998.5951396442248,3981.29,-0.05521527591722364,-0.06494418492135634,-0.20055405829715256,-0.2133004001383194,0.012746341841166853,-7.607802288437408,0.019757203647547475,0.00023999999999999998,-0.0032599279801385633,1.0,,,-0.003499927980138563,1.045671615261856,0.0,0.0,0.0,-0.0034999279801385397,1.0155784142687108,-0.0034999279801385397
2010-05-18,-0.009671284881685232,long_microcap_short_zz1000,long_microcap_short_zz1000,True,994.4202875899218,4007.42,-0.0041807253896612995,0.006563199365029915,-0.19797934947096385,-0.19973240674175263,0.0017530572707887826,-6.773435359574461,0.007367297949302702,0.00023999999999999998,-0.009431284881685232,1.0,,,-0.009671284881685232,1.0355586271779667,0.0,0.0,0.0,-0.009671284881685227,1.0057564661046279,-0.009671284881685227
2010-05-19,-0.004760760271726165,long_microcap_short_zz1000,cash,False,989.8731377496076,4007.16,-0.004572663990328185,-6.48796482525249e-05,-0.19969188922384307,-0.19841730245286127,-0.0012745867709818004,-7.775725062936066,0.041639763548594534,0.00023999999999999998,-0.004520760271726165,1.0,,,-0.004760760271726165,1.0306285808066546,0.003,0.0,0.003,-0.007746477990910994,0.997965395775732,-0.004760760271726117
