date,return,holding,next_holding,signal_on,microcap_close,hedge_close,ratio_close,microcap_ret,hedge_ret,active_spread_ret,futures_drag,beta,r2,zscore,zscore_r2,right_skew,nav
2010-07-20,-0.004257043907969471,long_top100_short_zz1000,long_top100_short_zz1000,True,992.8480776226426,4053.19,0.24495473383252267,0.027137141736249815,0.031094185644219285,-0.003957043907969471,0.0003,0.9596263412742433,0.4960362553801927,0.0019842182237174055,0.0009842441775499192,0.0009445066390227056,1.0008350988477497
2010-07-21,0.0006918492206748564,long_top100_short_zz1000,cash,False,995.3491030171044,4059.38,0.24519732151636564,0.002519041382897713,0.0015271921622228568,0.0009918492206748564,0.0003,0.8754507764805988,0.4605209039416708,-0.7322840833198488,-0.33723212799255453,-0.29523012830528655,1.0015275258309115
2010-07-22,0.0,cash,cash,False,1007.536846534787,4125.25,0.24423655452028045,0.012244692320251271,0.016226615887155127,0.0,0.0,0.8518265878355177,0.4585369225910444,-0.9227800600341756,-0.42312872895645004,-0.36043230140215243,1.0015275258309115
2010-07-23,0.0,cash,cash,False,1014.7395964835002,4131.47,0.24561223886013941,0.007148870012531727,0.0015077874068238906,0.0,0.0,0.8311241392993847,0.44965448067254443,-1.083439114371761,-0.48717325231315567,-0.40490145001845346,1.0015275258309115
2010-07-26,0.0,cash,cash,False,1027.431897671487,4188.47,0.24530004934295502,0.012507939211173769,0.013796542150856794,0.0,0.0,0.8182983259157756,0.43841785380805254,-1.171499048515091,-0.5136060985881618,-0.42028301065482554,1.0015275258309115
2010-07-27,0.0,cash,cash,False,1028.5791201487978,4184.58,0.245802235863288,0.001116592233422864,-0.0009287400888631225,0.0,0.0,0.6424633523884044,0.6289493223918522,-2.5625619300199936,-1.611721589473232,-1.0354720554897403,1.0015275258309115
2010-07-28,0.0,cash,cash,False,1046.1065925940231,4266.85,0.24517069796079616,0.01704047078331694,0.019660276539103183,0.0,0.0,0.6458989349330512,0.6160319224816582,-2.4210146769217453,-1.4914223257804133,-0.9633080917569431,1.0015275258309115
2010-07-29,0.0,cash,cash,False,1054.2980523189244,4296.21,0.245401889646671,0.007830425487128423,0.006880954333993383,0.0,0.0,0.6308865163477725,0.6026260988958501,-2.413698070620969,-1.4545574522107547,-0.9176606838529346,1.0015275258309115
2010-07-30,0.0,cash,cash,False,1055.5601137925755,4299.05,0.24553334196917354,0.001197063269608778,0.0006610477607007503,0.0,0.0,0.7920278342369369,0.6951329156678041,-1.134791585761868,-0.7888309836859383,-0.6247760955877663,1.0015275258309115
2010-08-02,0.0,cash,cash,False,1074.6094648630328,4389.72,0.24480136884881787,0.018046675714198823,0.021090706086228428,0.0,0.0,0.7986625122059678,0.6742536186203092,-1.061432908629233,-0.7156749795659403,-0.5715827771030886,1.0015275258309115
2010-08-03,0.0,cash,cash,False,1058.9384536903283,4320.95,0.24507074918486174,-0.014582982641700326,-0.015666147271352293,0.0,0.0,0.8399145728089993,0.6701860600154428,-0.7361660799905619,-0.493368244665888,-0.4143871784560752,1.0015275258309115
2010-08-04,0.0,cash,cash,False,1072.3079893334436,4372.51,0.2452385447565457,0.012625413305677347,0.011932561126604124,0.0,0.0,0.8067663864076102,0.6520836200982658,-0.9708520232064344,-0.6330767018721773,-0.5107450030882645,1.0015275258309115
2010-08-05,0.0,cash,cash,False,1075.6922310072896,4396.12,0.24469128026698306,0.003156035120049472,0.0053996445977253504,0.0,0.0,0.8005225761052333,0.6480926494957727,-0.9966321798868599,-0.6459099900356227,-0.5170655291554221,1.0015275258309115
2010-08-06,0.0,cash,cash,False,1093.2548943964216,4480.65,0.24399470933824818,0.016326847850045567,0.01922831951812043,0.0,0.0,0.9167586190724628,0.7086953586739861,-0.1123311568116265,-0.07960856946687943,-0.07298184221079061,1.0015275258309115
2010-08-09,0.0,cash,long_top100_short_zz1000,True,1109.3115135467976,4549.79,0.2438159812973341,0.014686985837132571,0.015430796870989694,0.0,0.0,0.9462019774361249,0.7121106259890455,0.11475674066206552,0.08171949442932604,0.07732314722410868,1.0015275258309115
2010-08-10,0.0023844268715908726,long_top100_short_zz1000,long_top100_short_zz1000,True,1072.308434569591,4385.81,0.24449495864380605,-0.03335679700907168,-0.036041223880662554,0.0026844268715908726,0.0003,1.089665631797858,0.7222840600153582,1.1768828235601276,0.8500437039633474,0.9262634097350122,1.0039155949761407
2010-08-11,0.001094653243580235,long_top100_short_zz1000,long_top100_short_zz1000,True,1086.8355143016968,4439.11,0.24483185014601955,0.013547482481508721,0.012152829237928486,0.001394653243580235,0.0003,1.095922121230431,0.7169561406850171,1.209586299817611,0.8672203253427044,0.9504059385237212,1.0050145344384622
2010-08-12,-0.00039118100265137483,long_top100_short_zz1000,long_top100_short_zz1000,True,1074.374855435913,4388.62,0.24480926930012467,-0.011465082527957082,-0.011373901525305707,-9.118100265137485e-05,0.0003,0.9927101805997002,0.6496665585526326,0.4386927568716586,0.2850040136187772,0.2829263858311357,1.0046213918452014
2010-08-13,0.0025220125017428544,long_top100_short_zz1000,long_top100_short_zz1000,True,1097.7063393198778,4471.54,0.24548731294361176,0.021716334634896306,0.01889432213315345,0.0028220125017428543,0.0003,0.9949330970075371,0.6745097370504872,0.48664266888076907,0.3282452186243149,0.3265820319438057,1.0071550595549532
2010-08-16,-0.0038711829186648724,long_top100_short_zz1000,long_top100_short_zz1000,True,1118.7964766338837,4573.42,0.24463016224923223,0.019212913835473522,0.022784096754138394,-0.0035711829186648725,0.0003,1.094106997524923,0.7355071039819938,1.2315563926593112,0.9058184757553612,0.9910623328113004,1.003256178091957
2010-08-17,-0.0012091297609555848,long_top100_short_zz1000,long_top100_short_zz1000,True,1128.7656860471366,4618.33,0.24440992437680648,0.008910654995309963,0.009819784756265548,-0.0009091297609555848,0.0003,1.1639755560685252,0.7462093727585601,1.7140036271484829,1.2790055715203663,1.4887312213251602,1.0020431111891637
2010-08-18,-4.1872565457101425e-05,long_top100_short_zz1000,long_top100_short_zz1000,True,1127.4243931430387,4611.65,0.24447310466818575,-0.0011882828479619079,-0.0014464102825048064,0.00025812743454289855,0.0003,1.1856739616522396,0.7483443091102293,1.8174002374070106,1.360041125039116,1.6125653487350977,1.0020011530733997
2010-08-19,-0.00012659019298836253,long_top100_short_zz1000,long_top100_short_zz1000,True,1130.0450727877824,4621.57,0.2445154077051267,0.002324483717651038,0.0021510739106394006,0.00017340980701163744,0.0003,1.169930318596078,0.7449774000285618,1.657081632866769,1.2344883664881694,1.4442653679086561,1.0018743095540577
2010-08-20,0.004151331013843429,long_top100_short_zz1000,long_top100_short_zz1000,True,1110.8780327208242,4522.61,0.24562764260478448,-0.016961305817363326,-0.021412636831206755,0.004451331013843429,0.0003,1.2159006898430935,0.7707131654081729,1.9168259779114398,1.4773230169727423,1.7962780754582375,1.0060334214472824
2010-08-23,0.008567590741233444,long_top100_short_zz1000,long_top100_short_zz1000,True,1131.3546962975022,4565.87,0.24778513104786212,0.018432863891029827,0.009565273149796383,0.008867590741233444,0.0003,1.2181388297080578,0.7782121692592329,1.8642575531021937,1.4507879144575677,1.7672610922719354,1.0146527040742455
2010-08-24,-0.00266654667566194,long_top100_short_zz1000,long_top100_short_zz1000,True,1143.6633373277596,4626.35,0.24720640187788634,0.010879559761884483,0.013246106437546423,-0.00236654667566194,0.0003,1.2892413284041888,0.8104433191936036,2.2559608178042336,1.8283283731519795,2.3571565005615276,1.011947085279245
2010-08-25,0.007488861471279662,long_top100_short_zz1000,long_top100_short_zz1000,True,1129.9171779638973,4534.71,0.24917076901585708,-0.012019410708732692,-0.019808272180012354,0.007788861471279662,0.0003,1.2850599499711277,0.8603987469725118,2.134508957212189,1.8365288321869702,2.3600496492107217,1.0195254168171664
2010-08-26,0.003805545589420334,long_top100_short_zz1000,long_top100_short_zz1000,True,1141.4431845058955,4562.35,0.25018755345510435,0.01020075344174165,0.006095207852321316,0.004105545589420334,0.0003,1.2642316340837687,0.8786616198793021,1.9259874632369678,1.692291264315022,2.1394481504306673,1.0234052672704368
2010-08-27,-0.002199105707571236,long_top100_short_zz1000,long_top100_short_zz1000,True,1145.0698069773523,4585.51,0.24971482059298797,0.0031772255690734053,0.005076331276644641,-0.0018991057075712359,0.0003,1.2053197805618423,0.8733828965784983,1.5056638867075378,1.3150210866462693,1.5850209275906766,1.0211546909060238
2010-08-30,-0.005897154413530481,long_top100_short_zz1000,long_top100_short_zz1000,True,1168.7188474082066,4705.88,0.2483528792506835,0.02065292463983548,0.02625007905336596,-0.005597154413530481,0.0003,1.1831322294226454,0.8714857007192058,1.3284502492437824,1.1577253963328213,1.3697422292224666,1.0151327840136501
2010-08-31,-0.0022807413849337595,long_top100_short_zz1000,long_top100_short_zz1000,True,1178.8141109959497,4755.85,0.2478661250871978,0.008637888924381443,0.010618630309315202,-0.0019807413849337596,0.0003,1.1822106098835923,0.8667656469776501,1.2877939782586065,1.116215580739243,1.3196019024673087,1.0128175286619472
2010-09-01,0.0004483275205381057,long_top100_short_zz1000,long_top100_short_zz1000,True,1165.5381369718257,4698.73,0.24805386497454116,-0.011262143793738133,-0.012010471314276239,0.0007483275205381057,0.0003,1.2343600503666052,0.8296473431539148,1.5685606257892695,1.3013521557619092,1.6063371125309605,1.0132716026333297
2010-09-02,-0.00036856103043939574,long_top100_short_zz1000,long_top100_short_zz1000,True,1191.1417236556026,4802.27,0.24803722482401083,0.021967180542283637,0.022035741572723033,-6.856103043939576e-05,0.0003,1.2308790923294144,0.8319045168958296,1.5015944765022045,1.2491832275480126,1.537593517277426,1.0128981502073482
2010-09-03,0.004741019525163115,long_top100_short_zz1000,long_top100_short_zz1000,True,1207.9706368331065,4845.91,0.249276325155256,0.014128388623526833,0.009087369098363718,0.005041019525163115,0.0003,1.3132152061979043,0.8226715660686537,1.936821440374921,1.593367927548582,2.0924349915248386,1.017700320114483
2010-09-06,0.00025285447358532916,long_top100_short_zz1000,long_top100_short_zz1000,True,1203.254100180286,4824.31,0.2494147557226393,-0.003904512666951576,-0.004457367140536905,0.0005528544735853291,0.0003,1.2862467688569186,0.8248282763079495,1.7204591941583547,1.4190833915757997,1.8252914271528897,1.017957650193193
2010-09-07,0.000783955075415366,long_top100_short_zz1000,long_top100_short_zz1000,True,1214.9016034890087,4865.78,0.24968280594046768,0.009680003007658478,0.008596047932243112,0.001083955075415366,0.0003,1.220644454523293,0.8622793555451681,1.300653970359074,1.1215270673484865,1.368985795356702,1.0187556832596198
2010-09-08,0.0009554834673770277,long_top100_short_zz1000,long_top100_short_zz1000,True,1226.3767521834068,4905.63,0.24999373213703577,0.009445331754804887,0.008189848287427859,0.0012554834673770277,0.0003,1.1851947522657396,0.8506882520085559,1.073767654477489,0.9134415290507821,1.08260610673258,1.0197290874722709
2010-09-09,0.004979433700503211,long_top100_short_zz1000,long_top100_short_zz1000,True,1215.6992569764757,4837.02,0.251332278340068,-0.00870653752031847,-0.01398597122082168,0.005279433700503211,0.0003,1.238021161796638,0.8867648054328622,1.3586883949051307,1.204837050151936,1.491613764604734,1.0248067608558136
2010-09-10,0.004037915348701982,long_top100_short_zz1000,long_top100_short_zz1000,True,1233.295679049733,4886.05,0.2524115960847173,0.014474321648448418,0.010136406299746437,0.004337915348701982,0.0003,1.3055274574655875,0.8660185003459633,1.6973881351910094,1.4699695273431492,1.919085579584193,1.028944843804927
2010-09-13,0.0016730517794840364,long_top100_short_zz1000,long_top100_short_zz1000,True,1256.2803874371298,4967.47,0.2529014543494233,0.018636819035242835,0.0166637672557588,0.0019730517794840363,0.0003,1.3184834013067042,0.8517825657583327,1.7211969020909268,1.4660855134383033,1.93300941436462,1.0306663218068457
2010-09-14,-0.002643577230425442,long_top100_short_zz1000,long_top100_short_zz1000,True,1257.2283507085394,4982.86,0.25231059084713187,0.0007545793764587305,0.0030981566068841726,-0.002343577230425442,0.0003,1.1292406366331762,0.8160763655357011,0.6650062351937942,0.5426958714755312,0.6128342314032252,1.0279416757863509
2010-09-15,0.003605444571334571,long_top100_short_zz1000,long_top100_short_zz1000,True,1238.2067268038918,4888.01,0.25331509690117077,-0.015129808275423984,-0.019035252846758555,0.003905444571334571,0.0003,1.1113285380071771,0.8515940379824954,0.5545056411139292,0.4722136980002834,0.5247845586256176,1.0316478625209633
2010-09-16,-0.0033346058614365567,long_top100_short_zz1000,long_top100_short_zz1000,True,1203.7576002725168,4766.85,0.25252684692669514,-0.02782178919371281,-0.024787183332276252,-0.0030346058614365568,0.0003,1.2240830866341306,0.8090679296598244,1.1524315922886676,0.9323954424475672,1.141329491154814,1.0282077235116625
2010-09-17,0.0021425114446331443,long_top100_short_zz1000,long_top100_short_zz1000,True,1206.85688390131,4767.48,0.2531435651332172,0.0025746741936181206,0.00013216274898497637,0.002442511444633144,0.0003,1.1979554390744593,0.8107999136987746,0.9944439306541921,0.8062950531526891,0.9659055444230942,1.0304106703267464
2010-09-20,0.0072005384997340886,long_top100_short_zz1000,long_top100_short_zz1000,True,1197.801601208702,4695.95,0.25507119990815535,-0.007503195128933382,-0.01500373362866747,0.0075005384997340885,0.0003,1.1737101738122413,0.8259517809576681,0.8529648347999481,0.7045078243972803,0.8268880010254158,1.0378301820289708
2010-09-21,-0.0007543360838982213,long_top100_short_zz1000,long_top100_short_zz1000,True,1192.5972458976,4677.68,0.25495485922457284,-0.0043449226531758756,-0.0038905865692776542,-0.00045433608389822133,0.0003,1.121841273054431,0.8141620178678718,0.5706878353485464,0.4646323596000203,0.5212437577959709,1.0370473092737078
2010-09-27,-0.004113624479544586,long_top100_short_zz1000,long_top100_short_zz1000,True,1219.607440321225,4801.46,0.25400762274833594,0.022648211302295884,0.02646183578184047,-0.003813624479544586,0.0003,1.117190468026166,0.8125127405195354,0.5466371790150646,0.44414967239139796,0.4961997803726142,1.0327812860758336
2010-09-28,-0.0004191723963661628,long_top100_short_zz1000,long_top100_short_zz1000,True,1215.4589366454222,4785.7,0.2539772523654684,-0.003401507352816968,-0.0032823349564508053,-0.00011917239636616284,0.0003,1.0910486907965518,0.814151716721008,0.404268240699267,0.32913568218108985,0.35910305513810803,1.032348372669227
2010-09-29,0.00017621790630469898,long_top100_short_zz1000,long_top100_short_zz1000,True,1199.5114601440098,4720.63,0.25409986805659623,-0.013120539098940065,-0.013596757005244764,0.00047621790630469896,0.0003,1.0599525142666348,0.8363712020070146,0.23724577095492466,0.19842553062465124,0.21032164008029022,1.032530290938036
2010-09-30,-0.002856209257031705,long_top100_short_zz1000,long_top100_short_zz1000,True,1212.926175287825,4785.49,0.2534591390406886,0.01118348226719279,0.013739691524224495,-0.002556209257031705,0.0003,1.0303451629908469,0.8138783978009082,0.08166515517282104,0.06646550564821814,0.06848241225038237,1.0295811683628933
2010-10-08,-0.004311267511157435,long_top100_short_zz1000,cash,False,1236.975422509222,4899.57,0.2524661189674241,0.019827461647194067,0.0238387291583515,-0.004011267511157435,0.0003,0.9999984856170436,0.7889913216527444,-0.07667430484458063,-0.060495361116131095,-0.06049526950298728,1.0251423685216308
2010-10-11,0.0,cash,long_top100_short_zz1000,True,1245.3478709055182,4922.59,0.2529863082047293,0.006768484032861899,0.004698371489743058,0.0,0.0,1.04623868587328,0.8086373892130352,0.1791426173898134,0.14486141842288838,0.15155962004450207,1.0251423685216308
2010-10-12,0.0001846468500601109,long_top100_short_zz1000,cash,False,1252.9515559764066,4950.26,0.25310823188608406,0.006105671554534897,0.005621024704474786,0.0004846468500601109,0.0003,0.9945735118791584,0.7431505343930238,-0.09576301577186379,-0.07116633634594814,-0.07078015306716304,1.0253316578308416
2010-10-13,0.0,cash,long_top100_short_zz1000,True,1254.6670349193523,4968.83,0.25250753898188355,0.00136915025546136,0.00375131811258389,0.0,0.0,1.01550887751819,0.6926494894178564,0.015723077602087764,0.010890581673163424,0.011059482370434361,1.0253316578308416
2010-10-14,-0.0023951473478763027,long_top100_short_zz1000,long_top100_short_zz1000,True,1211.7987211965203,4809.47,0.251960968921008,-0.034167083799717,-0.0320719364518407,-0.0020951473478763027,0.0003,1.1123697129797092,0.6904280190458804,0.5319450047212301,0.36726973585103034,0.40853973065474425,1.0228758374298945
2010-10-15,-0.00791527830726727,long_top100_short_zz1000,long_top100_short_zz1000,True,1197.5338369134872,4789.48,0.25003420766210266,-0.011771661443039094,-0.004156383135771824,-0.00761527830726727,0.0003,1.0593723682945886,0.6313268372996634,0.2367076743923997,0.14943990743871224,0.1583125086610727,1.0147794905028578
2010-10-18,-0.007609250988524529,long_top100_short_zz1000,cash,False,1168.510488317069,4708.41,0.24817517767506847,-0.024235931964329827,-0.016926680975805297,-0.007309250988524529,0.0003,0.8262935444375101,0.5140591609092966,-1.0210370266223807,-0.5248734371628242,-0.43369953277436873,1.0070577786616146
2010-10-19,0.0,cash,cash,False,1208.2846119372696,4865.7,0.24832698521019989,0.03403831118151501,0.033406181704651816,0.0,0.0,0.8555227245824338,0.6812962927030346,-0.8972553157431803,-0.6112967202239195,-0.5229782356142734,1.0070577786616146
2010-10-20,0.0,cash,cash,False,1210.6365498478117,4892.28,0.24745855712424714,0.0019465098597681862,0.005462728898205871,0.0,0.0,0.8750760120515328,0.7313492211437077,-0.8066154501701907,-0.5899175812444502,-0.5162227244344796,1.0070577786616146
2010-10-21,0.0,cash,cash,False,1217.762164289485,4930.62,0.24697952068694914,0.005885841165599315,0.007836836812283865,0.0,0.0,0.929449680047703,0.7595608152043644,-0.524747207776591,-0.3985774169150014,-0.370457652625888,1.0070577786616146
2010-10-22,0.0,cash,cash,False,1236.8595725884643,4985.85,0.24807396383534688,0.01568237941611672,0.01120143105735183,0.0,0.0,0.9541376708679015,0.7941740728600034,-0.4156885748221356,-0.3301290885078657,-0.31498859959463826,1.0070577786616146
2010-10-25,0.0,cash,cash,False,1264.9418182785123,5107.28,0.24767426463372136,0.022704473743351716,0.02435492443615428,0.0,0.0,0.9734334703639881,0.8099806338233302,-0.31729119421862556,-0.25699972259976367,-0.2501721318528702,1.0070577786616146
2010-10-26,0.0,cash,cash,False,1273.6632353033883,5158.05,0.24692727587041388,0.006894717922082183,0.009940712081577763,0.0,0.0,0.9563223370953162,0.8708240485952512,-0.43287114684132943,-0.37695460461243596,-0.3604901084618056,1.0070577786616146
2010-10-27,0.0,cash,cash,False,1266.2617406655656,5124.13,0.24711741128065948,-0.005811186530841228,-0.006576128575721429,0.0,0.0,0.9588190802640046,0.8691295284546365,-0.4337856813373498,-0.37701594467110405,-0.36149008131441285,1.0070577786616146
2010-10-28,0.0,cash,cash,False,1270.258236306491,5145.56,0.24686491583160838,0.0031561370864958693,0.004182173364063901,0.0,0.0,0.9594324770590786,0.8592235170362392,-0.44669559905383194,-0.38381136366364327,-0.36824108736323213,1.0070577786616146
