date,base_close,ohlc_close,valid_member_ratio,close_diff,close_diff_pct
2010-01-04,1000.0,1000.0,0.0,0.0,0.0
2010-01-05,1010.1236937358398,1009.9457783665322,0.71,-0.17791536930758411,-0.0001761322602478188
2010-01-06,1008.3579468005244,1009.1160977558322,0.7,0.7581509553078831,0.0007518668918249372
2010-01-07,988.5156469700214,989.0723246385936,0.71,0.5566776685722061,0.000563145024844669
2010-01-08,997.6646642717226,998.8157183790944,0.71,1.151054107371806,0.001153748497459306
2010-01-11,1004.1406039163484,1004.9855745575222,0.67,0.8449706411738589,0.0008414863793757554
2010-01-12,1025.0453776779857,1025.0127672506826,0.69,-0.03261042730309782,-3.1813642608624626e-05
2010-01-13,1015.463527452709,1013.7308896661383,0.69,-1.732637786570649,-0.0017062530949949473
2010-01-14,1043.2445328377332,1041.053423059326,0.68,-2.191109778407281,-0.002100283978912598
2010-01-15,1051.8307274592703,1048.3517040991287,0.66,-3.479023360141582,-0.003307588635050873
2010-01-18,1070.3950696358047,1066.4541187895697,0.69,-3.940950846234955,-0.0036817722334762104
2010-01-19,1070.9879161193471,1066.4889007614102,0.69,-4.499015357936969,-0.004200808702155001
2010-01-20,1033.5079594057602,1031.0296123627134,0.68,-2.478347043046824,-0.002397995119913565
2010-01-21,1047.6055029467757,1044.4182794921542,0.69,-3.187223454621517,-0.003042388996293277
2010-01-22,1025.1376804967776,1020.2929285010972,0.69,-4.84475199568044,-0.004725952511405729
2010-01-25,1011.9724366375714,1004.1262967856162,0.7,-7.846139851955172,-0.007753313793827377
2010-01-26,966.4196174473724,960.3236910655883,0.7,-6.095926381784125,-0.006307742797983962
2010-01-27,957.7157422508824,954.2014659502086,0.7,-3.514276300673828,-0.00366943566408795
2010-01-28,969.1331701564976,965.5061653803483,0.69,-3.627004776149306,-0.0037425246476329166
2010-01-29,979.4363198507232,977.5740882951429,0.67,-1.8622315555802516,-0.0019013298954076996
2010-02-01,968.3365475307016,966.3912018165036,0.69,-1.9453457141980834,-0.0020089562034592
2010-02-02,969.3785967319888,966.9969612006013,0.65,-2.3816355313874737,-0.002456868285947822
2010-02-03,987.6425361591156,985.7667854081551,0.65,-1.875750750960492,-0.001899220297107873
2010-02-04,998.5630148402648,996.598882553788,0.64,-1.9641322864767972,-0.0019669587770492214
2010-02-05,987.8905260815504,982.0596173438568,0.64,-5.830908737693676,-0.005902383496703689
2010-02-08,991.370181761777,984.0691999385905,0.63,-7.300981823186476,-0.007364536434020796
2010-02-09,991.0886200450062,986.5868365956339,0.62,-4.501783449372283,-0.004542261265362835
2010-02-10,1003.856382193016,997.8811850264452,0.64,-5.9751971665707515,-0.005952243042493199
2010-02-11,1001.2157187391512,994.6760905051626,0.64,-6.539628233988537,-0.00653168753904898
2010-02-12,1012.407399548046,1004.1705186507129,0.65,-8.236880897333094,-0.00813593509985222
2010-02-22,1017.8398159149124,1009.5329917355245,0.65,-8.306824179387831,-0.008161229350141963
2010-02-23,1028.4774849246403,1019.3957884466944,0.64,-9.081696477945911,-0.008830233632787121
2010-02-24,1052.4758100635966,1046.374806288127,0.65,-6.101003775469508,-0.00579681140139543
2010-02-25,1070.6464937541105,1063.271951975328,0.65,-7.374541778782486,-0.006887933432560334
2010-02-26,1081.1207390438915,1074.1553797868537,0.63,-6.96535925703779,-0.006442720970460503
2010-03-01,1100.5882784261785,1092.2388386221457,0.64,-8.349439804032727,-0.007586342656649259
2010-03-02,1108.1115689778485,1102.8516446009899,0.61,-5.259924376858635,-0.004746746197867524
2010-03-03,1121.224411561548,1119.4091054747887,0.64,-1.8153060867593922,-0.0016190390327224247
2010-03-04,1081.138769958813,1080.5970864029237,0.64,-0.541683555889449,-0.0005010305530992465
2010-03-05,1090.152157902869,1091.2137030730003,0.64,1.0615451701312395,0.0009737587202260922
2010-03-08,1106.0682452824672,1108.365227163196,0.64,2.2969818807289357,0.0020767090010276323
2010-03-09,1107.76040691795,1110.268341613276,0.64,2.5079346953261847,0.002263968525742621
2010-03-10,1100.0449595561024,1101.9783827412678,0.63,1.9334231851653385,0.0017575856044516058
2010-03-11,1104.9143086190347,1109.8580947611033,0.63,4.943786142068575,0.0044743615894047295
2010-03-12,1091.9791373900337,1094.0395635061047,0.61,2.060426116071085,0.0018868731512542425
2010-03-15,1082.1645120164594,1083.6785120586526,0.61,1.5140000421931745,0.0013990479500867181
2010-03-16,1097.0801448550271,1099.7339066132674,0.63,2.6537617582403072,0.0024189315344786966
2010-03-17,1123.018814322253,1124.4890222376616,0.62,1.4702079154085368,0.0013091569764089872
2010-03-18,1130.0285678816742,1133.4190720412248,0.62,3.3905041595505736,0.003000370305598743
2010-03-19,1142.3949179323552,1143.7404591533914,0.62,1.3455412210362283,0.001177824935943761
2010-03-22,1160.4373960182263,1162.8875362362535,0.61,2.4501402180271725,0.002111393709332665
2010-03-23,1155.071635995872,1159.8649761233157,0.62,4.793340127443798,0.004149820650137581
2010-03-24,1158.3180377121791,1164.568774328288,0.62,6.250736616108952,0.0053963906393574845
2010-03-25,1146.488382126177,1153.4299594851536,0.62,6.941577358976701,0.00605464256524213
2010-03-26,1157.417105700483,1165.2890019039035,0.6,7.87189620342042,0.006801261329774766
2010-03-29,1161.1251267772575,1168.0618159089488,0.6,6.93668913169131,0.005974109914358872
2010-03-30,1172.540946876635,1178.4550346779647,0.62,5.914087801329742,0.005043821980872831
2010-03-31,1182.6680308909267,1187.3883659032158,0.64,4.72033501228907,0.003991259498858035
2010-04-01,1197.8716240776432,1201.9291697004767,0.65,4.057545622833459,0.0033872958848639723
2010-04-02,1205.7503362831962,1209.0668456356343,0.64,3.316509352438061,0.002750577173929347
2010-04-06,1217.8153757039684,1222.8831742346695,0.64,5.067798530701111,0.004161384912529709
2010-04-07,1225.6885545867665,1234.03280449995,0.66,8.344249913183603,0.006807806013981121
2010-04-08,1226.5375598344624,1233.266820283805,0.65,6.729260449342519,0.0054863875919550775
2010-04-09,1246.4553323228097,1248.3312079541192,0.63,1.8758756313095546,0.0015049681947396643
2010-04-12,1263.6436703443758,1265.2765847888593,0.65,1.6329144444835038,0.0012922269804418463
2010-04-13,1234.2862432225477,1238.8844879295564,0.65,4.598244707008689,0.0037254281429917047
2010-04-14,1251.0197364171609,1253.0063302583198,0.65,1.9865938411589923,0.00158797961641155
