strategy,annual,max_dd,sharpe,vol,total_return,win_rate,avg_weight,active_days_pct,trades_per_year,peak_date,trough_date,recovery_date
mom5_plain_16y,0.22168895120922905,-0.12171608663242117,2.5051906421311796,0.08849184867648915,24.517955860919148,0.6410256410256411,0.6425661914460286,0.6425661914460286,36.5929937383652,2021-04-16,2021-09-30,2022-01-05
bias20_10_plain_16y,0.17046604915152885,-0.08401915332571197,2.089428364131094,0.0815850172601723,11.538133373782218,0.6082474226804123,0.5128073770491803,0.5128073770491803,23.217152351738243,2021-04-16,2021-08-06,2021-12-17
or_16y,0.23947942007832768,-0.11604711060485307,2.5262418710313144,0.09479671080764823,30.47427483168214,0.654639175257732,0.7205430327868853,0.7205430327868853,27.82323619631902,2021-05-13,2021-09-27,2022-01-05
avg_weight_16y,0.19753157975594604,-0.09916947091940853,2.4736222180916334,0.079855193048977,17.10238143181875,0.654639175257732,0.5777407786885246,0.7205430327868853,54.837295501022496,2021-04-16,2021-09-27,2021-12-21
