date,return_raw,holding,next_holding,signal_on,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,ratio_bias_mom,ratio_r2,futures_drag,active_spread_ret,weight,realized_vol,scale_raw,return,nav,hedge_ratio,entry_exit_cost,rebalance_cost,total_cost,return_net,nav_net,nav_scale,nav_state,nav_prev_drawdown,nav_turnover,nav_control_cost,return_nav_throttled,nav_nav_throttled
2010-02-23,0.0006184519827291237,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1041.4440166743068,4464.23,0.008911526044408813,0.01628614812335938,0.02110100438783591,0.012976964130118951,0.008124040257716958,,0.805872107338577,0.00015,0.0007684519827291236,1.0,,,0.0006184519827291237,1.0294382694384803,0.5,0.0,0.0,0.0,0.0006184519827290291,1.0258573066519423,1.0,normal,0.0,0.0,0.0,0.0006184519827290291,1.0258573066519423
2010-02-24,0.014419309927610074,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1067.7483965248623,4559.66,0.02525760331751159,0.02137658677980303,0.0948751702882491,0.07871415255480341,0.016161017733445693,,0.7279628595203903,0.00015,0.014569309927610075,1.0,,,0.014419309927610074,1.0442820588968562,0.5,0.0,0.0,0.0,0.01441930992760998,1.04064946109806,1.0,normal,0.0,0.0,0.0,0.01441930992760998,1.04064946109806
2010-02-25,0.0068768373085080605,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1085.2504697963982,4645.06,0.01639157064388841,0.018729466670760697,0.1216706363319644,0.10738253433556721,0.014288101996397184,,0.5638406662619868,0.00015,0.00702683730850806,1.0,,,0.0068768373085080605,1.0514634167200836,0.5,0.0,0.0,0.0,0.006876837308507966,1.0478058381372177,1.0,normal,0.0,0.0,0.0,0.006876837308507966,1.0478058381372177
2010-02-26,0.0057285306172505214,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1092.597398483124,4653.34,0.006769800051875663,0.001782538869250283,0.11434647771540352,0.09540870613271069,0.01893777158269283,,6.426079774465014e-05,0.00015,0.005878530617250521,1.0,,,0.0057285306172505214,1.0574867570956834,0.5,0.0,0.0001799999999999,0.0001799999999999,0.005547499481739493,1.0536185404812475,1.0,normal,0.0,0.0,0.0,0.005547499481739493,1.0536185404812475
2010-03-01,0.010281457372108931,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1112.042501336799,4721.89,0.01779713449864606,0.014731354253074258,0.12098792876110132,0.10059156426560278,0.02039636449549853,,0.8051800294613614,0.00015,0.010431457372108932,1.0,,,0.010281457372108931,1.0683592621103324,0.5,0.0,0.0,0.0,0.010281457372108838,1.064451274591669,1.0,normal,0.0,0.0,0.0,0.010281457372108838,1.064451274591669
2010-03-02,0.005162229178803252,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1118.273749353081,4724.64,0.005603426135953882,0.0005823939143012602,0.13751774717596055,0.11430451486913906,0.023213232306821485,,0.8379093051351331,0.00015,0.005312229178803252,1.0,,,0.005162229178803252,1.073874377466643,0.5,0.0,0.0,0.0,0.005162229178803157,1.0699462160207802,1.0,normal,0.0,0.0,0.0,0.005162229178803157,1.0699462160207802
2010-03-03,0.007478373284528922,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1134.3618619141898,4788.5,0.014386560151676386,0.013516373734294929,0.15420163077699933,0.13324671574996394,0.020954915027035392,,0.9647871734234399,0.00015,0.007628373284528922,1.0,,,0.007478373284528922,1.0819052109220297,0.5,0.0,0.0,0.0,0.007478373284528939,1.077947673218553,1.0,normal,0.0,0.0,0.0,0.007478373284528939,1.077947673218553
2010-03-04,-0.014886127820030532,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1097.4328700837132,4617.85,-0.03255486019969012,-0.03563746475931917,0.09578865062713349,0.07271118090335538,0.02307746972377811,,0.9647623261003961,0.00015,-0.014736127820030531,1.0,,,-0.014886127820030532,1.0657998316630872,0.5,0.0,0.0,0.0,-0.014886127820030515,1.061901206371717,1.0,normal,0.0,0.0,0.0,-0.014886127820030515,1.061901206371717
2010-03-05,0.009287993198909033,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1107.7322097544454,4617.36,0.009384938205784454,-0.0001061099862491588,0.0892410417329983,0.058001067771405346,0.03123997396159295,,0.8930445121892804,0.00015,0.009437993198909034,1.0,,,0.009287993198909033,1.0756989732509723,0.5,0.0,0.0,0.0,0.00928799319890894,1.0717641375544107,1.0,normal,-0.014886127820030515,0.0,0.0,0.00928799319890894,1.0717641375544107
2010-03-08,0.007132818789019374,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1122.8864449314324,4676.44,0.013680413951623116,0.012795190325207484,0.11648986826040941,0.09217194718084532,0.024317921079564098,,0.8961990009514899,0.00015,0.007282818789019374,1.0,,,0.007132818789019374,1.0833717390987057,0.5,0.0,0.0,0.0,0.007132818789019391,1.079408836932156,1.0,normal,-0.005736396875072103,0.0,0.0,0.007132818789019391,1.079408836932156
2010-03-09,6.043553343313982e-05,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1123.820276111804,4682.25,0.000831634565175321,0.0012423980634843623,0.11461609903129877,0.0943467225107395,0.020269376520559268,,0.8141249833305692,0.00015,0.0002104355334331398,1.0,,,6.043553343313982e-05,1.0834372132476644,0.5,0.0,0.0,0.0,6.043553343304531e-05,1.0794740715810083,1.0,normal,0.0,0.0,0.0,6.043553343304531e-05,1.0794740715810083
2010-03-10,-0.001534879726448407,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1115.9946723737833,4630.01,-0.0069633943294704626,-0.011157029206044111,0.10661796763288733,0.08245330615126734,0.024164661481619998,,0.7527517426950978,0.00015,-0.001384879726448407,1.0,,,-0.001534879726448407,1.0817742674341708,0.5,0.0,0.0,0.0,-0.0015348797264483904,1.077817208713312,1.0,normal,0.0,0.0,0.0,-0.0015348797264483904,1.077817208713312
2010-03-11,0.006704943445620487,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1120.6607388715972,4605.25,0.004181083129983998,-0.005347720631272979,0.09714758754127462,0.06346497568365184,0.03368261185762278,,0.725787514863918,0.00015,0.006854943445620487,1.0,,,0.006704943445620487,1.0890275027182446,0.5,0.0,0.0,0.0,0.006704943445620559,1.0850439121424513,1.0,normal,-0.0015348797264482794,0.0,0.0,0.006704943445620559,1.0850439121424513
2010-03-12,-0.005999635867570424,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1105.202535158832,4532.08,-0.01379382999383938,-0.01588838825253791,0.08693339937292932,0.05222735324914729,0.03470604612378203,,0.8896538025443724,0.00015,-0.005849635867570424,1.0,,,-0.005999635867570424,1.0824937342521654,0.5,0.0,0.0003599999999999,0.0003599999999999,-0.006357475998658102,1.0781457715135156,1.0,normal,0.0,0.0,0.0,-0.006357475998658102,1.0781457715135156
2010-03-15,-0.004511188163060969,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1096.238102596496,4498.09,-0.008111121968289448,-0.007499867610456956,0.06747018407648753,0.03018816933407864,0.03728201474240889,,0.849212384387228,0.00015,-0.0043611881630609695,1.0,,,-0.004511188163060969,1.0776104013316194,0.5,0.0,0.0,0.0,-0.004511188163060953,1.0732820530710097,1.0,normal,-0.006357475998658102,0.0,0.0,-0.004511188163060953,1.0732820530710097
2010-03-16,0.007952470369125036,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1112.0929370685003,4555.31,0.014462947816219263,0.012720954894188452,0.0773535247952517,0.03702059558038484,0.040332929214866864,,0.6859026031649805,0.00015,0.008102470369125037,1.0,,,0.007952470369125036,1.08618006611767,0.5,0.0,0.0,0.0,0.007952470369124942,1.0818172967957704,1.0,normal,-0.010839984391246893,0.0,0.0,0.007952470369124942,1.0818172967957704
2010-03-17,0.00956013378362151,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1137.457591605205,4674.64,0.022808034914389763,0.026195802261536505,0.0921927375774867,0.04713242821270436,0.045060309364782336,,0.011207689231750959,0.00015,0.00971013378362151,1.0,,,0.00956013378362151,1.0965640928628577,0.5,0.0,0.0,0.0,0.009560133783621527,1.0921596148825738,1.0,normal,-0.0029737186767951895,0.0,0.0,0.009560133783621527,1.0921596148825738
2010-03-18,0.005403263548003229,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1145.186696021406,4686.25,0.006795070403718295,0.0024836137114301327,0.07252485674394604,0.02776303496313326,0.04476182178081278,,0.06237053992254353,0.00015,0.005553263548003229,1.0,,,0.005403263548003229,1.102489117653873,0.5,0.0,0.0,0.0,0.005403263548003245,1.0980608411182702,1.0,normal,0.0,0.0,0.0,0.005403263548003245,1.0980608411182702
2010-03-19,0.005737162332203766,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1156.522783227001,4723.85,0.009898898795260624,0.008023472926113717,0.06567360753501816,0.016962105979255293,0.04871150155576287,,0.4517846939544816,0.00015,0.005887162332203766,1.0,,,0.005737162332203766,1.1088142766913414,0.5,0.0,0.0,0.0,0.005737162332203782,1.104360594414402,1.0,normal,0.0,0.0,0.0,0.005737162332203782,1.104360594414402
2010-03-22,0.00918355631944932,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1172.5920366933678,4766.94,0.013894454739170392,0.009121796839442142,0.07321510953742161,0.024412572474824312,0.048802537062597295,,0.7064658696054514,0.00015,0.009333556319449321,1.0,,,0.00918355631944932,1.1189971350491459,0.5,0.0,0.0,0.0,0.009183556319449337,1.1145025521301872,1.0,normal,0.0,0.0,0.0,0.009183556319449337,1.1145025521301872
2010-03-23,-0.0017304393065018684,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1167.3479336204236,4739.37,-0.004472231525409542,-0.005783584437815348,0.049733200140409606,0.003701907498903978,0.04603129264150563,,0.972970342035149,0.00015,-0.0015804393065018685,1.0,,,-0.0017304393065018684,1.117060778422794,0.5,0.0,0.0,0.0,-0.001730439306501852,1.1125739731067845,1.0,normal,0.0,0.0,0.0,-0.001730439306501852,1.1125739731067845
2010-03-24,0.0026275778109538907,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1172.0213867262678,4750.99,0.004003479143831479,0.002451802665755176,0.048063041276145135,0.0055771445020147414,0.042485896774130394,,0.9505994534497024,0.00015,0.0027775778109538907,1.0,,,0.0026275778109538907,1.1199959425376647,0.5,0.0,0.0,0.0,0.002627577810953907,1.1154973477915648,1.0,normal,-0.001730439306501852,0.0,0.0,0.002627577810953907,1.1154973477915648
2010-03-25,-0.0007557561357336593,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1162.408388035247,4678.81,-0.008202067641335575,-0.015192623011203832,0.02472449670842236,-0.022906964602693924,0.047631461311116285,,0.9132123814034295,0.00015,-0.0006057561357336594,1.0,,,-0.0007557561357336593,1.1191494987320951,0.5,0.0,0.0,0.0,-0.0007557561357336429,1.1146543038265768,1.0,normal,0.0,0.0,0.0,-0.0007557561357336429,1.1146543038265768
2010-03-26,0.0032924681681962666,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1174.3178199791748,4742.47,0.010245480045147914,0.013606023753903296,0.07005890928854419,0.026986584666024216,0.043072324622519975,,0.7172836733775941,0.00015,0.0034424681681962666,1.0,,,0.0032924681681962666,1.1228342628321233,0.5,0.0,0.00042,0.00042,0.0028710853315656593,1.1178545714480599,1.0,normal,-0.0007557561357336429,0.0,0.0,0.0028710853315656593,1.1178545714480599
2010-03-29,0.0023235230578178947,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1180.6978315910983,4770.54,0.005432951372599026,0.0059188566295622635,0.06586936914367358,0.03317480118509275,0.032694567958580834,,0.39078125749277637,0.00015,0.0024735230578178946,1.0,,,0.0023235230578178947,1.1254431941319216,0.5,0.0,0.0,0.0,0.0023235230578178,1.1204519323201065,1.0,normal,0.0,0.0,0.0,0.0023235230578178,1.1204519323201065
2010-03-30,0.005697493421852978,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1191.3032829802694,4800.45,0.008982358657235068,0.006269730470764179,0.060929436237886714,0.026518035086518843,0.03441140115136787,,0.21983952592635023,0.00015,0.005847493421852978,1.0,,,0.005697493421852978,1.1318553993271574,0.5,0.0,0.0,0.0,0.005697493421852995,1.1268356998340028,1.0,normal,0.0,0.0,0.0,0.005697493421852995,1.1268356998340028
2010-03-31,0.003142663593339351,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1197.9097475222673,4822.08,0.005545577382671585,0.0045058275786644675,0.06592644125161895,0.02986384750921034,0.03606259374240861,,0.032631889812518924,0.00015,0.003292663593339351,1.0,,,0.003142663593339351,1.1354124400835475,0.5,0.0,0.0,0.0,0.0031426635933393676,1.1303769653635463,1.0,normal,0.0,0.0,0.0,0.0031426635933393676,1.1303769653635463
2010-04-01,0.005418674589787714,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1214.7931369015066,4904.3,0.014094041236546007,0.017050733293516585,0.0885295127059822,0.05924177269595532,0.029287740010026875,,0.19039570595930383,0.00015,0.005568674589787714,1.0,,,0.005418674589787714,1.141564870621557,0.5,0.0,0.0,0.0,0.005418674589787731,1.1365021103026431,1.0,normal,0.0,0.0,0.0,0.005418674589787731,1.1365021103026431
2010-04-02,0.0026308429789422107,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1220.4649841416422,4922.82,0.004668981959020879,0.003776277960157337,0.08905839368526336,0.06895825416644041,0.020100139518822946,,0.02677217467782929,0.00015,0.0027808429789422107,1.0,,,0.0026308429789422107,1.1445681485464387,0.5,0.0,0.0,0.0,0.002630842978942116,1.1394920689000858,1.0,normal,0.0,0.0,0.0,0.002630842978942116,1.1394920689000858
2010-04-06,0.009388645128472688,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1234.525025026711,4942.33,0.011520232917585416,0.003963175578225453,0.11701248029556299,0.0905213500202997,0.026491130275263286,,0.2783441896645355,0.00015,0.00953864512847269,1.0,,,0.009388645128472688,1.1553140927184942,0.5,0.0,0.0,0.0,0.009388645128472595,1.1501903555616977,1.0,normal,0.0,0.0,0.0,0.009388645128472595,1.1501903555616977
2010-04-07,0.007915153194470208,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1245.6556528506007,4951.73,0.00901612166480703,0.001901936940673643,0.13630027080814067,0.1008516948304723,0.03544857597766837,,0.6768053424343583,0.00015,0.00806515319447021,1.0,,,0.007915153194470208,1.1644585807500913,0.5,0.0,0.0,0.0,0.007915153194470115,1.1592942884287705,1.0,normal,0.0,0.0,0.0,0.007915153194470115,1.1592942884287705
2010-04-08,-0.0006113269596157598,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1245.66461679123,4956.37,7.19616260624889e-06,0.0009370462444440175,0.12010837877887015,0.08804230667067658,0.032066072108193566,,0.8940178965753003,0.00015,-0.00046132695961575987,1.0,,,-0.0006113269596157598,1.1637467158263228,0.5,0.0,0.0,0.0,-0.0006113269596157433,1.1585855805761254,1.0,normal,0.0,0.0,0.0,-0.0006113269596157433,1.1585855805761254
2010-04-09,0.005775972369414834,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1262.4560361065685,5031.25,0.013479887835774251,0.015107830932718835,0.10989283945519501,0.07628608834049255,0.03360675111470246,,0.6357673281984645,0.00015,0.005925972369414834,1.0,,,0.005775972369414834,1.1704684847019329,0.5,0.0,0.0003599999999999,0.0003599999999999,0.005413893019361904,1.1648580389631398,1.0,normal,-0.0006113269596157433,0.0,0.0,0.005413893019361904,1.1648580389631398
2010-04-12,0.007836802546783633,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1279.695345407048,5088.29,0.0136553739753551,0.011337142857142934,0.11745565142605163,0.08579141104294474,0.03166424038310689,,0.3621257376503882,0.00015,0.007986802546783633,1.0,,,0.007836802546783633,1.179641215103775,0.5,0.0,0.0,0.0,0.00783680254678365,1.1739868014095276,1.0,normal,0.0,0.0,0.0,0.00783680254678365,1.1739868014095276
2010-04-13,-0.01315016478774857,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1250.622513234071,4989.39,-0.022718557410810525,-0.01943678524612391,0.08136435474665471,0.05621262317812792,0.02515173156852679,,0.44074976059350784,0.00015,-0.01300016478774857,1.0,,,-0.01315016478774857,1.1641287387347403,0.5,0.0,0.0,0.0,-0.013150164787748553,1.1585486815123505,1.0,normal,0.0,0.0,0.0,-0.013150164787748553,1.1585486815123505
2010-04-14,0.002507383757960874,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1264.6351391749488,5074.68,0.011204520782727379,0.01709427404953301,0.07849541835635887,0.06455713728303714,0.013938281073321734,,0.6135220294918802,0.00015,0.002657383757960874,1.0,,,0.002507383757960874,1.1670476562264192,0.5,0.0,0.0,0.0,0.0025073837579607794,1.1614536076591815,1.0,normal,-0.013150164787748553,0.0,0.0,0.0025073837579607794,1.1614536076591815
2010-04-15,-0.003844323527433818,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1253.7442594623822,5024.77,-0.008611874978953882,-0.009835102903040127,0.07401077549690616,0.060218974251852186,0.01379180124505397,,0.6969013114793462,0.00015,-0.003694323527433818,1.0,,,-0.003844323527433818,1.1625611474639514,0.5,0.0,0.0,0.0,-0.0038443235274338017,1.1569886042292343,1.0,normal,-0.010675753539390986,0.0,0.0,-0.0038443235274338017,1.1569886042292343
2010-04-16,-0.002413980773392127,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1250.2296269692931,5019.35,-0.0028033089416465984,-0.001078656336508943,0.06672936273072572,0.056485069427635315,0.010244293303090402,,0.81400545136662,0.00015,-0.002263980773392127,1.0,,,-0.002413980773392127,1.1597547472060807,0.5,0.0,0.0,0.0,-0.002413980773392166,1.154195655983591,1.0,normal,-0.01447903601632039,0.0,0.0,-0.002413980773392166,1.154195655983591
2010-04-19,-0.014059342117716717,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1206.2826348529488,4806.11,-0.03515113637394518,-0.04248358851245693,0.03774426205910286,0.02720777291661758,0.010536489142485284,,0.009636262430135776,0.00015,-0.013909342117716716,1.0,,,-0.014059342117716717,1.1434493584424643,0.5,0.0,0.0,0.0,-0.014059342117716755,1.1379684243853352,1.0,normal,-0.01685806467515194,0.0,0.0,-0.014059342117716755,1.1379684243853352
2010-04-20,-0.0015456976229756446,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1213.2556532348249,4875.09,0.005780584234909458,0.014352563715770206,0.03315783222666302,0.02796433082338945,0.0051935014032735705,,0.022463894710034835,0.00015,-0.0013956976229756446,1.0,,,-0.0015456976229756446,1.1416819314871267,0.5,0.0,0.0,0.0,-0.001545697622975628,1.1362094692967415,1.0,recovery_band,-0.030680393494158187,0.0,0.0,-0.001545697622975628,1.1362094692967415
2010-04-21,0.010850161806077768,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1245.7570594030478,5029.03,0.026788588276153158,0.03157685294015078,0.05510235224560067,0.054184641570975245,0.0009177106746254271,,0.25826587171330345,0.00015,0.011000161806077768,1.0,,,0.010850161806077768,1.1540693651748373,0.5,0.0,0.0,0.0,0.010850161806077674,1.1485375258842088,1.0,recovery_band,-0.03217866850583784,0.0,0.0,0.010850161806077674,1.1485375258842088
2010-04-22,0.004054995809940826,long_microcap_short_zz1000,cash,False,1254.924193797242,5060.75,0.007358685487671934,0.006307379355462217,0.0534044619249372,0.054224083158870506,-0.0008196212339333098,,0.4531481490312522,0.00015,0.004204995809940826,1.0,,,0.004054995809940826,1.1587491116150022,0.5,0.0,0.0,0.0,0.004054995809940731,1.153194840739229,1.0,normal,-0.021677650459752673,0.0,0.0,0.004054995809940731,1.153194840739229
2010-04-23,0.0,cash,long_microcap_short_zz1000,True,1248.1584726052286,5007.6,-0.0053913385569061,-0.010502395889937177,0.04194700409350105,0.038473024089189733,0.0034739800043113167,,0.28313412693085255,0.0,0.0,1.0,,,0.0,1.1587491116150022,0.5,0.003,0.0,0.003,-0.0030000000000000027,1.1497352562170113,1.0,normal,-0.017710557431595553,0.0,0.0,-0.0030000000000000027,1.1497352562170113
2010-04-26,-0.0031813587829162713,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1243.3105468717897,4999.06,-0.003884062673003341,-0.0017054077801741396,0.02347511613625075,0.019321819627673653,0.004153296508577098,,0.09063801088282274,0.00015,-0.0030313587829162714,1.0,,,-0.0031813587829162713,1.1550627149515693,0.5,0.003,0.0,0.003,-0.006171814706567469,1.142639303254032,1.0,normal,-0.02065742575930074,0.0,0.0,-0.006171814706567469,1.142639303254032
2010-04-27,-0.011215046720902084,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1213.4555761887057,4869.61,-0.02401248083851626,-0.025894868235228352,-0.005743227412514651,-0.010808845336615969,0.005065617924101318,,0.6941398984608512,0.00015,-0.011065046720902083,1.0,,,-0.011215046720902084,1.1421086326378154,0.5,0.0,0.0,0.0,-0.011215046720902122,1.129824550082899,1.0,normal,-0.026701746661767167,0.0,0.0,-0.011215046720902122,1.129824550082899
2010-04-28,0.005328358984522813,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1215.764932626903,4834.79,0.0019031240067730604,-0.0071504699554995055,-0.015196202603833253,-0.02175896793617582,0.006562765332342568,,0.7035138442813378,0.00015,0.005478358984522813,1.0,,,0.005328358984522813,1.1481941974318322,0.5,0.0,0.0,0.0,0.005328358984522774,1.1358446608752675,1.0,recovery_band,-0.03761733204632789,0.0,0.0,0.005328358984522774,1.1358446608752675
2010-04-29,-0.010981653720775659,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1184.006875275151,4686.94,-0.02612187315119563,-0.030580438860839942,-0.04949102702209118,-0.05347424031601078,0.003983213293919596,,0.7772958951516573,0.00015,-0.010831653720775658,1.0,,,-0.010981653720775659,1.1355851263514318,0.5,0.0,0.0,0.0,-0.010981653720775642,1.1233712081289435,1.0,recovery_band,-0.03248941171098807,0.0,0.0,-0.010981653720775642,1.1233712081289435
2010-04-30,-0.019305272963103155,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1141.2210088685526,4527.76,-0.03613650165389071,-0.033962457381575106,-0.08384568889154032,-0.0864765947659274,0.0026309058743870795,,0.8329581247495231,0.00015,-0.019155272963103154,1.0,,,-0.019305272963103155,1.1136623455143775,0.5,0.0,0.0,0.0,-0.019305272963103137,1.1016842203171233,0.85,moderate,-0.043114277962761904,0.15000000000000002,3.0000000000000008e-05,-0.016439482018637666,1.1049035673526526
2010-05-04,-0.004982306970789346,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1134.773694366939,4520.36,-0.0056494880934637726,-0.0016343622453488527,-0.10113805002937248,-0.10154335403726711,0.0004053040078946246,,0.26774065010778775,0.00015,-0.004832306970789346,1.0,,,-0.004982306970789346,1.1081137378472155,0.5,0.0,0.0,0.0,-0.004982306970789385,1.0961952913466286,0.85,moderate,-0.058844983584084076,0.0,0.0,-0.0042349609251709774,1.1002243439188322
