date,base_close,anchored_close,raw_proxy_close,valid_member_ratio,close_diff,close_diff_pct
2010-03-24,1158.3180377121791,1158.3180377121791,1164.568774328288,0.62,0.0,0.0
2010-03-25,1146.488382126177,1146.488382126177,1153.4299594851536,0.62,0.0,0.0
2010-03-26,1157.417105700483,1157.417105700483,1165.2890019039035,0.6,0.0,0.0
2010-03-29,1161.1251267772575,1161.1251267772575,1168.0618159089488,0.6,0.0,0.0
2010-03-30,1172.540946876635,1172.540946876635,1178.4550346779647,0.62,0.0,0.0
2010-03-31,1182.6680308909267,1182.6680308909267,1187.3883659032158,0.64,0.0,0.0
2010-04-01,1197.8716240776432,1197.8716240776432,1201.9291697004767,0.65,0.0,0.0
2010-04-02,1205.7503362831962,1205.7503362831962,1209.0668456356343,0.64,0.0,0.0
2010-04-06,1217.8153757039684,1217.8153757039684,1222.8831742346695,0.64,0.0,0.0
2010-04-07,1225.6885545867665,1225.6885545867665,1234.03280449995,0.66,0.0,0.0
2010-04-08,1226.5375598344624,1226.5375598344624,1233.266820283805,0.65,0.0,0.0
2010-04-09,1246.4553323228097,1246.4553323228097,1248.3312079541192,0.63,0.0,0.0
2010-04-12,1263.6436703443758,1263.6436703443758,1265.2765847888593,0.65,0.0,0.0
2010-04-13,1234.2862432225477,1234.2862432225477,1238.8844879295564,0.65,0.0,0.0
2010-04-14,1251.0197364171609,1251.0197364171609,1253.0063302583198,0.65,0.0,0.0
2010-04-15,1244.6325482507368,1244.6325482507368,1244.4690573717783,0.63,0.0,0.0
2010-04-16,1242.1731037307588,1242.1731037307588,1240.1208038467864,0.59,0.0,0.0
2010-04-19,1190.6737109747648,1190.6737109747648,1193.5571150752028,0.62,0.0,0.0
2010-04-20,1198.527117414135,1198.527117414135,1201.1588801845614,0.6,0.0,0.0
2010-04-21,1230.6288280295428,1230.6288280295428,1232.113108831778,0.64,0.0,0.0
2010-04-22,1238.458552180604,1238.458552180604,1241.773677663226,0.63,0.0,0.0
2010-04-23,1228.6551653938195,1228.6551653938195,1231.155772877401,0.62,0.0,0.0
2010-04-26,1225.4869849415309,1225.4869849415309,1226.0448889300571,0.63,0.0,0.0
2010-04-27,1192.8141815280296,1192.8141815280296,1191.0255568502714,0.62,0.0,0.0
2010-04-28,1194.825235788118,1194.825235788118,1197.6652079785963,0.6,0.0,0.0
2010-04-29,1164.0060074120745,1164.0060074120745,1168.150539306373,0.63,0.0,0.0
2010-04-30,1112.6956595925217,1112.6956595925217,1124.389741931242,0.61,0.0,0.0
2010-05-04,1107.5976824248835,1107.5976824248835,1118.2594254447774,0.64,0.0,0.0
2010-05-05,1137.8082571931766,1137.8082571931766,1145.8725885846954,0.6,0.0,0.0
2010-05-06,1105.4406145084558,1105.4406145084558,1115.5631377331038,0.62,0.0,0.0
2010-05-07,1090.9349078910143,1090.9349078910143,1101.210935730632,0.61,0.0,0.0
2010-05-10,1070.877799406974,1070.877799406974,1084.2351832296556,0.6,0.0,0.0
2010-05-11,1040.4784893661224,1040.4784893661224,1050.656634238126,0.63,0.0,0.0
2010-05-12,1011.8446521564338,1011.8446521564338,1023.493576164502,0.58,0.0,0.0
2010-05-13,1026.8729036378909,1026.8729036378909,1042.7847130051,0.6,0.0,0.0
2010-05-14,1033.5663327921875,1033.5663327921875,1050.878416514956,0.61,0.0,0.0
2010-05-17,972.1177701440354,972.1177701440354,988.7578197784698,0.61,0.0,0.0
2010-05-18,970.6583459271332,970.6583459271332,989.6723686462253,0.61,0.0,0.0
2010-05-19,964.97713755736,964.97713755736,984.4290439083157,0.61,0.0,0.0
2010-05-20,945.268032572956,945.268032572956,963.0482884422834,0.59,0.0,0.0
2010-05-21,958.2512090997392,958.2512090997392,977.9641852443258,0.61,0.0,0.0
2010-05-24,998.3557488254796,998.3557488254796,1018.3017747760307,0.62,0.0,0.0
2010-05-25,994.8797869939845,994.8797869939845,1014.9807096525557,0.61,0.0,0.0
2010-05-26,1000.647783944664,1000.647783944664,1020.0878524679968,0.61,0.0,0.0
2010-05-27,1022.9653636544972,1022.9653636544972,1043.2295903471895,0.61,0.0,0.0
2010-05-28,1029.0400109141965,1029.0400109141965,1051.4851140593637,0.59,0.0,0.0
2010-05-31,999.0762146876804,999.0762146876804,1020.2292279705423,0.61,0.0,0.0
2010-06-01,972.8284423096956,972.8284423096956,995.2767711067153,0.61,0.0,0.0
2010-06-02,989.9364860877762,989.9364860877762,1015.5894164759509,0.59,0.0,0.0
2010-06-03,986.2928475527332,986.2928475527332,1014.5945356044239,0.59,0.0,0.0
2010-06-04,989.9944203567188,989.9944203567188,1016.7540344049122,0.59,0.0,0.0
2010-06-07,984.985145237584,984.985145237584,1006.7972493928147,0.59,0.0,0.0
2010-06-08,997.3559358386764,997.3559358386764,1018.9160287159476,0.6,0.0,0.0
2010-06-09,1020.6955291685944,1020.6955291685944,1043.0689183519798,0.6,0.0,0.0
2010-06-10,1023.6975297595948,1023.6975297595948,1045.13327230408,0.56,0.0,0.0
2010-06-11,1021.608751349473,1021.608751349473,1039.8704634059668,0.61,0.0,0.0
2010-06-17,1017.9039574109268,1017.9039574109268,1036.6495968426202,0.59,0.0,0.0
2010-06-18,973.68571618399,973.68571618399,990.8434238364105,0.56,0.0,0.0
2010-06-21,1000.9738836418852,1000.9738836418852,1017.9154367488015,0.6,0.0,0.0
2010-06-22,1013.3020440874692,1013.3020440874692,1031.8120005808933,0.59,0.0,0.0
2010-06-23,1012.5895531596816,1012.5895531596816,1031.1436909289146,0.6,0.0,0.0
2010-06-24,1013.3616480949008,1013.3616480949008,1028.8311511596091,0.6,0.0,0.0
2010-06-25,994.6196025267576,994.6196025267576,1008.4101716918922,0.6,0.0,0.0
2010-06-28,980.3589692492964,980.3589692492964,996.4369856610772,0.6,0.0,0.0
2010-06-29,925.1240378278724,925.1240378278724,941.2591286949448,0.59,0.0,0.0
2010-06-30,900.3607974998705,900.3607974998705,916.4420025246545,0.59,0.0,0.0
2010-07-01,888.909021497211,888.909021497211,904.7004416912943,0.61,0.0,0.0
2010-07-02,887.6915363367542,887.6915363367542,905.1267772173649,0.6,0.0,0.0
2010-07-05,882.9632934945042,882.9632934945042,899.1648926022912,0.6,0.0,0.0
2010-07-06,908.0336598524432,908.0336598524432,924.3566172630608,0.6,0.0,0.0
2010-07-07,920.0041733697448,920.0041733697448,936.0261320112612,0.6,0.0,0.0
2010-07-08,920.712604198078,920.712604198078,935.3211768224212,0.6,0.0,0.0
2010-07-09,948.4467261716242,948.4467261716242,964.2201469312897,0.59,0.0,0.0
2010-07-12,965.2104001834464,965.2104001834464,981.6048234948042,0.59,0.0,0.0
2010-07-13,953.8968126698549,953.8968126698549,973.7068542062751,0.59,0.0,0.0
2010-07-14,964.3561275317488,964.3561275317488,984.4355949603855,0.6,0.0,0.0
2010-07-15,944.1968874875284,944.1968874875284,966.4100039593226,0.59,0.0,0.0
2010-07-16,948.1051448300642,948.1051448300642,970.8424029695569,0.6,0.0,0.0
2010-07-19,966.6168589175484,966.6168589175484,989.0607285776927,0.6,0.0,0.0
2010-07-20,992.8480776226426,992.8480776226426,1015.9921138410249,0.6,0.0,0.0
2010-07-21,995.3491030171044,995.3491030171044,1017.3566157609879,0.6,0.0,0.0
2010-07-22,1007.536846534787,1007.536846534787,1028.920157286837,0.6,0.0,0.0
2010-07-23,1014.7395964835002,1014.7395964835002,1037.9387878803777,0.6,0.0,0.0
2010-07-26,1027.431897671487,1027.431897671487,1051.2876265601358,0.59,0.0,0.0
2010-07-27,1028.5791201487978,1028.5791201487978,1049.6520864312272,0.6,0.0,0.0
2010-07-28,1046.1065925940231,1046.1065925940231,1066.630865999503,0.6,0.0,0.0
2010-07-29,1054.2980523189244,1054.2980523189244,1074.3073665932318,0.59,0.0,0.0
2010-07-30,1055.5601137925755,1055.5601137925755,1076.7289258935518,0.59,0.0,0.0
2010-08-02,1074.6094648630328,1074.6094648630328,1096.0733980951834,0.58,0.0,0.0
2010-08-03,1058.9384536903283,1058.9384536903283,1079.6858786045423,0.61,0.0,0.0
2010-08-04,1072.3079893334436,1072.3079893334436,1092.3271954059721,0.61,0.0,0.0
2010-08-05,1075.6922310072896,1075.6922310072896,1097.3997523584435,0.62,0.0,0.0
2010-08-06,1093.2548943964216,1093.2548943964216,1115.2090545623446,0.61,0.0,0.0
2010-08-09,1109.3115135467976,1109.3115135467976,1131.8491239871048,0.62,0.0,0.0
2010-08-10,1072.308434569591,1072.308434569591,1093.5185587025826,0.61,0.0,0.0
2010-08-11,1086.8355143016968,1086.8355143016968,1105.4633930580178,0.61,0.0,0.0
2010-08-12,1074.374855435913,1074.374855435913,1093.6779207494772,0.61,0.0,0.0
2010-08-13,1097.7063393198778,1097.7063393198778,1118.3475424630697,0.61,0.0,0.0
2010-08-16,1118.7964766338837,1118.7964766338837,1141.7763968230188,0.57,0.0,0.0
2010-08-17,1128.7656860471366,1128.7656860471366,1153.317348569755,0.59,0.0,0.0
2010-08-18,1127.4243931430387,1127.4243931430387,1153.880349540595,0.59,0.0,0.0
2010-08-19,1130.0450727877824,1130.0450727877824,1158.7673132149134,0.61,0.0,0.0
2010-08-20,1110.8780327208242,1110.8780327208242,1139.3286395563969,0.61,0.0,0.0
2010-08-23,1131.3546962975022,1131.3546962975022,1161.8569388009485,0.61,0.0,0.0
2010-08-24,1143.6633373277596,1143.6633373277596,1174.3818872097895,0.6,0.0,0.0
2010-08-25,1129.9171779638973,1129.9171779638973,1161.7729817283853,0.6,0.0,0.0
2010-08-26,1141.4431845058955,1141.4431845058955,1174.145727384168,0.62,0.0,0.0
2010-08-27,1145.0698069773523,1145.0698069773523,1178.3619723527493,0.62,0.0,0.0
2010-08-30,1168.7188474082066,1168.7188474082066,1201.6573182052841,0.61,0.0,0.0
2010-08-31,1178.8141109959497,1178.8141109959497,1211.0061159838706,0.62,0.0,0.0
2010-09-01,1165.5381369718257,1165.5381369718257,1200.8805796200695,0.62,0.0,0.0
2010-09-02,1191.1417236556026,1191.1417236556026,1227.9993233454156,0.61,0.0,0.0
2010-09-03,1207.9706368331065,1207.9706368331065,1249.457191577709,0.58,0.0,0.0
2010-09-06,1203.254100180286,1203.254100180286,1246.139368359672,0.61,0.0,0.0
2010-09-07,1214.9016034890087,1214.9016034890087,1260.0017025849127,0.59,0.0,0.0
2010-09-08,1226.3767521834068,1226.3767521834068,1272.6816064201869,0.61,0.0,0.0
2010-09-09,1215.6992569764757,1215.6992569764757,1261.9383572196407,0.59,0.0,0.0
2010-09-10,1233.295679049733,1233.295679049733,1283.6830796798772,0.59,0.0,0.0
2010-09-13,1256.2803874371298,1256.2803874371298,1305.3864734951399,0.59,0.0,0.0
2010-09-14,1257.2283507085394,1257.2283507085394,1306.9914331039192,0.6,0.0,0.0
2010-09-15,1238.2067268038918,1238.2067268038918,1287.9441719338265,0.6,0.0,0.0
2010-09-16,1203.7576002725168,1203.7576002725168,1249.8347169097624,0.59,0.0,0.0
2010-09-17,1206.85688390131,1206.85688390131,1255.6271425057869,0.59,0.0,0.0
2010-09-20,1197.801601208702,1197.801601208702,1250.2514066703095,0.58,0.0,0.0
2010-09-21,1192.5972458976,1192.5972458976,1245.321640524337,0.6,0.0,0.0
2010-09-27,1219.607440321225,1219.607440321225,1273.4310927238942,0.58,0.0,0.0
2010-09-28,1215.4589366454222,1215.4589366454222,1272.276673121758,0.6,0.0,0.0
2010-09-29,1199.5114601440098,1199.5114601440098,1254.2467764694136,0.6,0.0,0.0
2010-09-30,1212.926175287825,1212.926175287825,1267.045255221801,0.6,0.0,0.0
2010-10-08,1236.975422509222,1236.975422509222,1293.062662149519,0.6,0.0,0.0
2010-10-11,1245.3478709055182,1245.3478709055182,1297.0390923336279,0.57,0.0,0.0
2010-10-12,1252.9515559764066,1252.9515559764066,1300.2259943357133,0.57,0.0,0.0
2010-10-13,1254.6670349193523,1254.6670349193523,1301.4222012834593,0.57,0.0,0.0
2010-10-14,1211.7987211965203,1211.7987211965203,1256.337544669739,0.56,0.0,0.0
2010-10-15,1197.5338369134872,1197.5338369134872,1242.2247979115534,0.55,0.0,0.0
2010-10-18,1168.510488317069,1168.510488317069,1207.8712872380977,0.57,0.0,0.0
2010-10-19,1208.2846119372696,1208.2846119372696,1247.141861198451,0.57,0.0,0.0
2010-10-20,1210.6365498478117,1210.6365498478117,1250.1042384298485,0.57,0.0,0.0
2010-10-21,1217.762164289485,1217.762164289485,1260.4798892481895,0.57,0.0,0.0
2010-10-22,1236.8595725884643,1236.8595725884643,1282.18599994457,0.56,0.0,0.0
2010-10-25,1264.9418182785123,1264.9418182785123,1309.617212472513,0.55,0.0,0.0
2010-10-26,1273.6632353033883,1273.6632353033883,1318.634841041751,0.55,0.0,0.0
2010-10-27,1266.2617406655656,1266.2617406655656,1308.7044063112628,0.55,0.0,0.0
2010-10-28,1270.258236306491,1270.258236306491,1310.3456002135106,0.54,0.0,0.0
2010-10-29,1284.5162919725312,1284.5162919725312,1327.5830014291073,0.55,0.0,0.0
2010-11-01,1310.055658280622,1310.055658280622,1353.5866487741446,0.56,0.0,0.0
2010-11-02,1317.3427512517242,1317.3427512517242,1362.7147244505063,0.56,0.0,0.0
2010-11-03,1307.0425418615962,1307.0425418615962,1354.0927771780505,0.55,0.0,0.0
2010-11-04,1334.356893503871,1334.356893503871,1382.3391282943032,0.55,0.0,0.0
2010-11-05,1355.076420838831,1355.076420838831,1399.1731725226016,0.55,0.0,0.0
2010-11-08,1393.2411155798186,1393.2411155798186,1437.1735455778123,0.56,0.0,0.0
2010-11-09,1406.2920890501875,1406.2920890501875,1449.2095430909642,0.57,0.0,0.0
2010-11-10,1409.1100131963117,1409.1100131963117,1447.6519556817482,0.56,0.0,0.0
2010-11-11,1390.338692181146,1390.338692181146,1426.6798923208426,0.57,0.0,0.0
2010-11-12,1317.7152820010738,1317.7152820010738,1343.5318638836102,0.58,0.0,0.0
2010-11-15,1351.098797544714,1351.098797544714,1368.2764600079101,0.57,0.0,0.0
2010-11-16,1327.897745011309,1327.897745011309,1350.8941225827173,0.57,0.0,0.0
2010-11-17,1299.0546944679038,1299.0546944679038,1327.6631965909032,0.56,0.0,0.0
2010-11-18,1316.5833604014708,1316.5833604014708,1346.3019042111391,0.56,0.0,0.0
2010-11-19,1350.3295912781732,1350.3295912781732,1377.6560611114269,0.57,0.0,0.0
2010-11-22,1366.7743011632697,1366.7743011632697,1393.086204762774,0.53,0.0,0.0
2010-11-23,1354.1992821412382,1354.1992821412382,1378.521501374077,0.55,0.0,0.0
2010-11-24,1380.73276120589,1380.73276120589,1406.4993787556311,0.56,0.0,0.0
2010-11-25,1391.897302891321,1391.897302891321,1419.5051692983561,0.55,0.0,0.0
2010-11-26,1395.6982247914464,1395.6982247914464,1422.2526995346282,0.55,0.0,0.0
2010-11-29,1406.7092215598511,1406.7092215598511,1436.1232834709149,0.54,0.0,0.0
2010-11-30,1364.2138890328986,1364.2138890328986,1393.8094394566829,0.54,0.0,0.0
2010-12-01,1369.1220539036276,1369.1220539036276,1400.2603969604277,0.56,0.0,0.0
2010-12-02,1388.4852696420598,1388.4852696420598,1422.0383121722537,0.59,0.0,0.0
2010-12-03,1381.0548062705682,1381.0548062705682,1415.4350690629967,0.57,0.0,0.0
2010-12-06,1356.2700821737508,1356.2700821737508,1389.1356397817374,0.59,0.0,0.0
2010-12-07,1371.0952407984348,1371.0952407984348,1407.1084780932624,0.6,0.0,0.0
2010-12-08,1368.0220200784388,1368.0220200784388,1406.2508643130766,0.6,0.0,0.0
2010-12-09,1343.97457431855,1343.97457431855,1379.2756634592317,0.58,0.0,0.0
2010-12-10,1352.536523671736,1352.536523671736,1386.517143308456,0.59,0.0,0.0
2010-12-13,1385.6695790470012,1385.6695790470012,1420.6563953253883,0.6,0.0,0.0
2010-12-14,1403.7668285497978,1403.7668285497978,1437.63155414762,0.59,0.0,0.0
2010-12-15,1407.3536725648366,1407.3536725648366,1439.3753884783962,0.57,0.0,0.0
2010-12-16,1413.244306129081,1413.244306129081,1447.284078316841,0.59,0.0,0.0
2010-12-17,1419.6911566494691,1419.6911566494691,1452.913547241185,0.58,0.0,0.0
2010-12-20,1400.7988475301595,1400.7988475301595,1436.0933691902233,0.59,0.0,0.0
2010-12-21,1419.504979766836,1419.504979766836,1455.7938962789876,0.6,0.0,0.0
2010-12-22,1411.9732323467922,1411.9732323467922,1444.1571393867785,0.58,0.0,0.0
2010-12-23,1394.0476013099887,1394.0476013099887,1426.7998205558808,0.6,0.0,0.0
2010-12-24,1369.6474247069857,1369.6474247069857,1405.5382419388932,0.57,0.0,0.0
2010-12-27,1331.3363851364263,1331.3363851364263,1367.3044520454469,0.57,0.0,0.0
2010-12-28,1303.1892128167085,1303.1892128167085,1342.025018112064,0.58,0.0,0.0
2010-12-29,1320.7535147889337,1320.7535147889337,1362.1093147325353,0.58,0.0,0.0
2010-12-30,1326.197354034461,1326.197354034461,1364.1622368585518,0.58,0.0,0.0
2010-12-31,1349.45523719121,1349.45523719121,1389.2450222271139,0.6,0.0,0.0
2011-01-04,1369.4007130723714,1369.4007130723714,1408.9180347288707,0.6,0.0,0.0
2011-01-05,1369.974196615808,1369.974196615808,1412.8339630155087,0.57,0.0,0.0
2011-01-06,1369.7667673331575,1369.7667673331575,1410.0532833129578,0.54,0.0,0.0
2011-01-07,1370.132496049221,1370.132496049221,1411.3652554636712,0.57,0.0,0.0
2011-01-10,1339.274384465848,1339.274384465848,1385.4201787390737,0.56,0.0,0.0
2011-01-11,1331.1448804041186,1331.1448804041186,1380.481035581392,0.57,0.0,0.0
2011-01-12,1348.5496492596217,1348.5496492596217,1398.2483983736656,0.58,0.0,0.0
2011-01-13,1352.0326992389728,1352.0326992389728,1400.094897675261,0.58,0.0,0.0
2011-01-14,1332.8465086619717,1332.8465086619717,1383.2643489253276,0.58,0.0,0.0
2011-01-17,1286.2159382869113,1286.2159382869113,1338.9978904477123,0.58,0.0,0.0
2011-01-18,1294.654971179239,1294.654971179239,1345.8013538751663,0.58,0.0,0.0
2011-01-19,1316.4144196414509,1316.4144196414509,1369.0083067152602,0.57,0.0,0.0
2011-01-20,1282.857992905176,1282.857992905176,1338.6821625477385,0.58,0.0,0.0
2011-01-21,1292.616670929429,1292.616670929429,1346.3218354839466,0.58,0.0,0.0
2011-01-24,1274.0393375383796,1274.0393375383796,1328.8762603836215,0.58,0.0,0.0
2011-01-25,1247.0707842344195,1247.0707842344195,1299.026507826482,0.58,0.0,0.0
2011-01-26,1265.014243667781,1265.014243667781,1317.5588703468566,0.58,0.0,0.0
2011-01-27,1279.9672982571556,1279.9672982571556,1331.747646768266,0.58,0.0,0.0
2011-01-28,1298.1158616121104,1298.1158616121104,1352.7712616405297,0.59,0.0,0.0
2011-01-31,1310.9143758638518,1310.9143758638518,1367.2133516223664,0.59,0.0,0.0
2011-02-01,1312.7183638431395,1312.7183638431395,1368.5106488995286,0.59,0.0,0.0
2011-02-09,1308.334720856951,1308.334720856951,1366.2871208745034,0.59,0.0,0.0
2011-02-10,1340.9182897309145,1340.9182897309145,1400.5873174867406,0.59,0.0,0.0
2011-02-11,1354.7612869754932,1354.7612869754932,1414.017623619755,0.56,0.0,0.0
2011-02-14,1371.7745003047912,1371.7745003047912,1429.2010644812804,0.59,0.0,0.0
2011-02-15,1378.218066743006,1378.218066743006,1436.261214526249,0.59,0.0,0.0
2011-02-16,1402.970887321385,1402.970887321385,1464.8754160082922,0.57,0.0,0.0
2011-02-17,1405.795688780088,1405.795688780088,1468.7741443290074,0.58,0.0,0.0
2011-02-18,1396.4521296981975,1396.4521296981975,1460.159981247352,0.56,0.0,0.0
2011-02-21,1425.904430897461,1425.904430897461,1494.6598736868943,0.59,0.0,0.0
2011-02-22,1392.9111706263373,1392.9111706263373,1458.049176746493,0.59,0.0,0.0
2011-02-23,1410.6325591105367,1410.6325591105367,1480.5839095756687,0.59,0.0,0.0
2011-02-24,1422.6453232865333,1422.6453232865333,1492.3618164266325,0.59,0.0,0.0
2011-02-25,1425.6984777986102,1425.6984777986102,1493.4361010017376,0.57,0.0,0.0
2011-02-28,1443.961986134479,1443.961986134479,1514.3560947872493,0.56,0.0,0.0
2011-03-01,1453.4858305325274,1453.4858305325274,1525.5762992643588,0.57,0.0,0.0
2011-03-02,1455.1214260130516,1455.1214260130516,1525.940951395227,0.57,0.0,0.0
2011-03-03,1440.9904635874325,1440.9904635874325,1510.26229992085,0.57,0.0,0.0
2011-03-04,1459.0125238726982,1459.0125238726982,1532.684354457752,0.57,0.0,0.0
2011-03-07,1471.8871089654435,1471.8871089654435,1545.8334602959783,0.55,0.0,0.0
2011-03-08,1481.4172008623473,1481.4172008623473,1553.7231191510919,0.57,0.0,0.0
2011-03-09,1478.9636583277806,1478.9636583277806,1551.0009819148238,0.57,0.0,0.0
2011-03-10,1479.4644791649664,1479.4644791649664,1553.5794192136277,0.56,0.0,0.0
2011-03-11,1485.563917874214,1485.563917874214,1561.7521447199824,0.56,0.0,0.0
2011-03-14,1506.9417211017446,1506.9417211017446,1584.3855557441136,0.57,0.0,0.0
2011-03-15,1487.4084885882514,1487.4084885882514,1564.6676238169462,0.57,0.0,0.0
2011-03-16,1510.9184848008854,1510.9184848008854,1587.398461169919,0.57,0.0,0.0
2011-03-17,1489.6613358605534,1489.6613358605534,1566.6055541641574,0.57,0.0,0.0
2011-03-18,1498.5655150682448,1498.5655150682448,1577.0882836190547,0.56,0.0,0.0
2011-03-21,1493.8956687849836,1493.8956687849836,1574.9536921243966,0.55,0.0,0.0
2011-03-22,1496.962272328432,1496.962272328432,1580.9366302874528,0.57,0.0,0.0
2011-03-23,1515.419581222948,1515.419581222948,1601.2761632666502,0.58,0.0,0.0
2011-03-24,1528.3315501642717,1528.3315501642717,1613.2440107161003,0.58,0.0,0.0
2011-03-25,1536.674180987657,1536.674180987657,1621.8678225797555,0.57,0.0,0.0
2011-03-28,1543.4536051440673,1543.4536051440673,1633.4917543314616,0.57,0.0,0.0
2011-03-29,1525.6334781772623,1525.6334781772623,1609.4125205841128,0.58,0.0,0.0
2011-03-30,1510.9330531586295,1510.9330531586295,1582.6061493928207,0.55,0.0,0.0
2011-03-31,1486.7150961416178,1486.7150961416178,1554.829122410381,0.58,0.0,0.0
2011-04-01,1512.3089986218367,1512.3089986218367,1579.7855459668162,0.57,0.0,0.0
2011-04-06,1514.9306849805134,1514.9306849805134,1580.850898675637,0.55,0.0,0.0
2011-04-07,1527.6701012879023,1527.6701012879023,1598.9349566408766,0.58,0.0,0.0
2011-04-08,1543.2100531278652,1543.2100531278652,1616.2842809014217,0.57,0.0,0.0
2011-04-11,1531.8508344322836,1531.8508344322836,1601.132035882902,0.57,0.0,0.0
2011-04-12,1535.2774534331074,1535.2774534331074,1609.5614156780719,0.58,0.0,0.0
2011-04-13,1551.494601439851,1551.494601439851,1631.7355017827686,0.56,0.0,0.0
2011-04-14,1549.9472024626507,1549.9472024626507,1626.9576947566497,0.57,0.0,0.0
2011-04-15,1558.567308148254,1558.567308148254,1634.9467754236628,0.55,0.0,0.0
2011-04-18,1573.5446703335597,1573.5446703335597,1654.1508380057962,0.57,0.0,0.0
