date,mom5_hedged_return,bias20_10_long_only_return,return,nav,weight_mom5_hedged,weight_bias20_10_long_only
2010-02-22,-0.0016550072007804,0.0,-0.0008275036003902,0.9991724963996098,0.5,0.5
2010-02-23,-0.0042503633929232,0.0123357847304361,0.004042710668756449,1.0032118617107324,0.5,0.5
2010-02-24,0.0,0.0236817412416285,0.01184087062081425,1.0150907635705153,0.5,0.5
2010-02-25,0.0,0.0163781343234281,0.00818906716171405,1.0234034100086298,0.5,0.5
2010-02-26,0.0,0.0,0.0,1.0234034100086298,0.5,0.5
2010-03-01,0.0,0.0,0.0,1.0234034100086298,0.5,0.5
2010-03-02,0.0021678936758757,0.0,0.00108394683793785,1.0245127248988433,0.5,0.5
2010-03-03,-0.0013059330881815,0.0,-0.00065296654409075,1.023843752365489,0.5,0.5
2010-03-04,-0.0024237528408936,-0.0377612176002127,-0.02009248522055315,1.0032721869029297,0.5,0.5
2010-03-05,0.0056194906519759,0.0058133806657267,0.0057164356588513005,1.0090073278076754,0.5,0.5
2010-03-08,0.0012185843463081,0.0143137746715156,0.00776617950891185,1.0168434598412373,0.5,0.5
2010-03-09,0.0003307207791358,0.0018731188426202,0.001101919810878,1.017963939794198,0.5,0.5
2010-03-10,0.0025510861300701,-0.0083059430759739,-0.0028774284729519003,1.0150348213693958,0.5,0.5
2010-03-11,0.0055713813300755,0.0005236606988026,0.00304752101443905,1.0181281613179063,0.5,0.5
2010-03-12,0.0018834110962147,-0.0137049771563231,-0.0059107830300542,1.012110226659568,0.5,0.5
2010-03-15,0.0005230880055134,-0.0066767796049435,-0.0030768457997150498,1.008996119559822,0.5,0.5
2010-03-16,-0.0005235159775407,0.0124974389166476,0.00598696146955345,1.0150369404505555,0.5,0.5
2010-03-17,-0.0013471358426369,0.0251486664188995,0.011900765288131299,1.0271166568376404,0.5,0.5
2010-03-18,0.0034845592394141,0.0062681729508442,0.00487636609512915,1.032125253678786,0.5,0.5
2010-03-19,0.0007161160030253,0.009039588929139,0.00487785246608215,1.0371598083927487,0.5,0.5
2010-03-22,0.0009263550826967,0.0103481519221388,0.00563725350241775,1.0430065411551777,0.5,0.5
2010-03-23,0.0008301273782614,-0.0046534570595538,-0.0019116648406462,1.0410126622218874,0.5,0.5
2010-03-24,0.0035607578223726,0.0063125604881277,0.00493665915525015,1.0461517869115764,0.5,0.5
2010-03-25,0.0041221242774122,-0.0107704987337915,-0.0033241872281896496,1.0426741825027772,0.5,0.5
2010-03-26,-0.0027293664276577,0.0111766573262455,0.0042236454492939005,1.0470780685688013,0.5,0.5
2010-03-29,-0.0020346096800634,0.0041842469494988,0.0010748186347177,1.048203487588903,0.5,0.5
2010-03-30,0.0037394286231466,0.0103091590939108,0.0070242938585286996,1.0555663769092622,0.5,0.5
2010-03-31,0.0020477537006408,0.0068535812793053,0.00445066748997305,1.060264351866481,0.5,0.5
2010-04-01,-0.0024880160431995,0.0,-0.00124400802159975,1.0589453745077428,0.5,0.5
2010-04-02,-0.0002619237883603,0.0,-0.00013096189418015,1.0588066930156639,0.5,0.5
2010-04-06,0.0046426973146824,0.0,0.0023213486573412,1.0612645525108797,0.5,0.5
2010-04-07,0.0048921219224013,0.0,0.00244606096120065,1.0638604703022827,0.5,0.5
2010-04-08,-0.0021666309821875,0.0,-0.00108331549109375,1.062707973774442,0.5,0.5
2010-04-09,0.00123220643924,0.0,0.00061610321962,1.0633627115786002,0.5,0.5
2010-04-12,0.0030678210317762,0.0,0.0015339105158881,1.0649938148240938,0.5,0.5
2010-04-13,-0.00595894304499,-0.0250957282911139,-0.01552733566805195,1.048457298376921,0.5,0.5
2010-04-14,-0.0072991371069384,0.0,-0.0036495685534692,1.0446308815911092,0.5,0.5
2010-04-15,0.0,0.0,0.0,1.0446308815911092,0.5,0.5
2010-04-16,0.0,0.0,0.0,1.0446308815911092,0.5,0.5
2010-04-19,0.0,0.0,0.0,1.0446308815911092,0.5,0.5
2010-04-20,0.0,0.0,0.0,1.0446308815911092,0.5,0.5
2010-04-21,0.0,0.0,0.0,1.0446308815911092,0.5,0.5
2010-04-22,0.0,0.0,0.0,1.0446308815911092,0.5,0.5
2010-04-23,0.0,0.0,0.0,1.0446308815911092,0.5,0.5
2010-04-26,0.0,0.0,0.0,1.0446308815911092,0.5,0.5
2010-04-27,0.0,0.0,0.0,1.0446308815911092,0.5,0.5
2010-04-28,0.0,0.0,0.0,1.0446308815911092,0.5,0.5
2010-04-29,0.0005233879378481,0.0,0.00026169396892405,1.0449042551925734,0.5,0.5
2010-04-30,-0.0088631607519379,0.0,-0.00443158037596895,1.0402736780004955,0.5,0.5
2010-05-04,0.0,0.0,0.0,1.0402736780004955,0.5,0.5
2010-05-05,0.0,0.0,0.0,1.0402736780004955,0.5,0.5
2010-05-06,0.0,0.0,0.0,1.0402736780004955,0.5,0.5
2010-05-07,0.0,0.0,0.0,1.0402736780004955,0.5,0.5
2010-05-10,0.0,0.0,0.0,1.0402736780004955,0.5,0.5
2010-05-11,0.0,0.0,0.0,1.0402736780004955,0.5,0.5
2010-05-12,0.0,0.0,0.0,1.0402736780004955,0.5,0.5
2010-05-13,0.0,0.0,0.0,1.0402736780004955,0.5,0.5
2010-05-14,0.0,0.0,0.0,1.0402736780004955,0.5,0.5
2010-05-17,0.0,-0.0690634232275916,-0.0345317116137958,1.0043512473523597,0.5,0.5
2010-05-18,0.0,0.0,0.0,1.0043512473523597,0.5,0.5
2010-05-19,0.0,0.0,0.0,1.0043512473523597,0.5,0.5
2010-05-20,0.0,0.0,0.0,1.0043512473523597,0.5,0.5
2010-05-21,0.0,0.0,0.0,1.0043512473523597,0.5,0.5
2010-05-24,0.0,0.0,0.0,1.0043512473523597,0.5,0.5
2010-05-25,0.0,0.0,0.0,1.0043512473523597,0.5,0.5
2010-05-26,0.0,0.0,0.0,1.0043512473523597,0.5,0.5
2010-05-27,0.0,0.0213951819484867,0.01069759097424335,1.0150953861910064,0.5,0.5
2010-05-28,0.0,0.0060125860768434,0.0030062930384217,1.0181470603838463,0.5,0.5
2010-05-31,-0.0021250188190768,-0.0324550686428366,-0.0172900437309567,1.0005432531852647,0.5,0.5
2010-06-01,0.0,-0.0220128466089372,-0.0110064233044686,0.9895308506062777,0.5,0.5
2010-06-02,0.0,0.0181959808229037,0.00909799041145185,0.9985335927969294,0.5,0.5
2010-06-03,0.0023802895189125,-0.0047370194726676,-0.0011783649768775499,0.9973569557829418,0.5,0.5
2010-06-04,-0.0002281392357355,0.0084716753486653,0.0041217680564649,1.001467829824181,0.5,0.5
2010-06-07,0.0036715134170149,0.0006545752581939,0.0021630443376044,1.003634049142775,0.5,0.5
2010-06-08,-0.001920954918944,0.0131862360355614,0.0056326405583087,1.0092871589936763,0.5,0.5
2010-06-09,-0.0039382019234066,0.0222622626009938,0.0091620303387936,1.0185342785649312,0.5,0.5
2010-06-10,0.0006694896800951,0.0030632666392222,0.0018663781596586502,1.0204352486973085,0.5,0.5
2010-06-11,0.0,-0.0041642056391163,-0.00208210281955815,1.0183105975888194,0.5,0.5
2010-06-17,0.0015787423854796,-0.0087802493706938,-0.0036007534926071004,1.0146439121479927,0.5,0.5
2010-06-18,0.0,-0.0453354786178956,-0.0226677393089478,0.991644228456011,0.5,0.5
2010-06-21,0.0,0.0296455039309992,0.0148227519654996,1.0063431248924335,0.5,0.5
2010-06-22,0.0001159651226431,0.0095468629103134,0.00483141401647825,1.0112051851714252,0.5,0.5
2010-06-23,-0.0003564087952719,-0.0005079908774456,-0.00043219983635874997,1.010768142455869,0.5,0.5
2010-06-24,0.0,0.0,0.0,1.010768142455869,0.5,0.5
2010-06-25,0.0,-0.0191442144581649,-0.00957210722908245,1.001092961412541,0.5,0.5
2010-06-28,0.00439476634134,-0.0162288992375151,-0.00591706644808755,0.9951694278391503,0.5,0.5
2010-06-29,-0.0012290154521888,-0.0598258349943272,-0.030527425223258,0.9647894675463182,0.5,0.5
2010-06-30,-0.0036302943631515,-0.024780194349257,-0.01420524435620425,0.9510843974075306,0.5,0.5
2010-07-01,0.0,0.0,0.0,0.9510843974075306,0.5,0.5
2010-07-02,0.0,-0.0040438718283311,-0.00202193591416555,0.9491613657070098,0.5,0.5
2010-07-05,0.0042200465674055,0.0,0.00211002328370275,0.9511641182886428,0.5,0.5
2010-07-06,-0.0022976135330981,0.0287278040651639,0.0132150952660329,0.9637338427254593,0.5,0.5
2010-07-07,-0.0028304568257504,0.0126752006952326,0.0049223719347411,0.9684776991454512,0.5,0.5
2010-07-08,0.004137203316408,-0.0014169590140861,0.0013601221511609501,0.9697949471169643,0.5,0.5
2010-07-09,-0.0013751241387365,0.0288450798168786,0.01373497783907105,0.9831150592240588,0.5,0.5
2010-07-12,0.0009727691778673,0.0136007855020032,0.00728677733993525,0.9902787997601618,0.5,0.5
2010-07-13,0.0008872211109964,-0.0129300790633727,-0.00602142897618815,0.984315906300781,0.5,0.5
2010-07-14,0.0003877888439003,0.0103638608691463,0.005375824856523301,0.9896074162165439,0.5,0.5
2010-07-15,0.0020565427617932,-0.02301773874284,-0.0104805979905234,0.9792357387187378,0.5,0.5
2010-07-16,-0.0002900517336821,0.0065677977737585,0.0031388730200382,0.9823094353592592,0.5,0.5
2010-07-19,-0.001224198607207,0.0222756826993577,0.010525742046075351,0.9926489710852767,0.5,0.5
2010-07-20,-0.0030310269636893,0.0283631586805299,0.012666065858420299,1.005221928327336,0.5,0.5
2010-07-21,0.0,0.0012862106964335,0.00064310534821675,1.0058683919255882,0.5,0.5
2010-07-22,0.0,0.0,0.0,1.0058683919255882,0.5,0.5
2010-07-23,0.0,0.0,0.0,1.0058683919255882,0.5,0.5
2010-07-26,0.0,0.0,0.0,1.0058683919255882,0.5,0.5
2010-07-27,0.0,0.0,0.0,1.0058683919255882,0.5,0.5
2010-07-28,9.94568717919922e-05,0.0,4.97284358959961e-05,1.0059184121874358,0.5,0.5
2010-07-29,0.0023791446415768,0.0,0.0011895723207884,1.0071150248875453,0.5,0.5
2010-07-30,-0.0009340356894778,0.0,-0.0004670178447389,1.0066446841992183,0.5,0.5
2010-08-02,-0.0023791320347655,0.0190115740514629,0.0083162210083487,1.0150161638698985,0.5,0.5
2010-08-03,-0.0008912226128083,-0.0162573698841606,-0.00857429624848445,1.0063131145838777,0.5,0.5
2010-08-04,0.0,0.0115540949627408,0.0057770474813704,1.0121266332279544,0.5,0.5
2010-08-05,0.0,0.0,0.0,1.0121266332279544,0.5,0.5
2010-08-06,0.0,0.0,0.0,1.0121266332279544,0.5,0.5
2010-08-09,0.0,0.0,0.0,1.0121266332279544,0.5,0.5
2010-08-10,0.0,0.0,0.0,1.0121266332279544,0.5,0.5
2010-08-11,0.0,0.0,0.0,1.0121266332279544,0.5,0.5
2010-08-12,0.0,0.0,0.0,1.0121266332279544,0.5,0.5
2010-08-13,0.0,0.0,0.0,1.0121266332279544,0.5,0.5
2010-08-16,-0.0024911715781479,0.0,-0.00124558578907395,1.0108659426768623,0.5,0.5
2010-08-17,0.0,0.0,0.0,1.0108659426768623,0.5,0.5
2010-08-18,0.0,0.0,0.0,1.0108659426768623,0.5,0.5
2010-08-19,0.0,0.0,0.0,1.0108659426768623,0.5,0.5
2010-08-20,0.0,-0.0184350223107511,-0.00921751115537555,1.001548274573649,0.5,0.5
2010-08-23,0.0035316878358735,0.0133969609856698,0.00846432441077165,1.010025704082689,0.5,0.5
2010-08-24,-0.0017250681698235,0.0118210382677228,0.0050479850489496495,1.0151242987359532,0.5,0.5
2010-08-25,0.0007940098551021,-0.0187142623249102,-0.00896012623490405,1.0060286568751606,0.5,0.5
2010-08-26,0.0028137415320972,0.0092089493844185,0.00601134545825785,1.0120762426725443,0.5,0.5
2010-08-27,0.0002663211014592,0.0056426523781039,0.0029544867397815503,1.0150664085111682,0.5,0.5
2010-08-30,-0.0024815153070341,0.0240685637463318,0.01079352421964885,1.0260225523759856,0.5,0.5
2010-08-31,-0.0005107086413414,0.0104079216679737,0.0049486065133161495,1.0310999342614826,0.5,0.5
2010-09-01,-0.0001133958483322,-0.0118238671626085,-0.00596863150547035,1.0249456787085611,0.5,0.5
2010-09-02,0.0011556180671418,0.0234913596398649,0.01232348885350335,1.0375765853555725,0.5,0.5
2010-09-03,0.0,0.0136063729602986,0.0068031864801493,1.044635412353183,0.5,0.5
2010-09-06,-0.0007973261336884,-0.0049546932742253,-0.00287600970395685,1.0416310307701582,0.5,0.5
2010-09-07,0.0001519846691586,0.0090480326014017,0.00460000863528015,1.0464225425064768,0.5,0.5
2010-09-08,-0.0023166723514201,0.0061731759360077,0.0019282517922937998,1.0484403086495615,0.5,0.5
2010-09-09,0.0007108495186946,-0.012975121702127,-0.0061321360917162,1.0420111299928816,0.5,0.5
2010-09-10,0.0010019184899565,0.0114383247897029,0.0062201216398297,1.0484925659714937,0.5,0.5
2010-09-13,-0.0007248267418665,0.0162389405138922,0.00775705688601285,1.056625782450296,0.5,0.5
2010-09-14,-0.0018830425837402,0.0015151140231439,-0.00018396428029815004,1.056431401048683,0.5,0.5
2010-09-15,0.0,0.0,0.0,1.056431401048683,0.5,0.5
2010-09-16,-0.0039292098995223,0.0,-0.00196460494976115,1.0543559306890997,0.5,0.5
2010-09-17,0.0,0.0,0.0,1.0543559306890997,0.5,0.5
2010-09-20,0.0,0.0,0.0,1.0543559306890997,0.5,0.5
2010-09-21,0.0,0.0,0.0,1.0543559306890997,0.5,0.5
2010-09-27,0.0,0.0,0.0,1.0543559306890997,0.5,0.5
2010-09-28,0.0,0.0,0.0,1.0543559306890997,0.5,0.5
2010-09-29,0.0,0.0,0.0,1.0543559306890997,0.5,0.5
2010-09-30,0.0,0.0,0.0,1.0543559306890997,0.5,0.5
2010-10-08,0.0,0.0,0.0,1.0543559306890997,0.5,0.5
2010-10-11,0.0,0.0,0.0,1.0543559306890997,0.5,0.5
2010-10-12,0.0,0.0,0.0,1.0543559306890997,0.5,0.5
2010-10-13,0.0,0.0,0.0,1.0543559306890997,0.5,0.5
2010-10-14,0.0,0.0,0.0,1.0543559306890997,0.5,0.5
2010-10-15,-0.0063808444584401,0.0,-0.00319042222922005,1.0509920900903191,0.5,0.5
2010-10-18,0.0,0.0,0.0,1.0509920900903191,0.5,0.5
2010-10-19,0.0,0.0,0.0,1.0509920900903191,0.5,0.5
2010-10-20,0.0,0.0,0.0,1.0509920900903191,0.5,0.5
2010-10-21,0.0,0.0,0.0,1.0509920900903191,0.5,0.5
2010-10-22,0.0,0.0,0.0,1.0509920900903191,0.5,0.5
2010-10-25,0.0,0.0,0.0,1.0509920900903191,0.5,0.5
2010-10-26,0.0,0.0,0.0,1.0509920900903191,0.5,0.5
2010-10-27,0.0,0.0,0.0,1.0509920900903191,0.5,0.5
2010-10-28,0.0,0.0,0.0,1.0509920900903191,0.5,0.5
2010-10-29,0.0,0.0,0.0,1.0509920900903191,0.5,0.5
2010-11-01,0.0,0.0,0.0,1.0509920900903191,0.5,0.5
2010-11-02,0.0,0.0,0.0,1.0509920900903191,0.5,0.5
2010-11-03,0.0028709252609096,-0.0102416571524568,-0.0036853659457736,1.0471187996322229,0.5,0.5
2010-11-04,0.0,0.0193202027904833,0.00966010139524165,1.057234073409534,0.5,0.5
2010-11-05,0.0,0.0142544076865722,0.0071272038432861,1.0647691961607915,0.5,0.5
2010-11-08,0.0,0.0263444147039197,0.01317220735195985,1.078794556794601,0.5,0.5
2010-11-09,0.0013504748237964,0.0083058408242715,0.00482815782403395,1.084003147174514,0.5,0.5
2010-11-10,0.002674376179387,0.0057495170213335,0.0042119466003602505,1.0885689105450356,0.5,0.5
2010-11-11,-0.0028700114502161,-0.0123038999272103,-0.0075869556887132004,1.0803099864566197,0.5,0.5
2010-11-12,0.0044802232893755,-0.0611784857332426,-0.02834913122193355,1.0496841368901957,0.5,0.5
2010-11-15,0.0029982905466358,0.0300733634817356,0.0165358270141857,1.0670415321973468,0.5,0.5
2010-11-16,0.009843888956051,-0.0215001123034488,-0.005828111673698899,1.060822694987226,0.5,0.5
2010-11-17,0.0101881789998364,-0.0271135310958465,-0.00846267604800505,1.0518452961751774,0.5,0.5
2010-11-18,-0.0016240631849031,0.0144578134469637,0.0064168751310303,1.058594856097895,0.5,0.5
2010-11-19,-0.0026112776765392,0.028331051998635,0.012859887161047901,1.0722082664965797,0.5,0.5
2010-11-22,-0.0010188938475244,0.0176213555905619,0.00830123087151875,1.0811089148591186,0.5,0.5
2010-11-23,0.0030888838110706,-0.0098672890573745,-0.00338920262315195,1.0774448176889653,0.5,0.5
2010-11-24,-0.0069831493830203,0.0222511559655975,0.0076340032912885995,1.0856700349733845,0.5,0.5
