date,return,weight,target_weight_next,signal_on,mom_signal_on,bias_signal_on,nav
2010-06-08,-0.0019209549189440952,1.0,1.0,True,True,True,1.0159055681796685
2010-06-09,-0.003938201923406692,1.0,1.0,True,True,True,1.0119047269170638
2010-06-10,0.000669489680095137,1.0,0.5,True,False,True,1.0125821866889744
2010-06-11,0.00018071466254924743,0.5,1.0,True,True,True,1.0127651751371451
2010-06-17,0.0015787423854796926,1.0,0.5,True,False,True,1.0143640704456718
2010-06-18,-0.0034619476959454496,0.5,0.5,True,False,True,1.0108523950891426
2010-06-21,0.0021817864662297794,0.5,1.0,True,True,True,1.013057859164104
2010-06-22,0.00011596512264319155,1.0,1.0,True,True,True,1.0131753385429867
2010-06-23,-0.00035640879527191165,1.0,0.0,False,False,False,1.0128142339411774
2010-06-24,0.0,0.0,0.5,True,False,True,1.0128142339411774
2010-06-25,-0.0016302041227898743,0.5,1.0,True,True,True,1.0111631400013863
2010-06-28,0.004394766341340029,1.0,1.0,True,True,True,1.015606965734668
2010-06-29,-0.0012290154521888193,1.0,1.0,True,True,True,1.0143587690804297
2010-06-30,-0.0036302943631515757,1.0,0.0,False,False,False,1.0106763481588237
2010-07-01,0.0,0.0,0.5,True,False,True,1.0106763481588237
2010-07-02,0.0012997398782556404,0.5,0.5,True,True,False,1.0119899645125356
2010-07-05,0.0021100232837027834,0.5,1.0,True,True,True,1.0141252869005306
2010-07-06,-0.0022976135330981303,1.0,1.0,True,True,True,1.011795218917091
2010-07-07,-0.002830456825750482,1.0,1.0,True,True,True,1.0089313762334453
2010-07-08,0.004137203316408067,1.0,1.0,True,True,True,1.0131055304692265
2010-07-09,-0.0013751241387365606,1.0,1.0,True,True,True,1.0117123845991907
2010-07-12,0.000972769177867339,1.0,1.0,True,True,True,1.0126965472237954
2010-07-13,0.0008872211109964504,1.0,1.0,True,True,True,1.0135950329795256
2010-07-14,0.0003877888439003055,1.0,1.0,True,True,True,1.0139880938255479
2010-07-15,0.002056542761793201,1.0,1.0,True,True,True,1.0160734037004493
2010-07-16,-0.00029005173368216146,1.0,1.0,True,True,True,1.0157786898481578
2010-07-19,-0.0012241986072070495,1.0,1.0,True,True,True,1.0145351749908151
2010-07-20,-0.00303102696368932,1.0,0.5,True,False,True,1.0114600915198066
2010-07-21,-0.00027049073289466246,0.5,0.0,False,False,False,1.0111865009383578
2010-07-22,0.0,0.0,0.0,False,False,False,1.0111865009383578
2010-07-23,0.0,0.0,0.0,False,False,False,1.0111865009383578
2010-07-26,0.0,0.0,0.0,False,False,False,1.0111865009383578
2010-07-27,0.0,0.0,0.5,True,True,False,1.0111865009383578
2010-07-28,4.9728435895996106e-05,0.5,0.5,True,True,False,1.0112367856614486
2010-07-29,0.001189572320788407,0.5,0.5,True,True,False,1.0124397249514345
2010-07-30,-0.00046701784473892043,0.5,1.0,True,True,True,1.0119668975331597
2010-08-02,-0.0023791320347655073,1.0,1.0,True,True,True,1.0095592946691163
2010-08-03,-0.0008912226128083064,1.0,0.5,True,False,True,1.0086595525967363
2010-08-04,-0.000339233081931639,0.5,0.0,False,False,False,1.0083173819080893
2010-08-05,0.0,0.0,0.0,False,False,False,1.0083173819080893
2010-08-06,0.0,0.0,0.0,False,False,False,1.0083173819080893
2010-08-09,0.0,0.0,0.0,False,False,False,1.0083173819080893
2010-08-10,0.0,0.0,0.0,False,False,False,1.0083173819080893
2010-08-11,0.0,0.0,0.0,False,False,False,1.0083173819080893
2010-08-12,0.0,0.0,0.0,False,False,False,1.0083173819080893
2010-08-13,0.0,0.0,0.5,True,True,False,1.0083173819080893
2010-08-16,-0.0012455857890739828,0.5,0.0,False,False,False,1.0070614361063084
2010-08-17,0.0,0.0,0.0,False,False,False,1.0070614361063084
2010-08-18,0.0,0.0,0.0,False,False,False,1.0070614361063084
2010-08-19,0.0,0.0,0.5,True,False,True,1.0070614361063084
2010-08-20,0.0013388072602278202,0.5,1.0,True,True,True,1.008409697268463
2010-08-23,0.0035316878358735097,1.0,1.0,True,True,True,1.0119710855298831
2010-08-24,-0.0017250681698235733,1.0,1.0,True,True,True,1.0102253664214538
2010-08-25,0.0007940098551021072,1.0,1.0,True,True,True,1.0110274953182665
2010-08-26,0.002813741532097203,1.0,1.0,True,True,True,1.0138722653719359
2010-08-27,0.0002663211014592662,1.0,1.0,True,True,True,1.0141422809503888
2010-08-30,-0.002481515307034143,1.0,1.0,True,True,True,1.0116256713567
2010-08-31,-0.0005107086413414282,1.0,1.0,True,True,True,1.0111090253845354
2010-09-01,-0.00011339584833228693,1.0,1.0,True,True,True,1.0109943698188455
2010-09-02,0.001155618067141895,1.0,0.5,True,False,True,1.012162693178387
2010-09-03,0.002109501930967467,0.5,1.0,True,True,True,1.0142978523341
2010-09-06,-0.0007973261336884693,1.0,1.0,True,True,True,1.01348912614909
2010-09-07,0.0001519846691586338,1.0,1.0,True,True,True,1.0136431609586236
2010-09-08,-0.0023166723514201123,1.0,1.0,True,True,True,1.0112948818734246
2010-09-09,0.0007108495186946787,1.0,1.0,True,True,True,1.0120137603534627
2010-09-10,0.0010019184899565329,1.0,1.0,True,True,True,1.0130277156520513
2010-09-13,-0.0007248267418665019,1.0,1.0,True,True,True,1.0122934460734947
2010-09-14,-0.0018830425837402017,1.0,0.0,False,False,False,1.0103872544072972
2010-09-15,0.0,0.0,0.5,True,True,False,1.0103872544072972
2010-09-16,-0.001964604949761156,0.5,0.0,False,False,False,1.008402242606113
2010-09-17,0.0,0.0,0.0,False,False,False,1.008402242606113
2010-09-20,0.0,0.0,0.0,False,False,False,1.008402242606113
2010-09-21,0.0,0.0,0.0,False,False,False,1.008402242606113
2010-09-27,0.0,0.0,0.0,False,False,False,1.008402242606113
2010-09-28,0.0,0.0,0.0,False,False,False,1.008402242606113
2010-09-29,0.0,0.0,0.0,False,False,False,1.008402242606113
2010-09-30,0.0,0.0,0.0,False,False,False,1.008402242606113
2010-10-08,0.0,0.0,0.0,False,False,False,1.008402242606113
2010-10-11,0.0,0.0,0.0,False,False,False,1.008402242606113
2010-10-12,0.0,0.0,0.0,False,False,False,1.008402242606113
2010-10-13,0.0,0.0,0.0,False,False,False,1.008402242606113
2010-10-14,0.0,0.0,0.5,True,True,False,1.008402242606113
2010-10-15,-0.0031904222292200744,0.5,0.0,False,False,False,1.005185013675307
2010-10-18,0.0,0.0,0.0,False,False,False,1.005185013675307
2010-10-19,0.0,0.0,0.0,False,False,False,1.005185013675307
2010-10-20,0.0,0.0,0.0,False,False,False,1.005185013675307
2010-10-21,0.0,0.0,0.0,False,False,False,1.005185013675307
2010-10-22,0.0,0.0,0.0,False,False,False,1.005185013675307
2010-10-25,0.0,0.0,0.0,False,False,False,1.005185013675307
2010-10-26,0.0,0.0,0.0,False,False,False,1.005185013675307
2010-10-27,0.0,0.0,0.0,False,False,False,1.005185013675307
2010-10-28,0.0,0.0,0.0,False,False,False,1.005185013675307
2010-10-29,0.0,0.0,0.0,False,False,False,1.005185013675307
2010-11-01,0.0,0.0,0.0,False,False,False,1.005185013675307
2010-11-02,0.0,0.0,1.0,True,True,True,1.005185013675307
2010-11-03,0.002870925260909674,1.0,0.5,True,False,True,1.0080708247229553
2010-11-04,-0.0019413518030846509,0.5,0.5,True,False,True,1.0061138046097424
2010-11-05,-0.0004914195934489106,0.5,0.5,True,False,True,1.0056193805729179
2010-11-08,0.001568024994945333,0.5,1.0,True,True,True,1.0071962168970576
2010-11-09,0.001350474823796433,1.0,1.0,True,True,True,1.0085564100306001
2010-11-10,0.002674376179387006,1.0,1.0,True,True,True,1.011253669269154
2010-11-11,-0.0028700114502161807,1.0,1.0,True,True,True,1.0083513596592786
2010-11-12,0.0044802232893755515,1.0,1.0,True,True,True,1.0128689989046975
2010-11-15,0.002998290546635885,1.0,1.0,True,True,True,1.015905874449094
2010-11-16,0.009843888956051006,1.0,1.0,True,True,True,1.025906339066971
2010-11-17,0.01018817899983645,1.0,1.0,True,True,True,1.036358456486452
2010-11-18,-0.0016240631849031902,1.0,1.0,True,True,True,1.0346753448709094
2010-11-19,-0.0026112776765392694,1.0,1.0,True,True,True,1.0319735202403824
2010-11-22,-0.0010188938475244377,1.0,1.0,True,True,True,1.0309220487698014
2010-11-23,0.003088883811070609,1.0,1.0,True,True,True,1.034106447196722
2010-11-24,-0.0069831493830203924,1.0,0.5,True,False,True,1.0268851273980029
2010-11-25,-0.0007147116497276005,0.5,0.5,True,False,True,1.0261512006345195
2010-11-26,0.00029809962224467985,0.5,0.0,False,False,False,1.0264570959197945
2010-11-29,0.0,0.0,0.5,True,True,False,1.0264570959197945
2010-11-30,-0.0007655219756064922,0.5,0.0,False,False,False,1.0256713204558507
2010-12-01,0.0,0.0,0.5,True,True,False,1.0256713204558507
2010-12-02,0.003286363152793387,0.5,0.5,True,True,False,1.0290420488902736
2010-12-03,-0.00013832606056731186,0.5,0.5,True,True,False,1.0288997055574924
2010-12-06,-0.0012000403062152496,0.5,0.5,True,True,False,1.0276649844397705
2010-12-07,-0.0011959996954442774,0.5,1.0,True,True,True,1.0264358974313619
2010-12-08,-0.004499337730467656,1.0,0.0,False,False,False,1.0218176156701426
2010-12-09,0.0,0.0,0.0,False,False,False,1.0218176156701426
2010-12-10,0.0,0.0,0.0,False,False,False,1.0218176156701426
2010-12-13,0.0,0.0,0.0,False,False,False,1.0218176156701426
2010-12-14,0.0,0.0,0.0,False,False,False,1.0218176156701426
2010-12-15,0.0,0.0,0.5,True,True,False,1.0218176156701426
2010-12-16,0.0009330782830288932,0.5,0.5,True,True,False,1.0227710514965407
2010-12-17,0.002228426839650505,0.5,0.5,True,True,False,1.0250502219585131
2010-12-20,-9.184413312514613e-05,0.5,1.0,True,True,True,1.0249560771094677
2010-12-21,0.002825340404616317,1.0,1.0,True,True,True,1.027851926927082
2010-12-22,-0.0001354928583763623,1.0,1.0,True,True,True,1.027712660331515
2010-12-23,0.002338485164010662,1.0,1.0,True,True,True,1.0301159511405662
2010-12-24,-2.6162228842141185e-05,1.0,1.0,True,True,True,1.0300890010113186
2010-12-27,0.001507341318464939,1.0,1.0,True,True,True,1.0316416967242392
2010-12-28,0.001852752440137351,1.0,1.0,True,True,True,1.0335530733951923
2010-12-29,-0.001837772582030028,1.0,1.0,True,True,True,1.0316536378948338
2010-12-30,-0.0008209822610385827,1.0,1.0,True,True,True,1.0308066685585862
2010-12-31,-0.004894070109268156,1.0,0.0,False,False,False,1.0257618284535592
2011-01-04,0.0,0.0,0.0,False,False,False,1.0257618284535592
2011-01-05,0.0,0.0,0.0,False,False,False,1.0257618284535592
2011-01-06,0.0,0.0,0.0,False,False,False,1.0257618284535592
2011-01-07,0.0,0.0,0.5,True,True,False,1.0257618284535592
2011-01-10,0.0026695936110322895,0.5,0.5,True,True,False,1.0285001956772397
2011-01-11,-0.00042193492657445746,0.5,1.0,True,True,True,1.0280662355226948
2011-01-12,0.0021614854106232987,1.0,1.0,True,True,True,1.0302883856919316
2011-01-13,7.1544798933789885e-06,1.0,1.0,True,True,True,1.0302957568694715
2011-01-14,0.0008676833338684079,1.0,1.0,True,True,True,1.0311897273266624
2011-01-17,0.003992153133566901,1.0,1.0,True,True,True,1.0353063946279115
2011-01-18,0.0005818856251311403,1.0,1.0,True,True,True,1.035908824536552
2011-01-19,-0.007081143440062864,1.0,1.0,True,True,True,1.0285734055591818
2011-01-20,0.0013809299383961918,1.0,0.5,True,True,False,1.0299937933687566
2011-01-21,-0.00047053376341723,0.5,0.0,False,False,False,1.0295091465128665
2011-01-24,0.0,0.0,0.5,True,True,False,1.0295091465128665
2011-01-25,0.0008403662340075004,0.5,0.5,True,True,False,1.030374311237198
2011-01-26,-0.0009201108521305233,0.5,0.5,True,True,False,1.029426252651672
2011-01-27,-0.0025740445483144634,0.5,0.5,True,True,False,1.0267764636181422
2011-01-28,-5.386921938800845e-05,0.5,0.5,True,True,False,1.026721151971561
2011-01-31,-0.000560529403607085,0.5,0.0,False,False,False,1.0261456445765758
2011-02-01,0.0,0.0,0.0,False,False,False,1.0261456445765758
2011-02-09,0.0,0.0,0.0,False,False,False,1.0261456445765758
2011-02-10,0.0,0.0,0.0,False,False,False,1.0261456445765758
2011-02-11,0.0,0.0,0.0,False,False,False,1.0261456445765758
2011-02-14,0.0,0.0,0.0,False,False,False,1.0261456445765758
2011-02-15,0.0,0.0,0.0,False,False,False,1.0261456445765758
2011-02-16,0.0,0.0,0.0,False,False,False,1.0261456445765758
2011-02-17,0.0,0.0,0.0,False,False,False,1.0261456445765758
2011-02-18,0.0,0.0,0.0,False,False,False,1.0261456445765758
2011-02-21,0.0,0.0,0.0,False,False,False,1.0261456445765758
2011-02-22,0.0,0.0,0.0,False,False,False,1.0261456445765758
2011-02-23,0.0,0.0,0.0,False,False,False,1.0261456445765758
2011-02-24,0.0,0.0,0.5,True,True,False,1.0261456445765758
2011-02-25,0.00018436658392582698,0.5,1.0,True,True,True,1.0263348315436767
2011-02-28,-0.0005663863997098836,1.0,1.0,True,True,True,1.0257535294535418
2011-03-01,-0.0008245397386040017,1.0,1.0,True,True,True,1.024907754906494
2011-03-02,0.0031090198863745425,1.0,1.0,True,True,True,1.0280942134981979
2011-03-03,0.0035221713688197934,1.0,1.0,True,True,True,1.0317153375014305
2011-03-04,-0.0008264526374881839,1.0,1.0,True,True,True,1.0308626736396156
2011-03-07,-0.002664704054179434,1.0,1.0,True,True,True,1.0281157296938659
2011-03-08,-0.000774462905728501,1.0,1.0,True,True,True,1.0273194921984221
2011-03-09,-0.00168930310178198,1.0,0.5,True,False,True,1.0255840381937302
2011-03-10,0.0022873830045364975,0.5,1.0,True,True,True,1.0279299416924184
2011-03-11,0.0017675879016295307,1.0,1.0,True,True,True,1.0297468982210765
2011-03-14,0.0030932622682377734,1.0,1.0,True,True,True,1.0329321754471785
2011-03-15,-0.002125783069991149,1.0,1.0,True,True,True,1.0307363857161638
2011-03-16,-0.0019087180610624418,1.0,1.0,True,True,True,1.0287690005605532
2011-03-17,0.000144752149996841,1.0,1.0,True,True,True,1.0289179170852345
2011-03-18,0.00010619728350832498,1.0,1.0,True,True,True,1.029027185372982
2011-03-21,0.0008598828815986285,1.0,0.5,True,False,True,1.0299120282343839
2011-03-22,0.0002910273954451594,0.5,1.0,True,True,True,1.0302117608494985
2011-03-23,0.0005568443387946268,1.0,0.5,True,True,False,1.0307854284362872
2011-03-24,-0.00011236536777505231,0.5,0.5,True,True,False,1.0306696038525238
2011-03-25,-0.00018989397397330395,0.5,0.5,True,True,False,1.0304738859055949
2011-03-28,0.001060720678116617,0.5,0.5,True,True,False,1.031566930864634
2011-03-29,-0.0004512992621945209,0.5,0.5,True,True,False,1.0311013854698305
2011-03-30,-0.0007155353511470062,0.5,0.5,True,True,False,1.0303635959779103
2011-03-31,0.000782138795109172,0.5,0.5,True,True,False,1.031169483319393
2011-04-01,0.0012058725578404208,0.5,0.5,True,True,False,1.0324129423018102
2011-04-06,-0.0005844045993772138,0.5,0.5,True,True,False,1.0318095954298725
2011-04-07,0.0014898388809514275,0.5,1.0,True,True,True,1.0333468254828826
2011-04-08,0.0014495589923761657,1.0,1.0,True,True,True,1.0348447226660047
2011-04-11,-0.0029098862007818412,1.0,1.0,True,True,True,1.031833442287567
2011-04-12,0.0032330799093422628,1.0,1.0,True,True,True,1.0351694422596145
2011-04-13,0.002321860753341032,1.0,1.0,True,True,True,1.037572961560655
2011-04-14,-0.001176080168089377,1.0,1.0,True,True,True,1.0363526925776179
2011-04-15,-0.0006639915987326824,1.0,1.0,True,True,True,1.0356645630964223
2011-04-18,-0.0001510864536125364,1.0,1.0,True,True,True,1.035508088210452
2011-04-19,-0.0005829576748702988,1.0,1.0,True,True,True,1.0349044308230395
2011-04-20,-0.0031362597711126813,1.0,0.0,False,False,False,1.031658701689703
2011-04-21,0.0,0.0,0.0,False,False,False,1.031658701689703
2011-04-22,0.0,0.0,0.0,False,False,False,1.031658701689703
2011-04-25,0.0,0.0,0.0,False,False,False,1.031658701689703
2011-04-26,0.0,0.0,0.0,False,False,False,1.031658701689703
2011-04-27,0.0,0.0,0.0,False,False,False,1.031658701689703
2011-04-28,0.0,0.0,0.0,False,False,False,1.031658701689703
2011-04-29,0.0,0.0,0.0,False,False,False,1.031658701689703
2011-05-03,0.0,0.0,0.0,False,False,False,1.031658701689703
2011-05-04,0.0,0.0,0.0,False,False,False,1.031658701689703
2011-05-05,0.0,0.0,0.0,False,False,False,1.031658701689703
2011-05-06,0.0,0.0,0.0,False,False,False,1.031658701689703
2011-05-09,0.0,0.0,0.0,False,False,False,1.031658701689703
2011-05-10,0.0,0.0,0.0,False,False,False,1.031658701689703
2011-05-11,0.0,0.0,0.0,False,False,False,1.031658701689703
2011-05-12,0.0,0.0,0.0,False,False,False,1.031658701689703
2011-05-13,0.0,0.0,0.0,False,False,False,1.031658701689703
2011-05-16,0.0,0.0,0.0,False,False,False,1.031658701689703
2011-05-17,0.0,0.0,0.0,False,False,False,1.031658701689703
2011-05-18,0.0,0.0,0.0,False,False,False,1.031658701689703
2011-05-19,0.0,0.0,0.5,True,False,True,1.031658701689703
2011-05-20,-0.0032095059142770053,0.5,0.5,True,False,True,1.0283475869851144
2011-05-23,-0.0039318874801467394,0.5,0.0,False,False,False,1.0243042399826086
2011-05-24,0.0,0.0,0.0,False,False,False,1.0243042399826086
2011-05-25,0.0,0.0,0.0,False,False,False,1.0243042399826086
2011-05-26,0.0,0.0,0.0,False,False,False,1.0243042399826086
2011-05-27,0.0,0.0,0.0,False,False,False,1.0243042399826086
2011-05-30,0.0,0.0,0.0,False,False,False,1.0243042399826086
2011-05-31,0.0,0.0,0.0,False,False,False,1.0243042399826086
2011-06-01,0.0,0.0,0.0,False,False,False,1.0243042399826086
2011-06-02,0.0,0.0,0.0,False,False,False,1.0243042399826086
2011-06-03,0.0,0.0,0.0,False,False,False,1.0243042399826086
2011-06-07,0.0,0.0,0.0,False,False,False,1.0243042399826086
2011-06-08,0.0,0.0,0.0,False,False,False,1.0243042399826086
2011-06-09,0.0,0.0,0.5,True,False,True,1.0243042399826086
2011-06-10,-0.0025952775329172338,0.5,0.5,True,False,True,1.02164588620171
2011-06-13,-0.0008767883709123901,0.5,0.5,True,False,True,1.0207501189694979
2011-06-14,-0.00026258327266594477,0.5,0.5,True,False,True,1.0204820870626847
2011-06-15,0.00012819922759175776,0.5,0.5,True,False,True,1.0206129120780172
2011-06-16,-0.002097416419479986,0.5,0.5,True,False,True,1.0184722617982915
2011-06-17,-0.00036690593506568097,0.5,0.5,True,False,True,1.018098578280738
2011-06-20,0.0007033233004491825,0.5,0.5,True,False,True,1.018814630732997
2011-06-21,0.0013067660284068307,0.5,1.0,True,True,True,1.0201459830816826
2011-06-22,-8.030059157648468e-06,1.0,1.0,True,True,True,1.020137791249089
2011-06-23,0.002612217769259762,1.0,1.0,True,True,True,1.0228026133144832
2011-06-24,-0.00155476391300805,1.0,1.0,True,True,True,1.0212123967211715
2011-06-27,-0.0007592218341759046,1.0,1.0,True,True,True,1.0204370699722496
2011-06-28,-0.002113684654185188,1.0,0.5,True,False,True,1.0182801877968877
2011-06-29,0.00044113481182621057,0.5,1.0,True,True,True,1.018729386635918
2011-06-30,-0.003582547594844143,1.0,0.5,True,False,True,1.0150797401220284
2011-07-01,-0.001122653764786946,0.5,0.5,True,False,True,1.0139401570302216
2011-07-04,-0.000547743086984148,0.5,0.5,True,False,True,1.0133847783185927
2011-07-05,-0.0002671454485883183,0.5,0.0,False,False,False,1.0131140571873962
2011-07-06,0.0,0.0,0.0,False,False,False,1.0131140571873962
2011-07-07,0.0,0.0,0.5,True,True,False,1.0131140571873962
2011-07-08,0.00017172021385357131,0.5,1.0,True,True,True,1.0132880293499544
2011-07-11,-0.002344303932140723,1.0,1.0,True,True,True,1.0109125742383582
2011-07-12,-0.004998851629796663,1.0,0.5,True,False,True,1.0058591722690449
2011-07-13,0.0008124677688900852,0.5,1.0,True,True,True,1.006676400426556
2011-07-14,0.004963201369319015,1.0,1.0,True,True,True,1.0116727381156143
2011-07-15,0.0025398801834987886,1.0,1.0,True,True,True,1.0142422656553403
2011-07-18,-0.004366909412118624,1.0,1.0,True,True,True,1.0098131615592814
2011-07-19,-0.0014691175945159892,1.0,1.0,True,True,True,1.0083296272764608
2011-07-20,0.0026514058932555987,1.0,1.0,True,True,True,1.0110031183925658
2011-07-21,0.0012642697949366236,1.0,1.0,True,True,True,1.0122812990977361
2011-07-22,-0.0013792135747881292,1.0,0.5,True,False,True,1.0108851469885165
2011-07-25,-0.0009965884100087306,0.5,1.0,True,True,True,1.009877710567178
2011-07-26,-0.0020648721942606914,1.0,0.5,True,False,True,1.0077924421630242
2011-07-27,0.0006997290794873269,0.5,0.0,False,False,False,1.0084976238408931
2011-07-28,0.0,0.0,0.0,False,False,False,1.0084976238408931
2011-07-29,0.0,0.0,1.0,True,True,True,1.0084976238408931
2011-08-01,0.0030402482367510534,1.0,1.0,True,True,True,1.011563706963543
2011-08-02,0.0013430539101180975,1.0,1.0,True,True,True,1.0129222915555138
2011-08-03,0.002566433283714942,1.0,1.0,True,True,True,1.0155218890383788
2011-08-04,-0.0006757490449318723,1.0,1.0,True,True,True,1.0148356510917538
2011-08-05,-0.0007219960760005747,1.0,1.0,True,True,True,1.01410294373388
2011-08-08,-0.004192048171454276,1.0,0.5,True,False,True,1.009851775342934
2011-08-09,-0.004045962181909074,0.5,0.0,False,False,False,1.0057659532505627
2011-08-10,0.0,0.0,0.0,False,False,False,1.0057659532505627
2011-08-11,0.0,0.0,0.0,False,False,False,1.0057659532505627
2011-08-12,0.0,0.0,0.0,False,False,False,1.0057659532505627
2011-08-15,0.0,0.0,0.5,True,True,False,1.0057659532505627
2011-08-16,0.0006662815839256044,0.5,0.5,True,True,False,1.006436076582953
2011-08-17,0.0023967119652440307,0.5,1.0,True,True,True,1.0088482139699526
2011-08-18,0.0020563156158854515,1.0,1.0,True,True,True,1.0109227243063972
2011-08-19,0.0036895316655204072,1.0,1.0,True,True,True,1.0146525557091197
2011-08-22,0.011817804279496935,1.0,1.0,True,True,True,1.0266435210241815
2011-08-23,0.008455477327571981,1.0,1.0,True,True,True,1.0353242820397002
