date,close,daily_return,holding_count,holding_effective
2023-01-03,1000.0,,0,False
2023-01-04,1010.5837800385414,0.010583780038541435,400,True
2023-01-05,1013.6894213113935,0.003073116088142337,400,True
2023-01-06,1009.2275963798877,-0.004401569985542237,400,True
2023-01-09,1016.2307152868159,0.0069390878054152285,400,True
2023-01-10,1011.6108285788387,-0.004546100249167648,400,True
2023-01-11,998.962567067382,-0.012503090273584276,400,True
2023-01-12,1001.0413008174469,0.0020808925365113713,400,True
2023-01-13,1002.3510034017274,0.0013083402085519505,400,True
2023-01-16,1015.7901290743547,0.013407604349193346,400,True
2023-01-17,1013.2954490617934,-0.0024559010184855693,400,True
2023-01-18,1024.426019607154,0.010984526335005709,400,True
2023-01-19,1030.8991518829264,0.006318789401946746,400,True
2023-01-20,1038.3557953504362,0.007233145408928009,400,True
2023-01-30,1059.642466646298,0.020500363547042082,400,True
2023-01-31,1066.3467493259864,0.00632692902626572,400,True
2023-02-01,1088.0270927867841,0.020331419844906287,400,True
2023-02-02,1092.825472617405,0.004410165760055499,400,True
2023-02-03,1095.6316473552117,0.002567816003671363,400,True
2023-02-06,1102.265488821773,0.00605481001080505,400,True
2023-02-07,1112.1754514182103,0.008990540570248862,400,True
2023-02-08,1110.9174857237358,-0.001131085650982733,400,True
2023-02-09,1121.7265497936057,0.009729853214820922,400,True
2023-02-10,1124.0426182014662,0.002064735303168694,400,True
2023-02-13,1135.2538345154105,0.009974013558207444,400,True
2023-02-14,1135.1186231997003,-0.0001191022761599303,400,True
2023-02-15,1142.2197804577606,0.006255872393357089,400,True
2023-02-16,1111.6941132933937,-0.02672486301378292,400,True
2023-02-17,1112.6757111357626,0.0008829747595416054,400,True
2023-02-20,1120.2338455233707,0.0067927557975478526,400,True
2023-02-21,1123.214723991441,0.0026609430521871208,400,True
2023-02-22,1129.8284137941673,0.005888179402798423,400,True
2023-02-23,1130.5972180938772,0.0006804611127878626,400,True
2023-02-24,1130.0197309930481,-0.0005107805782529423,400,True
2023-02-27,1116.1794080341094,-0.01224785955443093,400,True
2023-02-28,1129.60250335412,0.012025929902839159,400,True
2023-03-01,1144.3969011801707,0.013096994546419381,400,True
2023-03-02,1144.4350188037272,3.3308045064782134e-05,400,True
2023-03-03,1141.3724784916988,-0.0026760281376478623,400,True
2023-03-06,1141.7195435013487,0.00030407690406940665,400,True
2023-03-07,1120.9072567257529,-0.01822889596141113,400,True
2023-03-08,1141.03118002716,0.01795324562371954,400,True
2023-03-09,1154.5041730334638,0.011807734303968009,400,True
2023-03-10,1142.7096913952807,-0.010216058039178,400,True
2023-03-13,1137.9831239031892,-0.004136280218574432,400,True
2023-03-14,1119.152357099356,-0.0165474921449142,400,True
2023-03-15,1134.9306740939821,0.01409845307882893,400,True
2023-03-16,1118.3985502617368,-0.014566637601405133,400,True
2023-03-17,1124.497265597833,0.005453078721059529,400,True
2023-03-20,1118.025660894379,-0.005755109328801521,400,True
2023-03-21,1140.308800932088,0.019930794808308297,400,True
2023-03-22,1153.827965142451,0.011855704524346774,400,True
2023-03-23,1148.9318071640582,-0.0042434038056863785,400,True
2023-03-24,1152.6161651713994,0.0032067682210272937,400,True
2023-03-27,1151.2891847814703,-0.0011512769211698413,400,True
2023-03-28,1141.15355821369,-0.008803719084448906,400,True
2023-03-29,1128.9249030233925,-0.010716047023013889,400,True
2023-03-30,1114.1099883853115,-0.013123029351558336,400,True
2023-03-31,1124.6499968515138,0.00946047389941999,400,True
2023-04-03,1133.7266825145055,0.00807067593331437,400,True
2023-04-04,1114.8567666769827,-0.016644149007475816,400,True
2023-04-06,1107.6572701551574,-0.0064577771217056105,400,True
2023-04-07,1117.5717633578843,0.008950867267217165,400,True
2023-04-10,1098.1579138014206,-0.0173714567538216,400,True
2023-04-11,1096.880459637946,-0.0011632700064534852,400,True
2023-04-12,1110.4165964744027,0.012340576147125939,400,True
2023-04-13,1110.1745541184227,-0.00021797436813213777,400,True
2023-04-14,1112.5531726355844,0.0021425626342611095,400,True
2023-04-17,1112.1632650385843,-0.0003504619883257612,400,True
2023-04-18,1101.448323063885,-0.00963432466394897,400,True
2023-04-19,1095.4107092454974,-0.0054815225480509535,400,True
2023-04-20,1083.2877224893693,-0.011067069779222845,400,True
2023-04-21,1051.6767452719919,-0.029180592155827342,400,True
2023-04-24,1051.0496640641727,-0.0005962680173715948,400,True
2023-04-25,1026.6250615363433,-0.02323829535645831,400,True
2023-04-26,1044.1746277522805,0.017094426069897705,400,True
2023-04-27,1049.7904053882812,0.005378197752314213,400,True
2023-04-28,1079.1310415105643,0.027949041991321196,400,True
2023-05-04,1097.6428619230269,0.017154376716427135,400,True
2023-05-05,1092.4047734908681,-0.004772124535098609,400,True
2023-05-08,1093.6010343303174,0.001095071047361313,400,True
2023-05-09,1073.8218197679028,-0.01808631661959493,400,True
2023-05-10,1085.3485964068948,0.010734347567535541,400,True
2023-05-11,1100.2130596081631,0.0136955658766945,400,True
2023-05-12,1091.7489403978523,-0.007693163734418296,400,True
2023-05-15,1101.2637613508057,0.008715209697832151,400,True
2023-05-16,1097.0726222910653,-0.0038057540861960735,400,True
2023-05-17,1118.4397515134485,0.019476494799187956,400,True
2023-05-18,1127.5245286789523,0.00812272377945291,400,True
2023-05-19,1127.7054072464935,0.0001604209602012609,400,True
2023-05-22,1137.4208758701839,0.00861525409141439,400,True
2023-05-23,1133.979631663875,-0.003025480083330013,400,True
2023-05-24,1140.633565930278,0.005867772295556926,400,True
2023-05-25,1142.719021661402,0.001828331020070451,400,True
2023-05-26,1142.8114032347617,8.084364713334791e-05,400,True
2023-05-29,1129.6689504759172,-0.011500106423198483,400,True
2023-05-30,1132.4828108835914,0.0024908716898774893,400,True
2023-05-31,1124.51476639218,-0.007035907666620149,400,True
2023-06-01,1125.601564693445,0.0009664597866968883,400,True
2023-06-02,1134.980783472488,0.008332627701701342,400,True
2023-06-05,1144.8277617308374,0.008675898659907281,400,True
2023-06-06,1123.5392594121565,-0.01859537568035169,400,True
2023-06-07,1132.322050783059,0.007817075636055274,400,True
2023-06-08,1129.6107848725183,-0.0023944300198568713,400,True
2023-06-09,1128.1416279830116,-0.0013005868120073883,400,True
2023-06-12,1141.963510690472,0.012251903807655975,400,True
2023-06-13,1151.4942423514074,0.008345916110027558,400,True
2023-06-14,1149.8726629253263,-0.0014082392828727312,400,True
2023-06-15,1143.486619591256,-0.005553696109118745,400,True
2023-06-16,1144.4895186152949,0.0008770535718184056,400,True
2023-06-19,1138.327275964312,-0.005384271809180309,400,True
2023-06-20,1129.1604821143249,-0.008052863217409818,400,True
2023-06-21,1117.5062512727134,-0.010321146574124845,400,True
2023-06-26,1102.739939221554,-0.0132136281424306,400,True
2023-06-27,1133.3059061490633,0.02771820067484491,400,True
2023-06-28,1140.01787401265,0.005922467911946163,400,True
2023-06-29,1159.771499584343,0.017327470052872163,400,True
2023-06-30,1177.3457713264227,0.015153219188761065,400,True
2023-07-03,1181.1246464913568,0.0032096562088780103,400,True
2023-07-04,1191.7556942458907,0.009000783944450282,400,True
2023-07-05,1188.2596654945098,-0.002933511262635964,400,True
2023-07-06,1192.7237053757979,0.003756788192781412,400,True
2023-07-07,1191.258548860882,-0.0012284123375028812,400,True
2023-07-10,1191.87108550732,0.0005141928652043948,400,True
2023-07-11,1202.8937626219565,0.009248212536295125,400,True
2023-07-12,1192.7096008313893,-0.008466385068261369,400,True
2023-07-13,1202.2651442604354,0.008011626151399562,400,True
2023-07-14,1204.3411810127695,0.0017267711388332413,400,True
2023-07-17,1207.7081183814619,0.002795667392076517,400,True
2023-07-18,1210.6545922838366,0.0024397235205502734,400,True
2023-07-19,1213.141709688004,0.0020543575517073653,400,True
2023-07-20,1201.9312536746436,-0.009240846245607753,400,True
2023-07-21,1196.2869329023595,-0.004696042935091287,400,True
2023-07-24,1202.0933407681177,0.0048536916236903245,400,True
2023-07-25,1223.782526037909,0.01804284620355046,400,True
2023-07-26,1228.5178824174827,0.0038694427145522137,400,True
2023-07-27,1224.589368231716,-0.003197767197361576,400,True
2023-07-28,1229.37093336633,0.003904627345833118,400,True
2023-07-31,1236.2697057593994,0.005611628033354263,400,True
2023-08-01,1230.3076457574912,-0.00482262080364238,400,True
2023-08-02,1232.9576003524087,0.002153895900798087,400,True
2023-08-03,1222.1661464226268,-0.008752493943585187,400,True
2023-08-04,1216.992626376168,-0.0042330742523037194,400,True
2023-08-07,1209.9485844142355,-0.005788072835664919,400,True
2023-08-08,1213.7840182098787,0.0031699146931107986,400,True
2023-08-09,1201.892998791,-0.009796651826422824,400,True
2023-08-10,1212.0452602379662,0.008446892907420704,400,True
2023-08-11,1198.095487218559,-0.011509283916236424,400,True
2023-08-14,1206.020115889953,0.006614354828922453,400,True
2023-08-15,1205.80694707482,-0.0001767539465754911,400,True
2023-08-16,1198.2593970271937,-0.006259335348777025,400,True
2023-08-17,1221.368119161705,0.019285241736340608,400,True
2023-08-18,1218.9752579102246,-0.0019591646563712362,400,True
2023-08-21,1220.6882315553246,0.0014052571075450712,400,True
2023-08-22,1211.7241776753922,-0.007343442533652442,400,True
2023-08-23,1202.4010773749064,-0.007694077969436426,400,True
2023-08-24,1192.2690773025174,-0.00842647288250052,400,True
2023-08-25,1171.2526462660949,-0.01762725498506729,400,True
2023-08-28,1184.1797674411503,0.01103700488213749,400,True
2023-08-29,1242.1449241967828,0.048949626019102854,400,True
2023-08-30,1257.3725045391243,0.012259101209295964,400,True
2023-08-31,1252.531696459746,-0.003849939506314033,400,True
2023-09-01,1251.8312472627338,-0.0005592267237562475,400,True
2023-09-04,1269.4107463072587,0.014043026232940332,400,True
2023-09-05,1264.579801082957,-0.0038056596246368647,400,True
2023-09-06,1273.1960935107707,0.006813561643507949,400,True
2023-09-07,1256.2721419882685,-0.01329249406965677,400,True
2023-09-08,1256.886215165439,0.0004888058539597292,400,True
2023-09-11,1261.441050189139,0.0036239040326339444,400,True
2023-09-12,1255.8371852756325,-0.004442431069344417,400,True
2023-09-13,1245.3801510184192,-0.00832674360961699,400,True
2023-09-14,1232.5104502130512,-0.010333953688633683,400,True
2023-09-15,1233.2985975278284,0.0006394650160092108,400,True
2023-09-18,1256.741797353326,0.019008535218064976,400,True
2023-09-19,1242.7473499406685,-0.011135499306324974,400,True
2023-09-20,1237.3274378955323,-0.004361234039561664,400,True
2023-09-21,1230.6282253405961,-0.00541426008165661,400,True
2023-09-22,1253.5562372696986,0.018631144205031303,400,True
2023-09-25,1249.5555161977509,-0.0031914970808662175,400,True
2023-09-26,1246.5351298712233,-0.0024171685750452713,400,True
2023-09-27,1249.9014100328106,0.002700509661476695,400,True
2023-09-28,1267.0086812336317,0.013686896473196168,400,True
2023-10-09,1255.4955488303112,-0.009086861498147416,400,True
2023-10-10,1250.6748019360577,-0.0038397164360675826,400,True
2023-10-11,1248.955599745255,-0.0013746196758272697,400,True
2023-10-12,1251.9167404598793,0.002370893501120553,400,True
2023-10-13,1234.1479618471203,-0.014193259055096488,400,True
2023-10-16,1237.4791877097473,0.002699211087819085,400,True
2023-10-17,1238.766172369507,0.0010400050946647677,400,True
2023-10-18,1216.0414620703446,-0.018344632591714136,400,True
2023-10-19,1211.0683536422173,-0.004089587882686468,400,True
2023-10-20,1205.7543987281035,-0.004387824104339285,400,True
2023-10-23,1177.1328108574228,-0.023737494054238858,400,True
2023-10-24,1226.5253648909675,0.04196005206716416,400,True
2023-10-25,1250.1534095626748,0.01926421201554848,400,True
2023-10-26,1248.5395594019635,-0.0012909216967826897,400,True
2023-10-27,1262.7161856175105,0.011354567109060904,400,True
2023-10-30,1275.354700412987,0.01000899088760458,400,True
2023-10-31,1276.347006879338,0.0007780631270890996,400,True
2023-11-01,1290.248177346128,0.010891372324191182,400,True
2023-11-02,1283.1380017668973,-0.005510703835176339,400,True
2023-11-03,1295.480328476905,0.009618861488797058,400,True
2023-11-06,1314.2134782400326,0.014460389209577543,400,True
2023-11-07,1325.1822479082118,0.008346261737376392,400,True
2023-11-08,1327.2141059532014,0.0015332668757045823,400,True
2023-11-09,1322.2573872094035,-0.003734679070667429,400,True
2023-11-10,1324.310788322257,0.0015529511369847195,400,True
2023-11-13,1344.8737748514889,0.015527311799130267,400,True
2023-11-14,1342.2163569981121,-0.0019759607950345427,400,True
2023-11-15,1349.1606359865887,0.005173740397567079,400,True
2023-11-16,1344.8997718638057,-0.0031581592355510346,400,True
2023-11-17,1356.7582785744794,0.008817390677552045,400,True
2023-11-20,1373.947060498988,0.012669008323699667,400,True
2023-11-21,1367.3558190131473,-0.004797303822934124,400,True
2023-11-22,1360.8225095020841,-0.004778060999351501,400,True
2023-11-23,1369.6931188728884,0.006518564551118377,400,True
2023-11-24,1354.0601594711893,-0.011413475899304495,400,True
2023-11-27,1355.0127162334406,0.0007034818620048885,400,True
2023-11-28,1372.898457571151,0.013199685230576802,400,True
2023-11-29,1367.5703532838595,-0.003880916507632908,400,True
2023-11-30,1361.258390250417,-0.004615457638640671,400,True
2023-12-01,1366.0145050910846,0.0034939103955073858,400,True
2023-12-04,1374.3203988195355,0.006080384723218766,400,True
2023-12-05,1358.3262872605842,-0.011637833195730331,400,True
2023-12-06,1370.991573828941,0.009324185718219156,400,True
2023-12-07,1362.8968250039654,-0.005904302389232349,400,True
2023-12-08,1327.3465295991787,-0.026084362919169088,400,True
2023-12-11,1341.087208121617,0.01035199039288393,400,True
2023-12-12,1354.0073018782239,0.009634044436754658,400,True
2023-12-13,1353.8713040469815,-0.00010044098806083812,400,True
2023-12-14,1357.7871138728374,0.0028923058005223766,400,True
2023-12-15,1361.4819848495001,0.0027212446921254696,400,True
2023-12-18,1345.722663294763,-0.011575123086538124,400,True
2023-12-19,1352.2085952964603,0.004819664689169868,400,True
2023-12-20,1352.0044366336124,-0.0001509816337198902,400,True
2023-12-21,1360.723272043559,0.00644882159681055,400,True
2023-12-22,1333.8721962080967,-0.019732943785944704,400,True
2023-12-25,1318.5909682489612,-0.01145629094194835,400,True
2023-12-26,1304.202221322253,-0.010912214077892392,400,True
2023-12-27,1314.6109118164627,0.007980886954522154,400,True
2023-12-28,1339.072130396851,0.018607192714222166,400,True
2023-12-29,1361.5025899104194,0.016750747778553766,400,True
2024-01-02,1382.0939124700496,0.01512396870356676,400,True
2024-01-03,1375.150008114639,-0.0050241914046207205,400,True
2024-01-04,1379.389713331716,0.003083085621247866,400,True
2024-01-05,1358.4906922287023,-0.015150918483026136,400,True
2024-01-08,1338.5001867053747,-0.014715231865543138,400,True
2024-01-09,1355.0249773385297,0.012345751459198147,400,True
2024-01-10,1339.4377722233994,-0.011503260364798483,400,True
2024-01-11,1356.3714379067806,0.01264236833882319,400,True
2024-01-12,1345.144935908943,-0.008276864053671625,400,True
2024-01-15,1344.2053923042013,-0.0006984701645603025,400,True
2024-01-16,1336.078870804739,-0.0060455950749698905,400,True
2024-01-17,1310.561404228239,-0.019098772635428436,400,True
2024-01-18,1287.0938767391547,-0.017906469253078518,400,True
2024-01-19,1268.7742865456828,-0.014233297605210136,400,True
2024-01-22,1184.4462046974363,-0.06646421096524191,400,True
2024-01-23,1160.9390565188307,-0.019846530881164365,400,True
2024-01-24,1182.898797013657,0.01891549808021308,400,True
2024-01-25,1240.0631050174263,0.04832561174978446,400,True
2024-01-26,1246.4578582417118,0.0051567966165686156,400,True
2024-01-29,1193.4510061162641,-0.042525988163146324,400,True
2024-01-30,1144.094463442066,-0.04135615322393038,400,True
2024-01-31,1071.0043793360248,-0.06388465851512469,400,True
2024-02-01,1043.1496099302794,-0.026008081706457756,400,True
2024-02-02,980.94613041147,-0.05963044890844277,400,True
2024-02-05,850.1959886003656,-0.1332898288270526,400,True
2024-02-06,819.3810192680303,-0.036244548016586615,400,True
2024-02-07,749.7350275098221,-0.08499829764231594,400,True
2024-02-08,829.0023912343884,0.10572717135525302,400,True
2024-02-19,877.9965812415804,0.05910017935441583,400,True
2024-02-20,895.7972756280818,0.02027421833616867,400,True
2024-02-21,929.7026282321578,0.037849358919185824,400,True
2024-02-22,968.0023723780492,0.04119569309889855,400,True
2024-02-23,1014.5362355311645,0.04807205486366488,400,True
2024-02-26,1045.6859463819503,0.030703399011152568,400,True
2024-02-27,1080.0975869616725,0.03290819839243858,400,True
2024-02-28,972.6060411966679,-0.09952021656430096,400,True
2024-02-29,1014.9473510119584,0.04353387499340943,400,True
2024-03-01,1028.3769131407707,0.013231782038174078,400,True
2024-03-04,1022.2400088398707,-0.005967563276150691,400,True
2024-03-05,992.4070478437902,-0.029183910567086448,400,True
2024-03-06,1017.5698601533645,0.02535533414866994,400,True
2024-03-07,1021.0135554252907,0.0033842347408042615,400,True
2024-03-08,1028.7064558047819,0.007534572228364558,400,True
2024-03-11,1050.7854937726838,0.021462913781977698,400,True
