date,return_raw,holding,next_holding,signal_on,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,ratio_bias_mom,ratio_r2,futures_drag,active_spread_ret,weight,realized_vol,scale_raw,return,nav,long_only_return,long_only_nav
2010-03-08,0.001504686640789699,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1106.0682452824672,4676.44,0.014599876965997183,0.012795190325207484,0.0049791252221265125,-0.00962538305636107,0.014604508278487582,19.345887461760228,0.6735046411531573,0.0003,0.0018046866407896989,1.0,,,0.001504686640789699,1.0030501604263093,0.014599876965997183,0.9967924329818578
2010-03-09,-1.2509069111687739e-05,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1107.76040691795,4682.25,0.0015298889943726746,0.0012423980634843623,-0.00031690135698381194,-0.008972112160926637,0.008655210803942825,17.80286889306679,0.8392708391164606,0.0003,0.00028749093088831223,1.0,,,-1.2509069111687739e-05,1.00303761320253,0.0015298889943726746,0.9983174147547508
2010-03-10,0.003892122973916135,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1100.0449595561024,4630.01,-0.0069649062321279764,-0.011157029206044111,-0.01888957445722106,-0.03309804740524169,0.014208472948020634,16.39143092868903,0.8466389468352716,0.0003,0.004192122973916135,1.0,,,0.003892122973916135,1.0069415589405777,-0.0069649062321279764,0.9913642275710836
2010-03-11,0.009474220676232237,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1104.9143086190347,4605.25,0.004426500044959258,-0.005347720631272979,0.02199119976164332,-0.0027285425035461497,0.02471974226518947,15.55819981887049,0.7988969404386072,0.0003,0.009774220676232237,1.0,,,0.009474220676232237,1.01648154547805,0.004426500044959258,0.995752501368998
2010-03-12,0.0038814430821309757,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1091.9791373900337,4532.08,-0.011706945170406935,-0.01588838825253791,0.0016758940244443465,-0.01846942841797039,0.020145322442414737,17.646929359000886,0.9146468870935106,0.0003,0.004181443082130976,1.0,,,0.0038814430821309757,1.0204269607408596,-0.011706945170406935,0.9840952814321755
2010-03-15,-0.0017880562770198668,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1082.1645120164594,4498.09,-0.008987923887476823,-0.007499867610456956,-0.021611445196045076,-0.03813798530506096,0.016526540109015886,16.949376351654063,0.8655901516379995,0.0003,-0.0014880562770198669,1.0,,,-0.0017880562770198668,1.0186023799084667,-0.008987923887476823,0.9752503079446381
2010-03-16,0.0007621923749587482,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1097.0801448550271,4555.31,0.0137831472691472,0.012720954894188452,-0.009641310518253454,-0.02711089753857643,0.017469587020322974,17.41006056818232,0.6602860859959292,0.0003,0.001062192374958748,1.0,,,0.0007621923749587482,1.0193787508755479,0.0137831472691472,0.9886923265633202
2010-03-17,-0.0028524343737204357,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1123.018814322253,4674.64,0.02364336788781607,0.026195802261536505,0.02088446891790796,0.009639288036094928,0.011245180881813033,12.455860900537548,0.03686040922417348,0.0003,-0.002552434373720436,1.0,,,-0.0028524343737204357,1.0164710398867103,0.02364336788781607,1.0120683429681177
2010-03-18,0.0034582706363861185,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1130.0285678816742,4686.25,0.006241884347816251,0.0024836137114301327,0.022729599089026387,0.017588621681776218,0.005140977407250169,6.6307316681085675,0.00030802481127902666,0.0003,0.0037582706363861185,1.0,,,0.0034582706363861185,1.0199862718366874,0.006241884347816251,1.0183855565170106
2010-03-19,0.002619923021709625,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1142.3949179323552,4723.85,0.010943395947823342,0.008023472926113717,0.04616917925998254,0.042313904432401905,0.0038552748275806348,4.483168254958863,0.53467557541483,0.0003,0.002919923021709625,1.0,,,0.002619923021709625,1.0226585573521,0.010943395947823342,1.0295301528895207
2010-03-22,0.006371759139016409,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1160.4373960182263,4766.94,0.01579355597845855,0.009121796839442142,0.07232993055364245,0.05976981340969156,0.012560117143950889,4.033267642123845,0.7668758207076637,0.0003,0.006671759139016409,1.0,,,0.006371759139016409,1.0291746913610018,0.01579355597845855,1.0457900949906922
2010-03-23,0.0008596727638502059,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1155.071635995872,4739.37,-0.004623911673965142,-0.005783584437815348,0.05285984931256604,0.04040559259413734,0.012454256718428702,0.7481146933682238,0.9674030198920877,0.0003,0.0011596727638502058,1.0,,,0.0008596727638502059,1.0300594448124087,-0.004623911673965142,1.0409544539619475
2010-03-24,5.8760432790816734e-05,long_microcap_short_zz1000,cash,False,1158.3180377121791,4750.99,0.002810563098545993,0.002451802665755176,0.031432441682848644,0.01633280851573593,0.015099633167112714,-3.18606795319071,0.8758299668613787,0.0003,0.0003587604327908167,1.0,,,5.8760432790816734e-05,1.0301199715511862,0.002810563098545993,1.04388012213752
2010-03-25,0.0,cash,cash,False,1146.488382126177,4678.81,-0.010212787162813486,-0.015192623011203832,0.014565839052509855,-0.0015876233662308614,0.016153462418740716,-1.5548244711688464,0.8730589979780731,0.0,0.0,1.0,,,0.0,1.0301199715511862,0.0,1.04388012213752
2010-03-26,0.0,cash,cash,False,1157.417105700483,4742.47,0.009532345678059606,0.013606023753903296,0.01314973266452979,0.003941700096319778,0.009208032568210012,-1.8660006222342553,0.43129540799225724,0.0,0.0,1.0,,,0.0,1.0301199715511862,0.0,1.04388012213752
2010-03-29,0.0,cash,cash,False,1161.1251267772575,4770.54,0.0032037033654608305,0.0059188566295622635,0.0005926478769049393,0.0007552014499867532,-0.00016255357308181395,-5.823430872506371,0.01017303886822842,0.0,0.0,1.0,,,0.0,1.0301199715511862,0.0,1.04388012213752
2010-03-30,0.0,cash,cash,False,1172.540946876635,4800.45,0.009831688106743952,0.006269730470764179,0.015124006456709083,0.01288778888333253,0.0022362175733765532,-8.180178821202508,0.03691925148398268,0.0,0.0,1.0,,,0.0,1.0301199715511862,0.0,1.04388012213752
2010-03-31,0.0,cash,cash,False,1182.6680308909267,4822.08,0.008636870244291162,0.0045058275786644675,0.021021854435455234,0.014963197144174156,0.006058657291281078,-11.244265162829075,0.018250710749931263,0.0,0.0,1.0,,,0.0,1.0301199715511862,0.0,1.04388012213752
2010-04-01,0.0,cash,cash,False,1197.8716240776432,4904.3,0.012855334539873642,0.017050733293516585,0.04481793514224308,0.04819387835795852,-0.003375943215715438,-16.024724092322245,0.28439940223974064,0.0,0.0,1.0,,,0.0,1.0301199715511862,0.0,1.04388012213752
2010-04-02,0.0,cash,cash,False,1205.7503362831962,4922.82,0.006577259238125466,0.003776277960157337,0.041759561306519144,0.0380287065600835,0.003730854746435641,-18.329090225430246,0.4526482376046819,0.0,0.0,1.0,,,0.0,1.0301199715511862,0.0,1.04388012213752
2010-04-06,0.0,cash,cash,False,1217.8153757039684,4942.33,0.010006250098145042,0.003963175578225453,0.04882354848702364,0.03601059838089604,0.012812950106127596,-14.510421533642718,0.49779441068982816,0.0,0.0,1.0,,,0.0,1.0301199715511862,0.0,1.04388012213752
2010-04-07,0.0,cash,cash,False,1225.6885545867665,4951.73,0.006465002035507261,0.001901936940673643,0.04532686713560308,0.031513712256142634,0.013813154879460443,-9.17142511265441,0.6655152951263288,0.0,0.0,1.0,,,0.0,1.0301199715511862,0.0,1.04388012213752
2010-04-08,0.0,cash,cash,False,1226.5375598344624,4956.37,0.0006926761651797619,0.0009370462444440175,0.03709369645384597,0.027848978034375138,0.009244718419470832,-5.703851195187353,0.9280508725789978,0.0,0.0,1.0,,,0.0,1.0301199715511862,0.0,1.04388012213752
2010-04-09,0.0,cash,cash,False,1246.4553323228097,5031.25,0.016239023687978582,0.015107830932718835,0.04055835973456312,0.025885447464469857,0.014672912270093263,-0.3102389038673397,0.8110124593146031,0.0,0.0,1.0,,,0.0,1.0301199715511862,0.0,1.04388012213752
2010-04-12,0.0,cash,long_microcap_short_zz1000,True,1263.6436703443758,5088.29,0.01378977455175634,0.011337142857142934,0.048014362774004615,0.0336128479205009,0.014401514853503716,2.4841225272389025,0.8496016798745001,0.0,0.0,1.0,,,0.0,1.0301199715511862,0.0,1.04388012213752
2010-04-13,-0.0040955767011546015,long_microcap_short_zz1000,cash,False,1234.2862432225477,4989.39,-0.023232361947278513,-0.01943678524612391,0.013524929843374833,0.009521824726394401,0.004003105116980432,-0.5411832586460676,0.057215886268443525,0.0003,-0.0037955767011546016,1.0,,,-0.0040955767011546015,1.0259010361963072,-0.023232361947278513,1.0196283213104518
2010-04-14,0.0,cash,cash,False,1251.0197364171609,5074.68,0.01355722247290414,0.01709427404953301,0.020666899218076296,0.024829705981546102,-0.004162806763469806,-4.721251306518665,0.2908029817814521,0.0,0.0,1.0,,,0.0,1.0259010361963072,0.0,1.0196283213104518
2010-04-15,0.0,cash,cash,False,1244.6325482507368,5024.77,-0.005105585452006123,-0.009835102903040127,0.01475290199732382,0.013800422486618391,0.0009524795107054285,-4.900016179821492,0.2052977290758344,0.0,0.0,1.0,,,0.0,1.0259010361963072,0.0,1.0196283213104518
2010-04-16,0.0,cash,cash,False,1242.1731037307588,5019.35,-0.0019760406582927104,-0.001078656336508943,-0.003435525109488524,-0.002365217391304242,-0.0010703077181842824,-9.482331453031867,0.11649149063238769,0.0,0.0,1.0,,,0.0,1.0259010361963072,0.0,1.0196283213104518
2010-04-19,0.0,cash,cash,False,1190.6737109747648,4806.11,-0.04145911113460765,-0.04248358851245693,-0.057745677109849125,-0.05545674480031604,-0.002288932309533087,-13.025717199590964,0.28670288540945693,0.0,0.0,1.0,,,0.0,1.0259010361963072,0.0,1.0196283213104518
2010-04-20,0.0,cash,cash,False,1198.527117414135,4875.09,0.006595767057745006,0.014352563715770206,-0.028971501549794887,-0.022908612074822754,-0.006062889474972133,-17.77509214137757,0.060856459986146076,0.0,0.0,1.0,,,0.0,1.0259010361963072,0.0,1.0196283213104518
2010-04-21,0.0,cash,cash,False,1230.6288280295428,5029.03,0.026784300621139234,0.03157685294015078,-0.01629942981236754,-0.008995641104463825,-0.007303788707903713,-21.66502068355266,0.784923370715895,0.0,0.0,1.0,,,0.0,1.0259010361963072,0.0,1.0196283213104518
2010-04-22,0.0,cash,cash,False,1238.458552180604,5060.75,0.006362376675019155,0.006307379355462217,-0.004960497038913103,0.007160526750477958,-0.012121023789391061,-24.2476917307077,0.8597906667269469,0.0,0.0,1.0,,,0.0,1.0259010361963072,0.0,1.0196283213104518
2010-04-23,0.0,cash,cash,False,1228.6551653938195,5007.6,-0.007915797238045141,-0.010502395889937177,-0.010882491575722741,-0.002340940560032645,-0.008541551015690096,-23.157290742653224,0.5555571142881183,0.0,0.0,1.0,,,0.0,1.0259010361963072,0.0,1.0196283213104518
2010-04-26,0.0,cash,cash,False,1225.4869849415309,4999.06,-0.002578575780677328,-0.0017054077801741396,0.029238298994831657,0.04014681311913382,-0.01090851412430216,-19.932421008674027,0.062277855332708236,0.0,0.0,1.0,,,0.0,1.0259010361963072,0.0,1.0196283213104518
2010-04-27,0.0,cash,cash,False,1192.8141815280296,4869.61,-0.026661077445110593,-0.025894868235228352,-0.004766630477607614,-0.0011240818118231077,-0.0036425486657845063,-18.287548447116357,0.2670392646768288,0.0,0.0,1.0,,,0.0,1.0259010361963072,0.0,1.0196283213104518
2010-04-28,0.0,cash,cash,False,1194.825235788118,4834.79,0.0016859744721615666,-0.0071504699554995055,-0.029093737629040106,-0.03862375050457045,0.009530012875530347,-13.13445530080617,0.5257478640176592,0.0,0.0,1.0,,,0.0,1.0259010361963072,0.0,1.0196283213104518
2010-04-29,0.0,cash,cash,False,1164.0060074120745,4686.94,-0.025793921531725106,-0.030580438860839942,-0.0601171065736823,-0.07386454576890789,0.013747439195225586,-3.1201466919137744,0.7160310531679488,0.0,0.0,1.0,,,0.0,1.0259010361963072,0.0,1.0196283213104518
2010-04-30,0.0,cash,cash,False,1112.6956595925217,4527.76,-0.04408082732633889,-0.033962457381575106,-0.09437921157001727,-0.09582235002795758,0.0014431384579403073,-0.10412244781840248,0.2547704161909934,0.0,0.0,1.0,,,0.0,1.0259010361963072,0.0,1.0196283213104518
2010-05-04,0.0,cash,long_microcap_short_zz1000,True,1107.5976824248835,4520.36,-0.004581645595261086,-0.0016343622453488527,-0.09619792291981955,-0.09575800250447097,-0.0004399204153485714,2.592395785609029,0.017641753705844285,0.0,0.0,1.0,,,0.0,1.0259010361963072,0.0,1.0196283213104518
2010-05-05,-0.004543847879070506,long_microcap_short_zz1000,cash,False,1137.8082571931766,4662.84,0.02727576560304157,0.031519613482112074,-0.04611441177232556,-0.04246130593620423,-0.0036531058361213287,-0.444507611898498,0.777733352783784,0.0003,-0.004243847879070506,1.0,,,-0.004543847879070506,1.0212394979488504,0.02727576560304157,1.0474394644047385
2010-05-06,0.0,cash,cash,False,1105.4406145084558,4533.9,-0.028447361389842163,-0.027652675193658882,-0.07480978690636986,-0.062234347303605775,-0.012575439602764082,-5.622553984730409,0.871222782388229,0.0,0.0,1.0,,,0.0,1.0212394979488504,0.0,1.0474394644047385
2010-05-07,0.0,cash,cash,False,1090.9349078910143,4453.17,-0.013122103916809347,-0.017805862502481173,-0.06277553471009878,-0.04987689195935929,-0.012898642750739486,-7.433049449128543,0.29833524579240783,0.0,0.0,1.0,,,0.0,1.0212394979488504,0.0,1.0474394644047385
2010-05-10,0.0,cash,cash,False,1070.877799406974,4367.27,-0.0183852476797306,-0.019289629634619776,-0.03758247803434567,-0.035445783345406934,-0.002136694688938734,-6.868662606357624,0.10683541131066389,0.0,0.0,1.0,,,0.0,1.0212394979488504,0.0,1.0474394644047385
2010-05-11,0.0,cash,cash,False,1040.4784893661224,4239.79,-0.02838728196409146,-0.029189860026973435,-0.0605988926519021,-0.062068065375324055,0.001469172723421952,-6.204146477008251,0.8363684738051002,0.0,0.0,1.0,,,0.0,1.0212394979488504,0.0,1.0474394644047385
2010-05-12,0.0,cash,cash,False,1011.8446521564338,4134.52,-0.027519874271627498,-0.024829059929854957,-0.11070723405319494,-0.113304338128694,0.002597104075499068,-7.672597238878399,0.33208682346830193,0.0,0.0,1.0,,,0.0,1.0212394979488504,0.0,1.0474394644047385
2010-05-13,0.0,cash,cash,False,1026.8729036378909,4236.4,0.014852330789542734,0.024641312655398817,-0.07107366043855812,-0.06561679790026242,-0.0054568625382956926,-8.498190823500131,0.528425750190057,0.0,0.0,1.0,,,0.0,1.0212394979488504,0.0,1.0474394644047385
2010-05-14,0.0,cash,cash,False,1033.5663327921875,4257.81,0.006518264461535583,0.005053819280521399,-0.05258661601518577,-0.043869872472867555,-0.008716743542318217,-3.2891186146533884,0.7791878945031543,0.0,0.0,1.0,,,0.0,1.0212394979488504,0.0,1.0474394644047385
2010-05-17,0.0,cash,long_microcap_short_zz1000,True,972.1177701440354,3981.29,-0.059452945300712656,-0.06494418492135634,-0.09222343512735953,-0.08838015510834007,-0.003843280019019457,0.4747944337248549,0.2992307121276335,0.0,0.0,1.0,,,0.0,1.0212394979488504,0.0,1.0474394644047385
2010-05-18,-0.00836448270921356,long_microcap_short_zz1000,cash,False,970.6583459271332,4007.42,-0.001501283344183646,0.006563199365029915,-0.06710387975586585,-0.05480695977866823,-0.012296919977197618,-1.4459200761915054,0.20735023656904242,0.0003,-0.00806448270921356,1.0,,,-0.00836448270921356,1.0126973578262912,-0.001501283344183646,1.045866960982787
2010-05-19,0.0,cash,cash,False,964.97713755736,4007.16,-0.0058529434106360245,-6.48796482525249e-05,-0.04631888353532343,-0.030804059479697887,-0.015514824055625542,-7.85148898276216,0.23526591624953166,0.0,0.0,1.0,,,0.0,1.0126973578262912,0.0,1.045866960982787
2010-05-20,0.0,cash,cash,False,945.268032572956,3918.58,-0.02042442687740098,-0.022105431278012344,-0.0794693002180058,-0.0750212444528372,-0.0044480557651686015,-12.236735798894536,0.5803498350860751,0.0,0.0,1.0,,,0.0,1.0126973578262912,0.0,1.045866960982787
2010-05-21,0.0,cash,cash,False,958.2512090997392,3993.74,0.013734915473068376,0.019180417396097438,-0.07286917278834337,-0.06202014650724208,-0.010849026281101293,-15.128984518834901,0.8526284642982351,0.0,0.0,1.0,,,0.0,1.0126973578262912,0.0,1.045866960982787
2010-05-24,0.0,cash,cash,False,998.3557488254796,4179.35,0.04185180184997406,0.046475233740804534,0.026990534981740533,0.04974769484262653,-0.022757159860886,-17.185422571509513,0.8836339571644765,0.0,0.0,1.0,,,0.0,1.0126973578262912,0.0,1.045866960982787
2010-05-25,0.0,cash,cash,False,994.8797869939845,4169.41,-0.0034816865987745693,-0.002378360271334201,0.02495362159969483,0.040422516232388794,-0.015468894632693964,-16.149368403433247,0.8598963362736949,0.0,0.0,1.0,,,0.0,1.0126973578262912,0.0,1.045866960982787
2010-05-26,0.0,cash,cash,False,1000.647783944664,4182.71,0.005797682319094388,0.003189899769991511,0.036965276169751426,0.043809081743678924,-0.006843805573927497,-12.413715802780255,0.642771608173571,0.0,0.0,1.0,,,0.0,1.0126973578262912,0.0,1.045866960982787
2010-05-27,0.0,cash,cash,False,1022.9653636544972,4264.16,0.022303132098943745,0.019473021079635,0.08219608450108518,0.088190109682589,-0.005994025181503826,-10.535632271292398,0.005388345055651939,0.0,0.0,1.0,,,0.0,1.0126973578262912,0.0,1.045866960982787
2010-05-28,0.0,cash,cash,False,1029.0400109141965,4281.09,0.005938272668390088,0.0039703013020149225,0.0738729063341983,0.07195010190948836,0.001922804424709934,-5.110513011849171,0.8645926945448656,0.0,0.0,1.0,,,0.0,1.0126973578262912,0.0,1.045866960982787
2010-05-31,0.0,cash,long_microcap_short_zz1000,True,999.0762146876804,4149.96,-0.029118203285309008,-0.03063004982375983,0.0007216524400728286,-0.007032194001459602,0.00775384644153243,5.8341988052163645,0.9874279993055827,0.0,0.0,1.0,,,0.0,1.0126973578262912,0.0,1.045866960982787
2010-06-01,-0.005244125690953371,long_microcap_short_zz1000,long_microcap_short_zz1000,True,972.8284423096956,4061.45,-0.026272042104605653,-0.02132791641365228,-0.022164833352295465,-0.025893351817163568,0.0037285184648681025,10.366599867776031,0.1367038987323908,0.0003,-0.0049441256909533715,1.0,,,-0.005244125690953371,1.0073866455949538,-0.026272042104605653,1.0183899001480314
2010-06-02,0.0005233932137844403,long_microcap_short_zz1000,long_microcap_short_zz1000,True,989.9364860877762,4129.53,0.017585879517936887,0.016762486304152446,-0.010704363741917855,-0.012714245070779562,0.002009881328861707,12.49488327870886,0.14485216846150017,0.0003,0.0008233932137844402,1.0,,,0.0005233932137844403,1.0079139049289154,0.017585879517936887,1.0362991822343184
2010-06-03,0.0034366298912041574,long_microcap_short_zz1000,long_microcap_short_zz1000,True,986.2928475527332,4098.9,-0.003680679100376061,-0.007417308991580218,-0.035849225599147494,-0.03875558140407498,0.002906355804927485,17.89965488524414,0.022125030162558696,0.0003,0.0037366298912041573,1.0,,,0.0034366298912041574,1.0113777319823543,-0.003680679100376061,1.0324848974925318
2010-06-04,-0.004946798618432646,long_microcap_short_zz1000,long_microcap_short_zz1000,True,989.9944203567188,4133.33,0.0037530159659682205,0.008399814584400866,-0.0379437049515593,-0.03451457455928286,-0.003429130392276436,17.331975329683964,0.12555442317863008,0.0003,-0.004646798618432646,1.0,,,-0.004946798618432646,1.0063746500150705,0.0037530159659682205,1.0363598297974423
2010-06-07,-0.0020429642165174285,long_microcap_short_zz1000,long_microcap_short_zz1000,True,984.985145237584,4119.62,-0.0050599023753384875,-0.003316938158821059,-0.014104098609235116,-0.007310913840133382,-0.006793184769101734,13.139540644918512,0.08908456992111144,0.0003,-0.0017429642165174286,1.0,,,-0.0020429642165174285,1.0043186626166796,-0.0050599023753384875,1.0311159502329448
2010-06-08,-0.0025478232717488832,long_microcap_short_zz1000,long_microcap_short_zz1000,True,997.3559358386764,4180.62,0.012559367682756672,0.014807190954505556,0.025212558003287366,0.02934173755678393,-0.004129179553496565,7.094184547667548,0.6275272538821447,0.0003,-0.0022478232717488833,1.0,,,-0.0025478232717488832,1.001759836155813,0.012559367682756672,1.0440661145754753
2010-06-09,-0.0027989962107921925,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1020.6955291685944,4288.9,0.023401468313608342,0.025900464524400535,0.031071733907270804,0.03859276963722258,-0.007521035729951775,1.616634839494037,0.9677172264753011,0.0003,-0.0024989962107921926,1.0,,,-0.0027989962107921925,0.9989559141702892,0.023401468313608342,1.0684987946730253
2010-06-10,0.0005473553425354386,long_microcap_short_zz1000,cash,False,1023.6975297595948,4297.88,0.0029411323016625968,0.0020937769591271582,0.037924519375429844,0.04854473151333294,-0.010620212137903096,-0.8797340652687868,0.8823454113346185,0.0003,0.0008473553425354385,1.0,,,0.0005473553425354386,0.9995026980268676,0.0029411323016625968,1.0716413909923257
2010-06-11,0.0,cash,long_microcap_short_zz1000,True,1021.608751349473,4277.14,-0.002040425369212673,-0.004825634964214842,0.03193384764871987,0.03479276999416947,-0.0028589223454495993,0.477714975238945,0.0891502299476412,0.0,0.0,1.0,,,0.0,0.9995026980268676,0.0,1.0716413909923257
2010-06-17,0.006732560469585225,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1017.9039574109268,4231.55,-0.0036264312865883497,-0.010658991756173575,0.03342061789713857,0.027169981697341195,0.006250636199797377,7.36548650189981,0.5624992429896082,0.0003,0.007032560469585225,1.0,,,0.006732560469585225,1.006231910380847,-0.0036264312865883497,1.067755157124028
2010-06-18,-0.00502890141402682,long_microcap_short_zz1000,long_microcap_short_zz1000,True,973.68571618399,4067.74,-0.043440484640031585,-0.038711583226004764,-0.023732971153154092,-0.02700077978864379,0.0032678086354896996,8.052929134614077,0.6185769134564204,0.0003,-0.00472890141402682,1.0,,,-0.00502890141402682,1.001171669303894,-0.043440484640031585,1.0213713556216673
2010-06-21,0.002743711161274665,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1000.9738836418852,4169.36,0.0280256421598144,0.024981930998539736,-0.01932177124629264,-0.02787194851826813,0.00855017727197549,10.442746230944536,0.5193571945190039,0.0003,0.003043711161274665,1.0,,,0.002743711161274665,1.003918595187315,0.0280256421598144,1.0499959437466047
2010-06-22,0.002885268145380782,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1013.3020440874692,4207.43,0.012316165933051071,0.009130897787670289,-0.010154841024737848,-0.02104525952329983,0.010890418498561982,16.360092257195046,0.45130051110499564,0.0003,0.003185268145380782,1.0,,,0.002885268145380782,1.0068151695305645,0.012316165933051071,1.0629278680188183
2010-06-23,-0.0005515556761529813,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1012.5895531596816,4205.53,-0.0007031377583267551,-0.0004515820821737737,-0.008828426907930953,-0.016742496153972164,0.007914069246041211,18.5399045724749,0.24640407898534755,0.0003,-0.00025155567615298136,1.0,,,-0.0005515556761529813,1.006259854908973,-0.0007031377583267551,1.0621804833004365
2010-06-24,-0.00010342607852801248,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1013.3616480949008,4207.91,0.0007624954581153531,0.0005659215366433656,-0.004462414437978457,-0.0055866053810070815,0.0011241909430286245,18.771173664596503,0.7763318138590786,0.0003,0.0001965739214719875,1.0,,,-0.00010342607852801248,1.0061557813981996,0.0007624954581153531,1.0629903910946519
2010-06-25,-0.002611116704004301,long_microcap_short_zz1000,long_microcap_short_zz1000,True,994.6196025267576,4139.81,-0.018494922916589496,-0.016183806212585194,0.021499633808751417,0.017717454901247542,0.0037821789075038748,15.432682663024725,0.02299143589664558,0.0003,-0.0023111167040043012,1.0,,,-0.002611116704004301,1.0035285912305603,-0.018494922916589496,1.0433304657502809
2010-06-28,0.006285889366488962,long_microcap_short_zz1000,long_microcap_short_zz1000,True,980.3589692492964,4053.19,-0.014337776212366204,-0.020923665578855166,-0.020594857397862154,-0.027862789492871687,0.007267932095009533,13.448427326936143,0.17473488378251478,0.0003,0.006585889366488962,1.0,,,0.006285889366488962,1.0098366609311442,-0.014337776212366204,1.0283714270168096
2010-06-29,0.002255282254302127,long_microcap_short_zz1000,long_microcap_short_zz1000,True,925.1240378278724,3814.47,-0.05634153728783631,-0.058896819542138434,-0.08702045631320687,-0.09339668158472048,0.0063762252715136025,11.597508504149783,0.6077797864348785,0.0003,0.002555282254302127,1.0,,,0.002255282254302127,1.0121141276322858,-0.05634153728783631,0.9704313999157966
