date,long_only_return,long_only_nav,holding,signal_on
2010-07-29,0.0,0.9940417504085043,cash,False
2010-07-30,0.0,0.9940417504085043,cash,True
2010-08-02,0.01901157405146292,1.0129400487566413,long_microcap_short_zz1000,True
2010-08-03,-0.0162573698841606,0.9964723077135249,long_microcap_short_zz1000,True
2010-08-04,0.011554094962740846,1.0079856433845884,long_microcap_short_zz1000,False
2010-08-05,0.0,1.0079856433845884,cash,False
2010-08-06,0.0,1.0079856433845884,cash,False
2010-08-09,0.0,1.0079856433845884,cash,False
2010-08-10,0.0,1.0079856433845884,cash,False
2010-08-11,0.0,1.0079856433845884,cash,False
2010-08-12,0.0,1.0079856433845884,cash,False
2010-08-13,0.0,1.0079856433845884,cash,False
2010-08-16,0.0,1.0079856433845884,cash,False
2010-08-17,0.0,1.0079856433845884,cash,False
2010-08-18,0.0,1.0079856433845884,cash,False
2010-08-19,0.0,1.0079856433845884,cash,True
2010-08-20,-0.018435022310751115,0.9894034055598767,long_microcap_short_zz1000,True
2010-08-23,0.013396960985669892,1.0026584043832514,long_microcap_short_zz1000,True
2010-08-24,0.01182103826772285,1.0145108677509198,long_microcap_short_zz1000,True
2010-08-25,-0.018714262324910247,0.9955250452403568,long_microcap_short_zz1000,True
2010-08-26,0.009208949384418519,1.0046927849928962,long_microcap_short_zz1000,True
2010-08-27,0.005642652378103907,1.0103619171254001,long_microcap_short_zz1000,True
2010-08-30,0.024068563746331817,1.0346798773345989,long_microcap_short_zz1000,True
2010-08-31,0.010407921667973774,1.0454487444493261,long_microcap_short_zz1000,True
2010-09-01,-0.011823867162608526,1.0330874973696413,long_microcap_short_zz1000,True
2010-09-02,0.023491359639864928,1.0573561273097996,long_microcap_short_zz1000,True
2010-09-03,0.013606372960298652,1.0717429091298336,long_microcap_short_zz1000,True
2010-09-06,-0.004954693274225375,1.0664327517462693,long_microcap_short_zz1000,True
2010-09-07,0.009048032601401745,1.0760818700512722,long_microcap_short_zz1000,True
2010-09-08,0.0061731759360077465,1.0827247127566468,long_microcap_short_zz1000,True
2010-09-09,-0.012975121702127002,1.0686762278387287,long_microcap_short_zz1000,True
2010-09-10,0.01143832478970297,1.0809000936277828,long_microcap_short_zz1000,True
2010-09-13,0.016238940513892297,1.098452765949665,long_microcap_short_zz1000,True
2010-09-14,0.0015151140231439708,1.1001170471391166,long_microcap_short_zz1000,False
2010-09-15,0.0,1.1001170471391166,cash,False
2010-09-16,0.0,1.1001170471391166,cash,False
2010-09-17,0.0,1.1001170471391166,cash,False
2010-09-20,0.0,1.1001170471391166,cash,False
2010-09-21,0.0,1.1001170471391166,cash,False
2010-09-27,0.0,1.1001170471391166,cash,False
2010-09-28,0.0,1.1001170471391166,cash,False
2010-09-29,0.0,1.1001170471391166,cash,False
2010-09-30,0.0,1.1001170471391166,cash,False
2010-10-08,0.0,1.1001170471391166,cash,False
2010-10-11,0.0,1.1001170471391166,cash,False
2010-10-12,0.0,1.1001170471391166,cash,False
2010-10-13,0.0,1.1001170471391166,cash,False
2010-10-14,0.0,1.1001170471391166,cash,False
2010-10-15,0.0,1.1001170471391166,cash,False
2010-10-18,0.0,1.1001170471391166,cash,False
2010-10-19,0.0,1.1001170471391166,cash,False
2010-10-20,0.0,1.1001170471391166,cash,False
2010-10-21,0.0,1.1001170471391166,cash,False
2010-10-22,0.0,1.1001170471391166,cash,False
2010-10-25,0.0,1.1001170471391166,cash,False
2010-10-26,0.0,1.1001170471391166,cash,False
2010-10-27,0.0,1.1001170471391166,cash,False
2010-10-28,0.0,1.1001170471391166,cash,False
2010-10-29,0.0,1.1001170471391166,cash,False
2010-11-01,0.0,1.1001170471391166,cash,False
2010-11-02,0.0,1.1001170471391166,cash,True
2010-11-03,-0.01024165715245684,1.0888500255147446,long_microcap_short_zz1000,True
2010-11-04,0.0193202027904833,1.1098868288161123,long_microcap_short_zz1000,True
2010-11-05,0.014254407686572268,1.1257076081600141,long_microcap_short_zz1000,True
2010-11-08,0.026344414703919794,1.1553637162247392,long_microcap_short_zz1000,True
2010-11-09,0.008305840824271549,1.1649599833458408,long_microcap_short_zz1000,True
2010-11-10,0.005749517021333528,1.1716579405992602,long_microcap_short_zz1000,True
2010-11-11,-0.012303899927210371,1.1572419785492054,long_microcap_short_zz1000,True
2010-11-12,-0.06117848573324269,1.0864436666746233,long_microcap_short_zz1000,True
2010-11-15,0.030073363481735615,1.119116681964959,long_microcap_short_zz1000,True
2010-11-16,-0.021500112303448837,1.0950555476220494,long_microcap_short_zz1000,True
2010-11-17,-0.027113531095846577,1.0653647249799196,long_microcap_short_zz1000,True
2010-11-18,0.01445781344696373,1.0807675694266552,long_microcap_short_zz1000,True
2010-11-19,0.02833105199863506,1.1113868516345202,long_microcap_short_zz1000,True
2010-11-22,0.017621355590561993,1.1309709945458473,long_microcap_short_zz1000,True
2010-11-23,-0.00986728905737455,1.119811376827157,long_microcap_short_zz1000,True
2010-11-24,0.02225115596559757,1.1447284744249886,long_microcap_short_zz1000,True
2010-11-25,0.006012945706320494,1.151611664590185,long_microcap_short_zz1000,True
2010-11-26,-0.0005672583299123346,1.1509584032806222,long_microcap_short_zz1000,False
2010-11-29,0.0,1.1509584032806222,cash,False
2010-11-30,0.0,1.1509584032806222,cash,False
2010-12-01,0.0,1.1509584032806222,cash,False
2010-12-02,0.0,1.1509584032806222,cash,False
2010-12-03,0.0,1.1509584032806222,cash,False
2010-12-06,0.0,1.1509584032806222,cash,False
2010-12-07,0.0,1.1509584032806222,cash,True
2010-12-08,-0.0042975374649505405,1.1460121164219241,long_microcap_short_zz1000,False
2010-12-09,0.0,1.1460121164219241,cash,False
2010-12-10,0.0,1.1460121164219241,cash,False
2010-12-13,0.0,1.1460121164219241,cash,False
2010-12-14,0.0,1.1460121164219241,cash,False
2010-12-15,0.0,1.1460121164219241,cash,False
2010-12-16,0.0,1.1460121164219241,cash,False
2010-12-17,0.0,1.1460121164219241,cash,False
2010-12-20,0.0,1.1460121164219241,cash,True
2010-12-21,0.012752883162885364,1.160627075045904,long_microcap_short_zz1000,True
2010-12-22,-0.007410251718482419,1.1520265362685278,long_microcap_short_zz1000,True
2010-12-23,-0.018209492489909218,1.1310487177081698,long_microcap_short_zz1000,True
2010-12-24,-0.018845507871262934,1.1097335301958187,long_microcap_short_zz1000,True
2010-12-27,-0.028751351811399872,1.0778271910522519,long_microcap_short_zz1000,True
2010-12-28,-0.020018434725977197,1.056250777782289,long_microcap_short_zz1000,True
2010-12-29,0.01615714610685992,1.0733167759244018,long_microcap_short_zz1000,True
2010-12-30,0.0039691980829232865,1.0775769828137702,long_microcap_short_zz1000,True
2010-12-31,0.017397675552446756,1.0963243175435486,long_microcap_short_zz1000,False
2011-01-04,0.0,1.0963243175435486,cash,False
2011-01-05,0.0,1.0963243175435486,cash,False
2011-01-06,0.0,1.0963243175435486,cash,False
2011-01-07,0.0,1.0963243175435486,cash,False
2011-01-10,0.0,1.0963243175435486,cash,False
2011-01-11,0.0,1.0963243175435486,cash,True
2011-01-12,0.009574054144482202,1.1068205859196232,long_microcap_short_zz1000,True
2011-01-13,0.0006125742933096312,1.1074985957578634,long_microcap_short_zz1000,True
2011-01-14,-0.018997748148075644,1.0864586163613081,long_microcap_short_zz1000,True
2011-01-17,-0.038960977639570515,1.0441291265029364,long_microcap_short_zz1000,True
2011-01-18,0.00550087211290351,1.0498727472971867,long_microcap_short_zz1000,True
2011-01-19,0.019249613483402817,1.0700823918894158,long_microcap_short_zz1000,True
2011-01-20,-0.03398938890932024,1.0337109453064708,long_microcap_short_zz1000,False
2011-01-21,0.0,1.0337109453064708,cash,False
2011-01-24,0.0,1.0337109453064708,cash,False
2011-01-25,0.0,1.0337109453064708,cash,False
2011-01-26,0.0,1.0337109453064708,cash,False
2011-01-27,0.0,1.0337109453064708,cash,False
2011-01-28,0.0,1.0337109453064708,cash,False
2011-01-31,0.0,1.0337109453064708,cash,False
2011-02-01,0.0,1.0337109453064708,cash,False
2011-02-09,0.0,1.0337109453064708,cash,False
2011-02-10,0.0,1.0337109453064708,cash,False
2011-02-11,0.0,1.0337109453064708,cash,False
2011-02-14,0.0,1.0337109453064708,cash,False
2011-02-15,0.0,1.0337109453064708,cash,False
2011-02-16,0.0,1.0337109453064708,cash,False
2011-02-17,0.0,1.0337109453064708,cash,False
2011-02-18,0.0,1.0337109453064708,cash,False
2011-02-21,0.0,1.0337109453064708,cash,False
2011-02-22,0.0,1.0337109453064708,cash,False
2011-02-23,0.0,1.0337109453064708,cash,False
2011-02-24,0.0,1.0337109453064708,cash,False
2011-02-25,0.0,1.0337109453064708,cash,True
2011-02-28,0.012646726177551804,1.0467840045785,long_microcap_short_zz1000,True
2011-03-01,0.004319026173164486,1.0513050920919245,long_microcap_short_zz1000,True
2011-03-02,0.001369267038909383,1.0527446095023636,long_microcap_short_zz1000,True
2011-03-03,-0.014043496710192005,1.0379603940421447,long_microcap_short_zz1000,True
2011-03-04,0.011574701083051808,1.0499744753392293,long_microcap_short_zz1000,True
2011-03-07,0.008830060840748777,1.0592458138377079,long_microcap_short_zz1000,True
2011-03-08,0.006175085132803293,1.0657867469147213,long_microcap_short_zz1000,True
2011-03-09,0.0023816527968334444,1.0683250809013387,long_microcap_short_zz1000,True
2011-03-10,-0.0011056164269276358,1.0671439231425954,long_microcap_short_zz1000,True
2011-03-11,0.0008447349598554865,1.0680453769216713,long_microcap_short_zz1000,True
2011-03-14,0.013648581810678406,1.0826226816261035,long_microcap_short_zz1000,True
2011-03-15,-0.011186137492955273,1.070512315456442,long_microcap_short_zz1000,True
2011-03-16,0.011441822754679531,1.0827609276265961,long_microcap_short_zz1000,True
2011-03-17,-0.018605247029118477,1.062615893094626,long_microcap_short_zz1000,True
2011-03-18,0.007933914830454247,1.0710465970879257,long_microcap_short_zz1000,True
2011-03-21,-0.004076424644878229,1.0666805563437436,long_microcap_short_zz1000,True
2011-03-22,0.0008857656620731014,1.0676253853529538,long_microcap_short_zz1000,True
2011-03-23,0.01169811426841827,1.0801145891066768,long_microcap_short_zz1000,False
2011-03-24,0.0,1.0801145891066768,cash,False
2011-03-25,0.0,1.0801145891066768,cash,False
2011-03-28,0.0,1.0801145891066768,cash,False
2011-03-29,0.0,1.0801145891066768,cash,False
2011-03-30,0.0,1.0801145891066768,cash,False
2011-03-31,0.0,1.0801145891066768,cash,False
2011-04-01,0.0,1.0801145891066768,cash,False
2011-04-06,0.0,1.0801145891066768,cash,False
2011-04-07,0.0,1.0801145891066768,cash,True
2011-04-08,0.01230725784950959,1.0934078378618297,long_microcap_short_zz1000,True
2011-04-11,-0.008722157520067553,1.0838709624663223,long_microcap_short_zz1000,True
2011-04-12,-9.124307787056196e-05,1.0837720667436923,long_microcap_short_zz1000,True
2011-04-13,0.011390185436128464,1.0961164315543992,long_microcap_short_zz1000,True
2011-04-14,-0.0018568229517027524,1.0940811374065504,long_microcap_short_zz1000,True
2011-04-15,-0.0004119696911976112,1.0936304091382278,long_microcap_short_zz1000,True
2011-04-18,0.006576441005936351,1.1008226050062235,long_microcap_short_zz1000,True
2011-04-19,-0.008497549209807054,1.0914683107489151,long_microcap_short_zz1000,True
2011-04-20,0.004203975692224748,1.096056816996137,long_microcap_short_zz1000,False
2011-04-21,0.0,1.096056816996137,cash,False
2011-04-22,0.0,1.096056816996137,cash,False
2011-04-25,0.0,1.096056816996137,cash,False
2011-04-26,0.0,1.096056816996137,cash,False
2011-04-27,0.0,1.096056816996137,cash,False
2011-04-28,0.0,1.096056816996137,cash,False
2011-04-29,0.0,1.096056816996137,cash,False
2011-05-03,0.0,1.096056816996137,cash,False
2011-05-04,0.0,1.096056816996137,cash,False
2011-05-05,0.0,1.096056816996137,cash,False
2011-05-06,0.0,1.096056816996137,cash,False
2011-05-09,0.0,1.096056816996137,cash,False
2011-05-10,0.0,1.096056816996137,cash,False
2011-05-11,0.0,1.096056816996137,cash,False
2011-05-12,0.0,1.096056816996137,cash,False
2011-05-13,0.0,1.096056816996137,cash,False
2011-05-16,0.0,1.096056816996137,cash,False
2011-05-17,0.0,1.096056816996137,cash,False
2011-05-18,0.0,1.096056816996137,cash,False
2011-05-19,0.0,1.096056816996137,cash,True
2011-05-20,-0.008757982981667078,1.0864575700459447,long_microcap_short_zz1000,True
2011-05-23,-0.045732147777136634,1.0367715318990147,long_microcap_short_zz1000,False
2011-05-24,0.0,1.0367715318990147,cash,False
2011-05-25,0.0,1.0367715318990147,cash,False
2011-05-26,0.0,1.0367715318990147,cash,False
2011-05-27,0.0,1.0367715318990147,cash,False
2011-05-30,0.0,1.0367715318990147,cash,False
2011-05-31,0.0,1.0367715318990147,cash,False
2011-06-01,0.0,1.0367715318990147,cash,False
2011-06-02,0.0,1.0367715318990147,cash,False
2011-06-03,0.0,1.0367715318990147,cash,False
2011-06-07,0.0,1.0367715318990147,cash,False
2011-06-08,0.0,1.0367715318990147,cash,False
2011-06-09,0.0,1.0367715318990147,cash,True
2011-06-10,-0.003215662343773351,1.033437624724791,long_microcap_short_zz1000,True
2011-06-13,-0.0014641596035153137,1.031924507101916,long_microcap_short_zz1000,True
2011-06-14,0.014993149618890644,1.047396305632295,long_microcap_short_zz1000,True
2011-06-15,-0.007999893984881767,1.03901724622708,long_microcap_short_zz1000,True
2011-06-16,-0.0269989475036696,1.0109648741407877,long_microcap_short_zz1000,True
2011-06-17,-0.016434035739804953,0.9943506412674706,long_microcap_short_zz1000,True
2011-06-20,-0.01259584966378291,0.9818259500769795,long_microcap_short_zz1000,True
2011-06-21,0.015539340727763529,0.9970828780505858,long_microcap_short_zz1000,True
2011-06-22,0.0009231696147224966,0.9980033546669622,long_microcap_short_zz1000,True
2011-06-23,0.020953579073967443,1.018915096875061,long_microcap_short_zz1000,True
2011-06-24,0.022355441788811437,1.0416933940109927,long_microcap_short_zz1000,True
2011-06-27,0.01515326563358732,1.0574784507191943,long_microcap_short_zz1000,True
2011-06-28,0.0020749662385075585,1.059672682802386,long_microcap_short_zz1000,True
2011-06-29,-0.009251060960993485,1.0498695862150815,long_microcap_short_zz1000,True
2011-06-30,0.011733524685628272,1.0621882569216266,long_microcap_short_zz1000,True
2011-07-01,0.0035736805396422433,1.0659841784248238,long_microcap_short_zz1000,True
2011-07-04,0.022171716366875538,1.0896188772804358,long_microcap_short_zz1000,True
2011-07-05,0.00853921419492809,1.0989233662643705,long_microcap_short_zz1000,False
2011-07-06,0.0,1.0989233662643705,cash,False
2011-07-07,0.0,1.0989233662643705,cash,False
2011-07-08,0.0,1.0989233662643705,cash,True
2011-07-11,0.008363547827149986,1.1081142643964952,long_microcap_short_zz1000,True
2011-07-12,-0.02040811673049403,1.085499739137966,long_microcap_short_zz1000,True
2011-07-13,0.022200955004667344,1.1095988700041461,long_microcap_short_zz1000,True
2011-07-14,0.015982073091645566,1.1273325602469597,long_microcap_short_zz1000,True
2011-07-15,0.010940777027195203,1.1396664544241188,long_microcap_short_zz1000,True
2011-07-18,-0.0029022730502208383,1.136358831187203,long_microcap_short_zz1000,True
2011-07-19,-0.012439004647325946,1.1222236584050356,long_microcap_short_zz1000,True
2011-07-20,0.004483420753606637,1.127255059245317,long_microcap_short_zz1000,True
2011-07-21,-0.012461254305585756,1.113208047284803,long_microcap_short_zz1000,True
2011-07-22,0.005142161740438134,1.1189323431146987,long_microcap_short_zz1000,True
2011-07-25,-0.045002705305146384,1.0685773606211109,long_microcap_short_zz1000,True
2011-07-26,0.00454754575040317,1.0734367650563805,long_microcap_short_zz1000,True
2011-07-27,0.019156723806694975,1.0940002966885178,long_microcap_short_zz1000,False
2011-07-28,0.0,1.0940002966885178,cash,False
2011-07-29,0.0,1.0940002966885178,cash,True
2011-08-01,0.009781371494504754,1.1047011200055266,long_microcap_short_zz1000,True
2011-08-02,-0.0031613757740507342,1.1012087446471743,long_microcap_short_zz1000,True
2011-08-03,0.007615608061795065,1.1095951188406286,long_microcap_short_zz1000,True
2011-08-04,0.003932559263376545,1.1139586674038227,long_microcap_short_zz1000,True
2011-08-05,-0.024370868999860185,1.0868105266492654,long_microcap_short_zz1000,True
2011-08-08,-0.0588877797118984,1.0228106677673712,long_microcap_short_zz1000,True
2011-08-09,-0.009404165292261402,1.0131919871849986,long_microcap_short_zz1000,False
2011-08-10,0.0,1.0131919871849986,cash,False
2011-08-11,0.0,1.0131919871849986,cash,False
2011-08-12,0.0,1.0131919871849986,cash,False
2011-08-15,0.0,1.0131919871849986,cash,False
2011-08-16,0.0,1.0131919871849986,cash,False
2011-08-17,0.0,1.0131919871849986,cash,True
2011-08-18,-0.016618087478029953,0.9963546741099193,long_microcap_short_zz1000,True
2011-08-19,-0.005801227144387799,0.9905745943290352,long_microcap_short_zz1000,True
2011-08-22,0.006504517955503664,0.9970178045641142,long_microcap_short_zz1000,True
2011-08-23,0.02645804534504559,1.0233969468470894,long_microcap_short_zz1000,True
2011-08-24,0.00014877544054203717,1.023549203178706,long_microcap_short_zz1000,True
2011-08-25,0.012504742734021246,1.036348422640068,long_microcap_short_zz1000,True
2011-08-26,0.008405472078325982,1.0450594203699863,long_microcap_short_zz1000,True
2011-08-29,-0.00442825229491095,1.0404316335934147,long_microcap_short_zz1000,True
2011-08-30,-0.013007840186629371,1.0268978651785179,long_microcap_short_zz1000,True
2011-08-31,-0.002000945911667551,1.0248430980934888,long_microcap_short_zz1000,True
2011-09-01,-0.002523124382816544,1.022257291484128,long_microcap_short_zz1000,False
2011-09-02,0.0,1.022257291484128,cash,False
2011-09-05,0.0,1.022257291484128,cash,False
2011-09-06,0.0,1.022257291484128,cash,False
2011-09-07,0.0,1.022257291484128,cash,False
2011-09-08,0.0,1.022257291484128,cash,False
2011-09-09,0.0,1.022257291484128,cash,False
2011-09-13,0.0,1.022257291484128,cash,False
2011-09-14,0.0,1.022257291484128,cash,False
2011-09-15,0.0,1.022257291484128,cash,False
2011-09-16,0.0,1.022257291484128,cash,False
2011-09-19,0.0,1.022257291484128,cash,False
2011-09-20,0.0,1.022257291484128,cash,False
2011-09-21,0.0,1.022257291484128,cash,False
2011-09-22,0.0,1.022257291484128,cash,False
2011-09-23,0.0,1.022257291484128,cash,False
2011-09-26,0.0,1.022257291484128,cash,False
2011-09-27,0.0,1.022257291484128,cash,False
2011-09-28,0.0,1.022257291484128,cash,False
2011-09-29,0.0,1.022257291484128,cash,True
2011-09-30,-0.004043559032540722,1.0181237337795666,long_microcap_short_zz1000,True
2011-10-10,-0.0016717379545874156,1.016421697691341,long_microcap_short_zz1000,True
2011-10-11,0.0005391592412744561,1.0169697108426832,long_microcap_short_zz1000,True
2011-10-12,0.03482754822608514,1.0523882724915246,long_microcap_short_zz1000,True
2011-10-13,0.014850510929039773,1.0680167760337533,long_microcap_short_zz1000,True
2011-10-14,-0.004366405000825968,1.0633533822419134,long_microcap_short_zz1000,True
2011-10-17,0.010156721411297642,1.0741535663071056,long_microcap_short_zz1000,True
2011-10-18,-0.029877706619429123,1.0420603211887685,long_microcap_short_zz1000,True
2011-10-19,-0.002249162081540357,1.0397165586276729,long_microcap_short_zz1000,True
2011-10-20,-0.03146513024684405,1.0070017416906527,long_microcap_short_zz1000,True
2011-10-21,-0.02115592836614122,0.9856976849788658,long_microcap_short_zz1000,True
2011-10-24,0.016636523081381416,1.002096267266281,long_microcap_short_zz1000,True
2011-10-25,0.02702333638123311,1.0291762517829959,long_microcap_short_zz1000,True
2011-10-26,0.00931542329765378,1.038763464216247,long_microcap_short_zz1000,True
2011-10-27,0.002539494648907681,1.0414013984751052,long_microcap_short_zz1000,False
2011-10-28,0.0,1.0414013984751052,cash,False
2011-10-31,0.0,1.0414013984751052,cash,False
2011-11-01,0.0,1.0414013984751052,cash,False
2011-11-02,0.0,1.0414013984751052,cash,True
2011-11-03,0.005550967062752932,1.0471821833371453,long_microcap_short_zz1000,True
2011-11-04,0.008974943426464987,1.0565805841897982,long_microcap_short_zz1000,True
2011-11-07,-0.0005748735632716828,1.0559731839444813,long_microcap_short_zz1000,True
2011-11-08,-0.013916648460257086,1.0412775763600675,long_microcap_short_zz1000,True
2011-11-09,0.020701352332773926,1.0628334303445142,long_microcap_short_zz1000,True
2011-11-10,-0.009048263498678377,1.0532166334115527,long_microcap_short_zz1000,True
2011-11-11,0.0023892541587362537,1.0557330356329815,long_microcap_short_zz1000,True
2011-11-14,0.027676844102019427,1.0849523942735473,long_microcap_short_zz1000,True
2011-11-15,0.007455107650997883,1.0930408311690645,long_microcap_short_zz1000,True
2011-11-16,-0.026388978788907447,1.0641965998599343,long_microcap_short_zz1000,True
2011-11-17,0.005041763650505349,1.0695620275940996,long_microcap_short_zz1000,True
