date,baseline_v1.1,reference_3_6,best_practical_scan
2016-07-25,1.0526266265349467,1.0498335522067723,1.0498335522067717
2016-07-26,1.0515808154300876,1.0487905160917106,1.04879051609171
2016-07-27,1.059594173832502,1.0567826115837329,1.0567826115837324
2016-07-28,1.0625347183501235,1.0597153535632122,1.0597153535632118
2016-07-29,1.067559339328728,1.0647266420462191,1.0647266420462187
2016-08-01,1.0729721184464185,1.0701250587166595,1.0701250587166589
2016-08-02,1.073041977912963,1.0701947328157835,1.0701947328157828
2016-08-03,1.0779002431206983,1.0750401069418292,1.0750401069418287
2016-08-04,1.076958776794836,1.0741011387338744,1.074101138733874
2016-08-05,1.0800481486386058,1.0771823131361493,1.0771823131361487
2016-08-08,1.078657452655682,1.0757953072719726,1.0757953072719721
2016-08-09,1.0743082733989762,1.0714576682714454,1.0714576682714447
2016-08-10,1.0770295896861155,1.0741717637278847,1.0741717637278843
2016-08-11,1.0800937404709505,1.077227783993617,1.0772277839936166
2016-08-12,1.0782481254602496,1.0753870661988674,1.075387066198867
2016-08-15,1.0705260262969483,1.0676854571090537,1.0676854571090533
2016-08-16,1.068297743412185,1.0654630868238428,1.0654630868238426
2016-08-17,1.0677966995134078,1.0649633724115293,1.0649633724115288
2016-08-18,1.0702461290565568,1.067406302557263,1.0674063025572629
2016-08-19,1.0719691662280508,1.0691247677649012,1.069124767764901
2016-08-22,1.080367869627251,1.0775011857665417,1.0775011857665415
2016-08-23,1.0833691673505363,1.0804945197471185,1.0804945197471183
2016-08-24,1.088269300295329,1.0853816505169822,1.0853816505169822
2016-08-25,1.0917019357308737,1.0888051776840573,1.088805177684057
2016-08-26,1.0985864564391201,1.095671430777209,1.0956714307772089
2016-08-29,1.108687666921963,1.105745838373851,1.1057458383738508
2016-08-30,1.1110260940809764,1.1080780606728489,1.1080780606728486
2016-08-31,1.1147122574815869,1.1117544430854964,1.111754443085496
2016-09-01,1.12064619495308,1.1176726352509152,1.117672635250915
2016-09-02,1.1254902557989093,1.122503842705379,1.1225038427053786
2016-09-05,1.1242248848626633,1.1212418293462536,1.1212418293462532
2016-09-06,1.1198266834397825,1.1168552982565896,1.1168552982565891
2016-09-07,1.1260199616648094,1.1230321430322039,1.1230321430322034
2016-09-08,1.1311108913629009,1.128109564288947,1.1281095642889465
2016-09-09,1.132055973466448,1.129052138680362,1.1290521386803618
2016-09-12,1.131345728548368,1.1283437783496537,1.1283437783496533
2016-09-13,1.1375184581029238,1.1345001289793195,1.134500128979319
2016-09-14,1.146386364071834,1.1433445045530428,1.1433445045530424
2016-09-19,1.148908325648135,1.1458597742730314,1.145859774273031
2016-09-20,1.1537608395334076,1.150699412337364,1.1506994123373635
2016-09-21,1.1560639545631592,1.1529964162054727,1.1529964162054722
2016-09-22,1.1577652167841177,1.15469316424095,1.1546931642409495
2016-09-23,1.1666575908651298,1.1635619430022766,1.1635619430022761
2016-09-26,1.1743756879160672,1.1712595605990639,1.1712595605990634
2016-09-27,1.1767136312108373,1.1735913003177199,1.1735913003177194
2016-09-28,1.1789825727538434,1.1758542213761438,1.1758542213761434
2016-09-29,1.1873812495307636,1.1842306128261448,1.1842306128261444
2016-09-30,1.188494529463256,1.1853409387448195,1.185340938744819
2016-10-10,1.182362642412425,1.1792253222460278,1.1792253222460274
2016-10-11,1.1843815015847095,1.1812388245105692,1.1812388245105687
2016-10-12,1.1817247103819628,1.1785890829255279,1.1785890829255274
2016-10-13,1.1866339439273796,1.183485290148181,1.1834852901481807
2016-10-14,1.187512862284893,1.1843618763546364,1.184361876354636
2016-10-17,1.1880002358121993,1.1848479566688954,1.184847956668895
2016-10-18,1.1897117146165062,1.1865548941787007,1.1865548941787
2016-10-19,1.1989670393733174,1.1957856605504913,1.1957856605504908
2016-10-20,1.201439263115879,1.1982513244127546,1.1982513244127542
2016-10-21,1.2057591329753534,1.2025597317865753,1.2025597317865748
2016-10-24,1.2083326308500815,1.205126401056871,1.2051264010568705
2016-10-25,1.2137362325814505,1.2105156646925703,1.2105156646925699
2016-10-26,1.2175192881884327,1.2142886822146024,1.214288682214602
2016-10-27,1.2242844699413895,1.221035913010398,1.2210359130103976
2016-10-28,1.219978493957279,1.2167413626454726,1.2167413626454724
2016-10-31,1.2230140559338605,1.2197688699614417,1.2197688699614413
2016-11-01,1.2304574173659273,1.227192480931942,1.2271924809319414
2016-11-02,1.2415357216109466,1.2382413896378341,1.2382413896378337
2016-11-03,1.2445733267881889,1.2412709347329678,1.2412709347329673
2016-11-04,1.2543620895980097,1.251033723715584,1.2510337237155835
2016-11-07,1.2634237887297257,1.2600713782349213,1.2600713782349209
2016-11-08,1.2654978279664926,1.262139914147336,1.2621399141473355
2016-11-09,1.2687938805909793,1.265427220916704,1.2654272209167035
2016-11-10,1.2773732416115526,1.2739838171768056,1.2739838171768052
2016-11-11,1.2898616468659363,1.2864390852833762,1.2864390852833756
2016-11-14,1.2961634172091758,1.292724134300626,1.2927241343006255
2016-11-15,1.3008414912375925,1.2973897953725917,1.2973897953725912
2016-11-16,1.30245574043713,1.2989997612698785,1.298999761269878
2016-11-17,1.3075252907004726,1.3040558598207723,1.3040558598207719
2016-11-18,1.3084087225878718,1.3049369475807637,1.3049369475807633
2016-11-21,1.3137259287881737,1.3102400449301574,1.310240044930157
2016-11-22,1.319100187070318,1.3156000429775117,1.3156000429775112
2016-11-23,1.322257416472262,1.3187488948824702,1.3187488948824695
2016-11-24,1.3243369134208736,1.3208228740250563,1.3208228740250556
2016-11-25,1.324295008524692,1.3207810803207132,1.3207810803207125
2016-11-28,1.3262711665083933,1.322751994701418,1.3227519947014175
2016-11-29,1.3180237856932187,1.3145264977594504,1.3145264977594502
2016-11-30,1.312838654419831,1.3093551248849884,1.3093551248849882
2016-12-01,1.318857310594415,1.3153578109580877,1.3153578109580872
2016-12-02,1.3161865801251547,1.312694167093444,1.3126941670934436
2016-12-05,1.319817039078419,1.3163149928667697,1.316314992866769
2016-12-06,1.324152842355297,1.3206392913797367,1.3206392913797362
2016-12-07,1.3289476640815325,1.325421390367316,1.3254213903673155
2016-12-08,1.3324827833750301,1.3289471294582833,1.328947129458283
2016-12-09,1.3415645998294077,1.3380048479203124,1.3380048479203124
2016-12-12,1.341123463794238,1.337564882410098,1.337564882410098
2016-12-13,1.3433630196045174,1.3397984957088713,1.339798495708871
2016-12-14,1.3527562230733836,1.3491667749407794,1.349166774940779
2016-12-15,1.3589509782886349,1.3553450927875235,1.355345092787523
2016-12-16,1.3697469089150571,1.3661123771343235,1.366112377134323
2016-12-19,1.3810395317846291,1.377375035784637,1.3773750357846366
2016-12-20,1.3891283498345366,1.3854423906970263,1.3854423906970261
2016-12-21,1.393253061093449,1.3895561573105746,1.3895561573105744
2016-12-22,1.3926650280837973,1.388969684607172,1.3889696846071717
2016-12-23,1.3952167646476772,1.391514650308802,1.3915146503088018
2016-12-26,1.4043698906409259,1.4006434890946118,1.4006434890946116
2016-12-27,1.420724014110483,1.4169542179917047,1.416954217991705
2016-12-28,1.4326514032073847,1.4288499585596324,1.4288499585596326
2016-12-29,1.4415492518855608,1.4377241973916461,1.4377241973916461
2016-12-30,1.4461606442630377,1.4423233537479716,1.4423233537479718
2017-01-03,1.4580662132427582,1.454197332096939,1.4541973320969395
2017-01-04,1.4575348222809397,1.4536673511454854,1.4536673511454858
2017-01-05,1.4648825646126302,1.460995596734495,1.4609955967344956
2017-01-06,1.4657176256131466,1.4618284419565157,1.4618284419565164
2017-01-09,1.4672591844258573,1.463365910346054,1.4633659103460543
2017-01-10,1.4778780331992485,1.4739565827146726,1.4739565827146732
2017-01-11,1.470413325321257,1.466511681939614,1.4665116819396145
2017-01-12,1.4710387869553563,1.4671354839531134,1.4671354839531137
2017-01-13,1.4634487031838184,1.4595655399610534,1.4595655399610536
2017-01-16,1.4444293614438293,1.440596664771894,1.4405966647718942
2017-01-17,1.4437017443642204,1.4398709783755248,1.4398709783755252
2017-01-18,1.4412144216787732,1.437390255634411,1.4373902556344114
2017-01-19,1.4424844101037637,1.438656874230083,1.4386568742300838
2017-01-20,1.4557309532555844,1.4518682685659023,1.451868268565903
2017-01-23,1.4661698224763204,1.4622794389455673,1.462279438945568
2017-01-24,1.467947311589687,1.4640522116104935,1.4640522116104941
2017-01-25,1.4731907590257292,1.4692817459095737,1.4692817459095744
2017-01-26,1.4763024155269056,1.472385145838408,1.4723851458384085
2017-02-03,1.4720978525390995,1.4681917393771864,1.468191739377187
2017-02-06,1.4867592979940136,1.4828142816675007,1.4828142816675014
2017-02-07,1.4865739826387154,1.4826294580340995,1.4826294580341
2017-02-08,1.4948876901755699,1.4909211057042284,1.4909211057042289
2017-02-09,1.496375312350253,1.492404780572999,1.4924047805729994
2017-02-10,1.4956754308460203,1.4917067561575128,1.491706756157513
2017-02-13,1.500642442251019,1.4966605879300632,1.4966605879300632
2017-02-14,1.505647967453515,1.501652831306326,1.5016528313063262
2017-02-15,1.5102071689939878,1.5061999353105417,1.506199935310542
2017-02-16,1.5079096461568438,1.5039085087965318,1.5039085087965323
2017-02-17,1.5131258629985174,1.5091108847558037,1.5091108847558041
2017-02-20,1.5093019441024995,1.5052971123727394,1.5052971123727399
2017-02-21,1.5166614652618542,1.512637105535082,1.5126371055350827
2017-02-22,1.523112610973946,1.5190711335636367,1.5190711335636373
2017-02-23,1.534599642266867,1.5305276847875549,1.5305276847875555
2017-02-24,1.5416563291027587,1.537565647177051,1.5375656471770516
2017-02-27,1.549766961186457,1.545654758241152,1.5456547582411528
2017-02-28,1.5549328647722493,1.550806954447401,1.550806954447402
2017-03-01,1.5620310737138936,1.55788632876652,1.557886328766521
2017-03-02,1.5661485956291936,1.5619929251128977,1.561992925112899
2017-03-03,1.5617002792861105,1.557556412079619,1.5575564120796204
2017-03-06,1.567807592002942,1.563647519450762,1.5636475194507635
2017-03-07,1.5736241110661595,1.569448604769796,1.5694486047697978
2017-03-08,1.5721897760137868,1.5680180756295214,1.568018075629523
2017-03-09,1.577183549299331,1.5729985982717578,1.5729985982717594
2017-03-10,1.5690228547874507,1.5648595576167788,1.5648595576167803
2017-03-13,1.5668950086526738,1.562737357579358,1.5627373575793595
2017-03-14,1.5708294153720312,1.566661324613715,1.5666613246137164
2017-03-15,1.5728871727814968,1.5687136219015676,1.5687136219015692
2017-03-16,1.574760930559423,1.5705824077885928,1.5705824077885941
2017-03-17,1.5822304639324447,1.5780321212545538,1.5780321212545554
2017-03-20,1.5890678432171765,1.5848513580108041,1.5848513580108057
2017-03-21,1.5902483937360727,1.5860287760178824,1.586028776017884
2017-03-22,1.5871746394441637,1.5829631777273392,1.5829631777273407
2017-03-23,1.5854513557552343,1.5812444666563834,1.5812444666563847
2017-03-24,1.5835834832309024,1.5793815504068258,1.5793815504068272
2017-03-27,1.5790126163528757,1.5748228120182488,1.5748228120182504
2017-03-28,1.5868261444568668,1.5826156074481754,1.5826156074481768
2017-03-29,1.577553798875656,1.573367865415604,1.5733678654156054
2017-03-30,1.5637487705486763,1.5595994678076732,1.5595994678076743
2017-03-31,1.5610983272202992,1.5569560572533414,1.5569560572533425
2017-04-05,1.556415032238638,1.5522851890815812,1.5522851890815823
2017-04-06,1.5537692894673794,1.5496464666117542,1.5496464666117555
2017-04-07,1.5476637839111065,1.5435571616059902,1.5435571616059915
2017-04-10,1.543020792559373,1.538926490121172,1.5389264901211737
2017-04-11,1.543020792559373,1.538926490121172,1.5389264901211737
2017-04-12,1.543020792559373,1.538926490121172,1.5389264901211737
2017-04-13,1.543020792559373,1.538926490121172,1.5389264901211737
2017-04-14,1.543020792559373,1.538926490121172,1.5389264901211737
2017-04-17,1.543020792559373,1.538926490121172,1.5389264901211737
2017-04-18,1.543020792559373,1.538926490121172,1.5389264901211737
2017-04-19,1.543020792559373,1.538926490121172,1.5389264901211737
2017-04-20,1.543020792559373,1.538926490121172,1.5389264901211737
2017-04-21,1.543020792559373,1.538926490121172,1.5389264901211737
2017-04-24,1.543020792559373,1.538926490121172,1.5389264901211737
2017-04-25,1.543020792559373,1.538926490121172,1.5389264901211737
2017-04-26,1.543020792559373,1.538926490121172,1.5389264901211737
2017-04-27,1.543020792559373,1.538926490121172,1.5389264901211737
2017-04-28,1.543020792559373,1.538926490121172,1.5389264901211737
2017-05-02,1.543020792559373,1.538926490121172,1.5389264901211737
2017-05-03,1.543020792559373,1.538926490121172,1.5389264901211737
2017-05-04,1.543020792559373,1.538926490121172,1.5389264901211737
2017-05-05,1.543020792559373,1.538926490121172,1.5389264901211737
2017-05-08,1.543020792559373,1.538926490121172,1.5389264901211737
2017-05-09,1.543020792559373,1.538926490121172,1.5389264901211737
2017-05-10,1.543020792559373,1.538926490121172,1.5389264901211737
2017-05-11,1.5423486826265749,1.5382561635871133,1.538256163587115
2017-05-12,1.5432017234877553,1.5389331766703842,1.538933176670386
2017-05-15,1.5472440630397477,1.542918166982676,1.5429181669826777
2017-05-16,1.5660033435851313,1.5616249989844309,1.5616249989844326
2017-05-17,1.5739007642611005,1.5695003394845704,1.569500339484572
2017-05-18,1.5829503261412508,1.5785245999497786,1.57852459994978
2017-05-19,1.57115357565156,1.5667608316622166,1.566760831662218
2017-05-22,1.5412839850535407,1.5369747526104884,1.5369747526104898
2017-05-23,1.528349944964404,1.5259654469224933,1.5259654469224944
2017-05-24,1.5375984742701745,1.5338144318828169,1.533814431882818
2017-05-25,1.5374215449814155,1.5336644120981313,1.5336644120981324
2017-05-26,1.5418698597216922,1.5374362394985324,1.5374362394985337
2017-05-31,1.5431583507482767,1.5385283075924392,1.5385283075924405
2017-06-01,1.513761171438804,1.5091731747940453,1.5091731747940467
2017-06-02,1.5092198879244876,1.5052795080030767,1.5052795080030779
2017-06-05,1.51001617058686,1.5059545811228134,1.5059545811228148
2017-06-06,1.5054861220750995,1.5021143969409503,1.5021143969409516
2017-06-07,1.5054861220750995,1.5021143969409503,1.5021143969409516
2017-06-08,1.4943403268559399,1.4926616890509354,1.4926616890509368
2017-06-09,1.489857305875372,1.4888554017438556,1.4888554017438569
2017-06-12,1.489857305875372,1.4888107360818033,1.4888554017438569
2017-06-13,1.489857305875372,1.4888107360818033,1.4888554017438569
2017-06-14,1.489857305875372,1.4888107360818033,1.4888554017438569
2017-06-15,1.489857305875372,1.4888107360818033,1.4888554017438569
2017-06-16,1.4843311286274128,1.4849451293631832,1.4841613099056346
2017-06-19,1.4833858710166945,1.4842831753284194,1.4833579328594586
2017-06-20,1.4801148527509216,1.4819920774886335,1.4805776196990827
2017-06-21,1.4814120074336365,1.4829012373904085,1.4816805459082238
2017-06-22,1.4693142124650347,1.4744242677647879,1.4713955561424434
2017-06-23,1.4649062698276396,1.4713279768024818,1.4676434974742802
2017-06-26,1.4605764640288643,1.4682838263500255,1.4639562857131825
2017-06-27,1.4562049260566445,1.4652076019541964,1.4602318799372875
2017-06-28,1.449454859463483,1.4604533437475948,1.454478456832844
2017-06-29,1.4451064948850927,1.4573863917257248,1.4515840447037465
2017-06-30,1.4451064948850927,1.4573863917257248,1.4515840447037465
2017-07-03,1.4410317099901686,1.4545098042539615,1.448923562383582
2017-07-04,1.4360277678938644,1.4509742831741856,1.44565318726788
2017-07-05,1.4426198017224967,1.4556367348628683,1.4499667295984684
2017-07-06,1.4514438433036663,1.4618692982465955,1.455731566843672
2017-07-07,1.4641781765048867,1.4708473593534541,1.4640333355211246
2017-07-10,1.4397345619581876,1.4536588924440361,1.4431997571545594
2017-07-11,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-07-12,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-07-13,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-07-14,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-07-17,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-07-18,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-07-19,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-07-20,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-07-21,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-07-24,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-07-25,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-07-26,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-07-27,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-07-28,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-07-31,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-08-01,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-08-02,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-08-03,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-08-04,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-08-07,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-08-08,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-08-09,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-08-10,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-08-11,1.4354153582723128,1.4506062087699036,1.4403277896378217
2017-08-14,1.4323745979046654,1.4484551504784553,1.438344531229694
2017-08-15,1.441906657793218,1.4552025005657216,1.4445661935314908
2017-08-16,1.4620871449243837,1.4694591007582722,1.4577077045015159
2017-08-17,1.4574657313014734,1.466207800156191,1.454712783389136
2017-08-18,1.4516583612932372,1.46211825779844,1.450945122932482
2017-08-21,1.4473033862093576,1.4590478094570631,1.4481157799427633
2017-08-22,1.4431805287816206,1.4561383902508533,1.4454344183694459
2017-08-23,1.4674583004764061,1.4732854181400514,1.4612396152737304
2017-08-24,1.4682271214348472,1.4738257298441761,1.4618318941595558
2017-08-25,1.4916966867705415,1.4903170710873077,1.4816941313104495
2017-08-28,1.520259877825937,1.5102928128909043,1.505810043072926
2017-08-29,1.525478982198288,1.5146546581382196,1.5102041160272979
2017-08-30,1.5113906847751672,1.5027645765761297,1.4983489713456446
2017-08-31,1.5503231539973024,1.5356683027819145,1.5311560158304192
2017-09-01,1.5459541007908228,1.5319897122704458,1.5274882341999663
2017-09-04,1.5367806893155718,1.5242627453446995,1.519783971586063
2017-09-05,1.5424387180857129,1.5290328951438341,1.5245401051522285
2017-09-06,1.5387854038676776,1.5259545673518462,1.521470822476496
2017-09-07,1.5411558383521657,1.527952636102208,1.5234630202588015
2017-09-08,1.5349329938896976,1.522708533163824,1.518234326180012
2017-09-11,1.540417259053492,1.5273330325959447,1.5228452373467456
2017-09-12,1.5161714774911481,1.506899169346176,1.502471415353506
2017-09-13,1.523729811330431,1.5132844628833344,1.5088379468463757
2017-09-14,1.5197747269024753,1.5099456868062016,1.5055089811662532
2017-09-15,1.5157847052461868,1.5065761028139166,1.5021492980945335
2017-09-18,1.5167060858203258,1.507354518414313,1.5029254264597567
2017-09-19,1.531004015023865,1.519432824904839,1.5149682430045213
2017-09-20,1.5402937873294427,1.5272694517932743,1.5227818433649047
2017-09-21,1.5458503860108428,1.5319526232557699,1.527451254164734
2017-09-22,1.5754174611428562,1.5568586910824687,1.5522841399607403
2017-09-25,1.580337815160747,1.5616743764687777,1.5570856753158926
2017-09-26,1.5486248177391597,1.5303359025050476,1.525839283859101
2017-09-27,1.562424321618631,1.5418810470103155,1.5373505050198486
2017-09-28,1.567124406971538,1.546473077646448,1.5412814645660529
2017-09-29,1.5731094373181775,1.5523792381649109,1.547121559266507
2017-10-09,1.5746869630797384,1.553935975529663,1.5486730241920306
2017-10-10,1.5930233715491333,1.5720307495708934,1.5667065139096183
2017-10-11,1.5890843788334428,1.5681436643077438,1.5628325936293943
2017-10-12,1.5908850082779358,1.5699205653287083,1.5646034765493866
2017-10-13,1.6056252339003025,1.5844665464786518,1.5791001926123795
2017-10-16,1.5815313510232158,1.560690169160027,1.555404342367446
2017-10-17,1.5975372887150077,1.5764851830164428,1.5711458608478537
2017-10-18,1.5926083380527518,1.5716211853233963,1.5662983367956573
2017-10-19,1.5905461740920877,1.569586196248711,1.5642702399280135
2017-10-20,1.5940773903262917,1.5730708786474095,1.5677431202227772
2017-10-23,1.600867928983033,1.5797719326088253,1.574421478705444
2017-10-24,1.5859314869746206,1.5650323207828085,1.5597317877648418
2017-10-25,1.6012383522866303,1.5801374745299375,1.5747857825901295
2017-10-26,1.605315595365265,1.5841609883135774,1.5787956693276213
2017-10-27,1.608548900490975,1.5873516854314853,1.5819755600262628
2017-10-30,1.5836538560086988,1.562784704094598,1.5574917834219542
2017-10-31,1.5904944919805442,1.569535195196247,1.5642194116085717
2017-11-01,1.5918042172197002,1.5708276610735308,1.5655075000950716
2017-11-02,1.5837218979193084,1.5628518493591608,1.5575587012754362
2017-11-03,1.5871047383463004,1.5661901112246799,1.560885656941712
2017-11-06,1.5983590789595583,1.5772961438329653,1.5719540750600238
2017-11-07,1.599011253147171,1.577939723767393,1.5725954752843927
2017-11-08,1.611297420534173,1.5900639858916585,1.5846786743258996
2017-11-09,1.6204781291842443,1.599123712546346,1.5937077170262497
2017-11-10,1.623535234218585,1.602140531511141,1.5967143184713681
2017-11-13,1.6234304547421854,1.602037132802895,1.5966112699592554
2017-11-14,1.6261096944732647,1.6046810659164643,1.5992462484623802
2017-11-15,1.6293894585004545,1.6079176097074477,1.6024718305581958
2017-11-16,1.6200507650969973,1.5987019801986517,1.5932874130236472
2017-11-17,1.5870745151722692,1.566160286327082,1.5608559330566314
2017-11-20,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-11-21,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-11-22,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-11-23,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-11-24,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-11-27,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-11-28,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-11-29,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-11-30,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-12-01,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-12-04,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-12-05,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-12-06,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-12-07,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-12-08,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-12-11,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-12-12,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-12-13,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-12-14,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-12-15,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-12-18,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-12-19,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-12-20,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-12-21,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-12-22,1.5823132916267524,1.5614618054681009,1.5561733652574616
