hedge_ratio,label,dd_moderate,dd_severe,scale_moderate,scale_severe,recover_dd,rebal_cost_bps,annual_return,annual_vol,sharpe,max_drawdown,total_return,start,end,days,latest_nav,avg_scale,min_scale,share_below_1,severe_share,n_scale_changes,annualized_turnover
0.5,dd5_8_sc85_65_rec2,0.05,0.08,0.85,0.65,0.02,2.0,0.23542902880728223,0.12650237410098739,1.8610641142539999,-0.19001457037382158,29.59680893567569,2010-02-02,2026-04-09,3928,30.59680893567569,0.853831466395112,0.65,0.5470977596741344,0.3205193482688391,128,1.4915987780040734
0.5,dd4_8_sc95_65_rec2,0.04,0.08,0.95,0.65,0.02,2.0,0.24096799761121557,0.1295511424241525,1.860022174272169,-0.19380222743959113,31.893620311167048,2010-02-02,2026-04-09,3928,32.89362031116705,0.870964867617108,0.65,0.5689918533604889,0.33528513238289204,136,1.6070773930753561
0.5,dd5_6_sc95_75_rec2,0.05,0.06,0.95,0.75,0.02,2.0,0.24362217723373836,0.13101586429185597,1.8594860901046018,-0.20083942495272963,33.05064628189426,2010-02-02,2026-04-09,3928,34.05064628189426,0.8907331975560081,0.75,0.5386965376782077,0.40427698574338083,137,1.4081975560081463
0.5,dd5_8_sc85_75_rec2,0.05,0.08,0.85,0.75,0.02,2.0,0.2430649451395428,0.13075402839985356,1.8589480424743459,-0.20340482378301591,32.80461300478697,2010-02-02,2026-04-09,3928,33.80461300478697,0.8887729124236251,0.75,0.539714867617108,0.30269857433808556,114,0.8821283095723015
0.5,dd5_6_sc85_75_rec3,0.05,0.06,0.85,0.75,0.03,2.0,0.2407619939836918,0.12953767500954927,1.8586252529694027,-0.20025926858993354,31.805378160559528,2010-02-02,2026-04-09,3928,32.80537816055953,0.8816064154786151,0.75,0.5190936863543788,0.39842158859470467,142,1.1836558044806518
0.5,dd5_6_sc85_75_rec2,0.05,0.06,0.85,0.75,0.02,2.0,0.23942899561795516,0.12884299108619457,1.8583005066824299,-0.20025926858993365,31.239731158774873,2010-02-02,2026-04-09,3928,32.23973115877487,0.8772530549898166,0.75,0.5465885947046843,0.3971486761710794,139,1.1323319755600814
0.5,dd4_6_sc85_70_rec3,0.04,0.06,0.85,0.7,0.03,2.0,0.23505932883992098,0.12653429826388424,1.8576728370493698,-0.19197404098848128,29.44899382919688,2010-02-02,2026-04-09,3928,30.44899382919688,0.8558426680244398,0.7,0.5595723014256619,0.40147657841140527,177,1.7706720977596744
0.5,dd3_6_sc90_70_rec3,0.03,0.06,0.9,0.7,0.03,2.0,0.23622972900558303,0.12719841653254185,1.8571750769015833,-0.18875775629900957,29.91925961124822,2010-02-02,2026-04-09,3928,30.91925961124822,0.8606924643584521,0.7,0.585030549898167,0.4040224032586558,238,2.2005091649694504
0.5,dd4_6_sc90_70_rec3,0.04,0.06,0.9,0.7,0.03,2.0,0.23692634866305617,0.12757392280500826,1.8571691099064878,-0.19226686014192249,30.20238669630432,2010-02-02,2026-04-09,3928,31.20238669630432,0.862958248472505,0.7,0.5608452138492872,0.40478615071283097,178,1.8540733197556012
0.5,dd4_6_sc85_75_rec2,0.04,0.06,0.85,0.75,0.02,2.0,0.2390280071720834,0.12871762476116969,1.856995167643826,-0.2002592685899333,31.071373565855907,2010-02-02,2026-04-09,3928,32.07137356585591,0.8731415478615071,0.75,0.5763747454175153,0.4040224032586558,162,1.279887983706721
0.5,dd4_6_sc90_70_rec2,0.04,0.06,0.9,0.7,0.02,2.0,0.23602212448355764,0.1271256304653048,1.8566053408716263,-0.19226686014192243,29.835350239346763,2010-02-02,2026-04-09,3928,30.835350239346763,0.8605142566191446,0.7,0.5832484725050916,0.40580448065173114,162,1.7642566191446034
0.5,dd4_6_sc85_75_rec3,0.04,0.06,0.85,0.75,0.03,2.0,0.24001561595892817,0.12928064410804654,1.8565471855039233,-0.2002592685899335,31.487521872215098,2010-02-02,2026-04-09,3928,32.4875218722151,0.8775203665987779,0.75,0.5519348268839104,0.39689409368635437,175,1.421028513238289
0.5,dd5_6_sc90_75_rec2,0.05,0.06,0.9,0.75,0.02,2.0,0.24121339653225937,0.12996337532558408,1.8560105562661164,-0.200549106860442,31.999028168196034,2010-02-02,2026-04-09,3928,32.999028168196034,0.8846614052953158,0.75,0.5389511201629328,0.4004582484725051,139,1.299134419551935
0.5,dd4_8_sc85_75_rec2,0.04,0.08,0.85,0.75,0.02,2.0,0.2418828522443599,0.13032810237930792,1.855953150766994,-0.20340482378301608,32.28819778146401,2010-02-02,2026-04-09,3928,33.28819778146401,0.8844068228105906,0.75,0.5705193482688391,0.30015274949083504,132,1.0425152749490834
0.5,dd5_8_sc85_65_rec3,0.05,0.08,0.85,0.65,0.03,2.0,0.23569415138197192,0.12701750863775,1.855603640078978,-0.19001457037382147,29.70322565235179,2010-02-02,2026-04-09,3928,30.70322565235179,0.8565554989816702,0.65,0.5180753564154786,0.32866598778004075,140,1.6070773930753564
0.5,dd5_8_sc95_65_rec3,0.05,0.08,0.95,0.65,0.03,2.0,0.2412082459844176,0.13005226779437848,1.8547023444895578,-0.19380222743959113,31.996812566450792,2010-02-02,2026-04-09,3928,32.99681256645079,0.8738543788187373,0.65,0.5096741344195519,0.33553971486761713,137,1.7418024439918534
0.5,dd4_8_sc85_75_rec3,0.04,0.08,0.85,0.75,0.03,2.0,0.24291523524746106,0.13099685861109686,1.854359240541998,-0.20340482378301594,32.7387967847743,2010-02-02,2026-04-09,3928,33.7387967847743,0.8873217922606925,0.75,0.5458248472505092,0.3080448065173116,154,1.2413951120162932
0.5,dd4_8_sc95_65_rec3,0.04,0.08,0.95,0.65,0.03,2.0,0.24085207338115566,0.12988835555889328,1.8543007365425441,-0.19380222743959102,31.8439365276436,2010-02-02,2026-04-09,3928,32.8439365276436,0.8721486761710795,0.65,0.5468431771894093,0.335030549898167,159,1.7161405295315681
0.5,dd3_8_sc95_65_rec2,0.03,0.08,0.95,0.65,0.02,2.0,0.23987187395403553,0.1293698944388472,1.8541552885584391,-0.19402616775344916,31.426639957333975,2010-02-02,2026-04-09,3928,32.426639957333975,0.8695010183299389,0.65,0.5967413441955194,0.33553971486761713,176,1.8316191446028514
0.5,dd5_6_sc95_75_rec3,0.05,0.06,0.95,0.75,0.03,2.0,0.24369763473674233,0.13144188231927903,1.8540333601187204,-0.20083942495272958,33.08409169866974,2010-02-02,2026-04-09,3928,34.08409169866974,0.8920570264765783,0.75,0.5173116089613035,0.40453156822810593,144,1.440274949083503
0.5,dd4_8_sc85_65_rec3,0.04,0.08,0.85,0.65,0.03,2.0,0.23457849485277604,0.12654480729565498,1.8537188515741687,-0.19001457037382163,29.25774682935423,2010-02-02,2026-04-09,3928,30.25774682935423,0.8524949083503055,0.65,0.5529531568228105,0.3228105906313646,174,1.9663441955193481
0.5,dd3_8_sc85_65_rec2,0.03,0.08,0.85,0.65,0.02,2.0,0.23213323087094784,0.12525217754819748,1.8533269074832823,-0.18608013703659929,28.302481832738387,2010-02-02,2026-04-09,3928,29.302481832738387,0.8448956211812626,0.65,0.6087067209775967,0.3189918533604888,182,2.0176680244399186
0.5,dd3_6_sc90_75_rec2,0.03,0.06,0.9,0.75,0.02,2.0,0.24013129574308034,0.12960759622673704,1.852756340940016,-0.19729723835294843,31.53659590008376,2010-02-02,2026-04-09,3928,32.53659590008376,0.8797606924643585,0.75,0.6020875763747454,0.40020366598778007,198,1.6070773930753564
0.5,dd3_8_sc85_75_rec2,0.03,0.08,0.85,0.75,0.02,2.0,0.23983869648866918,0.1294598452246414,1.852610715488622,-0.1995354324298592,31.41260285728822,2010-02-02,2026-04-09,3928,32.41260285728822,0.8795442973523422,0.75,0.6031059063136456,0.29989816700611,168,1.4017820773930756
0.5,dd3_6_sc85_75_rec3,0.03,0.06,0.85,0.75,0.03,2.0,0.2385435371432949,0.12877072294627193,1.8524671733249831,-0.19953543242985922,30.869065992526032,2010-02-02,2026-04-09,3928,31.869065992526032,0.8737398167006111,0.75,0.5786659877800407,0.39460285132382894,250,2.1010692464358454
0.5,dd3_8_sc90_65_rec2,0.03,0.08,0.9,0.65,0.02,2.0,0.23602325070577335,0.12747323036941446,1.8515514984737065,-0.1892914407859501,29.835804857727656,2010-02-02,2026-04-09,3928,30.835804857727656,0.8582866598778005,0.65,0.6031059063136456,0.32561099796334014,178,1.940682281059063
0.5,dd3_8_sc85_70_rec2,0.03,0.08,0.85,0.7,0.02,2.0,0.23573423773179458,0.1273355866098419,1.851283243026851,-0.19282861460026265,29.719345974735123,2010-02-02,2026-04-09,3928,30.719345974735123,0.8626400203665986,0.7,0.6046334012219959,0.31109979633401225,178,1.7129327902240328
0.5,dd4_8_sc85_65_rec2,0.04,0.08,0.85,0.65,0.02,2.0,0.23310688629153997,0.12592575456980043,1.8511454395322224,-0.1900145703738217,28.679407844066645,2010-02-02,2026-04-09,3928,29.679407844066645,0.848943482688391,0.65,0.5796843177189409,0.3205193482688391,154,1.7674643584521383
0.5,dd4_8_sc85_70_rec3,0.04,0.08,0.85,0.7,0.03,2.0,0.23820440753885985,0.12871390828873563,1.850650102275748,-0.19673042625528947,30.728163512476776,2010-02-02,2026-04-09,3928,31.728163512476776,0.8698192464358451,0.7,0.5486252545824847,0.31924643584521384,168,1.6167006109979634
0.5,dd4_6_sc90_65_rec2,0.04,0.06,0.9,0.65,0.02,2.0,0.22987357632777217,0.12423876202438662,1.8502564946892393,-0.18391751630952474,27.444948683807144,2010-02-02,2026-04-09,3928,28.444948683807144,0.8377291242362527,0.65,0.5891038696537678,0.4134419551934827,160,2.113900203665988
0.5,dd4_6_sc90_75_rec2,0.04,0.06,0.9,0.75,0.02,2.0,0.2406715879089789,0.13008468674203658,1.8501146748059656,-0.20054910686044203,31.76672266350338,2010-02-02,2026-04-09,3928,32.76672266350338,0.8824210794297352,0.75,0.5751018329938901,0.4004582484725051,160,1.4017820773930756
0.5,dd5_8_sc85_75_rec3,0.05,0.08,0.85,0.75,0.03,2.0,0.24291561209848744,0.1313185839064958,1.8498190040752591,-0.20340482378301603,32.73896230689316,2010-02-02,2026-04-09,3928,33.73896230689316,0.8920315682281058,0.75,0.5122199592668024,0.3113543788187373,130,1.0232688391038696
0.5,dd5_10_sc85_70_rec2,0.05,0.1,0.85,0.7,0.02,2.0,0.2409148539940893,0.13025230851379102,1.8496014139248933,-0.20145844507325467,31.870834825101134,2010-02-02,2026-04-09,3928,32.870834825101134,0.882917515274949,0.7,0.539969450101833,0.24058044806517312,124,1.193279022403259
0.5,dd3_8_sc95_65_rec3,0.03,0.08,0.95,0.65,0.03,2.0,0.23992923019855494,0.12975349636340525,1.8491157226821586,-0.19402616775344958,31.450920344334897,2010-02-02,2026-04-09,3928,32.4509203443349,0.8706466395112018,0.65,0.5707739307535642,0.3360488798370672,215,1.8957739307535644
0.5,dd4_6_sc90_65_rec3,0.04,0.06,0.9,0.65,0.03,2.0,0.230502061890423,0.12468329475972868,1.8487004400598548,-0.18391751630952474,27.68106314428362,2010-02-02,2026-04-09,3928,28.68106314428362,0.8396384928716906,0.65,0.5687372708757638,0.4139511201629328,183,2.2871181262729126
0.5,dd3_8_sc85_65_rec3,0.03,0.08,0.85,0.65,0.03,2.0,0.23339977290650116,0.12625292668506607,1.8486682173214843,-0.18608013703659962,28.79367842424785,2010-02-02,2026-04-09,3928,29.79367842424785,0.8500127291242362,0.65,0.5766293279022403,0.3174643584521385,242,2.6143075356415477
0.5,dd3_8_sc85_70_rec3,0.03,0.08,0.85,0.7,0.03,2.0,0.23687338278839487,0.1281432317736224,1.8485048293994562,-0.19282861460026265,30.180774633113277,2010-02-02,2026-04-09,3928,31.180774633113277,0.8664205702647656,0.7,0.5735743380855397,0.3169551934826884,236,2.2710794297352344
0.5,dd4_8_sc85_70_rec2,0.04,0.08,0.85,0.7,0.02,2.0,0.23684046051564822,0.12812582721020777,1.8484989769242963,-0.19673042625528975,30.167348189850976,2010-02-02,2026-04-09,3928,31.167348189850976,0.8669170061099796,0.7,0.574847250509165,0.31237270875763745,150,1.443482688391039
0.5,dd3_6_sc85_75_rec2,0.03,0.06,0.85,0.75,0.02,2.0,0.2364078584084337,0.12789952198198704,1.848387349264125,-0.19953543242985916,29.99142647339178,2010-02-02,2026-04-09,3928,30.99142647339178,0.8683426680244398,0.75,0.6076883910386965,0.405040733197556,206,1.6584012219959268
0.5,dd3_8_sc85_75_rec3,0.03,0.08,0.85,0.75,0.03,2.0,0.24073678801331266,0.13025286923264986,1.8482263725286776,-0.19953543242985924,31.794596385213424,2010-02-02,2026-04-09,3928,32.794596385213424,0.883617617107943,0.75,0.5715376782077393,0.3065173116089613,228,1.9663441955193484
0.5,dd5_10_sc85_75_rec2,0.05,0.1,0.85,0.75,0.02,2.0,0.24348077781994482,0.13175986308904786,1.8479131057945326,-0.2065367466035426,32.98805598649438,2010-02-02,2026-04-09,3928,33.98805598649438,0.8956211812627292,0.75,0.5386965376782077,0.23574338085539714,130,0.9911914460285133
0.5,dd4_6_sc95_75_rec2,0.04,0.06,0.95,0.75,0.02,2.0,0.2426272126127611,0.13133959608804588,1.847327232909347,-0.20083942495272955,32.61251281419246,2010-02-02,2026-04-09,3928,33.61251281419246,0.8901985743380855,0.75,0.5728105906313645,0.40580448065173114,152,1.421028513238289
0.5,dd4_6_sc90_75_rec3,0.04,0.06,0.9,0.75,0.03,2.0,0.2410819016183101,0.13053253863806555,1.846910388273154,-0.20054910686044203,31.942506923916937,2010-02-02,2026-04-09,3928,32.94250692391694,0.8846104887983707,0.75,0.5516802443991853,0.40147657841140527,177,1.5108452138492872
0.5,dd4_10_sc85_75_rec2,0.04,0.1,0.85,0.75,0.02,2.0,0.2425864571355938,0.131367375488147,1.8466263502195175,-0.2065367466035427,32.59467936921273,2010-02-02,2026-04-09,3928,33.59467936921273,0.891331466395112,0.75,0.5684826883910387,0.2339613034623218,142,1.1066700610997964
0.5,dd5_8_sc85_70_rec3,0.05,0.08,0.85,0.7,0.03,2.0,0.23856635568784168,0.12920072367200575,1.8464784786614354,-0.19673042625528964,30.878567751027305,2010-02-02,2026-04-09,3928,31.878567751027305,0.8748217922606922,0.7,0.5142566191446029,0.32026476578411406,150,1.4434826883910388
0.5,dd5_10_sc85_65_rec2,0.05,0.1,0.85,0.65,0.02,2.0,0.23764274574073752,0.1287005642022737,1.846477886198258,-0.1963589435783173,30.496087601930494,2010-02-02,2026-04-09,3928,31.496087601930494,0.8694628309572301,0.65,0.5440427698574338,0.24465376782077394,118,1.3568737270875764
0.5,dd4_6_sc95_65_rec2,0.04,0.06,0.95,0.65,0.02,2.0,0.23167145033977876,0.12554141618421666,1.8453786597391038,-0.18421383014430479,28.125289635008077,2010-02-02,2026-04-09,3928,29.125289635008077,0.8451883910386966,0.65,0.5865580448065173,0.41827902240325865,160,2.248625254582484
0.5,dd4_10_sc85_80_rec2,0.04,0.1,0.85,0.8,0.02,2.0,0.245436644882431,0.13300697286483204,1.845291563261539,-0.2115938801488348,33.863475843569034,2010-02-02,2026-04-09,3928,34.863475843569034,0.9038696537678207,0.8,0.5674643584521385,0.22021384928716906,130,0.8083503054989815
0.5,dd5_8_sc90_65_rec2,0.05,0.08,0.9,0.65,0.02,2.0,0.2366974277581091,0.12827301044472872,1.8452629040003636,-0.19190823396132872,30.10907916304161,2010-02-02,2026-04-09,3928,31.10907916304161,0.8638110997963341,0.65,0.5414969450101833,0.3281568228105906,138,1.7418024439918534
0.5,dd5_8_sc85_70_rec2,0.05,0.08,0.85,0.7,0.02,2.0,0.2374528390905004,0.12869898632087107,1.8450249367037381,-0.19673042625528958,30.4179800552739,2010-02-02,2026-04-09,3928,31.4179800552739,0.8714613034623218,0.7,0.5435336048879837,0.31339103869653767,138,1.3280040733197558
0.5,dd3_10_sc85_70_rec2,0.03,0.1,0.85,0.7,0.02,2.0,0.23788835903489658,0.12894455614869785,1.8448887346633354,-0.19757959935585603,30.59737717585522,2010-02-02,2026-04-09,3928,31.59737717585522,0.8738289205702646,0.7,0.6025967413441955,0.2385437881873727,174,1.674439918533605
0.5,dd5_8_sc85_80_rec2,0.05,0.08,0.85,0.8,0.02,2.0,0.2453099956640623,0.13298072377000922,1.844703417980542,-0.21003792150064104,33.80615486080302,2010-02-02,2026-04-09,3928,34.80615486080302,0.9046715885947048,0.8,0.5361507128309573,0.2981160896130346,116,0.6864562118126271
0.5,dd4_6_sc85_80_rec2,0.04,0.06,0.85,0.8,0.02,2.0,0.24257819864437358,0.13149995366109768,1.8447017804245567,-0.20847775469986302,32.59106676866455,2010-02-02,2026-04-09,3928,33.59106676866455,0.8943609979633401,0.8,0.5720468431771895,0.3966395112016293,168,0.9623217922606921
0.5,dd3_6_sc90_75_rec3,0.03,0.06,0.9,0.75,0.03,2.0,0.2404727707280805,0.13040002556993244,1.844115978329444,-0.19729723835294846,31.681863419032148,2010-02-02,2026-04-09,3928,32.68186341903215,0.8824719959266804,0.75,0.5768839103869654,0.3989307535641548,247,1.9406822810590632
0.5,dd4_6_sc95_70_rec3,0.04,0.06,0.95,0.7,0.03,2.0,0.23711792148269595,0.12858210773322834,1.8440973294250929,-0.19256016410609636,30.280672991802838,2010-02-02,2026-04-09,3928,31.280672991802838,0.8687881873727086,0.7,0.5595723014256619,0.41293279022403256,167,1.8284114052953158
0.5,dd4_10_sc85_70_rec2,0.04,0.1,0.85,0.7,0.02,2.0,0.2391855647965624,0.12971904421940825,1.8438739372146564,-0.2014584450732549,31.137426536011617,2010-02-02,2026-04-09,3928,32.13742653601162,0.8777240325865578,0.7,0.5717922606924644,0.24338085539714868,140,1.3472505091649696
0.5,dd4_8_sc85_80_rec3,0.04,0.08,0.85,0.8,0.03,2.0,0.2452494302440298,0.13302591422967833,1.8436214602561565,-0.21003792150064085,33.77877443176454,2010-02-02,2026-04-09,3928,34.77877443176454,0.9030549898167006,0.8,0.5453156822810591,0.3029531568228106,150,0.9879837067209774
0.5,dd3_10_sc85_70_rec3,0.03,0.1,0.85,0.7,0.03,2.0,0.23923072543494106,0.12976606116585332,1.8435538790776853,-0.19757959935585576,31.15638277690251,2010-02-02,2026-04-09,3928,32.15638277690251,0.8784877800407331,0.7,0.5720468431771895,0.2380346232179226,228,2.194093686354379
0.5,dd5_10_sc90_65_rec2,0.05,0.1,0.9,0.65,0.02,2.0,0.24115334394725463,0.13081154311882465,1.8435173089289172,-0.19190823396132867,31.97320412874332,2010-02-02,2026-04-09,3928,32.97320412874332,0.8824974541751529,0.65,0.5366598778004074,0.2553462321792261,110,1.2927189409368636
0.5,dd4_8_sc90_70_rec2,0.04,0.08,0.9,0.7,0.02,2.0,0.23987811257703484,0.13012591028525883,1.8434308129040553,-0.19860840489817538,31.42928010200942,2010-02-02,2026-04-09,3928,32.42928010200942,0.8785641547861507,0.7,0.5682281059063137,0.3230651731160896,152,1.5461303462321796
0.5,dd5_6_sc85_80_rec2,0.05,0.06,0.85,0.8,0.02,2.0,0.24268126683645352,0.1316533971234683,1.8433346357850542,-0.2084777546998626,32.636179116762136,2010-02-02,2026-04-09,3928,33.636179116762136,0.898281568228106,0.8,0.5412423625254582,0.3910386965376782,144,0.8340122199592663
0.5,dd3_6_sc95_75_rec2,0.03,0.06,0.95,0.75,0.02,2.0,0.241808279787864,0.131193135222348,1.8431473520168864,-0.19954549547550585,32.25586914223146,2010-02-02,2026-04-09,3928,33.25586914223146,0.8887856415478615,0.75,0.600050916496945,0.40605906313645623,202,1.6070773930753564
0.5,dd3_10_sc85_75_rec2,0.03,0.1,0.85,0.75,0.02,2.0,0.24060155008018858,0.1305472912188684,1.8430221556785062,-0.2026825682913914,31.736805527250745,2010-02-02,2026-04-09,3928,32.736805527250745,0.8867362525458247,0.75,0.6003054989816701,0.23217922606924643,176,1.4531059063136458
0.5,dd4_6_sc95_75_rec3,0.04,0.06,0.95,0.75,0.03,2.0,0.24254785322120864,0.13161538185482363,1.842853394512409,-0.20083942495272963,32.57779557401099,2010-02-02,2026-04-09,3928,33.57779557401099,0.891382382892057,0.75,0.5521894093686355,0.405040733197556,169,1.4787678207739305
