date,0.5x baseline,0.5x best nav,0.8x baseline,0.8x best nav
2016-04-11,1.0,1.0,1.0,1.0
2016-04-12,1.0023563022833117,1.0023563022833117,1.0046531896149002,1.0046531896149002
2016-04-13,1.0089567592283208,1.0089567592283208,1.0069254491422943,1.0069254491422943
2016-04-14,1.02048133093573,1.0204813309357297,1.014627458364685,1.014627458364685
2016-04-15,1.0316657532607496,1.0316657532607496,1.0255162162726374,1.0255162162726374
2016-04-18,1.0302347537256018,1.0302347537256018,1.02835958872165,1.0283595887216497
2016-04-19,1.0319484713155982,1.0319484713155982,1.0286095720365918,1.0286095720365918
2016-04-20,1.01201018792577,1.01201018792577,1.0242336300853012,1.024233630085301
2016-04-21,1.0090889397735416,1.0090889397735416,1.025387599338362,1.0253875993383619
2016-04-22,1.0101122546351353,1.0101122546351353,1.0231908540295087,1.0231908540295085
2016-04-25,1.0132534392959502,1.01325343929595,1.0281314638788435,1.0281314638788435
2016-04-26,1.0220073066689688,1.0220073066689686,1.0327648399760865,1.0327648399760863
2016-04-27,1.021660715130573,1.0216607151305725,1.0330628577660144,1.0330628577660144
2016-04-28,1.0227161221647032,1.022716122164703,1.0347780320336122,1.0347780320336122
2016-04-29,1.0249198356120748,1.0249198356120748,1.0373579990287232,1.0373579990287232
2016-05-03,1.03846612680526,1.03846612680526,1.0409586754386422,1.0409586754386422
2016-05-04,1.038571028783798,1.038571028783798,1.0407318746549585,1.0407318746549583
2016-05-05,1.0403222610878669,1.0403222610878669,1.0400736129370751,1.0400736129370751
2016-05-06,1.0156542118713088,1.0156542118713088,1.0280576932800702,1.0280576932800702
2016-05-09,0.9901338493885499,0.9901338493885499,1.0154700191304236,1.0154700191304233
2016-05-10,0.9869742404603314,0.9869742404603314,1.0128880214231937,1.0128880214231937
2016-05-11,0.9818177624220208,0.9825616249005537,1.0103779825572377,1.0103779825572374
2016-05-12,0.9689495385187865,0.9716153475453323,0.9971246943383637,0.9971246943383636
2016-05-13,0.9660426899032302,0.969681833003717,0.9941333202553487,0.9941333202553485
2016-05-16,0.9660426899032302,0.969681833003717,0.9941333202553487,0.9941333202553485
2016-05-17,0.9660426899032302,0.969681833003717,0.9941333202553487,0.9941333202553485
2016-05-18,0.9493787753679908,0.9588094854519142,0.9862158156350641,0.9862158156350639
2016-05-19,0.9465306390418868,0.956939806955283,0.9832571681881589,0.9835333086165364
2016-05-20,0.9465306390418868,0.956939806955283,0.9832571681881589,0.9835333086165364
2016-05-23,0.9465306390418868,0.956939806955283,0.9832571681881589,0.9835333086165364
2016-05-24,0.9465306390418868,0.956939806955283,0.9832571681881589,0.9835333086165364
2016-05-25,0.9433471715930234,0.9548477971563389,0.9807519928365191,0.9812780175962607
2016-05-26,0.946249630379853,0.9567573954469341,0.9821992767580223,0.9825812717491844
2016-05-27,0.9481108315120521,0.9579806103669812,0.9846600191983429,0.9847968012698275
2016-05-30,0.9498568328635136,0.9591273254978585,0.9880743269931141,0.9878701051476685
2016-05-31,0.9601682750216586,0.9658951779131314,0.9862800413629502,0.9862555818500375
2016-06-01,0.9642823887875263,0.9685853019135688,0.9877838435585361,0.9876089702615183
2016-06-02,0.9684871469476866,0.9713305905858524,0.9884582051242191,0.9882157882229885
2016-06-03,0.9684758861799958,0.971323249597066,0.9875675267284855,0.987414374259811
2016-06-06,0.9747717604410676,0.9754275994697157,0.992814417454609,0.992135843591915
2016-06-07,0.9774767051554422,0.9771869964831874,0.9950486470249046,0.9941452758488193
2016-06-08,0.9782161521032826,0.9776674945450186,0.9958102205444173,0.9948300697501113
2016-06-13,0.9579370646486642,0.964493480828815,0.990349644766979,0.9899203887862853
2016-06-14,0.9614461416685215,0.9667899920739488,0.9924857600799103,0.9918420592801545
2016-06-15,0.9738010659517238,0.9748653286018135,0.99396613969911,0.9931735368148193
2016-06-16,0.9750859122247594,0.9757013914109169,0.9945628350094196,0.9937101343620239
2016-06-17,0.9842263985283485,0.9816464576971825,1.0017821601155694,1.0002019563383104
2016-06-20,0.9828927645027089,0.9804765743800995,0.9987837784230865,0.9975076694776899
2016-06-21,0.9775794167657413,0.9759713310825482,0.9970912975891787,0.9959863829050952
2016-06-22,0.9903770898129163,0.9842370960742515,1.0042238247463116,1.002398543905039
2016-06-23,0.988553422788445,0.9826572198060639,1.0029127503929343,1.00122072169912
2016-06-24,0.9833292135235614,0.9782431276502552,0.9998937493391061,0.9985082048112194
2016-06-27,0.9902636012828099,0.9841068704488583,0.9991201784667721,0.9978129557638231
2016-06-28,0.9990127733049161,0.9914974301377725,1.0049442682260195,1.0030477784691394
2016-06-29,0.9991377040528463,0.9916028224220392,1.0044400844127215,1.0025948693647517
2016-06-30,1.003486580701974,0.9952714905053531,1.0088842655457027,1.0065872845863664
2016-07-01,1.0008022778144194,0.9930085119472384,1.007152295484879,1.0050320604739063
2016-07-04,1.0079700994799852,0.9990537137530684,1.0086018210232093,1.006333887099855
2016-07-05,1.013873097921865,1.0040268777793417,1.0130276038294967,1.0103081350239302
2016-07-06,1.0167786408435087,1.0064726046802461,1.0147384392419212,1.011994171542402
2016-07-07,1.0158255621056687,1.005670699072648,1.013453011845755,1.0107122204675685
2016-07-08,1.0220102632594923,1.0108751426505633,1.0200420502183114,1.0172834393858916
2016-07-11,1.022417291470085,1.01124740990756,1.0225562668953867,1.0197908565929266
2016-07-12,1.0262826407366314,1.0150705303367564,1.0239775983974946,1.0212083442334237
2016-07-13,1.0320328060742865,1.0207578752718984,1.026868515270088,1.024091442884603
2016-07-14,1.033596822826909,1.0223048051833317,1.0276658592704593,1.0248866305407371
2016-07-15,1.0349917765636003,1.0236845190877608,1.0309998623093053,1.028211617071983
2016-07-18,1.0360325227586802,1.0247138951584966,1.0334942828330913,1.0306992916626223
2016-07-19,1.0410584013921242,1.0296848662022982,1.0363692045761972,1.033566438441685
2016-07-20,1.0485547387033647,1.0370993062289195,1.0437018719322897,1.0408792752666787
2016-07-21,1.0511449758251774,1.039661245079458,1.0458500370727932,1.043021630890187
2016-07-22,1.0487075233262024,1.0372504216838394,1.0459633726349178,1.043134659946605
2016-07-25,1.0538340366466683,1.042320927983399,1.0512152532261043,1.0483723373050067
2016-07-26,1.0593888269112592,1.0478150323129243,1.0527671587870633,1.049920045878704
2016-07-27,1.0421942418651315,1.030808297648519,1.050707853996317,1.047866310290229
2016-07-28,1.043280754500373,1.0318829401622813,1.0528577139552406,1.0500103561486753
2016-07-29,1.0440236469813868,1.0326177165628103,1.056107047888477,1.0532509025541972
2016-08-01,1.0409690585993208,1.0295964994771167,1.0580458792801608,1.0551844905529462
2016-08-02,1.0462441285101833,1.0348139393902962,1.060193764626747,1.0573265671392142
2016-08-03,1.0533310403596912,1.0418234269174032,1.065908214947625,1.0630255632495986
2016-08-04,1.0569024738823098,1.045355842624313,1.0667568780681271,1.0638719312379767
2016-08-05,1.0570853584636468,1.0455367291964905,1.0686283746900607,1.0657383665677282
2016-08-08,1.062160368454028,1.0505562948384688,1.0698164800605905,1.0669232588154811
2016-08-09,1.0636491218891402,1.0520287836821223,1.0677896411349632,1.0649019012911496
2016-08-10,1.0647512688274017,1.0531188896945627,1.0698166580506432,1.066923436324176
2016-08-11,1.0592759469920965,1.047703385603859,1.0694037747088079,1.0665116695877386
2016-08-12,1.06273234227271,1.0511220198584805,1.069664671669863,1.0667718609767218
2016-08-15,1.0671074526455253,1.0554493322674947,1.0667912474571266,1.0639062076780939
2016-08-16,1.0691766908344151,1.057495964084517,1.0662479875839497,1.0633644170017706
2016-08-17,1.0708599339173654,1.0591608177818082,1.066581006060825,1.0636965348605023
2016-08-18,1.0732066886096476,1.0614819342418462,1.0689455446801241,1.0660546788004377
2016-08-19,1.0759370331670381,1.0641824498579764,1.0710274301353608,1.068130933986052
2016-08-22,1.077680090697587,1.0659064645316259,1.0767177096955682,1.073805824703387
2016-08-23,1.0813439491982568,1.0695302954761736,1.0799378769856476,1.077017283344282
2016-08-24,1.0881896092374292,1.0763011668625202,1.085564470499418,1.0826286602482926
2016-08-25,1.087666811349328,1.075784080527363,1.087371237792764,1.0844305413040312
2016-08-26,1.0964718257033563,1.084492900335083,1.0949675025004901,1.0920062626056262
2016-08-29,1.1080535811184635,1.0959481253820593,1.1055951910197122,1.1026052095090817
2016-08-30,1.1105825559653917,1.0984494712464277,1.1079638778947134,1.1049674904861393
2016-08-31,1.1143621740888416,1.1021877971429732,1.1116378757577376,1.1086315523565238
2016-09-01,1.116131071811872,1.1039373697056927,1.1158542290890276,1.112836502944201
2016-09-02,1.1181412675503646,1.1059256041095094,1.1195119455607632,1.1164843274548366
2016-09-05,1.119356933478111,1.1071279889195107,1.1192033158236019,1.1161765323786934
2016-09-06,1.12433478166934,1.1120514542523938,1.1185267569212805,1.115501803168311
2016-09-07,1.1300817188416967,1.1177356062898571,1.1244850432817284,1.1214439758859018
2016-09-08,1.1378728643398954,1.125441633731879,1.1305959799505845,1.1275383860830428
2016-09-09,1.1347218618560384,1.122325055865878,1.12986977305769,1.1268141431505567
2016-09-12,1.1158928228530685,1.1037017236103916,1.121904363467556,1.1188702752852715
2016-09-13,1.126582977668417,1.1142750887703141,1.1298358027910858,1.126780264753445
2016-09-14,1.1329598719258318,1.1205823156285304,1.1376380592575823,1.1345614207278578
2016-09-19,1.1420182528157212,1.129541733949484,1.1427370476804795,1.1396466194009158
2016-09-20,1.1466686543524172,1.1341413299737768,1.1474531099352616,1.1443499274948086
2016-09-21,1.150358538353807,1.1377909020911452,1.1502630791461876,1.1471522973998998
2016-09-22,1.154663935656452,1.142049263043416,1.1529593210840887,1.1498412475970192
2016-09-23,1.1609745447729858,1.1482909289241425,1.1607516560513362,1.157612508903974
2016-09-26,1.1564291133049962,1.1437951561733632,1.163499461044332,1.1603528827086016
2016-09-27,1.1628904032975234,1.1501858567455432,1.167447667220412,1.1642904113206303
2016-09-28,1.164428446053443,1.1517070964254927,1.1693739121235787,1.166211446869874
2016-09-29,1.1746225628928553,1.1617898428110982,1.178424916388102,1.1752379735176142
2016-09-30,1.1787196066790215,1.1658421265034848,1.180689545121972,1.177496477769307
2016-10-10,1.1851152523209632,1.172167899887854,1.1795546031180175,1.176364605112646
2016-10-11,1.1913052069243686,1.1782902294027808,1.1831849804224612,1.1799851643922783
2016-10-12,1.1895415789878383,1.1765458690542852,1.1808492788076168,1.1776557794697455
2016-10-13,1.1955289889403107,1.1824678667131732,1.1861275896151895,1.1829198155664202
2016-10-14,1.1954637310156149,1.1824033217295593,1.186586117108164,1.1833771030135467
2016-10-17,1.1905893837904855,1.1775822266174893,1.1849003359484882,1.181695880895498
2016-10-18,1.2014839658906689,1.1883577856996277,1.190218896925643,1.1870000583088365
2016-10-19,1.2101022126222587,1.196881878316189,1.1991465882130508,1.1959036054681775
2016-10-20,1.2154909383344121,1.2022117323440702,1.2027229509327206,1.1994702962405615
2016-10-21,1.2164333734978416,1.203143871428547,1.2056473947369772,1.2023868311528705
2016-10-24,1.2230626463379195,1.2097007196401612,1.20977614379079,1.206504414380861
2016-10-25,1.23127701117694,1.2178253427630268,1.21622867795346,1.2129394982525024
2016-10-26,1.2325885081875776,1.2191225117039017,1.2189775755593022,1.2156809617151043
2016-10-27,1.2392922725942714,1.2257530376637595,1.2256495583026177,1.2223349006886894
2016-10-28,1.2293699647105107,1.215939130728235,1.2190937372324617,1.2157968092395974
2016-10-31,1.232256143317716,1.2187937779113538,1.2220146874553761,1.2187098600186368
2016-11-01,1.2465240538061257,1.2329058118593041,1.2320927935869115,1.2287607108299243
2016-11-02,1.2537037918999752,1.240007111506516,1.2415429018917694,1.238185262177467
2016-11-03,1.2609554692284284,1.2471795644541177,1.246193314502662,1.2428230981709534
2016-11-04,1.2692435453791782,1.2553770935946034,1.2553058212198818,1.2519109609436072
2016-11-07,1.278218856176433,1.2642543493614624,1.2642524409932432,1.2608333853985352
