date,return,weight,target_weight_next,signal_on,mom_signal_on,bias_signal_on,nav
2010-05-13,0.0,0.0,0.0,False,False,False,1.0112011838174446
2010-05-14,0.0,0.0,1.0,True,False,True,1.0112011838174446
2010-05-17,-0.004419238306235284,1.0,0.0,False,False,False,1.006732444810608
2010-05-18,0.0,0.0,0.0,False,False,False,1.006732444810608
2010-05-19,0.0,0.0,0.0,False,False,False,1.006732444810608
2010-05-20,0.0,0.0,0.0,False,False,False,1.006732444810608
2010-05-21,0.0,0.0,0.0,False,False,False,1.006732444810608
2010-05-24,0.0,0.0,0.0,False,False,False,1.006732444810608
2010-05-25,0.0,0.0,0.0,False,False,False,1.006732444810608
2010-05-26,0.0,0.0,1.0,True,False,True,1.006732444810608
2010-05-27,0.0016221608688517745,1.0,1.0,True,False,True,1.0083655267879834
2010-05-28,0.0017422847748284846,1.0,1.0,True,True,True,1.010122386692768
2010-05-31,-0.002125018819076818,1.0,1.0,True,False,True,1.007975857611475
2010-06-01,-0.0009849301952849273,1.0,1.0,True,False,True,1.0069830717531953
2010-06-02,0.0011334945187512994,1.0,1.0,True,True,True,1.008124481545503
2010-06-03,0.0023802895189125265,1.0,1.0,True,True,True,1.010524109682685
2010-06-04,-0.00022813923573553578,1.0,1.0,True,True,True,1.0102935694846096
2010-06-07,0.0036715134170149603,1.0,1.0,True,True,True,1.014002875880096
2010-06-08,-0.0019209549189440952,1.0,1.0,True,True,True,1.0120550220678508
2010-06-09,-0.003938201923406692,1.0,1.0,True,True,True,1.0080693450333498
2010-06-10,0.000669489680095137,1.0,1.0,True,False,True,1.00874423705667
2010-06-11,0.00036142932509849486,1.0,1.0,True,True,True,1.0091088268054662
2010-06-17,0.0015787423854796926,1.0,1.0,True,False,True,1.0107019496819056
2010-06-18,-0.006923895391890899,1.0,1.0,True,False,True,1.003703955109928
2010-06-21,0.004363572932459559,1.0,1.0,True,True,True,1.0080836905206483
2010-06-22,0.00011596512264319155,1.0,1.0,True,True,True,1.0082005930694542
2010-06-23,-0.00035640879527191165,1.0,0.0,False,False,False,1.007841261510686
2010-06-24,0.0,0.0,1.0,True,False,True,1.007841261510686
2010-06-25,-0.0032604082455797486,1.0,1.0,True,True,True,1.004555287551421
2010-06-28,0.004394766341340029,1.0,1.0,True,True,True,1.0089700733171671
2010-06-29,-0.0012290154521888193,1.0,1.0,True,True,True,1.0077300335062642
2010-06-30,-0.0036302943631515757,1.0,0.0,False,False,False,1.0040716768460478
2010-07-01,0.0,0.0,1.0,True,False,True,1.0040716768460478
2010-07-02,0.0025994797565112807,1.0,1.0,True,True,False,1.0066817408440953
2010-07-05,0.004220046567405567,1.0,1.0,True,True,True,1.0109299846690143
2010-07-06,-0.0022976135330981303,1.0,1.0,True,True,True,1.0086072582552241
2010-07-07,-0.002830456825750482,1.0,1.0,True,True,True,1.0057524389565942
2010-07-08,0.004137203316408067,1.0,1.0,True,True,True,1.0099134412825308
2010-07-09,-0.0013751241387365606,1.0,1.0,True,True,True,1.0085246849313887
2010-07-12,0.000972769177867339,1.0,1.0,True,True,True,1.0095057466600084
2010-07-13,0.0008872211109964504,1.0,1.0,True,True,True,1.0104014014701175
2010-07-14,0.0003877888439003055,1.0,1.0,True,True,True,1.0107932238614687
2010-07-15,0.002056542761793201,1.0,1.0,True,True,True,1.0128719633496706
2010-07-16,-0.00029005173368216146,1.0,1.0,True,True,True,1.012578178080703
2010-07-19,-0.0012241986072070495,1.0,1.0,True,True,True,1.0113385812854085
2010-07-20,-0.00303102696368932,1.0,1.0,True,False,True,1.0082731867761132
2010-07-21,-0.0005409814657893249,1.0,0.0,False,False,False,1.007727729669615
2010-07-22,0.0,0.0,0.0,False,False,False,1.007727729669615
2010-07-23,0.0,0.0,0.0,False,False,False,1.007727729669615
2010-07-26,0.0,0.0,0.0,False,False,False,1.007727729669615
2010-07-27,0.0,0.0,1.0,True,True,False,1.007727729669615
2010-07-28,9.945687179199221e-05,1.0,1.0,True,True,False,1.007827955117226
2010-07-29,0.002379144641576814,1.0,1.0,True,True,False,1.0102257235962746
2010-07-30,-0.0009340356894778409,1.0,1.0,True,True,True,1.0092821367160072
2010-08-02,-0.0023791320347655073,1.0,1.0,True,True,True,1.0068809212524297
2010-08-03,-0.0008912226128083064,1.0,1.0,True,False,True,1.0059835662070042
2010-08-04,-0.000678466163863278,1.0,0.0,False,False,False,1.0053010403959304
2010-08-05,0.0,0.0,0.0,False,False,False,1.0053010403959304
2010-08-06,0.0,0.0,0.0,False,False,False,1.0053010403959304
2010-08-09,0.0,0.0,0.0,False,False,False,1.0053010403959304
2010-08-10,0.0,0.0,0.0,False,False,False,1.0053010403959304
2010-08-11,0.0,0.0,0.0,False,False,False,1.0053010403959304
2010-08-12,0.0,0.0,0.0,False,False,False,1.0053010403959304
2010-08-13,0.0,0.0,1.0,True,True,False,1.0053010403959304
2010-08-16,-0.0024911715781479656,1.0,0.0,False,False,False,1.0027966630166134
2010-08-17,0.0,0.0,0.0,False,False,False,1.0027966630166134
2010-08-18,0.0,0.0,0.0,False,False,False,1.0027966630166134
2010-08-19,0.0,0.0,1.0,True,False,True,1.0027966630166134
2010-08-20,0.0026776145204556404,1.0,1.0,True,True,True,1.0054817659225712
2010-08-23,0.0035316878358735097,1.0,1.0,True,True,True,1.0090328136444726
2010-08-24,-0.0017250681698235733,1.0,1.0,True,True,True,1.007292163255347
2010-08-25,0.0007940098551021072,1.0,1.0,True,True,True,1.008091963159939
2010-08-26,0.002813741532097203,1.0,1.0,True,True,True,1.0109284733848556
2010-08-27,0.0002663211014592662,1.0,1.0,True,True,True,1.011197704969384
2010-08-30,-0.002481515307034143,1.0,1.0,True,True,True,1.0086884023860647
2010-08-31,-0.0005107086413414282,1.0,1.0,True,True,True,1.0081732565025454
2010-09-01,-0.00011339584833228693,1.0,1.0,True,True,True,1.0080589338408583
2010-09-02,0.001155618067141895,1.0,1.0,True,False,True,1.0092238649575487
2010-09-03,0.004219003861934934,1.0,1.0,True,True,True,1.0134817843413615
2010-09-06,-0.0007973261336884693,1.0,1.0,True,True,True,1.012673708828689
2010-09-07,0.0001519846691586338,1.0,1.0,True,True,True,1.012827619707291
2010-09-08,-0.0023166723514201123,1.0,1.0,True,True,True,1.0104812299639605
2010-09-09,0.0007108495186946787,1.0,1.0,True,True,True,1.0111995300599304
2010-09-10,0.0010019184899565329,1.0,1.0,True,True,True,1.0122126695661329
2010-09-13,-0.0007248267418665019,1.0,1.0,True,True,True,1.0114789907547752
2010-09-14,-0.0018830425837402017,1.0,0.0,False,False,False,1.0095743327426254
2010-09-15,0.0,0.0,1.0,True,True,False,1.0095743327426254
2010-09-16,-0.003929209899522312,1.0,0.0,False,False,False,1.0056075032801095
2010-09-17,0.0,0.0,0.0,False,False,False,1.0056075032801095
2010-09-20,0.0,0.0,0.0,False,False,False,1.0056075032801095
2010-09-21,0.0,0.0,0.0,False,False,False,1.0056075032801095
2010-09-27,0.0,0.0,0.0,False,False,False,1.0056075032801095
2010-09-28,0.0,0.0,0.0,False,False,False,1.0056075032801095
2010-09-29,0.0,0.0,0.0,False,False,False,1.0056075032801095
2010-09-30,0.0,0.0,0.0,False,False,False,1.0056075032801095
2010-10-08,0.0,0.0,0.0,False,False,False,1.0056075032801095
2010-10-11,0.0,0.0,0.0,False,False,False,1.0056075032801095
2010-10-12,0.0,0.0,0.0,False,False,False,1.0056075032801095
2010-10-13,0.0,0.0,0.0,False,False,False,1.0056075032801095
2010-10-14,0.0,0.0,1.0,True,True,False,1.0056075032801095
2010-10-15,-0.006380844458440149,1.0,0.0,False,False,False,0.9991908782154388
2010-10-18,0.0,0.0,0.0,False,False,False,0.9991908782154388
2010-10-19,0.0,0.0,0.0,False,False,False,0.9991908782154388
2010-10-20,0.0,0.0,0.0,False,False,False,0.9991908782154388
2010-10-21,0.0,0.0,0.0,False,False,False,0.9991908782154388
2010-10-22,0.0,0.0,0.0,False,False,False,0.9991908782154388
2010-10-25,0.0,0.0,0.0,False,False,False,0.9991908782154388
2010-10-26,0.0,0.0,0.0,False,False,False,0.9991908782154388
2010-10-27,0.0,0.0,0.0,False,False,False,0.9991908782154388
2010-10-28,0.0,0.0,0.0,False,False,False,0.9991908782154388
2010-10-29,0.0,0.0,0.0,False,False,False,0.9991908782154388
2010-11-01,0.0,0.0,0.0,False,False,False,0.9991908782154388
2010-11-02,0.0,0.0,1.0,True,True,True,0.9991908782154388
2010-11-03,0.002870925260909674,1.0,1.0,True,False,True,1.002059480548178
2010-11-04,-0.0038827036061693018,1.0,1.0,True,False,True,0.9981687805894575
2010-11-05,-0.0009828391868978211,1.0,1.0,True,False,True,0.9971877411967561
2010-11-08,0.003136049989890666,1.0,1.0,True,True,True,1.0003149718024553
2010-11-09,0.001350474823796433,1.0,1.0,True,True,True,1.0016658719877412
2010-11-10,0.002674376179387006,1.0,1.0,True,True,True,1.0043447033354902
2010-11-11,-0.0028700114502161807,1.0,1.0,True,True,True,1.0014622225369534
2010-11-12,0.0044802232893755515,1.0,1.0,True,True,True,1.0059489969097932
2010-11-15,0.002998290546635885,1.0,1.0,True,True,True,1.0089651242776256
2010-11-16,0.009843888956051006,1.0,1.0,True,True,True,1.0188972649215429
2010-11-17,0.01018817899983645,1.0,1.0,True,True,True,1.0292779726390073
2010-11-18,-0.0016240631849031902,1.0,1.0,True,True,True,1.0276063601766126
2010-11-19,-0.0026112776765392694,1.0,1.0,True,True,True,1.0249229946280136
2010-11-22,-0.0010188938475244377,1.0,1.0,True,True,True,1.023878706894601
2010-11-23,0.003088883811070609,1.0,1.0,True,True,True,1.0270413492568276
2010-11-24,-0.0069831493830203924,1.0,1.0,True,False,True,1.0198693660924283
2010-11-25,-0.001429423299455201,1.0,1.0,True,False,True,1.0184115410581351
2010-11-26,0.0005961992444893597,1.0,0.0,False,False,False,1.0190187172494933
2010-11-29,0.0,0.0,1.0,True,True,False,1.0190187172494933
2010-11-30,-0.0015310439512129844,1.0,0.0,False,False,False,1.0174585548062758
2010-12-01,0.0,0.0,1.0,True,True,False,1.0174585548062758
2010-12-02,0.006572726305586774,1.0,1.0,True,True,False,1.0241460314142954
2010-12-03,-0.0002766521211346237,1.0,1.0,True,True,False,1.023862699242353
2010-12-06,-0.0024000806124304993,1.0,1.0,True,True,False,1.0214053462281107
2010-12-07,-0.0023919993908885547,1.0,1.0,True,True,True,1.0189621452620827
2010-12-08,-0.004499337730467656,1.0,0.0,False,False,False,1.0143774904359868
2010-12-09,0.0,0.0,0.0,False,False,False,1.0143774904359868
2010-12-10,0.0,0.0,0.0,False,False,False,1.0143774904359868
2010-12-13,0.0,0.0,0.0,False,False,False,1.0143774904359868
2010-12-14,0.0,0.0,0.0,False,False,False,1.0143774904359868
2010-12-15,0.0,0.0,1.0,True,True,False,1.0143774904359868
2010-12-16,0.0018661565660577865,1.0,1.0,True,True,False,1.0162704776502252
2010-12-17,0.00445685367930101,1.0,1.0,True,True,False,1.0207998464677055
2010-12-20,-0.00018368826625029226,1.0,1.0,True,True,True,1.0206123375137193
2010-12-21,0.002825340404616317,1.0,1.0,True,True,True,1.0234959147883467
2010-12-22,-0.0001354928583763623,1.0,1.0,True,True,True,1.0233572384013154
2010-12-23,0.002338485164010662,1.0,1.0,True,True,True,1.0257503441207998
2010-12-24,-2.6162228842141185e-05,1.0,1.0,True,True,True,1.025723508205562
2010-12-27,0.001507341318464939,1.0,1.0,True,True,True,1.0272696236308012
2010-12-28,0.001852752440137351,1.0,1.0,True,True,True,1.0291728999326621
2010-12-29,-0.001837772582030028,1.0,1.0,True,True,True,1.0272815141949976
2010-12-30,-0.0008209822610385827,1.0,1.0,True,True,True,1.0264381342947506
2010-12-31,-0.004894070109268156,1.0,0.0,False,False,False,1.0214146741026857
2011-01-04,0.0,0.0,0.0,False,False,False,1.0214146741026857
2011-01-05,0.0,0.0,0.0,False,False,False,1.0214146741026857
2011-01-06,0.0,0.0,0.0,False,False,False,1.0214146741026857
2011-01-07,0.0,0.0,1.0,True,True,False,1.0214146741026857
2011-01-10,0.005339187222064579,1.0,1.0,True,True,False,1.026868198279084
2011-01-11,-0.0008438698531489149,1.0,1.0,True,True,True,1.0260016551633988
2011-01-12,0.0021614854106232987,1.0,1.0,True,True,True,1.0282193427723099
2011-01-13,7.1544798933789885e-06,1.0,1.0,True,True,True,1.0282266991469238
2011-01-14,0.0008676833338684079,1.0,1.0,True,True,True,1.029118874317212
2011-01-17,0.003992153133566901,1.0,1.0,True,True,True,1.0332272744561302
2011-01-18,0.0005818856251311403,1.0,1.0,True,True,True,1.0338284945546297
2011-01-19,-0.007081143440062864,1.0,1.0,True,True,True,1.0265078066922642
2011-01-20,0.0013809299383961918,1.0,1.0,True,True,False,1.027925342054523
2011-01-21,-0.00094106752683446,1.0,0.0,False,False,False,1.0269579948951053
2011-01-24,0.0,0.0,1.0,True,True,False,1.0269579948951053
2011-01-25,0.0016807324680150008,1.0,1.0,True,True,False,1.028684036540413
2011-01-26,-0.0018402217042610466,1.0,1.0,True,True,False,1.0267910298495446
2011-01-27,-0.005148089096628927,1.0,1.0,True,True,False,1.0215050181442598
2011-01-28,-0.0001077384387760169,1.0,1.0,True,True,False,1.0213949627884031
2011-01-31,-0.00112105880721417,1.0,0.0,False,False,False,1.020249918969725
2011-02-01,0.0,0.0,0.0,False,False,False,1.020249918969725
2011-02-09,0.0,0.0,0.0,False,False,False,1.020249918969725
2011-02-10,0.0,0.0,0.0,False,False,False,1.020249918969725
2011-02-11,0.0,0.0,0.0,False,False,False,1.020249918969725
2011-02-14,0.0,0.0,0.0,False,False,False,1.020249918969725
2011-02-15,0.0,0.0,0.0,False,False,False,1.020249918969725
2011-02-16,0.0,0.0,0.0,False,False,False,1.020249918969725
2011-02-17,0.0,0.0,0.0,False,False,False,1.020249918969725
2011-02-18,0.0,0.0,0.0,False,False,False,1.020249918969725
2011-02-21,0.0,0.0,0.0,False,False,False,1.020249918969725
2011-02-22,0.0,0.0,0.0,False,False,False,1.020249918969725
2011-02-23,0.0,0.0,0.0,False,False,False,1.020249918969725
2011-02-24,0.0,0.0,1.0,True,True,False,1.020249918969725
2011-02-25,0.00036873316785165396,1.0,1.0,True,True,True,1.020626118954347
2011-02-28,-0.0005663863997098836,1.0,1.0,True,True,True,1.0200480502013827
2011-03-01,-0.0008245397386040017,1.0,1.0,True,True,True,1.0192069800487062
2011-03-02,0.0031090198863745425,1.0,1.0,True,True,True,1.0223757148180095
2011-03-03,0.0035221713688197934,1.0,1.0,True,True,True,1.0259766972889182
2011-03-04,-0.0008264526374881839,1.0,1.0,True,True,True,1.0251287761414423
2011-03-07,-0.002664704054179434,1.0,1.0,True,True,True,1.0223971113356023
2011-03-08,-0.000774462905728501,1.0,1.0,True,True,True,1.021605302697949
2011-03-09,-0.00168930310178198,1.0,1.0,True,False,True,1.0198795016913045
2011-03-10,0.004574766009072995,1.0,1.0,True,True,True,1.0245452117689922
2011-03-11,0.0017675879016295307,1.0,1.0,True,True,True,1.0263561854899874
2011-03-14,0.0030932622682377734,1.0,1.0,True,True,True,1.029530974352336
2011-03-15,-0.002125783069991149,1.0,1.0,True,True,True,1.0273424148370263
2011-03-16,-0.0019087180610624418,1.0,1.0,True,True,True,1.0253815078149313
2011-03-17,0.000144752149996841,1.0,1.0,True,True,True,1.0255299339927546
2011-03-18,0.00010619728350832498,1.0,1.0,True,True,True,1.025638842485901
2011-03-21,0.0008598828815986285,1.0,1.0,True,False,True,1.0265207717692575
2011-03-22,0.0005820547908903188,1.0,1.0,True,True,True,1.0271182631024143
2011-03-23,0.0005568443387946268,1.0,1.0,True,True,False,1.0276902080924954
2011-03-24,-0.00022473073555010463,1.0,1.0,True,True,False,1.0274592545161132
2011-03-25,-0.0003797879479466079,1.0,1.0,True,True,False,1.0270690378742418
2011-03-28,0.002121441356233234,1.0,1.0,True,True,False,1.0292479046068947
2011-03-29,-0.0009025985243890419,1.0,1.0,True,True,False,1.028318906966966
2011-03-30,-0.0014310707022940124,1.0,1.0,True,True,False,1.0268473099065907
2011-03-31,0.001564277590218344,1.0,1.0,True,True,False,1.0284535841420535
2011-04-01,0.0024117451156808415,1.0,1.0,True,True,False,1.0309339520503125
2011-04-06,-0.0011688091987544277,1.0,1.0,True,True,False,1.0297289869638477
2011-04-07,0.002979677761902855,1.0,1.0,True,True,True,1.0327972475270908
2011-04-08,0.0014495589923761657,1.0,1.0,True,True,True,1.034294348064545
2011-04-11,-0.0029098862007818412,1.0,1.0,True,True,True,1.0312846692135653
2011-04-12,0.0032330799093422628,1.0,1.0,True,True,True,1.0346188949584123
2011-04-13,0.002321860753341032,1.0,1.0,True,True,True,1.0370211359652814
2011-04-14,-0.001176080168089377,1.0,1.0,True,True,True,1.035801515973383
2011-04-15,-0.0006639915987326824,1.0,1.0,True,True,True,1.0351137524688223
2011-04-18,-0.0001510864536125364,1.0,1.0,True,True,True,1.0349573608028764
2011-04-19,-0.0005829576748702988,1.0,1.0,True,True,True,1.0343540244662328
2011-04-20,-0.0031362597711126813,1.0,0.0,False,False,False,1.031110021550211
2011-04-21,0.0,0.0,0.0,False,False,False,1.031110021550211
2011-04-22,0.0,0.0,0.0,False,False,False,1.031110021550211
2011-04-25,0.0,0.0,0.0,False,False,False,1.031110021550211
2011-04-26,0.0,0.0,0.0,False,False,False,1.031110021550211
2011-04-27,0.0,0.0,0.0,False,False,False,1.031110021550211
2011-04-28,0.0,0.0,0.0,False,False,False,1.031110021550211
2011-04-29,0.0,0.0,0.0,False,False,False,1.031110021550211
2011-05-03,0.0,0.0,0.0,False,False,False,1.031110021550211
2011-05-04,0.0,0.0,0.0,False,False,False,1.031110021550211
2011-05-05,0.0,0.0,0.0,False,False,False,1.031110021550211
2011-05-06,0.0,0.0,0.0,False,False,False,1.031110021550211
2011-05-09,0.0,0.0,0.0,False,False,False,1.031110021550211
2011-05-10,0.0,0.0,0.0,False,False,False,1.031110021550211
2011-05-11,0.0,0.0,0.0,False,False,False,1.031110021550211
2011-05-12,0.0,0.0,0.0,False,False,False,1.031110021550211
2011-05-13,0.0,0.0,0.0,False,False,False,1.031110021550211
2011-05-16,0.0,0.0,0.0,False,False,False,1.031110021550211
2011-05-17,0.0,0.0,0.0,False,False,False,1.031110021550211
2011-05-18,0.0,0.0,0.0,False,False,False,1.031110021550211
2011-05-19,0.0,0.0,1.0,True,False,True,1.031110021550211
2011-05-20,-0.006419011828554011,1.0,1.0,True,False,True,1.0244913141253396
2011-05-23,-0.007863774960293479,1.0,0.0,False,False,False,1.0164349449822825
2011-05-24,0.0,0.0,0.0,False,False,False,1.0164349449822825
2011-05-25,0.0,0.0,0.0,False,False,False,1.0164349449822825
2011-05-26,0.0,0.0,0.0,False,False,False,1.0164349449822825
2011-05-27,0.0,0.0,0.0,False,False,False,1.0164349449822825
2011-05-30,0.0,0.0,0.0,False,False,False,1.0164349449822825
2011-05-31,0.0,0.0,0.0,False,False,False,1.0164349449822825
2011-06-01,0.0,0.0,0.0,False,False,False,1.0164349449822825
2011-06-02,0.0,0.0,0.0,False,False,False,1.0164349449822825
2011-06-03,0.0,0.0,0.0,False,False,False,1.0164349449822825
2011-06-07,0.0,0.0,0.0,False,False,False,1.0164349449822825
2011-06-08,0.0,0.0,0.0,False,False,False,1.0164349449822825
2011-06-09,0.0,0.0,1.0,True,False,True,1.0164349449822825
2011-06-10,-0.0051905550658344676,1.0,1.0,True,False,True,1.0111590834295137
2011-06-13,-0.0017535767418247802,1.0,1.0,True,False,True,1.0093859383785269
2011-06-14,-0.0005251665453318895,1.0,1.0,True,False,True,1.008855842652362
2011-06-15,0.0002563984551835155,1.0,1.0,True,False,True,1.009114511731921
2011-06-16,-0.004194832838959972,1.0,1.0,True,False,True,1.004881445039837
2011-06-17,-0.0007338118701313619,1.0,1.0,True,False,True,1.004144051107392
2011-06-20,0.001406646600898365,1.0,1.0,True,False,True,1.0055565269236946
2011-06-21,0.0026135320568136614,1.0,1.0,True,True,True,1.0081845811417478
2011-06-22,-8.030059157648468e-06,1.0,1.0,True,True,True,1.0081764853599195
2011-06-23,0.002612217769259762,1.0,1.0,True,True,True,1.0108100618895266
2011-06-24,-0.00155476391300805,1.0,1.0,True,True,True,1.0092384908823953
2011-06-27,-0.0007592218341759046,1.0,1.0,True,True,True,1.0084722549842267
2011-06-28,-0.002113684654185188,1.0,1.0,True,False,True,1.006340662654695
2011-06-29,0.0008822696236524211,1.0,1.0,True,True,True,1.0072285264524012
2011-06-30,-0.003582547594844143,1.0,1.0,True,False,True,1.0036200823175008
2011-07-01,-0.002245307529573892,1.0,1.0,True,False,True,1.0013666465898416
2011-07-04,-0.001095486173968296,1.0,1.0,True,False,True,1.0002696632734296
2011-07-05,-0.0005342908971766366,1.0,0.0,False,False,False,0.9997352282976207
2011-07-06,0.0,0.0,0.0,False,False,False,0.9997352282976207
2011-07-07,0.0,0.0,1.0,True,True,False,0.9997352282976207
2011-07-08,0.00034344042770714263,1.0,1.0,True,True,True,1.0000785777920211
2011-07-11,-0.002344303932140723,1.0,1.0,True,True,True,0.9977340896496536
2011-07-12,-0.004998851629796663,1.0,1.0,True,False,True,0.9927465649695048
2011-07-13,0.0016249355377801703,1.0,1.0,True,True,True,0.9943597141429329
2011-07-14,0.004963201369319015,1.0,1.0,True,True,True,0.9992949216377628
2011-07-15,0.0025398801834987886,1.0,1.0,True,True,True,1.0018330110067015
2011-07-18,-0.004366909412118624,1.0,1.0,True,True,True,0.9974580970015653
2011-07-19,-0.0014691175945159892,1.0,1.0,True,True,True,0.9959927137614679
2011-07-20,0.0026514058932555987,1.0,1.0,True,True,True,0.9986334947123747
2011-07-21,0.0012642697949366236,1.0,1.0,True,True,True,0.9998960368759515
2011-07-22,-0.0013792135747881292,1.0,1.0,True,False,True,0.9985169666885154
2011-07-25,-0.001993176820017461,1.0,1.0,True,True,True,0.9965267458161178
2011-07-26,-0.0020648721942606914,1.0,1.0,True,False,True,0.994469045447845
2011-07-27,0.0013994581589746539,1.0,0.0,False,False,False,0.9958607632673447
2011-07-28,0.0,0.0,0.0,False,False,False,0.9958607632673447
2011-07-29,0.0,0.0,1.0,True,True,True,0.9958607632673447
2011-08-01,0.0030402482367510534,1.0,1.0,True,True,True,0.9988884271969178
2011-08-02,0.0013430539101180975,1.0,1.0,True,True,True,1.0002299882048362
2011-08-03,0.002566433283714942,1.0,1.0,True,True,True,1.002797011737935
2011-08-04,-0.0006757490449318723,1.0,1.0,True,True,True,1.0021193726149926
2011-08-05,-0.0007219960760005747,1.0,1.0,True,True,True,1.0013958463602806
2011-08-08,-0.004192048171454276,1.0,1.0,True,False,True,0.997197946733644
2011-08-09,-0.008091924363818148,1.0,0.0,False,False,False,0.9891286963729207
2011-08-10,0.0,0.0,0.0,False,False,False,0.9891286963729207
2011-08-11,0.0,0.0,0.0,False,False,False,0.9891286963729207
2011-08-12,0.0,0.0,0.0,False,False,False,0.9891286963729207
2011-08-15,0.0,0.0,1.0,True,True,False,0.9891286963729207
2011-08-16,0.0013325631678512088,1.0,1.0,True,True,False,0.9904467728419718
2011-08-17,0.004793423930488061,1.0,1.0,True,True,True,0.9951944041047872
2011-08-18,0.0020563156158854515,1.0,1.0,True,True,True,0.9972408378987897
2011-08-19,0.0036895316655204072,1.0,1.0,True,True,True,1.0009201895483673
2011-08-22,0.011817804279496935,1.0,1.0,True,True,True,1.012748868447847
2011-08-23,0.008455477327571981,1.0,1.0,True,True,True,1.021312143543532
2011-08-24,0.00013632456351727636,1.0,1.0,True,True,True,1.0214513734757154
