date,v1.0,v1.1,v1.2
2024-04-10,1.0,1.0,1.0
2024-04-11,0.9979716464343529,0.9980316464343529,0.9982968994692
2024-04-12,0.9979716464343529,0.9980316464343529,0.9982968994692
2024-04-15,0.9979716464343529,0.9980316464343529,0.9982968994692
2024-04-16,0.9979716464343529,0.9980316464343529,0.9982968994692
2024-04-17,0.9979716464343529,0.9980316464343529,0.9982968994692
2024-04-18,0.9979716464343529,0.9980316464343529,0.9982968994692
2024-04-19,0.9979716464343529,0.9980316464343529,0.9982968994692
2024-04-22,0.9979716464343529,0.9980316464343529,0.9982968994692
2024-04-23,0.9979716464343529,0.9980316464343529,0.9982968994692
2024-04-24,0.9979716464343529,0.9980316464343529,0.9982968994692
2024-04-25,0.9979716464343529,0.9980316464343529,0.9982968994692
2024-04-26,0.9979716464343529,0.9980316464343529,0.9982968994692
2024-04-29,0.9979716464343529,0.9980316464343529,0.9982968994692
2024-04-30,0.9979716464343529,0.9980316464343529,0.9982968994692
2024-05-06,0.9979716464343529,0.9980316464343529,0.9982968994692
2024-05-07,0.9979716464343529,0.9980316464343529,0.9982968994692
2024-05-08,0.9979716464343529,0.9980316464343529,0.9982968994692
2024-05-09,0.9979716464343529,0.9980316464343529,0.9982968994692
2024-05-10,0.9979716464343529,0.9980316464343529,0.9982968994692
2024-05-13,0.9766604833205027,0.9767790839506362,0.9802274201969657
2024-05-14,0.9907803647760632,0.990959286797077,0.9923231440920199
2024-05-15,1.005978396259865,1.0062195204044964,1.0053121949192865
2024-05-16,1.0286038250462586,1.028910745477743,1.024582344323096
2024-05-17,1.0343951999323813,1.0347655830706877,1.0303818144319716
2024-05-20,1.0228218775969868,1.0232502026415276,1.018915218736682
2024-05-21,1.0164786833377852,1.0169657470678817,1.0126573871633948
2024-05-22,1.0194956526753167,1.0200451799844281,1.0157237741092737
2024-05-23,1.016308545849995,1.0169175579594534,1.0126094022073906
2024-05-24,1.0208005181743898,1.0214732371040653,1.0171457812866653
2024-05-27,1.008880951376686,1.009607103573092,1.005329918449738
2024-05-28,1.0038385254861346,1.0046216247720818,1.0010800543406082
2024-05-29,1.0121810451859465,1.013030929809323,1.0082027652555003
2024-05-30,0.9943785838205911,0.9952743023433162,0.9931815666640832
2024-05-31,0.9943785838205911,0.9952743023433162,0.9931815666640832
2024-06-03,0.9943785838205911,0.9952743023433162,0.9931815666640832
2024-06-04,0.9943785838205911,0.9952743023433162,0.9931815666640832
2024-06-05,0.9943785838205911,0.9952743023433162,0.9931815666640832
2024-06-06,0.9943785838205911,0.9952743023433162,0.9931815666640832
2024-06-07,0.9943785838205911,0.9952743023433162,0.9931815666640832
2024-06-11,0.9943785838205911,0.9952743023433162,0.9931815666640832
2024-06-12,0.9943785838205911,0.9952743023433162,0.9931815666640832
2024-06-13,0.9943785838205911,0.9952743023433162,0.9931815666640832
2024-06-14,0.9943785838205911,0.9952743023433162,0.9931815666640832
2024-06-17,0.9943785838205911,0.9952743023433162,0.9931815666640832
2024-06-18,0.9943785838205911,0.9952743023433162,0.9931815666640832
2024-06-19,0.9943785838205911,0.9952743023433162,0.9931815666640832
2024-06-20,0.9943785838205911,0.9952743023433162,0.9931815666640832
2024-06-21,0.9943785838205911,0.9952743023433162,0.9931815666640832
2024-06-24,0.9943785838205911,0.9952743023433162,0.9931815666640832
2024-06-25,0.9943785838205911,0.9952743023433162,0.9931815666640832
2024-06-26,0.9943785838205911,0.9952743023433162,0.9931815666640832
2024-06-27,1.0063992921725944,1.0073655551935066,1.0034375212359516
2024-06-28,0.998904298460883,0.9999238073296941,0.9971367006024842
2024-07-01,0.991395829023704,0.9924676699730304,0.9908166490882796
2024-07-02,1.0174975604950691,1.0186571692164588,1.0130406910059595
2024-07-03,1.0267768765063245,1.0280081799911092,1.0209452260129985
2024-07-04,1.0083327513368499,1.0096036172494793,1.0026364838885957
2024-07-05,1.0238312103053238,1.0251821861287762,1.0157568086451982
2024-07-08,1.0120667114302544,1.0134636745776673,1.0058876513892105
2024-07-09,0.9965940978220889,0.9980305118272776,0.9928675264566407
2024-07-10,0.97937959296706,0.9808510771409987,0.97834054834561
2024-07-11,0.9963987511555235,0.9979546570942645,0.9928413805851851
2024-07-12,0.9994833265610927,1.0011039264344253,0.9955045438488652
2024-07-15,0.9855661574992893,0.9872242577866284,0.9837728125920229
2024-07-16,0.983964131344571,0.9856787698649334,0.9824637405757848
2024-07-17,0.9817441573026927,0.9835140680616823,0.9806297456359596
2024-07-18,0.9817441573026927,0.9835140680616823,0.9806297456359596
2024-07-19,0.9817441573026927,0.9835140680616823,0.9806297456359596
2024-07-22,0.9817441573026927,0.9835140680616823,0.9806297456359596
