strategy,annual,max_dd,sharpe,vol,total_return
mom5_hedged_16y,0.22168895120922905,-0.12171608663242113,2.5051906421311796,0.08849184867648915,24.517955860919148
bias20_10_long_only_16y,0.3315506383398761,-0.27700985680300017,1.6653537143131738,0.19908721822295536,72.35849708098405
half_mom5_hedged_plus_half_bias20_10_long_only_16y,0.2727897309573537,-0.13479648272301414,2.2448823765171295,0.12151626909761709,47.193669822564665
