date,microcap,hedge,microcap_ret,hedge_ret,return,nav
2023-02-06,1102.265488821773,6891.41,0.006054810010805323,-0.004862037694871368,0.010616847705676691,1.021672719603811
2023-02-07,1112.1754514182103,6924.32,0.00899054057024884,0.004775510381765047,0.003915030188483793,1.0256725991438103
2023-02-08,1110.9174857237358,6877.72,-0.0011310856509828549,-0.006729902719689318,0.005298817068706463,1.031107450619058
2023-02-09,1121.7265497936055,6999.18,0.009729853214820672,0.01765992218351431,-0.008230068968693638,1.0226213651863294
2023-02-10,1124.0426182014662,6975.39,0.002064735303168863,-0.0033989695935809916,0.005163704896749855,1.027901880137263
2023-02-13,1135.2538345154103,7052.18,0.009974013558207151,0.011008703456007574,-0.0013346898978004226,1.0265299498819138
2023-02-14,1135.1186231997003,7061.45,-0.0001191022761598548,0.0013144871514907397,-0.0017335894276505944,1.0247503684136319
2023-02-15,1142.2197804577606,7063.6,0.006255872393357009,0.00030447004510403275,0.005651402348252977,1.030541645052058
2023-02-16,1111.6941132933937,6925.2,-0.026724863013782962,-0.01959340846027524,-0.007431454553507721,1.0228832216513566
2023-02-17,1112.6757111357626,6868.55,0.0008829747595415771,-0.008180269161901399,0.008763243921442976,1.0318469968258388
2023-02-20,1120.2338455233707,6959.36,0.006792755797547789,0.013221131097538752,-0.006728375299990963,1.024904342979026
2023-02-21,1123.214723991441,6990.48,0.0026609430521871147,0.004471675556372956,-0.0021107325041858412,1.022741044068619
2023-02-22,1129.828413794167,6998.43,0.005888179402798288,0.001137260960620834,0.004450918442177454,1.027293181043236
2023-02-23,1130.5972180938772,6966.79,0.0006804611127881888,-0.004521013998854073,0.004901475111642262,1.0323284330024793
2023-02-24,1130.019730993048,6944.82,-0.000510780578253045,-0.0031535326886558135,0.0023427521104027686,1.0347469226175245
2023-02-27,1116.1794080341094,6894.3,-0.012247859554430751,-0.007274486595764795,-0.005273372958665956,1.0292903161767306
2023-02-28,1129.60250335412,6955.57,0.012025929902839128,0.008887051622354702,0.002838878280484425,1.0322123460996377
2023-03-01,1144.3969011801707,7002.77,0.013096994546419438,0.006785928399829277,0.006011066146590161,1.0384170427893697
2023-03-02,1144.4350188037272,6972.31,3.330804506473939e-05,-0.004349707330099428,0.004083015375164168,1.0426569155409111
2023-03-03,1141.3724784916988,6967.94,-0.002676028137648001,-0.0006267650176198236,-0.0023492631200281774,1.0402074401023886
2023-03-06,1141.7195435013489,6997.04,0.00030407690406963894,0.0041762701745422515,-0.0041721932704726124,1.035867493620898
2023-03-07,1120.9072567257529,6855.34,-0.018228895961411196,-0.020251420600711167,0.001722524639299972,1.03765180090171
2023-03-08,1141.03118002716,6891.46,0.01795324562371947,0.005268885277754265,0.012384360345965207,1.0505024547177164
2023-03-09,1154.5041730334638,6892.86,0.011807734303967976,0.00020314998563430997,0.011304584318333666,1.0623779482936895
2023-03-10,1142.7096913952807,6798.3,-0.010216058039177911,-0.013718543536354932,0.0032024854971770215,1.0657801982656208
2023-03-13,1137.9831239031892,6832.62,-0.004136280218574484,0.005048320903755288,-0.009484601122329772,1.055671698200994
2023-03-14,1119.152357099356,6769.85,-0.016547492144914244,-0.009186812672152045,-0.007660679472762199,1.0475845356926097
2023-03-15,1134.930674093982,6803.47,0.014098453078828621,0.004966136620456751,0.00883231645837187,1.0568371338287434
2023-03-16,1118.3985502617368,6689.78,-0.014566637601404864,-0.016710590331110553,0.0018439527297056894,1.0587858915465211
2023-03-17,1124.497265597833,6736.37,0.005453078721059601,0.006964354582661869,-0.001811275861602268,1.0568681382185579
2023-03-20,1118.025660894379,6721.45,-0.005755109328801633,-0.002214842712024434,-0.003840266616777199,1.0528094827890218
2023-03-21,1140.308800932088,6809.39,0.019930794808308283,0.013083486450096382,0.006547308358211901,1.059702551115291
2023-03-22,1153.827965142451,6840.33,0.01185570452434681,0.0045437256494340605,0.00701197887491275,1.0671331630174028
2023-03-23,1148.9318071640582,6868.83,-0.004243403805686219,0.0041664656529729616,-0.00870986945865918,1.0578385724725152
2023-03-24,1152.6161651713994,6867.95,0.0032067682210272785,-0.000128114977368754,0.0030348831983960326,1.0610489889827273
2023-03-27,1151.2891847814703,6886.69,-0.001151276921169786,0.002728616253758309,-0.004179893174928095,1.0566139175554141
2023-03-28,1141.15355821369,6825.38,-0.00880371908444888,-0.008902680387820494,-0.00020103869662838584,1.0564014972705893
2023-03-29,1128.9249030233923,6806.28,-0.010716047023014097,-0.0027983789913529344,-0.008217668031661162,1.0477203404578699
2023-03-30,1114.1099883853117,6807.64,-0.013123029351557847,0.0001998154645417305,-0.013622844816099577,1.0334474088491414
2023-03-31,1124.6499968515138,6875.81,0.00946047389941973,0.010013749258186433,-0.0008532753587667027,1.0325655936405893
2023-04-03,1133.7266825145057,6962.2,0.008070675933314675,0.012564337874374054,-0.004793661941059379,1.027615823252707
2023-04-04,1114.8567666769827,6953.36,-0.016644149007476128,-0.0012697135962770334,-0.015674435411199096,1.0115085254036063
2023-04-06,1107.6572701551574,6983.03,-0.006457777121705588,0.004267001852341856,-0.011024778974047444,1.0003568674806669
2023-04-07,1117.5717633578845,7042.89,0.008950867267217388,0.008572210057811613,7.865720940577499e-05,1.0004355527602729
2023-04-10,1098.1579138014206,6968.57,-0.01737145675382179,-0.01055248626629135,-0.00711897048753044,0.9933134815854963
2023-04-11,1096.880459637946,6984.14,-0.001163270006453443,0.0022343178012131926,-0.0036975878076666354,0.9896406177667949
2023-04-12,1110.4165964744027,7021.02,0.012340576147126026,0.005280535613547244,0.006760040533578782,0.9963306284565744
2023-04-13,1110.1745541184227,6966.82,-0.00021797436813209004,-0.007719676058464575,0.007201701690332485,1.0035059044276602
2023-04-14,1112.5531726355844,7020.09,0.002142562634261047,0.007646243192733548,-0.005803680558472501,0.997681876719821
2023-04-17,1112.1632650385843,7012.77,-0.0003504619883257787,-0.0010427216745083623,0.0003922596861825836,0.998073227099693
2023-04-18,1101.448323063885,6997.07,-0.009634324663948979,-0.002238772981289938,-0.0076955516826590405,0.9903925029974691
2023-04-19,1095.4107092454974,6965.58,-0.00548152254805101,-0.004500455190529773,-0.0012810673575212369,0.9891237434907453
2023-04-20,1083.2877224893691,6963.9,-0.011067069779223226,-0.00024118594575039953,-0.011125883833472827,0.9781188676237375
2023-04-21,1051.676745271992,6773.51,-0.029180592155827023,-0.027339565473369687,-0.002141026682457336,0.9760246890295401
2023-04-24,1051.0496640641727,6725.27,-0.0005962680173718926,-0.007121861486880432,0.0062255934695085394,0.9821010219596416
2023-04-25,1026.6250615363433,6603.24,-0.02323829535645816,-0.018144996409066194,-0.0053932989473919665,0.9768042575516741
2023-04-26,1044.1746277522805,6624.4,0.01709442606989775,0.003204487494018027,0.013589938575879723,0.9900789674124592
2023-04-27,1049.7904053882812,6633.49,0.005378197752314184,0.0013721997463922442,0.0037059980059219403,0.993748198091395
2023-04-28,1079.1310415105645,6723.3,0.02794904199132131,0.013538876217496387,0.014110165773824923,1.0077701499039045
2023-05-04,1097.6428619230269,6733.97,0.017154376716426833,0.0015870182797137478,0.015267358436713086,1.0231561380043075
2023-05-05,1092.404773490868,6653.65,-0.004772124535098787,-0.011927585064976598,0.006855460529877811,1.0301703445242982
2023-05-08,1093.6010343303174,6702.5,0.0010950710473616176,0.007341834932706126,-0.006546763885344508,1.0234260625170137
2023-05-09,1073.8218197679028,6611.64,-0.018086316619594922,-0.013556135770234956,-0.004830180849359966,1.0184827295491081
2023-05-10,1085.3485964068948,6627.31,0.01073434756753544,0.002370062495840708,0.008064285071694733,1.0266960646207899
2023-05-11,1100.2130596081631,6622.52,0.013695565876694404,-0.0007227668541233134,0.014118332730817718,1.0411913012745273
2023-05-12,1091.7489403978525,6535.94,-0.007693163734418085,-0.013073573201742072,0.005080409467323988,1.046480979418818
2023-05-15,1101.2637613508057,6585.91,0.008715209697832016,0.007645419021594435,0.0007697906762375809,1.0472865507196345
2023-05-16,1097.0726222910653,6516.29,-0.0038057540861959893,-0.010571052443777651,0.006465298357581662,1.0540575707359197
2023-05-17,1118.4397515134483,6554.98,0.01947649479918767,0.0059374275853283365,0.013239067213859335,1.0680123097621699
2023-05-18,1127.5245286789525,6583.74,0.008122723779453445,0.0043875038520331255,0.003435219927420319,1.071681166931395
2023-05-19,1127.7054072464937,6602.32,0.0001604209602013018,0.0028221041535660962,-0.0029616831933647943,1.0685071868306488
2023-05-22,1137.420875870184,6595.98,0.008615254091414393,-0.0009602685116747445,0.009275522603089137,1.0784181493936598
2023-05-23,1133.979631663875,6528.45,-0.0030254800833301454,-0.010238054087489568,0.006912574004159422,1.085872794658772
2023-05-24,1140.633565930278,6513.18,0.005867772295556906,-0.0023389931760218197,0.007906765471578725,1.0944585361781067
2023-05-25,1142.719021661402,6501.0,0.0018283310200704062,-0.0018700542592098301,0.0033983852792802364,1.0981779279562371
2023-05-26,1142.8114032347617,6546.41,8.084364713334402e-05,0.0069850792185817134,-0.007204235571448369,1.0902663954638754
2023-05-29,1129.6689504759172,6534.12,-0.01150010642319843,-0.0018773648457703906,-0.00992274157742804,1.0794479637711334
2023-05-30,1132.4828108835914,6564.47,0.002490871689877494,0.004644848885542396,-0.0024539771956649022,1.0767990230841322
2023-05-31,1124.51476639218,6561.65,-0.0070359076666201,-0.0004295853282900719,-0.006906322338330028,1.0693623019371143
2023-06-01,1125.601564693445,6574.76,0.0009664597866969604,0.0019979730707977428,-0.0013315132841007823,1.0679384318265686
2023-06-02,1134.980783472488,6626.28,0.00833262770170129,0.007836027474767082,0.00019660022693420738,1.0681483887646175
2023-06-05,1144.8277617308374,6632.96,0.008675898659907366,0.001008107112890011,0.007367791547017355,1.0760182834343177
2023-06-06,1123.5392594121563,6489.81,-0.018595375680351744,-0.02158161665380154,0.002686240973449794,1.07890872783546
2023-06-07,1132.322050783059,6488.56,0.007817075636055604,-0.00019260964496647937,0.007709685281022083,1.0872267745740194
2023-06-08,1129.6107848725185,6442.48,-0.0023944300198566193,-0.0071017298137030505,0.004407299793846431,1.0920185089134637
2023-06-09,1128.1416279830116,6495.56,-0.0013005868120077313,0.008239063217891474,-0.009839650029899205,1.081273428959583
2023-06-12,1141.963510690472,6530.16,0.012251903807656062,0.005326715479496702,0.00662518832815936,1.0884370690606748
2023-06-13,1151.4942423514074,6554.96,0.008345916110027662,0.0037977629950873837,0.004248153114940279,1.0930609163860214
2023-06-14,1149.8726629253265,6578.12,-0.001408239282872592,0.0035332023383818356,-0.005241441621254428,1.0873317014043093
2023-06-15,1143.486619591256,6613.95,-0.005553696109118933,0.0054468449952265185,-0.011300541104345451,1.075044264818532
2023-06-16,1144.4895186152949,6669.01,0.0008770535718183314,0.008324828582012334,-0.007747775010194002,1.0667150637287188
2023-06-19,1138.327275964312,6693.3,-0.00538427180918033,0.003642219759754539,-0.009326491568934869,1.0567663546803971
2023-06-20,1129.1604821143249,6693.91,-0.008052863217409723,9.113591203147031e-05,-0.008443999129441193,1.047843020501453
2023-06-21,1117.5062512727134,6548.41,-0.010321146574124862,-0.021736175120370627,0.011115028546245765,1.0594898255863112
2023-06-26,1102.739939221554,6420.97,-0.013213628142430656,-0.01946121272186674,0.005947584579436083,1.065791230935038
2023-06-27,1133.3059061490633,6507.27,0.027718200674844873,0.013440336896138882,0.01397786377870599,1.0806887155775873
2023-06-28,1140.01787401265,6475.51,0.005922467911946061,-0.004880694976541644,0.010503162888487705,1.0920393651890492
2023-06-29,1159.771499584343,6520.04,0.01732747005287205,0.006876678439227124,0.010150791613644928,1.1031244292189804
2023-06-30,1177.345771326423,6602.04,0.015153219188761335,0.012576609959448204,0.0022766092293131316,1.1056358124756211
2023-07-03,1181.1246464913568,6612.88,0.003209656208877698,0.0016419167408860957,0.0012677394679916024,1.1070374706323214
2023-07-04,1191.7556942458907,6638.45,0.009000783944450363,0.003866696507421885,0.0048340874370284784,1.112388986561425
2023-07-05,1188.2596654945098,6584.42,-0.0029335112626359683,-0.008138948097824006,0.004905436835188038,1.1178457404711608
2023-07-06,1192.723705375798,6567.08,0.0037567881927815794,-0.002633489358212282,0.0060902775509938615,1.1246537312898264
2023-07-07,1191.258548860882,6521.43,-0.0012284123375031486,-0.006951339103528409,0.00542292676602526,1.130752646111748
2023-07-10,1191.87108550732,6526.85,0.000514192865204377,0.0008311060610939336,-0.0006169131958895565,1.1300550698830747
2023-07-11,1202.8937626219565,6579.37,0.009248212536295153,0.008046760688540378,0.0009014518477547754,1.1310737601138854
2023-07-12,1192.7096008313893,6482.99,-0.008466385068261362,-0.014648818959870025,0.005882433891608663,1.1377272267342884
2023-07-13,1202.2651442604354,6548.31,0.008011626151399609,0.0100755978337157,-0.00236397168231609,1.1350376717880886
2023-07-14,1204.3411810127695,6544.46,0.0017267711388333495,-0.0005879379565110199,0.0020147090953443695,1.1373244425089986
2023-07-17,1207.708118381462,6516.56,0.002795667392076817,-0.00426314776161818,0.006758815153694997,1.1450114081856961
2023-07-18,1210.6545922838366,6510.03,0.0024397235205499967,-0.001002062437850726,0.0031417859584007227,1.1486087889501424
2023-07-19,1213.141709688004,6492.35,0.002054357551707353,-0.002715809297345717,0.00447016684905307,1.1537432618810382
2023-07-20,1201.9312536746436,6408.76,-0.009240846245607726,-0.012875153064760836,0.0033343068191531103,1.15759019590668
2023-07-21,1196.2869329023597,6401.42,-0.0046960429350909605,-0.0011453073605502961,-0.0038507355745406643,1.1531326221585627
2023-07-24,1202.0933407681175,6393.79,0.004853691623689871,-0.0011919230420750493,0.00574561466576492,1.1597580778640089
2023-07-25,1223.782526037909,6498.27,0.018042846203550678,0.01634085573658206,0.001401990466968617,1.161384047633164
2023-07-26,1228.5178824174827,6457.25,0.0038694427145522514,-0.0063124493134326665,0.009881892027984918,1.172860719394899
2023-07-27,1224.589368231716,6407.55,-0.003197767197361534,-0.007696774942893669,0.004199007745532135,1.1777855706400684
2023-07-28,1229.37093336633,6465.38,0.0039046273458331893,0.009025290477639558,-0.005420663131806369,1.1714011918201264
2023-07-31,1236.2697057593994,6515.85,0.005611628033354243,0.00780619236610991,-0.0024945643327556662,1.1684790561876643
2023-08-01,1230.3076457574912,6507.41,-0.0048226208036423746,-0.0012953029919351433,-0.003827317811707231,1.1640069154833106
2023-08-02,1232.9576003524087,6496.02,0.002153895900798064,-0.0017503123362442308,0.003604208237042295,1.1682022387960695
2023-08-03,1222.1661464226268,6499.54,-0.008752493943585349,0.000541870252862342,-0.00959436419644769,1.1569940810619546
2023-08-04,1216.992626376168,6535.32,-0.004233074252303681,0.005505004969582394,-0.010038079221886076,1.1453800828170013
2023-08-07,1209.9485844142357,6503.98,-0.005788072835664737,-0.004795480557952758,-0.0012925922777119788,1.143899573366907
2023-08-08,1213.7840182098787,6471.34,0.003169914693110565,-0.005018465616437817,0.007888380309548382,1.1529230882375554
2023-08-09,1201.892998791,6420.98,-0.009796651826422753,-0.007782004963423406,-0.0023146468629993474,1.1502544784280868
2023-08-10,1212.0452602379662,6426.81,0.008446892907420622,0.0009079610900517565,0.007238931817368866,1.158581092170051
2023-08-11,1198.095487218559,6304.64,-0.01150928391623629,-0.01900943080626316,0.007200146890026871,1.1669230462176832
2023-08-14,1206.020115889953,6319.41,0.006614354828922364,0.002342719013298078,0.003971635815624286,1.1715576395821188
2023-08-15,1205.80694707482,6261.73,-0.00017675394657556964,-0.00912743436491703,0.008650680418341461,1.1816924103138102
2023-08-16,1198.2593970271937,6186.4,-0.006259335348777095,-0.012030221679951048,0.005470886331173952,1.1881573151690479
2023-08-17,1221.368119161705,6247.6,0.01928524173634072,0.009892667787404719,0.009092573948936,1.1989607234201918
2023-08-18,1218.9752579102246,6117.11,-0.0019591646563713594,-0.020886420385428095,0.018627255729056734,1.2212940714244347
2023-08-21,1220.6882315553246,6057.17,0.0014052571075451326,-0.0097987448321184,0.010904001939663533,1.2346110643481463
2023-08-22,1211.7241776753922,6099.19,-0.007343442533652489,0.0069372330642856195,-0.014580675597938108,1.2166096009292608
2023-08-23,1202.4010773749064,5973.67,-0.007694077969436441,-0.020579781905466055,0.012585703936029613,1.2319214891722876
2023-08-24,1192.2690773025174,5987.97,-0.008426472882500535,0.0023938382937123137,-0.011120311176212849,1.2182221388680283
2023-08-25,1171.2526462660949,5879.03,-0.017627254985067453,-0.01819314392022675,0.00026588893515929775,1.2185460506553194
2023-08-28,1184.1797674411505,5922.16,0.011037004882137769,0.007336244244373624,0.0034007606377641445,1.222690034099691
2023-08-29,1242.1449241967828,6108.76,0.04894962601910269,0.031508773825766445,0.01714085219333624,1.243647983252459
2023-08-30,1257.3725045391243,6139.63,0.012259101209295853,0.00505339872576438,0.006905702483531473,1.2522362462190444
2023-08-31,1252.531696459746,6104.3,-0.0038499395063141817,-0.0057544184258659925,0.001604478919551811,1.2542454328784014
2023-09-01,1251.8312472627338,6107.2,-0.0005592267237564119,0.0004750749471682525,-0.0013343016709246643,1.2525718911015622
2023-09-04,1269.4107463072587,6198.76,0.014043026232940292,0.0149921404244171,-0.0012491141914768075,1.2510072857765424
2023-09-05,1264.579801082957,6167.64,-0.00380565962463697,-0.005020358910491796,0.0009146992858548256,1.2521515812474415
2023-09-06,1273.1960935107709,6195.38,0.006813561643508104,0.004497668476110661,0.0020158931673974426,1.2546757850646242
2023-09-07,1256.2721419882685,6083.49,-0.013292494069657046,-0.018060231979313723,0.0044677379096566775,1.2602813476338857
2023-09-08,1256.886215165439,6102.49,0.0004888058539598283,0.003123207237950565,-0.0029344013839907365,1.2565831763031712
2023-09-11,1261.441050189139,6182.64,0.0036239040326340177,0.013133983013491335,-0.009810078980857317,1.2442559960976205
2023-09-12,1255.8371852756325,6184.61,-0.004442431069344388,0.00031863411099464223,-0.00506106518033903,1.2379587354003427
2023-09-13,1245.3801510184192,6103.14,-0.008326743609617049,-0.013173021419297104,0.004546277809680055,1.243586839728393
2023-09-14,1232.5104502130512,6068.71,-0.010333953688633657,-0.005641358382734163,-0.004992595305899494,1.2373781139098865
2023-09-15,1233.2985975278284,6079.06,0.0006394650160093107,0.0017054695314160373,-0.0013660045154067265,1.2356878498190202
2023-09-18,1256.741797353326,6083.97,0.019008535218064893,0.0008076906627010327,0.017900844555363858,1.2578077059375823
2023-09-19,1242.7473499406683,6031.04,-0.01113549930632518,-0.008699911406532257,-0.0027355878997929236,1.2543668623969533
2023-09-20,1237.3274378955325,5982.56,-0.004361234039561235,-0.008038414601793331,0.0033771805622320964,1.2586030857825483
2023-09-21,1230.628225340596,5939.66,-0.0054142600816569075,-0.007170843251049774,0.001456583169392867,1.2604363458542451
2023-09-22,1253.5562372696986,6054.93,0.018631144205031536,0.019406834734648104,-0.0010756905296165683,1.2590805064138253
2023-09-25,1249.5555161977509,6027.39,-0.003191497080866079,-0.004548359766339161,0.0010568626854730815,1.2604111816190606
2023-09-26,1246.5351298712233,5996.11,-0.0024171685750452587,-0.00518964261479693,0.0024724740397516713,1.2635275155450265
2023-09-27,1249.9014100328106,6034.06,0.0027005096614767243,0.006329103368684086,-0.0039285937072073614,1.258563629298573
2023-09-28,1267.0086812336317,6078.94,0.013686896473196208,0.007437778212347812,0.0059491182608483965,1.2660509731680727
2023-10-09,1255.4955488303112,6059.97,-0.009086861498147414,-0.0031206098431633134,-0.0062662516549841,1.2581175791621642
2023-10-10,1250.6748019360575,6043.48,-0.0038397164360678415,-0.002721135583179546,-0.0014185808528882956,1.2563328376536826
2023-10-11,1248.955599745255,6059.4,-0.0013746196758270823,0.0026342438462607642,-0.0043088635220878465,1.2509194709179157
2023-10-12,1251.9167404598793,6104.46,0.00237089350112063,0.007436379839588225,-0.005365486338467595,1.2442076795861825
2023-10-13,1234.1479618471203,6081.87,-0.014193259055096386,-0.003700573023658116,-0.01079268603143827,1.2307793367425046
2023-10-16,1237.4791877097473,6024.36,0.002699211087819009,-0.009455973245071081,0.01185518433289009,1.2453704526526992
2023-10-17,1238.766172369507,6011.37,0.001040005094664842,-0.0021562456426906795,0.0028962507373555216,1.2489773577444754
2023-10-18,1216.0414620703446,5908.01,-0.01834463259171404,-0.01719408387771837,-0.0014505487139956693,1.2471656552443895
2023-10-19,1211.0683536422173,5842.89,-0.004089587882686541,-0.011022323929715694,0.006632736047029153,1.2554377758425457
2023-10-20,1205.7543987281035,5774.32,-0.004387824104339244,-0.011735630826526067,0.007047806722186823,1.264285858638416
2023-10-23,1177.1328108574228,5638.14,-0.02373749405423886,-0.023583729339558546,-0.0004537647146803156,1.2637121703264966
2023-10-24,1226.5253648909677,5719.32,0.041960052067164355,0.014398365418382575,0.02726168664878178,1.2981630955281895
2023-10-25,1250.1534095626748,5778.9,0.019264212015548177,0.010417322339019375,0.008546889676528802,1.30925835228781
2023-10-26,1248.5395594019635,5811.69,-0.0012909216967826875,0.005674090224783157,-0.0072650119215658445,1.2997465747500294
2023-10-27,1262.7161856175103,5916.68,0.011354567109060687,0.018065313187730414,-0.007010746078669727,1.2906343815478363
2023-10-30,1275.354700412987,6006.56,0.010008990887604874,0.015190951682362508,-0.005481960794757634,1.2835591744678247
2023-10-31,1276.347006879338,5969.34,0.000778063127089057,-0.006196558429450549,0.0066746215565396064,1.292126446202822
2023-11-01,1290.248177346128,5958.42,0.01089137232419124,-0.0018293479681170677,0.012420720292308307,1.3081755873734016
2023-11-02,1283.138001766897,5885.25,-0.005510703835176489,-0.012280101100627383,0.006469397265450894,1.3166386949410847
2023-11-03,1295.480328476905,5973.17,0.009618861488797315,0.014939042521558088,-0.005620181032760773,1.309238947120778
2023-11-06,1314.2134782400326,6096.57,0.014460389209577595,0.020659047038674494,-0.0064986578290968985,1.300730651186913
2023-11-07,1325.1822479082118,6116.76,0.008346261737376404,0.0033116982171943476,0.004734563520182056,1.3068890430776052
2023-11-08,1327.2141059532014,6138.94,0.001533266875704653,0.0036261027079693697,-0.0023928358322647166,1.303761872146535
2023-11-09,1322.2573872094035,6100.69,-0.0037346790706672683,-0.00623071735511338,0.0021960382844461116,1.30662498313157
2023-11-10,1324.310788322257,6088.56,0.001552951136984726,-0.001988299684133943,0.003241250821118669,1.3108600824310392
2023-11-13,1344.8737748514889,6144.63,0.015527311799130361,0.009209074066774292,0.006018237732356069,1.3187491500409652
2023-11-14,1342.216356998112,6181.98,-0.0019759607950348146,0.006078478281035471,-0.008354439076070285,1.3077317406103284
2023-11-15,1349.1606359865889,6207.27,0.005173740397567572,0.004090922325856949,0.0007828180717106229,1.3087554566498278
2023-11-16,1344.8997718638057,6145.15,-0.0031581592355512944,-0.010007620097079895,0.0065494608615286,1.317327099290468
2023-11-17,1356.7582785744794,6199.23,0.00881739067755194,0.00880043611628678,-0.00028304543873484104,1.316954235863692
2023-11-20,1373.947060498988,6253.28,0.01266900832369977,0.008718824757268262,0.003650183566431509,1.3217613605731842
2023-11-21,1367.3558190131473,6212.13,-0.004797303822934085,-0.006580546529181386,0.0014832427062473012,1.3237218534706539
2023-11-22,1360.822509502084,6132.97,-0.004778060999351741,-0.012742811241876706,0.007664750242524965,1.3338678508680786
2023-11-23,1369.6931188728884,6197.53,0.006518564551118544,0.01052671054970089,-0.004308145998582346,1.3281213534237237
2023-11-24,1354.0601594711893,6115.41,-0.011413475899304637,-0.013250440094682903,0.0015369641953782657,1.3301626283910533
2023-11-27,1355.0127162334406,6111.36,0.0007034818620048622,-0.0006622614019338169,0.0010657432639386791,1.3315802402522041
2023-11-28,1372.898457571151,6143.3,0.013199685230576907,0.0052263326002723876,0.00767335263030452,1.3417979249912049
2023-11-29,1367.5703532838595,6113.37,-0.003880916507632892,-0.00487197434603559,0.0006910578384026981,1.3427251849648225
2023-11-30,1361.258390250417,6080.55,-0.004615457638640574,-0.005368561039164943,0.00045310340052436866,1.3433335783120999
2023-12-01,1366.0145050910846,6130.05,0.0034939103955073936,0.008140710955423458,-0.004946800559916064,1.3366883750147516
2023-12-04,1374.3203988195355,6114.39,0.006080384723218701,-0.0025546284288056054,0.008335013152024307,1.3478296902006575
2023-12-05,1358.3262872605842,5992.6,-0.011637833195730307,-0.01991858550076131,0.007980752305031003,1.3585863851075157
2023-12-06,1370.991573828941,6023.8,0.009324185718219136,0.0052064212528786236,0.003817764465340512,1.3637731479316746
2023-12-07,1362.8968250039654,6020.83,-0.005904302389232341,-0.0004930442577775196,-0.005711258131454821,1.3559842874510901
2023-12-08,1327.346529599179,6003.14,-0.026084362919168935,-0.002938133114537278,-0.02344622980463166,1.3241915682360421
2023-12-11,1341.087208121617,6075.08,0.010351990392883703,0.011983728515410297,-0.0019317381225265936,1.3216335769021523
2023-12-12,1354.007301878224,6078.99,0.00963404443675464,0.0006436129236158106,0.00869043151313883,1.3331191429876852
2023-12-13,1353.8713040469815,6019.55,-0.00010044098806105684,-0.00977794008544175,0.009377499097380693,1.3456204665477531
2023-12-14,1357.7871138728374,5991.86,0.0028923058005223545,-0.004600011628776324,0.007192317429298678,1.3552985960825257
2023-12-15,1361.4819848495,5951.6,0.002721244692125202,-0.006719115600164138,0.00914036029228934,1.3676865135543537
2023-12-18,1345.722663294763,5857.01,-0.011575123086537964,-0.015893205188520776,0.004018082101982812,1.3731819902555897
2023-12-19,1352.2085952964603,5863.54,0.004819664689169834,0.0011149033380513096,0.003404761351118524,1.377857347224064
2023-12-20,1352.0044366336124,5761.31,-0.00015098163371984885,-0.017434860169795008,0.016983878536075157,1.4012587090493562
2023-12-21,1360.723272043559,5798.91,0.006448821596810594,0.006526293499221403,-0.00037747190241080834,1.4007297732586816
2023-12-22,1333.8721962080967,5733.91,-0.0197329437859447,-0.011209003071266821,-0.00882394071467788,1.388369816782163
2023-12-25,1318.5909682489612,5735.73,-0.011456290941948333,0.0003174099349310122,-0.012073700876879345,1.3716070549078474
