date,nav_net,nav_window,drawdown,return_net
2023-08-22,16.68006647856127,1.2274277891591427,-0.018102106012810593,-0.0181021060128105
2023-08-23,16.902042858589734,1.243762255075935,-0.005035123315530021,0.0133078834136404
2023-08-24,16.676242740907167,1.227146413670554,-0.018327196239791732,-0.0133593388427489
2023-08-25,16.71831401248132,1.2302422914910498,-0.015850605813181984,0.0025228267678636
2023-08-28,16.770087617448947,1.23405213011273,-0.01280287253542911,0.0030968197468344
2023-08-29,17.00507812540397,1.2513442602144498,0.0,0.014012479440508
2023-08-30,17.110068370621118,1.2590701253802628,0.0,0.0061740525061335
2023-08-31,17.176567339744775,1.2639635520795942,0.0,0.0038865402336929
2023-09-01,17.179811783800503,1.2642022993771238,0.0,0.0001888878022922
2023-09-04,17.214525369762278,1.2667567508312358,0.0,0.0020206033918548
2023-09-05,17.196078886785994,1.265399338626288,-0.0010715650057180337,-0.0010715650057181
2023-09-06,17.227703134424246,1.2677264564715516,0.0,0.0018390382974198
2023-09-07,17.32516239030968,1.274898142456035,0.0,0.0056571241752296
2023-09-08,17.231734587678307,1.2680231170250984,-0.005392607614669642,-0.0053926076146695
2023-09-11,17.08813010602856,1.2574557651712408,-0.013681388892129331,-0.0083337217689292
2023-09-12,16.956883073899814,1.2477977548337795,-0.021256904155533385,-0.00768059649092
2023-09-13,17.080546448013173,1.2568977102855765,-0.014119113967631547,0.0072928128108462
2023-09-14,17.010766513996717,1.2517628488479693,-0.018146778034750843,-0.0040853455262008
2023-09-15,16.98583576884425,1.2499282824543694,-0.019585768596040443,-0.0014655862292833
2023-09-18,17.32456771341374,1.2748543822618783,-3.432446302920056e-05,0.0199420240004202
2023-09-19,17.29064063692103,1.2723578072904536,-0.001992578921393373,-0.0019583216767042
2023-09-20,17.389470012734407,1.2796303156113589,0.0,0.0057157729368537
2023-09-21,17.433448302116975,1.282866524206644,0.0,0.0025290183858601
2023-09-22,17.394636748164128,1.2800105176119818,-0.002226269483825205,-0.002226269483825
2023-09-25,17.377187533887376,1.2787264909248097,-0.003227173835870789,-0.0010031376066874
2023-09-26,17.474039515456926,1.2858534897150358,0.0,0.0055735130544387
2023-09-27,17.491735196693053,1.2871556530442552,0.0,0.0010126840574256
2023-09-28,17.591337874279684,1.2944850659396787,0.0,0.0056942708351463
2023-10-09,17.547512505722825,1.2912601102534427,-0.0024913038945683086,-0.0024913038945681
2023-10-10,17.520856978148487,1.2892986231501693,-0.004006568268707267,-0.0015190487862962
2023-10-11,17.407127664468813,1.280929680482474,-0.010471642982891272,-0.0064910816760568
2023-10-12,17.266116979087432,1.2705531970297284,-0.01848755890635012,-0.0081007440227609
2023-10-13,17.092512801517692,1.2577782724131452,-0.028356289687967662,-0.0100546160888407
2023-10-16,17.34387769884504,1.2762753365942308,-0.014067160622072805,0.0147061406503687
2023-10-17,17.39696753225148,1.2801820318660182,-0.011049207480256062,0.0030610129019748
2023-10-18,17.34931944163314,1.2766757754251044,-0.0137578184431556,-0.0027388733427252
2023-10-19,17.432498924279994,1.282796662810047,-0.009029384298958387,0.0047943945540163
2023-10-20,17.54830530703175,1.291318449730633,-0.0024462361848470726,0.0066431315013857
2023-10-23,17.49769594103403,1.287594283385303,-0.005323184280518256,-0.0028840030482852
2023-10-24,17.97010367356058,1.3223571171822792,0.0,0.0269982821806098
2023-10-25,18.195521260958984,1.3389448095211336,0.0,0.0125440337737205
2023-10-26,18.042744152536898,1.3277024761248208,-0.008396412844181023,-0.0083964128441811
2023-10-27,17.92653185554295,1.3191508193939725,-0.014783275596131795,-0.0064409435732981
2023-10-30,17.838920659600742,1.312703817718101,-0.01959826246491636,-0.0048872362288592
2023-10-31,17.973572125006747,1.3226123484006829,-0.012198009211665695,0.0075481845552991
2023-11-01,18.197877589700457,1.3391182035169786,0.0,0.0124797376466769
2023-11-02,18.378988409326087,1.352445515683966,0.0,0.0099523045329272
2023-11-03,18.20018954016037,1.3392883318702022,-0.00972843908400256,-0.0097284390840024
2023-11-06,18.051556108076515,1.3283509171319392,-0.01781557798270461,-0.0081665870432767
2023-11-07,18.0716878787244,1.329832343765937,-0.016720209173523015,0.0011152374081966
2023-11-08,18.03521789017695,1.327148644784821,-0.018704539743585658,-0.0020180731756875
2023-11-09,18.022120408426986,1.3261848468833817,-0.0194171731844619,-0.0007262169955317
2023-11-10,18.12828372191561,1.3339970340429854,-0.01364083168381891,0.0058907226831637
2023-11-13,18.27617701055621,1.344879984212334,-0.005593963959284576,0.0081581516987077
2023-11-14,18.11431135389581,1.3329688563189994,-0.014401067650489985,-0.0088566474578852
2023-11-15,18.095640026421684,1.3315948985933699,-0.015416973806927414,-0.0010307500577497
2023-11-16,18.19442332419545,1.3388640161924001,-0.010042178656415213,0.0054589557279838
2023-11-17,18.16452405636026,1.3366638335814018,-0.011668996584001445,-0.0016433204450855
2023-11-20,18.236938459519635,1.341992556394793,-0.007728931899993574,0.0039865841204915
2023-11-21,18.250260928227465,1.3429729103000494,-0.007004056928035407,0.0007305211199455
2023-11-22,18.37428741605847,1.3520995860211111,-0.0002557808494636493,0.0067958747723533
2023-11-23,18.30206654557136,1.3467851046006039,-0.004185315428769543,-0.00393053993615
2023-11-24,18.3494549717868,1.350272253245731,-0.001606913116301012,0.0025892390948012
2023-11-27,18.363257955318097,1.3512879665572697,-0.0008558933526509049,0.0007522285295404
2023-11-28,18.527577323419813,1.363379654498942,0.0,0.008948268793127
2023-11-29,18.55257798006444,1.3652193654348839,0.0,0.0013493753774824
2023-11-30,18.588812584204906,1.367885743300245,0.0,0.0019530765039448
2023-12-01,18.48390241680372,1.360165770781007,-0.005643726135058702,-0.0056437261350587
2023-12-04,18.69174857025804,1.3754604427145731,0.0,0.0112447116830356
2023-12-05,18.91386871831807,1.391805488018286,0.0,0.0118833263364916
2023-12-06,18.96777403480828,1.395772191839793,0.0,0.0028500418022887
2023-12-07,18.849414194519888,1.3870625049043641,-0.006240049046935425,-0.0062400490469354
2023-12-08,18.403053106479152,1.354216352632448,-0.02977265161915099,-0.0236803692377085
2023-12-11,18.285324403753293,1.3455531089041868,-0.03597942646314756,-0.0063972375694776
2023-12-12,18.40209841140712,1.3541460999591093,-0.029822984097294225,0.0063862147083293
2023-12-13,18.60742380993097,1.3692552783483125,-0.018998023922892515,0.0111577165784844
2023-12-14,18.759068108299186,1.3804142522123508,-0.011003184987658066,0.0081496664942557
2023-12-15,18.94355493005118,1.393989992575442,-0.0012768554028876888,0.0098345408570896
2023-12-18,18.9750432875194,1.3963071107380791,0.0,0.0016622200840596
2023-12-19,19.09920710347563,1.4054438919558638,0.0,0.0065435326852665
2023-12-20,19.45515345735057,1.431636739973437,0.0,0.0186367084217942
2023-12-21,19.44994593761601,1.4312535367983774,-0.0002676678827526757,-0.0002676678827524
2023-12-22,19.258534466001887,1.417168235656143,-0.010106267821516357,-0.0098412341210646
2023-12-25,19.0328099272036,1.40055795583668,-0.02170856843009883,-0.0117207536843869
2023-12-26,19.040045360768747,1.4010903861022244,-0.021336665243572583,0.0003801558252733
2023-12-27,19.09613476739231,1.4052178094824426,-0.018453655004330716,0.0029458651784062
2023-12-28,19.12268242349721,1.4071713587013306,-0.017089098504527334,0.0013902109734913
2023-12-29,19.25529527499774,1.4169298749123178,-0.010272763090301895,0.0069348456750806
2024-01-02,19.706921140972245,1.4501634437900353,0.0,0.0234546320648183
2024-01-03,19.694991057174253,1.449285550623394,-0.0006053753253818517,-0.0006053753253819
2024-01-04,19.895302627006856,1.4640257788843927,0.0,0.0101706860008772
2024-01-05,19.9503471447756,1.4680763125460574,0.0,0.0027667092479419
2024-01-08,20.049052156476822,1.475339669346648,0.0,0.0049475335433983
2024-01-09,20.25033040497164,1.4901510321115,0.0,0.0100392899835812
2024-01-10,20.19670440186435,1.4862048819855385,-0.0026481544762411158,-0.0026481544762413
2024-01-11,20.042576705623,1.4748631635524097,-0.010259274549793695,-0.0076313290116343
2024-01-12,19.999605948456068,1.4717010957311758,-0.012381252626575079,-0.00214397369151
2024-01-15,20.00928889582648,1.472413629982684,-0.011903090187900256,0.0004841569076594
2024-01-16,19.93676776855761,1.4670770537151152,-0.015484321990965944,-0.0036243730422621
2024-01-17,20.055238398233087,1.47579489325429,-0.009634015980828359,0.0059423187876179
2024-01-18,19.63632802109198,1.4449687428470954,-0.030320610656748292,-0.0208878283480297
2024-01-19,19.60204588058413,1.4424460399558763,-0.032013528244869915,-0.0017458529146093
2024-01-22,19.406042128726742,1.4280228089622573,-0.04169256794139098,-0.009999147693636
2024-01-23,18.682193864057805,1.374757345282528,-0.07743757803224993,-0.0373001490910619
2024-01-24,18.62614728246563,1.3706330732466803,-0.0802052652981532,-0.003
2024-01-25,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-01-26,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-01-29,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-01-30,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-01-31,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-02-01,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-02-02,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-02-05,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-02-06,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-02-07,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-02-08,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-02-19,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-02-20,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-02-21,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-02-22,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-02-23,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-02-26,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-02-27,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-02-28,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-02-29,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-03-01,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-03-04,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-03-05,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-03-06,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-03-07,18.62614728246563,1.3706330732466803,-0.0802052652981532,0.0
2024-03-08,18.42823836590702,1.3560696478419532,-0.08997838566709404,-0.0106253275869304
2024-03-11,18.493255253278896,1.3608540133255944,-0.08676772756563844,0.003528111916121
2024-03-12,18.870960856112816,1.3886480484174408,-0.06811590335929396,0.0204239652598183
2024-03-13,18.80279072637148,1.3836316468495786,-0.07148227459265422,-0.0036124355437503
2024-03-14,18.816538903445903,1.3846433271455243,-0.07080336334530757,0.0007311774764979
2024-03-15,19.04877887759214,1.4017330550783882,-0.05933490976939837,0.0123423322077425
2024-03-18,19.42572716188837,1.429471361746154,-0.040720483399165563,0.0197885799776724
2024-03-19,19.472979938872747,1.4329485284385115,-0.03838705100377249,0.0024324843333063
2024-03-20,19.709815620013675,1.4503764383854199,-0.026691652637196528,0.0121622721270382
2024-03-21,19.76633649590139,1.4545356120806423,-0.023900543812925834,0.0028676511732723
2024-03-22,19.60702389783481,1.4428123548453435,-0.03176770424342745,-0.0080597938874311
2024-03-25,19.50655913931535,1.4354195044273645,-0.0367288459389129,-0.0051239167679374
2024-03-26,19.561555712042964,1.4394665099810382,-0.03401301011659419,0.0028193887161149
2024-03-27,19.590678352933487,1.4416095433297766,-0.03257487847586926,0.0014887691612683
2024-03-28,19.73005041280779,1.4518654460590579,-0.02569241991410265,0.0071142028552284
2024-03-29,19.928293739556405,1.4664534795407804,-0.015902785731148894,0.010047786123239
2024-04-01,20.028120420788905,1.473799376081528,-0.010973153511025013,0.0050092939484502
2024-04-02,20.37833885561964,1.4995707265578326,0.0,0.0174863355858001
2024-04-03,20.31686173741333,1.4950468403142836,-0.0030167875135395095,-0.0030167875135393
2024-04-08,19.614864789375787,1.4433893386470296,-0.037464980421272776,-0.0345524302478675
2024-04-09,19.665571137093394,1.4471206415381392,-0.0349767330681956,0.0025850979989967
2024-04-10,19.37339031362059,1.4256200760187592,-0.04931454664283985,-0.0148574796753138
2024-04-11,19.33409422829929,1.4227284144543089,-0.051242872871965384,-0.0020283535656471
2024-04-12,19.276091945614382,1.4184602292109452,-0.054089144253349986,-0.003
2024-04-15,19.276091945614382,1.4184602292109452,-0.054089144253349986,0.0
2024-04-16,19.276091945614382,1.4184602292109452,-0.054089144253349986,0.0
2024-04-17,19.276091945614382,1.4184602292109452,-0.054089144253349986,0.0
2024-04-18,19.276091945614382,1.4184602292109452,-0.054089144253349986,0.0
2024-04-19,19.276091945614382,1.4184602292109452,-0.054089144253349986,0.0
2024-04-22,19.276091945614382,1.4184602292109452,-0.054089144253349986,0.0
2024-04-23,19.276091945614382,1.4184602292109452,-0.054089144253349986,0.0
2024-04-24,19.276091945614382,1.4184602292109452,-0.054089144253349986,0.0
2024-04-25,19.276091945614382,1.4184602292109452,-0.054089144253349986,0.0
2024-04-26,19.276091945614382,1.4184602292109452,-0.054089144253349986,0.0
2024-04-29,19.276091945614382,1.4184602292109452,-0.054089144253349986,0.0
2024-04-30,19.276091945614382,1.4184602292109452,-0.054089144253349986,0.0
2024-05-06,19.276091945614382,1.4184602292109452,-0.054089144253349986,0.0
2024-05-07,19.276091945614382,1.4184602292109452,-0.054089144253349986,0.0
2024-05-08,19.276091945614382,1.4184602292109452,-0.054089144253349986,0.0
2024-05-09,19.276091945614382,1.4184602292109452,-0.054089144253349986,0.0
2024-05-10,19.276091945614382,1.4184602292109452,-0.054089144253349986,0.0
2024-05-13,18.80786768979661,1.3840052428421699,-0.07706571065236512,-0.0242904141118865
2024-05-14,19.079778826519284,1.404014232963656,-0.06372256533276055,0.0144573080376457
2024-05-15,19.37245224801463,1.4255510470497026,-0.04936057912922687,0.0153394556696093
2024-05-16,19.80815746831047,1.4576130712604687,-0.027979777515179327,0.0224909688622665
2024-05-17,19.90534168044816,1.4647645177369355,-0.02321078172871016,0.0049062721907966
2024-05-20,19.68263092591348,1.4483760117671411,-0.03413958000380923,-0.011188491918902
2024-05-21,19.56056592688495,1.439393675150925,-0.04012951862900127,-0.0062016607174106
2024-05-22,19.618622852813186,1.4436658813995669,-0.03728056581005135,0.0029680596228782
2024-05-23,19.5572918931043,1.4391527504489652,-0.04029018107572224,-0.0031261602900986
2024-05-24,19.643732978621752,1.4455136477886477,-0.03604836891772989,0.0044198903401309
2024-05-27,19.41435928295232,1.428634839270189,-0.04730412912932247,-0.0116766856848982
2024-05-28,19.3173255667708,1.421494467265098,-0.05206573982139118,-0.0049980385531819
2024-05-29,19.4778645030608,1.433307966443753,-0.04418781918088088,0.0083106191762982
2024-05-30,19.135283566631912,1.40809863277896,-0.060998852644210344,-0.0175882184812946
2024-05-31,19.07787771593201,1.4038743368806228,-0.06381585608627793,-0.003
2024-06-03,19.07787771593201,1.4038743368806228,-0.06381585608627793,0.0
2024-06-04,19.07787771593201,1.4038743368806228,-0.06381585608627793,0.0
2024-06-05,19.07787771593201,1.4038743368806228,-0.06381585608627793,0.0
2024-06-06,19.07787771593201,1.4038743368806228,-0.06381585608627793,0.0
2024-06-07,19.07787771593201,1.4038743368806228,-0.06381585608627793,0.0
2024-06-11,19.07787771593201,1.4038743368806228,-0.06381585608627793,0.0
2024-06-12,19.07787771593201,1.4038743368806228,-0.06381585608627793,0.0
2024-06-13,19.07787771593201,1.4038743368806228,-0.06381585608627793,0.0
2024-06-14,19.07787771593201,1.4038743368806228,-0.06381585608627793,0.0
2024-06-17,19.07787771593201,1.4038743368806228,-0.06381585608627793,0.0
2024-06-18,19.07787771593201,1.4038743368806228,-0.06381585608627793,0.0
2024-06-19,19.07787771593201,1.4038743368806228,-0.06381585608627793,0.0
2024-06-20,19.07787771593201,1.4038743368806228,-0.06381585608627793,0.0
2024-06-21,19.07787771593201,1.4038743368806228,-0.06381585608627793,0.0
2024-06-24,19.07787771593201,1.4038743368806228,-0.06381585608627793,0.0
2024-06-25,19.07787771593201,1.4038743368806228,-0.06381585608627793,0.0
2024-06-26,19.07787771593201,1.4038743368806228,-0.06381585608627793,0.0
2024-06-27,19.250578253638867,1.4165827657982517,-0.055341144828876754,0.0090523977707765
2024-06-28,19.09574840092633,1.4051893781247047,-0.06293891095738724,-0.0080428676309123
2024-07-01,18.9522112838378,1.394626983393443,-0.0699825232020107,-0.0075167055029676
2024-07-02,19.45119011271431,1.4313450912950094,-0.04549677721399026,0.0263282643594224
2024-07-03,19.62857996292984,1.444398590329271,-0.03679195335801577,0.0091197427606024
2024-07-04,19.275989255037043,1.4184526725703004,-0.05409418345591044,-0.0179631286908525
2024-07-05,19.57226856179352,1.440254831148812,-0.03955525028497753,0.0153703814022958
2024-07-08,19.347370229763666,1.4237053489975395,-0.05059139673554258,-0.0114906624809385
2024-07-09,19.05158500086684,1.4019395478817351,-0.06510608465944356,-0.0152881360817604
2024-07-10,18.72250056899017,1.3777233748116675,-0.08125482152206176,-0.0172733361482358
2024-07-11,19.04785061830242,1.4016647477218669,-0.06528933720965768,0.0173774890866404
2024-07-12,19.09420700472576,1.4050759521660543,-0.06301454990968314,0.002433680699847
2024-07-15,18.82833232735604,1.3855111639886954,-0.0760614758271212,-0.0139243634105313
2024-07-16,18.797727095420427,1.3832590319471525,-0.07756332699136248,-0.0016254881953163
2024-07-17,18.75531653911172,1.3801381873489664,-0.07964448564757987,-0.0022561534218169
2024-07-18,18.69905058949438,1.375997772786919,-0.0824055521906375,-0.003
2024-07-19,18.69905058949438,1.375997772786919,-0.0824055521906375,0.0
2024-07-22,18.69905058949438,1.375997772786919,-0.0824055521906375,0.0
2024-07-23,19.02693493772668,1.4001256358963334,-0.06631570548844268,0.0175348126185888
2024-07-24,18.94587926387177,1.3941610321768931,-0.07029324626981792,-0.0042600489316957
2024-07-25,19.12922997662929,1.4076531702502018,-0.06129591267670431,0.0096776037788415
2024-07-26,19.073089536372137,1.4035219914832693,-0.0640508202604334,-0.0029347987517397
2024-07-29,19.32045398933793,1.4217246769468197,-0.0519122227663803,0.01296929123591
2024-07-30,19.558039196523804,1.439207741895505,-0.04025350961664009,0.0122970820104424
2024-07-31,19.262706319752365,1.4174752277914697,-0.05474599984677464,-0.0151003315722944
2024-08-01,19.59037111691646,1.4415869349051873,-0.038666926891633424,0.0170103199272733
2024-08-02,19.634789824766923,1.4448555523560993,-0.03648722479887856,0.0022673744966528
2024-08-05,19.88171734785084,1.4630260856768742,-0.02437006820268106,0.0125760206901959
2024-08-06,20.174302376564167,1.4845563952470575,-0.01001241958439636,0.0147162854996001
2024-08-07,20.19901112697565,1.486374625823622,-0.008799918870450063,0.0012247635606073
2024-08-08,20.342179998462264,1.4969099226481934,-0.0017743770683940063,0.0070879148779421
2024-08-09,20.3112052099674,1.494630596231192,-0.0032943630061252893,-0.0015226877599748
2024-08-12,20.36882574740377,1.4988706901760565,-0.00046682451809598735,0.0028368842144383
2024-08-13,20.50025752034803,1.508542294944394,0.0,0.0064525944977955
2024-08-14,20.72937000883256,1.5254018821391313,0.0,0.0111760785569212
2024-08-15,20.595814469738905,1.5155739968432074,-0.006442817077255691,-0.0064428170772552
2024-08-16,20.53228058490195,1.510898760332469,-0.0095077382403147,-0.0030847959390147
2024-08-19,20.43201189002668,1.503520337552751,-0.014344773559407775,-0.0048834660358677
2024-08-20,20.45537262477057,1.5052393723681505,-0.013217834596287559,0.0011433399153069
2024-08-21,20.562037038691983,1.513088433757072,-0.008072265103535647,0.0052144938094282
2024-08-22,20.578320760294545,1.5142866959121781,-0.0072867264404878895,0.0007919313427906
2024-08-23,20.077618625300502,1.4774417759370144,-0.031440964354167766,-0.0243315351542259
2024-08-26,20.467979665453,1.5061670804257032,-0.012609661715150322,0.0194425966265034
2024-08-27,20.55423093301686,1.5125140097256646,-0.008448837361727635,0.0042139609758087
2024-08-28,20.8219257799136,1.5322127378163515,0.0,0.0130238318217363
2024-08-29,20.77020027683906,1.5284064388448497,-0.0024841843939545916,-0.0024841843939547
2024-08-30,20.83863479402148,1.5334422957603695,0.0,0.0032948414685596
2024-09-02,21.01229296889914,1.546221193850102,0.0,0.0083334717746232
2024-09-03,21.01741852463491,1.5465983655809854,0.0,0.0002439312902859
2024-09-04,20.68828634374487,1.5223786788279243,-0.015659971775518366,-0.0156599717755182
2024-09-05,20.83449597424877,1.533137734480001,-0.008703378589132171,0.0070672663784023
2024-09-06,20.84098770659868,1.5336154383726264,-0.008394504673798764,0.0003115857642022
2024-09-09,21.11331907543216,1.55365535190628,0.0,0.0130671047201496
