date,baseline_v1.1,best_nav_hedge_stepup
2016-11-29,1.3205309202734181,1.2897707781328946
2016-11-30,1.3148569179795384,1.2842289447374375
2016-12-01,1.3220831598350038,1.2912868601847867
2016-12-02,1.3148687260372158,1.2842338736101366
2016-12-05,1.3170510337352095,1.2863653361758713
2016-12-06,1.3219791746759415,1.2911786573878579
2016-12-07,1.329669144167365,1.2986894598827035
2016-12-08,1.3315864103017598,1.3005620560329945
2016-12-09,1.3396711773699872,1.3084584577981786
2016-12-12,1.3246334681079854,1.2937711089903883
2016-12-13,1.3279846982625487,1.2970442595319822
2016-12-14,1.3355215794282957,1.3044055404741473
2016-12-15,1.3444955789096584,1.3131704566117903
2016-12-16,1.358102351558786,1.326485224108531
2016-12-19,1.3690241791198132,1.337152787465104
2016-12-20,1.3768780451042728,1.344823812530746
2016-12-21,1.3830034586494284,1.3508066241722079
2016-12-22,1.3823728450946886,1.350190691535375
2016-12-23,1.3817391592447152,1.349571758127483
2016-12-26,1.3920295020110622,1.359622537890072
2016-12-27,1.4085294948111733,1.3757384047259722
2016-12-28,1.4192149734312192,1.386175121432743
2016-12-29,1.426927493119011,1.3937080907960313
2016-12-30,1.431578057673948,1.398259832981704
2017-01-03,1.4458683299416926,1.4122175166771538
2017-01-04,1.4488799480060173,1.4151590430221925
2017-01-05,1.4562111319333289,1.422319602628992
2017-01-06,1.4549970227333244,1.4211337503325563
2017-01-09,1.4580127385542705,1.4240792790639534
2017-01-10,1.4670719237672218,1.4329276228443781
2017-01-11,1.4566048115596135,1.4227041198444845
2017-01-12,1.4546055421087687,1.4207513809397225
2017-01-13,1.4416984048434793,1.4081284071762619
2017-01-16,1.410633709365372,1.377787054216416
2017-01-17,1.4133622204257354,1.380452031801523
2017-01-18,1.4095361022782287,1.3767150049485994
2017-01-19,1.4095872632315303,1.3767649746173183
2017-01-20,1.427222895407784,1.3939899604829236
2017-01-23,1.4403280987318519,1.4067900086902627
2017-01-24,1.4404690967641334,1.4069277235784423
2017-01-25,1.4465722718752851,1.4128887860441506
2017-01-26,1.451589574167195,1.4177892602771063
2017-02-03,1.4466221486740551,1.4129333557407064
2017-02-06,1.4644855883152026,1.4303807933735204
2017-02-07,1.4643865318926383,1.4302840437670874
2017-02-08,1.4746999691939953,1.4403573027648042
2017-02-09,1.4785655775991695,1.4441328892653347
2017-02-10,1.4768389505739459,1.4424463347164913
2017-02-13,1.4835820573941478,1.4490324081090047
2017-02-14,1.488209786043478,1.4535523662437049
2017-02-15,1.4898976473062984,1.4552009206044354
2017-02-16,1.489541231834525,1.4548528053338459
2017-02-17,1.4920992246245575,1.457351227604453
2017-02-20,1.4909389476836798,1.4562179711854135
2017-02-21,1.5011339051949064,1.466175508592552
2017-02-22,1.5086059600692519,1.4734735543016737
2017-02-23,1.5200683190285114,1.4846689779201823
2017-02-24,1.528154645366779,1.4925829488284186
2017-02-27,1.5338138624150122,1.4981104331674688
2017-02-28,1.5400549320036139,1.5042062259451447
2017-03-01,1.5477506189150283,1.5117227761178156
2017-03-02,1.5498326550755448,1.5137563475769953
2017-03-03,1.5466750927517403,1.5106722855688324
2017-03-06,1.5564587467593674,1.5202282000787255
2017-03-07,1.5628233330471097,1.5264446343893716
2017-03-08,1.5601448830842939,1.5238285321801417
2017-03-09,1.5631275748985045,1.5267417942357842
2017-03-10,1.5551207973884658,1.518913086999712
2017-03-13,1.555224511888491,1.51901438672618
2017-03-14,1.5585215255588998,1.5222346363816475
2017-03-15,1.5602842074069985,1.5239562778977216
2017-03-16,1.5654531299505605,1.5290048529732327
2017-03-17,1.5706704339131892,1.5341006830084298
2017-03-20,1.5785885973581564,1.5418344887049136
2017-03-21,1.5799343067550793,1.543148866094578
2017-03-22,1.5751592982990874,1.5384850336472724
2017-03-23,1.5733922318419944,1.536759109608584
2017-03-24,1.5719531002589944,1.5353538803823812
2017-03-27,1.5668537056665794,1.5303732131641445
2017-03-28,1.5735545799431385,1.536918073389793
2017-03-29,1.5617911495422152,1.5254285267171281
2017-03-30,1.541751571349377,1.5058555228313693
2017-03-31,1.5400321216228996,1.5041761064357815
2017-04-05,1.5354120252580308,1.4996635781164742
2017-04-06,1.533579781845189,1.497882146847839
2017-04-07,1.5275926897219487,1.4920293023689037
2017-04-10,1.5230099116527829,1.487553214461797
2017-04-11,1.5230099116527829,1.487553214461797
2017-04-12,1.5230099116527829,1.487553214461797
2017-04-13,1.5230099116527829,1.487553214461797
2017-04-14,1.5230099116527829,1.487553214461797
2017-04-17,1.5230099116527829,1.487553214461797
2017-04-18,1.5230099116527829,1.487553214461797
2017-04-19,1.5230099116527829,1.487553214461797
2017-04-20,1.5230099116527829,1.487553214461797
2017-04-21,1.5230099116527829,1.487553214461797
2017-04-24,1.5230099116527829,1.487553214461797
2017-04-25,1.5230099116527829,1.487553214461797
2017-04-26,1.5230099116527829,1.487553214461797
2017-04-27,1.5230099116527829,1.487553214461797
2017-04-28,1.5230099116527829,1.487553214461797
2017-05-02,1.5230099116527829,1.487553214461797
2017-05-03,1.5230099116527829,1.487553214461797
2017-05-04,1.5230099116527829,1.487553214461797
2017-05-05,1.5230099116527829,1.487553214461797
2017-05-08,1.5230099116527829,1.487553214461797
2017-05-09,1.5230099116527829,1.487553214461797
2017-05-10,1.5230099116527829,1.487553214461797
2017-05-11,1.5197126014987197,1.484336405462307
2017-05-12,1.5199009783560637,1.484520397242744
2017-05-15,1.524719833514866,1.4892270780571335
2017-05-16,1.5497305676118442,1.5136556069190188
2017-05-17,1.5583949159663035,1.522118264713294
2017-05-18,1.5652453334744212,1.5288092167327
2017-05-19,1.5532029501748257,1.5170352313183726
2017-05-22,1.517994657856918,1.4826467955541924
2017-05-23,1.4955976861194193,1.4607713573207002
2017-05-24,1.5060685606998505,1.4695233009196569
2017-05-25,1.5084357031536781,1.469266033547069
2017-05-26,1.5128297668931108,1.4734289938620138
2017-05-31,1.513230632142318,1.4745718853196976
2017-06-01,1.4761625985059526,1.4463928044292105
2017-06-02,1.4717341107104347,1.4420536260159227
2017-06-05,1.475244866937512,1.4413564073906113
2017-06-06,1.4708191323366997,1.4370323381684393
2017-06-07,1.4708191323366997,1.4370323381684393
2017-06-08,1.4597256264238447,1.4263450997272875
2017-06-09,1.4553464495445732,1.4220660644281058
2017-06-12,1.4553464495445732,1.4220660644281058
2017-06-13,1.4553464495445732,1.4220660644281058
2017-06-14,1.4553464495445732,1.4220660644281058
2017-06-15,1.4553464495445732,1.4220660644281058
2017-06-16,1.4494640612299334,1.4168976024800273
2017-06-19,1.4503641938434066,1.414976655958396
2017-06-20,1.4477097505349723,1.4114638933630435
2017-06-21,1.4489935543364303,1.4125665155328406
2017-06-22,1.4320540096019982,1.4033928674128784
2017-06-23,1.4277578475731922,1.3991826888106398
2017-06-26,1.4268349230123694,1.39330099317109
2017-06-27,1.4230206034544193,1.3887826617042687
2017-06-28,1.4144990810430886,1.3831596104282617
2017-06-29,1.4102555837999593,1.3790101315969772
2017-06-30,1.4102555837999593,1.3790101315969772
2017-07-03,1.4089665341845812,1.3736804416065826
2017-07-04,1.403572571834441,1.3690311484045847
2017-07-05,1.4124180572323075,1.3740207674163851
2017-07-06,1.4215673775738904,1.3820534748068045
2017-07-07,1.4348470722818685,1.3936621026163123
2017-07-10,1.4091780935436156,1.371103185360732
2017-07-11,1.4049505592629847,1.36698987580465
2017-07-12,1.4049505592629847,1.36698987580465
2017-07-13,1.4049505592629847,1.36698987580465
2017-07-14,1.4049505592629847,1.36698987580465
2017-07-17,1.4049505592629847,1.36698987580465
2017-07-18,1.4049505592629847,1.36698987580465
2017-07-19,1.4049505592629847,1.36698987580465
2017-07-20,1.4049505592629847,1.36698987580465
2017-07-21,1.4049505592629847,1.36698987580465
2017-07-24,1.4049505592629847,1.36698987580465
2017-07-25,1.4049505592629847,1.36698987580465
2017-07-26,1.4049505592629847,1.36698987580465
2017-07-27,1.4049505592629847,1.36698987580465
2017-07-28,1.4049505592629847,1.36698987580465
2017-07-31,1.4049505592629847,1.36698987580465
2017-08-01,1.4049505592629847,1.36698987580465
2017-08-02,1.4049505592629847,1.36698987580465
2017-08-03,1.4049505592629847,1.36698987580465
2017-08-04,1.4049505592629847,1.36698987580465
2017-08-07,1.4049505592629847,1.36698987580465
2017-08-08,1.4049505592629847,1.36698987580465
2017-08-09,1.4049505592629847,1.36698987580465
2017-08-10,1.4049505592629847,1.36698987580465
2017-08-11,1.4049505592629847,1.36698987580465
2017-08-14,1.4075647392038668,1.3612468026670586
2017-08-15,1.41816137394051,1.369588407712919
2017-08-16,1.4394112011934825,1.3879566557978276
2017-08-17,1.4375256855336367,1.3821601475564018
2017-08-18,1.4303568836251142,1.3772211380143906
2017-08-21,1.426065812974239,1.3730894746003475
2017-08-22,1.4202656565664535,1.369894211465551
2017-08-23,1.442261164119732,1.3937305949385475
2017-08-24,1.4411638193084424,1.3952306603886222
2017-08-25,1.4670188941000195,1.4160608552500216
2017-08-28,1.4983442743595092,1.4414871356497891
2017-08-29,1.5027278584212285,1.4466717931961135
2017-08-30,1.4900761808857306,1.432590728668175
2017-08-31,1.529452418935065,1.4688871700237325
2017-09-01,1.5275335857890258,1.463467063730755
2017-09-04,1.5207694890880714,1.4546953073612383
2017-09-05,1.5264606162916596,1.4599638372807637
2017-09-06,1.5251049347717,1.4564182695603687
2017-09-07,1.5261004196604209,1.45857443582706
2017-09-08,1.520538528330352,1.4525928579252447
2017-09-11,1.529148300340338,1.4576957689166803
2017-09-12,1.5042586229247863,1.4346645411293732
2017-09-13,1.5128746111044364,1.4411547502883049
2017-09-14,1.5084867092257177,1.4375038686224875
2017-09-15,1.5031505838692754,1.4342559672928894
2017-09-18,1.5063955255182109,1.4338865110308627
2017-09-19,1.5192316835511221,1.4479240992237834
2017-09-20,1.5311280900654298,1.4553032656639637
2017-09-21,1.5332393426972297,1.4604659434581047
2017-09-22,1.5611363521032744,1.4883460460162623
2017-09-25,1.5613213735239857,1.4929051572637477
2017-09-26,1.5305731717576172,1.4628571165120188
2017-09-27,1.546740567084946,1.4758045891436182
2017-09-28,1.5497358749568466,1.480155556713748
2017-09-29,1.558615368610087,1.4857196335744915
2017-10-09,1.5640970622143566,1.4871203810174476
2017-10-10,1.5844069507329033,1.5043659069759485
2017-10-11,1.5791673487078268,1.5005558713790694
2017-10-12,1.580124818262121,1.5021661537061188
2017-10-13,1.5960501202017918,1.5159942314720234
2017-10-16,1.5659807162551758,1.4874330714245505
2017-10-17,1.5812477072183833,1.5019342891113934
2017-10-18,1.5733382334996013,1.4944215447558857
2017-10-19,1.568280235821557,1.489617249949815
2017-10-20,1.5756649494105424,1.4966408784992902
2017-10-23,1.5840890281994504,1.5046424658189137
2017-10-24,1.5676578797142018,1.4890353860822512
2017-10-25,1.5846822007407764,1.5052058890731304
2017-10-26,1.589950940472902,1.5102103865484486
2017-10-27,1.5907409938054529,1.5109608164632173
2017-10-30,1.5580944739064644,1.4799516122286207
2017-10-31,1.5671647320639828,1.4885669711868574
2017-11-01,1.5686158327137483,1.4899452950190077
2017-11-02,1.55682639139524,1.478747127655731
2017-11-03,1.5574565615567975,1.4793487987590088
2017-11-06,1.5715989210065615,1.4927819069303943
2017-11-07,1.5741057781945782,1.49516304311184
2017-11-08,1.5870854266233432,1.507491751202558
2017-11-09,1.5977595372461806,1.5176305461567692
2017-11-10,1.601328859496362,1.521020863879603
2017-11-13,1.601712385858324,1.5213851560703873
2017-11-14,1.6020980145923278,1.5217514451974787
2017-11-15,1.60234380266802,1.5219849067934548
2017-11-16,1.5922767158889224,1.5124226929242124
2017-11-17,1.5487676749953758,1.4710481956937838
2017-11-20,1.5441213719703897,1.4666350511067026
2017-11-21,1.5441213719703897,1.4666350511067026
2017-11-22,1.5441213719703897,1.4666350511067026
2017-11-23,1.5441213719703897,1.4666350511067026
2017-11-24,1.5441213719703897,1.4666350511067026
2017-11-27,1.5441213719703897,1.4666350511067026
2017-11-28,1.5441213719703897,1.4666350511067026
2017-11-29,1.5441213719703897,1.4666350511067026
2017-11-30,1.5441213719703897,1.4666350511067026
2017-12-01,1.5441213719703897,1.4666350511067026
2017-12-04,1.5441213719703897,1.4666350511067026
2017-12-05,1.5441213719703897,1.4666350511067026
2017-12-06,1.5441213719703897,1.4666350511067026
2017-12-07,1.5441213719703897,1.4666350511067026
2017-12-08,1.5441213719703897,1.4666350511067026
2017-12-11,1.5441213719703897,1.4666350511067026
2017-12-12,1.5441213719703897,1.4666350511067026
2017-12-13,1.5441213719703897,1.4666350511067026
2017-12-14,1.5441213719703897,1.4666350511067026
2017-12-15,1.5441213719703897,1.4666350511067026
2017-12-18,1.5441213719703897,1.4666350511067026
2017-12-19,1.5441213719703897,1.4666350511067026
2017-12-20,1.5441213719703897,1.4666350511067026
2017-12-21,1.5441213719703897,1.4666350511067026
2017-12-22,1.5441213719703897,1.4666350511067026
2017-12-25,1.5441213719703897,1.4666350511067026
2017-12-26,1.5441213719703897,1.4666350511067026
2017-12-27,1.5468764358569416,1.4692729752530145
2017-12-28,1.5590573879928096,1.4808428352439107
2017-12-29,1.5597698310683026,1.4815222356038438
2018-01-02,1.5559914340344063,1.4779333860767163
2018-01-03,1.549411900651154,1.4716839223333962
2018-01-04,1.5408228893152172,1.463525788342993
2018-01-05,1.542920797383738,1.465349049196926
2018-01-08,1.5364526907513725,1.4586518721758595
2018-01-09,1.544308348372251,1.4664909729980486
2018-01-10,1.528013413871686,1.4524804923532038
2018-01-11,1.5410160529082146,1.4632630687406363
2018-01-12,1.5455618202710273,1.4694353376188651
2018-01-15,1.5317494486270091,1.4644002911863065
2018-01-16,1.545997879775524,1.4766084612891042
2018-01-17,1.5574798454672067,1.4882425339686756
2018-01-18,1.561548826630793,1.4915110188822305
2018-01-19,1.5622826319881917,1.4928481015921433
2018-01-22,1.5515121645124592,1.4791859863424952
2018-01-23,1.5468576280189217,1.4747484283834678
2018-01-24,1.5467666455677627,1.472383368502785
2018-01-25,1.5433355206070114,1.4694356989909902
2018-01-26,1.530874090504045,1.4577520862529822
2018-01-29,1.5265208446868572,1.4569707207802476
2018-01-30,1.5326082484617243,1.4634138516042996
2018-01-31,1.5085066842336199,1.4472235695829236
2018-02-01,1.4867085556855786,1.4443734070578258
2018-02-02,1.4611959171047195,1.420694644406421
2018-02-05,1.4568123293534052,1.4164325604732015
2018-02-06,1.4568123293534052,1.4164325604732015
2018-02-07,1.4568123293534052,1.4164325604732015
2018-02-08,1.4568123293534052,1.4164325604732015
2018-02-09,1.4568123293534052,1.4164325604732015
2018-02-12,1.4568123293534052,1.4164325604732015
2018-02-13,1.4568123293534052,1.4164325604732015
2018-02-14,1.4568123293534052,1.4164325604732015
2018-02-22,1.4568123293534052,1.4164325604732015
2018-02-23,1.4568123293534052,1.4164325604732015
2018-02-26,1.4568123293534052,1.4164325604732015
2018-02-27,1.4568123293534052,1.4164325604732015
2018-02-28,1.4568123293534052,1.4164325604732015
2018-03-01,1.4568123293534052,1.4164325604732015
2018-03-02,1.4568123293534052,1.4164325604732015
2018-03-05,1.4568123293534052,1.4164325604732015
2018-03-06,1.4575810804078668,1.413146960820804
2018-03-07,1.4663448205379068,1.424493971108116
2018-03-08,1.4883823314034466,1.443433924060602
2018-03-09,1.5025748619075336,1.449859546936328
2018-03-12,1.5104337448667147,1.4502933605586859
2018-03-13,1.5115685230752742,1.4534937952009206
2018-03-14,1.5121994342056098,1.457244659189154
2018-03-15,1.4834388942388326,1.4299019736213774
2018-03-16,1.4913221166840605,1.4385155760700112
2018-03-19,1.5112075975518904,1.4566435976462746
2018-03-20,1.527347149211115,1.4720382634667764
2018-03-21,1.5412335927045777,1.4875425787337628
2018-03-22,1.5550685006639824,1.5010861625359253
2018-03-23,1.5222422905427138,1.4853661092900226
2018-03-26,1.5248120030441876,1.4825713110791932
2018-03-27,1.5449229981206936,1.4945000985328514
2018-03-28,1.5630478522962479,1.5139556798704694
2018-03-29,1.5849272093527405,1.5351478505637266
2018-03-30,1.589120940742779,1.5392147690272597
2018-04-02,1.588284113479704,1.5384042222341079
2018-04-03,1.6012352689147775,1.5509486480298658
2018-04-04,1.6121700150964287,1.5615399896872821
2018-04-09,1.6220775948602575,1.5711364229774212
2018-04-10,1.6222927581558233,1.5713448290929006
2018-04-11,1.639448640119062,1.5879619324337972
2018-04-12,1.6496453558902378,1.5978384214461634
2018-04-13,1.6391333242085517,1.5876490873796156
2018-04-16,1.6142543585166087,1.5635515557191972
2018-04-17,1.5980095341160148,1.5478169719282795
2018-04-18,1.5983364845809773,1.5481336530668115
2018-04-19,1.5954684584374648,1.5453557099781814
2018-04-20,1.5759461764635203,1.5264466116749875
2018-04-23,1.5831960534774254,1.533468774213412
2018-04-24,1.6026059416420249,1.5522690089322972
2018-04-25,1.6145764489821914,1.5638635295081404
2018-04-26,1.6073423910633478,1.5568566891960813
2018-04-27,1.6023264547913132,1.5519950682461496
2018-05-02,1.5860870892347652,1.5362658045996282
2018-05-03,1.5813288279670608,1.5316570071858293
2018-05-04,1.5813288279670608,1.5316570071858293
2018-05-07,1.5876791982246763,1.5378402377530795
2018-05-08,1.5829161606300022,1.5332267170398204
2018-05-09,1.5829161606300022,1.5332267170398204
2018-05-10,1.5886503268917662,1.5388114348389437
2018-05-11,1.5739946639337494,1.5246013474094882
2018-05-14,1.569822147275135,1.5205597679393814
2018-05-15,1.582228588435101,1.5325768842247498
2018-05-16,1.5810929951388566,1.5314769268302078
2018-05-17,1.5910694857025804,1.541140346474756
2018-05-18,1.5971140720587176,1.5469952484730052
2018-05-21,1.6040062064026945,1.55367110166878
2018-05-22,1.6090472919214638,1.558553993555538
2018-05-23,1.609495721015538,1.558988350556047
2018-05-24,1.6209826862212158,1.5701148448393585
2018-05-25,1.6312772689081254,1.5800943738090127
2018-05-28,1.6193775040160139,1.5685679754988955
2018-05-29,1.6298318576469089,1.5786943137179301
2018-05-30,1.5902804089554323,1.540383829813972
2018-05-31,1.5988531075738965,1.5486875517584713
2018-06-01,1.6002062691620091,1.5499982565987729
2018-06-04,1.6012166105346635,1.5509768975379836
2018-06-05,1.6099030768096232,1.559390817569207
2018-06-06,1.615329830602201,1.564647301736021
2018-06-07,1.6050146459673633,1.5546557659517837
2018-06-08,1.5887863445468902,1.5389245258383233
2018-06-11,1.5965880453431331,1.5464813812580585
2018-06-12,1.5952246070682123,1.5451607325704966
2018-06-13,1.584124138796828,1.5344086368404724
2018-06-14,1.5889104751748022,1.5390447608015438
2018-06-15,1.564615764079763,1.515512504950632
2018-06-18,1.5599219167875238,1.51096596743578
2018-06-19,1.5599219167875238,1.51096596743578
2018-06-20,1.5599219167875238,1.51096596743578
2018-06-21,1.5599219167875238,1.51096596743578
2018-06-22,1.5599219167875238,1.51096596743578
2018-06-25,1.5599219167875238,1.51096596743578
2018-06-26,1.5599219167875238,1.51096596743578
2018-06-27,1.5599219167875238,1.51096596743578
2018-06-28,1.5599219167875238,1.51096596743578
2018-06-29,1.5599219167875238,1.51096596743578
2018-07-02,1.5599219167875238,1.51096596743578
2018-07-03,1.5599219167875238,1.51096596743578
2018-07-04,1.5554776156258776,1.512015579951988
2018-07-05,1.550268587568035,1.5149983294056986
2018-07-06,1.5638347765934657,1.5269308570504523
2018-07-09,1.56665423194052,1.523173153352544
2018-07-10,1.5678890399265766,1.5222144117464569
2018-07-11,1.5562702775358834,1.5179231990500506
2018-07-12,1.5614480888126503,1.5147221548630576
2018-07-13,1.574350119131138,1.5260357771121373
2018-07-16,1.57616165610466,1.5274109585307383
2018-07-17,1.5798235224494581,1.5304009396444544
2018-07-18,1.5861835534426956,1.538169264049606
2018-07-19,1.5845146123537106,1.5399956767968592
2018-07-20,1.5947207308797522,1.5464333582673855
2018-07-23,1.6003606910609889,1.549515730748066
2018-07-24,1.6133323249527627,1.556990899637535
2018-07-25,1.61142911908809,1.5543267416098812
2018-07-26,1.631889396819441,1.5751940214653515
2018-07-27,1.637884716120603,1.580981050376975
2018-07-30,1.628723587151472,1.5721381988882812
2018-07-31,1.6470644748532184,1.5898418843907827
2018-08-01,1.640212854879032,1.583228304547856
2018-08-02,1.6159862645404215,1.5598433984774773
