date,return_raw,holding,next_holding,signal_on,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,ratio_bias_mom,ratio_r2,futures_drag,active_spread_ret,weight,realized_vol,scale_raw,return,nav,entry_exit_cost,rebalance_cost,total_cost,return_net,nav_net,nav_rebased,nav_1y_rebased
2025-04-01,0.0183738786358986,long_microcap_short_zz1000,long_microcap_short_zz1000,True,24889885.456797395,6259.48,0.0239463766886236,0.005272498052725,-0.0157624179694748,-0.0400998624437776,0.0243374444743027,6.330747379855572,0.1172738770716695,0.0003,0.0186738786358986,1.0,,,0.0183738786358986,8744.245075443216,0.0,0.0,0.0,0.0183738786358986,3115.380360787914,2.29634704982945,0.9918527247198361
2025-04-02,9.965119932316996e-05,long_microcap_short_zz1000,long_microcap_short_zz1000,True,24970492.47499982,6277.25,0.0032385451649561,0.0028388939656329,-0.018655254439345,-0.0418942783051193,0.0232390238657743,4.080481234912018,0.2591863884098366,0.0003,0.0003996511993231,1.0,,,9.965119932316996e-05,8745.11644995216,0.0,0.0,0.0,9.9651199323203e-05,3115.6908121772144,2.296575883567028,0.9919515640334063
2025-04-03,0.0119825191447769,long_microcap_short_zz1000,long_microcap_short_zz1000,True,24982865.61627272,6203.26,0.0004955105024575,-0.0117870086423194,-0.0249158628439288,-0.0553847512627588,0.0304688884188299,2.882771136848275,0.879747600500788,0.0003,0.0122825191447769,1.0,,,0.0119825191447769,8849.904975237016,0.0,0.0,0.0,0.0119825191447768,3153.024636983333,2.3240946480593028,1.0038376426401279
2025-04-07,-0.0189998555516921,long_microcap_short_zz1000,long_microcap_short_zz1000,True,21669059.144515727,5496.44,-0.1326431692286943,-0.1139433136770021,-0.147256412509537,-0.1500591478076653,0.0028027352981283,-2.7383203033796875,0.1945303715382047,0.0003,-0.0186998555516921,1.0,,,-0.0189998555516921,8681.75805906131,0.0,0.0,0.0,-0.0189998555516921,3093.117624329724,2.2799371854577157,0.9847648724326147
2025-04-08,0.0072114223423997,long_microcap_short_zz1000,long_microcap_short_zz1000,True,21964209.744456053,5530.02,0.0136208313416794,0.0061094089992796,-0.1527778027945312,-0.158442103917567,0.0056643011230358,-5.704867688477983,0.0532380124001758,0.0003,0.0075114223423997,1.0,,,0.0072114223423997,8744.365883099736,0.0,0.0,0.0,0.0072114223423997,3115.423401873485,2.2963787754161933,0.9918664278356853
2025-04-09,0.0171186370044626,long_microcap_short_zz1000,long_microcap_short_zz1000,True,22832588.88683389,5652.33,0.0395360977008072,0.0221174606963445,-0.1268729530516712,-0.1422308284152076,0.0153578753635363,-6.397675263505147,0.0694356708101228,0.0003,0.0174186370044626,1.0,,,0.0171186370044626,8894.057508486729,0.0,0.0,0.0,0.0171186370044627,3168.755204205366,2.3356896500972955,1.0088458291707179
2025-04-10,0.0179402754165713,long_microcap_short_zz1000,long_microcap_short_zz1000,True,23783325.90993452,5784.59,0.0416394753925104,0.023399199975939,-0.0997680887817843,-0.1251283664527603,0.025360277670976,-4.381862030311251,0.4107804143519959,0.0003,0.0182402754165713,1.0,,,0.0179402754165713,9053.619349759803,0.0,0.0,0.0,0.0179402754165713,3225.6035452965043,2.377592565707676,1.0269448011988997
2025-04-11,-0.0101451797847862,long_microcap_short_zz1000,long_microcap_short_zz1000,True,23868226.9775078,5862.19,0.0035697727010424,0.0134149524858286,-0.086290750042809,-0.1070105473534126,0.0207197973106035,-3.462915585582279,0.8130193151083149,0.0003,-0.0098451797847862,1.0,,,-0.0101451797847862,8961.768753753473,0.0,0.00084,0.00084,-0.010976657833767,3190.197198872399,2.351494545645795,1.0156723795019735
2025-04-14,0.0067782641816846,long_microcap_short_zz1000,long_microcap_short_zz1000,True,24347995.075894263,5938.53,0.0201007011890146,0.0130224370073299,-0.0697385068166667,-0.0912814878516801,0.0215429810350133,-1.4283243371463252,0.6615069031344794,0.0003,0.0070782641816846,1.0,,,0.0067782641816846,9022.51398990158,0.0,0.0,0.0,0.0067782641816847,3211.8211982780267,2.367433596897973,1.0225568752122784
2025-04-15,0.0150638835875542,long_microcap_short_zz1000,long_microcap_short_zz1000,True,24621624.746754337,5914.03,0.0112382834811306,-0.0041256001064235,-0.0444091690757555,-0.0767421057479302,0.0323329366721747,3.131571259282687,0.6505557139306978,0.0003,0.0153638835875542,1.0,,,0.0150638835875542,9158.428090312538,0.0,0.0,0.0,0.0150638835875542,3260.203698912926,2.403096341002909,1.0379605529421294
2025-04-16,-0.001856712803113,long_microcap_short_zz1000,long_microcap_short_zz1000,True,24255730.91477684,5835.35,-0.0148606696650159,-0.0133039568619028,-0.0149309279042006,-0.0825411849052094,0.0676102570010087,7.887716477374274,0.5494205099620466,0.0003,-0.001556712803113,1.0,,,-0.001856712803113,9141.423519620865,0.0,0.0,0.0,-0.001856712803113,3254.150436964398,2.3986344812594558,1.0360333582943555
2025-04-17,0.0144553606453547,long_microcap_short_zz1000,long_microcap_short_zz1000,True,24631132.62977105,5839.56,0.0154768255103585,0.0007214648650037,0.0010841861468271,-0.0746661257915052,0.0757503119383323,13.56215716134165,0.9279061963247544,0.0003,0.0147553606453547,1.0,,,0.0144553606453547,9273.566093408914,0.0,0.0,0.0,0.0144553606453547,3301.190355124957,2.4333076077424445,1.0510095941291184
2025-04-18,-0.0003199295277567,long_microcap_short_zz1000,long_microcap_short_zz1000,True,24597446.260085657,5831.69,-0.0013676338068464,-0.0013477042790897,-0.0278979236487324,-0.0794360140870193,0.0515380904382869,19.39845565200324,0.8690181446941468,0.0003,-1.9929527756756823e-05,1.0,,,-0.0003199295277567,9270.599205788028,0.0,0.0,0.0,-0.0003199295277567,3300.134206853608,2.4325291207886126,1.050673345126001
2025-04-21,-0.010307215709336,long_microcap_short_zz1000,long_microcap_short_zz1000,True,24861448.50578561,5952.64,0.0107329127954372,0.0207401285047732,-0.006412274843591,-0.0594317695223558,0.0530194946787647,24.76243761150973,0.2198421059689154,0.0003,-0.010007215709336,1.0,,,-0.010307215709336,9175.045140019172,0.0,0.0,0.0,-0.010307215709336,3266.1190117138085,2.407456518421403,1.0398438283177376
2025-04-22,0.0058400750968033,long_microcap_short_zz1000,long_microcap_short_zz1000,True,25000191.783145458,5949.31,0.0055806594425726,-0.0005594156542306,0.0196467215224371,-0.0508924241264006,0.0705391456488377,23.483309160381,0.0845100219325019,0.0003,0.0061400750968033,1.0,,,0.0058400750968033,9228.628092653444,0.0,0.0,0.0,0.0058400750968032,3285.193392017314,2.4215162452812726,1.0459165943640607
2025-04-23,0.0053798439059042,long_microcap_short_zz1000,long_microcap_short_zz1000,True,25290400.57180513,5984.58,0.011608262495623,0.0059284185897188,0.040423190193171,-0.0388764423887644,0.0792996325819355,22.72433173750873,2.771121739346254e-06,0.0003,0.0056798439059042,1.0,,,0.0053798439059042,9278.276671257565,0.0,0.0,0.0,0.0053798439059042,3302.8672196670755,2.4345436246964973,1.0515434623803344
2025-04-24,0.0041224460970599,long_microcap_short_zz1000,long_microcap_short_zz1000,True,25131364.059063543,5920.48,-0.0062884141471009,-0.0107108602441609,0.0097018767999272,-0.0541578533680113,0.0638597301679386,25.98112304542955,0.4024526659752239,0.0003,0.0044224460970599,1.0,,,0.0041224460970599,9316.52586670843,0.0,0.0,0.0,0.0041224460970599,3316.4831117459,2.444579899560249,1.0558783936227132
2025-04-25,-0.0017746835441863,long_microcap_short_zz1000,long_microcap_short_zz1000,True,25175039.701209385,5939.5,0.0017378938144063,0.0032125773585927,0.0081915575519528,-0.0538054084192919,0.0619969659712448,26.5030258914308,0.8756479314602464,0.0003,-0.0014746835441863,1.0,,,-0.0017746835441863,9299.991981563797,0.0,0.00078,0.00078,-0.0025532992910218,3308.0151377679927,2.438338155435856,1.0531824200688709
2025-04-28,0.0071204250940548,long_microcap_short_zz1000,long_microcap_short_zz1000,True,25097192.32762303,5877.06,-0.0030922443225627,-0.0105126694166175,0.0045762048720241,-0.0525852535602247,0.0571614584322488,25.10333564160076,0.8847920723188938,0.0003,0.0074204250940548,1.0,,,0.0071204250940548,9366.211877843833,0.0,0.0,0.0,0.0071204250940548,3331.5696117664693,2.455700159625613,1.0606815266013467
2025-04-29,0.0256857965195087,long_microcap_short_zz1000,long_microcap_short_zz1000,True,25861758.87194128,5903.38,0.0304642262105445,0.0044784296910358,0.1934878528626238,0.074037013048446,0.1194508398141778,25.33363926498876,0.7106377882172478,0.0003,0.0259857965195087,1.0,,,0.0256857965195087,9606.790490296737,0.0,0.0,0.0,0.0256857965195087,3417.143630904882,2.518776774238681,1.0879259764656308
2025-04-30,0.0158828745924761,long_microcap_short_zz1000,long_microcap_short_zz1000,True,26485036.899529,5950.12,0.0241003727037276,0.0079174981112515,0.2058269888910544,0.0759671755255857,0.1298598133654687,29.50583507132036,0.8648363437218812,0.0003,0.0161828745924761,1.0,,,0.0158828745924761,9759.37393889031,0.0,0.0,0.0,0.0158828745924761,3471.417694659023,2.558782189870356,1.1052053683157317
2025-05-06,0.0151319087910748,long_microcap_short_zz1000,long_microcap_short_zz1000,True,27573891.40883158,6102.92,0.0411120631409029,0.0256801543498281,0.2076550559157879,0.0797175677994739,0.127937488116314,33.823803144140335,0.9805784736098322,0.0003,0.0154319087910748,1.0,,,0.0151319087910748,9907.051895191593,0.0,0.0,0.0,0.0151319087910748,3523.9468705903264,2.597501448583701,1.1219292351444916
2025-05-07,0.0114393692545586,long_microcap_short_zz1000,long_microcap_short_zz1000,True,27936312.02406968,6111.49,0.0131436150909778,0.0014042458364191,0.1746175505420131,0.0565122160775439,0.1181053344644691,40.99734760913604,0.9802199147424696,0.0003,0.0117393692545586,1.0,,,0.0114393692545586,10020.382320044762,0.0,0.0,0.0,0.0114393692545586,3564.258600076456,2.627215226793301,1.1347633979427942
2025-05-08,0.0101407742614509,long_microcap_short_zz1000,long_microcap_short_zz1000,True,28440956.911126606,6158.08,0.0180641197958459,0.007623345534395,0.1915823047069191,0.0504743107951124,0.1411079939118067,43.31414982453026,0.992648044868862,0.0003,0.0104407742614509,1.0,,,0.0101407742614509,10121.99675516577,0.0,0.0,0.0,0.0101407742614509,3600.4029419492667,2.653857223344459,1.146270777401489
2025-05-09,0.0054308734250226,long_microcap_short_zz1000,long_microcap_short_zz1000,True,28252944.108395275,6082.08,-0.0066106356167565,-0.0123415090417792,0.1603807221222541,0.024172648786821,0.1362080733354331,44.720611257775005,0.9778860955486826,0.0003,0.0057308734250226,1.0,,,0.0054308734250226,10176.968038351564,0.0,0.0009,0.0009,0.0045259856389401,3616.698313958927,2.665868543025113,1.151458782478345
2025-05-12,-0.0069346941638424,long_microcap_short_zz1000,long_microcap_short_zz1000,True,28462108.183994666,6167.46,0.0074032665338137,0.0140379606976561,0.1559800978506338,0.0428523358860202,0.1131277619646136,45.17702258087768,0.7205291317115504,0.0003,-0.0066346941638424,1.0,,,-0.0069346941638424,10106.393877490396,0.0,0.0,0.0,-0.0069346941638424,3591.6176172687374,2.647381559998226,1.1434737679795874
2025-05-13,-0.0009727920726607,long_microcap_short_zz1000,long_microcap_short_zz1000,True,28367044.272881377,6151.01,-0.0033400165054093,-0.0026672244327485,0.1694986381795604,0.0540944416358915,0.1154041965436689,47.44549490278234,0.2135182833877313,0.0003,-0.0006727920726607,1.0,,,-0.0009727920726607,10096.562457643186,0.0,0.0,0.0,-0.0009727920726607,3588.123720122629,2.644806208203352,1.142361405762801
2025-05-14,-0.0064421421770041,long_microcap_short_zz1000,long_microcap_short_zz1000,True,28235976.02236295,6160.37,-0.004620440862911,0.0015217013140931,0.1463531314932231,0.0549373582941179,0.0914157731991052,44.69533193147647,0.5543286219048699,0.0003,-0.0061421421770041,1.0,,,-0.0064421421770041,10031.518966792046,0.0,0.0,0.0,-0.0064421421770041,3565.0085169689187,2.627767990579483,1.135002151169355
2025-05-15,0.0270293414722401,long_microcap_short_zz1000,long_microcap_short_zz1000,True,28534034.93761125,6057.04,0.0105559983126573,-0.0167733431595829,0.160040543880098,0.0386423146635024,0.1213982292165956,45.01263635243709,0.1054816269681197,0.0003,0.0273293414722402,1.0,,,0.0270293414722401,10302.664318430723,0.0,0.0,0.0,0.0270293414722402,3661.368349525517,2.6987948289066783,1.165680511885039
2025-05-16,0.0027523863748994,long_microcap_short_zz1000,long_microcap_short_zz1000,True,28673328.47224879,6068.12,0.0048816627211014,0.001829276346202,0.1533249346101495,0.0193997957208902,0.1339251388892592,46.75950371123045,0.6205441169796685,0.0003,0.0030523863748994,1.0,,,0.0027523863748994,10331.021231325934,0.0,0.0,0.0,0.0027523863748994,3671.445849884239,2.7062229550224104,1.1688889150434372
2025-05-19,0.0111860610636204,long_microcap_short_zz1000,long_microcap_short_zz1000,True,29131293.12976074,6095.34,0.0159717996449273,0.0044857385813068,0.1652427862333589,0.0245457036194112,0.1406970826139477,47.2210969029636,0.8480299111473891,0.0003,0.0114860610636204,1.0,,,0.0111860610636204,10446.584665669106,0.0,0.0,0.0,0.0111860610636205,3712.51486735282,2.7364949302490627,1.1819641778237022
2025-05-20,0.0119756287711927,long_microcap_short_zz1000,long_microcap_short_zz1000,True,29731111.61918356,6146.02,0.0205901772623351,0.0083145484911424,0.1755887983968562,0.0269759949737493,0.1486128034231069,50.294401468250406,0.9280156749867544,0.0003,0.0122756287711927,1.0,,,0.0119756287711927,10571.689085551994,0.0,0.0,0.0,0.0119756287711927,3756.974567211771,2.7692661776679763,1.1961189420381668
2025-05-21,-0.0071456974196922,long_microcap_short_zz1000,long_microcap_short_zz1000,True,29460631.0108667,6132.18,-0.0090975612274898,-0.0022518638077976,0.1722654982685598,0.0357572358997919,0.1365082623687679,50.6569623206511,0.7911534931121001,0.0003,-0.0068456974196922,1.0,,,-0.0071456974196922,10496.146994131575,0.0,0.0,0.0,-0.0071456974196921,3730.128363740997,2.7494778394877737,1.1875718380004
2025-05-22,-0.0042946251981475,long_microcap_short_zz1000,long_microcap_short_zz1000,True,29025480.857754286,6066.1,-0.0147705645867499,-0.0107759393886024,0.1529467759433138,0.0213149254987794,0.1316318504445344,46.0317080132716,0.3096486987549343,0.0003,-0.0039946251981475,1.0,,,-0.0042946251981475,10451.06997676712,0.0,0.0,0.0,-0.0042946251981474,3714.10886047775,2.7376698626765616,1.1824716620603128
2025-05-23,0.002789664353058,long_microcap_short_zz1000,long_microcap_short_zz1000,True,28749500.32587097,5989.68,-0.0095082156687023,-0.0125978800217603,0.1455265573363779,0.0191626425457627,0.1263639147906152,40.79759361519328,0.0063321928490636,0.0003,0.003089664353058,1.0,,,0.002789664353058,10480.224954132622,0.0,0.00066,0.00066,0.0021278231745849,3722.0118273840058,2.743495140054728,1.1849877526661348
2025-05-26,0.0057249042197872,long_microcap_short_zz1000,long_microcap_short_zz1000,True,29110435.019329004,6028.79,0.0125544684035165,0.0065295641837292,0.1256169838824217,0.0212437620481824,0.1043732218342392,35.441825260408095,0.0264823840998965,0.0003,0.0060249042197872,1.0,,,0.0057249042197872,10540.223238196855,0.0,0.0,0.0,0.0057249042197873,3743.319988600695,2.759201386958993,1.1917716940517695
2025-05-27,0.0094390178465928,long_microcap_short_zz1000,long_microcap_short_zz1000,True,29295777.23575525,6008.46,0.0063668652255859,-0.0033721526210068,0.1061255963844338,0.0098048442720484,0.0963207521123854,30.401524787269704,0.688524689952375,0.0003,0.0097390178465928,1.0,,,0.0094390178465928,10639.71259344927,0.0,0.0,0.0,0.0094390178465928,3778.653252778605,2.7852455380928425,1.2030208483409883
2025-05-28,-0.0009659783063602,long_microcap_short_zz1000,long_microcap_short_zz1000,True,29159248.77024515,5984.46,-0.0046603462475631,-0.0039943679412028,0.0574948721567025,-0.0194103806046941,0.0769052527613967,22.650590371304023,0.9248322483978816,0.0003,-0.0006659783063602,1.0,,,-0.0009659783063602,10629.434861898091,0.0,0.0,0.0,-0.0009659783063602,3775.0031557091625,2.7825550513251582,1.2018587562993917
2025-05-29,0.003459459455819,long_microcap_short_zz1000,long_microcap_short_zz1000,True,29781068.41147952,6089.58,0.0213249540869135,0.0175654946310945,0.0660343564970356,-0.0035850504541445,0.0696194069511801,14.396721314259803,0.8860402334663368,0.0003,0.003759459455819,1.0,,,0.003459459455819,10666.206960841097,0.0,0.0,0.0,0.003459459455819,3788.0626260719273,2.792181187708802,1.2060165379384304
2025-05-30,-0.0001008593051186,long_microcap_short_zz1000,long_microcap_short_zz1000,True,29478799.957798462,6026.56,-0.0101496846756695,-0.0103488253705509,0.0364911437373556,-0.0213573061733526,0.0578484499107082,8.557872291167989,0.7535912785026093,0.0003,0.0001991406948813,1.0,,,-0.0001008593051186,10665.131174618777,0.0,0.0,0.0,-0.0001008593051186,3787.680564707716,2.7918995702544445,1.2058948999484524
2025-06-03,0.0053172409858039,long_microcap_short_zz1000,long_microcap_short_zz1000,True,29857071.04775964,6070.04,0.0128319704500421,0.0072147294642381,0.056777337370929,-0.0019795859311287,0.0587569233020578,4.578020059224633,0.8234789262218086,0.0003,0.0056172409858039,1.0,,,0.0053172409858039,10721.840247219434,0.0,0.0,0.0,0.0053172409858039,3807.820575047513,2.80674477307765,1.2123069337350305
2025-06-04,0.0032286417793281,long_microcap_short_zz1000,long_microcap_short_zz1000,True,30223759.68447213,6123.17,0.0122814671313851,0.008752825352057,0.0618946245685381,-0.0071812383055585,0.0690758628740966,2.100114361699838,0.9454014141705712,0.0003,0.0035286417793281,1.0,,,0.0032286417793281,10756.457228592888,0.0,0.0,0.0,0.0032286417793281,3820.114663644297,2.81580674651592,1.2162210385506567
2025-06-05,-0.0061194250247685,long_microcap_short_zz1000,long_microcap_short_zz1000,True,30264267.53584762,6167.01,0.0013402651357203,0.0071596901604888,0.0668812458822143,0.0026011988275096,0.0642800470547046,-0.6126410136823355,0.4168294225139946,0.0003,-0.0058194250247685,1.0,,,-0.0061194250247685,10690.633895050383,0.0,0.0,0.0,-0.0061194250247684,3796.7377583741054,2.7985756282463785,1.2087784650916993
2025-06-06,0.0146795810676421,long_microcap_short_zz1000,long_microcap_short_zz1000,True,30648075.07737873,6152.84,0.0126818711563561,-0.002297709911286,0.0854264450821673,-0.0012223291782798,0.0866487742604471,-0.6763956823098434,0.5975603201258114,0.0003,0.0149795810676421,1.0,,,0.0146795810676421,10847.56792197726,0.0,0.00054,0.00054,0.0141316540938656,3850.391943060568,2.838124130980279,1.2258605042364892
2025-06-09,0.0020463103724314,long_microcap_short_zz1000,long_microcap_short_zz1000,True,31049337.06556374,6218.96,0.0130925673854531,0.0107462570130216,0.0881509444231114,0.0267325294203109,0.0614184150028005,-0.6234936586936715,0.649549896107457,0.0003,0.0023463103724314,1.0,,,0.0020463103724314,10869.765412731656,0.0,0.0,0.0,0.0020463103724315,3858.27104003158,2.8439318138277523,1.2283689953014627
2025-06-10,-0.0037184218056219,long_microcap_short_zz1000,long_microcap_short_zz1000,True,30657265.999908485,6161.69,-0.0126273570616776,-0.0092089352560557,0.0691910438503793,0.0154199323678503,0.053771111482529,-3.1174617256863844,0.53068543649215,0.0003,-0.0034184218056219,1.0,,,-0.0037184218056219,10829.34703999896,0.0,0.0,0.0,-0.0037184218056218,3843.924360864328,2.833356875757514,1.2238014012439842
2025-06-11,0.0022194163789534,long_microcap_short_zz1000,long_microcap_short_zz1000,True,30857995.431363814,6186.51,0.0065475320420265,0.004028115663073,0.0592731086090738,0.0149573280571715,0.0443157805519023,-6.471394153165567,0.4926826785144064,0.0003,0.0025194163789534,1.0,,,0.0022194163789534,10853.381870192905,0.0,0.0,0.0,0.0022194163789535,3852.455629550288,2.8396452744149907,1.226517526118491
2025-06-12,0.0028609401180296,long_microcap_short_zz1000,long_microcap_short_zz1000,True,30984016.895010304,6192.22,0.0040839160770114,0.0009229759589817,0.0421412186626188,0.0075170598208271,0.0346241588417917,-11.13100904261658,0.3453899461031031,0.0003,0.0031609401180296,1.0,,,0.0028609401180296,10884.432745801636,0.0,0.0,0.0,0.0028609401180297,3863.477274413798,2.847769329501538,1.2300265193144302
2025-06-13,-0.005053824584061,long_microcap_short_zz1000,long_microcap_short_zz1000,True,30405355.257689063,6106.01,-0.0186761335459518,-0.0139223089618908,0.0320673459598979,-0.0042676503298989,0.0363349962897968,-13.582571519205104,0.000817347985766,0.0003,-0.004753824584061,1.0,,,-0.005053824584061,10829.424732007345,0.0,0.0,0.0,-0.005053824584061,3843.9519379844046,2.8333772028543684,1.2238101810520718
2025-06-16,0.0090186932379485,long_microcap_short_zz1000,long_microcap_short_zz1000,True,30895096.959119435,6147.46,0.0161070869680604,0.0067883937301118,0.0644129243035667,0.0134122418028057,0.0510006825007609,-14.876014349030624,0.503014382091467,0.0003,0.0093186932379485,1.0,,,0.0090186932379485,10927.091991608771,0.0,0.0,0.0,0.0090186932379485,3878.619361334504,2.858930562674309,1.234847349656459
2025-06-17,0.0004535265812472,long_microcap_short_zz1000,long_microcap_short_zz1000,True,30888273.48073383,6141.47,-0.0002208595879997,-0.000974386169247,0.0743934026894455,0.0253419214382071,0.0490514812512383,-15.095368698163703,0.5612981680410972,0.0003,0.0007535265812472,1.0,,,0.0004535265812472,10932.0477182827,0.0,0.0,0.0,0.0004535265812473,3880.37841831341,2.860227163678422,1.235407385753311
2025-06-18,-0.0017206539366633,long_microcap_short_zz1000,long_microcap_short_zz1000,True,30813812.820799865,6135.39,-0.0024106449323044,-0.0009899909956411,0.0585143368809102,0.0176818233841284,0.0408325134967817,-14.595081474186028,0.4415596030117052,0.0003,-0.0014206539366633,1.0,,,-0.0017206539366633,10913.237447340443,0.0,0.0,0.0,-0.0017206539366633,3873.701629912196,2.8553057025494875,1.2332816771716317
2025-06-19,-0.0137139621270311,long_microcap_short_zz1000,long_microcap_short_zz1000,True,29962682.991836805,6048.22,-0.027621697902589,-0.0142077357755578,0.0227645694707017,0.0066173362225927,0.0161472332481089,-17.482965331284756,0.0656795160792225,0.0003,-0.0134139621270311,1.0,,,-0.0137139621270311,10763.57372230432,0.0,0.0,0.0,-0.0137139621270311,3820.577832468161,2.816148148283628,1.2163684989589383
2025-06-20,0.0054019781004502,long_microcap_short_zz1000,long_microcap_short_zz1000,True,29892618.133223824,5999.59,-0.0023384040285067,-0.0080403821289569,0.0251504889154423,0.0025282147428506,0.0226222741725916,-20.514359667608986,0.5942411699761073,0.0003,0.0057019781004502,1.0,,,0.0054019781004502,10821.71831183479,0.0,0.00084,0.00084,0.0045574404388457,3837.989888381609,2.828982575736396,1.2219120259446319
2025-06-23,0.0159460797934387,long_microcap_short_zz1000,long_microcap_short_zz1000,True,30770025.52420486,6078.22,0.0293519753629694,0.0131058955695306,0.0332075766745874,-0.0018654816916765,0.0350730583662639,-21.44795630959465,0.0093579967856929,0.0003,0.0162460797934387,1.0,,,0.0159460797934387,10994.282295537423,0.0,0.0,0.0,0.0159460797934387,3899.1907813881535,2.8740937576233367,1.2413967326109074
2025-06-24,0.0141573922188047,long_microcap_short_zz1000,long_microcap_short_zz1000,True,31804389.52276263,6194.67,0.0336159616684133,0.0191585694496085,0.0788902386899554,0.0278948521212765,0.0509953865686789,-20.272272829294213,0.5516112593979795,0.0003,0.0144573922188047,1.0,,,0.0141573922188047,11149.93266215961,0.0,0.0,0.0,0.0141573922188047,3954.3931546162135,2.9147834302236286,1.258971673053623
