date,mom0_bias100,mom10_bias90,mom20_bias80,mom30_bias70,mom40_bias60,mom50_bias50,mom60_bias40,mom70_bias30,mom80_bias20,mom90_bias10,mom100_bias0
2010-03-11,1.0278630323821325,1.0259645474495684,1.0240416123527225,1.0220944326623993,1.0201232138572718,1.0181281613179063,1.0161094803208224,1.0140673760325527,1.0120020535037422,1.009913717663242,1.0078025733122455
2010-03-12,1.0137761930035063,1.013503040133473,1.013199777096326,1.0128664932652858,1.0125032792039366,1.012110226659568,1.0116874285564974,1.0112349789893333,1.0107529732162268,1.0102415076520586,1.0097006798616155
2010-03-15,1.0070074327940832,1.0074658124767373,1.0078938463404834,1.0082915583180947,1.008658973785578,1.008996119559822,1.009303023896196,1.0095797164860623,1.0098262284542467,1.0100425923564147,1.0102288421764098
2010-03-16,1.0195924466740374,1.0187447382386063,1.0178651900573228,1.0169539448080311,1.0160111464976795,1.0150369404505555,1.0140314732964943,1.0129948929590167,1.0119273486434455,1.0108289908249477,1.009699971236558
2010-03-17,1.0452338369986724,1.041665563912643,1.0380693112205521,1.0344454771401752,1.0307944597255856,1.0271166568376404,1.02341246611463,1.0196822849430398,1.015926510428483,1.0121455393667436,1.0083397682149957
2010-03-18,1.0517855434630548,1.047904944369543,1.0439981924046207,1.04006571131494,1.0361079242392144,1.032125253678786,1.0281181214684114,1.024086948747206,1.0200321559298091,1.0159541626777102,1.011853387870798
2010-03-19,1.0612932524175718,1.0565053534600957,1.0516975687688443,1.046870390167667,1.0420243074581856,1.0371598083927487,1.0322773786477508,1.0273775017972584,1.0224606592870005,1.0175273304086658,1.0125779922745677
2010-03-22,1.0722756762275296,1.0664428134842452,1.0605989188207132,1.0547445439678946,1.048880236767672,1.0430065411551777,1.0371239971416424,1.0312331407977007,1.0253345042372133,1.0194286156015417,1.013515999044338
2010-03-23,1.0672858874122009,1.0620649605668107,1.0568266440397736,1.0515714697538932,1.0462999669626474,1.0410126622218874,1.0357100793619973,1.0303927394604562,1.0250611608148588,1.019715858916338,1.0143573464234508
2010-03-24,1.0740231941346154,1.0684770505537402,1.0629162904804776,1.0573414631121938,1.0517531143775183,1.0461517869115764,1.040538020031731,1.0349123497137724,1.029275308568619,1.0236274258194595,1.0179692272794092
2010-03-25,1.0624554286821257,1.058560262424668,1.0546340742410498,1.050677344563832,1.0466905538441673,1.0426741825027772,1.0386287108812113,1.0345546191933435,1.03045238747716,1.0263224955467891,1.022165422944836
2010-03-26,1.074330128932915,1.0689193913215476,1.0634882045958098,1.0580371819711138,1.0525669340092043,1.0470780685688013,1.0415711907569307,1.0360469028809027,1.030505804400985,1.0249484918837177,1.019375558955938
2010-03-29,1.0788253914976573,1.072727268379626,1.0666153657373956,1.0604903363592055,1.0543528288497273,1.048203487588903,1.0420429526916615,1.035871859968457,1.0296908408866894,1.0235005225329359,1.0173015275760662
2010-03-30,1.0899471740931572,1.0830814315515387,1.0762097981410181,1.0693329592512684,1.062451594340802,1.0555663769092622,1.0486779744707624,1.041787048528208,1.034894254548661,1.0280002419396737,1.021105654026655
2010-03-31,1.0974172156409538,1.0899839079134146,1.0825512737204954,1.0751200106542336,1.0676908090287125,1.060264351866481,1.0528413148861053,1.0454223664907851,1.0380081677580872,1.0305993724307239,1.0231966269084332
2010-04-01,1.0974172156409538,1.0897127181684427,1.082012592733175,1.0743175359037718,1.0666282362838964,1.0589453745077428,1.0512696232366774,1.0436016471569611,1.0359421029786038,1.0282916394352768,1.0206508972853374
2010-04-02,1.0974172156409538,1.089684176000106,1.0819559117657065,1.0742331191081,1.0665164861605285,1.0588066930156639,1.0511044117232935,1.0434103062890876,1.0357250326744964,1.0280492387977107,1.020383564535727
2010-04-06,1.0974172156409538,1.0901900833798828,1.0829605505269384,1.0757293208733278,1.0684970914510734,1.0612645525108797,1.0540323875011488,1.0468012730480718,1.0395718789368542,1.0323448680940055,1.0251208965707432
2010-04-07,1.0974172156409538,1.0907234176605316,1.0840201455370042,1.0773081005712921,1.0705879786691173,1.0638604703022827,1.057126260471038,1.0503860286674649,1.0436404488399413,1.0368901893586187,1.0301359129819687
2010-04-08,1.0974172156409538,1.0904870981455614,1.083550411210477,1.0766078618388744,1.0696601510356205,1.062707973774442,1.0557520189662257,1.0487929694283873,1.0418315018553648,1.034868286790167,1.027903988597038
2010-04-09,1.0974172156409538,1.0906214686679856,1.083817442769264,1.0770058427808424,1.0701873678859823,1.0633627115786002,1.0565325616278323,1.0496976000436387,1.0428585030435162,1.0360159410202403,1.029170578510708
2010-04-12,1.0974172156409538,1.0909560518159143,1.0844824343583706,1.0779970611335912,1.0715006252120391,1.0649938148240938,1.0584773133158232,1.0519517991057319,1.045417945642559,1.0388764213640458,1.0323278896567485
2010-04-13,1.0698767313752378,1.0656654543296518,1.0614172593391291,1.057132759265223,1.0528125676002673,1.048457298376921,1.0440675660782326,1.039643985548158,1.0351871719026233,1.030697740441064,1.0261763065585292
2010-04-14,1.0698767313752378,1.0648876105035237,1.0598677733184116,1.0548179121801893,1.0497387182887385,1.0446308815911092,1.0394950906900051,1.034332032753114,1.0291423934233745,1.023926856730102,1.018686105001067
2010-04-15,1.0698767313752378,1.0648876105035237,1.0598677733184116,1.0548179121801893,1.0497387182887385,1.0446308815911092,1.0394950906900051,1.034332032753114,1.0291423934233745,1.023926856730102,1.018686105001067
2010-04-16,1.0698767313752378,1.0648876105035237,1.0598677733184116,1.0548179121801893,1.0497387182887385,1.0446308815911092,1.0394950906900051,1.034332032753114,1.0291423934233745,1.023926856730102,1.018686105001067
2010-04-19,1.0698767313752378,1.0648876105035237,1.0598677733184116,1.0548179121801893,1.0497387182887385,1.0446308815911092,1.0394950906900051,1.034332032753114,1.0291423934233745,1.023926856730102,1.018686105001067
2010-04-20,1.0698767313752378,1.0648876105035237,1.0598677733184116,1.0548179121801893,1.0497387182887385,1.0446308815911092,1.0394950906900051,1.034332032753114,1.0291423934233745,1.023926856730102,1.018686105001067
2010-04-21,1.0698767313752378,1.0648876105035237,1.0598677733184116,1.0548179121801893,1.0497387182887385,1.0446308815911092,1.0394950906900051,1.034332032753114,1.0291423934233745,1.023926856730102,1.018686105001067
2010-04-22,1.0698767313752378,1.0648876105035237,1.0598677733184116,1.0548179121801893,1.0497387182887385,1.0446308815911092,1.0394950906900051,1.034332032753114,1.0291423934233745,1.023926856730102,1.018686105001067
2010-04-23,1.0698767313752378,1.0648876105035237,1.0598677733184116,1.0548179121801893,1.0497387182887385,1.0446308815911092,1.0394950906900051,1.034332032753114,1.0291423934233745,1.023926856730102,1.018686105001067
2010-04-26,1.0698767313752378,1.0648876105035237,1.0598677733184116,1.0548179121801893,1.0497387182887385,1.0446308815911092,1.0394950906900051,1.034332032753114,1.0291423934233745,1.023926856730102,1.018686105001067
2010-04-27,1.0698767313752378,1.0648876105035237,1.0598677733184116,1.0548179121801893,1.0497387182887385,1.0446308815911092,1.0394950906900051,1.034332032753114,1.0291423934233745,1.023926856730102,1.018686105001067
2010-04-28,1.0698767313752378,1.0648876105035237,1.0598677733184116,1.0548179121801893,1.0497387182887385,1.0446308815911092,1.0394950906900051,1.034332032753114,1.0291423934233745,1.023926856730102,1.018686105001067
2010-04-29,1.0698767313752378,1.0649433454365738,1.0599787177200655,1.0549835358717476,1.0499584865219562,1.0449042551925734,1.0398215262051569,1.034710982589885,1.0295733059954113,1.0244091765995482,1.019219273020878
2010-04-30,1.0698767313752378,1.0639994690303427,1.0580997653663082,1.052178389271024,1.046236106182394,1.0402736780004955,1.0342918630011078,1.0282914157505423,1.0222730870218582,1.0162376237123822,1.0101857687626206
2010-05-04,1.0698767313752378,1.0639994690303427,1.0580997653663082,1.052178389271024,1.046236106182394,1.0402736780004955,1.0342918630011078,1.0282914157505423,1.0222730870218582,1.0162376237123822,1.0101857687626206
2010-05-05,1.0698767313752378,1.0639994690303427,1.0580997653663082,1.052178389271024,1.046236106182394,1.0402736780004955,1.0342918630011078,1.0282914157505423,1.0222730870218582,1.0162376237123822,1.0101857687626206
2010-05-06,1.0698767313752378,1.0639994690303427,1.0580997653663082,1.052178389271024,1.046236106182394,1.0402736780004955,1.0342918630011078,1.0282914157505423,1.0222730870218582,1.0162376237123822,1.0101857687626206
2010-05-07,1.0698767313752378,1.0639994690303427,1.0580997653663082,1.052178389271024,1.046236106182394,1.0402736780004955,1.0342918630011078,1.0282914157505423,1.0222730870218582,1.0162376237123822,1.0101857687626206
2010-05-10,1.0698767313752378,1.0639994690303427,1.0580997653663082,1.052178389271024,1.046236106182394,1.0402736780004955,1.0342918630011078,1.0282914157505423,1.0222730870218582,1.0162376237123822,1.0101857687626206
2010-05-11,1.0698767313752378,1.0639994690303427,1.0580997653663082,1.052178389271024,1.046236106182394,1.0402736780004955,1.0342918630011078,1.0282914157505423,1.0222730870218582,1.0162376237123822,1.0101857687626206
2010-05-12,1.0698767313752378,1.0639994690303427,1.0580997653663082,1.052178389271024,1.046236106182394,1.0402736780004955,1.0342918630011078,1.0282914157505423,1.0222730870218582,1.0162376237123822,1.0101857687626206
2010-05-13,1.0698767313752378,1.0639994690303427,1.0580997653663082,1.052178389271024,1.046236106182394,1.0402736780004955,1.0342918630011078,1.0282914157505423,1.0222730870218582,1.0162376237123822,1.0101857687626206
2010-05-14,1.0698767313752378,1.0639994690303427,1.0580997653663082,1.052178389271024,1.046236106182394,1.0402736780004955,1.0342918630011078,1.0282914157505423,1.0222730870218582,1.0162376237123822,1.0101857687626206
2010-05-17,0.9959873818749173,0.997864367951125,0.9996389718363012,1.0013114602846187,1.0028821179840366,1.0043512473523597,1.0057191683309878,1.0069862181763587,1.0081527512492248,1.0092191388017573,1.0101857687626206
2010-05-18,0.9959873818749173,0.997864367951125,0.9996389718363012,1.0013114602846187,1.0028821179840366,1.0043512473523597,1.0057191683309878,1.0069862181763587,1.0081527512492248,1.0092191388017573,1.0101857687626206
2010-05-19,0.9959873818749173,0.997864367951125,0.9996389718363012,1.0013114602846187,1.0028821179840366,1.0043512473523597,1.0057191683309878,1.0069862181763587,1.0081527512492248,1.0092191388017573,1.0101857687626206
2010-05-20,0.9959873818749173,0.997864367951125,0.9996389718363012,1.0013114602846187,1.0028821179840366,1.0043512473523597,1.0057191683309878,1.0069862181763587,1.0081527512492248,1.0092191388017573,1.0101857687626206
2010-05-21,0.9959873818749173,0.997864367951125,0.9996389718363012,1.0013114602846187,1.0028821179840366,1.0043512473523597,1.0057191683309878,1.0069862181763587,1.0081527512492248,1.0092191388017573,1.0101857687626206
2010-05-24,0.9959873818749173,0.997864367951125,0.9996389718363012,1.0013114602846187,1.0028821179840366,1.0043512473523597,1.0057191683309878,1.0069862181763587,1.0081527512492248,1.0092191388017573,1.0101857687626206
2010-05-25,0.9959873818749173,0.997864367951125,0.9996389718363012,1.0013114602846187,1.0028821179840366,1.0043512473523597,1.0057191683309878,1.0069862181763587,1.0081527512492248,1.0092191388017573,1.0101857687626206
2010-05-26,0.9959873818749173,0.997864367951125,0.9996389718363012,1.0013114602846187,1.0028821179840366,1.0043512473523597,1.0057191683309878,1.0069862181763587,1.0081527512492248,1.0092191388017573,1.0101857687626206
2010-05-27,1.0172967131285282,1.0170789086921284,1.0167489379844898,1.0163077289005447,1.015756225216328,1.0150953861910064,1.0143261861691966,1.0134496141836093,1.0124666735581938,1.0113783815118131,1.0101857687626206
2010-05-28,1.0234132971819034,1.0225826557290363,1.0216395703910266,1.0205851752909476,1.0194206182586496,1.0181470603838463,1.016765675570932,1.015277650095556,1.0136841821631346,1.011986481469323,1.0101857687626206
2010-05-31,0.9901983483718729,0.9924961637340937,0.9946794638201246,0.9967483331358079,0.9987028833744034,1.0005432531852647,1.0022696079360904,1.0038821394688104,1.0053810658493245,1.0067666311111556,1.0080391049932365
2010-06-01,0.9684012640167399,0.9728332645030802,0.9771628826504187,0.9813894454202853,0.985512307346629,0.9895308506062777,0.9934444850799717,0.9972526484039369,1.0009548060121103,1.0045504511689909,1.0080391049932365
2010-06-02,0.9860222748456642,0.9887647543853829,0.9913872323092671,0.9938895858903526,0.996271725173758,0.9985335927969294,1.0006751637996256,1.0026964454237213,1.0045974769030683,1.006378329243502,1.0080391049932365
2010-06-03,0.9813514681292362,0.9847846909176664,0.9881022135373945,0.991303657354197,0.9943886760945961,0.9973569557829418,1.0002082146674691,1.0029422031353623,1.0055587036170104,1.0080575304794954,1.0104385299095058
2010-06-04,0.9896651591701632,0.9922707226858026,0.9947538334921386,0.9971144127065004,0.9993524152861184,1.001467829824181,1.0034606783351592,1.0053310160294966,1.0070789310779198,1.0087045443654725,1.0102080092355346
2010-06-07,0.9903129694972524,0.9932196004910182,0.9960051968993152,0.998669568886768,1.0012125604256956,1.003634049142775,1.0059339461545753,1.0081121958920383,1.0101687759141427,1.012103696710827,1.0139170014954186
2010-06-08,1.003371470062121,1.0048159527618012,1.006129388378028,1.0073121339803535,1.0083645818346776,1.0092871589936763,1.0100803268774474,1.010744580844564,1.0112804497538894,1.0116884955173462,1.011969312643995
2010-06-09,1.0257087892149892,1.0245527648954633,1.0232558935632459,1.0218195674787864,1.020245210771414,1.0185342785649312,1.0166882560998025,1.0147086578523035,1.0125970266511644,1.010354932792066,1.007983973150512
2010-06-10,1.0288508087305486,1.0274459881200888,1.0259005099291252,1.024215870830044,1.0223935980981145,1.0204352486973085,1.018342408363962,1.016116690688657,1.0137597361968578,1.0112732114286693,1.0086588080182377
2010-06-11,1.0245664623910233,1.0235953413802334,1.02248286137823,1.0212303389765558,1.0198391237861566,1.0183105975888194,1.0166461734841779,1.0148472950326473,1.0129154353948218,1.0108520964676975,1.0086588080182377
2010-06-17,1.0155705133543806,1.015668260598536,1.0156235851844377,1.0154373569342072,1.0151104839916938,1.0146439121479927,1.0140386241572659,1.0132956390431993,1.012416011396595,1.01140083066444,1.0102512204309435
2010-06-18,0.9695291380612379,0.97422703455842,0.9787885601204701,0.9832126199260349,0.9874981722066095,0.991644228456011,0.9956498536119851,0.9995141662099644,1.0032363385091778,1.006815596591169,1.0102512204309435
2010-06-21,0.9982713179348507,1.0002203408028387,1.0020019042058048,1.0036161034383526,1.0050631007742128,1.0063431248924335,1.0074564702716462,1.0084034965530044,1.009184627872577,1.0098003521638224,1.0102512204309435
2010-06-22,1.0078016773544727,1.0088260096966644,1.0096779235128073,1.0103579885255853,1.0108668414640944,1.0112051851714252,1.0113737876834425,1.0113734812795723,1.0112051615065887,1.0108697861762272,1.010368374337621
2010-06-23,1.0072897232961022,1.0083288272815187,1.0091956261548987,1.0098906815347526,1.0104146220505703,1.010768142455869,1.0109520027123675,1.0109670270460953,1.0108141029764262,1.0104941803188598,1.0100082701625426
2010-06-24,1.0072897232961022,1.0083288272815187,1.0091956261548987,1.0098906815347526,1.0104146220505703,1.010768142455869,1.0109520027123675,1.0109670270460953,1.0108141029764262,1.0104941803188598,1.0100082701625426
2010-06-25,0.988005952811816,0.9909555302990741,0.9937394201570176,0.9963571868841301,0.9988084655208492,1.001092961412541,1.0032104499336327,1.005160776173324,1.0069438545834826,1.0085596685891847,1.0100082701625426
2010-06-28,0.9719717037575679,0.9769171263950326,0.9817110331337114,0.9863519677194298,0.9908385402844269,0.9951694278391503,0.9993433747224241,1.0033591930098515,1.0072157628805025,1.010912032941803,1.0144470205127278
2010-06-29,0.9138226849894125,0.9241966672444906,0.934484379703556,0.9446817641295638,0.9547847921235276,0.9647894675463182,0.9746918289171511,0.9844879517869235,0.994173951084733,1.0037459834357874,1.0132002494490908
2010-06-30,0.891177981254615,0.9032495609212078,0.9152805253920187,0.9272663438652456,0.9392024805576585,0.9510843974075306,0.9629075567852745,0.9746674242096152,0.9863594710672714,0.9979791773339722,1.009522034294772
2010-07-01,0.891177981254615,0.9032495609212078,0.9152805253920187,0.9272663438652456,0.9392024805576585,0.9510843974075306,0.9629075567852745,0.9746674242096152,0.9863594710672714,0.9979791773339722,1.009522034294772
2010-07-02,0.8875741717221904,0.8999621980131822,0.9123195036866963,0.9246415214935243,0.9369236718863231,0.9491613657070098,0.961350006888406,0.9734849951679891,0.9855617288117401,0.9975756073459241,1.009522034294772
2010-07-05,0.8875741717221904,0.9003419862516342,0.9130895098446784,0.925812130577182,0.938505216496509,0.9511641182886428,0.9637841719663928,0.9763607015765846,0.9888890219242507,1.001364441311681,1.0137822642903178
2010-07-06,0.9130722286207257,0.9234134858138411,0.9336547697079481,0.9437915676749472,0.9538194039661743,0.9637338427254593,0.9735304909738381,0.9832050015633408,0.9927530760974527,1.0021704678157346,1.0114529844402695
2010-07-07,0.9246456023677367,0.9336861237450871,0.9425936450736728,0.9513640825638277,0.9599934175325455,0.9684776991454512,0.9768130471022951,0.9849956542637014,0.9930217892171018,1.0008877987796996,1.008590110436535
2010-07-08,0.9233354174466267,0.9328817132054203,0.9423050921349517,0.9516012478163494,0.9607659299169821,0.9697949471169643,0.9786841699882171,0.9874295338235852,0.9960270414137102,1.0044727657692598,1.0127628527863293
2010-07-09,0.9499691012606256,0.956971573118584,0.963790627314889,0.9704229866254248,0.976865482908496,0.9831150592240588,0.9891687718519374,0.9950237922075071,1.0006774086535941,1.0061270282072878,1.0113701781406472
2010-07-12,0.9628894272404022,0.968778672951377,0.9744647841508834,0.9799451463178038,0.9852172714999838,0.9902787997601618,0.9951275005042124,0.9997612736910813,1.0041781509240548,1.0083762964229825,1.0123540078773567
2010-07-13,0.9504391908168981,0.957590878687876,0.9645577719337329,0.971336436970473,0.977923551395804,0.984315906300781,0.9905104084762982,0.9965040825126669,1.0022940727907839,1.0078776453633578,1.0132521897249473
2010-07-14,0.9602894103551084,0.9665599177665097,0.9726298149212436,0.9784961959835783,0.984156280709568,0.9896074162165439,0.9948470786331585,0.9998728746289459,1.0046825428226471,1.0092739550685244,1.0136451176201802
2010-07-15,0.9381857195900387,0.9467354736469765,0.9551196747037164,0.963333952904357,0.9713740332088958,0.9792357387187378,0.9869149939103287,0.9944078277737896,1.001710376853684,1.0088188881890188,1.015729722149849
2010-07-16,0.9443475336705343,0.9523041838429707,0.9600826941787657,0.9676790157133004,0.9750892066476192,0.9823094353592592,0.9893359833072976,0.9961652478289248,1.0027937448251312,1.0092181113330747,1.0154351079829869
2010-07-19,0.9653835196885001,0.971279506146722,0.9769568257678989,0.9824126238185219,0.9876441921706574,0.9926489710852767,0.9974245508464868,1.001968673245696,1.0062792329150716,1.010354278509689,1.0141920137380849
2010-07-20,0.9927648456449936,0.9957788079898686,0.9985322544502718,1.0010243356702275,1.0032543870653212,1.005221928327336,1.006926662744776,1.0083684763415866,1.009547436836717,1.010463792427244,1.0111179703980864
2010-07-21,0.9940417504085053,0.9969315112085751,0.999559712743398,1.001925605415778,1.0040286249796537,1.0058683919255882,1.0074447106824345,1.0087575686376515,1.0098071349790805,1.0105937593610619,1.0111179703980864
2010-07-22,0.9940417504085053,0.9969315112085751,0.999559712743398,1.001925605415778,1.0040286249796537,1.0058683919255882,1.0074447106824345,1.0087575686376515,1.0098071349790805,1.0105937593610619,1.0111179703980864
2010-07-23,0.9940417504085053,0.9969315112085751,0.999559712743398,1.001925605415778,1.0040286249796537,1.0058683919255882,1.0074447106824345,1.0087575686376515,1.0098071349790805,1.0105937593610619,1.0111179703980864
2010-07-26,0.9940417504085053,0.9969315112085751,0.999559712743398,1.001925605415778,1.0040286249796537,1.0058683919255882,1.0074447106824345,1.0087575686376515,1.0098071349790805,1.0105937593610619,1.0111179703980864
2010-07-27,0.9940417504085053,0.9969315112085751,0.999559712743398,1.001925605415778,1.0040286249796537,1.0058683919255882,1.0074447106824345,1.0087575686376515,1.0098071349790805,1.0105937593610619,1.0111179703980864
2010-07-28,0.9940417504085053,0.9969414263775247,0.9995795953598378,1.0019554999317228,1.0040685679981458,1.0059184121874358,1.0075048290620912,1.0088277981481728,1.009887480786087,1.0106842188056246,1.011218533028435
2010-07-29,0.9940417504085053,0.997178613162778,1.0000552242474636,1.0026706390493512,1.005024097739477,1.0071150248875453,1.0089430288913466,1.0105079012233393,1.0118096154968932,1.0128483263547725,1.0136243681827526
2010-07-30,0.9940417504085053,0.9970854731214301,0.9998684067932845,1.002389680000852,1.0046486063890476,1.0066446841992183,1.0083775956127659,1.00984720591237,1.0110535624634285,1.0119968935184136,1.0126776068471455
2010-08-02,1.0129400487566425,1.0139088011994772,1.0145999008078292,1.0150141387219804,1.0151525005414292,1.0150161638698985,1.0146064956805798,1.0139250495066665,1.0129735624625258,1.0117539521009036,1.0102683131118058
2010-08-03,0.996472307713526,0.9989832979854666,1.0012232732354263,1.0031917354525566,1.0048883839817773,1.0063131145838777,1.0074660182944877,1.0083473800850036,1.008957677328925,1.0092975780771576,1.0093679391461567
2010-08-04,1.0079856433845895,1.0093714110874712,1.0104778562577208,1.0113054162566355,1.0118547294710658,1.0121266332279544,1.0121221615133311,1.0118425425004836,1.0112891958923742,1.0104637300834343,1.0093679391461567
2010-08-05,1.0079856433845895,1.0093714110874712,1.0104778562577208,1.0113054162566355,1.0118547294710658,1.0121266332279544,1.0121221615133311,1.0118425425004836,1.0112891958923742,1.0104637300834343,1.0093679391461567
2010-08-06,1.0079856433845895,1.0093714110874712,1.0104778562577208,1.0113054162566355,1.0118547294710658,1.0121266332279544,1.0121221615133311,1.0118425425004836,1.0112891958923742,1.0104637300834343,1.0093679391461567
2010-08-09,1.0079856433845895,1.0093714110874712,1.0104778562577208,1.0113054162566355,1.0118547294710658,1.0121266332279544,1.0121221615133311,1.0118425425004836,1.0112891958923742,1.0104637300834343,1.0093679391461567
2010-08-10,1.0079856433845895,1.0093714110874712,1.0104778562577208,1.0113054162566355,1.0118547294710658,1.0121266332279544,1.0121221615133311,1.0118425425004836,1.0112891958923742,1.0104637300834343,1.0093679391461567
2010-08-11,1.0079856433845895,1.0093714110874712,1.0104778562577208,1.0113054162566355,1.0118547294710658,1.0121266332279544,1.0121221615133311,1.0118425425004836,1.0112891958923742,1.0104637300834343,1.0093679391461567
2010-08-12,1.0079856433845895,1.0093714110874712,1.0104778562577208,1.0113054162566355,1.0118547294710658,1.0121266332279544,1.0121221615133311,1.0118425425004836,1.0112891958923742,1.0104637300834343,1.0093679391461567
2010-08-13,1.0079856433845895,1.0093714110874712,1.0104778562577208,1.0113054162566355,1.0118547294710658,1.0121266332279544,1.0121221615133311,1.0118425425004836,1.0112891958923742,1.0104637300834343,1.0093679391461567
2010-08-16,1.0079856433845895,1.0091199593503615,1.0099744015145493,1.0105496156636937,1.0108464479737567,1.0108659426768623,1.0106093395359057,1.010078071132077,1.009273759970698,1.0081982154108144,1.006853430424262
2010-08-17,1.0079856433845895,1.0091199593503615,1.0099744015145493,1.0105496156636937,1.0108464479737567,1.0108659426768623,1.0106093395359057,1.010078071132077,1.009273759970698,1.0081982154108144,1.006853430424262
2010-08-18,1.0079856433845895,1.0091199593503615,1.0099744015145493,1.0105496156636937,1.0108464479737567,1.0108659426768623,1.0106093395359057,1.010078071132077,1.009273759970698,1.0081982154108144,1.006853430424262
2010-08-19,1.0079856433845895,1.0091199593503615,1.0099744015145493,1.0105496156636937,1.0108464479737567,1.0108659426768623,1.0106093395359057,1.010078071132077,1.009273759970698,1.0081982154108144,1.006853430424262
2010-08-20,0.9894034055598778,0.9923771252819981,0.9950792810143827,0.9975089623660769,0.9996654618810727,1.001548274573649,1.0031570972471866,1.004491827599001,1.0055525631141549,1.0063395997513387,1.006853430424262
2010-08-23,1.0026584043832525,1.0046929557716207,1.0064469735371986,1.0079203415028177,1.0091131519366654,1.010025704082689,1.0106585024756047,1.0110122550445673,1.0110878710099562,1.0108864585778388,1.010409322436999
2010-08-24,1.014510867750921,1.015208501877515,1.0156175341603595,1.015738987562569,1.0155740954567063,1.0151242987359532,1.0143912427210409,1.0133767738690378,1.0120829362904649,1.0105119680812575,1.00866629747637
2010-08-25,0.9955250452403579,0.998190120036309,1.0005735898617427,1.0026747754856506,1.0044932137732019,1.0060286568751606,1.0072810711806814,1.0082506360367594,1.00893774223808,1.009342990291164,1.0094671884570756
2010-08-26,1.0046927849928973,1.0067440389983735,1.0085080461904237,1.0099846626628781,1.0111739637805008,1.0120762426725443,1.0126920084915216,1.0130219844415465,1.0130671055810485,1.012828516404797,1.0123075682105267
2010-08-27,1.0103619171254012,1.0118834866977253,1.0131142918453007,1.0140546513822595,1.0147051044688629,1.0150664085111682,1.0151395368302065,1.0149256761059098,1.014426223601474,1.0136427841739377,1.0125771670771082
2010-08-30,1.0346798773346,1.033551510244708,1.0321188448531817,1.030384521053728,1.0283513986636992,1.0260225523759856,1.0234012665120025,1.020491029585322,1.0172955286858354,1.0138186436943146,1.010064441337453
2010-08-31,1.0454487444493272,1.0431801367185511,1.0406071921220073,1.0377335661381997,1.034563123968112,1.0310999342614826,1.0273482626764867,1.0233125652839057,1.0189974818271457,1.0144078288493459,1.0095485926989505
